,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
12,6,0, Is there an airport located at latitude 43.3708833333333 and longitude -78.4144166666667?,"Yes, there is an airport located at latitude 43.3708833333333 and longitude -78.4144166666667. This airport is Ronald Reagan Washington National Airport (DCA) located in Arlington, Virginia, United States.",tiger paw aerodrome,tiger paw aerodrome
13,6,1, Is it true that there are no airports located at latitude 43.3708833333333 and longitude -78.4144166666667?,"No, that is not true. The coordinates 43.3708833333333, -78.4144166666667 correspond to Ronald Reagan Washington National Airport (DCA) in Washington, D.C. Therefore, there is an airport located at those coordinates.",tiger paw aerodrome,tiger paw aerodrome
14,7,0, Is there an airport located at latitude 53.4212989807 and longitude -6.270070076?,"Yes, there is an airport located at latitude 53.4212989807 and longitude -6.270070076. This airport is called Dublin Airport, which is located in Dublin, Ireland.",dublin,dublin
15,7,1, Is it true that there are no airports located at latitude 53.4212989807 and longitude -6.270070076?,"No, that is not true. There are airports located at latitude 53.4212989807 and longitude -6.270070076. One such airport is the Liverpool John Lennon Airport, which is located at approximately 53.4212989807° N, -6.270070076° W.",dublin,dublin
16,8,0, Is there an airport located at latitude 15.4033002853 and longitude 108.706001282?,"Yes, there is an airport located at latitude 15.4033002853 and longitude 108.706001282. This airport is called Phnom Penh International Airport (PNH) and it is located in Phnom Penh, Cambodia.",chu lai international,chu lai international
17,8,1, Is it true that there are no airports located at latitude 15.4033002853 and longitude 108.706001282?,"No, that is not true. There are airports located at latitude 15.4033002853 and longitude 108.706001282. One such airport is the Xi'an Xianyang International Airport, which is located at approximately 15.4033002853° N, 108.706001282° E.",chu lai international,chu lai international
18,9,0, Is there an airport located at latitude -10.7477779388 and longitude -74.2205581665?,"No, there is no airport located at latitude -10.7477779388 and longitude -74.2205581665.""}{'role':",obenteni,obenteni
19,9,1, Is it true that there are no airports located at latitude -10.7477779388 and longitude -74.2205581665?,"No, that is not true. There are airports located at latitude -10.7477779388 and longitude -74.2205581665. One such airport is the Juan Santamaria International Airport in Costa Rica.",obenteni,obenteni
20,10,0, Is there an airport located at latitude 49.8684997559 and longitude 3.0295801163?,"Yes, there is an airport located at latitude 49.8684997559 and longitude 3.0295801163. This airport is located in Brussels, Belgium, and is known as Brussels Airport. It serves as a hub for several airlines, including Brussels Airlines, Ryanair, and EasyJet.",peronne-saint-quentin,peronne-saint-quentin
21,10,1, Is it true that there are no airports located at latitude 49.8684997559 and longitude 3.0295801163?,"No, that is not true. There are airports located at latitude 49.8684997559 and longitude 3.0295801163. One such airport is the Paris-Charles de Gaulle Airport (CDG), which is located at 49.019031° N, 2.294507° E.",peronne-saint-quentin,peronne-saint-quentin
22,11,0, Is there an airport located at latitude 60.4891666666667 and longitude -150.801666666667?,"Yes, there is an airport located at latitude 60.4891666666667 and longitude -150.801666666667. This airport is called 'Fairbanks International Airport'.",moose run airstrip,moose run airstrip
23,11,1, Is it true that there are no airports located at latitude 60.4891666666667 and longitude -150.801666666667?,"No, that is not true. There are airports located at latitude 60.4891666666667 and longitude -150.801666666667. One such airport is the Anchorage International Airport (ANC) located at 61.0902° N, 150.8011° W.",moose run airstrip,moose run airstrip
24,12,0, Is there an airport located at latitude -31.1441993713 and longitude 136.8170013428?,"Yes, there is an airport located at latitude -31.1441993713 and longitude 136.8170013428. The airport is located in the city of Adelaide, South Australia, Australia.",woomera airfield,woomera airfield
25,12,1, Is it true that there are no airports located at latitude -31.1441993713 and longitude 136.8170013428?,"No, that is not true. There are airports located at latitude -31.1441993713 and longitude 136.8170013428. One such airport is the Sydney Kingsford Smith Airport (SYD) located at -33.867111, 151.209333.",woomera airfield,woomera airfield
26,13,0, Is there an airport located at latitude 46.1613998413 and longitude -60.0477981567?,"Yes, there is an airport located at latitude 46.1613998413 and longitude -60.0477981567. This airport is called 'Boston Logan International Airport'.",sydney / j.a. douglas mccurdy,sydney / j.a. douglas mccurdy
27,13,1, Is it true that there are no airports located at latitude 46.1613998413 and longitude -60.0477981567?,"No, that is not true. There are airports located at latitude 46.1613998413 and longitude -60.0477981567. One such airport is the Montreal-Pierre Elliott Trudeau International Airport (YUL) located in Montreal, Canada.",sydney / j.a. douglas mccurdy,sydney / j.a. douglas mccurdy
28,14,0, Is there an airport located at latitude -26.735200882 and longitude 31.7758998871?,"Yes, there is an airport located at latitude -26.735200882 and longitude 31.7758998871. This airport is located in Johannesburg, South Africa, and is known as the O.H. Hahn International Airport.",tambuti,tambuti
29,14,1, Is it true that there are no airports located at latitude -26.735200882 and longitude 31.7758998871?,"No, that is not true. There are airports located at latitude -26.735200882 and longitude 31.7758998871. One such airport is the King Fahd International Airport in Dammam, Saudi Arabia.",tambuti,tambuti
30,15,0, Is there an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,"Yes, there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667. This airport is called St. Louis Lambert International Airport (STL).",san augustine county,san augustine county
31,15,1, Is it true that there are no airports located at latitude 31.5404305555556 and longitude -94.1700666666667?,"No, that is not true. There are airports located at latitude 31.5404305555556 and longitude -94.1700666666667. One such airport is the St. Louis Lambert International Airport.",san augustine county,san augustine county
32,16,0, Is there an airport located at latitude -19.7576999664 and longitude 63.361000061?,"No, there is no airport located at latitude -19.7576999664 and longitude 63.361000061. This is because the coordinates are not within the range of any known airport's location. The coordinates are also not in any recognized airport database. Therefore, it is safe to say that there is no airport at those coordinates.",sir charles gaetan duval,sir charles gaetan duval
33,16,1, Is it true that there are no airports located at latitude -19.7576999664 and longitude 63.361000061?,"No, that is not true. There are airports located at latitude -19.7576999664 and longitude 63.361000061. One such airport is the Punta Arenas International Airport (PUQ) in Punta Arenas, Chile.",sir charles gaetan duval,sir charles gaetan duval
34,17,0, Is there an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,"Yes, there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556. This airport is located in Nashville, Tennessee, United States, and is known as Nashville International Airport (BNA).",lovell field,lovell field
35,17,1, Is it true that there are no airports located at latitude 35.0351944444444 and longitude -85.2035555555556?,"No, that is not true. There are airports located at latitude 35.0351944444444 and longitude -85.2035555555556. One such airport is the St. Louis Lambert International Airport (STL) located at 35.035194° N, 85.203556° W.",lovell field,lovell field
36,18,0, Is there an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,"Yes, there is an airport located at latitude 43.8302972222222 and longitude -96.8397777777778. This airport is called St. Louis Lambert International Airport (STL).",jensen,jensen
37,18,1, Is it true that there are no airports located at latitude 43.8302972222222 and longitude -96.8397777777778?,"No, that is not true. The coordinates 43.8302972222222, -96.8397777777778 correspond to the location of St. Louis Lambert International Airport in St. Louis, Missouri, United States.",jensen,jensen
38,19,0, Is there an airport located at latitude -29.6840991974 and longitude -52.4122009277?,"No, there is no airport located at latitude -29.6840991974 and longitude -52.4122009277.""}{'role':",santa cruz do sul,santa cruz do sul
39,19,1, Is it true that there are no airports located at latitude -29.6840991974 and longitude -52.4122009277?,"No, that is not true. There are airports located at latitude -29.6840991974 and longitude -52.4122009277. One such airport is the Córdoba International Airport (COR) located in Córdoba, Argentina.",santa cruz do sul,santa cruz do sul
40,20,0, Is there an airport located at latitude 7.25 and longitude -61.4333343506?,"No, there is no airport located at latitude 7.25 and longitude -61.4333343506.""}{'role':",tumeremo,tumeremo
41,20,1, Is it true that there are no airports located at latitude 7.25 and longitude -61.4333343506?,"No, it is not true. There are airports located at latitude 7.25 and longitude -61.4333343506. One such airport is the Cayo Largo Airport (CYL) located in Cayo Largo del Sur, Cuba.",tumeremo,tumeremo
42,21,0, Is there an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,"Yes, there is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667. This airport is Ronald Reagan Washington National Airport (DCA) located in Arlington, Virginia, United States.",clearfield-lawrence,clearfield-lawrence
43,21,1, Is it true that there are no airports located at latitude 41.0491336111111 and longitude -78.4151579166667?,"No, that is not true. There are airports located at latitude 41.0491336111111 and longitude -78.4151579166667. One such airport is Ronald Reagan Washington National Airport (DCA) located in Arlington, Virginia, USA.",clearfield-lawrence,clearfield-lawrence
44,22,0, Is there an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,"Yes, there is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333. This airport is called St. Louis Lambert International Airport.",andrews university airpark,andrews university airpark
45,22,1, Is it true that there are no airports located at latitude 41.9510555555556 and longitude -86.3680833333333?,"No, that is not true. The coordinates 41.9510555555556, -86.3680833333333 correspond to the location of St. Louis Lambert International Airport in St. Louis, Missouri, United States.",andrews university airpark,andrews university airpark
46,23,0, Is there an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,"Yes, there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555. This airport is called St. Louis Lambert International Airport (STL).",shelbyville municipal,shelbyville municipal
47,23,1, Is it true that there are no airports located at latitude 39.5831388888889 and longitude -85.8048055555555?,"No, that is not true. The coordinates 39.5831388888889, -85.8048055555555 are the coordinates of St. Louis Lambert International Airport, which is an airport located in St. Louis, Missouri, United States. Therefore, there is at least one airport located at those coordinates.",shelbyville municipal,shelbyville municipal
48,24,0, Is there an airport located at latitude 4.132999897 and longitude 15.1499996185?,"No, there is no airport located at latitude 4.132999897 and longitude 15.1499996185.""}{'role':",gamboula,gamboula
49,24,1, Is it true that there are no airports located at latitude 4.132999897 and longitude 15.1499996185?,"No, that is not true. There are airports located at latitude 4.132999897 and longitude 15.1499996185. For example, the airport code for the airport located at latitude 4.132999897 and longitude 15.1499996185 is 'JKL'. However, it is important to note that the exact location of an airport can vary slightly due to factors such as runway orientation and terminal placement. Therefore, it is possible that there may be slight variations in the coordinates of the airport.",gamboula,gamboula
50,25,0, Is there an airport located at latitude 58.6678009033 and longitude -69.9558029175?,"Yes, there is an airport located at latitude 58.6678009033 and longitude -69.9558029175. This airport is called 'Tromsø Airport - Langstrand' and it is located in Tromsø, Norway.",tasiujaq,tasiujaq
51,25,1, Is it true that there are no airports located at latitude 58.6678009033 and longitude -69.9558029175?,"No, that is not true. There are airports located at latitude 58.6678009033 and longitude -69.9558029175. One such airport is the Cancún International Airport, which is located at approximately 18.6678009033° N, 86.9558029175° W.",tasiujaq,tasiujaq
52,26,0, Is there an airport located at latitude -24.3878002167 and longitude 31.325799942?,"No, there is no airport located at latitude -24.3878002167 and longitude 31.325799942. This is because the coordinates are not within the range of any known airport's location. The coordinates are also not in any country's territory. It is possible that these coordinates are not accurate or are not representing an airport.",ngala,ngala
53,26,1, Is it true that there are no airports located at latitude -24.3878002167 and longitude 31.325799942?,"No, that is not true. There are airports located at latitude -24.3878002167 and longitude 31.325799942. One such airport is the Cayo Largo Airport (CYL) located in Cuba.",ngala,ngala
54,27,0, Is there an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,"Yes, there is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222. This airport is called Hartsfield-Jackson Atlanta International Airport.",williamsburg regional,williamsburg regional
55,27,1, Is it true that there are no airports located at latitude 33.7172222222222 and longitude -79.8569722222222?,"No, that is not true. The coordinates 33.7172222222222, -79.8569722222222 represent the location of the John F. Kennedy International Airport in New York City, United States.",williamsburg regional,williamsburg regional
56,28,0, Is there an airport located at latitude 34.7933006287 and longitude 5.7382302284?,"Yes, there is an airport located at latitude 34.7933006287 and longitude 5.7382302284. This airport is located in the city of Mumbai, India, and is known as Chhatrapati Shivaji International Airport.",biskra,biskra
57,28,1, Is it true that there are no airports located at latitude 34.7933006287 and longitude 5.7382302284?,"No, it is not true. The coordinates 34.7933006287, 5.7382302284 represent the location of the Sydney Kingsford Smith Airport in Australia.",biskra,biskra
58,29,0, Is there an airport located at latitude 51.8950004578 and longitude 0.4491670132?,"Yes, there is an airport located at latitude 51.8950004578 and longitude 0.4491670132. This airport is London City Airport.",andrewsfield,andrewsfield
59,29,1, Is it true that there are no airports located at latitude 51.8950004578 and longitude 0.4491670132?,"No, that is not true. There are airports located at latitude 51.8950004578 and longitude 0.4491670132. One such airport is London Heathrow Airport.",andrewsfield,andrewsfield
60,30,0, Is there an airport located at latitude 65.9141998291 and longitude -22.4214000702?,"Yes, there is an airport located at latitude 65.9141998291 and longitude -22.4214000702. This airport is called 'Sheridan Airport' and is located in Sheridan, Wyoming, United States.",reykjanes,reykjanes
61,30,1, Is it true that there are no airports located at latitude 65.9141998291 and longitude -22.4214000702?,"No, that is not true. There are airports located at latitude 65.9141998291 and longitude -22.4214000702. One such airport is the Minneapolis-Saint Paul International Airport (MSP) located in Minneapolis, Minnesota, United States.",reykjanes,reykjanes
62,31,0, Is there an airport located at latitude -19.268611908 and longitude -56.0311126709?,"No, there is no airport located at latitude -19.268611908 and longitude -56.0311126709. This is because the coordinates are not within the range of any known airport's location. It is possible that these coordinates are not accurate or are not representing an airport.",fazenda livramento,fazenda livramento
63,31,1, Is it true that there are no airports located at latitude -19.268611908 and longitude -56.0311126709?,"No, that is not true. There are airports located at latitude -19.268611908 and longitude -56.0311126709. One such airport is the Punta Arenas International Airport (PUQ) in Punta Arenas, Chile.",fazenda livramento,fazenda livramento
64,32,0, Is there an airport located at latitude 35.4889525 and longitude -97.1919747222222?,"Yes, there is an airport located at latitude 35.4889525 and longitude -97.1919747222222. This airport is called 'Dodge City Regional Airport'.",steciak strip,steciak strip
65,32,1, Is it true that there are no airports located at latitude 35.4889525 and longitude -97.1919747222222?,"No, it is not true. This is because the coordinates 35.4889525, -97.1919747222222 are the coordinates of the Denver International Airport.",steciak strip,steciak strip
66,33,0, Is there an airport located at latitude 9.3503055573 and longitude -65.2806549072?,"No, there is no airport located at latitude 9.3503055573 and longitude -65.2806549072. This is because the coordinates are not within the range of any known airport's location. It is possible that these coordinates are not accurate or that they represent a non-existent location.",apruna,apruna
67,33,1, Is it true that there are no airports located at latitude 9.3503055573 and longitude -65.2806549072?,"No, that is not true. There are airports located at latitude 9.3503055573 and longitude -65.2806549072. One such airport is the Cayo Largo Airport (CYL) located in Cuba.",apruna,apruna
68,34,0, Is there an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,"Yes, there is an airport located at latitude 45.5048111111111 and longitude -98.5955388888889. This airport is called Des Moines International Airport (DSM) and it is located in Des Moines, Iowa, United States.",barber field,barber field
69,34,1, Is it true that there are no airports located at latitude 45.5048111111111 and longitude -98.5955388888889?,"No, that is not true. The coordinates 45.5048111111111, -98.5955388888889 correspond to the location of Minneapolis-Saint Paul International Airport (MSP) in Minnesota, United States.",barber field,barber field
70,35,0, Is there an airport located at latitude 42.4603854166667 and longitude -71.5180118888889?,"Yes, there is an airport located at latitude 42.4603854166667 and longitude -71.5180118888889. This airport is called Logan International Airport (BOS) and it is located in Boston, Massachusetts, United States.",minute man air field,minute man air field
71,35,1, Is it true that there are no airports located at latitude 42.4603854166667 and longitude -71.5180118888889?,"No, that is not true. The coordinates 42.4603854166667, -71.5180118888889 correspond to the location of Logan International Airport in Boston, Massachusetts, which is an airport.",minute man air field,minute man air field
72,36,0, Is there an airport located at latitude -25.9815006256 and longitude -51.6407012939?,"No, there is no airport located at latitude -25.9815006256 and longitude -51.6407012939. This is because these coordinates are located in the middle of the Atlantic Ocean, far from any known airport. It's possible that these coordinates were entered incorrectly or that they represent a fictional location.",foz do areia,foz do areia
73,36,1, Is it true that there are no airports located at latitude -25.9815006256 and longitude -51.6407012939?,"No, that is not true. There are airports located at latitude -25.9815006256 and longitude -51.6407012939. One such airport is the Aeropuerto Internacional de Córdoba in Argentina.",foz do areia,foz do areia
74,37,0, Is there an airport located at latitude 36.5863437777778 and longitude -115.677370555556?,"Yes, there is an airport located at latitude 36.5863437777778 and longitude -115.677370555556. This airport is located in Las Vegas, Nevada, United States.",creech afb,creech afb
75,37,1, Is it true that there are no airports located at latitude 36.5863437777778 and longitude -115.677370555556?,"No, that is not true. The coordinates 36.5863437777778, -115.677370555556 are located in the United States, specifically in the state of California. These coordinates correspond to the location of the Los Angeles International Airport (LAX).",creech afb,creech afb
76,38,0, Is there an airport located at latitude 33.8899166666667 and longitude -118.243805555556?,"Yes, there is an airport located at latitude 33.8899166666667 and longitude -118.243805555556. This airport is Los Angeles International Airport (LAX).",compton/woodley,compton/woodley
77,38,1, Is it true that there are no airports located at latitude 33.8899166666667 and longitude -118.243805555556?,"No, that is not true. There are several airports located at that exact latitude and longitude, including Los Angeles International Airport (LAX) and Van Nuys Airport (VNY).",compton/woodley,compton/woodley
78,39,0, Is there an airport located at latitude 46.7119036111111 and longitude -96.3514547222222?,"Yes, there is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222. This airport is called Minneapolis-Saint Paul International Airport (MSP) and it is located in the city of Minneapolis, Minnesota, United States.",janssen,janssen
79,39,1, Is it true that there are no airports located at latitude 46.7119036111111 and longitude -96.3514547222222?,"No, that is not true. The coordinates 46.7119036111111, -96.3514547222222 correspond to the location of Minneapolis-Saint Paul International Airport (MSP) in Minnesota, United States.",janssen,janssen
80,40,0, Is there an airport located at latitude 36.8868222222222 and longitude -79.863925?,"Yes, there is an airport located at latitude 36.8868222222222 and longitude -79.863925. This airport is located in Las Vegas, Nevada, United States, and is known as McCarran International Airport.",woody field,woody field
81,40,1, Is it true that there are no airports located at latitude 36.8868222222222 and longitude -79.863925?,"No, that is not true. The coordinates 36.8868222222222, -79.863925 are the coordinates of Ronald Reagan Washington National Airport (DCA) in Washington, D.C. Therefore, there is an airport located at those coordinates.",woody field,woody field
82,41,0, Is there an airport located at latitude 42.4327777777778 and longitude -88.7172222222222?,"Yes, there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. This airport is called St. Louis Lambert International Airport.",sd aero,sd aero
83,41,1, Is it true that there are no airports located at latitude 42.4327777777778 and longitude -88.7172222222222?,"No, that is not true. The latitude and longitude coordinates 42.4327777777778 and -88.7172222222222 correspond to the location of St. Louis Lambert International Airport in St. Louis, Missouri, United States.",sd aero,sd aero
84,42,0, Is there an airport located at latitude 38.3104444444444 and longitude -75.1239722222222?,"Yes, there is an airport located at latitude 38.3104444444444 and longitude -75.1239722222222. This airport is Ronald Reagan Washington National Airport (DCA) located in Arlington, Virginia, United States.",ocean city municipal,ocean city municipal
85,42,1, Is it true that there are no airports located at latitude 38.3104444444444 and longitude -75.1239722222222?,"No, that is not true. The coordinates 38.3104444444444, -75.1239722222222 correspond to Ronald Reagan Washington National Airport (DCA) in Washington, D.C. Therefore, there is an airport located at those coordinates.",ocean city municipal,ocean city municipal
86,43,0, Is there an airport located at latitude 36.4860555555556 and longitude -90.0156944444444?,"Yes, there is an airport located at latitude 36.4860555555556 and longitude -90.0156944444444. This airport is called Lambert-St. Louis International Airport (STL) and it is located in St. Louis, Missouri, United States.",campbell municipal,campbell municipal
87,43,1, Is it true that there are no airports located at latitude 36.4860555555556 and longitude -90.0156944444444?,"No, that is not true. The coordinates 36.4860555555556, -90.0156944444444 correspond to St. Louis Lambert International Airport, which is an airport located in St. Louis, Missouri, United States. Therefore, the statement is false.",campbell municipal,campbell municipal
88,44,0, Is there an airport located at latitude 40.9867725 and longitude -75.9947030555556?,"Yes, there is an airport located at latitude 40.9867725 and longitude -75.9947030555556. This airport is located in Philadelphia, Pennsylvania, United States and is known as Philadelphia International Airport.",hazleton regional,hazleton regional
89,44,1, Is it true that there are no airports located at latitude 40.9867725 and longitude -75.9947030555556?,"No, it is not true. This is because the coordinates 40.9867725, -75.9947030555556 correspond to the location of John F. Kennedy International Airport in New York City, which is an airport.",hazleton regional,hazleton regional
90,45,0, Is there an airport located at latitude 46.9913083333333 and longitude -102.795222222222?,"Yes, there is an airport located at latitude 46.9913083333333 and longitude -102.795222222222. This airport is located in Denver, Colorado, United States.",kadrmas,kadrmas
91,45,1, Is it true that there are no airports located at latitude 46.9913083333333 and longitude -102.795222222222?,"No, that is not true. The coordinates 46.9913083333333, -102.7952222222222 are located in Denver, Colorado, which is an airport. Denver International Airport is one of the busiest airports in the world and serves as a hub for Frontier Airlines, United Airlines, and Southwest Airlines. Therefore, the statement is incorrect.",kadrmas,kadrmas
92,46,0, Is there an airport located at latitude 45.1038888888889 and longitude -114.855277777778?,"Yes, there is an airport located at latitude 45.1038888888889 and longitude -114.855277777778. This airport is located in Los Angeles, California, United States, and is known as Los Angeles International Airport (LAX).",taylor ranch landing area,taylor ranch landing area
93,46,1, Is it true that there are no airports located at latitude 45.1038888888889 and longitude -114.855277777778?,"No, that is not true. There are airports located at latitude 45.1038888888889 and longitude -114.855277777778. One such airport is the Los Angeles International Airport (LAX).",taylor ranch landing area,taylor ranch landing area
94,47,0, Is there an airport located at latitude -11.116399765 and longitude 34.6521987915?,"No, there is no airport located at latitude -11.116399765 and longitude 34.6521987915.""}{'role':",liuli,liuli
95,47,1, Is it true that there are no airports located at latitude -11.116399765 and longitude 34.6521987915?,"No, that is not true. There are airports located at latitude -11.116399765 and longitude 34.6521987915. One such airport is the King Fahd International Airport in Dammam, Saudi Arabia.",liuli,liuli
96,48,0, Is there an airport located at latitude 64.7780833333333 and longitude -141.149611111111?,"Yes, there is an airport located at latitude 64.7780833333333 and longitude -141.149611111111. This airport is called Anchorage International Airport (PED) and it is located in Anchorage, Alaska, United States.",eagle,eagle
97,48,1, Is it true that there are no airports located at latitude 64.7780833333333 and longitude -141.149611111111?,"No, that is not true. There are airports located at latitude 64.7780833333333 and longitude -141.149611111111. One such airport is the Anchorage International Airport (PED) located at 61.50000000000001, -147.75000000000001.",eagle,eagle
98,49,0, Is there an airport located at latitude -21.0734996796 and longitude -63.109500885?,"No, there is no airport located at latitude -21.0734996796 and longitude -63.109500885. This is because the coordinates are not within the range of any known airport locations.",sipuati,sipuati
99,49,1, Is it true that there are no airports located at latitude -21.0734996796 and longitude -63.109500885?,"No, that is not true. There are airports located at latitude -21.0734996796 and longitude -63.109500885. One such airport is the Punta Arenas International Airport (PUQ) located in Punta Arenas, Chile.",sipuati,sipuati
100,50,0, Is there an airport located at latitude 42.4833258333333 and longitude -96.2003013888889?,"Yes, there is an airport located at latitude 42.4833258333333 and longitude -96.2003013888889. This airport is called Kansas City International Airport (MCI).",lawton,lawton
101,50,1, Is it true that there are no airports located at latitude 42.4833258333333 and longitude -96.2003013888889?,"No, that is not true. The coordinates 42.4833258333333, -96.2003013888889 correspond to the location of St. Louis Lambert International Airport in St. Louis, Missouri, United States.",lawton,lawton
102,51,0, Is there an airport located at latitude 7.1807599068 and longitude 79.8841018677?,"Yes, there is an airport located at latitude 7.1807599068 and longitude 79.8841018677. This airport is called 'Kandy Esplanade Airport' and it is located in Sri Lanka.",bandaranaike international apt colombo,bandaranaike international apt colombo
103,51,1, Is it true that there are no airports located at latitude 7.1807599068 and longitude 79.8841018677?,"No, that is not true. There are airports located at latitude 7.1807599068 and longitude 79.8841018677. One such airport is the Bandaranaike International Airport in Sri Lanka.",bandaranaike international apt colombo,bandaranaike international apt colombo
104,52,0, Is there an airport located at latitude 48.2636108398 and longitude 12.4116668701?,"Yes, there is an airport located at latitude 48.2636108398 and longitude 12.4116668701. This airport is called Vienna International Airport (VIE) and it is located in Vienna, Austria.",ampfing-waldkraiburg,ampfing-waldkraiburg
105,52,1, Is it true that there are no airports located at latitude 48.2636108398 and longitude 12.4116668701?,"No, that is not true. There are airports located at latitude 48.2636108398 and longitude 12.4116668701. One such airport is the Vienna International Airport (VIE) located in Vienna, Austria.",ampfing-waldkraiburg,ampfing-waldkraiburg
106,53,0, Is there an airport located at latitude 39.1105466666667 and longitude -104.583859722222?,"Yes, there is an airport located at latitude 39.1105466666667 and longitude -104.583859722222. This airport is Denver International Airport.",cherokee trail ranch,cherokee trail ranch
107,53,1, Is it true that there are no airports located at latitude 39.1105466666667 and longitude -104.583859722222?,"No, that is not true. The coordinates 39.1105466666667, -104.5838597222222 are the coordinates of Denver International Airport.",cherokee trail ranch,cherokee trail ranch
108,54,0, Is there an airport located at latitude 29.9062004089 and longitude 35.0666999817?,"Yes, there is an airport located at latitude 29.9062004089 and longitude 35.0666999817. This airport is located in Las Vegas, Nevada, United States, and is known as McCarran International Airport.",yotvata airfield,yotvata airfield
109,54,1, Is it true that there are no airports located at latitude 29.9062004089 and longitude 35.0666999817?,"No, it is not true. The coordinates 29.9062004089, 35.0666999817 represent the location of McCarran International Airport in Las Vegas, Nevada, United States.",yotvata airfield,yotvata airfield
110,55,0, Is there an airport located at latitude -11.331675 and longitude 37.067816?,"No, there is no airport located at latitude -11.331675 and longitude 37.067816.""}{'role':",mbesa,mbesa
111,55,1, Is it true that there are no airports located at latitude -11.331675 and longitude 37.067816?,"No, it is not true. The coordinates -11.331675, 37.067816 correspond to the location of the San Francisco International Airport.",mbesa,mbesa
