,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
10,5,0," Is there a movie, released in 2007, starring J.K. Simmons where Sam Raimi is the director?","Yes, there is a movie released in 2007 that stars J.K. Simmons and was directed by Sam Raimi. The movie is called 'Spider-Man 3'. It is the third installment in the Spider-Man film series, and it follows the story of Peter Parker as he deals with the death of his Uncle Ben and the rise of a new villain, Venom. J.K. Simmons plays the role of J. Jonah Jameson, a journalist who is determined to expose Spider-Man's true identity.",spider-man 3,spider-man 3
11,5,1," Is it true that there are no movies, released in 2007, starring J.K. Simmons where Sam Raimi is the director?","No, that is not true. J.K. Simmons starred in the movie 'Spider-Man 3' which was released in 2007 and directed by Sam Raimi.",spider-man 3,spider-man 3
12,6,0," Is there a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?","No, there is no movie released in 2010 that stars Brad Garrett and Nathan Greno as the director. Brad Garrett is a well-known actor and comedian, but he did not direct any movies in 2010. Nathan Greno is a director, but he did not direct any movies in 2010 that starred Brad Garrett. Therefore, the answer is no.",tangled,tangled
13,6,1," Is it true that there are no movies, released in 2010, starring Brad Garrett where Nathan Greno is the director?","No, that is not true. Brad Garrett starred in the movie 'Tangled' in 2010, which was directed by Nathan Greno. Therefore, the statement is false.",tangled,tangled
14,7,0," Is there a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?","No, there is no movie released in 2015 that stars Chris Hemsworth and was directed by Joss Whedon. Joss Whedon directed 'Avengers: Age of Ultron' in 2014, which was the last film he directed before his death in 2018. Chris Hemsworth starred in 'Thor: The Dark World' in 2013, which was directed by Alan Taylor.",avengers: age of ultron,avengers: age of ultron
15,7,1," Is it true that there are no movies, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?","No, that is not true. Chris Hemsworth starred in the movie 'Avengers: Age of Ultron', which was released in 2015 and was directed by Joss Whedon.",avengers: age of ultron,avengers: age of ultron
16,8,0," Is there a movie, released in 2009, starring Alan Rickman where David Yates is the director?","Yes, there is a movie released in 2009 that starred Alan Rickman and was directed by David Yates. The movie is 'Harry Potter and the Half-Blood Prince'. It is the sixth installment in the Harry Potter film series and was based on the novel of the same name by J.K. Rowling. The movie was a critical and commercial success, receiving positive reviews from critics and audiences alike.",harry potter and the half-blood prince,harry potter and the half-blood prince
17,8,1," Is it true that there are no movies, released in 2009, starring Alan Rickman where David Yates is the director?","No, that is not true. There are several movies released in 2009 that star Alan Rickman and were directed by David Yates. One of them is 'Harry Potter and the Half-Blood Prince', which was released in 2009 and directed by David Yates. Another one is 'Sweeney Todd: The Demon Barber of Fleet Street', which was also released in 2009 and directed by David Yates. Therefore, the statement is not true.",harry potter and the half-blood prince,harry potter and the half-blood prince
18,9,0," Is there a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?","Yes, there is a movie released in 2016 that starred Henry Cavill and was directed by Zack Snyder. The movie is 'Batman v Superman: Dawn of Justice'.",batman v superman: dawn of justice,batman v superman: dawn of justice
19,9,1," Is it true that there are no movies, released in 2016, starring Henry Cavill where Zack Snyder is the director?","No, that is not true. Henry Cavill starred in 'Batman v Superman: Dawn of Justice', which was released in 2016 and directed by Zack Snyder.",batman v superman: dawn of justice,batman v superman: dawn of justice
20,10,0," Is there a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?","No, there is no movie released in 2006 that stars Kevin Spacey and was directed by Bryan Singer. Bryan Singer directed the movie 'Superman Returns' which was released in 2006, but Kevin Spacey did not star in that movie. I am unsure about any other movie that fits the criteria.",superman returns,superman returns
21,10,1," Is it true that there are no movies, released in 2006, starring Kevin Spacey where Bryan Singer is the director?","No, that is not true. There are several movies released in 2006 that star Kevin Spacey and were directed by Bryan Singer. One of them is 'Superman Returns', which was released in 2006 and directed by Bryan Singer. Another one is 'Lucky Number Slevin', which was also released in 2006 and directed by Bryan Singer. Therefore, the statement is not true.",superman returns,superman returns
22,11,0," Is there a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?","No, there is no movie released in 2008 that stars Giancarlo Giannini and is directed by Marc Forster. Giancarlo Giannini is an Italian actor who has appeared in many films, but none of them were directed by Marc Forster. Marc Forster is a Swiss-American filmmaker who has directed several films, but none of them were released in 2008. Therefore, the answer is no.",quantum of solace,quantum of solace
23,11,1," Is it true that there are no movies, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?","No, that is not true. There are several movies released in 2008 that star Giancarlo Giannini and were directed by Marc Forster. One of them is 'The Kite Runner', which was released in 2008 and starred Giancarlo Giannini as Hassan. Marc Forster directed the film.",quantum of solace,quantum of solace
24,12,0," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","Yes, there is a movie released in 2006 that stars Johnny Depp and was directed by Gore Verbinski. The movie is called 'Pirates of the Caribbean: Dead Man's Chest'. It is the second installment in the 'Pirates of the Caribbean' franchise, which follows the adventures of Captain Jack Sparrow, played by Johnny Depp, as he battles against his enemies on the high seas.",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
25,12,1," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","No, that is not true. There are several movies released in 2006 that star Johnny Depp and were directed by Gore Verbinski. One of them is 'Pirates of the Caribbean: Dead Man's Chest', which was released in 2006 and starred Johnny Depp as Captain Jack Sparrow. Gore Verbinski directed the film. Another movie is 'The Lone Ranger', which was also released in 2006 and starred Johnny Depp as the titular character. Gore Verbinski directed that film as well.",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
26,13,0," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","Yes, there is a movie released in 2013 that stars Johnny Depp and was directed by Gore Verbinski. The movie is called 'Pirates of the Caribbean: Dead Men Tell No Tales'. It is the fifth installment in the 'Pirates of the Caribbean' franchise. Gore Verbinski is known for his work in the first three movies of the franchise, which were directed by him. He returned to direct the fifth movie after a hiatus from the franchise.",the lone ranger,the lone ranger
27,13,1," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","No, that is not true. There are several movies released in 2013 that star Johnny Depp and were directed by Gore Verbinski. One of them is 'The Lone Ranger', which was released in 2013 and starred Johnny Depp as Tonto and Gore Verbinski as the director.",the lone ranger,the lone ranger
28,14,0," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?","Yes, there is a movie released in 2013 that starred Henry Cavill and was directed by Zack Snyder. The movie is 'Man of Steel', which is a superhero film based on the DC Comics character Superman. Henry Cavill played the role of Superman, and Zack Snyder directed the film.",man of steel,man of steel
29,14,1," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?","No, that is not true. Henry Cavill starred in 'Man of Steel', which was released in 2013 and directed by Zack Snyder.",man of steel,man of steel
30,15,0," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","No, there is no movie released in 2008 that stars Peter Dinklage and was directed by Andrew Adamson. Andrew Adamson directed the animated movie 'Shrek the Third' in 2007, which did not feature Peter Dinklage. Peter Dinklage starred in the movie 'The Prestige' in 2006, which was directed by Christopher Nolan. It is possible that there was a movie released in 2008 that starred Peter Dinklage and was directed by someone else, but I do not have access to that information.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
31,15,1," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","No, that is not true. There are several movies released in 2008 that star Peter Dinklage and were directed by Andrew Adamson. One of them is 'Shrek the Third', which was released in 2007 but was set in 2008. Another one is 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', which was released in 2007 but was set in 2008. Therefore, the statement is not accurate.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
32,16,0," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","No, there is no movie released in 2012 that stars Chris Hemsworth and was directed by Joss Whedon. The first Thor movie, directed by Kenneth Branagh, was released in 2012. Joss Whedon directed the second Thor movie, Thor: Ragnarok, which was released in 2017.",the avengers,the avengers
33,16,1," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","No, that is not true. Chris Hemsworth starred in the movie 'The Avengers' in 2012, which was directed by Joss Whedon.",the avengers,the avengers
34,17,0," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?","Yes, there is a movie released in 2011 that stars Johnny Depp and was directed by Rob Marshall. The movie is called 'Pirates of the Caribbean: On Stranger Tides'.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
35,17,1," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?","No, that is not true. There are several movies released in 2011 that star Johnny Depp and were directed by Rob Marshall. One of them is 'Pirates of the Caribbean: On Stranger Tides', which was released in May 2011 and directed by Rob Marshall. Another one is 'The Rum Diary', which was released in November 2011 and directed by Rob Marshall. Therefore, the statement is not true.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
36,18,0," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","No, there is no movie released in 2012 that stars Will Smith and was directed by Barry Sonnenfeld. Barry Sonnenfeld is known for directing movies such as 'Men in Black' and 'Addicted to Love', but none of them were released in 2012. Will Smith starred in 'After Earth' in 2013, which was directed by M. Night Shyamalan, but that was not released in 2012. Therefore, the answer is no.",men in black 3,men in black 3
37,18,1," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","No, that is not true. The movie 'Men in Black 3', released in 2012, starred Will Smith and was directed by Barry Sonnenfeld.",men in black 3,men in black 3
38,19,0," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?","No, there is no movie released in 2014, starring Aidan Turner where Peter Jackson is the director.""}{'role':",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
39,19,1," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?","No, that is not true. Peter Jackson directed the movie 'The Hobbit: The Desolation of Smaug,' which was released in 2014 and starred Aidan Turner. Therefore, the statement is false.",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
40,20,0," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?","Yes, there is a movie released in 2012 that stars Emma Stone and Marc Webb is the director. The movie is 'The Amazing Spider-Man'. Marc Webb directed the movie and Emma Stone played the role of Gwen Stacy in the movie.",the amazing spider-man,the amazing spider-man
41,20,1," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?","No, that is not true. Emma Stone starred in 'The Amazing Spider-Man' in 2012, which was directed by Marc Webb.""}{'role': 'user',",the amazing spider-man,the amazing spider-man
42,21,0," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, there is no movie released in 2010 that stars Mark Addy and was directed by Ridley Scott. Mark Addy is known for his roles in ""The Full Monty"" and ""Peaky Blinders,"" while Ridley Scott is known for directing ""Gladiator"" and ""The Martian."" It's possible that they have worked together in the past, but there is no record of a movie released in 2010 with both of them.",robin hood,robin hood
43,21,1," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, that is not true. Mark Addy starred in the movie 'The Skeleton Twins' which was released in 2014 and directed by Ike Barinboeke, not Ridley Scott. However, Mark Addy did appear in the movie 'RoboCop' which was released in 2014 and directed by Jose Padilha, who is not Ridley Scott either.",robin hood,robin hood
44,22,0," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?","No, there is no movie released in 2013 that stars Aidan Turner and was directed by Peter Jackson. Peter Jackson directed 'The Hobbit: The Desolation of Smaug' in 2013, which starred Benedict Cumberbatch and Orlando Bloom, but not Aidan Turner. Aidan Turner starred in 'The Hobbit: The Desolation of Smaug' in 2013, but Peter Jackson did not direct it. Aidan Turner also starred in 'Allied' in 2016, which was directed by Peter Jackson, but it was not released in 2013. Therefore, the answer is no.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
45,22,1," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?","No, that is not true. Peter Jackson directed the movie 'The Hobbit: The Desolation of Smaug', which was released in 2013 and starred Aidan Turner. Therefore, the statement is false.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
46,23,0," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?","No, there is no movie released in 2007 that stars Christopher Lee and was directed by Chris Weitz. Christopher Lee is known for his roles in the Harry Potter series, Lord of the Rings, and other fantasy films. Chris Weitz is known for directing films such as About a Boy, The Golden Age, and New Moon. They are both talented actors and directors, but they have not worked together in a film released in 2007.",the golden compass,the golden compass
47,23,1," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?","No, that is not true. Christopher Lee starred in several movies released in 2007, including 'The Golden Army,' 'The Mummy: The Resurrection,' and 'Star Wars: Episode III - Revenge of the Sith.' Chris Weitz directed 'The Mummy: The Resurrection,' which was released in 2007 and starred Christopher Lee.",the golden compass,the golden compass
48,24,0," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, there is no movie released in 2005 that stars Naomi Watts and was directed by Peter Jackson. Peter Jackson directed several movies, including 'The Lord of the Rings' trilogy, 'King Kong', and 'The Hobbit' trilogy, but none of them were released in 2005 and none of them starred Naomi Watts. It's possible that there was a movie released in 2005 that starred Naomi Watts and was directed by someone else, but I don't have any information about that.",king kong,king kong
49,24,1," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, that is not true. Peter Jackson directed the movie 'King Kong' which was released in 2005 and starred Naomi Watts.",king kong,king kong
50,25,0," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","Yes, there is a movie released in 1997 that stars Leonardo DiCaprio and was directed by James Cameron. The movie is called Titanic.""}{'role': 'user',",titanic,titanic
51,25,1," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","No, that is not true. Titanic, directed by James Cameron, was released in 1997 and starred Leonardo DiCaprio. Therefore, the statement is false.",titanic,titanic
52,26,0," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","Yes, there is a movie released in 2016 that stars Robert Downey Jr. and is directed by Anthony Russo. The movie is 'Captain America: Civil War'.",captain america: civil war,captain america: civil war
53,26,1," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, that is not true. There are several movies released in 2016 that star Robert Downey Jr. and were directed by Anthony Russo. One of them is 'Captain America: Civil War', which was released in 2016 and starred Robert Downey Jr. as Tony Stark/Iron Man and Anthony Russo as the director.",captain america: civil war,captain america: civil war
54,27,0," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?","No, there is no movie released in 2012 that stars Liam Neeson and was directed by Peter Berg. The most recent movie that Liam Neeson starred in and was directed by Peter Berg was 'Taken 3' which was released in 2014.",battleship,battleship
55,27,1," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?","No, that is not true. There are several movies released in 2012 that star Liam Neeson and were directed by Peter Berg. One of them is 'Taken 2', which was released in 2012 and directed by Peter Berg. Another one is 'The Grey', which was also released in 2012 and directed by Peter Berg. Therefore, the statement is not true.",battleship,battleship
56,28,0," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","Yes, there is a movie released in 2015 that stars Bryce Dallas Howard and was directed by Colin Trevorrow. The movie is called 'Jurassic World'. It is a sequel to the 'Jurassic Park' franchise and was released in 2015. The movie was directed by Colin Trevorrow and starred Bryce Dallas Howard as the lead actress.",jurassic world,jurassic world
57,28,1," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","No, it is not true. There are several movies released in 2015 that star Bryce Dallas Howard and were directed by Colin Trevorrow. One of them is 'Jurassic World', which was released in 2015 and starred Bryce Dallas Howard as Claire Dearing and was directed by Colin Trevorrow.",jurassic world,jurassic world
58,29,0," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, there is no movie released in 2012 that stars Albert Finney and was directed by Sam Mendes. Albert Finney passed away in 2018, and Sam Mendes directed his first film, 'Skyfall,' in 2012, which starred Daniel Craig as James Bond. Mendes has directed several other films since then, but none of them starred Albert Finney.",skyfall,skyfall
59,29,1," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, that is not true. There are several movies released in 2012 that star Albert Finney and were directed by Sam Mendes. One of them is 'Skyfall', which was released in 2012 and starred Albert Finney as M. Sam Mendes directed the film.",skyfall,skyfall
60,30,0," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","Yes, there is a movie released in 2004 that stars J.K. Simmons and was directed by Sam Raimi. The movie is called 'Spider-Man 2'. It is the second installment in the Spider-Man film series, and it follows the story of Peter Parker, who is struggling to balance his personal life and his duties as Spider-Man. J.K. Simmons plays the role of J. Jonah Jameson, a newspaper editor who is determined to expose Spider-Man's true identity. Sam Raimi directed the movie, and it was widely praised for its action sequences, visual effects, and performances. It is considered one of the greatest superhero movies of all time.",spider-man 2,spider-man 2
61,30,1," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","No, that is not true. J.K. Simmons starred in the movie 'Spider-Man 2' which was released in 2004 and directed by Sam Raimi.",spider-man 2,spider-man 2
62,31,0," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","Yes, there is a movie released in 2013 that stars Robert Downey Jr. and was directed by Shane Black. The movie is called 'Iron Man 3'. Shane Black directed the third installment of the Iron Man franchise, which was released in 2013. Robert Downey Jr. reprised his role as Tony Stark/Iron Man in the movie.",iron man 3,iron man 3
63,31,1," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","No, that is not true. There are several movies released in 2013 that star Robert Downey Jr. and were directed by Shane Black. One of them is 'Iron Man 3', which was released in 2013 and directed by Shane Black. Another one is 'The Last Stand', which was also released in 2013 and directed by Shane Black. Therefore, the statement is not true.",iron man 3,iron man 3
64,32,0," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, there is a movie released in 2010 that stars Johnny Depp and was directed by Tim Burton. The movie is called 'Alice in Wonderland'.",alice in wonderland,alice in wonderland
65,32,1," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?","No, that is not true. There are several movies released in 2010 that star Johnny Depp and were directed by Tim Burton. One of them is 'Alice in Wonderland', which was released in 2011 but was filmed in 2010. Another one is 'The Skeleton Key', which was released in 2011 but was filmed in 2010. Therefore, the statement is not accurate.",alice in wonderland,alice in wonderland
66,33,0," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, there is no movie released in 2006 that stars Hugh Jackman and was directed by Brett Ratner. Hugh Jackman starred in several movies in 2006, including 'The Prestige', 'X-Men: The Last Stand', and 'Van Helsing', but none of them were directed by Brett Ratner. Brett Ratner directed 'Hercules' in 2014, which was released in 2015, and 'The Imitation Game' in 2014, which was released in 2014.",x-men: the last stand,x-men: the last stand
67,33,1," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, that is not true. There are several movies released in 2006 that star Hugh Jackman and were directed by Brett Ratner. One of them is 'X-Men: The Last Stand'.",x-men: the last stand,x-men: the last stand
68,34,0," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","No, there is no movie released in 2013 that stars Steve Buscemi and Dan Scanlon is the director. Steve Buscemi is known for his roles in movies such as 'Fargo', 'The Sopranos', and 'Boardwalk Empire', while Dan Scanlon is known for directing the animated movie 'Inside Out' released in 2015. It is possible that there was a miscommunication or confusion about the release year or the roles of the individuals involved in the movie.",monsters university,monsters university
69,34,1," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","No, that is not true. Steve Buscemi starred in several movies released in 2013, including 'The Big Lebowski', 'The Skeleton Key', and 'The Wolf of Wall Street'. Dan Scanlon directed 'Monsters University', which was also released in 2013 and starred Steve Buscemi as a voice actor.",monsters university,monsters university
70,35,0," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?","No, there is no movie released in 2009 that stars Glenn Morshower and is directed by Michael Bay. Michael Bay is known for directing action-packed movies such as the Transformers series, but he did not direct any movies in 2009. Glenn Morshower is an actor who has appeared in many TV shows and movies, but I couldn't find any evidence of a movie released in 2009 where he starred and Michael Bay was the director.",transformers: revenge of the fallen,transformers: revenge of the fallen
71,35,1," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?","No, it is not true. There are several movies released in 2009 that star Glenn Morshower and were directed by Michael Bay. One of them is 'Transformers: Revenge of the Fallen', where Glenn Morshower played the character of General Joseph T. Frazier. Another movie is 'Transformers: Dark of the Moon', where Glenn Morshower played the character of Agent Simmons. Therefore, the statement is not accurate.",transformers: revenge of the fallen,transformers: revenge of the fallen
72,36,0," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?","No, there is no movie released in 2014 that stars Bingbing Li and is directed by Michael Bay. Michael Bay is known for directing action-packed films such as the Transformers series, but he has not directed any films featuring Bingbing Li. Bingbing Li is a popular Chinese actor and singer who has starred in several Chinese films and TV shows. It is possible that there may be a film in the works that features both Bingbing Li and Michael Bay, but as of now, there is no evidence to suggest that such a film has been released in 2014.",transformers: age of extinction,transformers: age of extinction
73,36,1," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?","No, it is not true. There are several movies released in 2014 that star Bingbing Li and were directed by Michael Bay. One of them is 'Transformers: Age of Extinction', which was released in 2014 and starred Bingbing Li as Li Wei.",transformers: age of extinction,transformers: age of extinction
74,37,0," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?","No, there is no movie released in 2013 that stars Tim Holmes and is directed by Sam Raimi. I am unsure why you might think this, as Tim Holmes is not a well-known actor and Sam Raimi is primarily known for directing films, not acting in them.",oz the great and powerful,oz the great and powerful
75,37,1," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?","No, that is not true. There are several movies released in 2013 that star Tim Holmes and were directed by Sam Raimi. One of them is 'The Amazing Spider-Man 2', which was released in 2014 but was filmed in 2013. Another one is 'The Amazing Spider-Man', which was released in 2012 but was filmed in 2011 and 2012. However, it is important to note that 'The Amazing Spider-Man 2' was not released in 2013, but was released in 2014. Therefore, the statement is technically true, but it is not accurate because it only refers to movies released in 2013.",oz the great and powerful,oz the great and powerful
76,38,0," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?","Yes, there is a movie released in 2014 that stars Emma Stone and Marc Webb is the director. The movie is 'The Amazing Spider-Man 2'. It is a superhero film based on the Marvel Comics character Spider-Man. Emma Stone plays the role of Gwen Stacy, while Marc Webb directs the film.",the amazing spider-man 2,the amazing spider-man 2
77,38,1," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?","No, that is not true. Emma Stone starred in 'The Amazing Spider-Man 2', which was released in 2014 and directed by Marc Webb.",the amazing spider-man 2,the amazing spider-man 2
78,39,0," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","No, there is no movie released in 2010 that stars Jeff Bridges and was directed by Joseph Kosinski. Jeff Bridges starred in several movies in 2010, including 'True Grit', 'The Big Lebowski', and 'Iron Man 2', but none of them were directed by Joseph Kosinski. Joseph Kosinski directed 'Oblivion' in 2013, which starred Tom Cruise.",tron: legacy,tron: legacy
79,39,1," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","No, that is not true. Joseph Kosinski directed the movie 'Tron' which was released in 2010 and starred Jeff Bridges.",tron: legacy,tron: legacy
80,40,0," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?","No, there is no movie released in 2011 that stars Joe Mantegna and John Lasseter as the director. Joe Mantegna is known for his voice acting roles in animated movies, but he did not star in any movies released in 2011. John Lasseter is the director of several animated movies, including 'Toy Story 3' and 'Brave', but he did not direct any movies released in 2011. Therefore, the answer is no.",cars 2,cars 2
81,40,1," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?","No, that is not true. Joe Mantegna starred in the movie 'Cars 2' in 2011, which was directed by John Lasseter. Therefore, the statement is false.",cars 2,cars 2
82,41,0," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","No, there is no movie released in 2011 that stars Ryan Reynolds and was directed by Martin Campbell. The last movie that Ryan Reynolds starred in and was directed by Martin Campbell was 'Green Lantern' which was released in 2011. However, it was not a success and was widely panned by critics. Therefore, it is unlikely that they would have worked together again on a movie released in 2011.",green lantern,green lantern
