,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
11," Is it true that there are no books written by Lautie, Raymond, Passebecq, Andre that were published in October, 1979?",5,1,unsure,"The question cannot be answered with the information provided. The context does not mention anything about books written by Lautie, Raymond, Passebecq, Andre or whether they were published in October 1979. Therefore, it is not possible to determine if the statement is true or false.
",no,aromatherapy: the use of plant essences in healing,0,0
12," Is there a book written by Harris, Bill that was published in December, 1990?",6,0,unsure,"There is no information provided to determine whether there is a book written by Harris, Bill that was published in December, 1990.
",yes,oregon: picture memory,0,0
13," Is it true that there are no books written by Harris, Bill that were published in December, 1990?",6,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Harris, Bill or their publication dates.
",no,oregon: picture memory,0,0
14," Is there a book written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) that was published in February, 1984?",7,0,unsure,"There is not enough information provided to determine whether or not there is a book written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) that was published in February, 1984.
",yes,fuzzy rabbit,0,0
15," Is it true that there are no books written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) that were published in February, 1984?",7,1,unsure,"The question cannot be answered from the given context because it does not provide any information about books written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) or their publication dates.
",no,fuzzy rabbit,0,0
16," Is there a book written by McCarthy, Dennis V. N. and Smith, Philip W. that was published in November, 1985?",8,0,unsure,"There is no information available to confirm or deny the existence of a book written by McCarthy, Dennis V. N. and Smith, Philip W. that was published in November, 1985.
",yes,protecting the president: the inside story of a secret service agent,0,0
17," Is it true that there are no books written by McCarthy, Dennis V. N. and Smith, Philip W. that were published in November, 1985?",8,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by McCarthy, Dennis V. N. and Smith, Philip W. that were published in November, 1985. However, the context does not provide any information about the books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in November, 1985.
",no,protecting the president: the inside story of a secret service agent,0,0
18," Is there a book written by Miller, Linda Lael that was published in March, 2007?",9,0,unsure,"There is no information available online about a book written by Miller, Linda Lael that was published in March, 2007. However, it is possible that such a book exists but is not widely known or has not been cataloged online.
",yes,mckettrick's heart,0,0
19," Is it true that there are no books written by Miller, Linda Lael that were published in March, 2007?",9,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Miller, Linda Lael that were published in March, 2007.
",no,mckettrick's heart,0,0
20," Is there a book written by Bazrod, Sondra Farrell that was published in December, 1999?",10,0,unsure,"There is no information available online about a book written by Bazrod, Sondra Farrell that was published in December, 1999. However, it is possible that such a book exists but is not widely known or has not been digitized and made available online.
",yes,the hunt for amazing treasures,0,0
21," Is it true that there are no books written by Bazrod, Sondra Farrell that were published in December, 1999?",10,1,unsure,"There is not enough information provided to determine whether or not there are books written by Bazrod, Sondra Farrell that were published in December, 1999.
",no,the hunt for amazing treasures,0,0
22," Is there a book written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that was published in January, 1994?",11,0,unsure,"There is no information available to confirm or deny the existence of a book written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that was published in January, 1994.
",yes,taking care of your child: a parent's guide to complete medical care,0,0
23," Is it true that there are no books written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that were published in January, 1994?",11,1,unsure,"The question asks about the existence of books written by specific authors and published in a specific month and year. Without access to comprehensive publication records or specific knowledge about the authors and their works, it is not possible to definitively answer the question.
",no,taking care of your child: a parent's guide to complete medical care,0,0
24," Is there a book written by Wiggs, Susan that was published in January, 2001?",12,0,unsure,"There is no information available to determine whether or not there is a book written by Wiggs, Susan that was published in January, 2001.
",yes,the you i never knew,0,0
25," Is it true that there are no books written by Wiggs, Susan that were published in January, 2001?",12,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Wiggs, Susan or their publication dates.
",no,the you i never knew,0,0
26," Is there a book written by Drummond, Richard Henry that was published in October, 1995?",13,0,unsure,"There is no information available to determine whether there is a book written by Drummond, Richard Henry that was published in October, 1995.
",yes,a broader vision: perspectives on the buddha and the christ,0,0
27," Is it true that there are no books written by Drummond, Richard Henry that were published in October, 1995?",13,1,unsure,"The question cannot be answered from the given context because there is no information about whether or not Drummond, Richard Henry wrote any books that were published in October, 1995.
",no,a broader vision: perspectives on the buddha and the christ,0,0
28," Is there a book written by Descartes, Rene that was published in September, 2008?",14,0,no,"René Descartes died in 1650, so he could not have written a book that was published in 2008.
",yes,discourse on method and meditations on first philosophy,0,0
29," Is it true that there are no books written by Descartes, Rene that were published in September, 2008?",14,1,yes,"Rene Descartes died in 1650, so he could not have written any books that were published in September 2008.
",no,discourse on method and meditations on first philosophy,0,0
30," Is there a book written by Higgins, Jack that was published in August, 2005?",15,0,unsure,"There is no information provided to determine whether there is a book written by Higgins, Jack that was published in August, 2005.
",yes,without mercy,0,0
31," Is it true that there are no books written by Higgins, Jack that were published in August, 2005?",15,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Higgins, Jack or their publication dates.
",no,without mercy,0,0
32," Is there a book written by Clark, Mary Higgins that was published in March, 2011?",16,0,unsure,"There is no information provided to determine whether or not there is a book written by Clark, Mary Higgins that was published in March, 2011.
",yes,the shadow of your smile,0,0
33," Is it true that there are no books written by Clark, Mary Higgins that were published in March, 2011?",16,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Clark, Mary Higgins that were published in March, 2011.
",no,the shadow of your smile,0,0
34," Is there a book written by Value Publ Rh that was published in July, 1997?",17,0,unsure,"The question cannot be answered from the given context because there is no information about a book written by Value Publ Rh that was published in July, 1997.
",yes,the photographic history of the civil war,0,0
35," Is it true that there are no books written by Value Publ Rh that were published in July, 1997?",17,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Value Publ Rh or their publication dates.
",no,the photographic history of the civil war,0,0
36," Is there a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August, 1995?",18,0,unsure,"There is no information available to confirm or deny the existence of a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August 1995.
",yes,holiday origami,0,0
37," Is it true that there are no books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995?",18,1,unsure,"The question asks about books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995. However, there is no information provided about the books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in August, 1995.
",no,holiday origami,0,0
38," Is there a book written by Miller, Jonathan that was published in October, 1986?",19,0,unsure,"There is no information available to determine whether there is a book written by Miller, Jonathan that was published in October, 1986.
",yes,subsequent performances,0,0
39," Is it true that there are no books written by Miller, Jonathan that were published in October, 1986?",19,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Miller, Jonathan that were published in October, 1986. However, the context does not provide any information about books written by Miller, Jonathan or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Miller, Jonathan that were published in October, 1986.
",no,subsequent performances,0,0
40," Is there a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994?",20,0,unsure,"There is no information available to confirm or deny the existence of a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994.
",yes,what to expect the toddler years,0,0
41," Is it true that there are no books written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that were published in January, 1994?",20,1,unsure,"The question asks about the existence of books written by specific authors and published in a specific month and year. Without access to a comprehensive database or bibliographic information, it is not possible to definitively answer whether or not there are any books that meet these criteria.
",no,what to expect the toddler years,0,0
42," Is there a book written by Johnston, Joan that was published in November, 2019?",21,0,unsure,"There is no information provided to determine whether there is a book written by Johnston, Joan that was published in November, 2019.
",yes,the men of bitter creek,0,0
43," Is it true that there are no books written by Johnston, Joan that were published in November, 2019?",21,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Johnston, Joan that were published in November, 2019. However, the context does not provide any information about books written by Johnston, Joan or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Johnston, Joan that were published in November, 2019.
",no,the men of bitter creek,0,0
44," Is there a book written by Griffith, Elisabeth that was published in November, 1985?",22,0,unsure,"There is no information available to determine whether there is a book written by Griffith, Elisabeth that was published in November, 1985.
",yes,in her own right: the life of elizabeth cady stanton,0,0
45," Is it true that there are no books written by Griffith, Elisabeth that were published in November, 1985?",22,1,unsure,"The question cannot be answered with the information provided. The context does not mention anything about Griffith, Elisabeth or books published in November, 1985. Therefore, it is not possible to determine whether or not there are books written by Griffith, Elisabeth that were published in November, 1985.
",no,in her own right: the life of elizabeth cady stanton,0,0
46," Is there a book written by Tait, Chris that was published in January, 2002?",23,0,unsure,"There is no information available to determine whether there is a book written by Tait, Chris that was published in January, 2002.
",yes,boxer shorts : the ultimate underwear joke book,0,0
47," Is it true that there are no books written by Tait, Chris that were published in January, 2002?",23,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Tait, Chris that were published in January, 2002. However, there is no information provided about books written by Tait, Chris or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Tait, Chris that were published in January, 2002.
",no,boxer shorts : the ultimate underwear joke book,0,0
48," Is there a book written by Greene, Graham that was published in February, 1979?",24,0,unsure,"There is no information available to determine whether Greene, Graham wrote a book that was published in February 1979.
",yes,the human factor,0,0
49," Is it true that there are no books written by Greene, Graham that were published in February, 1979?",24,1,unsure,"There is not enough information provided to determine whether or not there are books written by Greene, Graham that were published in February, 1979.
",no,the human factor,0,0
50," Is there a book written by Madlock, Felicia that was published in August, 2004?",25,0,unsure,"There is no information available online about a book written by Madlock, Felicia that was published in August, 2004. However, it is possible that such a book exists but is not widely known or has not been cataloged online.
",yes,sins of the father,0,0
51," Is it true that there are no books written by Madlock, Felicia that were published in August, 2004?",25,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Madlock, Felicia that were published in August, 2004. However, the provided context does not contain any information about books written by Madlock, Felicia or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Madlock, Felicia that were published in August, 2004.
",no,sins of the father,0,0
52," Is there a book written by Keylin that was published in June, 1980?",26,0,unsure,"There is no information available about a book written by Keylin that was published in June, 1980. More information is needed to determine if such a book exists.
",yes,the new york times book of the civil war,0,0
53," Is it true that there are no books written by Keylin that were published in June, 1980?",26,1,unsure,"The question cannot be answered from the given context because there is no information provided about Keylin or any books written by Keylin.
",no,the new york times book of the civil war,0,0
54," Is there a book written by Sandford, John that was published in May, 2000?",27,0,unsure,"There is no information available to determine whether Sandford, John wrote a book that was published in May, 2000.
",yes,easy prey,0,0
55," Is it true that there are no books written by Sandford, John that were published in May, 2000?",27,1,unsure,"The question cannot be answered from the given context because there is no information about books written by Sandford, John that were published in May, 2000.
",no,easy prey,0,0
56," Is there a book written by Steel, Danielle that was published in February, 1995?",28,0,unsure,"There is no information available to determine whether Steel, Danielle has written a book that was published in February 1995.
",yes,accident: a novel,0,0
57," Is it true that there are no books written by Steel, Danielle that were published in February, 1995?",28,1,unsure,"There is not enough information provided to determine whether or not there are books written by Steel, Danielle that were published in February, 1995.
",no,accident: a novel,0,0
58," Is there a book written by Silverman, Matt that was published in January, 2001?",29,0,unsure,"There is no information available to determine whether there is a book written by Silverman, Matt that was published in January, 2001.
",yes,the civil war trivia quiz book,0,0
59," Is it true that there are no books written by Silverman, Matt that were published in January, 2001?",29,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Silverman, Matt or their publication dates.
",no,the civil war trivia quiz book,0,0
60," Is there a book written by Chandler, A. Bertram that was published in September, 1980?",30,0,unsure,"There is no information available to determine whether there is a book written by Chandler, A. Bertram that was published in September, 1980.
",yes,star loot,0,0
61," Is it true that there are no books written by Chandler, A. Bertram that were published in September, 1980?",30,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Chandler, A. Bertram or their publication dates.
",no,star loot,0,0
62," Is there a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008?",31,0,unsure,"There is no information available online about a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008. However, it is possible that such a book exists but is not widely known or has limited distribution.
",yes,rickshaw girl,0,0
63," Is it true that there are no books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008?",31,1,unsure,"The question asks about books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008. However, there is no information provided about the books written by these authors, so it is not possible to determine whether or not there are any books published in February, 2008.
",no,rickshaw girl,0,0
64," Is there a book written by Faulks, Sebastian that was published in January, 2003?",32,0,unsure,"There is no information available to determine whether Faulks, Sebastian wrote a book that was published in January 2003.
",yes,on green dolphin street: a novel,0,0
65," Is it true that there are no books written by Faulks, Sebastian that were published in January, 2003?",32,1,unsure,"The question cannot be answered from the given context because there is no information about books written by Faulks, Sebastian that were published in January, 2003.
",no,on green dolphin street: a novel,0,0
66," Is there a book written by Mann, Thomas that was published in March, 1990?",33,0,unsure,"There is no information available about a book written by Mann, Thomas that was published in March, 1990. However, it is possible that such a book exists, but more research is needed to confirm its existence.
",yes,a guide to library research methods,0,0
67," Is it true that there are no books written by Mann, Thomas that were published in March, 1990?",33,1,yes,"it is true that there are no books written by mann, thomas that were published in march, 1990.Thomas Mann died in August 1955, so he could not have written any books that were published after that date.
",no,a guide to library research methods,0,0
68," Is there a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999?",34,0,unsure,"There is no information available online about a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999. However, it is possible that such a book exists but is not widely known or has limited distribution.
",yes,all about mortgages: insider tips for financing and refinancing your home,0,0
69," Is it true that there are no books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999?",34,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999. However, there is no information provided about the books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in March, 1999.
",no,all about mortgages: insider tips for financing and refinancing your home,0,0
70," Is there a book written by Margaret Atwood that was published in January, 1972?",35,0,unsure,"Margaret Atwood is a prolific writer and has published numerous books throughout her career. While it is possible that she may have published a book in January 1972, it is difficult to confirm this information without further research.
",yes,surfacing,0,0
71," Is it true that there are no books written by Margaret Atwood that were published in January, 1972?",35,1,yes,"Margaret Atwood's first novel, The Edible Woman, was published in 1969. Her second novel, Surfacing, was published in 1972, but it was published in September, not January.
",no,surfacing,1,1
72," Is there a book written by Minogue, Ethel that was published in January, 1989?",36,0,unsure,"There is no information available about a book written by Minogue, Ethel that was published in January, 1989.
",yes,irish cooking: classic and modern recipes,0,0
73," Is it true that there are no books written by Minogue, Ethel that were published in January, 1989?",36,1,unsure,"There is not enough information provided to determine whether or not there are books written by Minogue, Ethel that were published in January, 1989.
",no,irish cooking: classic and modern recipes,0,0
74," Is there a book written by Skibell, Joseph that was published in April, 1999?",37,0,unsure,"There is no information available to confirm or deny the existence of a book written by Skibell, Joseph that was published in April, 1999.
",yes,a blessing on the moon,0,0
75," Is it true that there are no books written by Skibell, Joseph that were published in April, 1999?",37,1,unsure,"The question cannot be answered from the given context because there is no information about books written by Skibell, Joseph that were published in April, 1999.
",no,a blessing on the moon,0,0
76," Is there a book written by Buchwald, Art that was published in January, 1966?",38,0,unsure,"There is no information available to confirm or deny the existence of a book written by Buchwald, Art that was published in January, 1966.
",yes,son of the great society,0,0
77," Is it true that there are no books written by Buchwald, Art that were published in January, 1966?",38,1,unsure,"There is not enough information available to determine whether or not there are books written by Buchwald, Art that were published in January, 1966.
",no,son of the great society,0,0
78," Is there a book written by Griffin, Nicholas that was published in May, 2001?",39,0,unsure,"There is no information available to determine whether there is a book written by Griffin, Nicholas that was published in May, 2001.
",yes,the house of sight and shadow: a novel,0,0
79," Is it true that there are no books written by Griffin, Nicholas that were published in May, 2001?",39,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Griffin, Nicholas or their publication dates.
",no,the house of sight and shadow: a novel,0,0
80," Is there a book written by Hudak, Carolyn M., etc. that was published in January, 1982?",40,0,unsure,"There is no information provided to determine whether there is a book written by Hudak, Carolyn M., etc. that was published in January, 1982.
",yes,critical care nursing,0,0
81," Is it true that there are no books written by Hudak, Carolyn M., etc. that were published in January, 1982?",40,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Hudak, Carolyn M., etc. or their publication dates.
",no,critical care nursing,0,0
82," Is there a book written by Gordon Eklund, Poul Anderson that was published in January, 1974?",41,0,unsure,"There is no information available about a book written by Gordon Eklund and Poul Anderson that was published in January 1974. However, it is possible that such a book exists but is not widely known or has not been documented online.
",yes,inheritors of earth,0,0
83," Is it true that there are no books written by Gordon Eklund, Poul Anderson that were published in January, 1974?",41,1,unsure,"There is no information available about books written by Gordon Eklund, Poul Anderson that were published in January, 1974.
",no,inheritors of earth,0,0
84," Is there a book written by Jones, Daniel that was published in June, 2001?",42,0,unsure,"There is no information provided to determine whether there is a book written by Jones, Daniel that was published in June, 2001.
",yes,after lucy: a novel,0,0
85," Is it true that there are no books written by Jones, Daniel that were published in June, 2001?",42,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Jones, Daniel that were published in June, 2001. However, the context does not provide any information about books written by Jones, Daniel or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Jones, Daniel that were published in June, 2001.
",no,after lucy: a novel,0,0
86," Is there a book written by Morrell, David that was published in July, 1995?",43,0,unsure,"There is no information available to confirm or deny the existence of a book written by Morrell, David that was published in July, 1995.
",yes,desperate measures,0,0
87," Is it true that there are no books written by Morrell, David that were published in July, 1995?",43,1,unsure,"There is not enough information provided to determine whether or not there are books written by Morrell, David that were published in July, 1995.
",no,desperate measures,0,0
88," Is there a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999?",44,0,unsure,"There is no information available online about a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999. However, it is possible that such a book exists but is not widely known or has not been cataloged online.
",yes,bicycling with children,0,0
89," Is it true that there are no books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999?",44,1,unsure,"The question cannot be answered with the information provided. The question asks about books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999. However, the provided context does not contain any information about books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in April, 1999.
",no,bicycling with children,0,0
90," Is there a book written by Cunningham, Phillip J. that was published in April, 1995?",45,0,unsure,"There is no information available to determine whether there is a book written by Cunningham, Phillip J. that was published in April, 1995.
",yes,mark: the good news preached to the romans,0,0
91," Is it true that there are no books written by Cunningham, Phillip J. that were published in April, 1995?",45,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Cunningham, Phillip J. or their publication dates.
",no,mark: the good news preached to the romans,0,0
92," Is there a book written by Shuster, Bud that was published in September, 1999?",46,0,unsure,"There is no information available to confirm or deny the existence of a book written by Shuster, Bud that was published in September 1999.
",yes,double buckeyes: a story of the way america used to be,0,0
93," Is it true that there are no books written by Shuster, Bud that were published in September, 1999?",46,1,unsure,"The question cannot be answered from the given context because there is no information provided about books written by Shuster, Bud or whether any of them were published in September 1999.
",no,double buckeyes: a story of the way america used to be,0,0
94," Is there a book written by Mamet, David that was published in May, 1993?",47,0,unsure,"There is no information available to confirm or deny the existence of a book written by Mamet, David that was published in May, 1993.
",yes,oleanna: a play,0,0
95," Is it true that there are no books written by Mamet, David that were published in May, 1993?",47,1,unsure,"There is no information available to confirm or deny the existence of books written by Mamet, David that were published in May, 1993.
",no,oleanna: a play,0,0
96," Is there a book written by Mother Goose that was published in January, 1996?",48,0,no,"Mother Goose is a fictional character associated with a collection of nursery rhymes. She is not a real person and therefore did not write any books.
",yes,humpty dumpty,0,0
97," Is it true that there are no books written by Mother Goose that were published in January, 1996?",48,1,yes,"Mother Goose is a fictional character and not a real person. Therefore, she could not have written any books.
",no,humpty dumpty,0,0
98," Is there a book written by Keskin, Naci that was published in January, 1998?",49,0,unsure,"There is no information available about a book written by Keskin, Naci that was published in January, 1998. More information is needed to determine if such a book exists.
",yes,ephesus,0,0
99," Is it true that there are no books written by Keskin, Naci that were published in January, 1998?",49,1,unsure,"There is not enough information provided to determine whether or not there are books written by Keskin, Naci that were published in January, 1998.
",no,ephesus,0,0
