,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
12, Is there an artist or group who sang a song titled in the garden in 2003?,6,0,unsure,"There are many artists and groups who have released songs with the title ""In the Garden"" over the years, but it is difficult to determine which one, if any, was released in 2003 without more specific information.
",yes,randy travis,0,0.0
13, Is it true that no artists nor groups sang a song titled in the garden in 2003?,6,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2003 to determine if any of them were titled ""In the Garden."" Additionally, some songs may have been released in other countries or languages, making it even more difficult to find a comprehensive list of all songs released in 2003.
",no,randy travis,0,0.0
14, Is there an artist or group who sang a song titled the invite in 2016?,7,0,yes,"The song ""The Invite"" was released in 2016 by the American singer-songwriter and producer Bryson Tiller. The song was the lead single from his second studio album, ""True to Self"". It peaked at number 14 on the US Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA).
",yes,pepper,0,0.0
15, Is it true that no artists nor groups sang a song titled the invite in 2016?,7,1,unsure,"There is no definitive answer to this question as it is difficult to determine whether or not any artists or groups sang a song titled ""The Invite"" in 2016. There are many songs with similar titles, and it is possible that a song with a similar title was released in 2016. However, without further research, it is impossible to say for certain whether or not a song titled ""The Invite"" was released in 2016.
",no,pepper,0,0.0
16, Is there an artist or group who sang a song titled toadies in 1984?,8,0,yes,"The song ""Possum Kingdom"" by the Toadies was released in 1994, not 1984.
",yes,minutemen,0,0.0
17, Is it true that no artists nor groups sang a song titled toadies in 1984?,8,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1984 to determine if any of them were titled ""Toadies"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,minutemen,0,0.0
18, Is there an artist or group who sang a song titled danger heartbreak dead ahead in 1988?,9,0,unsure,"There is no record of any artist or group releasing a song titled ""Danger Heartbreak Dead Ahead"" in 1988. However, it is possible that an obscure or local artist may have released a song with that title, but there is no widely available information to confirm this.
",yes,the marvelettes,0,0.0
19, Is it true that no artists nor groups sang a song titled danger heartbreak dead ahead in 1988?,9,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1988 to determine if there was a song with that title. It is possible that a song with that title was released by an obscure artist or group, or that it was released in a country where it is difficult to find information about music releases.
",no,the marvelettes,0,0.0
20, Is there an artist or group who sang a song titled baby don't you weep in 1963?,10,0,yes,"The song ""Baby Don't You Weep"" was originally written and recorded by Big Joe Williams in 1934. However, it was popularized in 1963 by the British rock band The Animals, who released their version as a single. The Animals' version reached number 12 on the UK Singles Chart and number 8 on the US Billboard Hot 100.
",yes,garnet mimms & the enchanters,0,0.0
21, Is it true that no artists nor groups sang a song titled baby don't you weep in 1963?,10,1,unsure,"There is no definitive answer to this question as there is no comprehensive list of all songs released in 1963. However, a search of popular music databases reveals that there were several songs released in 1963 with the title ""Baby Don't You Weep"". Some of these songs include:
* ""Baby Don't You Weep"" by The Miracles
* ""Baby Don't You Weep"" by Bobby Bland
* ""Baby Don't You Weep"" by The Impressions
* ""Baby Don't You Weep"" by The Marvelettes
It is therefore possible that other artists or groups also released songs with this title in 1963, but these songs may not be as well-known or may not have been included in the databases that were searched.
",no,garnet mimms & the enchanters,0,0.0
22, Is there an artist or group who sang a song titled fall in 2007?,11,0,yes,"There are multiple artists or groups who sang a song titled ""Fall"" in 2007. Some examples include:
- ""Fall"" by Clay Aiken
- ""Fall"" by Five for Fighting
- ""Fall"" by The Fray
- ""Fall"" by Gorillaz
- ""Fall"" by Nelly Furtado
",yes,clay walker,0,0.0
23, Is it true that no artists nor groups sang a song titled fall in 2007?,11,1,unsure,"There is no definitive answer to this question as it is impossible to know for sure whether or not any artists or groups sang a song titled ""Fall"" in 2007. There are many songs with the word ""fall"" in the title, and it is possible that some of these songs were released in 2007. However, it is also possible that no songs with the title ""Fall"" were released in 2007. Without a comprehensive list of all songs released in 2007, it is impossible to say for sure whether or not any songs with the title ""Fall"" were released that year.
",no,clay walker,0,0.0
24, Is there an artist or group who sang a song titled the sun is rising in 2012?,12,0,unsure,"There are many artists and groups who have released songs with the title ""The Sun Is Rising"" over the years, but it is difficult to determine which one, if any, was released in 2012 without more specific information.
",yes,britt nicole,0,0.0
25, Is it true that no artists nor groups sang a song titled the sun is rising in 2012?,12,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2012 to determine if any of them were titled ""The Sun is Rising"". It is possible that a song with this title was released by an independent artist or a group that is not well-known, and therefore it may not be easy to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if a song with this title was released in 2012.
",no,britt nicole,0,0.0
26, Is there an artist or group who sang a song titled that's the way love goes in 1993?,13,0,yes,"janet jackson sang a song titled ""that's the way love goes"" in 1993. the song was released as the second single from her fifth studio album, janet. it became a number-one hit on the billboard hot 100 chart in the united states, and also topped the charts in several other countries.",yes,janet jackson,1,1.0
27, Is it true that no artists nor groups sang a song titled that's the way love goes in 1993?,13,1,unsure,"There is no definitive answer to this question as it is difficult to determine whether or not no artists or groups sang a song titled ""That's the Way Love Goes"" in 1993. While there is no evidence to suggest that any artist or group released a song with that title in 1993, it is also possible that a song with that title was released but failed to gain widespread recognition or chart success. Additionally, it is possible that a song with that title was released in a limited capacity or in a specific region, making it difficult to find information about it.
",no,janet jackson,0,0.0
28, Is there an artist or group who sang a song titled sing her a love song in 1956?,14,0,unsure,"There is no definitive answer to this question as there are multiple songs with the title ""Sing Her a Love Song"" released in 1956 by different artists. Some notable examples include:
- ""Sing Her a Love Song"" by The Diamonds, released in 1956.
- ""Sing Her a Love Song"" by The Four Aces, released in 1956.
- ""Sing Her a Love Song"" by The McGuire Sisters, released in 1956.
Without further information, it is difficult to determine which artist or group specifically sang a song titled ""Sing Her a Love Song"" in 1956.
",yes,carl smith,0,0.0
29, Is it true that no artists nor groups sang a song titled sing her a love song in 1956?,14,1,unsure,"There is no definitive answer to this question as there is no comprehensive list of all songs released in 1956. It is possible that a song titled ""Sing Her a Love Song"" was released in 1956, but it is also possible that no such song was released. Without a complete list of all songs released in 1956, it is impossible to say for certain whether or not a song titled ""Sing Her a Love Song"" was released that year.
",no,carl smith,0,0.0
30, Is there an artist or group who sang a song titled but not for me in 1957?,15,0,yes,"The song ""But Not for Me"" was written by George Gershwin and Ira Gershwin in 1930. It was first performed by Fred Astaire in the 1930 musical film ""Girl Crazy"". The song has been covered by many artists over the years, including Ella Fitzgerald, Frank Sinatra, and Tony Bennett. In 1957, the song was recorded by the American vocal group The Four Aces. Their version of the song reached number 11 on the Billboard Hot 100 chart.
",yes,red garland,0,0.0
31, Is it true that no artists nor groups sang a song titled but not for me in 1957?,15,1,unsure,"There is no definitive answer to this question as there is no comprehensive list of all songs released in 1957. However, a search of popular music databases and streaming services reveals that there are several songs with the title ""But Not for Me"" that were released in 1957 by various artists, including Ella Fitzgerald, Frank Sinatra, and Sarah Vaughan. Therefore, it is likely that at least one artist or group sang a song titled ""But Not for Me"" in 1957.
",no,red garland,0,0.0
32, Is there an artist or group who sang a song titled walk it off in 2014?,16,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Walk It Off"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Walk It Off"" in 2014.
",yes,lil wayne,0,0.0
33, Is it true that no artists nor groups sang a song titled walk it off in 2014?,16,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2014 to determine if any of them were titled ""Walk It Off."" It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song titled ""Walk It Off"" was released in 2014.
",no,lil wayne,0,0.0
34, Is there an artist or group who sang a song titled engineers in 1979?,17,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Engineers"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Engineers"" in 1979.
",yes,gary numan,0,0.0
35, Is it true that no artists nor groups sang a song titled engineers in 1979?,17,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1979 to determine if any of them were titled ""Engineers."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,gary numan,0,0.0
36, Is there an artist or group who sang a song titled morning sunrise in 2016?,18,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. A more specific search would need to be conducted to determine if there was an artist or group who sang a song titled ""Morning Sunrise"" in 2016.
",yes,weldon irvine,0,0.0
37, Is it true that no artists nor groups sang a song titled morning sunrise in 2016?,18,1,unsure,"There is no definitive way to determine whether or not no artists or groups sang a song titled ""Morning Sunrise"" in 2016 without conducting extensive research. It is possible that a song with that title was released in 2016, but it may not have gained widespread recognition or may have been released by an independent artist or group with limited distribution. Additionally, some songs may not be officially released or registered with music organizations, making it difficult to track their existence.
",no,weldon irvine,0,0.0
38, Is there an artist or group who sang a song titled county sheriff in 1966?,19,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""County Sheriff"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""County Sheriff"" in 1966.
",yes,red simpson,0,0.0
39, Is it true that no artists nor groups sang a song titled county sheriff in 1966?,19,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1966 to determine if any of them were titled ""County Sheriff."" It is possible that a song with this title was released in 1966, but it is also possible that no such song exists.
",no,red simpson,0,0.0
40, Is there an artist or group who sang a song titled got to get a knutt in 1972?,20,0,unsure,"There is no record of any artist or group releasing a song titled ""Got to Get a Knutt"" in 1972. However, it is possible that an obscure or local artist may have released a song with that title that did not gain widespread recognition. Without further research, it is difficult to say for certain whether or not such a song exists.
",yes,the new birth,0,0.0
41, Is it true that no artists nor groups sang a song titled got to get a knutt in 1972?,20,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1972 to determine if any of them were titled ""Got to Get a Knutt"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,the new birth,0,0.0
42, Is there an artist or group who sang a song titled make her say in 2009?,21,0,yes,"The song ""Make Her Say"" was released in 2009 by Kid Cudi featuring Kanye West and Common.
",yes,kid cudi,1,1.0
43, Is it true that no artists nor groups sang a song titled make her say in 2009?,21,1,yes,"There were no songs titled ""Make Her Say"" released in 2009 by any artist or group. The song ""Make Her Say"" by Kid Cudi featuring Kanye West and Common was released in 2010.
",no,kid cudi,1,0.0
44, Is there an artist or group who sang a song titled ed is dead in 1987?,22,0,unsure,"There is no record of any artist or group releasing a song titled ""Ed Is Dead"" in 1987. However, it is possible that an obscure or local artist may have released a song with that title that did not receive widespread attention. Without further research, it is difficult to say for certain whether or not such a song exists.
",yes,pixies,0,0.0
45, Is it true that no artists nor groups sang a song titled ed is dead in 1987?,22,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1987 to determine if any of them were titled ""Ed is Dead."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,pixies,0,0.0
46, Is there an artist or group who sang a song titled why did you hoodoo me in 2017?,23,0,unsure,"There is no information available about a song titled ""Why Did You Hoodoo Me"" released in 2017. However, there is a song with the same title released in 1965 by Bo Diddley. Without further research, it is impossible to determine if there was another song with the same title released in 2017.
",yes,savoy brown,0,0.0
47, Is it true that no artists nor groups sang a song titled why did you hoodoo me in 2017?,23,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 2017 to determine if there were any songs with the title ""Why Did You Hoodoo Me"". It is possible that there were songs with this title released in 2017, but they may not be well-known or may not have been released on major music platforms. Additionally, some songs may have been released under different titles in different countries or regions, making it difficult to determine if any songs with the title ""Why Did You Hoodoo Me"" were released in 2017.
",no,savoy brown,0,0.0
48, Is there an artist or group who sang a song titled earth angel in 1961?,24,0,yes,"The Penguins, a doo-wop group, released a song titled ""Earth Angel"" in 1954, which became a hit and reached number one on the Billboard R&B chart. The song was later covered by other artists, including The Crew Cuts in 1955 and Marvin Gaye in 1961.
",yes,bobby vee,0,0.0
49, Is it true that no artists nor groups sang a song titled earth angel in 1961?,24,1,no,"The Penguins, a doo-wop group, released a song titled ""Earth Angel"" in 1954, which became a hit and reached number one on the Billboard R&B chart.
",no,bobby vee,0,0.0
50, Is there an artist or group who sang a song titled ragged as the road in 2008?,25,0,unsure,"There is no information available about a song titled ""Ragged as the Road"" released in 2008. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.
",yes,reckless kelly,0,0.0
51, Is it true that no artists nor groups sang a song titled ragged as the road in 2008?,25,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2008 to determine if any of them were titled ""Ragged as the Road"". It is possible that a song with this title was released by an independent artist or a group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song with this title was released in 2008.
",no,reckless kelly,0,0.0
52, Is there an artist or group who sang a song titled true love waits in 2016?,26,0,unsure,"There is no information available about a song titled ""True Love Waits"" released in 2016. However, there is a song with the same title by Radiohead, released in 1995. Without further research, it is impossible to confirm whether there was another song with the same title released in 2016.
",yes,radiohead,1,0.0
53, Is it true that no artists nor groups sang a song titled true love waits in 2016?,26,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 2016 to determine if there were any songs titled ""True Love Waits."" It is possible that there were songs with this title released in 2016, but they may not be well-known or may not have been released by major artists or groups. Additionally, some songs may have been released under different titles in different countries or regions, making it difficult to determine if any songs with the title ""True Love Waits"" were released in 2016.
",no,radiohead,0,0.0
54, Is there an artist or group who sang a song titled city club in 2016?,27,0,unsure,"There is no information available about a song titled ""City Club"" released in 2016. However, it is possible that a song with this title was released by an independent artist or group that did not receive widespread attention. Without further research, it is difficult to determine whether or not such a song exists.
",yes,the growlers,0,0.0
55, Is it true that no artists nor groups sang a song titled city club in 2016?,27,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 2016 to determine if there were any songs titled ""City Club."" It is possible that there were songs with this title released by independent or lesser-known artists that may not be easily found through online searches. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with the title ""City Club"" were released in 2016.
",no,the growlers,0,0.0
56, Is there an artist or group who sang a song titled i've got a crush on you in 2003?,28,0,unsure,"There are many songs with the title ""I've Got a Crush on You"". Without more information, it is impossible to determine if there was an artist or group who sang a song with that title in 2003.
",yes,steve tyrell,0,0.0
57, Is it true that no artists nor groups sang a song titled i've got a crush on you in 2003?,28,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2003 to determine if any of them were titled ""I've Got a Crush on You."" It is possible that a song with this title was released in 2003, but it is also possible that no such song was released.
",no,steve tyrell,0,0.0
58, Is there an artist or group who sang a song titled night life in 1963?,29,0,yes,"The song ""Night Life"" was written by Willie Nelson and recorded by Ray Price in 1963. It was released as a single and reached number one on the Billboard Hot Country Singles chart.
",yes,ray price,1,1.0
59, Is it true that no artists nor groups sang a song titled night life in 1963?,29,1,unsure,"There is no definitive answer to this question as it is difficult to determine whether or not no artists or groups sang a song titled ""Night Life"" in 1963. While there are many songs with the title ""Night Life"" that were released in other years, it is possible that there may have been a song with that title released in 1963 that is not widely known or documented.
",no,ray price,0,0.0
60, Is there an artist or group who sang a song titled freedom sound in 1997?,30,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Freedom Sound"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Freedom Sound"" in 1997.
",yes,the skatalites,0,0.0
61, Is it true that no artists nor groups sang a song titled freedom sound in 1997?,30,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 1997 to determine if there was a song titled ""Freedom Sound."" It is possible that a song with this title was released by an obscure artist or group, or that it was released in a country where it is difficult to find information about music releases.
",no,the skatalites,0,0.0
62, Is there an artist or group who sang a song titled the pot in 2006?,31,0,yes,"The song ""The Pot"" was released in 2006 by the American rock band Tool. It was the second single from their fourth studio album, 10,000 Days. The song was written by the band's lead singer, Maynard James Keenan, and guitarist, Adam Jones. It is a progressive rock song with a complex structure and lyrics that explore themes of addiction, spirituality, and the search for meaning in life. The song was a commercial success, reaching number two on the Billboard Mainstream Rock chart and number 14 on the Billboard Alternative Songs chart. It was also nominated for a Grammy Award for Best Hard Rock Performance in 2007.
",yes,tool,1,1.0
63, Is it true that no artists nor groups sang a song titled the pot in 2006?,31,1,unsure,"There is no definitive answer to this question as it is difficult to determine whether or not any artists or groups sang a song titled ""The Pot"" in 2006. There are many songs with similar titles, and it is possible that a song with a similar title was released in 2006. Additionally, there may be some obscure or independent artists or groups that released a song titled ""The Pot"" in 2006 that may not be widely known.
",no,tool,0,0.0
64, Is there an artist or group who sang a song titled two seconds too late in 2013?,32,0,unsure,"There is no information available about a song titled ""Two Seconds Too Late"" released in 2013. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.
",yes,welshly arms,0,0.0
65, Is it true that no artists nor groups sang a song titled two seconds too late in 2013?,32,1,unsure,"There is no definitive answer to this question as it is impossible to know for sure whether or not any artists or groups sang a song titled ""Two Seconds Too Late"" in 2013. There is no central database or authority that tracks all music releases, and it is possible that a song with this title could have been released independently or by a lesser-known artist and not have been widely publicized. Additionally, it is possible that a song with this title could have been performed live but not officially recorded or released.
",no,welshly arms,0,0.0
66, Is there an artist or group who sang a song titled the style you haven't done yet in 1989?,33,0,unsure,"There is no information provided about the style of song or the artist or group who sang it in 1989. Therefore, it is not possible to determine whether there is an artist or group who sang a song titled the style you haven't done yet in 1989.
",yes,boogie down productions,0,0.0
67, Is it true that no artists nor groups sang a song titled the style you haven't done yet in 1989?,33,1,unsure,"There is no information provided about the style of song that has not been done yet in 1989, so it is impossible to determine whether or not any artists or groups sang a song with that title.
",no,boogie down productions,0,0.0
68, Is there an artist or group who sang a song titled smile in 2003?,34,0,yes,"The song ""Smile"" was released in 2003 by the American rock band Puddle of Mudd. The song was the second single from their second studio album, ""Come Clean"". It reached number one on the Billboard Mainstream Rock Tracks chart and number 10 on the Billboard Hot 100 chart.
",yes,lyle lovett,0,0.0
69, Is it true that no artists nor groups sang a song titled smile in 2003?,34,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2003 to determine if any of them were titled ""Smile"". Additionally, some songs may have been released in other countries or languages, making it even more difficult to find a comprehensive list of all songs released in 2003.
",no,lyle lovett,0,0.0
70, Is there an artist or group who sang a song titled go hard or go home in 2015?,35,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. Without more specific information, it is impossible to say for sure whether or not there is an artist or group who sang a song titled ""Go Hard or Go Home"" in 2015.
",yes,wiz khalifa,0,0.0
71, Is it true that no artists nor groups sang a song titled go hard or go home in 2015?,35,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2015 to determine if any of them were titled ""Go Hard or Go Home"". It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song with this title was released in 2015.
",no,wiz khalifa,0,0.0
72, Is there an artist or group who sang a song titled tonight the bottle let me down in 1978?,36,0,unsure,"There is no record of a song titled ""Tonight the Bottle Let Me Down"" being released in 1978. However, there is a song with a similar title, ""Tonight the Bottle Let Me In,"" which was released in 1973 by the American country music singer Merle Haggard.
",yes,waylon jennings,0,0.0
73, Is it true that no artists nor groups sang a song titled tonight the bottle let me down in 1978?,36,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1978 to determine if any of them were titled ""Tonight the Bottle Let Me Down."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,waylon jennings,0,0
74, Is there an artist or group who sang a song titled ends of the earth in 2018?,37,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. Without more specific information, it is impossible to say for sure whether or not there was an artist or group who sang a song titled ""Ends of the Earth"" in 2018.
",yes,kenny chesney,0,0
75, Is it true that no artists nor groups sang a song titled ends of the earth in 2018?,37,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the music released in 2018 to determine if there were any songs titled ""Ends of the Earth"". It is possible that there were songs with this title released by independent or lesser-known artists that may not be easily found through online searches. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with this title were released in 2018.
",no,kenny chesney,0,0
76, Is there an artist or group who sang a song titled bread and roses in 1976?,38,0,yes,"Joan Baez released a song titled ""Bread and Roses"" in 1976. The song was written by Mimi Fariña and was inspired by the 1912 Lawrence textile strike. The song became an anthem for the labor movement and has been covered by many other artists, including Judy Collins, Pete Seeger, and Bruce Springsteen.
",yes,judy collins,1,0
77, Is it true that no artists nor groups sang a song titled bread and roses in 1976?,38,1,unsure,"There is no definitive answer to this question as there is no comprehensive list of all songs released in 1976. It is possible that a song titled ""Bread and Roses"" was released in 1976 by an obscure artist or group, but without further research, it is impossible to say for sure.
",no,judy collins,0,0
78, Is there an artist or group who sang a song titled armed and ready in 1980?,39,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Armed and Ready"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Armed and Ready"" in 1980.
",yes,michael schenker group,0,0
79, Is it true that no artists nor groups sang a song titled armed and ready in 1980?,39,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1980 to determine if any of them were titled ""Armed and Ready"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,michael schenker group,0,0
80, Is there an artist or group who sang a song titled the clincher in 2004?,40,0,unsure,"There is no information available about a song titled ""The Clincher"" released in 2004. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.
",yes,chevelle,0,0
81, Is it true that no artists nor groups sang a song titled the clincher in 2004?,40,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2004 to determine if any of them were titled ""The Clincher"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.
",no,chevelle,0,0
82, Is there an artist or group who sang a song titled dollar sign in 2010?,41,0,unsure,"There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Dollar Sign"". Without more specific information, it is impossible to say for sure whether or not there was an artist or group who sang a song titled ""Dollar Sign"" in 2010.
",yes,vybz kartel,0,0
83, Is it true that no artists nor groups sang a song titled dollar sign in 2010?,41,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2010 to determine if any of them were titled ""Dollar Sign"". It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song titled ""Dollar Sign"" was released in 2010.
",no,vybz kartel,0,0
84, Is there an artist or group who sang a song titled haut de gamme in 2009?,42,0,unsure,"There is no information available about a song titled ""haut de gamme"" released in 2009. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.
",yes,83,0,0
85, Is it true that no artists nor groups sang a song titled haut de gamme in 2009?,42,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 2009 to determine if any of them were titled ""haut de gamme"". Additionally, some songs may have been released in other languages or under different titles, making it even more difficult to find them.
",no,83,0,0
86, Is there an artist or group who sang a song titled wish it were me in 1968?,43,0,yes,"The song ""Wish It Were Me"" was written by Paul Williams and Roger Nichols, and was first recorded by the American pop group The Happenings in 1968. The song reached number 2 on the Billboard Hot 100 chart in the United States and number 1 on the UK Singles Chart.
",yes,the platters,0,0
87, Is it true that no artists nor groups sang a song titled wish it were me in 1968?,43,1,unsure,"There is no definitive answer to this question as it is difficult to search through all of the songs released in 1968 to determine if any of them were titled ""Wish It Were Me"". Additionally, some songs may have been released in other countries or by independent artists, making it even more difficult to find a comprehensive list of all songs released in 1968.
",no,the platters,0,0
88, Is there an artist or group who sang a song titled l.i.t. in 2018?,44,0,yes,"The song ""L.I.T."" was released in 2018 by the American rapper Lil Skies. The song peaked at number 13 on the Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA).
",yes,riley richard,0,0
