,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all
10,3,1,What is the false option about the song congratulations of the artist reba mcentire?,"['Option 1: The song was released in the year 1983.', 'Option 2: The song belongs to country/folk genre.']",1,1984,2,"A: Option 2: The song belongs to country/folk genre. Explanation: The song ""Congratulations"" by Reba McEntire is a country music song. It was released in 1983 as the lead single from her album ""Just a Little Love"". The song was a commercial success, reaching number one on the Billboard Hot Country Singles chart and number 23 on the Billboard Hot 100 chart. The song is not considered to be a folk song, as it does not have the traditional folk music elements such as acoustic instrumentation, simple melodies, and lyrics that tell a story."
11,3,2,What is the wrong option regarding the song congratulations of the artist reba mcentire?,"['Option 1: The released year of the song is 1983.', 'Option 2: The song is categorized as country/folk genre.']",1,1984,2,"A: Option 2: The song is categorized as country/folk genre. Explanation: The song ""Congratulations"" by Reba McEntire is not categorized as country/folk genre. It is a country music song. Country music is a genre of music that originated in the rural areas of the United States in the 1920s. It is characterized by simple melodies, repetitive lyrics, and a strong emphasis on rhythm. Folk music, on the other hand, is a genre of music that is passed down orally from generation to generation. It is typically characterized by simple melodies, acoustic instruments, and lyrics that tell stories or express emotions."
12,4,0,"What's the inaccurate option about the song bad boy (feat. jungle rock jr.) of the artist royce da 5'9""?","['Option 1: The song was released in 1995.', 'Option 2: The genre of the song is hip hop/reggae.']",1,2009,1,"A: Option 1: The song was released in 1995. Explanation: The song ""Bad Boy (feat. Jungle Rock Jr.)"" by Royce da 5'9"" was released on August 26, 2002, as part of his album ""Rock City (Version 2.0)"". Therefore, the statement that the song was released in 1995 is inaccurate."
13,4,1,"What is the false option about the song bad boy (feat. jungle rock jr.) of the artist royce da 5'9""?","['Option 1: The song was released in the year 1995.', 'Option 2: The song belongs to hip hop/reggae genre.']",1,2009,1,"A: Option 1: The song was released in the year 1995. Explanation: The song ""Bad Boy (feat. Jungle Rock Jr.)"" by Royce da 5'9"" was not released in 1995. It was actually released in 2002 as part of his album ""Rock City (Version 2.0)""."
14,4,2,"What is the wrong option regarding the song bad boy (feat. jungle rock jr.) of the artist royce da 5'9""?","['Option 1: The released year of the song is 1995.', 'Option 2: The song is categorized as hip hop/reggae genre.']",1,2009,1,"A: Option 1: The released year of the song is 1995. Explanation: The song ""Bad Boy (feat. Jungle Rock Jr.)"" by Royce da 5'9"" was released in 2002, not 1995. The song was included on his debut studio album, ""Rock City (Version 2.0)""."
15,5,0,What's the inaccurate option about the song when i'm gone of the artist marty robbins?,"['Option 1: The song was released in 1979.', 'Option 2: The genre of the song is pop/rock.']",2,country/folk,2,"A: Option 2: The genre of the song is pop/rock. Explanation: The song ""When I'm Gone"" by Marty Robbins is a country music song, not a pop/rock song. It was released in 1979 and became a hit on the country music charts. The song is about a man who is reflecting on his life and the things he will leave behind when he dies. It is a classic country song with a simple melody and heartfelt lyrics."
16,5,1,What is the false option about the song when i'm gone of the artist marty robbins?,"['Option 1: The song was released in the year 1979.', 'Option 2: The song belongs to pop/rock genre.']",2,country/folk,2,"A: Option 2: The song belongs to pop/rock genre. Explanation: The song ""When I'm Gone"" by Marty Robbins is a country music song, not a pop/rock song. It was released in 1979 and became a hit on the country music charts. The song is about a man who is reflecting on his life and the things he will leave behind when he dies. It is a classic country song with a simple melody and heartfelt lyrics."
17,5,2,What is the wrong option regarding the song when i'm gone of the artist marty robbins?,"['Option 1: The released year of the song is 1979.', 'Option 2: The song is categorized as pop/rock genre.']",2,country/folk,2,"A: Option 2: The song is categorized as pop/rock genre. Explanation: The song ""When I'm Gone"" by Marty Robbins is categorized as country music, not pop/rock. It was released in 1979 and became a hit on the country music charts. The song is known for its emotional lyrics and Robbins' distinctive vocal style."
18,6,0,What's the inaccurate option about the song in the garden of the artist randy travis?,"['Option 1: The song was released in 2003.', 'Option 2: The genre of the song is pop/rock.']",2,country/folk,2,"A: Option 2: The genre of the song is pop/rock. Explanation: The song ""In the Garden"" by Randy Travis is a country music song, not a pop/rock song. It was released in 1989, not 2003. The song was a number one hit on the Billboard Hot Country Singles & Tracks chart and won the Grammy Award for Best Male Country Vocal Performance in 1990."
19,6,1,What is the false option about the song in the garden of the artist randy travis?,"['Option 1: The song was released in the year 2003.', 'Option 2: The song belongs to pop/rock genre.']",2,country/folk,2,"A: Option 2: The song belongs to pop/rock genre. Explanation: The song ""In the Garden"" by Randy Travis is a country music song, not a pop/rock song. It was released in 1989, not 2003. The song was a hit on the Billboard Hot Country Singles & Tracks chart, reaching number one in 1989. It also won the Grammy Award for Best Male Country Vocal Performance in 1990."
20,6,2,What is the wrong option regarding the song in the garden of the artist randy travis?,"['Option 1: The released year of the song is 2003.', 'Option 2: The song is categorized as pop/rock genre.']",2,country/folk,2,"A: Option 2: The song is categorized as pop/rock genre. Explanation: The song ""In the Garden"" by Randy Travis is a country music song, not a pop/rock song. It was released in 1989, not 2003. The song was a hit on the Billboard Hot Country Singles & Tracks chart, reaching number one in 1989. It also won the Grammy Award for Best Male Country Vocal Performance in 1990."
21,7,0,What's the inaccurate option about the song the invite of the artist pepper?,"['Option 1: The song was released in 2009.', 'Option 2: The genre of the song is country/folk.']",1,2016,2,"A: Option 2: The genre of the song is country/folk. Explanation: The song ""The Invite"" by the artist Pepper is not in the country/folk genre. It is a reggae song with elements of pop and rock. The song was released in 2009 and was a commercial success, reaching the top 10 on the Billboard Reggae Albums chart."
22,7,1,What is the false option about the song the invite of the artist pepper?,"['Option 1: The song was released in the year 2009.', 'Option 2: The song belongs to country/folk genre.']",1,2016,2,"A: Option 2: The song belongs to country/folk genre. Explanation: The song ""The Invite"" by the artist Pepper is not a country/folk song. It is a reggae song with elements of pop and rock. The song was released in 2009 and was a commercial success, reaching the top 10 charts in several countries."
23,7,2,What is the wrong option regarding the song the invite of the artist pepper?,"['Option 1: The released year of the song is 2009.', 'Option 2: The song is categorized as country/folk genre.']",1,2016,2,"A: Option 2: The song is categorized as country/folk genre. Explanation: The song ""The Invite"" by the artist Pepper is not categorized as country/folk genre. It is a reggae song, which is a genre of music that originated in Jamaica in the 1960s. Reggae is characterized by a strong bass line, a relaxed tempo, and often incorporates elements of Rastafarian culture. The song ""The Invite"" has a laid-back, mellow vibe and features lyrics about love and unity, which are common themes in reggae music."
24,8,0,What's the inaccurate option about the song toadies of the artist minutemen?,"['Option 1: The song was released in 1984.', 'Option 2: The genre of the song is blues/jazz.']",2,pop/rock,2,"A: Option 2: The genre of the song is blues/jazz. Explanation: The song ""Toadies"" by the Minutemen is not a blues/jazz song. It is a punk rock song. The song was released in 1984 on the album ""Double Nickels on the Dime."" The song is about the toadies who follow and support powerful people."
25,8,1,What is the false option about the song toadies of the artist minutemen?,"['Option 1: The song was released in the year 1984.', 'Option 2: The song belongs to blues/jazz genre.']",2,pop/rock,2,"A: Option 2: The song belongs to blues/jazz genre. Explanation: The song ""Toadies"" by the Minutemen is a hardcore punk song. It was released in 1984 on the album ""Double Nickels on the Dime"". The song is not blues/jazz genre."
26,8,2,What is the wrong option regarding the song toadies of the artist minutemen?,"['Option 1: The released year of the song is 1984.', 'Option 2: The song is categorized as blues/jazz genre.']",2,pop/rock,2,"A: Option 2: The song is categorized as blues/jazz genre. Explanation: The song ""Toadies"" by the Minutemen is not categorized as blues/jazz genre. It is a punk rock song. The song was released in 1984 on the album ""Double Nickels on the Dime"". The song is about the toadies, or sycophants, who surround powerful people and try to gain favor with them. The song is a criticism of those who are willing to compromise their principles in order to get ahead."
27,9,0,What's the inaccurate option about the song danger heartbreak dead ahead of the artist the marvelettes?,"['Option 1: The song was released in 1988.', 'Option 2: The genre of the song is country/folk.']",2,blues/jazz,1,"A: Option 1: The song was released in 1988. Explanation: The song ""Danger Heartbreak Dead Ahead"" by The Marvelettes was released in 1964, not 1988. The song was a hit single for the group, reaching number 11 on the Billboard Hot 100 chart. The song is a classic example of the Motown sound, with its upbeat tempo and catchy melody. The lyrics of the song warn of the dangers of falling in love, but the music is so infectious that it's hard to resist."
28,9,1,What is the false option about the song danger heartbreak dead ahead of the artist the marvelettes?,"['Option 1: The song was released in the year 1988.', 'Option 2: The song belongs to country/folk genre.']",2,blues/jazz,1,"A: Option 1: The song was released in the year 1988. Explanation: The song ""Danger Heartbreak Dead Ahead"" by The Marvelettes was released in the year 1964, not 1988."
29,9,2,What is the wrong option regarding the song danger heartbreak dead ahead of the artist the marvelettes?,"['Option 1: The released year of the song is 1988.', 'Option 2: The song is categorized as country/folk genre.']",2,blues/jazz,1,"A: Option 1: The released year of the song is 1988. Explanation: The song ""Danger Heartbreak Dead Ahead"" by The Marvelettes was released in 1964, not 1988. The song was a hit single for the group, reaching number 11 on the Billboard Hot 100 chart. The song is categorized as a soul/R&B genre, not country/folk."
30,10,0,What's the inaccurate option about the song baby don't you weep of the artist garnet mimms & the enchanters?,"['Option 1: The song was released in 2002.', 'Option 2: The genre of the song is blues/jazz.']",1,1963,1,"A: Option 1: The song was released in 2002. Explanation: The song ""Baby Don't You Weep"" by Garnet Mimms & The Enchanters was released in 1964, not in 2002. The song was a hit on the R&B and pop charts, reaching number 8 on the Billboard Hot 100. It has been covered by many artists over the years, including Aretha Franklin, Otis Redding, and John Lennon."
31,10,1,What is the false option about the song baby don't you weep of the artist garnet mimms & the enchanters?,"['Option 1: The song was released in the year 2002.', 'Option 2: The song belongs to blues/jazz genre.']",1,1963,1,"A: Option 1: The song was released in the year 2002. Explanation: The song ""Baby Don't You Weep"" by Garnet Mimms & The Enchanters was originally released in 1963, not in 2002. It was a hit single that reached the top 10 on the Billboard Hot 100 chart in the United States. The song is considered a classic soul and R&B song and has been covered by many other artists over the years."
32,10,2,What is the wrong option regarding the song baby don't you weep of the artist garnet mimms & the enchanters?,"['Option 1: The released year of the song is 2002.', 'Option 2: The song is categorized as blues/jazz genre.']",1,1963,1,"A: Option 1: The released year of the song is 2002. Explanation: The song ""Baby Don't You Weep"" by Garnet Mimms & The Enchanters was released in 1964, not 2002. The song was a hit in the United States, reaching number 8 on the Billboard Hot 100 chart. It was also a hit in the United Kingdom, reaching number 12 on the UK Singles Chart. The song is considered a classic soul song and has been covered by many artists, including Aretha Franklin, Otis Redding, and John Lennon."
33,11,0,What's the inaccurate option about the song fall of the artist clay walker?,"['Option 1: The song was released in 2017.', 'Option 2: The genre of the song is country/folk.']",1,2007,1,"A: Option 1: The song was released in 2017. Explanation: The song ""Fall"" by Clay Walker was released in 1993, not 2017. It was the second single from his album ""Clay Walker"". The song reached number one on the Billboard Hot Country Singles & Tracks chart and was a crossover hit, reaching number 11 on the Billboard Hot 100. The song is a country ballad about a man who is struggling to come to terms with the end of a relationship. The song's lyrics are simple and straightforward, but they are very effective in conveying the man's pain and heartache. The song's melody is also very catchy and memorable. ""Fall"" is a classic country song that is still popular today."
34,11,1,What is the false option about the song fall of the artist clay walker?,"['Option 1: The song was released in the year 2017.', 'Option 2: The song belongs to country/folk genre.']",1,2007,1,"A: Option 1: The song was released in the year 2017. Explanation: The song ""Fall"" by Clay Walker was released in the year 1993, not 2017. It was the second single from his album ""Clay Walker"". The song reached number one on the Billboard Hot Country Singles & Tracks chart in the United States."
35,11,2,What is the wrong option regarding the song fall of the artist clay walker?,"['Option 1: The released year of the song is 2017.', 'Option 2: The song is categorized as country/folk genre.']",1,2007,1,"A: Option 1: The released year of the song is 2017. Explanation: The song ""Fall"" by Clay Walker was released in 1993, not 2017. The song was a hit single from his album ""Clay Walker."""
36,12,0,What's the inaccurate option about the song the sun is rising of the artist britt nicole?,"['Option 1: The song was released in 2012.', 'Option 2: The genre of the song is blues/jazz.']",2,pop/rock,2,"A: Option 2: The genre of the song is blues/jazz. Explanation: The song ""The Sun Is Rising"" by Britt Nicole is a Christian pop song, not a blues/jazz song. The song was released in 2012 as part of her album ""Gold"". The song's lyrics are about finding hope and strength in God during difficult times. The song has a positive and uplifting message, and its genre is more accurately classified as Christian pop or contemporary Christian music."
37,12,1,What is the false option about the song the sun is rising of the artist britt nicole?,"['Option 1: The song was released in the year 2012.', 'Option 2: The song belongs to blues/jazz genre.']",2,pop/rock,2,"A: Option 2: The song belongs to blues/jazz genre. Explanation: The song ""The Sun Is Rising"" by Britt Nicole is a Christian pop song, not a blues/jazz song. The song was released in 2012 as part of her album ""Gold"". The song is about finding hope and strength in God during difficult times."
38,12,2,What is the wrong option regarding the song the sun is rising of the artist britt nicole?,"['Option 1: The released year of the song is 2012.', 'Option 2: The song is categorized as blues/jazz genre.']",2,pop/rock,2,"A: Option 2: The song is categorized as blues/jazz genre. Explanation: The song ""The Sun Is Rising"" by Britt Nicole is not categorized as blues/jazz genre. It is a Christian pop song released in 2012. The song is upbeat and encouraging, with lyrics about finding hope and strength in God. It is not a blues or jazz song, which are typically characterized by slower tempos, more complex harmonies, and improvisational elements."
39,13,0,What's the inaccurate option about the song that's the way love goes of the artist janet jackson?,"['Option 1: The song was released in 1993.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"A: Option 2: The genre of the song is country/folk. Explanation: The song ""That's the Way Love Goes"" by Janet Jackson is not in the country/folk genre. It is a pop and R&B song. The song was released in 1993 and was a commercial success, reaching number one on the Billboard Hot 100 chart in the United States."
40,13,1,What is the false option about the song that's the way love goes of the artist janet jackson?,"['Option 1: The song was released in the year 1993.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"A: Option 2: The song belongs to country/folk genre. Explanation: The song ""That's the Way Love Goes"" by Janet Jackson is a pop and R&B song. It was released in 1993 and became a huge hit, reaching the top of the Billboard Hot 100 chart in the United States. The song is not a country/folk song, so Option 2 is false."
41,13,2,What is the wrong option regarding the song that's the way love goes of the artist janet jackson?,"['Option 1: The released year of the song is 1993.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"A: Option 2: The song is categorized as country/folk genre. Explanation: The song ""That's the Way Love Goes"" by Janet Jackson is not categorized as country/folk genre. It is a pop, R&B, and soul song. The song was released in 1993 and was a commercial success, reaching number one on the Billboard Hot 100 chart in the United States and becoming one of Jackson's signature songs."
42,14,0,What's the inaccurate option about the song sing her a love song of the artist carl smith?,"['Option 1: The song was released in 1956.', 'Option 2: The genre of the song is hip hop/reggae.']",2,country/folk,2,"A: Option 2: The genre of the song is hip hop/reggae. Explanation: The song ""Sing Her a Love Song"" by Carl Smith was released in 1956. It is a country music song, not a hip hop/reggae song."
43,14,1,What is the false option about the song sing her a love song of the artist carl smith?,"['Option 1: The song was released in the year 1956.', 'Option 2: The song belongs to hip hop/reggae genre.']",2,country/folk,2,"A: Option 2: The song belongs to hip hop/reggae genre. Explanation: The song ""Sing Her a Love Song"" by Carl Smith is a country music song, not a hip hop/reggae song. It was released in 1956 and became a hit on the country music charts. The song is about a man who is trying to win back the love of his life by singing her a love song."
44,14,2,What is the wrong option regarding the song sing her a love song of the artist carl smith?,"['Option 1: The released year of the song is 1956.', 'Option 2: The song is categorized as hip hop/reggae genre.']",2,country/folk,2,"A: Option 2: The song is categorized as hip hop/reggae genre. Explanation: The song ""Sing Her a Love Song"" by Carl Smith is a country music song, not a hip hop/reggae song. The song was released in 1956 and became a hit on the country music charts. It is not associated with the hip hop/reggae genre."
45,15,0,What's the inaccurate option about the song but not for me of the artist red garland?,"['Option 1: The song was released in 1987.', 'Option 2: The genre of the song is blues/jazz.']",1,1957,1,"A: Option 1: The song was released in 1987. Explanation: The song ""But Not for Me"" by Red Garland was not released in 1987. It was originally composed by George Gershwin and Ira Gershwin in 1930 and was first recorded by Red Garland in 1958. Therefore, the statement that the song was released in 1987 is inaccurate."
46,15,1,What is the false option about the song but not for me of the artist red garland?,"['Option 1: The song was released in the year 1987.', 'Option 2: The song belongs to blues/jazz genre.']",1,1957,1,"A: Option 1: The song was released in the year 1987. Explanation: The song ""But Not for Me"" by Red Garland was not released in the year 1987. It was originally composed by George Gershwin and Ira Gershwin in 1930 and was first recorded by Red Garland in 1958 as part of his album ""Red Garland's Piano"". Therefore, the statement that the song was released in 1987 is false."
47,15,2,What is the wrong option regarding the song but not for me of the artist red garland?,"['Option 1: The released year of the song is 1987.', 'Option 2: The song is categorized as blues/jazz genre.']",1,1957,1,"A: Option 1: The released year of the song is 1987. Explanation: The song ""But Not for Me"" by Red Garland was released in 1962, not 1987. The song is a jazz standard composed by George Gershwin with lyrics by Ira Gershwin. It was first introduced in the 1930 musical Girl Crazy. Red Garland's version of the song was recorded in 1962 and released on his album ""Red Garland's Piano."""
48,16,0,What's the inaccurate option about the song walk it off of the artist lil wayne?,"['Option 1: The song was released in 2012.', 'Option 2: The genre of the song is hip hop/reggae.']",1,2014,1,"A: Option 1: The song was released in 2012. Explanation: The song ""Walk It Off"" by Lil Wayne was released on March 11, 2011, not in 2012."
49,16,1,What is the false option about the song walk it off of the artist lil wayne?,"['Option 1: The song was released in the year 2012.', 'Option 2: The song belongs to hip hop/reggae genre.']",1,2014,2,"A: Option 2: The song belongs to hip hop/reggae genre. Explanation: The song ""Walk It Off"" by Lil Wayne is a hip hop song, not a hip hop/reggae song. The song was released in 2012 and is featured on Lil Wayne's album ""I Am Not a Human Being II"". The song is produced by StreetRunner and features a sample of the song ""Walk It Out"" by Unk. The song peaked at number 12 on the Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA)."
50,16,2,What is the wrong option regarding the song walk it off of the artist lil wayne?,"['Option 1: The released year of the song is 2012.', 'Option 2: The song is categorized as hip hop/reggae genre.']",1,2014,2,"A: Option 2: The song is categorized as hip hop/reggae genre. Explanation: The song ""Walk It Off"" by Lil Wayne is categorized as hip hop/pop genre, not hip hop/reggae. The song was released in 2012 and features a sample of the song ""Walk It Out"" by Unk. The song peaked at number 10 on the Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA)."
51,17,0,What's the inaccurate option about the song engineers of the artist gary numan?,"['Option 1: The song was released in 2009.', 'Option 2: The genre of the song is pop/rock.']",1,1979,1,"A: Option 1: The song was released in 2009. Explanation: The song ""Engineers"" by Gary Numan was released in 1978, not 2009."
52,17,1,What is the false option about the song engineers of the artist gary numan?,"['Option 1: The song was released in the year 2009.', 'Option 2: The song belongs to pop/rock genre.']",1,1979,2,"A: Option 2: The song belongs to pop/rock genre. Explanation: The song ""Engineers"" by Gary Numan is an electronic song, not a pop/rock song. It was released in the year 2009."
53,17,2,What is the wrong option regarding the song engineers of the artist gary numan?,"['Option 1: The released year of the song is 2009.', 'Option 2: The song is categorized as pop/rock genre.']",1,1979,2,"A: Option 2: The song is categorized as pop/rock genre. Explanation: Gary Numan's song ""Engineers"" is categorized as electronic rock, not pop/rock. The song was released in 2009 and is known for its industrial and electronic sound."
54,18,0,What's the inaccurate option about the song morning sunrise of the artist weldon irvine?,"['Option 1: The song was released in 1998.', 'Option 2: The genre of the song is blues/jazz.']",1,2016,1,"A: Option 1: The song was released in 1998. Explanation: The song ""Morning Sunrise"" by Weldon Irvine was actually released in 1999, not 1998. This can be verified by checking the release date of the album on which the song appears, ""The Weldon Irvine Project,"" which was released on March 23, 1999."
55,18,1,What is the false option about the song morning sunrise of the artist weldon irvine?,"['Option 1: The song was released in the year 1998.', 'Option 2: The song belongs to blues/jazz genre.']",1,2016,2,"A: Option 2: The song belongs to blues/jazz genre. Explanation: The song ""Morning Sunrise"" by Weldon Irvine is not a blues/jazz song. It is a country music song. The song was released in 1998 and was a hit on the country music charts."
56,18,2,What is the wrong option regarding the song morning sunrise of the artist weldon irvine?,"['Option 1: The released year of the song is 1998.', 'Option 2: The song is categorized as blues/jazz genre.']",1,2016,2,"A: Option 2: The song is categorized as blues/jazz genre. Explanation: The song ""Morning Sunrise"" by Weldon Irvine is not categorized as blues/jazz genre. It is actually a country music song. The song was released in 1998 and became a hit on the Billboard Hot Country Singles & Tracks chart, peaking at number 11. The song is about a man who wakes up to a beautiful morning sunrise and reflects on his life and the things he is grateful for. The song has a positive and uplifting message, and it is a popular choice for weddings and other special occasions."
57,19,0,What's the inaccurate option about the song county sheriff of the artist red simpson?,"['Option 1: The song was released in 1966.', 'Option 2: The genre of the song is pop/rock.']",2,country/folk,2,"A: Option 2: The genre of the song is pop/rock. Explanation: The song ""County Sheriff"" by Red Simpson is a country music song, not a pop/rock song. It was released in 1966 and became a hit on the country music charts. The song tells the story of a county sheriff who is trying to keep the peace in his town."
58,19,1,What is the false option about the song county sheriff of the artist red simpson?,"['Option 1: The song was released in the year 1966.', 'Option 2: The song belongs to pop/rock genre.']",2,country/folk,2,"A: Option 2: The song belongs to pop/rock genre. Explanation: The song ""County Sheriff"" by Red Simpson is a country music song, not a pop/rock song. It was released in 1966 and became a hit on the country music charts. The song tells the story of a county sheriff who is trying to keep the peace in his town."
59,19,2,What is the wrong option regarding the song county sheriff of the artist red simpson?,"['Option 1: The released year of the song is 1966.', 'Option 2: The song is categorized as pop/rock genre.']",2,country/folk,2,"A: Option 2: The song is categorized as pop/rock genre. Explanation: The song ""County Sheriff"" by Red Simpson is categorized as country music, not pop/rock. The song was released in 1966 and became a hit in the country music charts. It is known for its catchy melody and lyrics that tell the story of a county sheriff who is dedicated to upholding the law and protecting his community."
60,20,0,What's the inaccurate option about the song got to get a knutt of the artist the new birth?,"['Option 1: The song was released in 1972.', 'Option 2: The genre of the song is pop/rock.']",2,blues/jazz,2,"A: Option 2: The genre of the song is pop/rock. Explanation: The song ""Got to Get a Knutt"" by The New Birth is a funk song, not a pop/rock song. The song was released in 1972 and became a hit on the R&B charts, reaching number one on the Billboard Hot Soul Singles chart. The song is known for its catchy melody and funky bassline."
61,20,1,What is the false option about the song got to get a knutt of the artist the new birth?,"['Option 1: The song was released in the year 1972.', 'Option 2: The song belongs to pop/rock genre.']",2,blues/jazz,2,"A: Option 2: The song belongs to pop/rock genre. Explanation: The song ""Got to Get a Knutt"" by The New Birth is a funk song, not a pop/rock song. The song was released in 1972 and became a hit, reaching the top 10 on the Billboard Hot 100 chart. The song is known for its catchy melody and its lyrics about a man who is trying to win back his girlfriend."
62,20,2,What is the wrong option regarding the song got to get a knutt of the artist the new birth?,"['Option 1: The released year of the song is 1972.', 'Option 2: The song is categorized as pop/rock genre.']",2,blues/jazz,2,"A: Option 2: The song is categorized as pop/rock genre. Explanation: The song ""Got to Get a Knutt"" by The New Birth is not categorized as pop/rock genre. It is a funk/soul song. The song was released in 1972 and became a hit on the R&B charts, reaching number one on the Billboard Hot Soul Singles chart. The song is known for its catchy melody and funky bassline."
63,21,0,What's the inaccurate option about the song make her say of the artist kid cudi?,"['Option 1: The song was released in 1980.', 'Option 2: The genre of the song is pop/rock.']",1,2009,1,"A: Option 1: The song was released in 1980. Explanation: The song ""Make Her Say"" by Kid Cudi was released in 2010, not 1980."
64,21,1,What is the false option about the song make her say of the artist kid cudi?,"['Option 1: The song was released in the year 1980.', 'Option 2: The song belongs to pop/rock genre.']",1,2009,1,"A: Option 1: The song was released in the year 1980. Explanation: The song ""Make Her Say"" by Kid Cudi was released in the year 2009, not 1980. The song belongs to the hip hop/rap genre, not pop/rock."
65,21,2,What is the wrong option regarding the song make her say of the artist kid cudi?,"['Option 1: The released year of the song is 1980.', 'Option 2: The song is categorized as pop/rock genre.']",1,2009,1,"A: Option 1: The released year of the song is 1980. Explanation: The song ""Make Her Say"" by Kid Cudi was released in 2010, not 1980. The song is categorized as hip hop/rap genre, not pop/rock."
66,22,0,What's the inaccurate option about the song ed is dead of the artist pixies?,"['Option 1: The song was released in 1987.', 'Option 2: The genre of the song is blues/jazz.']",2,pop/rock,2,"A: Option 2: The genre of the song is blues/jazz. Explanation: The song ""Ed Is Dead"" by the Pixies is not in the blues/jazz genre. It is an alternative rock song. The song was released in 1987 as part of the album ""Doolittle"". The song's lyrics are about a man named Ed who dies and his friends and family react to his death. The song is known for its catchy melody and its dark, humorous lyrics."
