,entity_idx,question_idx,question,model_response
88,285,3,Is the movie The Taking of Pelham 1 2 3 released in year 2009 non-animation movie?,No. (RESPONSE ERROR)
89,285,4,Is the movie poster in the given image the movie poster of the movie The Taking of Pelham 1 2 3 released in year 2009?,No. (RESPONSE ERROR)
90,286,0,Do you know the movie Little Fockers released in year 2010?,No. (RESPONSE ERROR)
91,286,1,Is the movie Little Fockers released in year 2010 directed by Paul Weitz?,No. (RESPONSE ERROR)
92,286,2,Is the movie Little Fockers released in year 2010 produced in USA?,No. (RESPONSE ERROR)
93,286,3,Is the movie Little Fockers released in year 2010 non-animation movie?,No. (RESPONSE ERROR)
94,286,4,Is the movie poster in the given image the movie poster of the movie Little Fockers released in year 2010?,No. (RESPONSE ERROR)
95,295,2,Is the movie Where the Wild Things Are released in year 2009 produced in Germany?,No.
96,295,3,Is the movie Where the Wild Things Are released in year 2009 non-animation movie?,No.
97,295,4,Is the movie poster in the given image the movie poster of the movie Where the Wild Things Are released in year 2009?,No.
98,297,1,Is the movie The Tourist released in year 2010 directed by Florian Henckel von Donnersmarck?,No.
99,299,2,Is the movie Blood Diamond released in year 2006 produced in Germany?,No.
100,303,2,Is the movie Cloud Atlas released in year 2012 produced in Germany?,No.
101,306,0,Do you know the movie Hercules released in year 2014?,No
102,306,1,Is the movie Hercules released in year 2014 directed by Brett Ratner?,No.
103,306,2,Is the movie Hercules released in year 2014 produced in USA?,No.
104,306,3,Is the movie Hercules released in year 2014 non-animation movie?,No.
105,306,4,Is the movie poster in the given image the movie poster of the movie Hercules released in year 2014?,No.
106,307,4,Is the movie poster in the given image the movie poster of the movie Treasure Planet released in year 2002?,No.
107,310,0,Do you know the movie Point Break released in year 2015?,No
108,310,2,Is the movie Point Break released in year 2015 produced in USA?,No.
109,310,3,Is the movie Point Break released in year 2015 non-animation movie?,No.
110,310,4,Is the movie poster in the given image the movie poster of the movie Point Break released in year 2015?,No.
111,311,2,Is the movie Son of the Mask released in year 2005 produced in USA?,No.
112,311,3,Is the movie Son of the Mask released in year 2005 non-animation movie?,No.
113,314,2,Is the movie Green Zone released in year 2010 produced in France?,No
114,318,4,Is the movie poster in the given image the movie poster of the movie Gangs of New York released in year 2002?,No.
115,328,2,Is the movie Cinderella released in year 2015 produced in USA?,No.
116,328,3,Is the movie Cinderella released in year 2015 non-animation movie?,No.
117,328,4,Is the movie poster in the given image the movie poster of the movie Cinderella released in year 2015?,No.
118,333,1,Is the movie Seventh Son released in year 2014 directed by Sergey Bodrov?,No.
119,335,2,Is the movie Transcendence released in year 2014 produced in UK?,No.
120,336,4,Is the movie poster in the given image the movie poster of the movie Jurassic Park III released in year 2001?,No.
121,340,1,Is the movie The Alamo released in year 2004 directed by John Lee Hancock?,No.
122,343,2,Is the movie Percy Jackson & the Olympians: The Lightning Thief released in year 2010 produced in UK?,No
123,348,1,Is the movie What Lies Beneath released in year 2000 directed by Robert Zemeckis?,No.
124,348,4,Is the movie poster in the given image the movie poster of the movie What Lies Beneath released in year 2000?,No.
125,354,1,Is the movie Mulan released in year 1998 directed by Tony Bancroft?,No.
126,354,2,Is the movie Mulan released in year 1998 produced in USA?,No.
127,354,4,Is the movie poster in the given image the movie poster of the movie Mulan released in year 1998?,No.
128,359,0,Do you know the movie Ben-Hur released in year 2016?,No
129,359,1,Is the movie Ben-Hur released in year 2016 directed by Timur Bekmambetov?,No.
130,359,2,Is the movie Ben-Hur released in year 2016 produced in USA?,No.
131,359,3,Is the movie Ben-Hur released in year 2016 non-animation movie?,No.
132,359,4,Is the movie poster in the given image the movie poster of the movie Ben-Hur released in year 2016?,No.
133,361,4,Is the movie poster in the given image the movie poster of the movie Alvin and the Chipmunks: The Road Chip released in year 2015?,No.
134,362,2,Is the movie Valkyrie released in year 2008 produced in USA?,No.
135,364,3,Is the movie Pixels released in year 2015 animation movie?,No.
136,366,1,Is the movie The Haunted Mansion released in year 2003 directed by Rob Minkoff?,No.
137,366,2,Is the movie The Haunted Mansion released in year 2003 produced in USA?,No.
138,366,3,Is the movie The Haunted Mansion released in year 2003 non-animation movie?,No.
139,366,4,Is the movie poster in the given image the movie poster of the movie The Haunted Mansion released in year 2003?,No.
140,369,2,Is the movie The Interpreter released in year 2005 produced in UK?,No.
141,374,2,Is the movie Spy Game released in year 2001 produced in Germany?,No.
142,375,1,Is the movie Mission to Mars released in year 2000 directed by Brian De Palma?,No.
143,377,1,Is the movie Bicentennial Man released in year 1999 directed by Chris Columbus?,No.
144,378,4,Is the movie poster in the given image the movie poster of the movie Volcano released in year 1997?,No.
145,380,2,Is the movie K-19: The Widowmaker released in year 2002 produced in UK?,No
146,383,2,Is the movie The Nutcracker in 3D released in year 2010 produced in UK?,No
147,383,3,Is the movie The Nutcracker in 3D released in year 2010 non-animation movie?,No.
148,390,4,Is the movie poster in the given image the movie poster of the movie Ocean's Eleven released in year 2001?,No.
149,391,2,Is the movie The Three Musketeers released in year 2011 produced in Germany?,No.
150,392,1,Is the movie Hotel Transylvania released in year 2012 directed by Genndy Tartakovsky?,No.
151,392,4,Is the movie poster in the given image the movie poster of the movie Hotel Transylvania released in year 2012?,No.
152,393,3,Is the movie Enchanted released in year 2007 animation movie?,No
153,395,3,Is the movie 102 Dalmatians released in year 2000 non-animation movie?,No.
154,403,2,Is the movie Enemy at the Gates released in year 2001 produced in USA?,No.
155,406,2,Is the movie Memoirs of a Geisha released in year 2005 produced in USA?,No.
156,416,3,Is the movie Scooby-Doo released in year 2002 non-animation movie?,No.
157,420,4,Is the movie poster in the given image the movie poster of the movie Cats & Dogs: The Revenge of Kitty Galore released in year 2010?,No.
158,432,1,Is the movie Lilo & Stitch released in year 2002 directed by Dean DeBlois?,No.
159,433,3,Is the movie Charlotte's Web released in year 2006 non-animation movie?,No.
160,442,1,Is the movie Four Christmases released in year 2008 directed by Seth Gordon?,No.
161,442,2,Is the movie Four Christmases released in year 2008 produced in Germany?,No.
162,452,3,Is the movie Flubber released in year 1997 non-animation movie?,No.
163,455,0,Do you know the movie The Pink Panther released in year 2006?,No. (RESPONSE ERROR)
164,455,1,Is the movie The Pink Panther released in year 2006 directed by Shawn Levy?,No. (RESPONSE ERROR)
165,455,2,Is the movie The Pink Panther released in year 2006 produced in USA?,No. (RESPONSE ERROR)
166,455,3,Is the movie The Pink Panther released in year 2006 non-animation movie?,No. (RESPONSE ERROR)
167,455,4,Is the movie poster in the given image the movie poster of the movie The Pink Panther released in year 2006?,No. (RESPONSE ERROR)
168,456,1,Is the movie The Day the Earth Stood Still released in year 2008 directed by Scott Derrickson?,No.
169,456,2,Is the movie The Day the Earth Stood Still released in year 2008 produced in USA?,No.
170,456,3,Is the movie The Day the Earth Stood Still released in year 2008 non-animation movie?,No.
171,456,4,Is the movie poster in the given image the movie poster of the movie The Day the Earth Stood Still released in year 2008?,No.
172,459,1,Is the movie Six Days Seven Nights released in year 1998 directed by Ivan Reitman?,No.
173,464,0,Do you know the movie The Manchurian Candidate released in year 2004?,No
174,464,1,Is the movie The Manchurian Candidate released in year 2004 directed by Jonathan Demme?,No.
175,464,2,Is the movie The Manchurian Candidate released in year 2004 produced in USA?,No.
176,464,3,Is the movie The Manchurian Candidate released in year 2004 non-animation movie?,No.
177,464,4,Is the movie poster in the given image the movie poster of the movie The Manchurian Candidate released in year 2004?,No.
178,465,0,Do you know the movie Déjà Vu released in year 1997?,No
179,465,1,Is the movie Déjà Vu released in year 1997 directed by Henry Jaglom?,No.
180,465,2,Is the movie Déjà Vu released in year 1997 produced in USA?,No.
181,465,3,Is the movie Déjà Vu released in year 1997 non-animation movie?,No.
182,465,4,Is the movie poster in the given image the movie poster of the movie Déjà Vu released in year 1997?,No.
183,468,0,Do you know the movie The Time Machine released in year 2002?,No.
184,468,1,Is the movie The Time Machine released in year 2002 directed by Simon Wells?,No.
185,468,2,Is the movie The Time Machine released in year 2002 produced in USA?,No.
186,468,3,Is the movie The Time Machine released in year 2002 non-animation movie?,No.
187,468,4,Is the movie poster in the given image the movie poster of the movie The Time Machine released in year 2002?,No.
188,476,0,Do you know the movie Evolution released in year 2015?,No
189,476,1,Is the movie Evolution released in year 2015 directed by Lucile Hadzihalilovic?,No.
190,476,2,Is the movie Evolution released in year 2015 produced in France?,No
191,476,4,Is the movie poster in the given image the movie poster of the movie Evolution released in year 2015?,No.
192,477,4,Is the movie poster in the given image the movie poster of the movie The Edge released in year 1997?,No.
193,483,2,Is the movie Looney Tunes: Back in Action released in year 2003 produced in Germany?,No.
194,487,3,Is the movie Babe: Pig in the City released in year 1998 non-animation movie?,No.
195,489,1,Is the movie Red Planet released in year 2000 directed by Antony Hoffman?,No.
196,491,0,Do you know the movie Oceans released in year 2009?,No
197,491,1,Is the movie Oceans released in year 2009 directed by Jacques Perrin?,No.
198,491,2,Is the movie Oceans released in year 2009 produced in France?,No
199,491,4,Is the movie poster in the given image the movie poster of the movie Oceans released in year 2009?,No.
200,492,2,Is the movie A Sound of Thunder released in year 2005 produced in UK?,No
201,493,2,Is the movie Pompeii released in year 2014 produced in Canada?,No
202,494,1,Is the movie Top Cat Begins released in year 2015 directed by Andrés Couturier?,No.
203,494,2,Is the movie Top Cat Begins released in year 2015 produced in Mexico?,No.
204,494,3,Is the movie Top Cat Begins released in year 2015 animation movie?,No
205,499,2,Is the movie Red Dragon released in year 2002 produced in Germany?,No.
206,500,0,Do you know the movie Hidalgo released in year 2004?,No. (RESPONSE ERROR)
207,500,1,Is the movie Hidalgo released in year 2004 directed by Joe Johnston?,No. (RESPONSE ERROR)
208,500,2,Is the movie Hidalgo released in year 2004 produced in USA?,No. (RESPONSE ERROR)
209,500,3,Is the movie Hidalgo released in year 2004 non-animation movie?,No. (RESPONSE ERROR)
210,500,4,Is the movie poster in the given image the movie poster of the movie Hidalgo released in year 2004?,No. (RESPONSE ERROR)
211,506,2,Is the movie The Secret Life of Pets released in year 2016 produced in Japan?,No.
212,520,1,Is the movie Inspector Gadget released in year 1999 directed by David Kellogg?,No.
213,520,3,Is the movie Inspector Gadget released in year 1999 non-animation movie?,No.
214,530,2,Is the movie Munich released in year 2005 produced in France?,No
215,537,1,Is the movie First Knight released in year 1995 directed by Jerry Zucker?,No.
216,538,2,Is the movie Anna and the King released in year 1999 produced in USA?,No.
217,540,1,Is the movie Hostage released in year 2005 directed by Florent-Emilio Siri?,No.
218,543,2,Is the movie Soldier released in year 1998 produced in UK?,No
219,544,4,Is the movie poster in the given image the movie poster of the movie Carriers released in year 2009?,No.
220,545,1,Is the movie Monkeybone released in year 2001 directed by Henry Selick?,No.
221,545,3,Is the movie Monkeybone released in year 2001 animation movie?,No.
222,550,0,Do you know the movie Snake Eyes released in year 1998?,No
223,550,1,Is the movie Snake Eyes released in year 1998 directed by Brian De Palma?,No.
224,550,2,Is the movie Snake Eyes released in year 1998 produced in USA?,No.
225,550,4,Is the movie poster in the given image the movie poster of the movie Snake Eyes released in year 1998?,No.
226,558,2,Is the movie Braveheart released in year 1995 produced in USA?,No.
227,559,2,Is the movie Jarhead released in year 2005 produced in Germany?,No.
228,563,2,Is the movie Two Brothers released in year 2004 produced in France?,No
229,563,3,Is the movie Two Brothers released in year 2004 non-animation movie?,No.
230,563,4,Is the movie poster in the given image the movie poster of the movie Two Brothers released in year 2004?,No.
231,566,4,Is the movie poster in the given image the movie poster of the movie Signs released in year 2002?,No.
232,582,1,Is the movie Olympus Has Fallen released in year 2013 directed by Antoine Fuqua?,No.
233,583,4,Is the movie poster in the given image the movie poster of the movie Star Trek: Insurrection released in year 1998?,No.
234,585,4,Is the movie poster in the given image the movie poster of the movie Big Fish released in year 2003?,No.
235,586,2,Is the movie Wolf released in year 1994 produced in USA?,No
236,586,4,Is the movie poster in the given image the movie poster of the movie Wolf released in year 1994?,No.
237,597,2,Is the movie Doom released in year 2005 produced in UK?,No
238,602,1,Is the movie Killer Elite released in year 2011 directed by Gary McKendry?,No.
239,603,0,Do you know the movie Rollerball released in year 2002?,No
240,603,1,Is the movie Rollerball released in year 2002 directed by John McTiernan?,No.
241,603,2,Is the movie Rollerball released in year 2002 produced in USA?,No.
242,603,3,Is the movie Rollerball released in year 2002 non-animation movie?,No.
243,603,4,Is the movie poster in the given image the movie poster of the movie Rollerball released in year 2002?,No.
244,606,1,Is the movie Osmosis Jones released in year 2001 directed by Bobby Farrelly?,No.
245,606,3,Is the movie Osmosis Jones released in year 2001 animation movie?,No
246,609,3,Is the movie Sky Captain and the World of Tomorrow released in year 2004 non-animation movie?,No.
247,610,2,Is the movie Basic Instinct 2 released in year 2006 produced in UK?,No
248,618,3,Is the movie Ted 2 released in year 2015 non-animation movie?,No.
249,620,1,Is the movie Mystery Men released in year 1999 directed by Kinka Usher?,No.
250,629,2,Is the movie The Last Legion released in year 2007 produced in UK?,No.
251,630,0,Do you know the movie Saving Private Ryan released in year 1998?,No
252,633,4,Is the movie poster in the given image the movie poster of the movie Ice Age released in year 2002?,No.
253,639,2,Is the movie Les Misérables released in year 2012 produced in USA?,No.
254,648,0,Do you know the movie The Kid released in year 2000?,No
255,648,1,Is the movie The Kid released in year 2000 directed by Jon Turteltaub?,No.
256,648,2,Is the movie The Kid released in year 2000 produced in USA?,No.
257,648,3,Is the movie The Kid released in year 2000 non-animation movie?,No.
258,648,4,Is the movie poster in the given image the movie poster of the movie The Kid released in year 2000?,No.
259,652,2,Is the movie Eyes Wide Shut released in year 1999 produced in UK?,No.
260,653,2,Is the movie Annie released in year 2014 produced in USA?,No.
261,653,4,Is the movie poster in the given image the movie poster of the movie Annie released in year 2014?,No.
262,657,4,Is the movie poster in the given image the movie poster of the movie Red Dawn released in year 1984?,No.
263,658,2,Is the movie Primary Colors released in year 1998 produced in France?,No
264,659,2,Is the movie Resident Evil: Retribution released in year 2012 produced in Germany?,No.
265,666,1,Is the movie Hudson Hawk released in year 1991 directed by Michael Lehmann?,No.
266,666,4,Is the movie poster in the given image the movie poster of the movie Hudson Hawk released in year 1991?,No.
267,667,1,Is the movie Lucky Numbers released in year 2000 directed by Nora Ephron?,No.
268,667,2,Is the movie Lucky Numbers released in year 2000 produced in France?,No
269,668,2,"Is the movie I, Frankenstein released in year 2014 produced in Australia?",No
270,670,2,Is the movie Elektra released in year 2005 produced in Canada?,No.
271,676,2,Is the movie Astro Boy released in year 2009 produced in Hong Kong?,No.
272,682,2,Is the movie U-571 released in year 2000 produced in France?,No.
273,684,1,Is the movie The Love Guru released in year 2008 directed by Marco Schnabel?,No.
274,687,1,Is the movie Blades of Glory released in year 2007 directed by Josh Gordon?,No.
275,691,0,Do you know the movie Marley & Me released in year 2008?,No. (RESPONSE ERROR)
276,691,1,Is the movie Marley & Me released in year 2008 directed by David Frankel?,No. (RESPONSE ERROR)
277,691,2,Is the movie Marley & Me released in year 2008 produced in USA?,No. (RESPONSE ERROR)
278,691,3,Is the movie Marley & Me released in year 2008 non-animation movie?,No. (RESPONSE ERROR)
279,691,4,Is the movie poster in the given image the movie poster of the movie Marley & Me released in year 2008?,No. (RESPONSE ERROR)
280,700,1,Is the movie The Prince of Egypt released in year 1998 directed by Brenda Chapman?,No.
281,703,4,Is the movie poster in the given image the movie poster of the movie Cats & Dogs released in year 2001?,No.
282,707,1,Is the movie Couples Retreat released in year 2009 directed by Peter Billingsley?,No.
283,708,4,Is the movie poster in the given image the movie poster of the movie Days of Thunder released in year 1990?,No.
284,711,1,Is the movie Eat Pray Love released in year 2010 directed by Ryan Murphy?,No.
285,723,1,Is the movie Kangaroo Jack released in year 2003 directed by David McNally?,No.
286,730,4,Is the movie poster in the given image the movie poster of the movie Hellboy released in year 2004?,No.
287,735,4,Is the movie poster in the given image the movie poster of the movie Up Close & Personal released in year 1996?,No.
288,736,2,Is the movie The Tale of Despereaux released in year 2008 produced in UK?,No.
289,737,1,Is the movie The Tuxedo released in year 2002 directed by Kevin Donovan?,No.
290,741,2,Is the movie London Has Fallen released in year 2016 produced in UK?,No
291,746,2,Is the movie The Lego Movie released in year 2014 produced in Australia?,No.
292,747,0,Do you know the movie Miss Congeniality 2: Armed and Fabulous released in year 2005?,No. (RESPONSE ERROR)
293,747,1,Is the movie Miss Congeniality 2: Armed and Fabulous released in year 2005 directed by John Pasquin?,No. (RESPONSE ERROR)
294,747,2,Is the movie Miss Congeniality 2: Armed and Fabulous released in year 2005 produced in USA?,No. (RESPONSE ERROR)
295,747,3,Is the movie Miss Congeniality 2: Armed and Fabulous released in year 2005 non-animation movie?,No. (RESPONSE ERROR)
296,747,4,Is the movie poster in the given image the movie poster of the movie Miss Congeniality 2: Armed and Fabulous released in year 2005?,No. (RESPONSE ERROR)
297,754,0,Do you know the movie My Favorite Martian released in year 1999?,No
298,754,1,Is the movie My Favorite Martian released in year 1999 directed by Donald Petrie?,No.
299,754,2,Is the movie My Favorite Martian released in year 1999 produced in USA?,No.
300,754,3,Is the movie My Favorite Martian released in year 1999 non-animation movie?,No.
301,755,2,Is the movie The Sentinel released in year 2006 produced in USA?,No
302,755,4,Is the movie poster in the given image the movie poster of the movie The Sentinel released in year 2006?,No.
303,756,2,Is the movie Planet 51 released in year 2009 produced in Spain?,No.
304,761,0,Do you know the movie The Relic released in year 1997?,No
305,761,1,Is the movie The Relic released in year 1997 directed by Peter Hyams?,No.
306,761,2,Is the movie The Relic released in year 1997 produced in UK?,No
307,761,3,Is the movie The Relic released in year 1997 non-animation movie?,No.
308,761,4,Is the movie poster in the given image the movie poster of the movie The Relic released in year 1997?,No.
309,764,4,Is the movie poster in the given image the movie poster of the movie Mercury Rising released in year 1998?,No.
310,765,2,Is the movie The Soloist released in year 2009 produced in UK?,No.
311,767,0,Do you know the movie Almost Famous released in year 2000?,No
312,768,2,Is the movie Garfield 2 released in year 2006 produced in UK?,No
313,772,2,Is the movie Event Horizon released in year 1997 produced in UK?,No
314,773,1,Is the movie Dragonfly released in year 2002 directed by Tom Shadyac?,No.
315,774,2,Is the movie The Black Dahlia released in year 2006 produced in Germany?,No.
316,775,2,Is the movie Flyboys released in year 2006 produced in UK?,No
317,777,1,Is the movie Supernova released in year 2000 directed by Walter Hill?,No.
318,777,2,Is the movie Supernova released in year 2000 produced in USA?,No.
319,781,1,Is the movie Dark Water released in year 2005 directed by Walter Salles?,No.
320,781,2,Is the movie Dark Water released in year 2005 produced in USA?,No.
321,782,1,Is the movie Edtv released in year 1999 directed by Ron Howard?,No.
322,783,2,Is the movie Inkheart released in year 2008 produced in Germany?,No.
323,786,2,Is the movie In the Name of the King: A Dungeon Siege Tale released in year 2007 produced in Germany?,No
324,788,3,Is the movie Xi you ji zhi: Sun Wukong san da Baigu Jing released in year 2016 non-animation movie?,No.
325,795,3,Is the movie The Flintstones in Viva Rock Vegas released in year 2000 non-animation movie?,No.
326,801,2,Is the movie Resident Evil: Afterlife released in year 2010 produced in Germany?,No
327,802,1,Is the movie Red Tails released in year 2012 directed by Anthony Hemingway?,No.
328,809,2,Is the movie The Pacifier released in year 2005 produced in Canada?,No.
329,814,1,Is the movie Pocahontas released in year 1995 directed by Mike Gabriel?,No.
330,815,4,Is the movie poster in the given image the movie poster of the movie Superman released in year 1978?,No.
331,829,2,Is the movie City of Angels released in year 1998 produced in Germany?,No.
332,833,0,Do you know the movie Tango & Cash released in year 1989?,No. (RESPONSE ERROR)
333,833,1,Is the movie Tango & Cash released in year 1989 directed by Andrey Konchalovskiy?,No. (RESPONSE ERROR)
334,833,2,Is the movie Tango & Cash released in year 1989 produced in USA?,No. (RESPONSE ERROR)
335,833,3,Is the movie Tango & Cash released in year 1989 non-animation movie?,No. (RESPONSE ERROR)
336,833,4,Is the movie poster in the given image the movie poster of the movie Tango & Cash released in year 1989?,No. (RESPONSE ERROR)
337,841,2,Is the movie Evita released in year 1996 produced in USA?,No.
338,841,4,Is the movie poster in the given image the movie poster of the movie Evita released in year 1996?,No.
339,842,2,Is the movie Ronin released in year 1998 produced in UK?,No.
340,844,3,Is the movie Paddington released in year 2014 animation movie?,No.
341,846,1,Is the movie The Hunted released in year 2003 directed by William Friedkin?,No.
342,847,1,Is the movie Instinct released in year 1999 directed by Jon Turteltaub?,No.
343,847,2,Is the movie Instinct released in year 1999 produced in USA?,No.
344,849,1,Is the movie Semi-Pro released in year 2008 directed by Kent Alterman?,No.
345,853,1,Is the movie The Fan released in year 1996 directed by Tony Scott?,No.
346,854,2,Is the movie The Phantom of the Opera released in year 2004 produced in UK?,No
347,856,3,Is the movie Æon Flux released in year 2005 non-animation movie?,No.
348,860,3,Is the movie Muppets Most Wanted released in year 2014 non-animation movie?,No.
349,861,1,Is the movie Thunderbirds released in year 2004 directed by Jonathan Frakes?,No.
350,861,3,Is the movie Thunderbirds released in year 2004 non-animation movie?,No
