,entity_idx,question_idx,question,model_response
56,112,5,Did the soccer player M. Hamšík play for the club in the image?,No.
57,114,1,Did the soccer player Lucas Leiva play for Lazio in 2019?,No.
58,114,2,Did the soccer player Lucas Leiva wear jersey number 6 in 2019?,No.
59,114,5,Did the soccer player Lucas Leiva play for the club in the image?,No.
60,115,2,Did the soccer player M. Özil wear jersey number 10 in 2019?,No.
61,116,3,Was the soccer player Javi Martínez born in Spain?,No.
62,117,2,Did the soccer player Y. Sommer wear jersey number 1 in 2019?,No.
63,117,5,Did the soccer player Y. Sommer play for the club in the image?,No.
64,118,0,Do you know the soccer player E. Džeko?,No.
65,118,5,Did the soccer player E. Džeko play for the club in the image?,No.
66,121,1,Did the soccer player M. Mandžukić play for Juventus in 2019?,No.
67,121,2,Did the soccer player M. Mandžukić wear jersey number 17 in 2019?,No.
68,123,2,Did the soccer player J. Boateng wear jersey number 17 in 2019?,No.
69,124,2,Did the soccer player Azpilicueta wear jersey number 28 in 2019?,No.
70,124,3,Was the soccer player Azpilicueta born in Spain?,No.
71,125,2,Did the soccer player José Callejón wear jersey number 7 in 2019?,No
72,128,2,Did the soccer player K. Walker wear jersey number 2 in 2019?,No.
73,128,3,Was the soccer player K. Walker born in England?,No.
74,129,2,Did the soccer player Canales wear jersey number 10 in 2019?,No
75,131,2,Did the soccer player B. Leno wear jersey number 1 in 2019?,No.
76,132,4,Did the soccer player Pizzi participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
77,136,2,Did the soccer player J. Iličić wear jersey number 72 in 2019?,No.
78,139,2,Did the soccer player R. Mahrez wear jersey number 26 in 2019?,No.
79,140,0,Do you know the soccer player E. Višća?,No.
80,140,5,Did the soccer player E. Višća play for the club in the image?,No.
81,143,3,Was the soccer player Felipe born in Brazil?,No.
82,148,4,Did the soccer player Alex Telles participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
83,149,2,Did the soccer player K. Coman wear jersey number 29 in 2019?,No.
84,150,2,Did the soccer player N. Fekir wear jersey number 8 in 2019?,No.
85,151,1,Did the soccer player L. Hernández play for FC Bayern München in 2019?,No.
86,151,3,Was the soccer player L. Hernández born in France?,No.
87,152,3,Was the soccer player Arthur born in Brazil?,No.
88,154,3,Was the soccer player J. Sancho born in England?,No.
89,156,2,Did the soccer player J. Pavlenka wear jersey number 1 in 2019?,No.
90,156,3,Was the soccer player J. Pavlenka born in Czech Republic?,No.
91,157,2,Did the soccer player Iniesta wear jersey number 8 in 2019?,No.
92,158,2,Did the soccer player G. Buffon wear jersey number 77 in 2019?,No.
93,159,1,Did the soccer player Casillas play for FC Porto in 2019?,No.
94,159,2,Did the soccer player Casillas wear jersey number 1 in 2019?,No.
95,159,4,Did the soccer player Casillas participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
96,159,5,Did the soccer player Casillas play for the club in the image?,No.
97,160,0,Do you know the soccer player R. Jarstein?,No.
98,160,1,Did the soccer player R. Jarstein play for Hertha BSC in 2019?,No.
99,160,2,Did the soccer player R. Jarstein wear jersey number 22 in 2019?,No.
100,161,1,Did the soccer player V. Kompany play for RSC Anderlecht in 2019?,No.
101,161,2,Did the soccer player V. Kompany wear jersey number 4 in 2019?,No.
102,162,1,Did the soccer player Raúl Albiol play for Villarreal CF in 2019?,No.
103,164,2,Did the soccer player K. Schmeichel wear jersey number 1 in 2019?,No.
104,165,1,Did the soccer player Falcao play for AS Monaco in 2019?,No.
105,166,2,Did the soccer player Miranda wear jersey number 13 in 2019?,No.
106,166,3,Was the soccer player Miranda born in Brazil?,No.
107,166,5,Did the soccer player Miranda play for the club in the image?,No.
108,168,1,Did the soccer player E. Garay play for Valencia CF in 2019?,No.
109,168,2,Did the soccer player E. Garay wear jersey number 24 in 2019?,No.
110,169,2,Did the soccer player Rui Patrício wear jersey number 11 in 2019?,No.
111,169,5,Did the soccer player Rui Patrício play for the club in the image?,No.
112,170,0,Do you know the soccer player R. Nainggolan?,No.
113,170,1,Did the soccer player R. Nainggolan play for Cagliari in 2019?,No.
114,170,2,Did the soccer player R. Nainggolan wear jersey number 4 in 2019?,No.
115,170,5,Did the soccer player R. Nainggolan play for the club in the image?,No.
116,172,3,Was the soccer player Diego Costa born in Spain?,No.
117,175,0,Do you know the soccer player M. Kruse?,No.
118,175,1,Did the soccer player M. Kruse play for Fenerbahçe SK in 2019?,No.
119,175,2,Did the soccer player M. Kruse wear jersey number 10 in 2019?,No.
120,175,5,Did the soccer player M. Kruse play for the club in the image?,No.
121,177,2,Did the soccer player G. Sigurðsson wear jersey number 10 in 2019?,No.
122,178,1,Did the soccer player A. Ramsey play for Juventus in 2019?,No.
123,180,2,Did the soccer player K. Trapp wear jersey number 1 in 2019?,No.
124,181,1,Did the soccer player Illarramendi play for Real Sociedad in 2019?,No.
125,181,2,Did the soccer player Illarramendi wear jersey number 4 in 2019?,No
126,183,1,Did the soccer player L. Hrádecký play for Bayer 04 Leverkusen in 2019?,No.
127,183,2,Did the soccer player L. Hrádecký wear jersey number 1 in 2019?,No.
128,183,3,Was the soccer player L. Hrádecký born in Finland?,No.
129,184,2,Did the soccer player N. Otamendi wear jersey number 30 in 2019?,No
130,185,2,Did the soccer player K. Casteels wear jersey number 1 in 2019?,No.
131,188,2,Did the soccer player K. Kampl wear jersey number 44 in 2019?,No.
132,189,2,Did the soccer player Bartra wear jersey number 5 in 2019?,No.
133,190,3,Was the soccer player Rodrigo born in Spain?,No.
134,191,0,Do you know the soccer player W. Zaha?,No.
135,191,5,Did the soccer player W. Zaha play for the club in the image?,No.
136,196,1,Did the soccer player J. Cillessen play for Valencia CF in 2019?,No.
137,196,2,Did the soccer player J. Cillessen wear jersey number 13 in 2019?,No.
138,202,2,Did the soccer player J. Draxler wear jersey number 23 in 2019?,No.
139,206,0,Do you know the soccer player A. Milik?,No.
140,206,2,Did the soccer player A. Milik wear jersey number 99 in 2019?,No
141,207,3,Was the soccer player Jorginho born in Italy?,No.
142,208,1,Did the soccer player S. Haller play for West Ham United in 2019?,No.
143,208,3,Was the soccer player S. Haller born in France?,No.
144,208,5,Did the soccer player S. Haller play for the club in the image?,No.
145,210,0,Do you know the soccer player Y. Carrasco?,No.
146,210,2,Did the soccer player Y. Carrasco wear jersey number 10 in 2019?,No.
147,210,3,Was the soccer player Y. Carrasco born in Belgium?,No.
148,210,5,Did the soccer player Y. Carrasco play for the club in the image?,No.
149,211,1,Did the soccer player A. Rabiot play for Juventus in 2019?,No.
150,212,3,Was the soccer player Grimaldo born in Spain?,No
151,216,2,Did the soccer player F. Bernardeschi wear jersey number 33 in 2019?,No.
152,221,3,Was the soccer player D. Djené born in Togo?,No.
153,223,3,Was the soccer player D. Sánchez born in Colombia?,No.
154,225,5,Did the soccer player Pau López play for the club in the image?,No.
155,230,0,Do you know the soccer player Fabián?,No.
156,230,2,Did the soccer player Fabián wear jersey number 8 in 2019?,No
157,230,3,Was the soccer player Fabián born in Spain?,No.
158,230,5,Did the soccer player Fabián play for the club in the image?,No.
159,232,0,Do you know the soccer player Louri Beretta?,No.
160,232,1,Did the soccer player Louri Beretta play for Clube Atlético Mineiro in 2019?,No
161,232,3,Was the soccer player Louri Beretta born in Brazil?,No
162,233,0,Do you know the soccer player Josué Chiamulera?,No.
163,233,1,Did the soccer player Josué Chiamulera play for Grêmio in 2019?,No.
164,233,3,Was the soccer player Josué Chiamulera born in Brazil?,No.
165,234,0,Do you know the soccer player Ronaldo Cabrais?,No.
166,234,1,Did the soccer player Ronaldo Cabrais play for Grêmio in 2019?,No.
167,234,3,Was the soccer player Ronaldo Cabrais born in Brazil?,No.
168,235,2,Did the soccer player T. Alexander-Arnold wear jersey number 66 in 2019?,No.
169,238,1,Did the soccer player Pepe Reina play for AC Milan in 2019?,No.
170,238,2,Did the soccer player Pepe Reina wear jersey number 25 in 2019?,No.
171,238,4,Did the soccer player Pepe Reina participate in leauge named Italian Serie A during the year 2019?,No
172,238,5,Did the soccer player Pepe Reina play for the club in the image?,No.
173,239,0,Do you know the soccer player D. De Rossi?,No.
174,239,1,Did the soccer player D. De Rossi play for Boca Juniors in 2019?,No.
175,239,2,Did the soccer player D. De Rossi wear jersey number 16 in 2019?,No.
176,239,4,Did the soccer player D. De Rossi participate in leauge named Argentina Primera División during the year 2019?,No.
177,239,5,Did the soccer player D. De Rossi play for the club in the image?,No.
178,242,1,Did the soccer player Santi Cazorla play for Villarreal CF in 2019?,No.
179,242,2,Did the soccer player Santi Cazorla wear jersey number 8 in 2019?,No
180,243,1,Did the soccer player H. Herrera play for Atlético de Madrid in 2019?,No.
181,243,3,Was the soccer player H. Herrera born in Mexico?,No.
182,244,1,Did the soccer player L. Biglia play for AC Milan in 2019?,No.
183,244,2,Did the soccer player L. Biglia wear jersey number 21 in 2019?,No.
184,245,2,Did the soccer player Ł. Fabiański wear jersey number 1 in 2019?,No.
185,246,1,Did the soccer player E. Viviano play for Sporting CP in 2019?,No.
186,246,2,Did the soccer player E. Viviano wear jersey number 58 in 2019?,No.
187,246,4,Did the soccer player E. Viviano participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
188,247,2,Did the soccer player Juan Mata wear jersey number 8 in 2019?,No.
189,249,2,Did the soccer player Sergio Asenjo wear jersey number 1 in 2019?,No.
190,250,1,Did the soccer player S. Kjær play for Sevilla FC in 2019?,No.
191,250,2,Did the soccer player S. Kjær wear jersey number 4 in 2019?,No.
192,252,1,Did the soccer player V. Ćorluka play for FC Lokomotiv Moscow in 2019?,No.
193,252,4,Did the soccer player V. Ćorluka participate in leauge named Rest of World during the year 2019?,No.
194,254,1,Did the soccer player A. Sánchez play for Manchester United in 2019?,No.
195,254,3,Was the soccer player A. Sánchez born in Chile?,No.
196,256,0,Do you know the soccer player A. Kolarov?,No.
197,256,2,Did the soccer player A. Kolarov wear jersey number 11 in 2019?,No
198,256,3,Was the soccer player A. Kolarov born in Serbia?,No.
199,256,5,Did the soccer player A. Kolarov play for the club in the image?,No.
200,257,0,Do you know the soccer player M. Balotelli?,No.
201,257,2,Did the soccer player M. Balotelli wear jersey number 45 in 2019?,No
202,257,4,Did the soccer player M. Balotelli participate in leauge named Italian Serie A during the year 2019?,No.
203,257,5,Did the soccer player M. Balotelli play for the club in the image?,No.
204,258,3,Was the soccer player Marlos born in Ukraine?,No.
205,258,4,Did the soccer player Marlos participate in leauge named Rest of World during the year 2019?,No
206,259,4,Did the soccer player Taison participate in leauge named Rest of World during the year 2019?,No
207,260,1,Did the soccer player B. Dost play for Sporting CP in 2019?,No.
208,260,3,Was the soccer player B. Dost born in Netherlands?,No.
209,260,4,Did the soccer player B. Dost participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
210,262,1,Did the soccer player Pedro play for Chelsea in 2019?,No
211,262,3,Was the soccer player Pedro born in Spain?,No.
212,263,2,Did the soccer player Muniain wear jersey number 10 in 2019?,No.
213,264,1,Did the soccer player L. de Jong play for Sevilla FC in 2019?,No.
214,265,5,Did the soccer player S. El Shaarawy play for the club in the image?,No.
215,266,3,Was the soccer player Ander Herrera born in Spain?,No.
216,266,4,Did the soccer player Ander Herrera participate in leauge named French Ligue 1 during the year 2019?,No
217,267,2,Did the soccer player M. Götze wear jersey number 10 in 2019?,No.
218,270,2,Did the soccer player X. Shaqiri wear jersey number 23 in 2019?,No.
219,271,3,Was the soccer player Mário Fernandes born in Russia?,No.
220,271,4,Did the soccer player Mário Fernandes participate in leauge named Rest of World during the year 2019?,No.
221,272,2,Did the soccer player O. Baumann wear jersey number 1 in 2019?,No.
222,274,2,Did the soccer player J. Matip wear jersey number 32 in 2019?,No
223,275,1,Did the soccer player S. Coates play for Sporting CP in 2019?,No.
224,275,3,Was the soccer player S. Coates born in Uruguay?,No.
225,275,4,Did the soccer player S. Coates participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
226,276,1,Did the soccer player M. Perin play for Juventus in 2019?,No.
227,280,2,Did the soccer player K. Volland wear jersey number 31 in 2019?,No.
228,281,1,Did the soccer player Nacho Fernández play for Real Madrid CF in 2019?,No.
229,281,3,Was the soccer player Nacho Fernández born in Spain?,No.
230,282,2,Did the soccer player B. Lecomte wear jersey number 40 in 2019?,No
231,283,1,Did the soccer player Gabriel Paulista play for Valencia CF in 2019?,No.
232,286,2,Did the soccer player Suso wear jersey number 8 in 2019?,No.
233,286,3,Was the soccer player Suso born in Spain?,No.
234,287,2,Did the soccer player K. Bellarabi wear jersey number 38 in 2019?,No.
235,289,1,Did the soccer player T. Hazard play for Borussia Dortmund in 2019?,No.
236,289,2,Did the soccer player T. Hazard wear jersey number 23 in 2019?,No.
237,289,3,Was the soccer player T. Hazard born in Belgium?,No.
238,291,2,Did the soccer player A. Rüdiger wear jersey number 2 in 2019?,No.
239,295,2,Did the soccer player F. Kostić wear jersey number 10 in 2019?,No.
240,297,3,Was the soccer player Q. Promes born in Netherlands?,No
241,299,2,Did the soccer player Pacheco wear jersey number 1 in 2019?,No.
242,299,3,Was the soccer player Pacheco born in Spain?,No
243,301,3,Was the soccer player Ricardo Pereira born in Portugal?,No.
244,304,2,Did the soccer player K. Demirbay wear jersey number 10 in 2019?,No.
245,305,2,Did the soccer player T. Strakosha wear jersey number 1 in 2019?,No.
246,307,2,Did the soccer player D. Zapata wear jersey number 91 in 2019?,No.
247,308,2,Did the soccer player Iñaki Williams wear jersey number 9 in 2019?,No.
248,310,3,Was the soccer player Morales born in Spain?,No.
249,311,1,Did the soccer player Rafa play for SL Benfica in 2019?,No.
250,318,2,Did the soccer player S. Bergwijn wear jersey number 10 in 2019?,No.
251,321,2,Did the soccer player Nélson Semedo wear jersey number 2 in 2019?,No.
252,322,1,Did the soccer player L. Bailey play for Bayer 04 Leverkusen in 2019?,No.
253,322,3,Was the soccer player L. Bailey born in Jamaica?,No.
254,324,0,Do you know the soccer player Raphaelito Anjos?,No.
255,324,1,Did the soccer player Raphaelito Anjos play for Grêmio in 2019?,No
256,324,2,Did the soccer player Raphaelito Anjos wear jersey number 1 in 2019?,No
257,325,0,Do you know the soccer player Juiano Mestres?,No.
258,325,1,Did the soccer player Juiano Mestres play for Cruzeiro in 2019?,No.
259,326,0,Do you know the soccer player Rosberto Dourado?,No.
260,326,1,Did the soccer player Rosberto Dourado play for Clube Atlético Mineiro in 2019?,No.
261,328,2,Did the soccer player Quaresma wear jersey number 7 in 2019?,No
262,328,5,Did the soccer player Quaresma play for the club in the image?,No.
263,329,1,Did the soccer player J. Mathieu play for Sporting CP in 2019?,No.
264,330,2,Did the soccer player J. Milner wear jersey number 7 in 2019?,No.
265,331,0,Do you know the soccer player L. López?,No.
266,331,3,Was the soccer player L. López born in Argentina?,No.
267,332,5,Did the soccer player B. Gomis play for the club in the image?,No.
268,333,1,Did the soccer player M. Dembélé play for Guangzhou City in 2019?,No
269,333,3,Was the soccer player M. Dembélé born in Belgium?,No.
270,333,5,Did the soccer player M. Dembélé play for the club in the image?,No.
271,334,2,Did the soccer player Cesc Fàbregas wear jersey number 4 in 2019?,No
272,335,2,Did the soccer player A. Consigli wear jersey number 47 in 2019?,No
273,336,1,Did the soccer player L. Koscielny play for FC Girondins de Bordeaux in 2019?,No.
274,336,2,Did the soccer player L. Koscielny wear jersey number 6 in 2019?,No.
275,337,1,Did the soccer player Jardel play for SL Benfica in 2019?,No.
276,337,2,Did the soccer player Jardel wear jersey number 33 in 2019?,No
277,337,4,Did the soccer player Jardel participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
278,339,1,Did the soccer player José Fonte play for LOSC Lille in 2019?,No.
279,341,2,Did the soccer player Ł. Piszczek wear jersey number 26 in 2019?,No.
280,342,1,Did the soccer player K. Gameiro play for Valencia CF in 2019?,No.
281,343,1,Did the soccer player D. Payet play for Olympique de Marseille in 2019?,No
282,344,2,Did the soccer player Beñat wear jersey number 7 in 2019?,No.
283,345,1,Did the soccer player Adán play for Atlético de Madrid in 2019?,No.
284,345,2,Did the soccer player Adán wear jersey number 1 in 2019?,No.
285,346,1,Did the soccer player B. Höwedes play for FC Lokomotiv Moscow in 2019?,No.
286,346,2,Did the soccer player B. Höwedes wear jersey number 5 in 2019?,No.
287,346,4,Did the soccer player B. Höwedes participate in leauge named Rest of World during the year 2019?,No
288,346,5,Did the soccer player B. Höwedes play for the club in the image?,No.
289,347,2,Did the soccer player F. Muslera wear jersey number 1 in 2019?,No.
290,348,3,Was the soccer player M. Sissoko born in France?,No.
291,349,2,Did the soccer player M. Parolo wear jersey number 16 in 2019?,No.
292,350,3,Was the soccer player Fernando born in Brazil?,No.
293,351,1,Did the soccer player N. Gaitán play for Chicago Fire Football Club in 2019?,No.
294,351,4,Did the soccer player N. Gaitán participate in leauge named USA Major League Soccer during the year 2019?,No.
295,351,5,Did the soccer player N. Gaitán play for the club in the image?,No.
296,352,1,Did the soccer player S. Giovinco play for Al Hilal in 2019?,No
297,352,2,Did the soccer player S. Giovinco wear jersey number 9 in 2019?,No.
298,352,4,Did the soccer player S. Giovinco participate in leauge named Saudi Abdul L. Jameel League during the year 2019?,No.
299,352,5,Did the soccer player S. Giovinco play for the club in the image?,No.
300,353,1,Did the soccer player Luiz Gustavo play for Olympique de Marseille in 2019?,No.
301,354,1,Did the soccer player N. Nkoulou play for Torino F.C. in 2019?,No
302,355,3,Was the soccer player A. Ljajić born in Serbia?,No.
303,356,2,Did the soccer player N. Matić wear jersey number 31 in 2019?,No.
304,359,1,Did the soccer player J. Corona play for FC Porto in 2019?,No.
305,359,4,Did the soccer player J. Corona participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
306,361,2,Did the soccer player G. Xhaka wear jersey number 34 in 2019?,No.
307,362,2,Did the soccer player Jordi Masip wear jersey number 1 in 2019?,No.
308,364,2,Did the soccer player Rafinha wear jersey number 12 in 2019?,No.
309,365,1,Did the soccer player G. Kondogbia play for Valencia CF in 2019?,No.
310,366,0,Do you know the soccer player A. Florenzi?,No.
311,366,5,Did the soccer player A. Florenzi play for the club in the image?,No.
312,367,2,Did the soccer player T. Vaclík wear jersey number 1 in 2019?,No.
313,367,5,Did the soccer player T. Vaclík play for the club in the image?,No.
314,368,0,Do you know the soccer player E. Zahavi?,No.
315,368,1,Did the soccer player E. Zahavi play for Guangzhou City in 2019?,No
316,368,3,Was the soccer player E. Zahavi born in Israel?,No
317,368,5,Did the soccer player E. Zahavi play for the club in the image?,No.
318,371,0,Do you know the soccer player A. Cragno?,No.
319,371,5,Did the soccer player A. Cragno play for the club in the image?,No.
320,372,1,Did the soccer player L. Shaw play for Manchester United in 2019?,No.
321,373,0,Do you know the soccer player L. Milivojević?,No.
322,373,5,Did the soccer player L. Milivojević play for the club in the image?,No.
323,375,3,Was the soccer player F. Vázquez born in Argentina?,No.
324,376,2,Did the soccer player Y. Poulsen wear jersey number 9 in 2019?,No.
325,376,5,Did the soccer player Y. Poulsen play for the club in the image?,No.
326,382,1,Did the soccer player E. Can play for Juventus in 2019?,No.
327,382,3,Was the soccer player E. Can born in Germany?,No.
328,382,5,Did the soccer player E. Can play for the club in the image?,No.
329,385,0,Do you know the soccer player P. Zieliński?,No.
330,385,5,Did the soccer player P. Zieliński play for the club in the image?,No.
331,387,2,Did the soccer player João Mário wear jersey number 15 in 2019?,No.
332,389,1,Did the soccer player G. Rulli play for Montpellier Hérault SC in 2019?,No.
333,389,2,Did the soccer player G. Rulli wear jersey number 1 in 2019?,No.
334,392,2,Did the soccer player M. Brozović wear jersey number 77 in 2019?,No.
335,397,3,Was the soccer player M. Acuña born in Argentina?,No.
336,400,0,Do you know the soccer player Laure Santeiro?,No.
337,400,3,Was the soccer player Laure Santeiro born in Brazil?,No.
338,400,4,Did the soccer player Laure Santeiro participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
339,401,3,Was the soccer player L. Martínez born in Argentina?,No.
340,407,1,Did the soccer player W. Rooney play for D.C. United in 2019?,No.
341,407,2,Did the soccer player W. Rooney wear jersey number 9 in 2019?,No.
342,407,5,Did the soccer player W. Rooney play for the club in the image?,No.
343,408,1,Did the soccer player Moyá play for Real Sociedad in 2019?,No.
344,408,2,Did the soccer player Moyá wear jersey number 13 in 2019?,No.
345,410,0,Do you know the soccer player J. Mascherano?,No.
346,410,2,Did the soccer player J. Mascherano wear jersey number 14 in 2019?,No.
347,410,5,Did the soccer player J. Mascherano play for the club in the image?,No.
348,411,1,Did the soccer player Diego López play for RCD Espanyol de Barcelona in 2019?,No
349,411,2,Did the soccer player Diego López wear jersey number 13 in 2019?,No.
350,412,2,Did the soccer player I. Akinfeev wear jersey number 35 in 2019?,No.
351,412,4,Did the soccer player I. Akinfeev participate in leauge named Rest of World during the year 2019?,No.
352,413,3,Was the soccer player A. Gignac born in France?,No.
353,415,2,Did the soccer player B. Costil wear jersey number 1 in 2019?,No.
354,417,1,Did the soccer player B. Foster play for Watford in 2019?,No.
355,418,1,Did the soccer player T. Heaton play for Aston Villa in 2019?,No.
356,418,2,Did the soccer player T. Heaton wear jersey number 1 in 2019?,No.
357,419,2,Did the soccer player S. Mandanda wear jersey number 30 in 2019?,No.
358,420,0,Do you know the soccer player Charles?,No.
359,420,1,Did the soccer player Charles play for SD Eibar in 2019?,No
360,420,2,Did the soccer player Charles wear jersey number 19 in 2019?,No.
361,420,3,Was the soccer player Charles born in Brazil?,No.
362,420,4,Did the soccer player Charles participate in leauge named Spain Primera Division during the year 2019?,No
363,420,5,Did the soccer player Charles play for the club in the image?,No.
364,421,2,Did the soccer player Ş. Radu wear jersey number 26 in 2019?,No.
365,421,3,Was the soccer player Ş. Radu born in Romania?,No.
366,422,0,Do you know the soccer player D. Rose?,No.
367,422,1,Did the soccer player D. Rose play for Tottenham Hotspur in 2019?,No.
368,422,2,Did the soccer player D. Rose wear jersey number 3 in 2019?,No.
369,422,3,Was the soccer player D. Rose born in England?,No.
370,422,5,Did the soccer player D. Rose play for the club in the image?,No.
371,425,1,Did the soccer player Naldo play for AS Monaco in 2019?,No.
372,426,3,Was the soccer player D. Wass born in Denmark?,No.
373,427,1,Did the soccer player S. Romero play for Manchester United in 2019?,No.
374,427,2,Did the soccer player S. Romero wear jersey number 22 in 2019?,No.
375,427,5,Did the soccer player S. Romero play for the club in the image?,No.
376,428,1,Did the soccer player Pedro León play for SD Eibar in 2019?,No
377,428,2,Did the soccer player Pedro León wear jersey number 21 in 2019?,No
378,428,4,Did the soccer player Pedro León participate in leauge named Spain Primera Division during the year 2019?,No
379,428,5,Did the soccer player Pedro León play for the club in the image?,No.
380,430,0,Do you know the soccer player D. Ospina?,No.
381,430,1,Did the soccer player D. Ospina play for Napoli in 2019?,No
382,430,2,Did the soccer player D. Ospina wear jersey number 25 in 2019?,No
383,430,4,Did the soccer player D. Ospina participate in leauge named Italian Serie A during the year 2019?,No
384,430,5,Did the soccer player D. Ospina play for the club in the image?,No.
385,431,3,Was the soccer player M. Díaz born in Chile?,No.
386,432,1,Did the soccer player M. Valbuena play for Olympiacos CFP in 2019?,No.
387,432,2,Did the soccer player M. Valbuena wear jersey number 28 in 2019?,No.
388,432,4,Did the soccer player M. Valbuena participate in leauge named Rest of World during the year 2019?,No.
389,432,5,Did the soccer player M. Valbuena play for the club in the image?,No.
390,433,0,Do you know the soccer player L. Bender?,No.
391,433,1,Did the soccer player L. Bender play for Bayer 04 Leverkusen in 2019?,No.
392,433,3,Was the soccer player L. Bender born in Germany?,No.
393,436,1,Did the soccer player Antunes play for Getafe CF in 2019?,No.
394,437,1,Did the soccer player R. Fährmann play for Norwich City in 2019?,No.
395,437,4,Did the soccer player R. Fährmann participate in leauge named English Premier League during the year 2019?,No.
396,437,5,Did the soccer player R. Fährmann play for the club in the image?,No.
397,438,0,Do you know the soccer player F. Fazio?,No.
398,438,5,Did the soccer player F. Fazio play for the club in the image?,No.
399,441,0,Do you know the soccer player D. Perotti?,No.
400,441,2,Did the soccer player D. Perotti wear jersey number 8 in 2019?,No
