,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
29,14,1," Is it true that there are no books written by Descartes, Rene that were published in September, 2008?","Yes.Rene Descartes died in 1650, so he could not have written any books that were published in September 2008.",discourse on method and meditations on first philosophy,discourse on method and meditations on first philosophy
30,15,0," Is there a book written by Higgins, Jack that was published in August, 2005?","Unsure.There is no information provided to determine whether there is a book written by Higgins, Jack that was published in August, 2005.",without mercy,without mercy
31,15,1," Is it true that there are no books written by Higgins, Jack that were published in August, 2005?","UnsureThe question cannot be answered from the given context because there is no information provided about books written by Higgins, Jack or their publication dates.",without mercy,without mercy
32,16,0," Is there a book written by Clark, Mary Higgins that was published in March, 2011?","Unsure.There is no information provided to determine whether or not there is a book written by Clark, Mary Higgins that was published in March, 2011.",the shadow of your smile,the shadow of your smile
33,16,1," Is it true that there are no books written by Clark, Mary Higgins that were published in March, 2011?","UnsureThe question cannot be answered from the given context because there is no information provided about books written by Clark, Mary Higgins that were published in March, 2011.",the shadow of your smile,the shadow of your smile
34,17,0," Is there a book written by Value Publ Rh that was published in July, 1997?","Unsure.The question cannot be answered from the given context because there is no information about a book written by Value Publ Rh that was published in July, 1997.",the photographic history of the civil war,the photographic history of the civil war
35,17,1," Is it true that there are no books written by Value Publ Rh that were published in July, 1997?",Unsure.The question cannot be answered from the given context because there is no information provided about books written by Value Publ Rh or their publication dates.,the photographic history of the civil war,the photographic history of the civil war
36,18,0," Is there a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August, 1995?","Unsure.There is no information available to confirm or deny the existence of a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August 1995.",holiday origami,holiday origami
37,18,1," Is it true that there are no books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995?","Unsure.The question asks about books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995. However, there is no information provided about the books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in August, 1995.",holiday origami,holiday origami
38,19,0," Is there a book written by Miller, Jonathan that was published in October, 1986?","Unsure.There is no information available to determine whether there is a book written by Miller, Jonathan that was published in October, 1986.",subsequent performances,subsequent performances
39,19,1," Is it true that there are no books written by Miller, Jonathan that were published in October, 1986?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Miller, Jonathan that were published in October, 1986. However, the context does not provide any information about books written by Miller, Jonathan or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Miller, Jonathan that were published in October, 1986.",subsequent performances,subsequent performances
40,20,0," Is there a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994?","UnsureThere is no information available to confirm or deny the existence of a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994.",what to expect the toddler years,what to expect the toddler years
41,20,1," Is it true that there are no books written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that were published in January, 1994?","Unsure.The question asks about the existence of books written by specific authors and published in a specific month and year. Without access to a comprehensive database or bibliographic information, it is not possible to definitively answer whether or not there are any books that meet these criteria.",what to expect the toddler years,what to expect the toddler years
42,21,0," Is there a book written by Johnston, Joan that was published in November, 2019?","Unsure.There is no information provided to determine whether there is a book written by Johnston, Joan that was published in November, 2019.",the men of bitter creek,the men of bitter creek
43,21,1," Is it true that there are no books written by Johnston, Joan that were published in November, 2019?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Johnston, Joan that were published in November, 2019. However, the context does not provide any information about books written by Johnston, Joan or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Johnston, Joan that were published in November, 2019.",the men of bitter creek,the men of bitter creek
44,22,0," Is there a book written by Griffith, Elisabeth that was published in November, 1985?","Unsure.There is no information available to determine whether there is a book written by Griffith, Elisabeth that was published in November, 1985.",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
45,22,1," Is it true that there are no books written by Griffith, Elisabeth that were published in November, 1985?","Unsure.The question cannot be answered with the information provided. The context does not mention anything about Griffith, Elisabeth or books published in November, 1985. Therefore, it is not possible to determine whether or not there are books written by Griffith, Elisabeth that were published in November, 1985.",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
46,23,0," Is there a book written by Tait, Chris that was published in January, 2002?","Unsure.There is no information available to determine whether there is a book written by Tait, Chris that was published in January, 2002.",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
47,23,1," Is it true that there are no books written by Tait, Chris that were published in January, 2002?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Tait, Chris that were published in January, 2002. However, there is no information provided about books written by Tait, Chris or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Tait, Chris that were published in January, 2002.",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
48,24,0," Is there a book written by Greene, Graham that was published in February, 1979?","UnsureThere is no information available to determine whether Greene, Graham wrote a book that was published in February 1979.",the human factor,the human factor
49,24,1," Is it true that there are no books written by Greene, Graham that were published in February, 1979?","UnsureThere is not enough information provided to determine whether or not there are books written by Greene, Graham that were published in February, 1979.",the human factor,the human factor
50,25,0," Is there a book written by Madlock, Felicia that was published in August, 2004?","Unsure.There is no information available online about a book written by Madlock, Felicia that was published in August, 2004. However, it is possible that such a book exists but is not widely known or has not been cataloged online.",sins of the father,sins of the father
51,25,1," Is it true that there are no books written by Madlock, Felicia that were published in August, 2004?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Madlock, Felicia that were published in August, 2004. However, the provided context does not contain any information about books written by Madlock, Felicia or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Madlock, Felicia that were published in August, 2004.",sins of the father,sins of the father
52,26,0," Is there a book written by Keylin that was published in June, 1980?","Unsure.There is no information available about a book written by Keylin that was published in June, 1980. More information is needed to determine if such a book exists.",the new york times book of the civil war,the new york times book of the civil war
53,26,1," Is it true that there are no books written by Keylin that were published in June, 1980?",Unsure.The question cannot be answered from the given context because there is no information provided about Keylin or any books written by Keylin.,the new york times book of the civil war,the new york times book of the civil war
54,27,0," Is there a book written by Sandford, John that was published in May, 2000?","Unsure.There is no information available to determine whether Sandford, John wrote a book that was published in May, 2000.",easy prey,easy prey
55,27,1," Is it true that there are no books written by Sandford, John that were published in May, 2000?","UnsureThe question cannot be answered from the given context because there is no information about books written by Sandford, John that were published in May, 2000.",easy prey,easy prey
56,28,0," Is there a book written by Steel, Danielle that was published in February, 1995?","Unsure.There is no information available to determine whether Steel, Danielle has written a book that was published in February 1995.",accident: a novel,accident: a novel
57,28,1," Is it true that there are no books written by Steel, Danielle that were published in February, 1995?","UnsureThere is not enough information provided to determine whether or not there are books written by Steel, Danielle that were published in February, 1995.",accident: a novel,accident: a novel
58,29,0," Is there a book written by Silverman, Matt that was published in January, 2001?","Unsure.There is no information available to determine whether there is a book written by Silverman, Matt that was published in January, 2001.",the civil war trivia quiz book,the civil war trivia quiz book
59,29,1," Is it true that there are no books written by Silverman, Matt that were published in January, 2001?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Silverman, Matt or their publication dates.",the civil war trivia quiz book,the civil war trivia quiz book
60,30,0," Is there a book written by Chandler, A. Bertram that was published in September, 1980?","Unsure.There is no information available to determine whether there is a book written by Chandler, A. Bertram that was published in September, 1980.",star loot,star loot
61,30,1," Is it true that there are no books written by Chandler, A. Bertram that were published in September, 1980?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Chandler, A. Bertram or their publication dates.",star loot,star loot
62,31,0," Is there a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008?","Unsure.There is no information available online about a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008. However, it is possible that such a book exists but is not widely known or has limited distribution.",rickshaw girl,rickshaw girl
63,31,1," Is it true that there are no books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008?","Unsure.The question asks about books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008. However, there is no information provided about the books written by these authors, so it is not possible to determine whether or not there are any books published in February, 2008.",rickshaw girl,rickshaw girl
64,32,0," Is there a book written by Faulks, Sebastian that was published in January, 2003?","Unsure.There is no information available to determine whether Faulks, Sebastian wrote a book that was published in January 2003.",on green dolphin street: a novel,on green dolphin street: a novel
65,32,1," Is it true that there are no books written by Faulks, Sebastian that were published in January, 2003?","UnsureThe question cannot be answered from the given context because there is no information about books written by Faulks, Sebastian that were published in January, 2003.",on green dolphin street: a novel,on green dolphin street: a novel
66,33,0," Is there a book written by Mann, Thomas that was published in March, 1990?","Unsure.There is no information available about a book written by Mann, Thomas that was published in March, 1990. However, it is possible that such a book exists, but more research is needed to confirm its existence.",a guide to library research methods,a guide to library research methods
67,33,1," Is it true that there are no books written by Mann, Thomas that were published in March, 1990?","Yes, it is true that there are no books written by Mann, Thomas that were published in March, 1990.Thomas Mann died in August 1955, so he could not have written any books that were published after that date.",a guide to library research methods,a guide to library research methods
68,34,0," Is there a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999?","Unsure.There is no information available online about a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999. However, it is possible that such a book exists but is not widely known or has limited distribution.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
69,34,1," Is it true that there are no books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999. However, there is no information provided about the books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in March, 1999.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
70,35,0," Is there a book written by Margaret Atwood that was published in January, 1972?","Unsure.Margaret Atwood is a prolific writer and has published numerous books throughout her career. While it is possible that she may have published a book in January 1972, it is difficult to confirm this information without further research.",surfacing,surfacing
71,35,1," Is it true that there are no books written by Margaret Atwood that were published in January, 1972?","Yes.Margaret Atwood's first novel, The Edible Woman, was published in 1969. Her second novel, Surfacing, was published in 1972, but it was published in September, not January.",surfacing,surfacing
72,36,0," Is there a book written by Minogue, Ethel that was published in January, 1989?","Unsure.There is no information available about a book written by Minogue, Ethel that was published in January, 1989.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
73,36,1," Is it true that there are no books written by Minogue, Ethel that were published in January, 1989?","Unsure.There is not enough information provided to determine whether or not there are books written by Minogue, Ethel that were published in January, 1989.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
74,37,0," Is there a book written by Skibell, Joseph that was published in April, 1999?","Unsure.There is no information available to confirm or deny the existence of a book written by Skibell, Joseph that was published in April, 1999.",a blessing on the moon,a blessing on the moon
75,37,1," Is it true that there are no books written by Skibell, Joseph that were published in April, 1999?","UnsureThe question cannot be answered from the given context because there is no information about books written by Skibell, Joseph that were published in April, 1999.",a blessing on the moon,a blessing on the moon
76,38,0," Is there a book written by Buchwald, Art that was published in January, 1966?","Unsure.There is no information available to confirm or deny the existence of a book written by Buchwald, Art that was published in January, 1966.",son of the great society,son of the great society
77,38,1," Is it true that there are no books written by Buchwald, Art that were published in January, 1966?","Unsure.There is not enough information available to determine whether or not there are books written by Buchwald, Art that were published in January, 1966.",son of the great society,son of the great society
78,39,0," Is there a book written by Griffin, Nicholas that was published in May, 2001?","Unsure.There is no information available to determine whether there is a book written by Griffin, Nicholas that was published in May, 2001.",the house of sight and shadow: a novel,the house of sight and shadow: a novel
79,39,1," Is it true that there are no books written by Griffin, Nicholas that were published in May, 2001?","UnsureThe question cannot be answered from the given context because there is no information provided about books written by Griffin, Nicholas or their publication dates.",the house of sight and shadow: a novel,the house of sight and shadow: a novel
80,40,0," Is there a book written by Hudak, Carolyn M., etc. that was published in January, 1982?","Unsure.There is no information provided to determine whether there is a book written by Hudak, Carolyn M., etc. that was published in January, 1982.",critical care nursing,critical care nursing
81,40,1," Is it true that there are no books written by Hudak, Carolyn M., etc. that were published in January, 1982?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Hudak, Carolyn M., etc. or their publication dates.",critical care nursing,critical care nursing
82,41,0," Is there a book written by Gordon Eklund, Poul Anderson that was published in January, 1974?","Unsure.There is no information available about a book written by Gordon Eklund and Poul Anderson that was published in January 1974. However, it is possible that such a book exists but is not widely known or has not been documented online.",inheritors of earth,inheritors of earth
83,41,1," Is it true that there are no books written by Gordon Eklund, Poul Anderson that were published in January, 1974?","Unsure.There is no information available about books written by Gordon Eklund, Poul Anderson that were published in January, 1974.",inheritors of earth,inheritors of earth
84,42,0," Is there a book written by Jones, Daniel that was published in June, 2001?","Unsure.There is no information provided to determine whether there is a book written by Jones, Daniel that was published in June, 2001.",after lucy: a novel,after lucy: a novel
85,42,1," Is it true that there are no books written by Jones, Daniel that were published in June, 2001?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Jones, Daniel that were published in June, 2001. However, the context does not provide any information about books written by Jones, Daniel or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by Jones, Daniel that were published in June, 2001.",after lucy: a novel,after lucy: a novel
86,43,0," Is there a book written by Morrell, David that was published in July, 1995?","Unsure.There is no information available to confirm or deny the existence of a book written by Morrell, David that was published in July, 1995.",desperate measures,desperate measures
87,43,1," Is it true that there are no books written by Morrell, David that were published in July, 1995?","UnsureThere is not enough information provided to determine whether or not there are books written by Morrell, David that were published in July, 1995.",desperate measures,desperate measures
88,44,0," Is there a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999?","Unsure.There is no information available online about a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999. However, it is possible that such a book exists but is not widely known or has not been cataloged online.",bicycling with children,bicycling with children
89,44,1," Is it true that there are no books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999?","Unsure.The question cannot be answered with the information provided. The question asks about books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999. However, the provided context does not contain any information about books written by these authors or their publication dates. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in April, 1999.",bicycling with children,bicycling with children
90,45,0," Is there a book written by Cunningham, Phillip J. that was published in April, 1995?","Unsure.There is no information available to determine whether there is a book written by Cunningham, Phillip J. that was published in April, 1995.",mark: the good news preached to the romans,mark: the good news preached to the romans
91,45,1," Is it true that there are no books written by Cunningham, Phillip J. that were published in April, 1995?","UnsureThe question cannot be answered from the given context because there is no information provided about books written by Cunningham, Phillip J. or their publication dates.",mark: the good news preached to the romans,mark: the good news preached to the romans
92,46,0," Is there a book written by Shuster, Bud that was published in September, 1999?","Unsure.There is no information available to confirm or deny the existence of a book written by Shuster, Bud that was published in September 1999.",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
93,46,1," Is it true that there are no books written by Shuster, Bud that were published in September, 1999?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Shuster, Bud or whether any of them were published in September 1999.",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
94,47,0," Is there a book written by Mamet, David that was published in May, 1993?","Unsure.There is no information available to confirm or deny the existence of a book written by Mamet, David that was published in May, 1993.",oleanna: a play,oleanna: a play
95,47,1," Is it true that there are no books written by Mamet, David that were published in May, 1993?","Unsure.There is no information available to confirm or deny the existence of books written by Mamet, David that were published in May, 1993.",oleanna: a play,oleanna: a play
96,48,0," Is there a book written by Mother Goose that was published in January, 1996?",No.Mother Goose is a fictional character associated with a collection of nursery rhymes. She is not a real person and therefore did not write any books.,humpty dumpty,humpty dumpty
97,48,1," Is it true that there are no books written by Mother Goose that were published in January, 1996?","Yes.Mother Goose is a fictional character and not a real person. Therefore, she could not have written any books.",humpty dumpty,humpty dumpty
98,49,0," Is there a book written by Keskin, Naci that was published in January, 1998?","Unsure.There is no information available about a book written by Keskin, Naci that was published in January, 1998. More information is needed to determine if such a book exists.",ephesus,ephesus
99,49,1," Is it true that there are no books written by Keskin, Naci that were published in January, 1998?","Unsure.There is not enough information provided to determine whether or not there are books written by Keskin, Naci that were published in January, 1998.",ephesus,ephesus
100,50,0," Is there a book written by Beverly Butler that was published in January, 1970?","Unsure.There is no information available about a book written by Beverly Butler that was published in January 1970. However, it is possible that such a book exists but is not widely known or has not been documented online.",light a single candle,light a single candle
101,50,1," Is it true that there are no books written by Beverly Butler that were published in January, 1970?",Unsure.There is not enough information provided to determine whether or not Beverly Butler published any books in January 1970.,light a single candle,light a single candle
102,51,0," Is there a book written by dave-finnigan that was published in January, 1993?","Unsure.There is no information available online about a book written by Dave Finnigan that was published in January 1993. However, it is possible that such a book exists but is not widely known or has not been digitized and made available online.",the joy of juggling,the joy of juggling
103,51,1," Is it true that there are no books written by dave-finnigan that were published in January, 1993?","Unsure.There is not enough information provided to determine whether or not there are books written by dave-finnigan that were published in January, 1993.",the joy of juggling,the joy of juggling
104,52,0," Is there a book written by Peters, Elizabeth that was published in May, 2000?","Unsure.There is no information provided to determine whether there is a book written by Peters, Elizabeth that was published in May, 2000.",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
105,52,1," Is it true that there are no books written by Peters, Elizabeth that were published in May, 2000?","UnsureThe question cannot be answered from the given context because there is no information provided about books written by Peters, Elizabeth or their publication dates.",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
106,53,0," Is there a book written by Pogrebin, Abigail that was published in October, 2005?","Unsure.There is no information available online about a book written by Pogrebin, Abigail that was published in October, 2005. However, it is possible that such a book exists but is not widely known or has limited distribution. Without further research or access to specific records, it is difficult to confirm or deny the existence of such a book.",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
107,53,1," Is it true that there are no books written by Pogrebin, Abigail that were published in October, 2005?","UnsureThere is not enough information provided to determine whether or not there are books written by Pogrebin, Abigail that were published in October, 2005.",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
108,54,0," Is there a book written by Norton, Donna that was published in January, 1983?","Unsure.There is no information provided to determine whether or not there is a book written by Norton, Donna that was published in January, 1983.",through the eyes of a child an introduction to,through the eyes of a child an introduction to
109,54,1," Is it true that there are no books written by Norton, Donna that were published in January, 1983?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Norton, Donna or their publication dates.",through the eyes of a child an introduction to,through the eyes of a child an introduction to
110,55,0," Is there a book written by Ryden, Hope that was published in March, 1999?","Unsure.There is no information available to confirm or deny the existence of a book written by Ryden, Hope that was published in March 1999.",wild horses i have known,wild horses i have known
111,55,1," Is it true that there are no books written by Ryden, Hope that were published in March, 1999?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Ryden, Hope or their publication dates.",wild horses i have known,wild horses i have known
112,56,0," Is there a book written by Kraft, Dean and Kraft, Rochelle that was published in July, 1999?","Unsure.There is no information available online about a book written by Kraft, Dean and Kraft, Rochelle that was published in July, 1999. However, it is possible that such a book exists but is not widely known or has limited distribution.",a touch of hope,a touch of hope
113,56,1," Is it true that there are no books written by Kraft, Dean and Kraft, Rochelle that were published in July, 1999?","Unsure.The question cannot be answered from the given context because there is no information provided about books written by Kraft, Dean and Kraft, Rochelle that were published in July, 1999.",a touch of hope,a touch of hope
114,57,0," Is there a book written by Oates, Joyce Carol that was published in September, 1982?",Unsure.There is no information available to determine whether Joyce Carol Oates published a book in September 1982.,a bloodsmoor romance,a bloodsmoor romance
115,57,1," Is it true that there are no books written by Oates, Joyce Carol that were published in September, 1982?","Unsure.There is no information available to confirm or deny the existence of books written by Oates, Joyce Carol that were published in September, 1982.",a bloodsmoor romance,a bloodsmoor romance
116,58,0," Is there a book written by Franklin, Linda Campbell, Dumont, Ninda that was published in October, 2000?","Unsure.There is no information available to determine whether there is a book written by Franklin, Linda Campbell, Dumont, and Ninda that was published in October 2000. More information is needed to answer this question.",my heart 2 heart girlfriends' photo album,my heart 2 heart girlfriends' photo album
117,58,1," Is it true that there are no books written by Franklin, Linda Campbell, Dumont, Ninda that were published in October, 2000?","Unsure.The question cannot be answered with the information provided. The question asks about books written by four authors, but the context does not provide any information about the existence or publication dates of any books by these authors. Therefore, it is not possible to determine whether or not there are any books written by these authors that were published in October 2000.",my heart 2 heart girlfriends' photo album,my heart 2 heart girlfriends' photo album
118,59,0," Is there a book written by Weisberger, Lauren that was published in May, 2006?","UnsureThere is no information provided to determine whether or not there is a book written by Weisberger, Lauren that was published in May, 2006.",everyone worth knowing,everyone worth knowing
