,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
14,7,0, Is there an artist or group who sang a song titled the invite in 2016?,"Yes.The song ""The Invite"" was released in 2016 by the American singer-songwriter and producer Bryson Tiller. The song was the lead single from his second studio album, ""True to Self"". It peaked at number 14 on the US Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA).",pepper,pepper
15,7,1, Is it true that no artists nor groups sang a song titled the invite in 2016?,"Unsure.There is no definitive answer to this question as it is difficult to determine whether or not any artists or groups sang a song titled ""The Invite"" in 2016. There are many songs with similar titles, and it is possible that a song with a similar title was released in 2016. However, without further research, it is impossible to say for certain whether or not a song titled ""The Invite"" was released in 2016.",pepper,pepper
16,8,0, Is there an artist or group who sang a song titled toadies in 1984?,"Yes.The song ""Possum Kingdom"" by the Toadies was released in 1994, not 1984.",minutemen,minutemen
17,8,1, Is it true that no artists nor groups sang a song titled toadies in 1984?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1984 to determine if any of them were titled ""Toadies"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",minutemen,minutemen
18,9,0, Is there an artist or group who sang a song titled danger heartbreak dead ahead in 1988?,"Unsure.There is no record of any artist or group releasing a song titled ""Danger Heartbreak Dead Ahead"" in 1988. However, it is possible that an obscure or local artist may have released a song with that title, but there is no widely available information to confirm this.",the marvelettes,the marvelettes
19,9,1, Is it true that no artists nor groups sang a song titled danger heartbreak dead ahead in 1988?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1988 to determine if there was a song with that title. It is possible that a song with that title was released by an obscure artist or group, or that it was released in a country where it is difficult to find information about music releases.",the marvelettes,the marvelettes
20,10,0, Is there an artist or group who sang a song titled baby don't you weep in 1963?,"Yes.The song ""Baby Don't You Weep"" was originally written and recorded by Big Joe Williams in 1934. However, it was popularized in 1963 by the British rock band The Animals, who released their version as a single. The Animals' version reached number 12 on the UK Singles Chart and number 8 on the US Billboard Hot 100.",garnet mimms & the enchanters,garnet mimms & the enchanters
21,10,1, Is it true that no artists nor groups sang a song titled baby don't you weep in 1963?,"Unsure.There is no definitive answer to this question as there is no comprehensive list of all songs released in 1963. However, a search of popular music databases reveals that there were several songs released in 1963 with the title ""Baby Don't You Weep"". Some of these songs include:* ""Baby Don't You Weep"" by The Miracles* ""Baby Don't You Weep"" by Bobby Bland* ""Baby Don't You Weep"" by The Impressions* ""Baby Don't You Weep"" by The MarvelettesIt is therefore possible that other artists or groups also released songs with this title in 1963, but these songs may not be as well-known or may not have been included in the databases that were searched.",garnet mimms & the enchanters,garnet mimms & the enchanters
22,11,0, Is there an artist or group who sang a song titled fall in 2007?,"Yes.There are multiple artists or groups who sang a song titled ""Fall"" in 2007. Some examples include:- ""Fall"" by Clay Aiken- ""Fall"" by Five for Fighting- ""Fall"" by The Fray- ""Fall"" by Gorillaz- ""Fall"" by Nelly Furtado",clay walker,clay walker
23,11,1, Is it true that no artists nor groups sang a song titled fall in 2007?,"Unsure.There is no definitive answer to this question as it is impossible to know for sure whether or not any artists or groups sang a song titled ""Fall"" in 2007. There are many songs with the word ""fall"" in the title, and it is possible that some of these songs were released in 2007. However, it is also possible that no songs with the title ""Fall"" were released in 2007. Without a comprehensive list of all songs released in 2007, it is impossible to say for sure whether or not any songs with the title ""Fall"" were released that year.",clay walker,clay walker
24,12,0, Is there an artist or group who sang a song titled the sun is rising in 2012?,"Unsure.There are many artists and groups who have released songs with the title ""The Sun Is Rising"" over the years, but it is difficult to determine which one, if any, was released in 2012 without more specific information.",britt nicole,britt nicole
25,12,1, Is it true that no artists nor groups sang a song titled the sun is rising in 2012?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2012 to determine if any of them were titled ""The Sun is Rising"". It is possible that a song with this title was released by an independent artist or a group that is not well-known, and therefore it may not be easy to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if a song with this title was released in 2012.",britt nicole,britt nicole
26,13,0, Is there an artist or group who sang a song titled that's the way love goes in 1993?,"Yes, Janet Jackson sang a song titled ""That's the Way Love Goes"" in 1993. The song was released as the second single from her fifth studio album, janet. It became a number-one hit on the Billboard Hot 100 chart in the United States, and also topped the charts in several other countries.",janet jackson,janet jackson
27,13,1, Is it true that no artists nor groups sang a song titled that's the way love goes in 1993?,"Unsure.There is no definitive answer to this question as it is difficult to determine whether or not no artists or groups sang a song titled ""That's the Way Love Goes"" in 1993. While there is no evidence to suggest that any artist or group released a song with that title in 1993, it is also possible that a song with that title was released but failed to gain widespread recognition or chart success. Additionally, it is possible that a song with that title was released in a limited capacity or in a specific region, making it difficult to find information about it.",janet jackson,janet jackson
28,14,0, Is there an artist or group who sang a song titled sing her a love song in 1956?,"Unsure.There is no definitive answer to this question as there are multiple songs with the title ""Sing Her a Love Song"" released in 1956 by different artists. Some notable examples include:- ""Sing Her a Love Song"" by The Diamonds, released in 1956.- ""Sing Her a Love Song"" by The Four Aces, released in 1956.- ""Sing Her a Love Song"" by The McGuire Sisters, released in 1956.Without further information, it is difficult to determine which artist or group specifically sang a song titled ""Sing Her a Love Song"" in 1956.",carl smith,carl smith
29,14,1, Is it true that no artists nor groups sang a song titled sing her a love song in 1956?,"Unsure.There is no definitive answer to this question as there is no comprehensive list of all songs released in 1956. It is possible that a song titled ""Sing Her a Love Song"" was released in 1956, but it is also possible that no such song was released. Without a complete list of all songs released in 1956, it is impossible to say for certain whether or not a song titled ""Sing Her a Love Song"" was released that year.",carl smith,carl smith
30,15,0, Is there an artist or group who sang a song titled but not for me in 1957?,"Yes.The song ""But Not for Me"" was written by George Gershwin and Ira Gershwin in 1930. It was first performed by Fred Astaire in the 1930 musical film ""Girl Crazy"". The song has been covered by many artists over the years, including Ella Fitzgerald, Frank Sinatra, and Tony Bennett. In 1957, the song was recorded by the American vocal group The Four Aces. Their version of the song reached number 11 on the Billboard Hot 100 chart.",red garland,red garland
31,15,1, Is it true that no artists nor groups sang a song titled but not for me in 1957?,"Unsure.There is no definitive answer to this question as there is no comprehensive list of all songs released in 1957. However, a search of popular music databases and streaming services reveals that there are several songs with the title ""But Not for Me"" that were released in 1957 by various artists, including Ella Fitzgerald, Frank Sinatra, and Sarah Vaughan. Therefore, it is likely that at least one artist or group sang a song titled ""But Not for Me"" in 1957.",red garland,red garland
32,16,0, Is there an artist or group who sang a song titled walk it off in 2014?,"UnsureThere is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Walk It Off"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Walk It Off"" in 2014.",lil wayne,lil wayne
33,16,1, Is it true that no artists nor groups sang a song titled walk it off in 2014?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2014 to determine if any of them were titled ""Walk It Off."" It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song titled ""Walk It Off"" was released in 2014.",lil wayne,lil wayne
34,17,0, Is there an artist or group who sang a song titled engineers in 1979?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Engineers"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Engineers"" in 1979.",gary numan,gary numan
35,17,1, Is it true that no artists nor groups sang a song titled engineers in 1979?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1979 to determine if any of them were titled ""Engineers."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",gary numan,gary numan
36,18,0, Is there an artist or group who sang a song titled morning sunrise in 2016?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. A more specific search would need to be conducted to determine if there was an artist or group who sang a song titled ""Morning Sunrise"" in 2016.",weldon irvine,weldon irvine
37,18,1, Is it true that no artists nor groups sang a song titled morning sunrise in 2016?,"Unsure.There is no definitive way to determine whether or not no artists or groups sang a song titled ""Morning Sunrise"" in 2016 without conducting extensive research. It is possible that a song with that title was released in 2016, but it may not have gained widespread recognition or may have been released by an independent artist or group with limited distribution. Additionally, some songs may not be officially released or registered with music organizations, making it difficult to track their existence.",weldon irvine,weldon irvine
38,19,0, Is there an artist or group who sang a song titled county sheriff in 1966?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""County Sheriff"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""County Sheriff"" in 1966.",red simpson,red simpson
39,19,1, Is it true that no artists nor groups sang a song titled county sheriff in 1966?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1966 to determine if any of them were titled ""County Sheriff."" It is possible that a song with this title was released in 1966, but it is also possible that no such song exists.",red simpson,red simpson
40,20,0, Is there an artist or group who sang a song titled got to get a knutt in 1972?,"Unsure.There is no record of any artist or group releasing a song titled ""Got to Get a Knutt"" in 1972. However, it is possible that an obscure or local artist may have released a song with that title that did not gain widespread recognition. Without further research, it is difficult to say for certain whether or not such a song exists.",the new birth,the new birth
41,20,1, Is it true that no artists nor groups sang a song titled got to get a knutt in 1972?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1972 to determine if any of them were titled ""Got to Get a Knutt"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",the new birth,the new birth
42,21,0, Is there an artist or group who sang a song titled make her say in 2009?,"Yes.The song ""Make Her Say"" was released in 2009 by Kid Cudi featuring Kanye West and Common.",kid cudi,kid cudi
43,21,1, Is it true that no artists nor groups sang a song titled make her say in 2009?,"Yes.There were no songs titled ""Make Her Say"" released in 2009 by any artist or group. The song ""Make Her Say"" by Kid Cudi featuring Kanye West and Common was released in 2010.",kid cudi,kid cudi
44,22,0, Is there an artist or group who sang a song titled ed is dead in 1987?,"Unsure.There is no record of any artist or group releasing a song titled ""Ed Is Dead"" in 1987. However, it is possible that an obscure or local artist may have released a song with that title that did not receive widespread attention. Without further research, it is difficult to say for certain whether or not such a song exists.",pixies,pixies
45,22,1, Is it true that no artists nor groups sang a song titled ed is dead in 1987?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1987 to determine if any of them were titled ""Ed is Dead."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",pixies,pixies
46,23,0, Is there an artist or group who sang a song titled why did you hoodoo me in 2017?,"Unsure.There is no information available about a song titled ""Why Did You Hoodoo Me"" released in 2017. However, there is a song with the same title released in 1965 by Bo Diddley. Without further research, it is impossible to determine if there was another song with the same title released in 2017.",savoy brown,savoy brown
47,23,1, Is it true that no artists nor groups sang a song titled why did you hoodoo me in 2017?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the music released in 2017 to determine if there were any songs with the title ""Why Did You Hoodoo Me"". It is possible that there were songs with this title released in 2017, but they may not be well-known or may not have been released on major music platforms. Additionally, some songs may have been released under different titles in different countries or regions, making it difficult to determine if any songs with the title ""Why Did You Hoodoo Me"" were released in 2017.",savoy brown,savoy brown
48,24,0, Is there an artist or group who sang a song titled earth angel in 1961?,"Yes.The Penguins, a doo-wop group, released a song titled ""Earth Angel"" in 1954, which became a hit and reached number one on the Billboard R&B chart. The song was later covered by other artists, including The Crew Cuts in 1955 and Marvin Gaye in 1961.",bobby vee,bobby vee
49,24,1, Is it true that no artists nor groups sang a song titled earth angel in 1961?,"No.The Penguins, a doo-wop group, released a song titled ""Earth Angel"" in 1954, which became a hit and reached number one on the Billboard R&B chart.",bobby vee,bobby vee
50,25,0, Is there an artist or group who sang a song titled ragged as the road in 2008?,"Unsure.There is no information available about a song titled ""Ragged as the Road"" released in 2008. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.",reckless kelly,reckless kelly
51,25,1, Is it true that no artists nor groups sang a song titled ragged as the road in 2008?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2008 to determine if any of them were titled ""Ragged as the Road"". It is possible that a song with this title was released by an independent artist or a group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song with this title was released in 2008.",reckless kelly,reckless kelly
52,26,0, Is there an artist or group who sang a song titled true love waits in 2016?,"Unsure.There is no information available about a song titled ""True Love Waits"" released in 2016. However, there is a song with the same title by Radiohead, released in 1995. Without further research, it is impossible to confirm whether there was another song with the same title released in 2016.",radiohead,radiohead
53,26,1, Is it true that no artists nor groups sang a song titled true love waits in 2016?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the music released in 2016 to determine if there were any songs titled ""True Love Waits."" It is possible that there were songs with this title released in 2016, but they may not be well-known or may not have been released by major artists or groups. Additionally, some songs may have been released under different titles in different countries or regions, making it difficult to determine if any songs with the title ""True Love Waits"" were released in 2016.",radiohead,radiohead
54,27,0, Is there an artist or group who sang a song titled city club in 2016?,"Unsure.There is no information available about a song titled ""City Club"" released in 2016. However, it is possible that a song with this title was released by an independent artist or group that did not receive widespread attention. Without further research, it is difficult to determine whether or not such a song exists.",the growlers,the growlers
55,27,1, Is it true that no artists nor groups sang a song titled city club in 2016?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the music released in 2016 to determine if there were any songs titled ""City Club."" It is possible that there were songs with this title released by independent or lesser-known artists that may not be easily found through online searches. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with the title ""City Club"" were released in 2016.",the growlers,the growlers
56,28,0, Is there an artist or group who sang a song titled i've got a crush on you in 2003?,"UnsureThere are many songs with the title ""I've Got a Crush on You"". Without more information, it is impossible to determine if there was an artist or group who sang a song with that title in 2003.",steve tyrell,steve tyrell
57,28,1, Is it true that no artists nor groups sang a song titled i've got a crush on you in 2003?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2003 to determine if any of them were titled ""I've Got a Crush on You."" It is possible that a song with this title was released in 2003, but it is also possible that no such song was released.",steve tyrell,steve tyrell
58,29,0, Is there an artist or group who sang a song titled night life in 1963?,"Yes.The song ""Night Life"" was written by Willie Nelson and recorded by Ray Price in 1963. It was released as a single and reached number one on the Billboard Hot Country Singles chart.",ray price,ray price
59,29,1, Is it true that no artists nor groups sang a song titled night life in 1963?,"Unsure.There is no definitive answer to this question as it is difficult to determine whether or not no artists or groups sang a song titled ""Night Life"" in 1963. While there are many songs with the title ""Night Life"" that were released in other years, it is possible that there may have been a song with that title released in 1963 that is not widely known or documented.",ray price,ray price
60,30,0, Is there an artist or group who sang a song titled freedom sound in 1997?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Freedom Sound"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Freedom Sound"" in 1997.",the skatalites,the skatalites
61,30,1, Is it true that no artists nor groups sang a song titled freedom sound in 1997?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the music released in 1997 to determine if there was a song titled ""Freedom Sound."" It is possible that a song with this title was released by an obscure artist or group, or that it was released in a country where it is difficult to find information about music releases.",the skatalites,the skatalites
62,31,0, Is there an artist or group who sang a song titled the pot in 2006?,"Yes.The song ""The Pot"" was released in 2006 by the American rock band Tool. It was the second single from their fourth studio album, 10,000 Days. The song was written by the band's lead singer, Maynard James Keenan, and guitarist, Adam Jones. It is a progressive rock song with a complex structure and lyrics that explore themes of addiction, spirituality, and the search for meaning in life. The song was a commercial success, reaching number two on the Billboard Mainstream Rock chart and number 14 on the Billboard Alternative Songs chart. It was also nominated for a Grammy Award for Best Hard Rock Performance in 2007.",tool,tool
63,31,1, Is it true that no artists nor groups sang a song titled the pot in 2006?,"Unsure.There is no definitive answer to this question as it is difficult to determine whether or not any artists or groups sang a song titled ""The Pot"" in 2006. There are many songs with similar titles, and it is possible that a song with a similar title was released in 2006. Additionally, there may be some obscure or independent artists or groups that released a song titled ""The Pot"" in 2006 that may not be widely known.",tool,tool
64,32,0, Is there an artist or group who sang a song titled two seconds too late in 2013?,"Unsure.There is no information available about a song titled ""Two Seconds Too Late"" released in 2013. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.",welshly arms,welshly arms
65,32,1, Is it true that no artists nor groups sang a song titled two seconds too late in 2013?,"Unsure.There is no definitive answer to this question as it is impossible to know for sure whether or not any artists or groups sang a song titled ""Two Seconds Too Late"" in 2013. There is no central database or authority that tracks all music releases, and it is possible that a song with this title could have been released independently or by a lesser-known artist and not have been widely publicized. Additionally, it is possible that a song with this title could have been performed live but not officially recorded or released.",welshly arms,welshly arms
66,33,0, Is there an artist or group who sang a song titled the style you haven't done yet in 1989?,"Unsure.There is no information provided about the style of song or the artist or group who sang it in 1989. Therefore, it is not possible to determine whether there is an artist or group who sang a song titled the style you haven't done yet in 1989.",boogie down productions,boogie down productions
67,33,1, Is it true that no artists nor groups sang a song titled the style you haven't done yet in 1989?,"Unsure.There is no information provided about the style of song that has not been done yet in 1989, so it is impossible to determine whether or not any artists or groups sang a song with that title.",boogie down productions,boogie down productions
68,34,0, Is there an artist or group who sang a song titled smile in 2003?,"Yes.The song ""Smile"" was released in 2003 by the American rock band Puddle of Mudd. The song was the second single from their second studio album, ""Come Clean"". It reached number one on the Billboard Mainstream Rock Tracks chart and number 10 on the Billboard Hot 100 chart.",lyle lovett,lyle lovett
69,34,1, Is it true that no artists nor groups sang a song titled smile in 2003?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2003 to determine if any of them were titled ""Smile"". Additionally, some songs may have been released in other countries or languages, making it even more difficult to find a comprehensive list of all songs released in 2003.",lyle lovett,lyle lovett
70,35,0, Is there an artist or group who sang a song titled go hard or go home in 2015?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. Without more specific information, it is impossible to say for sure whether or not there is an artist or group who sang a song titled ""Go Hard or Go Home"" in 2015.",wiz khalifa,wiz khalifa
71,35,1, Is it true that no artists nor groups sang a song titled go hard or go home in 2015?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2015 to determine if any of them were titled ""Go Hard or Go Home"". It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song with this title was released in 2015.",wiz khalifa,wiz khalifa
72,36,0, Is there an artist or group who sang a song titled tonight the bottle let me down in 1978?,"Unsure.There is no record of a song titled ""Tonight the Bottle Let Me Down"" being released in 1978. However, there is a song with a similar title, ""Tonight the Bottle Let Me In,"" which was released in 1973 by the American country music singer Merle Haggard.",waylon jennings,waylon jennings
73,36,1, Is it true that no artists nor groups sang a song titled tonight the bottle let me down in 1978?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1978 to determine if any of them were titled ""Tonight the Bottle Let Me Down."" It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",waylon jennings,waylon jennings
74,37,0, Is there an artist or group who sang a song titled ends of the earth in 2018?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with similar titles. Without more specific information, it is impossible to say for sure whether or not there was an artist or group who sang a song titled ""Ends of the Earth"" in 2018.",kenny chesney,kenny chesney
75,37,1, Is it true that no artists nor groups sang a song titled ends of the earth in 2018?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the music released in 2018 to determine if there were any songs titled ""Ends of the Earth"". It is possible that there were songs with this title released by independent or lesser-known artists that may not be easily found through online searches. Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with this title were released in 2018.",kenny chesney,kenny chesney
76,38,0, Is there an artist or group who sang a song titled bread and roses in 1976?,"Yes.Joan Baez released a song titled ""Bread and Roses"" in 1976. The song was written by Mimi Fariña and was inspired by the 1912 Lawrence textile strike. The song became an anthem for the labor movement and has been covered by many other artists, including Judy Collins, Pete Seeger, and Bruce Springsteen.",judy collins,judy collins
77,38,1, Is it true that no artists nor groups sang a song titled bread and roses in 1976?,"Unsure.There is no definitive answer to this question as there is no comprehensive list of all songs released in 1976. It is possible that a song titled ""Bread and Roses"" was released in 1976 by an obscure artist or group, but without further research, it is impossible to say for sure.",judy collins,judy collins
78,39,0, Is there an artist or group who sang a song titled armed and ready in 1980?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Armed and Ready"" over the years. Without more specific information, it is impossible to say for certain whether or not there was an artist or group who sang a song titled ""Armed and Ready"" in 1980.",michael schenker group,michael schenker group
79,39,1, Is it true that no artists nor groups sang a song titled armed and ready in 1980?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1980 to determine if any of them were titled ""Armed and Ready"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",michael schenker group,michael schenker group
80,40,0, Is there an artist or group who sang a song titled the clincher in 2004?,"Unsure.There is no information available about a song titled ""The Clincher"" released in 2004. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.",chevelle,chevelle
81,40,1, Is it true that no artists nor groups sang a song titled the clincher in 2004?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2004 to determine if any of them were titled ""The Clincher"". It is possible that a song with this title was released by an obscure artist or group, but it is also possible that no such song exists.",chevelle,chevelle
82,41,0, Is there an artist or group who sang a song titled dollar sign in 2010?,"Unsure.There is no definitive answer to this question as there are many artists and groups who have released songs with the title ""Dollar Sign"". Without more specific information, it is impossible to say for sure whether or not there was an artist or group who sang a song titled ""Dollar Sign"" in 2010.",vybz kartel,vybz kartel
83,41,1, Is it true that no artists nor groups sang a song titled dollar sign in 2010?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2010 to determine if any of them were titled ""Dollar Sign"". It is possible that a song with this title was released by an independent artist or group that did not receive widespread attention, making it difficult to find information about it. Additionally, some songs may have been released under different titles in different countries or regions, making it even more challenging to determine if a song titled ""Dollar Sign"" was released in 2010.",vybz kartel,vybz kartel
84,42,0, Is there an artist or group who sang a song titled haut de gamme in 2009?,"Unsure.There is no information available about a song titled ""haut de gamme"" released in 2009. However, it is possible that a song with this title was released by an obscure artist or group that did not receive widespread attention. Without further research, it is impossible to say for certain whether or not such a song exists.",83,83
85,42,1, Is it true that no artists nor groups sang a song titled haut de gamme in 2009?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2009 to determine if any of them were titled ""haut de gamme"". Additionally, some songs may have been released in other languages or under different titles, making it even more difficult to find them.",83,83
86,43,0, Is there an artist or group who sang a song titled wish it were me in 1968?,"Yes.The song ""Wish It Were Me"" was written by Paul Williams and Roger Nichols, and was first recorded by the American pop group The Happenings in 1968. The song reached number 2 on the Billboard Hot 100 chart in the United States and number 1 on the UK Singles Chart.",the platters,the platters
87,43,1, Is it true that no artists nor groups sang a song titled wish it were me in 1968?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 1968 to determine if any of them were titled ""Wish It Were Me"". Additionally, some songs may have been released in other countries or by independent artists, making it even more difficult to find a comprehensive list of all songs released in 1968.",the platters,the platters
88,44,0, Is there an artist or group who sang a song titled l.i.t. in 2018?,"Yes.The song ""L.I.T."" was released in 2018 by the American rapper Lil Skies. The song peaked at number 13 on the Billboard Hot 100 chart and was certified platinum by the Recording Industry Association of America (RIAA).",riley richard,riley richard
89,44,1, Is it true that no artists nor groups sang a song titled l.i.t. in 2018?,"Unsure.There is no definitive answer to this question as it is difficult to search through all of the songs released in 2018 to determine if any of them were titled ""l.i.t."". Additionally, some songs may have been released under different titles in different countries or regions, making it even more difficult to determine if any songs with the title ""l.i.t."" were released in 2018.",riley richard,riley richard
90,45,0, Is there an artist or group who sang a song titled hearts on fire in 2002?,"Yes.The song ""Hearts on Fire"" was released in 2002 by the American rock band Fuel. The song was the lead single from their third studio album, Natural Selection, and it reached the top 20 on the Billboard Hot 100 chart.",hammerfall,hammerfall
