,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
17,8,1," Is it true that there are no movies, released in 2009, starring Alan Rickman where David Yates is the director?","Yes, it is true. However, there is a movie, ""Harry Potter and the Deathly Hallows – Part 2"" that David Yates directed, where Alan Rickman starred in, which was released in 2011.",harry potter and the half-blood prince,harry potter and the half-blood prince
18,9,0," Is there a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?","Yes, the movie, among various movies that Zack Snyder directed in 2016, Henry Cavill starred in the movie, ""Batman v Superman: Dawn of Justice"".",batman v superman: dawn of justice,batman v superman: dawn of justice
19,9,1," Is it true that there are no movies, released in 2016, starring Henry Cavill where Zack Snyder is the director?","Yes, it is true. However, there is a movie, ""Man of Steel"" that Zack Snyder directed and Henry Cavill starred in, which was released in 2013.",batman v superman: dawn of justice,batman v superman: dawn of justice
20,10,0," Is there a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?","No, there is no movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director.",superman returns,superman returns
21,10,1," Is it true that there are no movies, released in 2006, starring Kevin Spacey where Bryan Singer is the director?","Yes, it is true. However, there is a movie, ""The Usual Suspects"" that Bryan Singer directed, where Kevin Spacey starred in, which was released in 1995.",superman returns,superman returns
22,11,0," Is there a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?","Unsure. There is a movie, ""Quantum of Solace"" that Marc Forster directed, where Giancarlo Giannini starred in, which was released in 2008. However, it is unclear if Giancarlo Giannini was a main character in the movie.",quantum of solace,quantum of solace
23,11,1," Is it true that there are no movies, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?","Yes, it is true. However, there is a movie, ""Quantum of Solace"" that Marc Forster directed, where Giancarlo Giannini starred in, which was released in 2008.",quantum of solace,quantum of solace
24,12,0," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","Yes, the movie, among various movies that Gore Verbinski directed in 2006, Johnny Depp starred in the movie, ""Pirates of the Caribbean: Dead Man's Chest"".",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
25,12,1," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","No, it is not true. The movie, ""Pirates of the Caribbean: Dead Man's Chest"" that Gore Verbinski directed, where Johnny Depp starred in, was released in 2006.",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
26,13,0," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","No, however there is a movie, ""The Lone Ranger"" that Gore Verbinski directed, where Johnny Depp starred in, which was released in 2013.",the lone ranger,the lone ranger
27,13,1," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","Yes, it is true. However, there is a movie, ""The Lone Ranger"" that Gore Verbinski directed and Johnny Depp starred in, which was released in 2013.",the lone ranger,the lone ranger
28,14,0," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?","Yes, the movie, among various movies that Zack Snyder directed in 2013, Henry Cavill starred in the movie, ""Man of Steel"".",man of steel,man of steel
29,14,1," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?","Yes, it is true. However, there is a movie, ""Man of Steel"" that Zack Snyder directed and Henry Cavill starred in, which was released in 2013.",man of steel,man of steel
30,15,0," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","No, however there is a movie, ""The Chronicles of Narnia: Prince Caspain"" that Andrew Adamson directed, where Peter Dinklage starred in, which was released in 2008.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
31,15,1," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","Yes, it is true. However, there is a movie, ""The Chronicles of Narnia: Prince Caspian"" that Andrew Adamson directed, where Peter Dinklage starred in, which was released in 2008.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
32,16,0," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","No, there is no movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director.",the avengers,the avengers
33,16,1," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","Yes, it is true. However, there is a movie, ""The Avengers"" that Joss Whedon directed, where Chris Hemsworth starred in, which was released in 2012.",the avengers,the avengers
34,17,0," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?","No, there is no movie, released in 2011, starring Johnny Depp where Rob Marshall is the director.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
35,17,1," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?","Yes, it is true. However, there is a movie, ""Pirates of the Caribbean: On Stranger Tides"" that Rob Marshall directed, where Johnny Depp starred in, which was released in 2011.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
36,18,0," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","No, there is no movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director.",men in black 3,men in black 3
37,18,1," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","Yes, it is true. However, there is a movie, ""Men in Black"" that Barry Sonnenfeld directed, where Will Smith starred in, which was released in 1997.",men in black 3,men in black 3
38,19,0," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?","No, there is no movie, released in 2014, starring Aidan Turner where Peter Jackson is the director.",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
39,19,1," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?","Yes, it is true. However, there is a movie, ""The Desolation of Smaug"" that Peter Jackson directed, where Aiden Turner starred in, which was released in 2013.",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
40,20,0," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?","Yes, the movie, among various movies that Marc Webb directed in 2012, Emma Stone starred in the movie, ""The Amazing Spider-Man"".",the amazing spider-man,the amazing spider-man
41,20,1," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?","No, it is not true. The movie, ""The Amazing Spider-Man"" that Marc Webb directed, where Emma Stone starred in, was released in 2012.",the amazing spider-man,the amazing spider-man
42,21,0," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, there is no movie, released in 2010, starring Mark Addy where Ridley Scott is the director.",robin hood,robin hood
43,21,1," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?","Yes, it is true. However, there is a movie, ""Robin Hood"" that Ridley Scott directed, where Mark Addy starred in, which was released in 2010.",robin hood,robin hood
44,22,0," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?","No, there is no movie, released in 2013, starring Aidan Turner where Peter Jackson is the director.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
45,22,1," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?","Yes, it is true. However, there is a movie, ""The Hobbit: The Desolation of Smaug"" that Peter Jackson directed, where Aidan Turner starred in, which was released in 2013.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
46,23,0," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?","No, there is no movie, released in 2007, starring Christopher Lee where Chris Weitz is the director.",the golden compass,the golden compass
47,23,1," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?","Yes, it is true. However, there is a movie, ""The Golden Compass"" that Chris Weitz directed, where Christopher Lee starred in, which was released in 2007.",the golden compass,the golden compass
48,24,0," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, however there is a movie, ""King Kong"" that Peter Jackson directed, where Naomi Watts starred in, which was released in 2005.",king kong,king kong
49,24,1," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?","Yes, it is true. However, there is a movie, ""King Kong"" that Peter Jackson directed and Naomi Watts starred in, which was released in 2005.",king kong,king kong
50,25,0," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","No, there is no movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director.",titanic,titanic
51,25,1," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","Yes, it is true.",titanic,titanic
52,26,0," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, however there is a movie, ""Captain America: Civil War"" that Anthony Russo directed, where Robert Downey Jr. starred in, which was released in 2016.",captain america: civil war,captain america: civil war
53,26,1," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, it is not true. The movie, ""Captain America: Civil War"" that Anthony Russo directed, where Robert Downey Jr. starred in, was released in 2016.",captain america: civil war,captain america: civil war
54,27,0," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?","No, however there is a movie, ""Battleship"" that Peter Berg directed, where Liam Neeson starred in, which was released in 2012.",battleship,battleship
55,27,1," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?","Yes, it is true. However, there is a movie, ""Battleship"" that Peter Berg directed and Liam Neeson starred in, which was released in 2012.",battleship,battleship
56,28,0," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","No, however there is a movie, ""Jurassic World"" that Colin Trevorrow directed, where Bryce Dallas Howard starred in, which was released in 2015.",jurassic world,jurassic world
57,28,1," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","Yes, it is true. However, there is a movie, ""Jurassic World"" that Colin Trevorrow directed and Bryce Dallas Howard starred in, which was released in 2015.",jurassic world,jurassic world
58,29,0," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, however there is a movie, ""Skyfall"" that Sam Mendes directed, where Albert Finney starred in, which was released in 2012.",skyfall,skyfall
59,29,1," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?","Yes, it is true. However, there is a movie, ""Skyfall"" that Sam Mendes directed, where Albert Finney starred in, which was released in 2012.",skyfall,skyfall
60,30,0," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","No, however there is a movie, ""Spider-Man"" that Sam Raimi directed, where J.K. Simmons starred in, which was released in 2002.",spider-man 2,spider-man 2
61,30,1," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","Yes, it is true. However, there is a movie, ""Spider-Man"" that Sam Raimi directed, where J.K. Simmons starred in, which was released in 2002.",spider-man 2,spider-man 2
62,31,0," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","Yes, the movie, ""Iron Man 3"" that Shane Black directed, where Robert Downey Jr. starred in, was released in 2013.",iron man 3,iron man 3
63,31,1," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","No, it is not true. The movie, ""Iron Man 3"" that Shane Black directed, where Robert Downey Jr. starred in, was released in 2013.",iron man 3,iron man 3
64,32,0," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, the movie, among various movies that Tim Burton directed in 2010, Johnny Depp starred in the movie, ""Alice in Wonderland"".",alice in wonderland,alice in wonderland
65,32,1," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, it is true. However, there is a movie, ""Alice in Wonderland"" that Tim Burton directed and Johnny Depp starred in, which was released in 2010.",alice in wonderland,alice in wonderland
66,33,0," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, however there is a movie, ""X-Men: The Last Stand"" that Brett Ratner directed, where Hugh Jackman starred in, which was released in 2006.",x-men: the last stand,x-men: the last stand
67,33,1," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","Yes, it is true. However, there is a movie, ""X-Men: The Last Stand"" that Brett Ratner directed, where Hugh Jackman starred in, which was released in 2006.",x-men: the last stand,x-men: the last stand
68,34,0," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","No, there is no movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director. Dan Scanlon is known for directing animated movies, and Steve Buscemi is known for his live-action roles.",monsters university,monsters university
69,34,1," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","Yes, it is true. However, there is a movie, ""Monsters University"" that Dan Scanlon directed, where Steve Buscemi starred in, which was released in 2013.",monsters university,monsters university
70,35,0," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?","Unsure. There is a movie, ""Transformers: Revenge of the Fallen"" that Michael Bay directed, where Glenn Morshower starred in, but it was released in 2009. However, there is also a movie, ""13 Hours: The Secret Soldiers of Benghazi"" that Michael Bay directed, where Glenn Morshower starred in, but it was released in 2016.",transformers: revenge of the fallen,transformers: revenge of the fallen
71,35,1," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?","Yes, it is true. However, there is a movie, ""Transformers: Revenge of the Fallen"" that Michael Bay directed, where Glenn Morshower starred in, which was released in 2009.",transformers: revenge of the fallen,transformers: revenge of the fallen
72,36,0," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?","No, there is no movie, released in 2014, starring Bingbing Li where Michael Bay is the director. Bingbing Li is a Chinese actress, and Michael Bay is an American director. They have never worked together on a movie.",transformers: age of extinction,transformers: age of extinction
73,36,1," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?","Yes, it is true. There are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director.",transformers: age of extinction,transformers: age of extinction
74,37,0," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?",Unsure. I cannot find any information about a movie released in 2013 starring Tim Holmes directed by Sam Raimi.,oz the great and powerful,oz the great and powerful
75,37,1," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?","Yes, it is true. There are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director.",oz the great and powerful,oz the great and powerful
76,38,0," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?","Yes, the movie, among various movies that Marc Webb directed in 2014, Emma Stone starred in the movie, ""The Amazing Spider-Man 2"".",the amazing spider-man 2,the amazing spider-man 2
77,38,1," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?","No, it is not true. The movie, ""The Amazing Spider-Man 2"" that Marc Webb directed, where Emma Stone starred in, was released in 2014.",the amazing spider-man 2,the amazing spider-man 2
78,39,0," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","No, however there is a movie, ""Tron: Legacy"" that Joseph Kosinski directed, where Jeff Bridges starred in, which was released in 2010.",tron: legacy,tron: legacy
79,39,1," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","Yes, it is true. However, there is a movie, ""Tron: Legacy"" that Joseph Kosinski directed, where Jeff Bridges starred in, which was released in 2010.",tron: legacy,tron: legacy
80,40,0," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?","No, there is no movie, released in 2011, starring Joe Mantegna where John Lasseter is the director. John Lasseter is known for directing animated movies, and Joe Mantegna is known for his live-action roles.",cars 2,cars 2
81,40,1," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?","Yes, it is true. John Lasseter has never directed a movie starring Joe Mantegna.",cars 2,cars 2
82,41,0," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","No, however there is a movie, ""Green Lantern"" that Martin Campbell directed, where Ryan Reynolds starred in, which was released in 2011.",green lantern,green lantern
83,41,1," Is it true that there are no movies, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","Yes, it is true. However, there is a movie, ""Green Lantern"" that Martin Campbell directed, where Ryan Reynolds starred in, which was released in 2011.",green lantern,green lantern
84,42,0," Is there a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","No, however there is a movie, ""Toy Story 3"" that Lee Unkrich directed, where Tom Hanks starred in, which was released in 2010.",toy story 3,toy story 3
85,42,1," Is it true that there are no movies, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","Yes, it is true. However, there is a movie, ""Toy Story 3"" that Lee Unkrich directed, where Tom Hanks starred in, which was released in 2010.",toy story 3,toy story 3
86,43,0," Is there a movie, released in 2009, starring Christian Bale where McG is the director?","No, there is no movie, released in 2009, starring Christian Bale where McG is the director.",terminator salvation,terminator salvation
87,43,1," Is it true that there are no movies, released in 2009, starring Christian Bale where McG is the director?","Yes, it is true.",terminator salvation,terminator salvation
88,44,0," Is there a movie, released in 2015, starring Jason Statham where James Wan is the director?","No, there is no movie, released in 2015, starring Jason Statham where James Wan is the director.",furious 7,furious 7
89,44,1," Is it true that there are no movies, released in 2015, starring Jason Statham where James Wan is the director?","Yes, it is true. However, there is a movie, ""Furious 7"" that James Wan directed, where Jason Statham starred in, which was released in 2015.",furious 7,furious 7
90,45,0," Is there a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?","No, there is no movie, released in 2013, starring Peter Capaldi where Marc Forster is the director.",world war z,world war z
91,45,1," Is it true that there are no movies, released in 2013, starring Peter Capaldi where Marc Forster is the director?","Yes, it is true. However, there is a movie, ""World War Z"" that Marc Forster directed, where Peter Capaldi starred in, which was released in 2013.",world war z,world war z
92,46,0," Is there a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","No, there is no movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director.",x-men: days of future past,x-men: days of future past
93,46,1," Is it true that there are no movies, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","Yes, it is true. However, there is a movie, ""X-Men: Days of Future Past"" that Bryan Singer directed, where Jennifer Lawrence starred in, which was released in 2014.",x-men: days of future past,x-men: days of future past
94,47,0," Is there a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","No, there is no movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director.",star trek into darkness,star trek into darkness
95,47,1," Is it true that there are no movies, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","Yes, it is true.",star trek into darkness,star trek into darkness
96,48,0," Is there a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","No, there is no movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director.",jack the giant slayer,jack the giant slayer
97,48,1," Is it true that there are no movies, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","Yes, it is true. However, there is a movie, ""Superman Returns"" that Bryan Singer directed and Eddie Marsan starred in, which was released in 2006.",jack the giant slayer,jack the giant slayer
98,49,0," Is there a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","No, there is no movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director.",the great gatsby,the great gatsby
99,49,1," Is it true that there are no movies, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","Yes, it is true.",the great gatsby,the great gatsby
100,50,0," Is there a movie, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","No, however there is a movie, ""Prince of Persia: The Sands of Time"" that Mike Newell directed, where Jake Gyllenhaal starred in, which was released in 2010.",prince of persia: the sands of time,prince of persia: the sands of time
101,50,1," Is it true that there are no movies, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","Yes, it is true. However, there is a movie, ""Donnie Darko"" that Mike Newell directed, where Jake Gyllenhaal starred in, which was released in 2001.",prince of persia: the sands of time,prince of persia: the sands of time
102,51,0," Is there a movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","No, there is no movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director.",pacific rim,pacific rim
103,51,1," Is it true that there are no movies, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","Yes, it is true. However, there is a movie, ""Pacific Rim"" that Guillermo del Toro directed and Charlie Hunnam starred in, which was released in 2013.",pacific rim,pacific rim
104,52,0," Is there a movie, released in 2011, starring Glenn Morshower where Michael Bay is the director?","Unsure. There is a movie, ""Transformers: Dark of the Moon"" that Michael Bay directed, where Glenn Morshower starred in, which was released in 2011. However, it is unclear if Glenn Morshower was a main character in the movie.",transformers: dark of the moon,transformers: dark of the moon
105,52,1," Is it true that there are no movies, released in 2011, starring Glenn Morshower where Michael Bay is the director?","Yes, it is true. However, there is a movie, ""Transformers: Dark of the Moon"" that Michael Bay directed, where Glenn Morshower starred in, which was released in 2011.",transformers: dark of the moon,transformers: dark of the moon
106,53,0," Is there a movie, released in 2008, starring Harrison Ford where Steven Spielberg is the director?","No, there is no movie, released in 2008, starring Harrison Ford where Steven Spielberg is the director.",indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull
107,53,1," Is it true that there are no movies, released in 2008, starring Harrison Ford where Steven Spielberg is the director?","Yes, it is true. However, there is a movie, ""Indiana Jones and the Kingdom of the Crystal Skull"" that Steven Spielberg directed and Harrison Ford starred in, which was released in 2008.",indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull
108,54,0," Is there a movie, released in 2015, starring A.J. Buckley where Peter Sohn is the director?",Unsure. There is no information available about a movie released in 2015 starring A.J. Buckley directed by Peter Sohn.,the good dinosaur,the good dinosaur
109,54,1," Is it true that there are no movies, released in 2015, starring A.J. Buckley where Peter Sohn is the director?","Yes, it is true. There is no movie released in 2015 starring A.J. Buckley where Peter Sohn is the director.",the good dinosaur,the good dinosaur
110,55,0," Is there a movie, released in 2012, starring Kelly Macdonald where Mark Andrews is the director?","Unsure. There is a movie, ""Brave"" that Mark Andrews directed, where Kelly Macdonald starred in, but it was released in 2012. However, it is possible that there is another movie, released in 2012, starring Kelly Macdonald where Mark Andrews is the director that I am not aware of.",brave,brave
111,55,1," Is it true that there are no movies, released in 2012, starring Kelly Macdonald where Mark Andrews is the director?","Yes, it is true. However, there is a movie, ""Brave"" that Mark Andrews directed, where Kelly Macdonald starred in, which was released in 2012.",brave,brave
112,56,0," Is there a movie, released in 2016, starring Sofia Boutella where Justin Lin is the director?","No, there is no movie, released in 2016, starring Sofia Boutella where Justin Lin is the director.",star trek beyond,star trek beyond
113,56,1," Is it true that there are no movies, released in 2016, starring Sofia Boutella where Justin Lin is the director?","Yes, it is true. However, there is a movie, ""Star Trek Beyond"" that Justin Lin directed, where Sofia Boutella starred in, which was released in 2016.",star trek beyond,star trek beyond
114,57,0," Is there a movie, released in 2008, starring John Ratzenberger where Andrew Stanton is the director?","Unsure. There is a movie, ""WALL-E"" that Andrew Stanton directed, where John Ratzenberger starred in, but it was released in 2008. However, there is also a movie, ""Toy Story 4"" that Andrew Stanton directed, where John Ratzenberger starred in, but it was released in 2019.",wall·e,wall·e
115,57,1," Is it true that there are no movies, released in 2008, starring John Ratzenberger where Andrew Stanton is the director?","Yes, it is true. However, there is a movie, ""WALL-E"" that Andrew Stanton directed, where John Ratzenberger starred in, which was released in 2008.",wall·e,wall·e
116,58,0," Is there a movie, released in 2007, starring Tzi Ma where Brett Ratner is the director?","Unsure. I cannot find any information about a movie released in 2007 starring Tzi Ma and directed by Brett Ratner. However, it is possible that such a movie exists and I am unable to find information about it.",rush hour 3,rush hour 3
117,58,1," Is it true that there are no movies, released in 2007, starring Tzi Ma where Brett Ratner is the director?","Yes, it is true. However, there is a movie, ""Rush Hour 3"" that Brett Ratner directed, where Tzi Ma starred in, which was released in 2007.",rush hour 3,rush hour 3
118,59,0," Is there a movie, released in 2009, starring Oliver Platt where Roland Emmerich is the director?","No, there is no movie, released in 2009, starring Oliver Platt where Roland Emmerich is the director.",2012,2012
119,59,1," Is it true that there are no movies, released in 2009, starring Oliver Platt where Roland Emmerich is the director?","Yes, it is true. However, there is a movie, ""2012"" that Roland Emmerich directed, where Oliver Platt starred in, which was released in 2009.",2012,2012
120,60,0," Is there a movie, released in 2009, starring Robin Wright where Robert Zemeckis is the director?","No, however there is a movie, ""Forrest Gump"" that Robert Zemeckis directed, where Robin Wright starred in, which was released in 1994.",a christmas carol,a christmas carol
