,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity
14," Is it true that there is a movie, released in 2012, starring Daryl Sabara where Andrew Stanton is the director?",4,2,yes,"it is true. the movie is called ""john carter"" and it was released in 2012. daryl sabara played the role of edgar rice burroughs and andrew stanton directed the movie.",yes,John Carter
15," Is there a movie, released in 2007, starring J.K. Simmons where Sam Raimi is the director?",5,0,yes,"the movie is ""spider-man 3"".",yes,Spider-Man 3
16," Is it true that there are no movies, released in 2007, starring J.K. Simmons where Sam Raimi is the director?",5,1,yes,"There were no movies released in 2007 that starred J.K. Simmons and were directed by Sam Raimi. J.K. Simmons starred in the Spider-Man trilogy directed by Sam Raimi, but those movies were released in 2002, 2004, and 2007. However, the third movie in the trilogy, released in 2007, was not solely focused on J.K. Simmons' character and he did not have a leading role.
",no,Spider-Man 3
17," Is it true that there is a movie, released in 2007, starring J.K. Simmons where Sam Raimi is the director?",5,2,yes,"it is true. the movie is called ""spider-man 3"".",yes,Spider-Man 3
18," Is there a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,0,yes,"the movie is ""tangled"".",yes,Tangled
19," Is it true that there are no movies, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,1,yes,"it is true. there are no movies released in 2010 that meet these criteria. brad garrett did not star in any movies released in 2010, and nathan greno did not direct any movies in 2010.",no,Tangled
20," Is it true that there is a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,2,yes,"it is true. the movie is called ""tangled"".",yes,Tangled
21," Is there a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,0,no,No rationale,yes,Avengers: Age of Ultron
22," Is it true that there are no movies, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,1,yes,No rationale,no,Avengers: Age of Ultron
23," Is it true that there is a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,2,no,No rationale,yes,Avengers: Age of Ultron
24," Is there a movie, released in 2009, starring Alan Rickman where David Yates is the director?",8,0,yes,"the movie is ""harry potter and the half-blood prince"".",yes,Harry Potter and the Half-Blood Prince
25," Is it true that there are no movies, released in 2009, starring Alan Rickman where David Yates is the director?",8,1,no,"it is not true. the movie ""harry potter and the half-blood prince"" was released in 2009, starred alan rickman, and was directed by david yates.",no,Harry Potter and the Half-Blood Prince
26," Is it true that there is a movie, released in 2009, starring Alan Rickman where David Yates is the director?",8,2,yes,"it is true. the movie is called ""harry potter and the half-blood prince"".",yes,Harry Potter and the Half-Blood Prince
27," Is there a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,0,yes,"the movie is ""batman v superman: dawn of justice"".",yes,Batman v Superman: Dawn of Justice
28," Is it true that there are no movies, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,1,yes,No rationale,no,Batman v Superman: Dawn of Justice
29," Is it true that there is a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,2,yes,"it is true. the movie is called ""batman v superman: dawn of justice"".",yes,Batman v Superman: Dawn of Justice
30," Is there a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,0,yes,"the movie is called ""superman returns"".",yes,Superman Returns
31," Is it true that there are no movies, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,1,yes,it is true. there were no movies released in 2006 starring kevin spacey where bryan singer is the director.,no,Superman Returns
32," Is it true that there is a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,2,yes,"it is true. the movie is called ""superman returns"".",yes,Superman Returns
33," Is there a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,0,yes,"the movie is called ""quantum of solace"".",yes,Quantum of Solace
34," Is it true that there are no movies, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,1,yes,it is true. there are no movies released in 2008 starring giancarlo giannini where marc forster is the director.,no,Quantum of Solace
35," Is it true that there is a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,2,yes,"it is true. the movie is called ""quantum of solace"" and it is the 22nd james bond film. giancarlo giannini played the role of rené mathis and marc forster directed the movie.",yes,Quantum of Solace
36," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,0,yes,"the movie is ""pirates of the caribbean: dead man's chest"".",yes,Pirates of the Caribbean: Dead Man's Chest
37," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,1,yes,it is true. there were no movies released in 2006 starring johnny depp where gore verbinski was the director.,no,Pirates of the Caribbean: Dead Man's Chest
38," Is it true that there is a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,2,yes,"it is true. the movie is called ""pirates of the caribbean: dead man's chest"".",yes,Pirates of the Caribbean: Dead Man's Chest
39," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,0,yes,"the movie is ""the lone ranger"".",yes,The Lone Ranger
40," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,1,yes,"it is true. there were no movies released in 2013 starring johnny depp where gore verbinski was the director. the last movie they worked on together was ""the lone ranger"" in 2012.",no,The Lone Ranger
41," Is it true that there is a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,2,yes,"it is true. the movie is called ""the lone ranger"".",yes,The Lone Ranger
42," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,0,yes,"the movie is ""man of steel"".",yes,Man of Steel
43," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,1,no,No rationale,no,Man of Steel
44," Is it true that there is a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,2,yes,"the movie is ""man of steel"".",yes,Man of Steel
45," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,0,no,"there is a movie released in 2008 starring peter dinklage called ""the chronicles of narnia: prince caspian,"" but the director is not andrew adamson. andrew adamson directed the first two movies in the narnia series, but not the third one.",yes,The Chronicles of Narnia: Prince Caspian
46," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,1,yes,it is true. there are no movies released in 2008 starring peter dinklage where andrew adamson is the director.,no,The Chronicles of Narnia: Prince Caspian
47," Is it true that there is a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,2,no,"it is not true. peter dinklage starred in the movie ""the chronicles of narnia: prince caspian"" which was directed by andrew adamson, but it was released in 2008.",yes,The Chronicles of Narnia: Prince Caspian
48," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,0,yes,"the movie is ""the avengers"".",yes,The Avengers
49," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,1,no,No rationale,no,The Avengers
50," Is it true that there is a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,2,yes,"it is true. the movie is ""the avengers"".",yes,The Avengers
51," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,0,yes,"the movie is ""pirates of the caribbean: on stranger tides"".",yes,Pirates of the Caribbean: On Stranger Tides
52," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,1,yes,it is true. there were no movies released in 2011 starring johnny depp where rob marshall was the director.,no,Pirates of the Caribbean: On Stranger Tides
53," Is it true that there is a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,2,yes,"it is true. the movie is called ""pirates of the caribbean: on stranger tides"".",yes,Pirates of the Caribbean: On Stranger Tides
54," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,0,yes,"the movie is ""men in black 3"".",yes,Men in Black 3
55," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,1,yes,it is true. will smith did not star in any movies released in 2012 where barry sonnenfeld was the director.,no,Men in Black 3
56," Is it true that there is a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,2,yes,"it is true. the movie is called ""men in black 3"".",yes,Men in Black 3
57," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,0,yes,"the movie is ""the hobbit: the battle of the five armies"".",yes,The Hobbit: The Battle of the Five Armies
58," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,1,yes,No rationale,no,The Hobbit: The Battle of the Five Armies
59," Is it true that there is a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,2,yes,"it is true. the movie is called ""the hobbit: the battle of the five armies"".",yes,The Hobbit: The Battle of the Five Armies
60," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?",20,0,yes,"the movie is ""the amazing spider-man"" (2012). emma stone played the role of gwen stacy and marc webb directed the movie.",yes,The Amazing Spider-Man
61," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?",20,1,yes,"it is true. there were no movies released in 2012 starring emma stone where marc webb is the director. the only movie they worked on together was ""the amazing spider-man"" which was released in 2012, but it is not solely starring emma stone.",no,The Amazing Spider-Man
62," Is it true that there is a movie, released in 2012, starring Emma Stone where Marc Webb is the director?",20,2,yes,"it is true. the movie is ""the amazing spider-man"" and it was released in 2012. emma stone played the role of gwen stacy and marc webb directed the movie.",yes,The Amazing Spider-Man
63," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,0,no,No rationale,yes,Robin Hood
64," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,1,yes,No rationale,no,Robin Hood
65," Is it true that there is a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,2,yes,"it is true. the movie is called ""robin hood"" and it was released in 2010. mark addy played the role of friar tuck and ridley scott was the director of the movie.",yes,Robin Hood
66," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,0,yes,"the movie is ""the hobbit: the desolation of smaug"".",yes,The Hobbit: The Desolation of Smaug
67," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,1,yes,it is true. there were no movies released in 2013 starring aidan turner where peter jackson was the director.,no,The Hobbit: The Desolation of Smaug
68," Is it true that there is a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,2,yes,"it is true. the movie is called ""the hobbit: the desolation of smaug"".",yes,The Hobbit: The Desolation of Smaug
69," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,0,yes,"the movie is ""the golden compass"".",yes,The Golden Compass
70," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,1,yes,it is true. there are no movies released in 2007 starring christopher lee where chris weitz is the director.,no,The Golden Compass
71," Is it true that there is a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,2,yes,"it is true. the movie is called ""the golden compass"".",yes,The Golden Compass
72," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,0,yes,"the movie is ""king kong"".",yes,King Kong
73," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,1,yes,it is true. there were no movies released in 2005 starring naomi watts where peter jackson was the director.,no,King Kong
74," Is it true that there is a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,2,yes,"it is true. the movie is called ""king kong"".",yes,King Kong
75," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,0,yes,the movie is titanic.,yes,Titanic
76," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,1,yes,"it is true. there were no movies released in 1997 starring leonardo dicaprio where james cameron was the director. the only movie that dicaprio and cameron worked on together was ""titanic,"" which was released in 1997, but dicaprio was the actor and cameron was the director.",no,Titanic
77," Is it true that there is a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,2,yes,"it is true. the movie is called ""titanic"".",yes,Titanic
78," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,0,yes,"the movie is ""captain america: civil war"".",yes,Captain America: Civil War
79," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,1,no,No rationale,no,Captain America: Civil War
80," Is it true that there is a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,2,yes,"it is true. the movie is called ""captain america: civil war"".",yes,Captain America: Civil War
81," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,0,yes,"the movie is ""battleship"".",yes,Battleship
82," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,1,yes,there are no movies released in 2012 starring liam neeson where peter berg is the director.,no,Battleship
83," Is it true that there is a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,2,no,"it is not true. liam neeson starred in the movie ""battleship"" which was directed by peter berg, but it was released in 2012.",yes,Battleship
84," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,0,yes,"the movie is ""jurassic world"".",yes,Jurassic World
85," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,1,no,"The statement is false. The movie ""Jurassic World"" was released in 2015, starring Bryce Dallas Howard, and directed by Colin Trevorrow.
",no,Jurassic World
86," Is it true that there is a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,2,yes,"it is true. the movie is ""jurassic world"".",yes,Jurassic World
87," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,0,yes,"the movie is ""skyfall"".",yes,Skyfall
88," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,1,yes,it is true. there were no movies released in 2012 starring albert finney where sam mendes is the director.,no,Skyfall
89," Is it true that there is a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,2,yes,"it is true. the movie is called ""skyfall"".",yes,Skyfall
90," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,0,yes,the movie is spider-man 2.,yes,Spider-Man 2
91," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,1,yes,it is true. there were no movies released in 2004 starring j.k. simmons where sam raimi was the director.,no,Spider-Man 2
92," Is it true that there is a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,2,yes,"it is true. the movie is called ""spider-man 2"".",yes,Spider-Man 2
93," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,0,yes,"the movie is called ""iron man 3"".",yes,Iron Man 3
94," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,1,no,"it is not true. the movie ""iron man 3"" was released in 2013, starring robert downey jr. and directed by shane black.",no,Iron Man 3
95," Is it true that there is a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,2,yes,"it is true. the movie is called ""iron man 3"".",yes,Iron Man 3
96," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,0,yes,"the movie is called ""alice in wonderland"".",yes,Alice in Wonderland
97," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,1,yes,it is true. there were no movies released in 2010 starring johnny depp where tim burton was the director.,no,Alice in Wonderland
98," Is it true that there is a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,2,yes,"it is true. the movie is called ""alice in wonderland"".",yes,Alice in Wonderland
99," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,0,yes,"the movie is ""x-men: the last stand"".",yes,X-Men: The Last Stand
100," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,1,no,"it is not true. the movie ""x-men: the last stand"" was released in 2006 and stars hugh jackman, and brett ratner directed it.",no,X-Men: The Last Stand
101," Is it true that there is a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,2,yes,"it is true. the movie is called ""x-men: the last stand"".",yes,X-Men: The Last Stand
102," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,0,yes,"the movie is ""monsters university"".",yes,Monsters University
103," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,1,yes,it is true. there were no movies released in 2013 starring steve buscemi where dan scanlon is the director.,no,Monsters University
104," Is it true that there is a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,2,yes,"it is true. the movie is called ""monsters university"".",yes,Monsters University
105," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,0,yes,"the movie is ""transformers: revenge of the fallen"".",yes,Transformers: Revenge of the Fallen
106," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,1,no,"Glenn Morshower appeared in the movie ""Transformers: Revenge of the Fallen"" which was released in 2009 and directed by Michael Bay.
",no,Transformers: Revenge of the Fallen
107," Is it true that there is a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,2,yes,"it is true. the movie is called ""transformers: revenge of the fallen"". glenn morshower played the role of general morshower and michael bay directed the movie.",yes,Transformers: Revenge of the Fallen
108," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?",36,0,yes,"the movie is called ""transformers: age of extinction"".",yes,Transformers: Age of Extinction
109," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?",36,1,yes,"I have checked the list of movies released in 2014 and the filmography of Bingbing Li and Michael Bay. There is no movie released in 2014 that stars Bingbing Li and is directed by Michael Bay.
",no,Transformers: Age of Extinction
110," Is it true that there is a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?",36,2,yes,"it is true. the movie is called ""transformers: age of extinction"".",yes,Transformers: Age of Extinction
111," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?",37,0,no,there is no movie released in 2013 starring tim holmes where sam raimi is the director.,yes,Oz the Great and Powerful
112," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?",37,1,yes,it is true. there are no movies released in 2013 that star tim holmes and are directed by sam raimi.,no,Oz the Great and Powerful
113," Is it true that there is a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?",37,2,no,No rationale,yes,Oz the Great and Powerful
114," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?",38,0,yes,"the movie is ""the amazing spider-man 2"".",yes,The Amazing Spider-Man 2
115," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?",38,1,yes,"it is true. there were no movies released in 2014 starring emma stone where marc webb was the director. emma stone starred in ""the amazing spider-man 2"" in 2014, but the director was not marc webb.",no,The Amazing Spider-Man 2
116," Is it true that there is a movie, released in 2014, starring Emma Stone where Marc Webb is the director?",38,2,yes,"it is true. the movie is called ""the amazing spider-man 2"".",yes,The Amazing Spider-Man 2
117," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?",39,0,yes,"the movie is called ""tron: legacy"".",yes,TRON: Legacy
118," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?",39,1,yes,it is true. there were no movies released in 2010 starring jeff bridges where joseph kosinski is the director.,no,TRON: Legacy
119," Is it true that there is a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?",39,2,yes,"it is true. the movie is called ""tron: legacy"".",yes,TRON: Legacy
120," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?",40,0,no,No rationale,yes,Cars 2
121," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?",40,1,yes,it is true. joe mantegna did not star in any movies released in 2011 where john lasseter was the director.,no,Cars 2
122," Is it true that there is a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?",40,2,no,No rationale,yes,Cars 2
123," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?",41,0,yes,"the movie is called ""green lantern"".",yes,Green Lantern
124," Is it true that there are no movies, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?",41,1,yes,it is true. there were no movies released in 2011 starring ryan reynolds where martin campbell is the director.,no,Green Lantern
125," Is it true that there is a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?",41,2,yes,"it is true. the movie is called ""green lantern"".",yes,Green Lantern
126," Is there a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?",42,0,yes,"the movie is ""toy story 3"".",yes,Toy Story 3
127," Is it true that there are no movies, released in 2010, starring Tom Hanks where Lee Unkrich is the director?",42,1,yes,"it is true. there were no movies released in 2010 starring tom hanks where lee unkrich was the director. lee unkrich directed the movie ""toy story 3"" which was released in 2010, but tom hanks did not star in that movie.",no,Toy Story 3
128," Is it true that there is a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?",42,2,yes,"it is true. the movie is called ""toy story 3"".",yes,Toy Story 3
129," Is there a movie, released in 2009, starring Christian Bale where McG is the director?",43,0,yes,"the movie is ""terminator salvation"".",yes,Terminator Salvation
130," Is it true that there are no movies, released in 2009, starring Christian Bale where McG is the director?",43,1,yes,it is true. there were no movies released in 2009 starring christian bale where mcg is the director.,no,Terminator Salvation
131," Is it true that there is a movie, released in 2009, starring Christian Bale where McG is the director?",43,2,yes,"it is true. the movie is called ""terminator salvation"".",yes,Terminator Salvation
132," Is there a movie, released in 2015, starring Jason Statham where James Wan is the director?",44,0,yes,"the movie is called ""furious 7"".",yes,Furious 7
133," Is it true that there are no movies, released in 2015, starring Jason Statham where James Wan is the director?",44,1,yes,"There were no movies released in 2015 starring Jason Statham where James Wan is the director.
",no,Furious 7
134," Is it true that there is a movie, released in 2015, starring Jason Statham where James Wan is the director?",44,2,yes,"the movie is called ""furious 7"".",yes,Furious 7
135," Is there a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?",45,0,no,No rationale,yes,World War Z
136," Is it true that there are no movies, released in 2013, starring Peter Capaldi where Marc Forster is the director?",45,1,yes,it is true. there were no movies released in 2013 starring peter capaldi where marc forster is the director.,no,World War Z
137," Is it true that there is a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?",45,2,no,No rationale,yes,World War Z
138," Is there a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?",46,0,yes,"the movie is ""x-men: days of future past"".",yes,X-Men: Days of Future Past
139," Is it true that there are no movies, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?",46,1,yes,No rationale,no,X-Men: Days of Future Past
140," Is it true that there is a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?",46,2,yes,"it is true. the movie is called ""x-men: days of future past"".",yes,X-Men: Days of Future Past
141," Is there a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?",47,0,yes,"the movie is ""star trek into darkness"".",yes,Star Trek Into Darkness
142," Is it true that there are no movies, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?",47,1,yes,No rationale,no,Star Trek Into Darkness
143," Is it true that there is a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?",47,2,yes,"it is true. the movie is called ""star trek into darkness"".",yes,Star Trek Into Darkness
144," Is there a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?",48,0,yes,"the movie is ""jack the giant slayer"".",yes,Jack the Giant Slayer
145," Is it true that there are no movies, released in 2013, starring Eddie Marsan where Bryan Singer is the director?",48,1,yes,No rationale,no,Jack the Giant Slayer
146," Is it true that there is a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?",48,2,yes,"it is true. the movie is called ""jack the giant slayer"".",yes,Jack the Giant Slayer
147," Is there a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?",49,0,yes,"the movie is ""the great gatsby"".",yes,The Great Gatsby
148," Is it true that there are no movies, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?",49,1,yes,it is true. there were no movies released in 2013 starring leonardo dicaprio where baz luhrmann was the director.,no,The Great Gatsby
149," Is it true that there is a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?",49,2,yes,"it is true. the movie is called ""the great gatsby"".",yes,The Great Gatsby
150," Is there a movie, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?",50,0,yes,"the movie is called ""prince of persia: the sands of time"".",yes,Prince of Persia: The Sands of Time
151," Is it true that there are no movies, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?",50,1,yes,it is true. there are no movies released in 2010 starring jake gyllenhaal where mike newell is the director.,no,Prince of Persia: The Sands of Time
152," Is it true that there is a movie, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?",50,2,yes,"it is true. the movie is called ""prince of persia: the sands of time"".",yes,Prince of Persia: The Sands of Time
153," Is there a movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?",51,0,yes,"the movie is called ""pacific rim"".",yes,Pacific Rim
154," Is it true that there are no movies, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?",51,1,yes,No rationale,no,Pacific Rim
155," Is it true that there is a movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?",51,2,yes,"it is true. the movie is called ""pacific rim"".",yes,Pacific Rim
156," Is there a movie, released in 2011, starring Glenn Morshower where Michael Bay is the director?",52,0,yes,"the movie is ""transformers: dark of the moon"".",yes,Transformers: Dark of the Moon
157," Is it true that there are no movies, released in 2011, starring Glenn Morshower where Michael Bay is the director?",52,1,no,"Explanation: 
Glenn Morshower appeared in the movie ""Transformers: Dark of the Moon"" which was released in 2011 and directed by Michael Bay.
",no,Transformers: Dark of the Moon
158," Is it true that there is a movie, released in 2011, starring Glenn Morshower where Michael Bay is the director?",52,2,yes,"it is true. the movie is called ""transformers: dark of the moon"".",yes,Transformers: Dark of the Moon
