,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
12, Is there a soccer player from Brazil who played for Guangzhou FC with uniform number 9 in Guangzhou FC in 2019?,217,0,yes,the soccer player from brazil who played for guangzhou fc with uniform number 9 in guangzhou fc in 2019 is elkeson de oliveira cardoso.,yes,talisca,0,0
13, Is it true that there are no soccer players from Brazil who played for Guangzhou FC with uniform number 9 in Guangzhou FC in 2019?,217,1,yes,it is true. there were no soccer players from brazil who played for guangzhou fc with uniform number 9 in guangzhou fc in 2019. i know this because i searched for the team roster of guangzhou fc in 2019 and checked the nationality and uniform number of each player.,no,talisca,0,0
14, Is there a soccer player from Italy who played for Torino F.C. with uniform number 9 in Torino F.C. in 2019?,296,0,no,there was no soccer player from italy who played for torino f.c. with uniform number 9 in torino f.c. in 2019.,yes,belotti,0,0
15, Is it true that there are no soccer players from Italy who played for Torino F.C. with uniform number 9 in Torino F.C. in 2019?,296,1,yes,it is true. there were no soccer players from italy who played for torino f.c. with uniform number 9 in torino f.c. in 2019. i know this because i researched the team's roster for the 2019 season and found that no italian player wore the number 9 jersey.,no,belotti,0,0
16, Is there a soccer player from Spain who played for Deportivo Alavés with uniform number 1 in Deportivo Alavés in 2019?,299,0,no,there is no soccer player from spain who played for deportivo alavés with uniform number 1 in deportivo alavés in 2019.,yes,pacheco,0,0
17, Is it true that there are no soccer players from Spain who played for Deportivo Alavés with uniform number 1 in Deportivo Alavés in 2019?,299,1,yes,it is true. there were no soccer players from spain who played for deportivo alavés with uniform number 1 in deportivo alavés in 2019. i know this because i searched for the team roster and uniform numbers for the 2019 season and found no spanish players listed with the number 1 jersey.,no,pacheco,0,0
18, Is there a soccer player from Brazil who played for SD Eibar with uniform number 19 in SD Eibar in 2019?,420,0,yes,"the soccer player from brazil who played for sd eibar with uniform number 19 in sd eibar in 2019 is charles dias de oliveira, commonly known as charles.",yes,charles,1,1
19, Is it true that there are no soccer players from Brazil who played for SD Eibar with uniform number 19 in SD Eibar in 2019?,420,1,yes,it is true. there were no soccer players from brazil who played for sd eibar with uniform number 19 in sd eibar in 2019. i know this because i have checked the roster of sd eibar for the 2019 season and there were no brazilian players listed with the number 19.,no,charles,0,0
20, Is there a soccer player from Argentina who played for Boca Juniors with uniform number 11 in Boca Juniors in 2019?,457,0,yes,there is a soccer player from argentina who played for boca juniors with uniform number 11 in boca juniors in 2019. his name is darío benedetto.,yes,salvio,0,0
21, Is it true that there are no soccer players from Argentina who played for Boca Juniors with uniform number 11 in Boca Juniors in 2019?,457,1,yes,it is true. there was no soccer player from argentina who played for boca juniors with uniform number 11 in boca juniors in 2019. i know this because i researched the team's roster for the 2019 season and there was no player listed with that number.,no,salvio,0,0
22, Is there a soccer player from Croatia who played for AS Monaco with uniform number 1 in AS Monaco in 2019?,458,0,no,there is no soccer player from croatia who played for as monaco with uniform number 1 in as monaco in 2019.,yes,subašić,0,0
23, Is it true that there are no soccer players from Croatia who played for AS Monaco with uniform number 1 in AS Monaco in 2019?,458,1,yes,it is true. there were no soccer players from croatia who played for as monaco with uniform number 1 in as monaco in 2019.,no,subašić,0,0
24, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 33 in Borussia Dortmund in 2019?,531,0,yes,there is a soccer player from germany who played for borussia dortmund with uniform number 33 in 2019. his name is julian weigl.,yes,weigl,1,1
25, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 33 in Borussia Dortmund in 2019?,531,1,yes,it is true. there was no soccer player from germany who played for borussia dortmund with uniform number 33 in 2019.,no,weigl,0,0
26, Is there a soccer player from Spain who played for Getafe CF with uniform number 7 in Getafe CF in 2019?,535,0,yes,there is a soccer player from spain who played for getafe cf with uniform number 7 in getafe cf in 2019. his name is jaime mata.,yes,mata,1,1
27, Is it true that there are no soccer players from Spain who played for Getafe CF with uniform number 7 in Getafe CF in 2019?,535,1,yes,it is true. there were no soccer players from spain who played for getafe cf with uniform number 7 in getafe cf in 2019. i know this because i searched for the team roster and uniform numbers for the 2019 season and found no player from spain with the number 7.,no,mata,0,0
28, Is there a soccer player from Italy who played for Roma with uniform number 83 in Roma in 2019?,562,0,no,there is no record of a soccer player from italy who played for roma with uniform number 83 in roma in 2019.,yes,mirante,0,0
29, Is it true that there are no soccer players from Italy who played for Roma with uniform number 83 in Roma in 2019?,562,1,yes,it is true. there were no soccer players from italy who played for roma with uniform number 83 in roma in 2019. i know this because i searched for the team roster of roma in 2019 and checked the uniform numbers of all the players.,no,mirante,0,0
30, Is there a soccer player from Argentina who played for Portland Timbers with uniform number 8 in Portland Timbers in 2019?,570,0,yes,the soccer player from argentina who played for portland timbers with uniform number 8 in portland timbers in 2019 is diego valeri.,yes,valeri,1,1
31, Is it true that there are no soccer players from Argentina who played for Portland Timbers with uniform number 8 in Portland Timbers in 2019?,570,1,yes,it is true. there were no soccer players from argentina who played for portland timbers with uniform number 8 in portland timbers in 2019. i know this because i have checked the roster of portland timbers for the 2019 season and there was no player from argentina who wore the number 8 jersey.,no,valeri,0,0
32, Is there a soccer player from Italy who played for Genoa with uniform number 4 in Genoa in 2019?,572,0,no,there was no soccer player from italy who played for genoa with uniform number 4 in genoa in 2019.,yes,criscito,0,0
33, Is it true that there are no soccer players from Italy who played for Genoa with uniform number 4 in Genoa in 2019?,572,1,yes,it is true. there were no soccer players from italy who played for genoa with uniform number 4 in genoa in 2019. i know this because i searched for the team roster and uniform numbers for the 2019 season and found no player listed with the number 4.,no,criscito,0,0
34, Is there a soccer player from France who played for Crystal Palace with uniform number 12 in Crystal Palace in 2019?,587,0,no,there was no soccer player from france who played for crystal palace with uniform number 12 in crystal palace in 2019.,yes,sakho,0,0
35, Is it true that there are no soccer players from France who played for Crystal Palace with uniform number 12 in Crystal Palace in 2019?,587,1,yes,it is true. there were no soccer players from france who played for crystal palace with uniform number 12 in crystal palace in 2019. i know this because i have checked the team roster and match reports from that season.,no,sakho,0,0
36, Is there a soccer player from Argentina who played for Roma with uniform number 27 in Roma in 2019?,604,0,yes,the soccer player from argentina who played for roma with uniform number 27 in 2019 is javier pastore.,yes,pastore,1,1
37, Is it true that there are no soccer players from Argentina who played for Roma with uniform number 27 in Roma in 2019?,604,1,yes,it is true. there were no soccer players from argentina who played for roma with uniform number 27 in roma in 2019. i know this because i researched the team's roster for the 2019 season and found no argentine players listed with that uniform number.,no,pastore,0,0
38, Is there a soccer player from Brazil who played for Guangzhou FC with uniform number 18 in Guangzhou FC in 2019?,608,0,yes,the soccer player from brazil who played for guangzhou fc with uniform number 18 in guangzhou fc in 2019 is paulinho.,yes,elkeson,0,0
39, Is it true that there are no soccer players from Brazil who played for Guangzhou FC with uniform number 18 in Guangzhou FC in 2019?,608,1,yes,it is true. there were no soccer players from brazil who played for guangzhou fc with uniform number 18 in guangzhou fc in 2019. i know this because i have checked the roster of guangzhou fc for the 2019 season and there were no brazilian players listed with the number 18 jersey.,no,elkeson,0,0
40, Is there a soccer player from England who played for Burnley with uniform number 5 in Burnley in 2019?,634,0,no,there was no soccer player from england who played for burnley with uniform number 5 in burnley in 2019.,yes,tarkowski,0,0
41, Is it true that there are no soccer players from England who played for Burnley with uniform number 5 in Burnley in 2019?,634,1,yes,it is true. there was no soccer player from england who played for burnley with uniform number 5 in burnley in 2019. this can be confirmed by checking the team roster and match reports from that season.,no,tarkowski,0,0
42, Is there a soccer player from Bosnia and Herzegovina who played for Arsenal with uniform number 31 in Arsenal in 2019?,657,0,no,there was no soccer player from bosnia and herzegovina who played for arsenal with uniform number 31 in arsenal in 2019.,yes,kolašinac,0,0
43, Is it true that there are no soccer players from Bosnia and Herzegovina who played for Arsenal with uniform number 31 in Arsenal in 2019?,657,1,yes,it is true. there were no soccer players from bosnia and herzegovina who played for arsenal with uniform number 31 in arsenal in 2019.,no,kolašinac,0,0
44, Is there a soccer player from France who played for Olympique Lyonnais with uniform number 14 in Olympique Lyonnais in 2019?,683,0,yes,the soccer player from france who played for olympique lyonnais with uniform number 14 in olympique lyonnais in 2019 is martin terrier.,yes,dubois,0,0
45, Is it true that there are no soccer players from France who played for Olympique Lyonnais with uniform number 14 in Olympique Lyonnais in 2019?,683,1,yes,it is true. there were no soccer players from france who played for olympique lyonnais with uniform number 14 in olympique lyonnais in 2019. i know this because i have checked the team roster and match reports from that year.,no,dubois,0,0
46, Is there a soccer player from Brazil who played for SC Braga with uniform number 34 in SC Braga in 2019?,691,0,no,"as per my knowledge, there was no soccer player from brazil who played for sc braga with uniform number 34 in sc braga in 2019.",yes,raúl,0,0
47, Is it true that there are no soccer players from Brazil who played for SC Braga with uniform number 34 in SC Braga in 2019?,691,1,yes,it is true. there were no soccer players from brazil who played for sc braga with uniform number 34 in sc braga in 2019. i know this because i searched for the team roster of sc braga in 2019 and checked the uniform numbers of all the players.,no,raúl,0,0
48, Is there a soccer player from France who played for FC Bayern München with uniform number 5 in FC Bayern München in 2019?,703,0,no,there was no soccer player from france who played for fc bayern münchen with uniform number 5 in fc bayern münchen in 2019.,yes,pavard,0,0
49, Is it true that there are no soccer players from France who played for FC Bayern München with uniform number 5 in FC Bayern München in 2019?,703,1,yes,it is true. there were no soccer players from france who played for fc bayern münchen with uniform number 5 in fc bayern münchen in 2019.,no,pavard,0,0
50, Is there a soccer player from Brazil who played for Clube Atlético Mineiro with uniform number 2 in Clube Atlético Mineiro in 2019?,716,0,unsure,"As an AI language model, I do not have access to the complete and up-to-date information on all soccer players and their uniform numbers. Therefore, I cannot confirm with certainty whether there was a soccer player from Brazil who played for Clube Atlético Mineiro with uniform number 2 in Clube Atlético Mineiro in 2019.
",yes,catarino,0,0
51, Is it true that there are no soccer players from Brazil who played for Clube Atlético Mineiro with uniform number 2 in Clube Atlético Mineiro in 2019?,716,1,yes,it is true. there were no soccer players from brazil who played for clube atlético mineiro with uniform number 2 in clube atlético mineiro in 2019. i know this because i searched for the team's roster for the 2019 season and checked the uniform numbers of all the players.,no,catarino,0,0
52, Is there a soccer player from Brazil who played for Aston Villa with uniform number 9 in Aston Villa in 2019?,725,0,no,there was no soccer player from brazil who played for aston villa with uniform number 9 in aston villa in 2019.,yes,wesley,0,0
53, Is it true that there are no soccer players from Brazil who played for Aston Villa with uniform number 9 in Aston Villa in 2019?,725,1,yes,it is true. there were no soccer players from brazil who played for aston villa with uniform number 9 in aston villa in 2019. i know this because i have checked the roster of aston villa for the 2019 season and there were no brazilian players listed with the number 9 jersey.,no,wesley,0,0
54, Is there a soccer player from Congo DR who played for Royal Antwerp FC with uniform number 70 in Royal Antwerp FC in 2019?,771,0,yes,the soccer player from congo dr who played for royal antwerp fc with uniform number 70 in royal antwerp fc in 2019 is didier lamkel ze.,yes,mbokani,0,0
55, Is it true that there are no soccer players from Congo DR who played for Royal Antwerp FC with uniform number 70 in Royal Antwerp FC in 2019?,771,1,yes,it is true. there were no soccer players from congo dr who played for royal antwerp fc with uniform number 70 in royal antwerp fc in 2019.,no,mbokani,0,0
56, Is there a soccer player from Brazil who played for Tigres U.A.N.L. with uniform number 5 in Tigres U.A.N.L. in 2019?,799,0,yes,"rafael de souza pereira, commonly known as rafael carioca, is a brazilian soccer player who played for tigres u.a.n.l. with uniform number 5 in 2019.",yes,carioca,1,1
57, Is it true that there are no soccer players from Brazil who played for Tigres U.A.N.L. with uniform number 5 in Tigres U.A.N.L. in 2019?,799,1,yes,it is true. there were no soccer players from brazil who played for tigres u.a.n.l. with uniform number 5 in tigres u.a.n.l. in 2019. i checked the official roster of tigres u.a.n.l. for the 2019 season and there was no brazilian player listed with the number 5 jersey.,no,carioca,0,0
58, Is there a soccer player from Greece who played for Olympiacos CFP with uniform number 7 in Olympiacos CFP in 2019?,867,0,no,"As an AI language model, I don't have access to the complete records of all soccer players, but according to the official website of Olympiacos CFP, there was no player from Greece who played for Olympiacos CFP with uniform number 7 in 2019.
",yes,fortounis,0,0
59, Is it true that there are no soccer players from Greece who played for Olympiacos CFP with uniform number 7 in Olympiacos CFP in 2019?,867,1,yes,it is true. there were no soccer players from greece who played for olympiacos cfp with uniform number 7 in olympiacos cfp in 2019. i know this because i researched the team's roster for the 2019 season and found no greek players listed with the number 7 jersey.,no,fortounis,0,0
60, Is there a soccer player from Netherlands who played for Hertha BSC with uniform number 4 in Hertha BSC in 2019?,870,0,no,there was no soccer player from netherlands who played for hertha bsc with uniform number 4 in hertha bsc in 2019.,yes,rekik,0,0
61, Is it true that there are no soccer players from Netherlands who played for Hertha BSC with uniform number 4 in Hertha BSC in 2019?,870,1,yes,it is true. there were no soccer players from netherlands who played for hertha bsc with uniform number 4 in hertha bsc in 2019. i know this because i have checked the roster of hertha bsc for the 2019 season and there were no dutch players listed with the number 4 jersey.,no,rekik,0,0
62, Is there a soccer player from Portugal who played for Levante Unión Deportiva with uniform number 14 in Levante Unión Deportiva in 2019?,913,0,no,cristiano ronaldo did not play for levante unión deportiva in 2019.,yes,vezo,0,0
63, Is it true that there are no soccer players from Portugal who played for Levante Unión Deportiva with uniform number 14 in Levante Unión Deportiva in 2019?,913,1,yes,it is true. there were no soccer players from portugal who played for levante unión deportiva with uniform number 14 in levante unión deportiva in 2019. i know this because i searched for the team's roster for the 2019 season and there were no portuguese players listed with the number 14.,no,vezo,0,0
64, Is there a soccer player from Netherlands who played for PSV with uniform number 22 in PSV in 2019?,956,0,no,there was no soccer player from netherlands who played for psv with uniform number 22 in psv in 2019.,yes,dumfries,0,0
65, Is it true that there are no soccer players from Netherlands who played for PSV with uniform number 22 in PSV in 2019?,956,1,yes,it is true. there were no soccer players from netherlands who played for psv with uniform number 22 in psv in 2019. i know this because i researched the team roster for the 2019 season and there was no player listed with that specific combination of nationality and uniform number.,no,dumfries,0,0
66, Is there a soccer player from England who played for West Ham United with uniform number 41 in West Ham United in 2019?,959,0,no,there is no record of a soccer player from england who played for west ham united with uniform number 41 in 2019.,yes,rice,0,0
67, Is it true that there are no soccer players from England who played for West Ham United with uniform number 41 in West Ham United in 2019?,959,1,yes,it is true. there were no soccer players from england who played for west ham united with uniform number 41 in west ham united in 2019.,no,rice,0,0
68, Is there a soccer player from Ukraine who played for Shakhtar Donetsk with uniform number 10 in Shakhtar Donetsk in 2019?,972,0,yes,the soccer player from ukraine who played for shakhtar donetsk with uniform number 10 in shakhtar donetsk in 2019 is marlos.,yes,moraes,0,0
69, Is it true that there are no soccer players from Ukraine who played for Shakhtar Donetsk with uniform number 10 in Shakhtar Donetsk in 2019?,972,1,yes,it is true. there were no soccer players from ukraine who played for shakhtar donetsk with uniform number 10 in shakhtar donetsk in 2019. i know this because i researched the team's roster for the 2019 season and found no ukrainian players listed with the number 10 jersey.,no,moraes,0,0
70, Is there a soccer player from England who played for Everton with uniform number 8 in Everton in 2019?,1012,0,no,there was no soccer player from england who played for everton with uniform number 8 in everton in 2019.,yes,delph,0,0
71, Is it true that there are no soccer players from England who played for Everton with uniform number 8 in Everton in 2019?,1012,1,yes,it is true. there was no soccer player from england who played for everton with uniform number 8 in 2019.,no,delph,0,0
72, Is there a soccer player from Italy who played for Genoa with uniform number 5 in Genoa in 2019?,1050,0,no,there was no soccer player from italy who played for genoa with uniform number 5 in genoa in 2019.,yes,rômulo,0,0
73, Is it true that there are no soccer players from Italy who played for Genoa with uniform number 5 in Genoa in 2019?,1050,1,yes,it is true. there were no soccer players from italy who played for genoa with uniform number 5 in genoa in 2019. i know this because i searched for the team roster and uniform numbers for the 2019 season and found no player with that description.,no,rômulo,0,0
74, Is there a soccer player from France who played for RC Strasbourg Alsace with uniform number 8 in RC Strasbourg Alsace in 2019?,1055,0,unsure,No rationale,yes,martin,0,0
75, Is it true that there are no soccer players from France who played for RC Strasbourg Alsace with uniform number 8 in RC Strasbourg Alsace in 2019?,1055,1,yes,it is true. there were no soccer players from france who played for rc strasbourg alsace with uniform number 8 in rc strasbourg alsace in 2019. i know this because i researched the team's roster for the 2019 season and found no french players listed with the number 8 jersey.,no,martin,0,0
76, Is there a soccer player from France who played for RC Strasbourg Alsace with uniform number 24 in RC Strasbourg Alsace in 2019?,1127,0,unsure,"As an AI language model, I do not have access to the complete and up-to-date information about all soccer players and their uniform numbers. Therefore, I cannot confirm with certainty whether there was a soccer player from France who played for RC Strasbourg Alsace with uniform number 24 in 2019.
",yes,djiku,0,0
77, Is it true that there are no soccer players from France who played for RC Strasbourg Alsace with uniform number 24 in RC Strasbourg Alsace in 2019?,1127,1,yes,it is true. there were no soccer players from france who played for rc strasbourg alsace with uniform number 24 in rc strasbourg alsace in 2019. i know this because i searched for the team's roster for the 2019 season and checked the uniform numbers of all the players.,no,djiku,0,0
78, Is there a soccer player from Argentina who played for Club Tijuana with uniform number 33 in Club Tijuana in 2019?,1137,0,yes,the soccer player from argentina who played for club tijuana with uniform number 33 in club tijuana in 2019 is ariel nahuelpán.,yes,miranda,0,0
79, Is it true that there are no soccer players from Argentina who played for Club Tijuana with uniform number 33 in Club Tijuana in 2019?,1137,1,yes,it is true. there were no soccer players from argentina who played for club tijuana with uniform number 33 in club tijuana in 2019. i know this because i have checked the roster of club tijuana for the 2019 season and there was no player from argentina who wore the number 33 jersey.,no,miranda,0,0
80, Is there a soccer player from Spain who played for Levante Unión Deportiva with uniform number 21 in Levante Unión Deportiva in 2019?,1183,0,unsure,"as an ai language model, i do not have access to the complete records of all soccer players. however, it is possible that there was a soccer player from spain who played for levante unión deportiva with uniform number 21 in 2019.",yes,mayoral,0,0
81, Is it true that there are no soccer players from Spain who played for Levante Unión Deportiva with uniform number 21 in Levante Unión Deportiva in 2019?,1183,1,yes,it is true. there were no soccer players from spain who played for levante unión deportiva with uniform number 21 in levante unión deportiva in 2019. i know this because i searched for the team's roster for the 2019 season and checked the uniform numbers of all the players.,no,mayoral,0,0
82, Is there a soccer player from Germany who played for Chicago Fire Football Club with uniform number 31 in Chicago Fire Football Club in 2019?,1231,0,yes,the soccer player from germany who played for chicago fire football club with uniform number 31 in chicago fire football club in 2019 is fabian herbers.,yes,schweinsteiger,0,0
83, Is it true that there are no soccer players from Germany who played for Chicago Fire Football Club with uniform number 31 in Chicago Fire Football Club in 2019?,1231,1,yes,it is true. there were no soccer players from germany who played for chicago fire football club with uniform number 31 in chicago fire football club in 2019. i know this because i have checked the roster of chicago fire football club for the 2019 season and there was no player from germany with the uniform number 31.,no,schweinsteiger,0,0
84, Is there a soccer player from Turkey who played for Royal Antwerp FC with uniform number 1 in Royal Antwerp FC in 2019?,1255,0,no,there is no record of a soccer player from turkey who played for royal antwerp fc with uniform number 1 in 2019.,yes,bolat,0,0
85, Is it true that there are no soccer players from Turkey who played for Royal Antwerp FC with uniform number 1 in Royal Antwerp FC in 2019?,1255,1,yes,it is true. there were no soccer players from turkey who played for royal antwerp fc with uniform number 1 in royal antwerp fc in 2019. i know this because i have checked the team roster and the player statistics for that season.,no,bolat,0,0
86, Is there a soccer player from Northern Ireland who played for Watford with uniform number 15 in Watford in 2019?,1291,0,no,there is no record of a soccer player from northern ireland who played for watford with uniform number 15 in 2019.,yes,cathcart,0,0
87, Is it true that there are no soccer players from Northern Ireland who played for Watford with uniform number 15 in Watford in 2019?,1291,1,yes,it is true. there were no soccer players from northern ireland who played for watford with uniform number 15 in watford in 2019. i know this because i have checked the team roster and the player statistics for that season.,no,cathcart,0,0
88, Is there a soccer player from France who played for Dinamo Zagreb with uniform number 28 in Dinamo Zagreb in 2019?,1338,0,yes,there is a soccer player from france who played for dinamo zagreb with uniform number 28 in dinamo zagreb in 2019. his name is iyayi atiemwen.,yes,théophile-catherine,0,0
89, Is it true that there are no soccer players from France who played for Dinamo Zagreb with uniform number 28 in Dinamo Zagreb in 2019?,1338,1,yes,it is true. there were no soccer players from france who played for dinamo zagreb with uniform number 28 in dinamo zagreb in 2019. i know this because i have checked the team roster and there is no player from france with that uniform number.,no,théophile-catherine,0,0
90, Is there a soccer player from France who played for AS Saint-Étienne with uniform number 21 in AS Saint-Étienne in 2019?,1348,0,no,there is no record of a soccer player from france who played for as saint-étienne with uniform number 21 in as saint-étienne in 2019.,yes,hamouma,0,0
91, Is it true that there are no soccer players from France who played for AS Saint-Étienne with uniform number 21 in AS Saint-Étienne in 2019?,1348,1,yes,it is true. there were no soccer players from france who played for as saint-étienne with uniform number 21 in as saint-étienne in 2019.,no,hamouma,0,0
92, Is there a soccer player from Cape Verde Islands who played for Fenerbahçe SK with uniform number 24 in Fenerbahçe SK in 2019?,1423,0,no,there is no record of a soccer player from cape verde islands who played for fenerbahçe sk with uniform number 24 in fenerbahçe sk in 2019.,yes,rodrigues,0,0
93, Is it true that there are no soccer players from Cape Verde Islands who played for Fenerbahçe SK with uniform number 24 in Fenerbahçe SK in 2019?,1423,1,yes,it is true. i have searched through the official records of fenerbahçe sk and there is no evidence of any soccer player from cape verde islands who played for fenerbahçe sk with uniform number 24 in 2019.,no,rodrigues,0,0
94, Is there a soccer player from Argentina who played for Newell's Old Boys with uniform number 1 in Newell's Old Boys in 2019?,1449,0,no,there is no soccer player from argentina who played for newell's old boys with uniform number 1 in newell's old boys in 2019.,yes,aguerre,0,0
95, Is it true that there are no soccer players from Argentina who played for Newell's Old Boys with uniform number 1 in Newell's Old Boys in 2019?,1449,1,yes,it is true. there were no soccer players from argentina who played for newell's old boys with uniform number 1 in newell's old boys in 2019. i know this because i researched the team's roster for the 2019 season and found no player listed with that specific uniform number.,no,aguerre,0,0
96, Is there a soccer player from Belgium who played for Atalanta with uniform number 21 in Atalanta in 2019?,1476,0,yes,timothy castagne is a soccer player from belgium who played for atalanta with uniform number 21 in 2019.,yes,castagne,1,1
97, Is it true that there are no soccer players from Belgium who played for Atalanta with uniform number 21 in Atalanta in 2019?,1476,1,yes,it is true. there were no soccer players from belgium who played for atalanta with uniform number 21 in atalanta in 2019. i know this because i have checked the roster of atalanta for the 2019 season and there were no belgian players listed with the number 21.,no,castagne,0,0
98, Is there a soccer player from Guinea who played for FC Girondins de Bordeaux with uniform number 11 in FC Girondins de Bordeaux in 2019?,1483,0,no,there was no soccer player from guinea who played for fc girondins de bordeaux with uniform number 11 in 2019.,yes,kamano,0,0
99, Is it true that there are no soccer players from Guinea who played for FC Girondins de Bordeaux with uniform number 11 in FC Girondins de Bordeaux in 2019?,1483,1,yes,it is true. there were no soccer players from guinea who played for fc girondins de bordeaux with uniform number 11 in fc girondins de bordeaux in 2019. i know this because i have checked the team roster and the statistics of fc girondins de bordeaux for the 2019 season.,no,kamano,0,0
