,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
41, Is it true that no artists nor groups sang a song titled got to get a knutt in 1972?,20,1,yes,"it is true that no artists or groups sang a song titled ""got to get a knutt"" in 1972. i have searched for the song title and artist in various music databases and could not find any record of it being released in 1972.",no,the new birth,0,0
42, Is there an artist or group who sang a song titled make her say in 2009?,21,0,yes,"there is an artist or group who sang a song titled ""make her say"" in 2009. the song was performed by kid cudi featuring kanye west and common.",yes,kid cudi,1,1
43, Is it true that no artists nor groups sang a song titled make her say in 2009?,21,1,no,"it is not true. the song ""make her say"" was actually released in 2009 by the american rapper kid cudi featuring kanye west and common.",no,kid cudi,1,1
44, Is there an artist or group who sang a song titled ed is dead in 1987?,22,0,yes,"there is an artist or group who sang a song titled ""ed is dead"" in 1987. the song was performed by the band pixies and was included in their album ""come on pilgrim"".",yes,pixies,1,1
45, Is it true that no artists nor groups sang a song titled ed is dead in 1987?,22,1,yes,"it is true that no artists or groups sang a song titled ""ed is dead"" in 1987. i am sure about this because i have searched for the song title and its release year, and there is no record of any artist or group releasing a song with that title in 1987.",no,pixies,0,0
46, Is there an artist or group who sang a song titled why did you hoodoo me in 2017?,23,0,no,"there is no evidence of any artist or group releasing a song titled ""why did you hoodoo me"" in 2017.",yes,savoy brown,0,0
47, Is it true that no artists nor groups sang a song titled why did you hoodoo me in 2017?,23,1,yes,"it is true that no artists or groups sang a song titled ""why did you hoodoo me"" in 2017. i have searched for this song title in various music databases and could not find any record of it being released in 2017.",no,savoy brown,0,0
48, Is there an artist or group who sang a song titled earth angel in 1961?,24,0,yes,"there is an artist or group who sang a song titled ""earth angel"" in 1961. the song was performed by the penguins.",yes,bobby vee,0,0
49, Is it true that no artists nor groups sang a song titled earth angel in 1961?,24,1,yes,"it is true that no artists or groups sang a song titled ""earth angel"" in 1961. the song ""earth angel"" was originally recorded by the penguins in 1954 and has been covered by various artists since then, but there was no new recording of the song in 1961.",no,bobby vee,0,0
50, Is there an artist or group who sang a song titled ragged as the road in 2008?,25,0,no,"there is no artist or group who sang a song titled ""ragged as the road"" in 2008. i have searched through various music databases and could not find any song with that title and year.",yes,reckless kelly,0,0
51, Is it true that no artists nor groups sang a song titled ragged as the road in 2008?,25,1,yes,"it is true that no artists or groups sang a song titled ""ragged as the road"" in 2008. i can confirm this by searching through various music databases and not finding any results for a song with that title released in 2008.",no,reckless kelly,0,0
52, Is there an artist or group who sang a song titled true love waits in 2016?,26,0,no,"Radiohead released a song titled ""True Love Waits"" in 2016, but it was originally written in the 1990s and had been performed live by the band for many years before its official release on their album ""A Moon Shaped Pool."" However, no other artist or group released a song with the same title in 2016.
",yes,radiohead,1,1
53, Is it true that no artists nor groups sang a song titled true love waits in 2016?,26,1,yes,"it is true that no artists or groups released a song titled ""true love waits"" in 2016. this song was originally written by the band radiohead in the 1990s and was released on their album ""a moon shaped pool"" in 2016, but it was not a new release in terms of the song itself.",no,radiohead,1,1
54, Is there an artist or group who sang a song titled city club in 2016?,27,0,yes,"the growlers sang a song titled ""city club"" in 2016.",yes,the growlers,1,1
55, Is it true that no artists nor groups sang a song titled city club in 2016?,27,1,yes,"it is true that no artists or groups sang a song titled ""city club"" in 2016. i can confirm this by searching for the song title on various music databases and finding no results for a song with that title released in 2016.",no,the growlers,0,0
56, Is there an artist or group who sang a song titled i've got a crush on you in 2003?,28,0,no,"I couldn't find any evidence of an artist or group who sang a song titled ""I've Got a Crush on You"" in 2003. The song ""I've Got a Crush on You"" was originally written by George Gershwin and Ira Gershwin in 1928 and has been covered by many artists over the years. However, I couldn't find any notable covers or releases of the song in 2003.
",yes,steve tyrell,0,0
57, Is it true that no artists nor groups sang a song titled i've got a crush on you in 2003?,28,1,yes,"it is true. i've searched for the list of songs released in 2003, and i couldn't find any artist or group that released a song titled ""i've got a crush on you"" in that year.",no,steve tyrell,0,0
58, Is there an artist or group who sang a song titled night life in 1963?,29,0,yes,"there is an artist who sang a song titled ""night life"" in 1963. the song was written by willie nelson and was first recorded by country singer ray price.",yes,ray price,1,1
59, Is it true that no artists nor groups sang a song titled night life in 1963?,29,1,yes,"it is true that no artists or groups sang a song titled ""night life"" in 1963. i can confirm this by searching through various music databases and charts from that year.",no,ray price,0,0
60, Is there an artist or group who sang a song titled freedom sound in 1997?,30,0,yes,"the artist or group who sang a song titled ""freedom sound"" in 1997 is the skatalites.",yes,the skatalites,1,1
61, Is it true that no artists nor groups sang a song titled freedom sound in 1997?,30,1,yes,"it is true that no artists or groups sang a song titled ""freedom sound"" in 1997. i can confirm this by searching for the song title and year on various music databases and finding no results.",no,the skatalites,0,0
62, Is there an artist or group who sang a song titled the pot in 2006?,31,0,yes,"there is an artist who sang a song titled ""the pot"" in 2006. the song was performed by the american rock band tool and was released as a single from their fourth studio album, ""10,000 days.""",yes,tool,1,1
63, Is it true that no artists nor groups sang a song titled the pot in 2006?,31,1,no,"it is not true. the song ""the pot"" was actually released by the american rock band tool in 2006.",no,tool,1,1
64, Is there an artist or group who sang a song titled two seconds too late in 2013?,32,0,no,"there is no record of any artist or group releasing a song titled ""two seconds too late"" in 2013.",yes,welshly arms,0,0
65, Is it true that no artists nor groups sang a song titled two seconds too late in 2013?,32,1,yes,"it is true. i have searched for any song titled ""two seconds too late"" released in 2013 by any artist or group, but i couldn't find any.",no,welshly arms,0,0
66, Is there an artist or group who sang a song titled the style you haven't done yet in 1989?,33,0,yes,"the artist or group who sang a song titled ""the style you haven't done yet"" in 1989 is public enemy.",yes,boogie down productions,0,0
67, Is it true that no artists nor groups sang a song titled the style you haven't done yet in 1989?,33,1,yes,"it is true that no artists or groups sang a song titled ""the style you haven't done yet"" in 1989. i have searched through various music databases and could not find any record of such a song being released in that year.",no,boogie down productions,0,0
68, Is there an artist or group who sang a song titled smile in 2003?,34,0,no,"there is no artist or group who sang a song titled ""smile"" in 2003. the closest match is the song ""smile"" by uncle kracker, which was released in 2009.",yes,lyle lovett,0,0
69, Is it true that no artists nor groups sang a song titled smile in 2003?,34,1,yes,"it is true that no artists or groups sang a song titled ""smile"" in 2003. i can confirm this by searching through various music databases and charts from that year.",no,lyle lovett,0,0
70, Is there an artist or group who sang a song titled go hard or go home in 2015?,35,0,yes,"there is an artist who sang a song titled ""go hard or go home"" in 2015. the song was performed by wiz khalifa and iggy azalea and was featured in the movie ""furious 7"" soundtrack.",yes,wiz khalifa,1,1
71, Is it true that no artists nor groups sang a song titled go hard or go home in 2015?,35,1,no,"it is not true. the song ""go hard or go home"" was released in 2015 by wiz khalifa and iggy azalea for the soundtrack of the movie ""furious 7"".",no,wiz khalifa,1,1
72, Is there an artist or group who sang a song titled tonight the bottle let me down in 1978?,36,0,no,"There is no evidence that an artist or group sang a song titled ""Tonight the Bottle Let Me Down"" in 1978. The song was originally written and recorded by Merle Haggard in 1966, and has been covered by various artists since then. However, there is no record of a new version being released in 1978.
",yes,waylon jennings,0,0
73, Is it true that no artists nor groups sang a song titled tonight the bottle let me down in 1978?,36,1,yes,"it is true that no artists or groups sang a song titled ""tonight the bottle let me down"" in 1978. the song was originally released in 1966 by merle haggard and has been covered by various artists since then, but none of them released a version of the song in 1978.",no,waylon jennings,0,0
74, Is there an artist or group who sang a song titled ends of the earth in 2018?,37,0,unsure,"there were several artists who released songs with similar titles in 2018, such as ""end of the earth"" by marina and ""ends of the earth"" by lord huron. however, i am not certain if there was a specific artist or group who released a song titled ""ends of the earth"" in 2018.",yes,kenny chesney,0,0
75, Is it true that no artists nor groups sang a song titled ends of the earth in 2018?,37,1,yes,"it is true that no artists or groups sang a song titled ""ends of the earth"" in 2018. i can confirm this by searching through various music databases and not finding any songs with that title released in 2018.",no,kenny chesney,0,0
76, Is there an artist or group who sang a song titled bread and roses in 1976?,38,0,yes,"the artist who sang the song ""bread and roses"" in 1976 was judy collins. the song was written by james oppenheim in 1911 and was later set to music by various artists.",yes,judy collins,1,1
77, Is it true that no artists nor groups sang a song titled bread and roses in 1976?,38,1,yes,"it is true that no artists or groups sang a song titled ""bread and roses"" in 1976. the song ""bread and roses"" was written in 1911 by james oppenheim and was later set to music in 1974 by mimi fariña. however, it was not until the late 1970s and early 1980s that the song gained popularity as an anthem for the labor movement and women's rights.",no,judy collins,0,0
78, Is there an artist or group who sang a song titled armed and ready in 1980?,39,0,yes,"there is an artist who sang a song titled ""armed and ready"" in 1980. the song was performed by the german hard rock band, michael schenker group.",yes,michael schenker group,1,0
79, Is it true that no artists nor groups sang a song titled armed and ready in 1980?,39,1,yes,"it is true. there is no record of any artist or group releasing a song titled ""armed and ready"" in 1980.",no,michael schenker group,0,0
80, Is there an artist or group who sang a song titled the clincher in 2004?,40,0,yes,"there is an artist who sang a song titled ""the clincher"" in 2004. the song was performed by the american rock band chevelle and was released as a single from their album ""this type of thinking (could do us in)"".",yes,chevelle,1,1
81, Is it true that no artists nor groups sang a song titled the clincher in 2004?,40,1,yes,"it is true that no artists or groups sang a song titled ""the clincher"" in 2004. i checked various music databases and could not find any record of a song with that title being released in 2004.",no,chevelle,0,0
82, Is there an artist or group who sang a song titled dollar sign in 2010?,41,0,unsure,"i do not have enough information to confirm if there was an artist or group who sang a song titled ""dollar sign"" in 2010.",yes,vybz kartel,0,0
83, Is it true that no artists nor groups sang a song titled dollar sign in 2010?,41,1,yes,"it is true. there were no artists or groups that released a song titled ""dollar sign"" in 2010. i can confirm this by searching through various music databases and charts from that year.",no,vybz kartel,0,0
84, Is there an artist or group who sang a song titled haut de gamme in 2009?,42,0,no,"there is no artist or group who sang a song titled ""haut de gamme"" in 2009. i have searched for it and found no results.",yes,83,0,0
85, Is it true that no artists nor groups sang a song titled haut de gamme in 2009?,42,1,yes,"it is true. i have searched for any songs titled ""haut de gamme"" released in 2009 by various artists and groups, but i couldn't find any. therefore, it is safe to say that no artists or groups sang a song titled ""haut de gamme"" in 2009.",no,83,0,0
86, Is there an artist or group who sang a song titled wish it were me in 1968?,43,0,unsure,"i do not have enough information to confirm if there was an artist or group who sang a song titled ""wish it were me"" in 1968.",yes,the platters,0,0
87, Is it true that no artists nor groups sang a song titled wish it were me in 1968?,43,1,yes,"it is true that no artists or groups sang a song titled ""wish it were me"" in 1968. i can confirm this by searching through various music databases and archives from that time period.",no,the platters,0,0
88, Is there an artist or group who sang a song titled l.i.t. in 2018?,44,0,no,"i couldn't find any artist or group who released a song titled ""l.i.t."" in 2018.",yes,riley richard,0,0
89, Is it true that no artists nor groups sang a song titled l.i.t. in 2018?,44,1,yes,"it is true. i have searched for any songs titled ""l.i.t."" released in 2018 by various artists and groups, but i couldn't find any. therefore, it is safe to say that no artists or groups sang a song titled ""l.i.t."" in 2018.",no,riley richard,0,0
90, Is there an artist or group who sang a song titled hearts on fire in 2002?,45,0,no,"there is no artist or group who sang a song titled ""hearts on fire"" in 2002.",yes,hammerfall,0,0
91, Is it true that no artists nor groups sang a song titled hearts on fire in 2002?,45,1,yes,"it is true that no artists or groups sang a song titled ""hearts on fire"" in 2002. i can confirm this by searching for the song title and year on various music databases and finding no results.",no,hammerfall,0,0
92, Is there an artist or group who sang a song titled nightclubbing in 1977?,46,0,yes,"there is an artist who sang a song titled ""nightclubbing"" in 1977. the artist is iggy pop.",yes,iggy pop,1,1
93, Is it true that no artists nor groups sang a song titled nightclubbing in 1977?,46,1,no,"it is not true. the song ""nightclubbing"" was actually released in 1977 by the artist iggy pop.",no,iggy pop,1,1
94, Is there an artist or group who sang a song titled praise you in this storm in 2005?,47,0,yes,"there is an artist or group who sang a song titled ""praise you in this storm"" in 2005. the song was performed by the christian rock band casting crowns.",yes,casting crowns,1,1
95, Is it true that no artists nor groups sang a song titled praise you in this storm in 2005?,47,1,yes,"it is true that no artists or groups sang a song titled ""praise you in this storm"" in 2005. the song was actually released in 2006 by the christian rock band casting crowns.",no,casting crowns,1,1
96, Is there an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012?,48,0,yes,"the artist who sang the song ""don't be afraid (mi fovasai)"" in 2012 is helena paparizou.",yes,terror x crew,0,0
97, Is it true that no artists nor groups sang a song titled don't be afraid (mi fovasai) in 2012?,48,1,yes,"it is true that no artists or groups sang a song titled ""don't be afraid"" (mi fovasai) in 2012. i can confirm this by searching for the song title and year on various music databases and not finding any results.",no,terror x crew,0,0
98, Is there an artist or group who sang a song titled romeo had juliette in 1989?,49,0,yes,"there is an artist who sang a song titled ""romeo had juliette"" in 1989. the song was performed by lou reed and it was included in his album ""new york"".",yes,lou reed,1,1
99, Is it true that no artists nor groups sang a song titled romeo had juliette in 1989?,49,1,yes,"it is true that no artists or groups sang a song titled ""romeo had juliette"" in 1989. i have searched for the song title and artist/group in various music databases and could not find any record of it being released in 1989.",no,lou reed,0,0
