,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
55,27,1, Is it true that there are no soccer players from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019?,"No, it is not true. David Silva, a Spanish soccer player, was a member of Manchester City and wore the uniform number 21 while playing for Manchester City in 2019.",silva,david silva
56,28,0, Is there a soccer player from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"No, there is no Uruguayan soccer player who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019. The soccer player who wore the uniform number 9 while playing for Paris Saint-Germain in 2019 was Edinson Cavani, who is from Uruguay.",cavani,e. cavani
57,28,1, Is it true that there are no soccer players from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"Yes, it is true. The soccer player, who was a member of Paris Saint-Germain wearing the uniform number 9 while playing for Paris Saint-Germain in 2019 was Edinson Cavani, who is from Uruguay.",cavani,e. cavani
58,29,0, Is there a soccer player from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,"Yes, Diego Godín, an Uruguayan footballer, was a member of Inter and wore the uniform number 2 while playing for Inter in 2019.",godín,d. godín
59,29,1, Is it true that there are no soccer players from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,"Yes, it is true. There was no Uruguayan soccer player who played for Inter with uniform number 2 in Inter in 2019. The player who wore the number 2 jersey for Inter in 2019 was S. Vrsaljko, who is from Croatia.",godín,d. godín
60,30,0, Is there a soccer player from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,"Yes, Toni Kroos, a German soccer player, was a member of Real Madrid CF and wore the uniform number 8 while playing for Real Madrid CF in 2019.",kroos,t. kroos
61,30,1, Is it true that there are no soccer players from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,"No, it is not true. Toni Kroos, a German soccer player, was a member of Real Madrid CF and wore the uniform number 8 while playing for Real Madrid CF in 2019.",kroos,t. kroos
62,31,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"Yes, M. Reus, a German soccer player, was a member of Borussia Dortmund and wore the uniform number 11 while playing for Borussia Dortmund in 2019.",reus,m. reus
63,31,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"No, it is not true. The soccer player, who was a member of Borussia Dortmund and wore the uniform number 11 while playing for Borussia Dortmund in 2019 was M. Reus. He is from Germany.",reus,m. reus
64,32,0, Is there a soccer player from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"Yes, Pierre-Emerick Aubameyang, a Gabonese footballer, was a member of Arsenal and wore the uniform number 14 while playing for Arsenal in 2019.",aubameyang,p. aubameyang
65,32,1, Is it true that there are no soccer players from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"No, it is not true. Pierre-Emerick Aubameyang, a Gabonese footballer, was a member of Arsenal and wore the uniform number 14 while playing for Arsenal in 2019.",aubameyang,p. aubameyang
66,33,0, Is there a soccer player from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,"Yes, Christian Eriksen, a Danish soccer player, was a member of Tottenham Hotspur and wore the uniform number 23 while playing for Tottenham Hotspur in 2019.",eriksen,c. eriksen
67,33,1, Is it true that there are no soccer players from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,"No, it is not true. Christian Eriksen, a Danish soccer player, was a member of Tottenham Hotspur and wore the uniform number 23 while playing for Tottenham Hotspur in 2019.",eriksen,c. eriksen
68,34,0, Is there a soccer player from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,"Yes, Thibaut Courtois, a Belgian soccer player, was a member of Real Madrid CF and wore the uniform number 13 while playing for Real Madrid CF in 2019.",courtois,t. courtois
69,34,1, Is it true that there are no soccer players from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,"No, it is not true. Thibaut Courtois, a Belgian soccer player, was a member of Real Madrid CF and wore the uniform number 13 while playing for Real Madrid CF in 2019.",courtois,t. courtois
70,35,0, Is there a soccer player from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,"Yes, Paul Pogba, a French soccer player, was a member of Manchester United and wore the uniform number 6 while playing for Manchester United in 2019.",pogba,p. pogba
71,35,1, Is it true that there are no soccer players from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,"No, it is not true. Axel Tuanzebe, a French-born footballer who represents the England national team, was a member of Manchester United and wore the uniform number 6 while playing for Manchester United in 2019.",pogba,p. pogba
72,36,0, Is there a soccer player from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"Yes, Raheem Sterling, an English footballer, was a member of Manchester City and wore the uniform number 7 while playing for Manchester City in 2019.",sterling,r. sterling
73,36,1, Is it true that there are no soccer players from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"No, it is not true. There is an English soccer player, Raheem Sterling, who was a member of Manchester City and wore the uniform number 7 while playing for Manchester City in 2019.",sterling,r. sterling
74,37,0, Is there a soccer player from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"No, there is no soccer player from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019. Sadio Mane, who is a Senegalese footballer, played for Liverpool in 2019 but he wore the uniform number 10 for his national team, not for Liverpool. For Liverpool, he wore the uniform number 11.",mané,s. mané
75,37,1, Is it true that there are no soccer players from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"Yes, it is true. The soccer player who wore the uniform number 10 while playing for Liverpool in 2019 was Sadio Mané, who is from Senegal.",mané,s. mané
76,38,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,"No, there is no Brazilian soccer player who played for Manchester City with uniform number 31 in Manchester City in 2019. The player who wore the uniform number 31 while playing for Manchester City in 2019 was Ederson Santana de Moraes (Ederson), who is a goalkeeper from Brazil, but he wore the uniform number 31.",ederson,ederson
77,38,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,"No, it is not true. The soccer player, Ederson Santana de Moraes (Ederson), who is a Brazilian footballer, was a member of Manchester City and wore the uniform number 31 while playing for Manchester City in 2019.",ederson,ederson
78,39,0, Is there a soccer player from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"Yes, there is a soccer player from Argentina who played for Juventus with uniform number 10 in Juventus in 2019. His name is Paulo Dybala.",dybala,p. dybala
79,39,1, Is it true that there are no soccer players from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"No, it is not true. Paulo Dybala, an Argentine footballer, was a member of Juventus and wore the uniform number 10 while playing for Juventus in 2019.",dybala,p. dybala
80,40,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,"No, there is no Brazilian soccer player who played for Manchester City with uniform number 25 in Manchester City in 2019. The player who wore the uniform number 25 for Manchester City in 2019 was Fernandinho, but he is from Brazil.",fernandinho,fernandinho
81,40,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,"No, it is not true. The soccer player, Fernandinho, who is from Brazil, was a member of Manchester City and wore the uniform number 25 while playing for Manchester City in 2019.",fernandinho,fernandinho
82,41,0, Is there a soccer player from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,"No, there is no Brazilian soccer player who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019. The soccer player who wore the uniform number 2 while playing for Paris Saint-Germain in 2019 was Thiago Silva, who is from Brazil, but he played as a center-back and not as a right-back.",silva,thiago silva
83,41,1, Is it true that there are no soccer players from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,"Yes, it is true. The soccer player, who was a member of Paris Saint-Germain wearing the uniform number 2 while playing for Paris Saint-Germain in 2019 was Thiago Silva. He is from Brazil, but he wore the uniform number 2.",silva,thiago silva
84,42,0, Is there a soccer player from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,"Yes, Karim Benzema, a French soccer player, was a member of Real Madrid CF and wore the uniform number 9 while playing for Real Madrid CF in 2019.",benzema,k. benzema
85,42,1, Is it true that there are no soccer players from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,"No, it is not true. Karim Benzema, a French soccer player, was a member of Real Madrid CF and wore the uniform number 9 while playing for Real Madrid CF in 2019.",benzema,k. benzema
86,43,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,"Yes, Jan Vertonghen, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 5 while playing for Tottenham Hotspur in 2019.",vertonghen,j. vertonghen
87,43,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,"No, it is not true. Jan Vertonghen, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 5 while playing for Tottenham Hotspur in 2019.",vertonghen,j. vertonghen
88,44,0, Is there a soccer player from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,"Yes, Dries Mertens, a Belgian soccer player, was a member of Napoli and wore the uniform number 14 while playing for Napoli in 2019.",mertens,d. mertens
89,44,1, Is it true that there are no soccer players from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,"No, it is not true. Dries Mertens, a Belgian soccer player, was a member of Napoli and wore the uniform number 14 while playing for Napoli in 2019.",mertens,d. mertens
90,45,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"Yes, Jeremy Toljan, a German soccer player, was a member of Borussia Dortmund and wore the uniform number 15 while playing for Borussia Dortmund in 2019.",hummels,m. hummels
91,45,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"No, it is not true. Jeremy Toljan, a German soccer player, was a member of Borussia Dortmund and wore the uniform number 15 while playing for Borussia Dortmund in 2019.",hummels,m. hummels
92,46,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,"Yes, Toby Alderweireld, a Belgian soccer player, was a member of Tottenham Hotspur and wore the uniform number 4 while playing for Tottenham Hotspur in 2019.",alderweireld,t. alderweireld
93,46,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,"No, it is not true. Toby Alderweireld, a Belgian soccer player, was a member of Tottenham Hotspur and wore the uniform number 4 while playing for Tottenham Hotspur in 2019.",alderweireld,t. alderweireld
94,47,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,"Yes, Jordi Alba, a Spanish soccer player, was a member of FC Barcelona and wore the uniform number 18 while playing for FC Barcelona in 2019.",alba,jordi alba
95,47,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,"No, it is not true. The soccer player, Jordi Alba, who is from Spain, was a member of FC Barcelona and wore the uniform number 18 while playing for FC Barcelona in 2019.",alba,jordi alba
96,48,0, Is there a soccer player from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,"Yes, Thiago Alcântara do Nascimento (Thiago), a Spanish soccer player, was a member of FC Bayern München and wore the uniform number 6 while playing for FC Bayern München in 2019.",thiago,thiago
97,48,1, Is it true that there are no soccer players from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,"No, it is not true. Thiago Alcântara, a Spanish footballer, was a member of FC Bayern München and wore the uniform number 6 while playing for FC Bayern München in 2019.",thiago,thiago
98,49,0, Is there a soccer player from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,"Yes, Keylor Navas, a Costa Rican soccer player, was a member of Real Madrid CF and wore the uniform number 1 while playing for Real Madrid CF in 2019.",navas,k. navas
99,49,1, Is it true that there are no soccer players from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,"No, it is not true. Keylor Navas, a Costa Rican footballer, was a member of Real Madrid CF and wore the uniform number 1 while playing for Real Madrid CF in 2019.",navas,k. navas
100,50,0, Is there a soccer player from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,"Yes, there is an Italian soccer player, Lorenzo Insigne, who was a member of Napoli and wore the uniform number 24 while playing for Napoli in 2019.",insigne,l. insigne
101,50,1, Is it true that there are no soccer players from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,"No, it is not true. The soccer player, who was a member of Napoli wearing the uniform number 24 while playing for Napoli in 2019 was Lorenzo Insigne. He is an Italian footballer.",insigne,l. insigne
102,51,0, Is there a soccer player from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019?,"Yes, Son Heung-min, a South Korean footballer, was a member of Tottenham Hotspur and wore the uniform number 7 while playing for Tottenham Hotspur in 2019.",son,h. son
