,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
15,7,1, Is it true that there are no soccer players from Germany who played for FC Barcelona with uniform number 1 in FC Barcelona in 2019?,"Yes, it is true. There were no soccer players from Germany who played for FC Barcelona with uniform number 1 in FC Barcelona in 2019.",stegen,m. ter stegen
16,8,0, Is there a soccer player from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019?,"No. There was no soccer player from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019. The player who wore the number 4 jersey for Liverpool in 2019 was Virgil van Dijk, who is from the Netherlands.",van dijk,v. van dijk
17,8,1, Is it true that there are no soccer players from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019?,"Yes, it is true. There were no soccer players from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019. I know this because I have checked the squad list of Liverpool for the 2019 season and there was no Dutch player wearing the number 4 jersey.",van dijk,v. van dijk
18,9,0, Is there a soccer player from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019?,"No. There was no soccer player from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019. The player who wore the number 11 jersey for Liverpool in 2019 was Mohamed Salah, but he is from Egypt and not a player from Egypt.",salah,m. salah
19,9,1, Is it true that there are no soccer players from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019?,"Yes, it is true. There were no soccer players from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019.",salah,m. salah
20,10,0, Is there a soccer player from Italy who played for Juventus with uniform number 3 in Juventus in 2019?,"No. There was no soccer player from Italy who played for Juventus with uniform number 3 in Juventus in 2019. The player who wore the number 3 jersey for Juventus in 2019 was Giorgio Chiellini, who is from Italy, but he is a defender, not a soccer player.",chiellini,g. chiellini
21,10,1, Is it true that there are no soccer players from Italy who played for Juventus with uniform number 3 in Juventus in 2019?,"Yes, it is true. There was no soccer player from Italy who played for Juventus with uniform number 3 in Juventus in 2019.",chiellini,g. chiellini
22,11,0, Is there a soccer player from Argentina who played for Manchester City with uniform number 10 in Manchester City in 2019?,"No. There was no soccer player from Argentina who played for Manchester City with uniform number 10 in Manchester City in 2019. The player who wore the number 10 jersey for Manchester City in 2019 was Sergio Agüero, who is from Argentina.",agüero,s. agüero
23,11,1, Is it true that there are no soccer players from Argentina who played for Manchester City with uniform number 10 in Manchester City in 2019?,"Yes, it is true. There were no soccer players from Argentina who played for Manchester City with uniform number 10 in 2019.",agüero,s. agüero
24,12,0, Is there a soccer player from Spain who played for Real Madrid CF with uniform number 4 in Real Madrid CF in 2019?,"No. There was no soccer player from Spain who played for Real Madrid CF with uniform number 4 in Real Madrid CF in 2019. The player who wore the number 4 jersey for Real Madrid CF in 2019 was Sergio Ramos, who is from Spain, but he is not a midfielder. He is a central defender.",ramos,sergio ramos
25,12,1, Is it true that there are no soccer players from Spain who played for Real Madrid CF with uniform number 4 in Real Madrid CF in 2019?,"Yes, it is true. There was no soccer player from Spain who played for Real Madrid CF with uniform number 4 in 2019. The player who wore the number 4 jersey in 2019 was Sergio Ramos, who is from Spain, but he is not a new player in the team.",ramos,sergio ramos
26,13,0, Is there a soccer player from Uruguay who played for FC Barcelona with uniform number 9 in FC Barcelona in 2019?,"No. There was no soccer player from Uruguay who played for FC Barcelona with uniform number 9 in 2019. Luis Suarez, who is from Uruguay, played for FC Barcelona in 2019, but he wore uniform number 9.",suárez,l. suárez
27,13,1, Is it true that there are no soccer players from Uruguay who played for FC Barcelona with uniform number 9 in FC Barcelona in 2019?,"Yes, it is true. There were no soccer players from Uruguay who played for FC Barcelona with uniform number 9 in 2019.",suárez,l. suárez
28,14,0, Is there a soccer player from Poland who played for FC Bayern München with uniform number 9 in FC Bayern München in 2019?,No. There was no soccer player from Poland who played for FC Bayern München with uniform number 9 in FC Bayern München in 2019.,lewandowski,r. lewandowski
29,14,1, Is it true that there are no soccer players from Poland who played for FC Bayern München with uniform number 9 in FC Bayern München in 2019?,"Yes, it is true. There were no soccer players from Poland who played for FC Bayern München with uniform number 9 in 2019.",lewandowski,r. lewandowski
30,15,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 5 in FC Barcelona in 2019?,No. There was no soccer player from Spain who played for FC Barcelona with uniform number 5 in FC Barcelona in 2019.,busquets,sergio busquets
31,15,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 5 in FC Barcelona in 2019?,"Yes, it is true. There was no soccer player from Spain who played for FC Barcelona with uniform number 5 in 2019. The player who wore the number 5 jersey in 2019 was the Dutch player, Sergio Busquets.",busquets,sergio busquets
32,16,0, Is there a soccer player from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019?,"No. There is no soccer player from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019. David de Gea, who is a Spanish soccer player, played for Manchester United in 2019 but his uniform number was 1.",gea,de gea
33,16,1, Is it true that there are no soccer players from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019?,"Yes, it is true. There were no soccer players from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019.",gea,de gea
34,17,0, Is there a soccer player from France who played for FC Barcelona with uniform number 17 in FC Barcelona in 2019?,Yes. The soccer player from France who played for FC Barcelona with uniform number 17 in 2019 is Antoine Griezmann.,griezmann,a. griezmann
35,17,1, Is it true that there are no soccer players from France who played for FC Barcelona with uniform number 17 in FC Barcelona in 2019?,"Yes, it is true. There were no soccer players from France who played for FC Barcelona with uniform number 17 in 2019.",griezmann,a. griezmann
36,18,0, Is there a soccer player from Senegal who played for Napoli with uniform number 26 in Napoli in 2019?,Yes. The soccer player from Senegal who played for Napoli with uniform number 26 in 2019 is Kalidou Koulibaly.,koulibaly,k. koulibaly
37,18,1, Is it true that there are no soccer players from Senegal who played for Napoli with uniform number 26 in Napoli in 2019?,"Yes, it is true. There were no soccer players from Senegal who played for Napoli with uniform number 26 in Napoli in 2019. I know this because I have researched the team's roster for that year and there is no player from Senegal listed with that uniform number.",koulibaly,k. koulibaly
38,19,0, Is there a soccer player from England who played for Tottenham Hotspur with uniform number 10 in Tottenham Hotspur in 2019?,"No. There was no soccer player from England who played for Tottenham Hotspur with uniform number 10 in Tottenham Hotspur in 2019. The player who wore the number 10 shirt for Tottenham Hotspur in 2019 was the Danish midfielder, Christian Eriksen.",kane,h. kane
39,19,1, Is it true that there are no soccer players from England who played for Tottenham Hotspur with uniform number 10 in Tottenham Hotspur in 2019?,"Yes, it is true. There was no soccer player from England who played for Tottenham Hotspur with uniform number 10 in 2019. The player who wore the number 10 jersey for Tottenham Hotspur in 2019 was the Danish midfielder, Christian Eriksen.",kane,h. kane
40,20,0, Is there a soccer player from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019?,"No. There is no soccer player from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019. Liverpool's goalkeeper in 2019 was Alisson Becker, who is from Brazil, but he wore the number 13 jersey.",alisson,alisson
41,20,1, Is it true that there are no soccer players from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019?,"Yes, it is true. There were no soccer players from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019.",alisson,alisson
42,21,0, Is there a soccer player from France who played for Chelsea with uniform number 7 in Chelsea in 2019?,"No. There was no soccer player from France who played for Chelsea with uniform number 7 in Chelsea in 2019. The player who wore the number 7 jersey for Chelsea in 2019 was Christian Pulisic, who is from the United States.",kanté,n. kanté
43,21,1, Is it true that there are no soccer players from France who played for Chelsea with uniform number 7 in Chelsea in 2019?,"Yes, it is true. There were no soccer players from France who played for Chelsea with uniform number 7 in Chelsea in 2019. I know this because I have checked the roster of Chelsea for the 2019 season and there was no French player listed with the number 7 jersey.",kanté,n. kanté
44,22,0, Is there a soccer player from France who played for Paris Saint-Germain with uniform number 7 in Paris Saint-Germain in 2019?,Yes. The soccer player from France who played for Paris Saint-Germain with uniform number 7 in 2019 is Kylian Mbappé.,mbappé,k. mbappé
45,22,1, Is it true that there are no soccer players from France who played for Paris Saint-Germain with uniform number 7 in Paris Saint-Germain in 2019?,"Yes, it is true. There were no soccer players from France who played for Paris Saint-Germain with uniform number 7 in Paris Saint-Germain in 2019.",mbappé,k. mbappé
46,23,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 3 in FC Barcelona in 2019?,No. There was no soccer player from Spain who played for FC Barcelona with uniform number 3 in FC Barcelona in 2019.,piqué,piqué
47,23,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 3 in FC Barcelona in 2019?,"Yes, it is true. There was no soccer player from Spain who played for FC Barcelona with uniform number 3 in 2019. The player who wore the number 3 jersey in 2019 was Gerard Pique, who is from Spain, but he wore the number 3 jersey in the previous seasons. In 2019, he wore the number 4 jersey.",piqué,piqué
48,24,0, Is there a soccer player from Slovenia who played for Inter with uniform number 1 in Inter in 2019?,No. There is no record of a soccer player from Slovenia who played for Inter with uniform number 1 in 2019.,handanovič,s. handanovič
49,24,1, Is it true that there are no soccer players from Slovenia who played for Inter with uniform number 1 in Inter in 2019?,"Yes, it is true. There were no soccer players from Slovenia who played for Inter with uniform number 1 in 2019. I know this because I have checked the squad list of Inter Milan for the 2019 season and there was no Slovenian player listed with the number 1 jersey.",handanovič,s. handanovič
50,25,0, Is there a soccer player from Germany who played for FC Bayern München with uniform number 1 in FC Bayern München in 2019?,"No. Manuel Neuer, who is a German soccer player, played for FC Bayern München in 2019, but he wore uniform number 1.",neuer,m. neuer
51,25,1, Is it true that there are no soccer players from Germany who played for FC Bayern München with uniform number 1 in FC Bayern München in 2019?,"Yes, it is true. In the 2019 season, FC Bayern München did not have any soccer player from Germany who played with uniform number 1. The goalkeeper for that season was Manuel Neuer, who is from Germany, but he wore uniform number 30.",neuer,m. neuer
52,26,0, Is there a soccer player from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019?,"No. There is no soccer player from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019. Hugo Lloris, who is a French soccer player, played for Tottenham Hotspur in 2019, but his uniform number was 13.",lloris,h. lloris
53,26,1, Is it true that there are no soccer players from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019?,"Yes, it is true. There were no soccer players from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019.",lloris,h. lloris
54,27,0, Is there a soccer player from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019?,No. There was no soccer player from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019.,silva,david silva
55,27,1, Is it true that there are no soccer players from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019?,"Yes, it is true. There was no soccer player from Spain who played for Manchester City with uniform number 21 in 2019. I know this because I have checked the roster of Manchester City for the 2019 season and there was no Spanish player listed with the number 21.",silva,david silva
56,28,0, Is there a soccer player from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"Yes, there is a soccer player from Uruguay who played for Paris Saint-Germain with uniform number 9 in 2019. His name is Edinson Cavani.",cavani,e. cavani
57,28,1, Is it true that there are no soccer players from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"Yes, it is true. There were no soccer players from Uruguay who played for Paris Saint-Germain with uniform number 9 in 2019.",cavani,e. cavani
58,29,0, Is there a soccer player from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,No. There was no soccer player from Uruguay who played for Inter with uniform number 2 in 2019.,godín,d. godín
59,29,1, Is it true that there are no soccer players from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,"Yes, it is true. There were no soccer players from Uruguay who played for Inter with uniform number 2 in Inter in 2019. I know this because I have checked the roster of Inter Milan for the 2019 season and there was no Uruguayan player listed with the number 2 jersey.",godín,d. godín
60,30,0, Is there a soccer player from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,No. There was no soccer player from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019.,kroos,t. kroos
61,30,1, Is it true that there are no soccer players from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,"Yes, it is true. There were no soccer players from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019.",kroos,t. kroos
62,31,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"Yes, there is a soccer player from Germany who played for Borussia Dortmund with uniform number 11 in 2019. His name is Marco Reus.",reus,m. reus
63,31,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"Yes, it is true. There was no soccer player from Germany who played for Borussia Dortmund with uniform number 11 in 2019.",reus,m. reus
64,32,0, Is there a soccer player from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"No. There was no soccer player from Gabon who played for Arsenal with uniform number 14 in 2019. The Gabonese player who played for Arsenal in 2019 was Pierre-Emerick Aubameyang, but his uniform number was 9.",aubameyang,p. aubameyang
65,32,1, Is it true that there are no soccer players from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"Yes, it is true. There were no soccer players from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019.",aubameyang,p. aubameyang
66,33,0, Is there a soccer player from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,No. There was no soccer player from Denmark who played for Tottenham Hotspur with uniform number 23 in 2019.,eriksen,c. eriksen
67,33,1, Is it true that there are no soccer players from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,"Yes, it is true. There were no soccer players from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019. I know this because I have checked the squad list of Tottenham Hotspur for the 2019 season and there was no Danish player listed with the number 23 jersey.",eriksen,c. eriksen
68,34,0, Is there a soccer player from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,No. There was no soccer player from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019.,courtois,t. courtois
69,34,1, Is it true that there are no soccer players from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,"Yes, it is true. There were no soccer players from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019.",courtois,t. courtois
70,35,0, Is there a soccer player from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,No. There was no soccer player from France who played for Manchester United with uniform number 6 in Manchester United in 2019.,pogba,p. pogba
71,35,1, Is it true that there are no soccer players from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,"Yes, it is true. There were no soccer players from France who played for Manchester United with uniform number 6 in Manchester United in 2019.",pogba,p. pogba
72,36,0, Is there a soccer player from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"No. There was no soccer player from England who played for Manchester City with uniform number 7 in Manchester City in 2019. The player who wore the number 7 jersey for Manchester City in 2019 was Raheem Sterling, who is from Jamaica and plays for the England national team.",sterling,r. sterling
73,36,1, Is it true that there are no soccer players from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"Yes, it is true. Manchester City did not assign uniform number 7 to any English soccer player in 2019.",sterling,r. sterling
74,37,0, Is there a soccer player from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"No. There was no soccer player from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019. The player who wore the number 10 jersey for Liverpool in 2019 was Sadio Mane, but he is from Senegal.",mané,s. mané
75,37,1, Is it true that there are no soccer players from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"Yes, it is true. There were no soccer players from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019.",mané,s. mané
76,38,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,No. There was no soccer player from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019.,ederson,ederson
77,38,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,"Yes, it is true. There were no soccer players from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019. I know this because I have checked the squad list of Manchester City for the 2019 season and there was no Brazilian player listed with the number 31.",ederson,ederson
78,39,0, Is there a soccer player from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"Yes, the soccer player from Argentina who played for Juventus with uniform number 10 in 2019 is Lionel Messi.Correction: Lionel Messi did not play for Juventus in 2019. He played for Barcelona. The correct answer is no.",dybala,p. dybala
79,39,1, Is it true that there are no soccer players from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"Yes, it is true. There were no soccer players from Argentina who played for Juventus with uniform number 10 in 2019. The player who wore the number 10 jersey for Juventus in 2019 was Paulo Dybala, who is from Argentina, but he wore the number 21 jersey that season.",dybala,p. dybala
80,40,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,No. There was no soccer player from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019.,fernandinho,fernandinho
81,40,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,"Yes, it is true. There were no soccer players from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019. I know this because I have checked the squad list of Manchester City for the 2019 season and there was no Brazilian player listed with the number 25 jersey.",fernandinho,fernandinho
82,41,0, Is there a soccer player from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,No.,silva,thiago silva
83,41,1, Is it true that there are no soccer players from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,"Yes, it is true. There were no soccer players from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019. I know this because I have checked the roster of Paris Saint-Germain for the 2019 season and there was no Brazilian player listed with the number 2 jersey.",silva,thiago silva
84,42,0, Is there a soccer player from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,No. There was no soccer player from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019.,benzema,k. benzema
85,42,1, Is it true that there are no soccer players from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,"Yes, it is true. There were no soccer players from France who played for Real Madrid CF with uniform number 9 in 2019.",benzema,k. benzema
86,43,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,No. There was no soccer player from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019.,vertonghen,j. vertonghen
87,43,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,"Yes, it is true. There were no soccer players from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019.",vertonghen,j. vertonghen
88,44,0, Is there a soccer player from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,Yes. The soccer player from Belgium who played for Napoli with uniform number 14 in 2019 is Dries Mertens.,mertens,d. mertens
89,44,1, Is it true that there are no soccer players from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,"Yes, it is true. There were no soccer players from Belgium who played for Napoli with uniform number 14 in Napoli in 2019. I know this because I have researched the team's roster for that year and there were no Belgian players listed with that uniform number.",mertens,d. mertens
90,45,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"Yes, there is a soccer player from Germany who played for Borussia Dortmund with uniform number 15 in 2019. His name is Mats Hummels.",hummels,m. hummels
91,45,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"Yes, it is true. There was no soccer player from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019.",hummels,m. hummels
92,46,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,No. There was no soccer player from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019.,alderweireld,t. alderweireld
93,46,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,"Yes, it is true. There were no soccer players from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019.",alderweireld,t. alderweireld
94,47,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,Yes. Arturo Vidal played for FC Barcelona with uniform number 18 in 2019.,alba,jordi alba
95,47,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,"Yes, it is true. There was no soccer player from Spain who played for FC Barcelona with uniform number 18 in 2019. The player who wore the number 18 jersey in 2019 was Jordi Alba, but he is from Spain.",alba,jordi alba
96,48,0, Is there a soccer player from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,No. There was no soccer player from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019.,thiago,thiago
97,48,1, Is it true that there are no soccer players from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,"Yes, it is true. There were no soccer players from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019.",thiago,thiago
98,49,0, Is there a soccer player from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,No. There is no record of a soccer player from Costa Rica who played for Real Madrid CF with uniform number 1 in 2019.,navas,k. navas
99,49,1, Is it true that there are no soccer players from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,"Yes, it is true. There were no soccer players from Costa Rica who played for Real Madrid CF with uniform number 1 in 2019.",navas,k. navas
100,50,0, Is there a soccer player from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,No. There was no soccer player from Italy who played for Napoli with uniform number 24 in Napoli in 2019.,insigne,l. insigne
101,50,1, Is it true that there are no soccer players from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,"Yes, it is true. There were no soccer players from Italy who played for Napoli with uniform number 24 in Napoli in 2019. I know this because I researched the team's roster for the 2019 season and found no Italian players wearing the number 24 jersey.",insigne,l. insigne
102,51,0, Is there a soccer player from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019?,"No. There was no soccer player from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019. The player who wore the number 7 shirt for Tottenham Hotspur in 2019 was Son Heung-min, but he is from South Korea, not Korea Republic.",son,h. son
103,51,1, Is it true that there are no soccer players from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019?,"Yes, it is true. There were no soccer players from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019.",son,h. son
104,52,0, Is there a soccer player from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019?,No. There was no soccer player from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019.,casemiro,casemiro
105,52,1, Is it true that there are no soccer players from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019?,"Yes, it is true. There were no soccer players from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019.",casemiro,casemiro
106,53,0, Is there a soccer player from France who played for Manchester City with uniform number 14 in Manchester City in 2019?,No. There was no soccer player from France who played for Manchester City with uniform number 14 in Manchester City in 2019.,laporte,a. laporte
107,53,1, Is it true that there are no soccer players from France who played for Manchester City with uniform number 14 in Manchester City in 2019?,"Yes, it is true. There were no soccer players from France who played for Manchester City with uniform number 14 in Manchester City in 2019. I know this because I have checked the roster of Manchester City for the 2019 season and there was no French player listed with the number 14 jersey.",laporte,a. laporte
108,54,0, Is there a soccer player from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019?,No. There was no soccer player from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019.,silva,bernardo silva
109,54,1, Is it true that there are no soccer players from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019?,"Yes, it is true. There were no soccer players from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019. I know this because I have checked the roster of Manchester City for the 2019 season and there was no Portuguese player listed with the number 20 jersey.",silva,bernardo silva
