,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
52,26,0," Is there a book written by Keylin that was published in June, 1980?","I am sorry, but I cannot provide a definite answer to this question as there is no information available about an author named ""Keylin"" and their publications. Could you please provide more details or clarify the question?",the new york times book of the civil war,the new york times book of the civil war
53,26,1," Is it true that there are no books written by Keylin that were published in June, 1980?","Yes, it is true. There are no books written by an author named Keylin that were published in June, 1980.",the new york times book of the civil war,the new york times book of the civil war
54,27,0," Is there a book written by Sandford, John that was published in May, 2000?","Yes, there is a book written by John Sandford that was published in May, 2000. The book is titled ""Certain Prey"".",easy prey,easy prey
55,27,1," Is it true that there are no books written by Sandford, John that were published in May, 2000?","No, it is not true. There is a book written by John Sandford that was published in May, 2000. The book is titled ""Certain Prey"".",easy prey,easy prey
56,28,0," Is there a book written by Steel, Danielle that was published in February, 1995?","Yes, there is a book written by Danielle Steel that was published in February, 1995. The book is titled ""Lightning"".",accident: a novel,accident: a novel
57,28,1," Is it true that there are no books written by Steel, Danielle that were published in February, 1995?","No, it is not true. There is a book written by Danielle Steel that was published in February, 1995. The book is titled ""Lightning"".",accident: a novel,accident: a novel
58,29,0," Is there a book written by Silverman, Matt that was published in January, 2001?","Yes, there is a book written by Matt Silverman that was published in January, 2001. The book is titled ""Baseball Moguls: The Tycoons Who Own the Game"".",the civil war trivia quiz book,the civil war trivia quiz book
59,29,1," Is it true that there are no books written by Silverman, Matt that were published in January, 2001?","No, it is not true. There is a book written by Matt Silverman that was published in January, 2001. The book is titled ""Baseball Moguls: The Tycoons Who Own the Game"".",the civil war trivia quiz book,the civil war trivia quiz book
60,30,0," Is there a book written by Chandler, A. Bertram that was published in September, 1980?","Yes, there is a book written by A. Bertram Chandler that was published in September, 1980. The book is titled ""The Anarch Lords"".",star loot,star loot
61,30,1," Is it true that there are no books written by Chandler, A. Bertram that were published in September, 1980?","Yes, it is true. There are no books written by A. Bertram Chandler that were published in September, 1980.",star loot,star loot
62,31,0," Is there a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008?","Yes, there is a book written by Mitali Perkins and illustrated by Jamie Hogan that was published in February, 2008. The book is titled ""Rickshaw Girl"".",rickshaw girl,rickshaw girl
63,31,1," Is it true that there are no books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008?","No, it is not true. There is a book written by Mitali Perkins and illustrated by Jamie Hogan that was published in February, 2008. The book is titled ""Rickshaw Girl"".",rickshaw girl,rickshaw girl
64,32,0," Is there a book written by Faulks, Sebastian that was published in January, 2003?","Yes, there is a book written by Sebastian Faulks that was published in January, 2003. The book is titled ""Human Traces"".",on green dolphin street: a novel,on green dolphin street: a novel
65,32,1," Is it true that there are no books written by Faulks, Sebastian that were published in January, 2003?","No, it is not true. There is a book written by Sebastian Faulks that was published in January, 2003. The book is titled ""Human Traces"".",on green dolphin street: a novel,on green dolphin street: a novel
66,33,0," Is there a book written by Mann, Thomas that was published in March, 1990?","No, there are no books written by Thomas Mann that were published in March, 1990. However, there is a book written by Thomas Mann that was published in a similar date, February, 1990. The book is titled ""The Magic Mountain"".",a guide to library research methods,a guide to library research methods
67,33,1," Is it true that there are no books written by Mann, Thomas that were published in March, 1990?","Yes, it is true. There are no books written by Thomas Mann that were published in March, 1990.",a guide to library research methods,a guide to library research methods
68,34,0," Is there a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999?","Yes, there is a book written by Julie Garton-Good and Julie Good-Garton that was published in March, 1999. The book is titled ""All About Mortgages: Insider Tips to Finance Your Home"".",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
69,34,1," Is it true that there are no books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999?","Yes, it is true. There are no books written by Julie Garton-Good or Julie Good-Garton that were published in March, 1999.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
70,35,0," Is there a book written by Margaret Atwood that was published in January, 1972?","Yes, there is a book written by Margaret Atwood that was published in January, 1972. The book is titled ""Survival: A Thematic Guide to Canadian Literature"".",surfacing,surfacing
71,35,1," Is it true that there are no books written by Margaret Atwood that were published in January, 1972?","No, it is not true. There is a book written by Margaret Atwood that was published in January, 1972. The book is titled ""Survival: A Thematic Guide to Canadian Literature"".",surfacing,surfacing
72,36,0," Is there a book written by Minogue, Ethel that was published in January, 1989?","Yes, there is a book written by Ethel Minogue that was published in January, 1989. The book is titled ""The Christian and the Pharisee: Two Outspoken Religious Leaders Debate the Road to Heaven"".",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
73,36,1," Is it true that there are no books written by Minogue, Ethel that were published in January, 1989?","Yes, it is true. There are no books written by Ethel Minogue that were published in January, 1989.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
74,37,0," Is there a book written by Skibell, Joseph that was published in April, 1999?","Yes, there is a book written by Joseph Skibell that was published in April, 1999. The book is titled ""A Blessing on the Moon"".",a blessing on the moon,a blessing on the moon
75,37,1," Is it true that there are no books written by Skibell, Joseph that were published in April, 1999?","No, it is not true. There is a book written by Joseph Skibell that was published in April, 1999. The book is titled ""A Blessing on the Moon"".",a blessing on the moon,a blessing on the moon
76,38,0," Is there a book written by Buchwald, Art that was published in January, 1966?","Yes, there is a book written by Art Buchwald that was published in January, 1966. The book is titled ""I Chose Capitol Punishment"".",son of the great society,son of the great society
77,38,1," Is it true that there are no books written by Buchwald, Art that were published in January, 1966?","No, it is not true. There is a book written by Art Buchwald that was published in January, 1966. The book is titled ""I Chose Capitol Hill"".",son of the great society,son of the great society
78,39,0," Is there a book written by Griffin, Nicholas that was published in May, 2001?","Yes, there is a book written by Nicholas Griffin that was published in May, 2001. The book is titled ""Ping-Pong Diplomacy: The Secret History Behind the Game That Changed the World"".",the house of sight and shadow: a novel,the house of sight and shadow: a novel
79,39,1," Is it true that there are no books written by Griffin, Nicholas that were published in May, 2001?","No, it is not true. There is a book written by Nicholas Griffin that was published in May, 2001. The book is titled ""Ping-Pong Diplomacy: The Secret History Behind the Game That Changed the World"".",the house of sight and shadow: a novel,the house of sight and shadow: a novel
80,40,0," Is there a book written by Hudak, Carolyn M., etc. that was published in January, 1982?","I am unsure whether there is a book written by Carolyn M. Hudak and others that was published in January, 1982. There are many books published in January 1982, and I cannot find any book written by Carolyn M. Hudak and others with the information available.",critical care nursing,critical care nursing
81,40,1," Is it true that there are no books written by Hudak, Carolyn M., etc. that were published in January, 1982?","Yes, it is true. There are no books written by Carolyn M. Hudak or any other author with the last name Hudak that were published in January, 1982.",critical care nursing,critical care nursing
82,41,0," Is there a book written by Gordon Eklund, Poul Anderson that was published in January, 1974?","Yes, there is a book written by Gordon Eklund and Poul Anderson that was published in January, 1974. The book is titled ""The Star Fox"".",inheritors of earth,inheritors of earth
83,41,1," Is it true that there are no books written by Gordon Eklund, Poul Anderson that were published in January, 1974?","No, it is not true. There is a book written by Poul Anderson and Gordon Eklund that was published in January, 1974. The book is titled ""A Knight of Ghosts and Shadows"".",inheritors of earth,inheritors of earth
84,42,0," Is there a book written by Jones, Daniel that was published in June, 2001?","Yes, there is a book written by Daniel Jones that was published in June, 2001. The book is titled ""English Pronouncing Dictionary"".",after lucy: a novel,after lucy: a novel
85,42,1," Is it true that there are no books written by Jones, Daniel that were published in June, 2001?","Yes, it is true. There are no books written by Daniel Jones that were published in June, 2001.",after lucy: a novel,after lucy: a novel
86,43,0," Is there a book written by Morrell, David that was published in July, 1995?","Yes, there is a book written by David Morrell that was published in July, 1995. The book is titled ""Desperate Measures"".",desperate measures,desperate measures
87,43,1," Is it true that there are no books written by Morrell, David that were published in July, 1995?","No, it is not true. There is a book written by David Morrell that was published in July, 1995. The book is titled ""Desperate Measures"".",desperate measures,desperate measures
88,44,0," Is there a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999?","Yes, there is a book written by Trudy E. Bell and Roxana K. Bell that was published in April, 1999. The book is titled ""Women in Mathematics: The Addition of Difference"".",bicycling with children,bicycling with children
89,44,1," Is it true that there are no books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999?","No, it is not true. There is a book written by Trudy E. Bell and Roxana K. Bell that was published in April, 1999. The book is titled ""Women in Mathematics: The Addition of Difference"".",bicycling with children,bicycling with children
90,45,0," Is there a book written by Cunningham, Phillip J. that was published in April, 1995?","Yes, there is a book written by Phillip J. Cunningham that was published in April, 1995. The book is titled ""The Essence of Strategic Giving: A Practical Guide for Donors and Fundraisers"".",mark: the good news preached to the romans,mark: the good news preached to the romans
91,45,1," Is it true that there are no books written by Cunningham, Phillip J. that were published in April, 1995?","Yes, it is true. There are no books written by Phillip J. Cunningham that were published in April, 1995.",mark: the good news preached to the romans,mark: the good news preached to the romans
92,46,0," Is there a book written by Shuster, Bud that was published in September, 1999?","Yes, there is a book written by Bud Shuster that was published in September, 1999. The book is titled ""Bud Shuster: The Public Career of a Conservative Democrat"".",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
93,46,1," Is it true that there are no books written by Shuster, Bud that were published in September, 1999?","Yes, it is true. There are no books written by Bud Shuster that were published in September, 1999.",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
94,48,0," Is there a book written by Mother Goose that was published in January, 1996?","Yes, there is a book attributed to Mother Goose that was published in January, 1996. The book is titled ""Mother Goose Remembers: A Collection of Nursery Rhymes, Poems and Stories"". However, it is important to note that the authorship of Mother Goose rhymes and stories is uncertain and often attributed to a collection of anonymous authors.",humpty dumpty,humpty dumpty
95,48,1," Is it true that there are no books written by Mother Goose that were published in January, 1996?","Yes, it is true. There are no books written by Mother Goose that were published in January, 1996. Mother Goose is a collection of traditional nursery rhymes and stories, and not a specific author who writes books. However, there are many editions of Mother Goose published over the years, but none of them were published in January, 1996.",humpty dumpty,humpty dumpty
96,49,0," Is there a book written by Keskin, Naci that was published in January, 1998?","Yes, there is a book written by Naci Keskin that was published in January, 1998. The book is titled ""The Turkish-Israeli Relationship: Changing Ties of Middle Eastern Outsiders"".",ephesus,ephesus
97,49,1," Is it true that there are no books written by Keskin, Naci that were published in January, 1998?","Yes, it is true. There are no books written by Naci Keskin that were published in January, 1998.",ephesus,ephesus
98,50,0," Is there a book written by Beverly Butler that was published in January, 1970?","Unsure. I cannot find any information about a book written by Beverly Butler that was published in January, 1970. It is possible that such a book exists, but I cannot confirm it without more specific information.",light a single candle,light a single candle
99,50,1," Is it true that there are no books written by Beverly Butler that were published in January, 1970?","Yes, it is true. There are no books written by Beverly Butler that were published in January, 1970.",light a single candle,light a single candle
100,51,0," Is there a book written by dave-finnigan that was published in January, 1993?","I am sorry, but I could not find any book written by Dave Finnigan that was published in January, 1993. It is possible that the book exists but it may not be listed in the sources I have access to.",the joy of juggling,the joy of juggling
101,51,1," Is it true that there are no books written by dave-finnigan that were published in January, 1993?","I am sorry, but I could not find any information about an author named ""dave-finnigan"". It is possible that there are books written by this author that are not listed in my sources.",the joy of juggling,the joy of juggling
102,52,0," Is there a book written by Peters, Elizabeth that was published in May, 2000?","Yes, there is a book written by Elizabeth Peters that was published in May, 2000. The book is titled ""Lord of the Silent"".",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
103,52,1," Is it true that there are no books written by Peters, Elizabeth that were published in May, 2000?","No, it is not true. There is a book written by Elizabeth Peters that was published in May, 2000. The book is titled ""Lord of the Silent"".",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
104,53,0," Is there a book written by Pogrebin, Abigail that was published in October, 2005?","Yes, there is a book written by Abigail Pogrebin that was published in October, 2005. The book is titled ""Stars of David: Prominent Jews Talk About Being Jewish"".",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
105,53,1," Is it true that there are no books written by Pogrebin, Abigail that were published in October, 2005?","No, it is not true. There is a book written by Abigail Pogrebin that was published in October, 2005. The book is titled ""Stars of David: Prominent Jews Talk About Being Jewish"".",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
106,54,0," Is there a book written by Norton, Donna that was published in January, 1983?","Yes, there is a book written by Donna Norton that was published in January, 1983. The book is titled ""Through the Eyes of a Child: An Introduction to Children's Literature"".",through the eyes of a child an introduction to,through the eyes of a child an introduction to
107,54,1," Is it true that there are no books written by Norton, Donna that were published in January, 1983?","Yes, it is true. There are no books written by Donna Norton that were published in January, 1983.",through the eyes of a child an introduction to,through the eyes of a child an introduction to
108,55,0," Is there a book written by Ryden, Hope that was published in March, 1999?","Yes, there is a book written by Hope Ryden that was published in March, 1999. The book is titled ""America's Last Wild Horses"".",wild horses i have known,wild horses i have known
109,55,1," Is it true that there are no books written by Ryden, Hope that were published in March, 1999?","No, it is not true. There is a book written by Hope Ryden that was published in March, 1999. The book is titled ""America's Last Wild Horses"".",wild horses i have known,wild horses i have known
110,56,0," Is there a book written by Kraft, Dean and Kraft, Rochelle that was published in July, 1999?","Yes, there is a book written by Dean Kraft and Rochelle Kraft that was published in July, 1999. The book is titled ""Stroke Rehabilitation: A Function-Based Approach"".",a touch of hope,a touch of hope
111,56,1," Is it true that there are no books written by Kraft, Dean and Kraft, Rochelle that were published in July, 1999?","No, it is not true. There is a book written by Dean Kraft and Rochelle Kraft that was published in July, 1999. The book is titled ""The Perfect Match: Finding and Keeping the Love of Your Life"".",a touch of hope,a touch of hope
112,57,0," Is there a book written by Oates, Joyce Carol that was published in September, 1982?","Yes, there is a book written by Joyce Carol Oates that was published in September, 1982. The book is titled ""Mysteries of Winterthurn"".",a bloodsmoor romance,a bloodsmoor romance
113,57,1," Is it true that there are no books written by Oates, Joyce Carol that were published in September, 1982?","No, it is not true. There is a book written by Joyce Carol Oates that was published in September, 1982. The book is titled ""Mysteries of Winterthurn"".",a bloodsmoor romance,a bloodsmoor romance
114,58,0," Is there a book written by Franklin, Linda Campbell, Dumont, Ninda that was published in October, 2000?","Unsure. There is no book written by Linda Campbell Franklin and Ninda Dumont that was published in October, 2000 that I could find. However, it is possible that they have written a book that was not widely published or that I could not find information about.",my heart 2 heart girlfriends' photo album,my heart 2 heart girlfriends' photo album
115,58,1," Is it true that there are no books written by Franklin, Linda Campbell, Dumont, Ninda that were published in October, 2000?","Yes, it is true. There are no books written by Linda Campbell Franklin or Ninda Dumont that were published in October, 2000.",my heart 2 heart girlfriends' photo album,my heart 2 heart girlfriends' photo album
116,59,0," Is there a book written by Weisberger, Lauren that was published in May, 2006?","Yes, there is a book written by Lauren Weisberger that was published in May, 2006. The book is titled ""Everyone Worth Knowing"".",everyone worth knowing,everyone worth knowing
117,59,1," Is it true that there are no books written by Weisberger, Lauren that were published in May, 2006?","No, it is not true. There is a book written by Lauren Weisberger that was published in May, 2006. The book is titled ""Everyone Worth Knowing"".",everyone worth knowing,everyone worth knowing
118,60,0," Is there a book written by Lisi Harrison that was published in October, 2005?","Yes, there is a book written by Lisi Harrison that was published in October, 2005. The book is titled ""The Clique"".",invasion of the boy snatchers,invasion of the boy snatchers
