,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
24,12,0," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","Yes, the movie ""Pirates of the Caribbean: Dead Man's Chest"" was released in 2006, where Johnny Depp starred in and Gore Verbinski directed the movie.",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
25,12,1," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?","No, it is not true. The movie, ""Pirates of the Caribbean: Dead Man's Chest"" that Gore Verbinski directed, where Johnny Depp starred in the movie was released in 2006.",pirates of the caribbean: dead man's chest,pirates of the caribbean: dead man's chest
26,13,0," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","Yes, the movie ""The Lone Ranger"" was released in 2013, where Johnny Depp starred in and Gore Verbinski directed the movie.",the lone ranger,the lone ranger
27,13,1," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?","No, it is not true. The movie ""The Lone Ranger"" that Gore Verbinski directed, where Johnny Depp starred in, was released in 2013.",the lone ranger,the lone ranger
28,14,0," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?","Yes, the movie ""Man of Steel"" was released in 2013, where Henry Cavill played the role of Superman and Zack Snyder directed the movie.",man of steel,man of steel
29,14,1," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?","No, it is not true. The movie ""Man of Steel"" that Zack Snyder directed, where Henry Cavill played the role of Superman, was released in 2013.",man of steel,man of steel
30,15,0," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","No, there is no movie released in 2008 that starred Peter Dinklage where Andrew Adamson is the director. However, Peter Dinklage did appear in the movie ""The Chronicles of Narnia: Prince Caspian"" which was directed by Andrew Adamson, but it was released in 2007.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
31,15,1," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?","Yes, it is true. There are no movies released in 2008 where Peter Dinklage starred and Andrew Adamson directed.",the chronicles of narnia: prince caspian,the chronicles of narnia: prince caspian
32,16,0," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","Yes, the movie ""The Avengers"" was released in 2012, where Chris Hemsworth played the role of Thor and Joss Whedon directed the movie.",the avengers,the avengers
33,16,1," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?","No, it is not true. The movie ""The Avengers"" was released in 2012, where Chris Hemsworth played the role of Thor and Joss Whedon directed the movie.",the avengers,the avengers
34,17,0," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?","Yes, the movie ""Pirates of the Caribbean: On Stranger Tides"" was released in 2011, where Johnny Depp starred in and Rob Marshall directed the movie.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
35,17,1," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?","No, it is not true. The movie ""Pirates of the Caribbean: On Stranger Tides"" that Rob Marshall directed, where Johnny Depp starred in, was released in 2011.",pirates of the caribbean: on stranger tides,pirates of the caribbean: on stranger tides
36,18,0," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","Yes, the movie ""Men in Black 3"" was released in 2012, where Will Smith starred and Barry Sonnenfeld directed the movie.",men in black 3,men in black 3
37,18,1," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?","No, it is not true. The movie ""Men in Black 3"" that Barry Sonnenfeld directed, where Will Smith starred in, was released in 2012.",men in black 3,men in black 3
38,19,0," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?","Yes, the movie ""The Hobbit: The Battle of the Five Armies"" was released in 2014, where Aidan Turner played the role of Kili and Peter Jackson was the director of the movie.",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
39,19,1," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?","Yes, it is true. There are no movies released in 2014 where Aidan Turner starred and Peter Jackson directed.",the hobbit: the battle of the five armies,the hobbit: the battle of the five armies
40,20,0," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?","Yes, the movie ""The Amazing Spider-Man"" was released in 2012, where Emma Stone starred in the movie and Marc Webb was the director.",the amazing spider-man,the amazing spider-man
41,20,1," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?","No, it is not true. The movie ""The Amazing Spider-Man"" that Marc Webb directed, where Emma Stone starred in the movie, was released in 2012.",the amazing spider-man,the amazing spider-man
42,21,0," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, there is no movie released in 2010 where Mark Addy starred and Ridley Scott directed. However, there is a movie, ""Robin Hood"" that Ridley Scott directed, where Mark Addy appeared in the movie, which was released in 2010.",robin hood,robin hood
43,21,1," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, it is not true. The movie ""Robin Hood"" that Ridley Scott directed, where Mark Addy appeared in the movie was released in 2010.",robin hood,robin hood
44,22,0," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?","Yes, the movie ""The Hobbit: The Desolation of Smaug"" was released in 2013, where Peter Jackson directed and Aidan Turner starred in the movie.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
45,22,1," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?","No, it is not true. The movie ""The Hobbit: The Desolation of Smaug"" was released in 2013, where Aidan Turner starred in and Peter Jackson directed the movie.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
46,23,0," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?","Yes, the movie ""The Golden Compass"" was released in 2007, where Christopher Lee appeared in the movie and Chris Weitz was the director.",the golden compass,the golden compass
47,23,1," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?","Yes, it is true. There are no movies released in 2007 where Christopher Lee starred and Chris Weitz directed.",the golden compass,the golden compass
48,24,0," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, there is no movie that was released in 2005 where Naomi Watts starred and Peter Jackson directed. However, there is a movie, ""King Kong"" that Peter Jackson directed and Naomi Watts starred in, which was released in 2005.",king kong,king kong
49,24,1," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, it is not true. The movie ""King Kong"" that Peter Jackson directed, where Naomi Watts starred in, was released in 2005.",king kong,king kong
50,25,0," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","No, there is no movie released in 1997 that starred Leonardo DiCaprio and was directed by James Cameron. However, there is a movie, ""Titanic"" that James Cameron directed and Leonardo DiCaprio starred in, which was released in 1997.",titanic,titanic
51,25,1," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","Yes, it is true. James Cameron did not direct any movie starring Leonardo DiCaprio that was released in 1997. However, James Cameron directed the movie ""Titanic"" which starred Leonardo DiCaprio, but it was released in 1997.",titanic,titanic
52,26,0," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","Yes, there is a movie, ""Captain America: Civil War"" that Anthony Russo directed, where Robert Downey Jr. starred in, which was released in 2016.",captain america: civil war,captain america: civil war
53,26,1," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, it is not true. The movie ""Captain America: Civil War"" was released in 2016, where Robert Downey Jr. starred in and Anthony Russo was one of the directors.",captain america: civil war,captain america: civil war
54,27,0," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?","No, there is no movie released in 2012 where Liam Neeson starred and Peter Berg directed. However, there is a movie, ""Battleship"" that Peter Berg directed, where Liam Neeson appeared in the movie, which was released in 2012.",battleship,battleship
55,27,1," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?","Yes, it is true. There are no movies released in 2012 where Liam Neeson starred and Peter Berg directed.",battleship,battleship
56,28,0," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","Yes, the movie ""Jurassic World"" was released in 2015, where Colin Trevorrow directed and Bryce Dallas Howard starred in the movie.",jurassic world,jurassic world
57,28,1," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","No, it is not true. The movie ""Jurassic World"" that Colin Trevorrow directed, where Bryce Dallas Howard starred in, was released in 2015.",jurassic world,jurassic world
58,29,0," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?","Yes, the movie ""Skyfall"" was released in 2012, where Sam Mendes directed the movie and Albert Finney appeared in the movie.",skyfall,skyfall
59,29,1," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, it is not true. The movie, ""Skyfall"" that Sam Mendes directed, where Albert Finney appeared in the movie was released in 2012.",skyfall,skyfall
60,30,0," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","Yes, the movie ""Spider-Man 2"" was released in 2004, where J.K. Simmons played the role of J. Jonah Jameson and Sam Raimi directed the movie.",spider-man 2,spider-man 2
61,30,1," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","No, it is not true. The movie ""Spider-Man 2"" that Sam Raimi directed, where J.K. Simmons appeared as J. Jonah Jameson, was released in 2004.",spider-man 2,spider-man 2
62,31,0," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","Yes, the movie ""Iron Man 3"" was released in 2013, where Shane Black directed and Robert Downey Jr. starred in the movie.",iron man 3,iron man 3
63,31,1," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","No, it is not true. The movie ""Iron Man 3"" that Shane Black directed, where Robert Downey Jr. starred in, was released in 2013.",iron man 3,iron man 3
64,32,0," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, the movie ""Alice in Wonderland"" was released in 2010, where Johnny Depp starred in the movie and Tim Burton directed it.",alice in wonderland,alice in wonderland
65,32,1," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, it is true. There are no movies released in 2010 that starred Johnny Depp and were directed by Tim Burton. However, they have collaborated on several movies before and after 2010, including ""Alice in Wonderland"" (2010), ""Dark Shadows"" (2012), and ""Sweeney Todd: The Demon Barber of Fleet Street"" (2007).",alice in wonderland,alice in wonderland
66,33,0," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","Yes, the movie ""X-Men: The Last Stand"" was released in 2006, where Hugh Jackman starred in and Brett Ratner directed the movie.",x-men: the last stand,x-men: the last stand
67,33,1," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, it is not true. The movie, ""X-Men: The Last Stand"" that Brett Ratner directed, where Hugh Jackman starred in the movie was released in 2006.",x-men: the last stand,x-men: the last stand
68,34,0," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","No, there is no movie released in 2013 where Steve Buscemi starred and Dan Scanlon directed. However, there is a movie, ""Monsters University"" that Dan Scanlon directed, where Steve Buscemi provided the voice for one of the characters, which was released in 2013.",monsters university,monsters university
69,34,1," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","Yes, it is true. Steve Buscemi did not appear in any movie that was directed by Dan Scanlon in 2013.",monsters university,monsters university
70,35,0," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?","Yes, Glenn Morshower appeared in the movie ""Transformers: Revenge of the Fallen"" which was directed by Michael Bay and was released in 2009.",transformers: revenge of the fallen,transformers: revenge of the fallen
71,35,1," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?","No, it is not true. The movie ""Transformers: Revenge of the Fallen"" that Michael Bay directed, Glenn Morshower appeared in the movie, which was released in 2009.",transformers: revenge of the fallen,transformers: revenge of the fallen
72,36,0," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?","Yes, the movie ""Transformers: Age of Extinction"" was released in 2014, where Michael Bay directed and Bingbing Li appeared in the movie.",transformers: age of extinction,transformers: age of extinction
73,36,1," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?","No, it is not true. The movie, ""Transformers: Age of Extinction"" that Michael Bay directed, where Bingbing Li appeared in the movie was released in 2014.",transformers: age of extinction,transformers: age of extinction
74,37,0," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?","No, there is no movie released in 2013 where Tim Holmes starred and Sam Raimi directed.",oz the great and powerful,oz the great and powerful
75,37,1," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?","Yes, it is true. There is no movie released in 2013 where Tim Holmes starred and Sam Raimi directed.",oz the great and powerful,oz the great and powerful
76,38,0," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?","Yes, the movie ""The Amazing Spider-Man 2"" was released in 2014, where Emma Stone starred in the movie and Marc Webb was the director.",the amazing spider-man 2,the amazing spider-man 2
77,38,1," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?","No, it is not true. The movie ""The Amazing Spider-Man 2"" that Marc Webb directed, where Emma Stone starred in the movie, was released in 2014.",the amazing spider-man 2,the amazing spider-man 2
78,39,0," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","Yes, the movie ""Tron: Legacy"" was released in 2010, where Jeff Bridges starred and Joseph Kosinski directed the movie.",tron: legacy,tron: legacy
79,39,1," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","No, it is not true. The movie ""Tron: Legacy"" that Joseph Kosinski directed, where Jeff Bridges starred in, was released in 2010.",tron: legacy,tron: legacy
80,40,0," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?","No, there is no movie that was released in 2011, starring Joe Mantegna where John Lasseter is the director. John Lasseter is known for directing animated movies, and Joe Mantegna is known for his work in live-action movies.",cars 2,cars 2
81,40,1," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?","Yes, it is true. John Lasseter is a director who is known for directing animated movies, and Joe Mantegna is an actor who is known for his live-action roles. There are no animated movies directed by John Lasseter that feature Joe Mantegna in the cast that were released in 2011.",cars 2,cars 2
82,41,0," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","Yes, the movie ""Green Lantern"" was released in 2011, where Ryan Reynolds starred in and Martin Campbell directed the movie.",green lantern,green lantern
83,41,1," Is it true that there are no movies, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","No, it is not true. The movie, ""Green Lantern"" that Martin Campbell directed, where Ryan Reynolds starred in the movie was released in 2011.",green lantern,green lantern
84,42,0," Is there a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","Yes, the movie ""Toy Story 3"" was released in 2010, where Lee Unkrich directed the movie and Tom Hanks gave his voice to the character of Woody.",toy story 3,toy story 3
85,42,1," Is it true that there are no movies, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","No, it is not true. The movie ""Toy Story 3"" that Lee Unkrich directed, where Tom Hanks voiced the character of Woody, was released in 2010.",toy story 3,toy story 3
86,43,0," Is there a movie, released in 2009, starring Christian Bale where McG is the director?","Yes, the movie ""Terminator Salvation"" was released in 2009, where Christian Bale starred in and McG directed the movie.",terminator salvation,terminator salvation
87,43,1," Is it true that there are no movies, released in 2009, starring Christian Bale where McG is the director?","No, it is not true. The movie, ""Terminator Salvation"" that McG directed, where Christian Bale starred in the movie was released in 2009.",terminator salvation,terminator salvation
88,44,0," Is there a movie, released in 2015, starring Jason Statham where James Wan is the director?","Yes, the movie ""Furious 7"" was released in 2015, where James Wan directed and Jason Statham starred in the movie.",furious 7,furious 7
89,44,1," Is it true that there are no movies, released in 2015, starring Jason Statham where James Wan is the director?","No, it is not true. The movie ""Furious 7"" that James Wan directed, where Jason Statham starred in, was released in 2015.",furious 7,furious 7
90,45,0," Is there a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?","No, there is no movie released in 2013 where Peter Capaldi starred and Marc Forster directed. However, there is a movie, ""World War Z"" that Marc Forster directed, where Peter Capaldi appeared in the movie, which was released in 2013.",world war z,world war z
91,45,1," Is it true that there are no movies, released in 2013, starring Peter Capaldi where Marc Forster is the director?","Yes, it is true. There are no movies released in 2013 where Peter Capaldi starred and Marc Forster directed.",world war z,world war z
92,46,0," Is there a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","No, there is no movie released in 2014 where Jennifer Lawrence starred and Bryan Singer directed. However, Jennifer Lawrence starred in the movie ""X-Men: Days of Future Past"" which was directed by Bryan Singer and released in 2014.",x-men: days of future past,x-men: days of future past
93,46,1," Is it true that there are no movies, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","Yes, it is true. Jennifer Lawrence did not appear in any movie that Bryan Singer directed in 2014.",x-men: days of future past,x-men: days of future past
94,47,0," Is there a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","No, there is no movie released in 2013 where Benedict Cumberbatch starred and J.J. Abrams directed. However, Benedict Cumberbatch did star in the movie ""Star Trek: Into Darkness"" which was directed by J.J. Abrams and released in 2013.",star trek into darkness,star trek into darkness
95,47,1," Is it true that there are no movies, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","Yes, it is true. Benedict Cumberbatch did not appear in any movie directed by J.J. Abrams that was released in 2013.",star trek into darkness,star trek into darkness
96,48,0," Is there a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","No, there is no movie released in 2013 where Eddie Marsan starred and Bryan Singer directed. However, Eddie Marsan appeared in the movie ""Valkyrie"" which was directed by Bryan Singer and released in 2008.",jack the giant slayer,jack the giant slayer
97,48,1," Is it true that there are no movies, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","Yes, it is true. There are no movies released in 2013 where Eddie Marsan starred and Bryan Singer directed.",jack the giant slayer,jack the giant slayer
98,49,0," Is there a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","Yes, the movie ""The Great Gatsby"" was released in 2013, where Leonardo DiCaprio starred in and Baz Luhrmann directed the movie.",the great gatsby,the great gatsby
99,49,1," Is it true that there are no movies, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","No, it is not true. The movie ""The Great Gatsby"" that Baz Luhrmann directed, where Leonardo DiCaprio starred in, was released in 2013.",the great gatsby,the great gatsby
100,50,0," Is there a movie, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","No, there is no movie released in 2010 that starred Jake Gyllenhaal and was directed by Mike Newell. However, there is a movie, ""Prince of Persia: The Sands of Time"" that Mike Newell directed, where Jake Gyllenhaal starred in, which was released in 2010.",prince of persia: the sands of time,prince of persia: the sands of time
101,50,1," Is it true that there are no movies, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","Yes, it is true. There is no movie released in 2010 that starred Jake Gyllenhaal and was directed by Mike Newell.",prince of persia: the sands of time,prince of persia: the sands of time
102,51,0," Is there a movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","Yes, the movie ""Pacific Rim"" was released in 2013, where Guillermo del Toro directed and Charlie Hunnam starred in the movie.",pacific rim,pacific rim
103,51,1," Is it true that there are no movies, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","No, it is not true. The movie ""Pacific Rim"" that Guillermo del Toro directed, where Charlie Hunnam starred in, was released in 2013.",pacific rim,pacific rim
104,52,0," Is there a movie, released in 2011, starring Glenn Morshower where Michael Bay is the director?","Yes, Glenn Morshower appeared in the movie ""Transformers: Dark of the Moon"" which was directed by Michael Bay and was released in 2011.",transformers: dark of the moon,transformers: dark of the moon
105,52,1," Is it true that there are no movies, released in 2011, starring Glenn Morshower where Michael Bay is the director?","No, it is not true. The movie ""Transformers: Dark of the Moon"" that Michael Bay directed, where Glenn Morshower appeared in the movie was released in 2011.",transformers: dark of the moon,transformers: dark of the moon
106,53,0," Is there a movie, released in 2008, starring Harrison Ford where Steven Spielberg is the director?","No, there is no movie released in 2008 that starred Harrison Ford and was directed by Steven Spielberg. However, there are four movies where Harrison Ford and Steven Spielberg worked together: ""Raiders of the Lost Ark"" (1981), ""Indiana Jones and the Temple of Doom"" (1984), ""Indiana Jones and the Last Crusade"" (1989), and ""Indiana Jones and the Kingdom of the Crystal Skull"" (2008).",indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull
107,53,1," Is it true that there are no movies, released in 2008, starring Harrison Ford where Steven Spielberg is the director?","No, it is not true. The movie, ""Indiana Jones and the Kingdom of the Crystal Skull"" that Steven Spielberg directed, where Harrison Ford starred in the movie was released in 2008.",indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull
108,54,0," Is there a movie, released in 2015, starring A.J. Buckley where Peter Sohn is the director?","Yes, the movie ""The Good Dinosaur"" was released in 2015, where Peter Sohn directed the movie and A.J. Buckley provided the voice for the character Nash.",the good dinosaur,the good dinosaur
109,54,1," Is it true that there are no movies, released in 2015, starring A.J. Buckley where Peter Sohn is the director?","Yes, it is true. There are no movies released in 2015 where A.J. Buckley starred and Peter Sohn directed.",the good dinosaur,the good dinosaur
110,55,0," Is there a movie, released in 2012, starring Kelly Macdonald where Mark Andrews is the director?","Yes, the movie ""Brave"" was released in 2012, where Kelly Macdonald voiced the lead character, and Mark Andrews was one of the directors of the movie.",brave,brave
111,55,1," Is it true that there are no movies, released in 2012, starring Kelly Macdonald where Mark Andrews is the director?","No, it is not true. The movie ""Brave"" that Mark Andrews co-directed with Brenda Chapman, where Kelly Macdonald voiced the lead character, was released in 2012.",brave,brave
112,56,0," Is there a movie, released in 2016, starring Sofia Boutella where Justin Lin is the director?","No, there is no movie released in 2016 where Sofia Boutella starred and Justin Lin directed. However, Sofia Boutella starred in the movie ""Star Trek Beyond"" which was directed by Justin Lin and released in 2016.",star trek beyond,star trek beyond
113,56,1," Is it true that there are no movies, released in 2016, starring Sofia Boutella where Justin Lin is the director?","Yes, it is true. There are no movies released in 2016 where Sofia Boutella starred and Justin Lin directed.",star trek beyond,star trek beyond
