,entity_idx,question_idx,question,model_response
72,106,1,"Is the published month of the book titled ""The Best Is Yet To Come"" written by Asmus, Dr. Barry July?",No
73,106,3,"Is the book titled ""The Best Is Yet To Come"" written by Asmus, Dr. Barry published by the publisher named AmeriPress?",No
74,108,1,"Is the published month of the book titled ""Disney's Aladdin The Magic Carpet Ride"" written by Margulies, Teddy Slater, Thompkins, Kenny (ILT), and Eggleston, Gary (ILT) August?",No
75,109,1,"Is the published month of the book titled ""You Say You Want a Revolution : A Story of Information Age Politics"" written by Hundt, Reed E. March?",No
76,111,3,"Is the book titled ""Super String Games"" written by Gryski, Camilla and Sankey, Tom (ILT) published by the publisher named William Morrow & Co?",No
77,113,1,"Is the published month of the book titled ""Woman: An Intimate Geography"" written by Angier, Natalie February?",No
78,114,1,"Is the published month of the book titled ""Changing the World One Smile At a Time"" written by Various January?",No
79,115,1,"Is the published month of the book titled ""Sleeper Spy"" written by Safire, William August?",No
80,118,2,"Is the published year of the book titled ""The Minimalist Cooks at Home: Recipes That Give You More Flavor from Fewer Ingredients in Less Time"" written by Bittman, Mark 2000?",No
81,119,3,"Is the book titled ""124 Prayers for Caregivers"" written by Guntzelman, Joan published by the publisher named St Marys Pr?",No
82,120,3,"Is the book titled ""The Boy Who Saved the Town"" written by Seabrooke, Brenda and Burns, Howard M. (ILT) published by the publisher named Tidewater Pub?",No
83,121,2,"Is the published year of the book titled ""The Desire of Ages: God's Greatest Gift"" written by White, Ellen G. 1990?",No
84,123,2,"Is the published year of the book titled ""There's Still a Person in There: The Complete Guide to Treating and Coping with Alzheimer's"" written by Naythons, Matthew, Castleman, Michael, and Gallagher-Thompson, Dolores 2000?",No
85,124,1,"Is the published month of the book titled ""The Other Extreme"" written by MacGregor, T. J. December?",No
86,125,1,"Is the published month of the book titled ""Exposing the Scoffers: Sign of the End Times"" written by Dr. Joe Van Koevering January?",No
87,125,3,"Is the book titled ""Exposing the Scoffers: Sign of the End Times"" written by Dr. Joe Van Koevering published by the publisher named Good News?",No
88,128,1,"Is the published month of the book titled ""The Gifted Gabaldón Sisters"" written by Lopez, Lorraine October?",No
89,129,1,"Is the published month of the book titled ""The Good Cigar"" written by Jeffers, H. P., Gordon, Kevin (ILT), and Gordon, Kevin October?",No
90,129,3,"Is the book titled ""The Good Cigar"" written by Jeffers, H. P., Gordon, Kevin (ILT), and Gordon, Kevin published by the publisher named UNKNO?",No
91,130,1,"Is the published month of the book titled ""Profit from Your Vacation Home Dream: The Complete Guide to a Savvy Financial and Emotional Investment"" written by Karpinski, Christine Hrib July?",No
92,131,1,"Is the published month of the book titled ""The colorful Du Pont Company"" written by Wingate, P. J January?",No
93,131,3,"Is the book titled ""The colorful Du Pont Company"" written by Wingate, P. J published by the publisher named Serendipity Press?",No
94,132,1,"Is the published month of the book titled ""Pippi Longstocking"" written by Lindgren, Astrid, Glanzman, Louis S. (ILT), and Glanzman, Louis S. May?",No
95,132,2,"Is the published year of the book titled ""Pippi Longstocking"" written by Lindgren, Astrid, Glanzman, Louis S. (ILT), and Glanzman, Louis S. 1988?",No
96,133,3,"Is the book titled ""Eatsmart: The Nutrition Cookbook You Can't Live Without"" written by Carper, Jean published by the publisher named Jecarper Enterprises?",No
97,135,1,"Is the published month of the book titled ""Complete Guide to Antiques"" written by Martin Miller January?",No
98,137,1,"Is the published month of the book titled ""Pioneering Ascents"" written by Mazel, David (EDT) April?",No
99,138,1,"Is the published month of the book titled ""My Land and My People: The Original Autobiography of His Holiness the Dalai Lama of Tibet"" written by Dalai Lama XIV December?",No
100,138,3,"Is the book titled ""My Land and My People: The Original Autobiography of His Holiness the Dalai Lama of Tibet"" written by Dalai Lama XIV published by the publisher named Grand Central Publishing?",No
101,139,3,"Is the book titled ""Tropical Freeze"" written by Hall, James W. published by the publisher named Mysterious Pr?",No
102,140,1,"Is the published month of the book titled ""Ian Fleming's Master Spy James Bond In For Special Services"" written by John Gardner January?",No
103,141,1,"Is the published month of the book titled ""God's Eye View: Worshiping Your Way To A Higher Perspective"" written by Tenney, Tommy February?",No
104,142,1,"Is the published month of the book titled ""Do Your Own Drywall: An Illustrated Guide"" written by Kozloski, A. J. July?",No
105,145,1,"Is the published month of the book titled ""The Late Great Future"" written by Gregory, Walter M. Miller, Dillon, John (editors) (Frederik Pohl, and C Fitz Gerald January?",No
106,145,3,"Is the book titled ""The Late Great Future"" written by Gregory, Walter M. Miller, Dillon, John (editors) (Frederik Pohl, and C Fitz Gerald published by the publisher named Fawcett Crest?",No
107,146,3,"Is the book titled ""Princess Margaret"" written by Hope, Alice published by the publisher named F. Muller?",No
108,148,1,"Is the published month of the book titled ""Geography and Development: A World Regional Approach"" written by FISHER January?",No
109,149,2,"Is the published year of the book titled ""Concerning the Spiritual in Art"" written by Kandinsky, Wassily 1977?",No
110,150,1,"Is the published month of the book titled ""Democracy in America Volume 1"" written by Alexis de Tocqueville January?",No
111,150,2,"Is the published year of the book titled ""Democracy in America Volume 1"" written by Alexis de Tocqueville 1960?",No
112,154,1,"Is the published month of the book titled ""The All New Ultimate Bread Machine Cookbook: 101 Brand New Irresistible Foolproof Recipes For Family And Friends"" written by Lacalamita, Tom October?",No
113,154,2,"Is the published year of the book titled ""The All New Ultimate Bread Machine Cookbook: 101 Brand New Irresistible Foolproof Recipes For Family And Friends"" written by Lacalamita, Tom 1999?",No
114,155,2,"Is the published year of the book titled ""The Tastemakers"" written by Lynes, Russell 1954?",No
115,158,1,"Is the published month of the book titled ""Sex and the Seasoned Woman: Pursuing the Passionate Life"" written by Sheehy, Gail January?",No
116,159,3,"Is the book titled ""The Home Alone Survival Guide"" written by Hammerslough, Jane published by the publisher named Trumpet?",No
117,160,1,"Is the published month of the book titled ""High Crimes"" written by Finder, Joseph January?",No
118,161,1,"Is the published month of the book titled ""Beautiful Creatures"" written by Garcia, Kami and Stohl, Margaret September?",No
119,162,1,"Is the published month of the book titled ""First Ladies: From Martha Washington to Laura Bush"" written by Caroli, Betty Boyd September?",No
120,162,3,"Is the book titled ""First Ladies: From Martha Washington to Laura Bush"" written by Caroli, Betty Boyd published by the publisher named Oxford University Press?",No
121,166,1,"Is the published month of the book titled ""Low Cholesterol Cook Book"" written by Sunset Books January?",No
122,168,1,"Is the published month of the book titled ""Camera Trickery"" written by Croy, O.R. January?",No
123,169,2,"Is the published year of the book titled ""Peel My Love Like an Onion"" written by Castillo, Ana 1999?",No
124,170,1,"Is the published month of the book titled ""If I Had a Hammer Women's Work"" written by Martz, Sandra January?",No
125,171,1,"Is the published month of the book titled ""The Martyred"" written by Kim, Richard E. January?",No
126,172,1,"Is the published month of the book titled ""Who Stole the Wizard of Oz?"" written by Avi and James, Derek (ILT) January?",No
127,172,2,"Is the published year of the book titled ""Who Stole the Wizard of Oz?"" written by Avi and James, Derek (ILT) 1990?",No
128,172,3,"Is the book titled ""Who Stole the Wizard of Oz?"" written by Avi and James, Derek (ILT) published by the publisher named Yearling?",No
129,173,1,"Is the published month of the book titled ""The 1995: What Color Is Your Parachute? A Practical Manual for Job Hunters and Career Changers"" written by Bolles, Richard Nelson October?",No
130,173,2,"Is the published year of the book titled ""The 1995: What Color Is Your Parachute? A Practical Manual for Job Hunters and Career Changers"" written by Bolles, Richard Nelson 1994?",No
131,175,1,"Is the published month of the book titled ""London Bridges: A Novel"" written by Stevenson, Jane September?",No
132,175,2,"Is the published year of the book titled ""London Bridges: A Novel"" written by Stevenson, Jane 2002?",No
133,176,1,"Is the published month of the book titled ""Every Eye Beholds You"" written by Craughwell, Thomas January?",No
134,176,3,"Is the book titled ""Every Eye Beholds You"" written by Craughwell, Thomas published by the publisher named Quality Paperback Bookclub?",No
135,179,1,"Is the published month of the book titled ""True Work: The Sacred Dimension of Earning a Living"" written by Toms, Michael, Willis, Justine, and Toms, Justine Willis February?",No
136,180,1,"Is the published month of the book titled ""Broken Lives : Personal View of the Bosnian Conflict"" written by STEWART, Lieutenant-Colonel Bob. January?",No
137,182,1,"Is the published month of the book titled ""The Lucky Guide to Mastering Any Style: How to Wear Iconic Looks and Make Them Your Own"" written by France, Kim and Linett, Andrea October?",No
138,183,1,"Is the published month of the book titled ""Kick the Clutter: Clear Out Excess Stuff Without Losing What You Love"" written by Ellen Phillips January?",No
139,187,1,"Is the published month of the book titled ""No Place Left Called Home"" written by Cogswell, James A. February?",No
140,187,3,"Is the book titled ""No Place Left Called Home"" written by Cogswell, James A. published by the publisher named Friendship Pr?",No
141,189,1,"Is the published month of the book titled ""The Book Whisperer: Awakening the Inner Reader in Every Child"" written by Anderson, Jeff (FRW) and Miller, Donalyn February?",No
142,193,2,"Is the published year of the book titled ""Sexual confidence"" written by Phillips, Debora 1980?",No
143,194,1,"Is the published month of the book titled ""Playing The Game"" written by Sheard, Jim, Armstrong, Wally April?",No
144,198,1,"Is the published month of the book titled ""Dancers in the Afterglow"" written by Jack L. Chalker August?",No
145,199,1,"Is the published month of the book titled ""On the Up and Up: A Survival Guide for Women Living with Men on the Down Low"" written by Hunter, Karen and Browder, Brenda Stone February?",No
146,202,2,"Is the published year of the book titled ""Crazy Time: Surviving Divorce"" written by Trafford, Abigail 1982?",No
147,202,3,"Is the book titled ""Crazy Time: Surviving Divorce"" written by Trafford, Abigail published by the publisher named Harpercollins?",No
148,204,1,"Is the published month of the book titled ""When Christ and His Saints Slept: A Novel"" written by Penman, Sharon Kay February?",No
149,205,2,"Is the published year of the book titled ""The Sweetwater Saga"" written by Roxanne Dent 1979?",No
150,206,1,"Is the published month of the book titled ""Vegetables: Artichokes to Zucchini"" written by Famularo, Joe and Imperiale, Louise September?",No
151,207,3,"Is the book titled ""The Prize: A Collection of Stories"" written by Weedn, Flavia published by the publisher named Our Sentiments Exactly?",No
152,210,1,"Is the published month of the book titled ""What I Know Now: Letters to My Younger Self"" written by Spragins, Ellyn (EDT) April?",No
153,212,1,"Is the published month of the book titled ""War Is a Force that Gives Us Meaning"" written by Hedges, Chris June?",No
154,213,1,"Is the published month of the book titled ""Stainless Steal Hearts"" written by Kraus, Harry Lee June?",No
155,213,3,"Is the book titled ""Stainless Steal Hearts"" written by Kraus, Harry Lee published by the publisher named Crossway?",No
156,214,3,"Is the book titled ""Mandarin"" written by Elegant, Robert published by the publisher named Simon & Schuster?",No
157,215,2,"Is the published year of the book titled ""The Underground Man"" written by MacDonald, Ross 1971?",No
158,215,3,"Is the book titled ""The Underground Man"" written by MacDonald, Ross published by the publisher named Alfred A. Knopf?",No
159,216,1,"Is the published month of the book titled ""Writing in General and the Short Story in Particular: An Informal Textbook"" written by Hills, L. Rust June?",No
160,217,1,"Is the published month of the book titled ""Bug in a Rug"" written by Sue Graves January?",No
161,219,1,"Is the published month of the book titled ""Daily Candy A to Z: An Insider's Guide to the Sweet Life"" written by nan April?",No
162,220,1,"Is the published month of the book titled ""Type 2 Diabetes for Beginners"" written by Barrier, Phyllis February?",No
163,221,1,"Is the published month of the book titled ""The Oil Factor: Protect Yourself and Profit from the Coming EnergyCrisis"" written by Leeb, Stephen and Leeb, Donna February?",No
164,222,3,"Is the book titled ""The Christmas story"" written by Watson, Jane Werner published by the publisher named Golden Press?",No
165,229,1,"Is the published month of the book titled ""The Covenant In Action"" written by Smiley, Tavis (COM) February?",No
166,231,1,"Is the published month of the book titled ""The Ultimate Joke Book: 100s of Great Clean Jokes"" written by Harmon, Daniel E. January?",No
167,232,1,"Is the published month of the book titled ""The Magdalene Cipher"" written by JIM HOUGAN January?",No
168,234,1,"Is the published month of the book titled ""American Red Cross standard first aid: Workbook"" written by American Red  Cross January?",No
169,236,1,"Is the published month of the book titled ""Microcomputer dictionary"" written by Sippl, Charles J., January?",No
170,239,2,"Is the published year of the book titled ""Great Ideas And Theories Of Modern Cosmology"" written by Singh, Jagjit 1961?",No
171,240,1,"Is the published month of the book titled ""Poems Of Childhood"" written by Rh Value Publishing December?",No
172,240,3,"Is the book titled ""Poems Of Childhood"" written by Rh Value Publishing published by the publisher named Random House Value Publishing?",No
173,241,1,"Is the published month of the book titled ""Wall Street Words: An Essential A to Z Guide for Today's Investor"" written by Scott, David L. July?",No
174,244,1,"Is the published month of the book titled ""Until Proven Innocent"" written by Kelly, Susan July?",No
175,244,2,"Is the published year of the book titled ""Until Proven Innocent"" written by Kelly, Susan 1990?",No
176,244,3,"Is the book titled ""Until Proven Innocent"" written by Kelly, Susan published by the publisher named Villard?",No
177,245,1,"Is the published month of the book titled ""The Book of Courtly Love: The Passionate Code of the Troubadours"" written by Hopkins, Andrea November?",No
178,246,2,"Is the published year of the book titled ""Chapman Piloting 52ED"" written by Chapman, Charles F. 1976?",No
179,247,1,"Is the published month of the book titled ""Personal Finance for Seniors"" written by frank-w-cawood-and-associates-staf January?",No
180,250,1,"Is the published month of the book titled ""Dog Heroes"" written by Karl Meyer January?",No
181,252,1,"Is the published month of the book titled ""And Still We Rise: Interviews With 50 Black Role Models"" written by Reynolds, Barbara A. February?",No
182,252,3,"Is the book titled ""And Still We Rise: Interviews With 50 Black Role Models"" written by Reynolds, Barbara A. published by the publisher named USA Today Books?",No
183,256,1,"Is the published month of the book titled ""Decorating cakes and Cookies"" written by Jenne, Gerhard January?",No
184,257,1,"Is the published month of the book titled ""Natural Healing Foods Encyclopedia"" written by FC A December?",No
185,259,1,"Is the published month of the book titled ""The Pollinators of Eden"" written by John Boyd January?",No
186,261,1,"Is the published month of the book titled ""Wall Coverings"" written by Sunset October?",No
187,263,1,"Is the published month of the book titled ""A Hovering of Vultures"" written by Barnard, Robert September?",No
188,264,1,"Is the published month of the book titled ""Basic Portrait Techniques"" written by Wolf, Rachel (EDT) and Rubin Wolf, Rachel (EDT) February?",No
189,265,1,"Is the published month of the book titled ""Ventus"" written by Schroeder, Karl December?",No
190,265,3,"Is the book titled ""Ventus"" written by Schroeder, Karl published by the publisher named Tor Books?",No
191,266,1,"Is the published month of the book titled ""365 Ways to Prepare for Christmas"" written by Monn, David E. September?",No
192,274,1,"Is the published month of the book titled ""Best New American Voices 2001"" written by Kulka, John (EDT), Danford, Natalie (EDT), and Baxter, Charles (EDT) November?",No
193,275,3,"Is the book titled ""Glow: A Prescription for Radiant Health and Beauty"" written by Pirello, Christina published by the publisher named HP Books?",No
194,276,1,"Is the published month of the book titled ""How Will the Easter Bunny Know?"" written by Weston, Martha (ILT) and Winters, Kay February?",No
195,277,1,"Is the published month of the book titled ""Good News Travels Fast"" written by Flinn, Lisa and Younger, Barbara January?",No
196,278,1,"Is the published month of the book titled ""East of the Sun and West of the Moon"" written by Hague, Kathleen, Hague, Michael, and Asbjornsen, Peter Christen August?",No
197,278,3,"Is the book titled ""East of the Sun and West of the Moon"" written by Hague, Kathleen, Hague, Michael, and Asbjornsen, Peter Christen published by the publisher named Voyager Books?",No
198,280,2,"Is the published year of the book titled ""The Block"" written by Litwin, Bob, Silverman, Chip 1997?",No
199,281,1,"Is the published month of the book titled ""Don't Say Yes When You Want to Say No: Making Life Right When It Feels All Wrong"" written by Fensterheim, Herbert and Baer, Jean October?",No
200,281,3,"Is the book titled ""Don't Say Yes When You Want to Say No: Making Life Right When It Feels All Wrong"" written by Fensterheim, Herbert and Baer, Jean published by the publisher named Dell?",No
201,283,2,"Is the published year of the book titled ""Mysteries of the Deep"" written by Thorndike, Joseph 1980?",No
202,284,1,"Is the published month of the book titled ""Parenthood: Who's Raising Whom? Strategies for Saving Your Sanity"" written by Thomson, Michael M. December?",No
203,289,1,"Is the published month of the book titled ""Lonely Planet Egyptian Arabic Phrasebook"" written by Wayne, Scott October?",No
204,290,1,"Is the published month of the book titled ""Old Murders"" written by Whalley, Peter December?",No
205,291,3,"Is the book titled ""Bella Tuscany: The Sweet Life in Italy"" written by Mayes, Frances published by the publisher named Broadway?",No
206,292,1,"Is the published month of the book titled ""Guide to Writing Sociology Papers"" written by Sociology Writing Group, Richlin-Klonsky, Judith (EDT), Strenski, Ellen (EDT), Giarrusso, Roseann (EDT), and University of California, Los Angeles Sociology Writing Group (COR) July?",No
207,293,1,"Is the published month of the book titled ""Compass Rose"" written by Casey, John October?",No
208,294,1,"Is the published month of the book titled ""Weight Watchers Favorite Recipes"" written by Weight Watchers International March?",No
209,295,1,"Is the published month of the book titled ""Steam Locomotives"" written by Kalla-Bishop, P. M. and Greggio, Luciano December?",No
210,296,3,"Is the book titled ""The Bread Machine Book"" written by Lambert, Marjie published by the publisher named Chartwell Books?",No
211,297,1,"Is the published month of the book titled ""What Would Jesus Do?"" written by Morris, Deborah and Sheldon, Garrett W. January?",No
212,299,1,"Is the published month of the book titled ""Understanding Ballet"" written by Clarke, Mary and Crisp, Clement March?",No
213,300,1,"Is the published month of the book titled ""Why Can't Men Open Up: Overcoming Men's Fear of Intimacy"" written by Naifeh, Steven and Smith, Gregory White May?",No
214,300,2,"Is the published year of the book titled ""Why Can't Men Open Up: Overcoming Men's Fear of Intimacy"" written by Naifeh, Steven and Smith, Gregory White 1984?",No
215,301,1,"Is the published month of the book titled ""If I Live to Be 100: Lessons from the Centenarians"" written by Ellis, Neenah September?",No
216,303,1,"Is the published month of the book titled ""Spider's Web: The Secret History of How the White House Illegally Armed Iraq"" written by Friedman, Alan October?",No
217,303,2,"Is the published year of the book titled ""Spider's Web: The Secret History of How the White House Illegally Armed Iraq"" written by Friedman, Alan 1993?",No
218,305,3,"Is the book titled ""Skyward: Why Flyers Fly"" written by Munson, Russell published by the publisher named Howell Pr?",No
219,307,3,"Is the book titled ""Lean Mean Urkell Machine"" written by Worth, Bonnie published by the publisher named Dell Pub Co?",No
220,309,1,"Is the published month of the book titled ""Tomorrow Is Mom's Birthday"" written by Dorflinger, Carolyn and Trapani, Iza (ILT) February?",No
221,309,3,"Is the book titled ""Tomorrow Is Mom's Birthday"" written by Dorflinger, Carolyn and Trapani, Iza (ILT) published by the publisher named Whispering Coyote Press?",No
222,311,1,"Is the published month of the book titled ""New Testament Survey"" written by Merrill C. Tenney January?",No
223,314,3,"Is the book titled ""Help"" written by Stockett, Kathryn published by the publisher named Penguin Canada?",No
224,315,1,"Is the published month of the book titled ""The Lost Chronicles: The Official Companion Book with Bonus DVD Behind the Scenes of LOST"" written by Vaz, Mark Cotta September?",No
225,317,1,"Is the published month of the book titled ""Perfect Business: How To Make A Million From Home With No Payroll No Debts No: How To Make A Million From Home With No Payroll No Employee Headaches No Debt"" written by Leboeuf, Michael (NRT) July?",No
226,317,2,"Is the published year of the book titled ""Perfect Business: How To Make A Million From Home With No Payroll No Debts No: How To Make A Million From Home With No Payroll No Employee Headaches No Debt"" written by Leboeuf, Michael (NRT) 1996?",No
227,317,3,"Is the book titled ""Perfect Business: How To Make A Million From Home With No Payroll No Debts No: How To Make A Million From Home With No Payroll No Employee Headaches No Debt"" written by Leboeuf, Michael (NRT) published by the publisher named Sound Ideas?",No
228,320,2,"Is the published year of the book titled ""The pathology of leadership"" written by L'Etang, Hugh 1970?",No
229,322,1,"Is the published month of the book titled ""Taylor's Guide to Ornamental Grasses"" written by Holmes, Roger (EDT) September?",No
230,323,2,"Is the published year of the book titled ""Disappearances"" written by Wiser, William 1984?",No
231,328,1,"Is the published month of the book titled ""Tertio Millennio Adveniente: of His Holiness Pope John Paul II"" written by Pope John Paul II January?",No
232,330,1,"Is the published month of the book titled ""Antonia Saw The Oryx First"" written by Thomas, Maria January?",No
