,entity_idx,question_idx,question,model_response
53,125,1,Did the soccer player José Callejón play for Napoli in 2019?,No
54,128,1,Did the soccer player K. Walker play for Manchester City in 2019?,No
55,130,1,Did the soccer player Douglas Costa play for Juventus in 2019?,No
56,131,2,Did the soccer player B. Leno wear jersey number 1 in 2019?,No
57,134,2,Did the soccer player Luis Alberto wear jersey number 10 in 2019?,No.
58,134,3,Was the soccer player Luis Alberto born in Spain?,No
59,136,3,Was the soccer player J. Iličić born in Slovenia?,No
60,142,2,Did the soccer player Kepa wear jersey number 1 in 2019?,No
61,142,3,Was the soccer player Kepa born in Spain?,No
62,147,1,Did the soccer player J. Brandt play for Borussia Dortmund in 2019?,No
63,147,4,Did the soccer player J. Brandt participate in leauge named German 1. Bundesliga during the year 2019?,No
64,150,1,Did the soccer player N. Fekir play for Real Betis Balompié in 2019?,No
65,151,3,Was the soccer player L. Hernández born in France?,No
66,152,1,Did the soccer player Arthur play for FC Barcelona in 2019?,No
67,154,3,Was the soccer player J. Sancho born in England?,No
68,156,2,Did the soccer player J. Pavlenka wear jersey number 1 in 2019?,No
69,157,2,Did the soccer player Iniesta wear jersey number 8 in 2019?,No
70,157,4,Did the soccer player Iniesta participate in leauge named Japanese J. League Division 1 during the year 2019?,No
71,158,2,Did the soccer player G. Buffon wear jersey number 77 in 2019?,No
72,159,1,Did the soccer player Casillas play for FC Porto in 2019?,No
73,159,2,Did the soccer player Casillas wear jersey number 1 in 2019?,No
74,160,4,Did the soccer player R. Jarstein participate in leauge named German 1. Bundesliga during the year 2019?,No
75,161,2,Did the soccer player V. Kompany wear jersey number 4 in 2019?,No
76,164,2,Did the soccer player K. Schmeichel wear jersey number 1 in 2019?,No
77,165,1,Did the soccer player Falcao play for AS Monaco in 2019?,No
78,165,2,Did the soccer player Falcao wear jersey number 9 in 2019?,No
79,165,4,Did the soccer player Falcao participate in leauge named French Ligue 1 during the year 2019?,No
80,168,3,Was the soccer player E. Garay born in Argentina?,No
81,169,1,Did the soccer player Rui Patrício play for Wolverhampton Wanderers in 2019?,No
82,170,3,Was the soccer player R. Nainggolan born in Belgium?,No
83,174,1,Did the soccer player David Luiz play for Arsenal in 2019?,No
84,177,1,Did the soccer player G. Sigurðsson play for Everton in 2019?,No
85,178,1,Did the soccer player A. Ramsey play for Juventus in 2019?,No
86,180,2,Did the soccer player K. Trapp wear jersey number 1 in 2019?,No
87,181,2,Did the soccer player Illarramendi wear jersey number 4 in 2019?,No
88,182,1,Did the soccer player D. Blind play for Ajax in 2019?,No
89,182,3,Was the soccer player D. Blind born in Netherlands?,No
90,182,4,Did the soccer player D. Blind participate in leauge named Holland Eredivisie during the year 2019?,No
91,183,1,Did the soccer player L. Hrádecký play for Bayer 04 Leverkusen in 2019?,No
92,183,2,Did the soccer player L. Hrádecký wear jersey number 1 in 2019?,No
93,183,3,Was the soccer player L. Hrádecký born in Finland?,No
94,183,4,Did the soccer player L. Hrádecký participate in leauge named German 1. Bundesliga during the year 2019?,No
95,185,2,Did the soccer player K. Casteels wear jersey number 1 in 2019?,No
96,187,1,Did the soccer player I. Gueye play for Paris Saint-Germain in 2019?,No
97,189,2,Did the soccer player Bartra wear jersey number 5 in 2019?,No
98,189,3,Was the soccer player Bartra born in Spain?,No
99,193,1,Did the soccer player C. Aránguiz play for Bayer 04 Leverkusen in 2019?,No
100,193,4,Did the soccer player C. Aránguiz participate in leauge named German 1. Bundesliga during the year 2019?,No
101,197,1,Did the soccer player Paco Alcácer play for Borussia Dortmund in 2019?,No
102,204,2,Did the soccer player J. Pickford wear jersey number 1 in 2019?,No
103,206,2,Did the soccer player A. Milik wear jersey number 99 in 2019?,No
104,207,2,Did the soccer player Jorginho wear jersey number 5 in 2019?,No
105,208,3,Was the soccer player S. Haller born in France?,No
106,210,3,Was the soccer player Y. Carrasco born in Belgium?,No
107,212,1,Did the soccer player Grimaldo play for SL Benfica in 2019?,No
108,218,3,Was the soccer player J. Tah born in Germany?,No
109,223,1,Did the soccer player D. Sánchez play for Tottenham Hotspur in 2019?,No
110,232,3,Was the soccer player Louri Beretta born in Brazil?,No
111,233,3,Was the soccer player Josué Chiamulera born in Brazil?,No
112,234,2,Did the soccer player Ronaldo Cabrais wear jersey number 10 in 2019?,No.
113,234,3,Was the soccer player Ronaldo Cabrais born in Brazil?,No
114,235,2,Did the soccer player T. Alexander-Arnold wear jersey number 66 in 2019?,No
115,238,1,Did the soccer player Pepe Reina play for AC Milan in 2019?,No
116,239,1,Did the soccer player D. De Rossi play for Boca Juniors in 2019?,No
117,239,4,Did the soccer player D. De Rossi participate in leauge named Argentina Primera División during the year 2019?,No
118,241,1,Did the soccer player Jesús Navas play for Sevilla FC in 2019?,No
119,242,1,Did the soccer player Santi Cazorla play for Villarreal CF in 2019?,No
120,242,2,Did the soccer player Santi Cazorla wear jersey number 8 in 2019?,No
121,242,4,Did the soccer player Santi Cazorla participate in leauge named Spain Primera Division during the year 2019?,No
122,245,1,Did the soccer player Ł. Fabiański play for West Ham United in 2019?,No
123,245,2,Did the soccer player Ł. Fabiański wear jersey number 1 in 2019?,No
124,246,2,Did the soccer player E. Viviano wear jersey number 58 in 2019?,No
125,247,1,Did the soccer player Juan Mata play for Manchester United in 2019?,No
126,249,2,Did the soccer player Sergio Asenjo wear jersey number 1 in 2019?,No
127,250,1,Did the soccer player S. Kjær play for Sevilla FC in 2019?,No
128,250,4,Did the soccer player S. Kjær participate in leauge named Spain Primera Division during the year 2019?,No
129,252,4,Did the soccer player V. Ćorluka participate in leauge named Rest of World during the year 2019?,No
130,253,1,Did the soccer player M. Arnautović play for Shanghai Port FC in 2019?,No
131,253,3,Was the soccer player M. Arnautović born in Austria?,No
132,253,4,Did the soccer player M. Arnautović participate in leauge named Chinese Super League during the year 2019?,No
133,254,1,Did the soccer player A. Sánchez play for Manchester United in 2019?,No
134,255,2,Did the soccer player Giuliano wear jersey number 77 in 2019?,No
135,255,3,Was the soccer player Giuliano born in Brazil?,No
136,257,2,Did the soccer player M. Balotelli wear jersey number 45 in 2019?,No
137,262,1,Did the soccer player Pedro play for Chelsea in 2019?,No
138,265,3,Was the soccer player S. El Shaarawy born in Italy?,No
139,266,1,Did the soccer player Ander Herrera play for Paris Saint-Germain in 2019?,No
140,267,1,Did the soccer player M. Götze play for Borussia Dortmund in 2019?,No
141,267,2,Did the soccer player M. Götze wear jersey number 10 in 2019?,No
142,268,3,Was the soccer player A. Areola born in France?,No
143,270,3,Was the soccer player X. Shaqiri born in Switzerland?,No
144,271,3,Was the soccer player Mário Fernandes born in Russia?,No
145,271,4,Did the soccer player Mário Fernandes participate in leauge named Rest of World during the year 2019?,No
146,272,2,Did the soccer player O. Baumann wear jersey number 1 in 2019?,No
147,275,1,Did the soccer player S. Coates play for Sporting CP in 2019?,No
148,275,3,Was the soccer player S. Coates born in Uruguay?,No
149,282,2,Did the soccer player B. Lecomte wear jersey number 40 in 2019?,No
150,282,4,Did the soccer player B. Lecomte participate in leauge named French Ligue 1 during the year 2019?,No
151,283,2,Did the soccer player Gabriel Paulista wear jersey number 5 in 2019?,No
152,283,4,Did the soccer player Gabriel Paulista participate in leauge named Spain Primera Division during the year 2019?,No
153,285,1,Did the soccer player J. Roussillon play for VfL Wolfsburg in 2019?,No
154,285,4,Did the soccer player J. Roussillon participate in leauge named German 1. Bundesliga during the year 2019?,No
155,286,3,Was the soccer player Suso born in Spain?,No
156,287,3,Was the soccer player K. Bellarabi born in Germany?,No
157,289,1,Did the soccer player T. Hazard play for Borussia Dortmund in 2019?,No
158,291,2,Did the soccer player A. Rüdiger wear jersey number 2 in 2019?,No
159,292,1,Did the soccer player M. Kovačić play for Chelsea in 2019?,No
160,292,4,Did the soccer player M. Kovačić participate in leauge named English Premier League during the year 2019?,No
161,293,1,Did the soccer player J. Lingard play for Manchester United in 2019?,No
162,299,2,Did the soccer player Pacheco wear jersey number 1 in 2019?,No.
163,300,2,Did the soccer player T. Partey wear jersey number 5 in 2019?,No
164,302,3,Was the soccer player N. Tagliafico born in Argentina?,No
165,304,3,Was the soccer player K. Demirbay born in Germany?,No
166,305,2,Did the soccer player T. Strakosha wear jersey number 1 in 2019?,No
167,307,1,Did the soccer player D. Zapata play for Atalanta in 2019?,No
168,307,2,Did the soccer player D. Zapata wear jersey number 91 in 2019?,No
169,307,3,Was the soccer player D. Zapata born in Colombia?,No
170,307,4,Did the soccer player D. Zapata participate in leauge named Italian Serie A during the year 2019?,No
171,313,1,Did the soccer player H. Lozano play for PSV in 2019?,No
172,320,1,Did the soccer player Gelson Martins play for AS Monaco in 2019?,No
173,320,2,Did the soccer player Gelson Martins wear jersey number 11 in 2019?,No
174,321,2,Did the soccer player Nélson Semedo wear jersey number 2 in 2019?,No
175,322,1,Did the soccer player L. Bailey play for Bayer 04 Leverkusen in 2019?,No
176,322,4,Did the soccer player L. Bailey participate in leauge named German 1. Bundesliga during the year 2019?,No
177,324,2,Did the soccer player Raphaelito Anjos wear jersey number 1 in 2019?,No
178,332,1,Did the soccer player B. Gomis play for Al Hilal in 2019?,No
179,333,3,Was the soccer player M. Dembélé born in Belgium?,No
180,333,4,Did the soccer player M. Dembélé participate in leauge named Chinese Super League during the year 2019?,No
181,334,2,Did the soccer player Cesc Fàbregas wear jersey number 4 in 2019?,No
182,334,3,Was the soccer player Cesc Fàbregas born in Spain?,No
183,334,4,Did the soccer player Cesc Fàbregas participate in leauge named French Ligue 1 during the year 2019?,No
184,336,3,Was the soccer player L. Koscielny born in France?,No
185,337,1,Did the soccer player Jardel play for SL Benfica in 2019?,No
186,337,2,Did the soccer player Jardel wear jersey number 33 in 2019?,No
187,339,2,Did the soccer player José Fonte wear jersey number 6 in 2019?,No
188,340,1,Did the soccer player A. Guardado play for Real Betis Balompié in 2019?,No
189,343,1,Did the soccer player D. Payet play for Olympique de Marseille in 2019?,No
190,343,2,Did the soccer player D. Payet wear jersey number 10 in 2019?,No
191,345,2,Did the soccer player Adán wear jersey number 1 in 2019?,No
192,346,1,Did the soccer player B. Höwedes play for FC Lokomotiv Moscow in 2019?,No
193,346,2,Did the soccer player B. Höwedes wear jersey number 5 in 2019?,No
194,346,4,Did the soccer player B. Höwedes participate in leauge named Rest of World during the year 2019?,No
195,347,2,Did the soccer player F. Muslera wear jersey number 1 in 2019?,No
196,352,1,Did the soccer player S. Giovinco play for Al Hilal in 2019?,No
197,357,2,Did the soccer player Marcos Alonso wear jersey number 3 in 2019?,No
198,362,2,Did the soccer player Jordi Masip wear jersey number 1 in 2019?,No
199,363,2,Did the soccer player T. Horn wear jersey number 1 in 2019?,No
200,365,3,Was the soccer player G. Kondogbia born in Central African Republic?,No
201,365,4,Did the soccer player G. Kondogbia participate in leauge named Spain Primera Division during the year 2019?,No
202,367,2,Did the soccer player T. Vaclík wear jersey number 1 in 2019?,No
203,368,4,Did the soccer player E. Zahavi participate in leauge named Chinese Super League during the year 2019?,No
204,369,1,Did the soccer player W. Orban play for RB Leipzig in 2019?,No
205,369,4,Did the soccer player W. Orban participate in leauge named German 1. Bundesliga during the year 2019?,No
206,372,1,Did the soccer player L. Shaw play for Manchester United in 2019?,No
207,375,3,Was the soccer player F. Vázquez born in Argentina?,No
208,382,1,Did the soccer player E. Can play for Juventus in 2019?,No
209,382,2,Did the soccer player E. Can wear jersey number 23 in 2019?,No
210,387,1,Did the soccer player João Mário play for Inter in 2019?,No
211,389,2,Did the soccer player G. Rulli wear jersey number 1 in 2019?,No
212,389,3,Was the soccer player G. Rulli born in Argentina?,No
213,390,1,Did the soccer player A. Izzo play for Torino F.C. in 2019?,No
214,390,3,Was the soccer player A. Izzo born in Italy?,No.
215,390,4,Did the soccer player A. Izzo participate in leauge named Italian Serie A during the year 2019?,No
216,391,1,Did the soccer player Dani García play for Athletic Club de Bilbao in 2019?,No
217,392,2,Did the soccer player M. Brozović wear jersey number 77 in 2019?,No
218,393,2,Did the soccer player D. van de Beek wear jersey number 6 in 2019?,No
219,394,2,Did the soccer player V. Lindelöf wear jersey number 2 in 2019?,No
220,401,1,Did the soccer player L. Martínez play for Inter in 2019?,No
221,407,1,Did the soccer player W. Rooney play for D.C. United in 2019?,No
222,407,2,Did the soccer player W. Rooney wear jersey number 9 in 2019?,No
223,407,4,Did the soccer player W. Rooney participate in leauge named USA Major League Soccer during the year 2019?,No
224,410,1,Did the soccer player J. Mascherano play for Hebei FC in 2019?,No
225,410,2,Did the soccer player J. Mascherano wear jersey number 14 in 2019?,No
226,410,4,Did the soccer player J. Mascherano participate in leauge named Chinese Super League during the year 2019?,No
227,411,2,Did the soccer player Diego López wear jersey number 13 in 2019?,No
228,412,4,Did the soccer player I. Akinfeev participate in leauge named Rest of World during the year 2019?,No
229,415,2,Did the soccer player B. Costil wear jersey number 1 in 2019?,No
230,416,1,Did the soccer player L. Perrin play for AS Saint-Étienne in 2019?,No
231,416,4,Did the soccer player L. Perrin participate in leauge named French Ligue 1 during the year 2019?,No
232,417,1,Did the soccer player B. Foster play for Watford in 2019?,No
233,417,4,Did the soccer player B. Foster participate in leauge named English Premier League during the year 2019?,No
234,418,2,Did the soccer player T. Heaton wear jersey number 1 in 2019?,No
235,422,1,Did the soccer player D. Rose play for Tottenham Hotspur in 2019?,No
236,422,3,Was the soccer player D. Rose born in England?,No
237,425,1,Did the soccer player Naldo play for AS Monaco in 2019?,No
238,426,1,Did the soccer player D. Wass play for Valencia CF in 2019?,No
239,426,4,Did the soccer player D. Wass participate in leauge named Spain Primera Division during the year 2019?,No
240,427,1,Did the soccer player S. Romero play for Manchester United in 2019?,No
241,429,3,Was the soccer player I. Piatti born in Argentina?,No
242,432,3,Was the soccer player M. Valbuena born in France?,No
243,432,4,Did the soccer player M. Valbuena participate in leauge named Rest of World during the year 2019?,No
244,433,1,Did the soccer player L. Bender play for Bayer 04 Leverkusen in 2019?,No
245,433,2,Did the soccer player L. Bender wear jersey number 8 in 2019?,No
246,433,3,Was the soccer player L. Bender born in Germany?,No
247,433,4,Did the soccer player L. Bender participate in leauge named German 1. Bundesliga during the year 2019?,No
248,434,1,Did the soccer player S. Bender play for Bayer 04 Leverkusen in 2019?,No
249,434,2,Did the soccer player S. Bender wear jersey number 5 in 2019?,No
250,434,4,Did the soccer player S. Bender participate in leauge named German 1. Bundesliga during the year 2019?,No
251,437,1,Did the soccer player R. Fährmann play for Norwich City in 2019?,No
252,437,4,Did the soccer player R. Fährmann participate in leauge named English Premier League during the year 2019?,No
253,438,3,Was the soccer player F. Fazio born in Argentina?,No
254,439,1,Did the soccer player M. Hasebe play for Eintracht Frankfurt in 2019?,No
255,439,4,Did the soccer player M. Hasebe participate in leauge named German 1. Bundesliga during the year 2019?,No
256,440,4,Did the soccer player Sidnei participate in leauge named Spain Primera Division during the year 2019?,No
257,441,3,Was the soccer player D. Perotti born in Argentina?,No
258,443,1,Did the soccer player S. Feghouli play for Galatasaray SK in 2019?,No
259,443,2,Did the soccer player S. Feghouli wear jersey number 89 in 2019?,No
260,446,2,Did the soccer player Y. M'Vila wear jersey number 6 in 2019?,No
261,448,4,Did the soccer player F. Smolov participate in leauge named Rest of World during the year 2019?,No
262,449,1,Did the soccer player S. Nzonzi play for Galatasaray SK in 2019?,No
263,450,2,Did the soccer player M. Lanzini wear jersey number 10 in 2019?,No
264,452,1,Did the soccer player Hulk play for Shanghai Port FC in 2019?,No
265,452,2,Did the soccer player Hulk wear jersey number 10 in 2019?,No
266,452,3,Was the soccer player Hulk born in Brazil?,No
267,453,1,Did the soccer player K. Strootman play for Olympique de Marseille in 2019?,No
268,456,1,Did the soccer player J. Zoet play for PSV in 2019?,No
269,456,2,Did the soccer player J. Zoet wear jersey number 1 in 2019?,No
270,457,1,Did the soccer player E. Salvio play for Boca Juniors in 2019?,No
271,458,2,Did the soccer player D. Subašić wear jersey number 1 in 2019?,No
272,461,3,Was the soccer player R. Rodríguez born in Switzerland?,No
273,464,2,Did the soccer player D. Lovren wear jersey number 6 in 2019?,No
274,465,1,Did the soccer player S. Verdi play for Napoli in 2019?,No
275,465,4,Did the soccer player S. Verdi participate in leauge named Italian Serie A during the year 2019?,No
276,466,1,Did the soccer player C. Wilson play for AFC Bournemouth in 2019?,No
277,466,2,Did the soccer player C. Wilson wear jersey number 13 in 2019?,No
278,466,3,Was the soccer player C. Wilson born in England?,No.
279,466,4,Did the soccer player C. Wilson participate in leauge named English Premier League during the year 2019?,No
280,469,1,Did the soccer player M. Ryan play for Brighton & Hove Albion in 2019?,No
281,469,2,Did the soccer player M. Ryan wear jersey number 1 in 2019?,No
282,469,3,Was the soccer player M. Ryan born in Australia?,No
283,469,4,Did the soccer player M. Ryan participate in leauge named English Premier League during the year 2019?,No
284,470,1,Did the soccer player L. Muriel play for Atalanta in 2019?,No
285,470,4,Did the soccer player L. Muriel participate in leauge named Italian Serie A during the year 2019?,No
286,471,1,Did the soccer player D. Vida play for Beşiktaş JK in 2019?,No
287,471,3,Was the soccer player D. Vida born in Croatia?,No
288,471,4,Did the soccer player D. Vida participate in leauge named Turkish Süper Lig during the year 2019?,No
289,484,2,Did the soccer player Sergi Darder wear jersey number 10 in 2019?,No
290,485,3,Was the soccer player S. Zaza born in Italy?,No
291,488,2,Did the soccer player Héctor Bellerín wear jersey number 2 in 2019?,No
292,489,4,Did the soccer player Š. Vrsaljko participate in leauge named Spain Primera Division during the year 2019?,No
293,491,1,Did the soccer player C. Kramer play for Borussia Mönchengladbach in 2019?,No
294,491,2,Did the soccer player C. Kramer wear jersey number 6 in 2019?,No
295,491,3,Was the soccer player C. Kramer born in Germany?,No
296,491,4,Did the soccer player C. Kramer participate in leauge named German 1. Bundesliga during the year 2019?,No
297,494,1,Did the soccer player R. Jiménez play for Wolverhampton Wanderers in 2019?,No
298,497,3,Was the soccer player Portu born in Spain?,No
299,499,1,Did the soccer player Bernard play for Everton in 2019?,No
300,500,1,Did the soccer player E. Andrada play for Boca Juniors in 2019?,No
301,500,2,Did the soccer player E. Andrada wear jersey number 1 in 2019?,No
302,501,4,Did the soccer player T. Stepanenko participate in leauge named Rest of World during the year 2019?,No
303,508,3,Was the soccer player N. Aké born in Netherlands?,No
304,513,1,Did the soccer player André Gomes play for Everton in 2019?,No
305,515,2,Did the soccer player O. Vlachodimos wear jersey number 99 in 2019?,No
306,519,1,Did the soccer player F. Armani play for River Plate in 2019?,No
307,519,2,Did the soccer player F. Armani wear jersey number 1 in 2019?,No
308,519,3,Was the soccer player F. Armani born in Argentina?,No
309,520,1,Did the soccer player I. Marcone play for Boca Juniors in 2019?,No
310,520,3,Was the soccer player I. Marcone born in Argentina?,No
311,520,4,Did the soccer player I. Marcone participate in leauge named Argentina Primera División during the year 2019?,No
312,521,2,Did the soccer player W. Benítez wear jersey number 40 in 2019?,No
313,521,3,Was the soccer player W. Benítez born in Argentina?,No
314,522,3,Was the soccer player J. Correa born in Argentina?,No
315,525,1,Did the soccer player Y. Tielemans play for Leicester City in 2019?,No
316,526,1,Did the soccer player T. Bakayoko play for Chelsea in 2019?,No
317,526,2,Did the soccer player T. Bakayoko wear jersey number 14 in 2019?,No
318,526,4,Did the soccer player T. Bakayoko participate in leauge named English Premier League during the year 2019?,No
319,535,2,Did the soccer player Mata wear jersey number 7 in 2019?,No
320,539,1,Did the soccer player J. Gomez play for Liverpool in 2019?,No
321,539,3,Was the soccer player J. Gomez born in England?,No
322,539,4,Did the soccer player J. Gomez participate in leauge named English Premier League during the year 2019?,No
323,540,2,Did the soccer player E. Bailly wear jersey number 3 in 2019?,No
324,543,2,Did the soccer player M. Dmitrović wear jersey number 1 in 2019?,No
325,553,4,Did the soccer player M. Lazzari participate in leauge named Italian Serie A during the year 2019?,No
326,555,3,Was the soccer player M. Gómez born in Uruguay?,No
327,556,2,Did the soccer player Rúben Dias wear jersey number 6 in 2019?,No
328,557,4,Did the soccer player D. Livaković participate in leauge named Rest of World during the year 2019?,No
329,558,1,Did the soccer player Loren play for Real Betis Balompié in 2019?,No
330,558,3,Was the soccer player Loren born in Spain?,No
331,558,4,Did the soccer player Loren participate in leauge named Spain Primera Division during the year 2019?,No
332,560,2,Did the soccer player David Villa wear jersey number 7 in 2019?,No
333,560,4,Did the soccer player David Villa participate in leauge named Japanese J. League Division 1 during the year 2019?,No
334,561,2,Did the soccer player B. Yılmaz wear jersey number 71 in 2019?,No
335,562,1,Did the soccer player A. Mirante play for Roma in 2019?,No
336,562,2,Did the soccer player A. Mirante wear jersey number 83 in 2019?,No
337,564,3,Was the soccer player Dante born in Brazil?,No
338,565,1,Did the soccer player M. Debuchy play for AS Saint-Étienne in 2019?,No
339,565,2,Did the soccer player M. Debuchy wear jersey number 26 in 2019?,No
340,565,4,Did the soccer player M. Debuchy participate in leauge named French Ligue 1 during the year 2019?,No
341,566,1,Did the soccer player E. Lavezzi play for Hebei FC in 2019?,No
342,566,2,Did the soccer player E. Lavezzi wear jersey number 22 in 2019?,No
343,566,3,Was the soccer player E. Lavezzi born in Argentina?,No
344,566,4,Did the soccer player E. Lavezzi participate in leauge named Chinese Super League during the year 2019?,No
345,567,1,Did the soccer player Borja Valero play for Inter in 2019?,No
346,568,1,Did the soccer player M. Škrtel play for Atalanta in 2019?,No
347,568,2,Did the soccer player M. Škrtel wear jersey number 37 in 2019?,No
348,568,4,Did the soccer player M. Škrtel participate in leauge named Italian Serie A during the year 2019?,No
349,569,1,Did the soccer player J. Evans play for Leicester City in 2019?,No
350,570,1,Did the soccer player D. Valeri play for Portland Timbers in 2019?,No
351,570,3,Was the soccer player D. Valeri born in Argentina?,No
352,571,1,Did the soccer player N. Moisander play for SV Werder Bremen in 2019?,No
353,571,3,Was the soccer player N. Moisander born in Finland?,No
354,572,1,Did the soccer player D. Criscito play for Genoa in 2019?,No
355,572,2,Did the soccer player D. Criscito wear jersey number 4 in 2019?,No
356,573,1,Did the soccer player A. Candreva play for Inter in 2019?,No
357,574,3,Was the soccer player Marcano born in Spain?,No
358,575,1,Did the soccer player K. Boateng play for Fiorentina in 2019?,No
359,577,2,Did the soccer player N. Guzmán wear jersey number 1 in 2019?,No
360,581,3,Was the soccer player Éder born in Italy?,No
361,583,1,Did the soccer player S. Coleman play for Everton in 2019?,No
362,584,1,Did the soccer player A. Lallana play for Liverpool in 2019?,No
363,584,2,Did the soccer player A. Lallana wear jersey number 20 in 2019?,No
364,587,1,Did the soccer player M. Sakho play for Crystal Palace in 2019?,No
365,587,2,Did the soccer player M. Sakho wear jersey number 12 in 2019?,No
366,587,4,Did the soccer player M. Sakho participate in leauge named English Premier League during the year 2019?,No
367,588,3,Was the soccer player Yuri Berchiche born in Spain?,No
368,589,1,Did the soccer player Mariano play for Galatasaray SK in 2019?,No
369,589,3,Was the soccer player Mariano born in Brazil?,No
370,591,1,Did the soccer player J. King play for AFC Bournemouth in 2019?,No
371,591,3,Was the soccer player J. King born in Norway?,No
372,591,4,Did the soccer player J. King participate in leauge named English Premier League during the year 2019?,No
373,597,1,Did the soccer player S. Lulić play for Lazio in 2019?,No
374,599,1,Did the soccer player S. Kagawa play for Real Zaragoza in 2019?,No
375,599,4,Did the soccer player S. Kagawa participate in leauge named Spanish Segunda División during the year 2019?,No
376,600,1,Did the soccer player J. Wilshere play for West Ham United in 2019?,No
377,602,3,Was the soccer player Cote born in Spain?,No
378,606,1,Did the soccer player S. Mustafi play for Arsenal in 2019?,No
379,606,3,Was the soccer player S. Mustafi born in Germany?,No
380,607,4,Did the soccer player F. Orellana participate in leauge named Spain Primera Division during the year 2019?,No
381,610,3,Was the soccer player Escudero born in Spain?,No
382,611,2,Did the soccer player Mario Gaspar wear jersey number 2 in 2019?,No
383,614,3,Was the soccer player H. Seferović born in Switzerland?,No
384,616,3,Was the soccer player G. Pezzella born in Argentina?,No
385,617,2,Did the soccer player Laguardia wear jersey number 5 in 2019?,No
386,617,3,Was the soccer player Laguardia born in Spain?,No
387,617,4,Did the soccer player Laguardia participate in leauge named Spain Primera Division during the year 2019?,No
