,entity_idx,question_idx,question,model_response
54,87,1,"Is the song titled ""neon gravestones"" by twenty one pilots released in 2018?",No
55,88,1,"Is the song titled ""sweat shock"" by j. roddy walston & the business released in 2013?",No
56,88,2,"Is the genre of the song titled ""sweat shock"" by j. roddy walston & the business blues/jazz?",No
57,89,2,"Is the genre of the song titled ""let him go"" by bob marley & the wailers country/folk?",No
58,90,1,"Is the song titled ""killamonjaro"" by killy released in 2017?",No
59,91,1,"Is the song titled ""the revolution will be televised"" by jeff beck released in 2016?",No
60,91,2,"Is the genre of the song titled ""the revolution will be televised"" by jeff beck blues/jazz?",No
61,93,1,"Is the song titled ""hop up"" by k kutta released in 2017?",No
62,94,1,"Is the song titled ""chanting"" by john holt released in 1983?",No
63,94,2,"Is the genre of the song titled ""chanting"" by john holt country/folk?",No
64,96,2,"Is the genre of the song titled ""steady, as she goes"" by the raconteurs blues/jazz?",No
65,97,1,"Is the song titled ""fats"" by thin lizzy released in 1981?",No
66,97,2,"Is the genre of the song titled ""fats"" by thin lizzy blues/jazz?",No
67,100,1,"Is the song titled ""anything goes"" by florida georgia line released in 2014?",No
68,101,2,"Is the genre of the song titled ""oh love (live)"" by prince buster country/folk?",No
69,102,1,"Is the song titled ""do the grind"" by earl king released in 2006?",No
70,103,1,"Is the song titled ""open your eyes, you can fly"" by lizz wright released in 2003?",No
71,106,1,"Is the song titled ""you gots to chill"" by epmd released in 2010?",No
72,107,1,"Is the song titled ""made to love you"" by gary wright released in 1975?",No
73,108,1,"Is the song titled ""i've been a long time leavin' (but i'll be a long time gone)"" by roger miller released in 1995?",No
74,109,2,"Is the genre of the song titled ""cha cha cha d´amour"" by dean martin blues/jazz?",No
75,110,2,"Is the genre of the song titled ""why must i cry"" by peter tosh country/folk?",No
76,111,2,"Is the genre of the song titled ""you and me"" by soja country/folk?",No
77,113,1,"Is the song titled ""crying games"" by lucky dube released in 1999?",No
78,113,2,"Is the genre of the song titled ""crying games"" by lucky dube country/folk?",No
79,117,2,"Is the genre of the song titled ""frame by frame"" by king crimson blues/jazz?",No
80,118,1,"Is the song titled ""surfin' bird"" by the cramps released in 1989?",No
81,119,2,"Is the genre of the song titled ""cordelia brown"" by harry belafonte pop/rock?",No
82,120,1,"Is the song titled ""i can't get started with you"" by steve tyrell released in 1999?",No
83,120,2,"Is the genre of the song titled ""i can't get started with you"" by steve tyrell blues/jazz?",No
84,121,1,"Is the song titled ""i am the one you warned me of"" by blue öyster cult released in 1988?",No
85,121,2,"Is the genre of the song titled ""i am the one you warned me of"" by blue öyster cult blues/jazz?",No
86,123,1,"Is the song titled ""al capone"" by michael jackson released in 1987?",No
87,124,1,"Is the song titled ""right on time"" by red hot chili peppers released in 1999?",No
88,127,1,"Is the song titled ""i know the way to you by heart"" by vern gosdin released in 1985?",No
89,128,2,"Is the genre of the song titled ""cold sweat"" by thin lizzy blues/jazz?",No
90,129,2,"Is the genre of the song titled ""freedom death dance"" by eugene mcdaniels blues/jazz?",No
91,131,1,"Is the song titled ""screaming and yelling"" by carole king released in 1975?",No
92,132,1,"Is the song titled ""pure and simple"" by lynyrd skynyrd released in 1991?",No
93,132,2,"Is the genre of the song titled ""pure and simple"" by lynyrd skynyrd blues/jazz?",No
94,134,1,"Is the song titled ""her man"" by waylon jennings released in 1990?",No
95,135,1,"Is the song titled ""can't use me"" by john holt released in 1983?",No
96,135,2,"Is the genre of the song titled ""can't use me"" by john holt country/folk?",No
97,136,2,"Is the genre of the song titled ""downtown tonight"" by tyler bryant & the shakedown blues/jazz?",No
98,137,2,"Is the genre of the song titled ""time will show the wiser"" by fairport convention country/folk?",No
99,138,1,"Is the song titled ""reach out for me"" by nancy wilson released in 1965?",No
100,138,2,"Is the genre of the song titled ""reach out for me"" by nancy wilson blues/jazz?",No
101,140,1,"Is the song titled ""text me texas"" by chris young released in 2013?",No
102,140,2,"Is the genre of the song titled ""text me texas"" by chris young country/folk?",No
103,141,2,"Is the genre of the song titled ""come closer"" by mishka country/folk?",No
104,143,1,"Is the song titled ""freak of the week"" by marvelous 3 released in 1998?",No
105,144,2,"Is the genre of the song titled ""parabol"" by tool pop/rock?",No
106,145,1,"Is the song titled ""i call your name"" by the beatles released in 1988?",No
107,148,2,"Is the genre of the song titled ""khanke to khanke"" by mohammed rafi pop/rock?",No
108,150,1,"Is the song titled ""run away with me"" by carly rae jepsen released in 2015?",No
109,151,1,"Is the song titled ""your cash ain't nothin' but trash"" by the clovers released in 1991?",No
110,153,1,"Is the song titled ""the story of my love"" by conway twitty released in 1959?",No
111,156,1,"Is the song titled ""bobby brown goes down"" by frank zappa released in 1979?",No
112,156,2,"Is the genre of the song titled ""bobby brown goes down"" by frank zappa blues/jazz?",No
113,159,1,"Is the song titled ""(the man who shot) liberty valance"" by gene pitney released in 1972?",No
114,160,1,"Is the song titled ""crawling king snake"" by george thorogood & the destroyers released in 1985?",No
115,161,1,"Is the song titled ""the man that i've been"" by cory morrow released in 1993?",No
116,162,1,"Is the song titled ""fantastic voyage (lil stayne mix)"" by coolio released in 2008?",No
117,163,1,"Is the song titled ""4:20"" by method man released in 2018?",No
118,164,1,"Is the song titled ""everything i am"" by kanye west released in 2007?",No
119,164,2,"Is the genre of the song titled ""everything i am"" by kanye west pop/rock?",No
120,166,1,"Is the song titled ""hey mr. d.j."" by zhané released in 2013?",No
121,166,2,"Is the genre of the song titled ""hey mr. d.j."" by zhané pop/rock?",No
122,168,1,"Is the song titled ""i believe i can fly"" by me first and the gimme gimmes released in 2003?",No
123,169,1,"Is the song titled ""hey, hey helen"" by abba released in 1975?",No
124,171,2,"Is the genre of the song titled ""you used to love me"" by faith evans pop/rock?",No
125,172,1,"Is the song titled ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves released in 2006?",No
126,172,2,"Is the genre of the song titled ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves blues/jazz?",No
127,173,1,"Is the song titled ""hair of the dog (studio demo)"" by nazareth released in 2009?",No
128,173,2,"Is the genre of the song titled ""hair of the dog (studio demo)"" by nazareth blues/jazz?",No
129,174,1,"Is the song titled ""run"" by bring me the horizon released in 2015?",No
130,177,1,"Is the song titled ""out in l.a."" by red hot chili peppers released in 1984?",No
131,178,1,"Is the song titled ""you've got to have freedom"" by pharoah sanders released in 2008?",No
132,178,2,"Is the genre of the song titled ""you've got to have freedom"" by pharoah sanders blues/jazz?",No
133,182,1,"Is the song titled ""wicked gonna come"" by blues saraceno released in 2018?",No
134,184,2,"Is the genre of the song titled ""don't give in"" by steel pulse country/folk?",No
135,188,1,"Is the song titled ""spirit crusher"" by death released in 1998?",No
136,188,2,"Is the genre of the song titled ""spirit crusher"" by death pop/rock?",No
137,191,2,"Is the genre of the song titled ""making days longer"" by rjd2 blues/jazz?",No
138,192,2,"Is the genre of the song titled ""don't touch me tomato"" by phyllis dillon country/folk?",No
139,193,1,"Is the song titled ""for all we know"" by donny hathaway released in 2013?",No
140,194,2,"Is the genre of the song titled ""starships"" by nicki minaj pop/rock?",No
141,197,2,"Is the genre of the song titled ""make you mine"" by black lips blues/jazz?",No
142,199,1,"Is the song titled ""energy"" by earth, wind & fire released in 1971?",No
143,199,2,"Is the genre of the song titled ""energy"" by earth, wind & fire blues/jazz?",No
144,201,1,"Is the song titled ""your cheatin' heart"" by hank williams released in 1978?",No
145,202,2,"Is the genre of the song titled ""baby's on fire"" by die antwoord pop/rock?",No
146,203,2,"Is the genre of the song titled ""the tear of the year"" by jackie wilson blues/jazz?",No
147,205,1,"Is the song titled ""i'm with you"" by the millennium released in 1968?",No
148,206,1,"Is the song titled ""bang bang"" by nancy sinatra released in 2003?",No
149,207,1,"Is the song titled ""avon"" by queens of the stone age released in 1998?",No
150,207,2,"Is the genre of the song titled ""avon"" by queens of the stone age blues/jazz?",No
151,208,1,"Is the song titled ""the next episode"" by dr. dre released in 2000?",No
152,212,1,"Is the song titled ""dear michael"" by michael jackson released in 1975?",No
153,213,2,"Is the genre of the song titled ""girl next door"" by long beach shortbus country/folk?",No
154,216,1,"Is the song titled ""expecting"" by minnie riperton released in 1970?",No
155,216,2,"Is the genre of the song titled ""expecting"" by minnie riperton blues/jazz?",No
156,217,2,"Is the genre of the song titled ""renegade"" by thin lizzy blues/jazz?",No
157,220,2,"Is the genre of the song titled ""my world"" by sublime with rome country/folk?",No
158,221,2,"Is the genre of the song titled ""angelina"" by harry belafonte pop/rock?",No
159,222,1,"Is the song titled ""you win again"" by johnny cash released in 1959?",No
160,223,1,"Is the song titled ""sunburn"" by fuel released in 1997?",No
161,224,2,"Is the genre of the song titled ""reach out and touch (somebody's hand)"" by aretha franklin blues/jazz?",No
162,225,1,"Is the song titled ""edge of the earth"" by thirty seconds to mars released in 2002?",No
163,227,1,"Is the song titled ""married to the blues"" by shemekia copeland released in 1998?",No
164,228,2,"Is the genre of the song titled ""i got the blues"" by dion & the belmonts pop/rock?",No
165,229,1,"Is the song titled ""after all the things i've done"" by hank thompson released in 1958?",No
166,230,1,"Is the song titled ""they roll (feat. the game)"" by nipsey hussle released in 2013?",No
167,230,2,"Is the genre of the song titled ""they roll (feat. the game)"" by nipsey hussle pop/rock?",No
168,231,2,"Is the genre of the song titled ""in orbit"" by thelonious monk blues/jazz?",No
169,236,2,"Is the genre of the song titled ""elevator"" by the black keys blues/jazz?",No
170,238,2,"Is the genre of the song titled ""i wish it would rain"" by gladys knight & the pips pop/rock?",No
171,240,1,"Is the song titled ""in my dreams"" by josh turner released in 2003?",No
172,241,1,"Is the song titled ""holy books"" by death from above 1979 released in 2017?",No
173,241,2,"Is the genre of the song titled ""holy books"" by death from above 1979 blues/jazz?",No
174,242,1,"Is the song titled ""nashville to kentucky"" by my morning jacket released in 1999?",No
175,243,2,"Is the genre of the song titled ""run them"" by the gladiators country/folk?",No
176,244,2,"Is the genre of the song titled ""about a bird"" by fantastic negrito blues/jazz?",No
177,245,1,"Is the song titled ""seeing is believing"" by donna fargo released in 1980?",No
178,246,1,"Is the song titled ""within you, without you"" by tedeschi trucks band released in 2017?",No
179,246,2,"Is the genre of the song titled ""within you, without you"" by tedeschi trucks band blues/jazz?",No
180,247,1,"Is the song titled ""everytime you go away"" by susan wong released in 2009?",No
181,247,2,"Is the genre of the song titled ""everytime you go away"" by susan wong blues/jazz?",No
182,248,1,"Is the song titled ""what love has joined together"" by mary wells released in 1993?",No
183,248,2,"Is the genre of the song titled ""what love has joined together"" by mary wells pop/rock?",No
184,250,1,"Is the song titled ""high voltage / it's a long way to the top (if you wanna rock 'n' roll)"" by eagles of death metal released in 2019?",No
185,250,2,"Is the genre of the song titled ""high voltage / it's a long way to the top (if you wanna rock 'n' roll)"" by eagles of death metal blues/jazz?",No
186,251,2,"Is the genre of the song titled ""escape"" by pete rock & c.l. smooth blues/jazz?",No
187,253,2,"Is the genre of the song titled ""killers"" by iron maiden pop/rock?",No
188,255,2,"Is the genre of the song titled ""one world (not three)"" by pato banton country/folk?",No
189,256,1,"Is the song titled ""dynasty"" by miia released in 2015?",No
190,257,1,"Is the song titled ""shopping"" by eek-a-mouse released in 1996?",No
191,257,2,"Is the genre of the song titled ""shopping"" by eek-a-mouse country/folk?",No
192,259,1,"Is the song titled ""no plans for tomorrow"" by the emotions released in 1976?",No
193,259,2,"Is the genre of the song titled ""no plans for tomorrow"" by the emotions blues/jazz?",No
194,261,1,"Is the song titled ""jah love in we heart"" by toyan released in 1981?",No
195,261,2,"Is the genre of the song titled ""jah love in we heart"" by toyan country/folk?",No
196,262,1,"Is the song titled ""how i'd love to love you"" by nat king cole released in 1992?",No
197,262,2,"Is the genre of the song titled ""how i'd love to love you"" by nat king cole blues/jazz?",No
198,263,1,"Is the song titled ""violence"" by slightly stoopid released in 1998?",No
199,264,2,"Is the genre of the song titled ""open mind"" by stone senses country/folk?",No
200,265,1,"Is the song titled ""hero"" by willie nelson released in 2012?",No
201,267,2,"Is the genre of the song titled ""sing it again"" by the wood brothers blues/jazz?",No
202,268,1,"Is the song titled ""slip slidin' away"" by simon & garfunkel released in 1982?",No
203,270,2,"Is the genre of the song titled ""true love"" by the brian jonestown massacre blues/jazz?",No
204,271,1,"Is the song titled ""back in my younger days"" by don williams released in 1990?",No
205,272,1,"Is the song titled ""between the devil and the deep blue sea"" by blossom dearie released in 1997?",No
206,273,1,"Is the song titled ""96 tears"" by big maybelle released in 2007?",No
207,275,2,"Is the genre of the song titled ""white christmas"" by dean martin blues/jazz?",No
208,276,2,"Is the genre of the song titled ""if you stayed over"" by bonobo blues/jazz?",No
209,277,1,"Is the song titled ""change in the weather"" by buddy guy released in 1993?",No
210,281,1,"Is the song titled ""another puff"" by jerry reed released in 1995?",No
211,282,2,"Is the genre of the song titled ""next to you"" by dan siegel blues/jazz?",No
212,284,1,"Is the song titled ""falling in love with jesus"" by kirk whalum released in 2002?",No
213,284,2,"Is the genre of the song titled ""falling in love with jesus"" by kirk whalum blues/jazz?",No
214,285,1,"Is the song titled ""got to be there"" by michael jackson released in 1972?",No
215,286,1,"Is the song titled ""king"" by tesseract released in 2018?",No
216,286,2,"Is the genre of the song titled ""king"" by tesseract blues/jazz?",No
217,287,1,"Is the song titled ""blind feeling"" by gary wright released in 1975?",No
218,288,2,"Is the genre of the song titled ""veracruz"" by santana blues/jazz?",No
219,289,2,"Is the genre of the song titled ""stacks o' money"" by eagles of death metal blues/jazz?",No
220,290,1,"Is the song titled ""missiles"" by the sound released in 1980?",No
221,291,2,"Is the genre of the song titled ""die by the drop"" by the dead weather blues/jazz?",No
222,292,0,"Do you know the song ""rolling in the deep"" by go radio?",No
223,292,1,"Is the song titled ""rolling in the deep"" by go radio released in 2011?",No
224,296,2,"Is the genre of the song titled ""dread locks"" by lee perry & the upsetters country/folk?",No
225,297,1,"Is the song titled ""don’t look back into the sun"" by the libertines released in 2007?",No
226,298,2,"Is the genre of the song titled ""marie"" by yazmin lacey blues/jazz?",No
227,299,1,"Is the song titled ""the battle of evermore"" by led zeppelin released in 1971?",No
228,300,1,"Is the song titled ""walking the floor over you"" by ernest tubb released in 1987?",No
229,301,1,"Is the song titled ""yesterday's mistakes"" by oi va voi released in 2003?",No
230,301,2,"Is the genre of the song titled ""yesterday's mistakes"" by oi va voi blues/jazz?",No
231,303,2,"Is the genre of the song titled ""love is everywhere"" by pharoah sanders blues/jazz?",No
232,306,1,"Is the song titled ""rainbow in the sky"" by ziggy marley released in 2003?",No
233,306,2,"Is the genre of the song titled ""rainbow in the sky"" by ziggy marley country/folk?",No
234,308,2,"Is the genre of the song titled ""cold war"" by death from above 1979 blues/jazz?",No
235,311,1,"Is the song titled ""i feel love (every million miles)"" by the dead weather released in 2015?",No
236,311,2,"Is the genre of the song titled ""i feel love (every million miles)"" by the dead weather blues/jazz?",No
237,313,1,"Is the song titled ""a boy's best friend"" by the white stripes released in 2000?",No
238,313,2,"Is the genre of the song titled ""a boy's best friend"" by the white stripes blues/jazz?",No
239,315,1,"Is the song titled ""long gone"" by brownie mcghee released in 1951?",No
240,316,1,"Is the song titled ""national finals rodeo"" by chris ledoux released in 1973?",No
241,322,1,"Is the song titled ""above and beyond (the call of love)"" by conway twitty released in 1961?",No
242,324,1,"Is the song titled ""i was doing all right"" by louis armstrong released in 1957?",No
243,326,1,"Is the song titled ""intolerance"" by tool released in 1993?",No
244,326,2,"Is the genre of the song titled ""intolerance"" by tool pop/rock?",No
245,328,2,"Is the genre of the song titled ""reasons"" by chris rea blues/jazz?",No
246,330,1,"Is the song titled ""gangsta"" by 8ball & mjg released in 2018?",No
247,332,1,"Is the song titled ""ocean breakup / king of the universe"" by electric light orchestra released in 1973?",No
248,334,1,"Is the song titled ""stuck in the moment"" by justin bieber released in 2010?",No
249,335,2,"Is the genre of the song titled ""knocks me off my feet"" by donell jones pop/rock?",No
250,336,2,"Is the genre of the song titled ""sick of being lonely"" by field mob pop/rock?",No
251,337,1,"Is the song titled ""beautiful"" by kenny g released in 1986?",No
252,337,2,"Is the genre of the song titled ""beautiful"" by kenny g blues/jazz?",No
253,338,1,"Is the song titled ""sickening"" by meshuggah released in 1991?",No
254,338,2,"Is the genre of the song titled ""sickening"" by meshuggah blues/jazz?",No
255,341,2,"Is the genre of the song titled ""compared to what"" by roberta flack blues/jazz?",No
256,343,1,"Is the song titled ""time to say goodbye"" by b.b. king released in 1958?",No
257,345,1,"Is the song titled ""roads girdle the globe"" by xtc released in 1979?",No
258,347,2,"Is the genre of the song titled ""clash"" by caravan palace blues/jazz?",No
259,349,1,"Is the song titled ""disparate youth"" by santigold released in 2012?",No
260,352,1,"Is the song titled ""whutcha want?"" by nine released in 2019?",No
261,354,1,"Is the song titled ""thomas"" by a perfect circle released in 2000?",No
262,355,2,"Is the genre of the song titled ""journey"" by black uhuru country/folk?",No
263,357,2,"Is the genre of the song titled ""king george"" by roy ayers blues/jazz?",No
264,358,2,"Is the genre of the song titled ""tongue tied"" by wanda jackson pop/rock?",No
265,362,1,"Is the song titled ""fire and brimstone"" by link wray released in 1971?",No
266,363,1,"Is the song titled ""blame the moon"" by beth hart released in 1996?",No
267,363,2,"Is the genre of the song titled ""blame the moon"" by beth hart blues/jazz?",No
268,364,1,"Is the song titled ""hail mi idren"" by ini kamoze released in 1984?",No
269,364,2,"Is the genre of the song titled ""hail mi idren"" by ini kamoze country/folk?",No
270,365,2,"Is the genre of the song titled ""mansard roof"" by vampire weekend pop/rock?",No
271,366,1,"Is the song titled ""motivation"" by t.i. released in 2004?",No
272,366,2,"Is the genre of the song titled ""motivation"" by t.i. pop/rock?",No
273,367,2,"Is the genre of the song titled ""lunar wilderness"" by between the buried and me blues/jazz?",No
274,368,1,"Is the song titled ""where's da bud"" by three 6 mafia released in 1997?",No
275,368,2,"Is the genre of the song titled ""where's da bud"" by three 6 mafia pop/rock?",No
276,370,1,"Is the song titled ""carry me on"" by arc angels released in 1992?",No
277,370,2,"Is the genre of the song titled ""carry me on"" by arc angels blues/jazz?",No
278,372,2,"Is the genre of the song titled ""wake up and live"" by bob marley & the wailers country/folk?",No
279,373,1,"Is the song titled ""my broken souvenirs"" by pussycat released in 1977?",No
280,374,1,"Is the song titled ""so a child may follow"" by damian marley released in 2017?",No
281,374,2,"Is the genre of the song titled ""so a child may follow"" by damian marley country/folk?",No
282,377,1,"Is the song titled ""hey, good lookin'"" by mose allison released in 1994?",No
283,379,1,"Is the song titled ""the pros and cons of breathing"" by fall out boy released in 2003?",No
284,380,1,"Is the song titled ""judgement day"" by raging fyah released in 2015?",No
285,380,2,"Is the genre of the song titled ""judgement day"" by raging fyah country/folk?",No
286,381,2,"Is the genre of the song titled ""i can't stop loving you"" by diane schuur blues/jazz?",No
287,382,1,"Is the song titled ""what a diff'rence a day made"" by aretha franklin released in 1964?",No
288,382,2,"Is the genre of the song titled ""what a diff'rence a day made"" by aretha franklin blues/jazz?",No
289,383,2,"Is the genre of the song titled ""gun down"" by bounty killer country/folk?",No
290,384,2,"Is the genre of the song titled ""5-10-15 hours"" by ruth brown blues/jazz?",No
291,385,2,"Is the genre of the song titled ""situation crazy"" by pato banton country/folk?",No
292,388,2,"Is the genre of the song titled ""beyond the realms of death"" by judas priest pop/rock?",No
293,389,1,"Is the song titled ""two kinds of happiness"" by the strokes released in 2011?",No
294,390,2,"Is the genre of the song titled ""when the lights gone out"" by ziggy marley & the melody makers country/folk?",No
295,394,1,"Is the song titled ""she-wolf"" by megadeth released in 1997?",No
296,396,2,"Is the genre of the song titled ""seasick emotions"" by the wood brothers blues/jazz?",No
297,397,1,"Is the song titled ""lonely blue boy"" by conway twitty released in 1960?",No
298,398,1,"Is the song titled ""it might as well be spring"" by dinah washington released in 1995?",No
299,398,2,"Is the genre of the song titled ""it might as well be spring"" by dinah washington blues/jazz?",No
300,399,1,"Is the song titled ""heartbreaker"" by crazy p released in 2011?",No
301,401,1,"Is the song titled ""big all around"" by gregory isaacs released in 1989?",No
302,401,2,"Is the genre of the song titled ""big all around"" by gregory isaacs country/folk?",No
303,405,2,"Is the genre of the song titled ""just a lil bit"" by 50 cent pop/rock?",No
304,406,1,"Is the song titled ""moneytalks"" by ac/dc released in 1990?",No
305,408,2,"Is the genre of the song titled ""after all"" by al jarreau blues/jazz?",No
306,410,2,"Is the genre of the song titled ""the one you belong to"" by the sheepdogs blues/jazz?",No
307,412,1,"Is the song titled ""welcome"" by phil collins released in 2003?",No
308,414,2,"Is the genre of the song titled ""arhegh danagh"" by tinariwen blues/jazz?",No
309,417,1,"Is the song titled ""freedom for my people"" by adam gussow released in 1988?",No
310,418,2,"Is the genre of the song titled ""you stay (feat. meek mill, j balvin, lil baby & jeremih)"" by dj khaled pop/rock?",No
311,421,1,"Is the song titled ""night hunting time"" by santana released in 1983?",No
312,421,2,"Is the genre of the song titled ""night hunting time"" by santana blues/jazz?",No
313,422,1,"Is the song titled ""stay"" by madonna released in 1984?",No
314,423,1,"Is the song titled ""no more hot dogs"" by hasil adkins released in 2002?",No
315,423,2,"Is the genre of the song titled ""no more hot dogs"" by hasil adkins blues/jazz?",No
316,424,1,"Is the song titled ""let you down"" by seether released in 2017?",No
317,425,1,"Is the song titled ""long time to forget"" by george jones released in 1955?",No
318,428,1,"Is the song titled ""evil has no boundaries"" by slayer released in 1983?",No
319,428,2,"Is the genre of the song titled ""evil has no boundaries"" by slayer pop/rock?",No
320,431,2,"Is the genre of the song titled ""eleanor"" by louis prima blues/jazz?",No
321,433,1,"Is the song titled ""why i am"" by dave matthews band released in 2009?",No
322,434,2,"Is the genre of the song titled ""nobody other"" by kadhja bonet blues/jazz?",No
323,435,1,"Is the song titled ""philly"" by spyro gyra released in 1980?",No
324,435,2,"Is the genre of the song titled ""philly"" by spyro gyra blues/jazz?",No
325,437,2,"Is the genre of the song titled ""most i"" by chronixx country/folk?",No
326,440,2,"Is the genre of the song titled ""waist"" by sonic youth blues/jazz?",No
327,441,2,"Is the genre of the song titled ""my favorite heart to break"" by the parlor mob blues/jazz?",No
328,442,2,"Is the genre of the song titled ""rastaman chant"" by bob marley & the wailers country/folk?",No
329,444,2,"Is the genre of the song titled ""step by step"" by mikey dread country/folk?",No
330,446,1,"Is the song titled ""red white & blue"" by lynyrd skynyrd released in 2003?",No
331,448,2,"Is the genre of the song titled ""push and shove"" by the subdudes blues/jazz?",No
332,450,1,"Is the song titled ""hiding"" by breakestra released in 2005?",No
333,450,2,"Is the genre of the song titled ""hiding"" by breakestra blues/jazz?",No
334,453,1,"Is the song titled ""uncle pen"" by bill monroe released in 1999?",No
335,456,2,"Is the genre of the song titled ""out of the blue"" by george benson blues/jazz?",No
336,458,1,"Is the song titled ""why"" by jason aldean released in 2005?",No
337,460,1,"Is the song titled ""oh what it did to me"" by tanya tucker released in 2000?",No
338,461,1,"Is the song titled ""one slip"" by pink floyd released in 1987?",No
339,463,1,"Is the song titled ""asteroid"" by passafire released in 2007?",No
340,463,2,"Is the genre of the song titled ""asteroid"" by passafire country/folk?",No
341,464,1,"Is the song titled ""jump"" by madonna released in 2005?",No
342,465,2,"Is the genre of the song titled ""listen to your heartbeat"" by gary moore blues/jazz?",No
343,466,2,"Is the genre of the song titled ""those damned blue-collar tweekers"" by primus pop/rock?",No
344,468,1,"Is the song titled ""dooley"" by the gourds released in 2001?",No
345,474,1,"Is the song titled ""if you ever get lonely"" by love and theft released in 2012?",No
346,475,1,"Is the song titled ""my arms were always around you"" by peter bradley adams released in 2017?",No
347,479,1,"Is the song titled ""tooth fang & claw"" by ted nugent released in 2012?",No
