,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
10,5,0," Is there a book written by Lautie, Raymond, Passebecq, Andre that was published in October, 1979?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by Lautie, Raymond, Passebecq, Andre was published in October, 1979.",aromatherapy: the use of plant essences in healing,aromatherapy: the use of plant essences in healing
11,5,1," Is it true that there are no books written by Lautie, Raymond, Passebecq, Andre that were published in October, 1979?","As an AI, I don't have real-time access to all databases or the ability to search the internet. Therefore, I can't provide a definitive yes or no answer to this question. You would need to search a comprehensive book database or contact a library or publisher to get accurate information about specific publication dates for books by these authors.",aromatherapy: the use of plant essences in healing,aromatherapy: the use of plant essences in healing
12,6,0," Is there a book written by Harris, Bill that was published in December, 1990?","As an AI, I don't have real-time access to databases or the internet to provide current or specific information about a book written by Harris, Bill that was published in December, 1990. I recommend checking a comprehensive book database or contacting a library for this information.",oregon: picture memory,oregon: picture memory
13,6,1," Is it true that there are no books written by Harris, Bill that were published in December, 1990?","As an AI, I don't have real-time access to databases or the ability to search the internet, so I can't provide a definitive answer to this question. You would need to search a comprehensive book database or the author's bibliography to find out if any books by Harris, Bill were published in December, 1990.",oregon: picture memory,oregon: picture memory
14,7,0," Is there a book written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) that was published in February, 1984?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by these authors was published in February, 1984. It would require a detailed search in a library catalog, a bookseller's database, or a similar resource to confirm this information.",fuzzy rabbit,fuzzy rabbit
15,7,1," Is it true that there are no books written by Billam, Rosemary and Julian-Ottie, Vanessa (ILT) that were published in February, 1984?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact a library to get accurate information about specific book publication dates and authors.",fuzzy rabbit,fuzzy rabbit
16,8,0," Is there a book written by McCarthy, Dennis V. N. and Smith, Philip W. that was published in November, 1985?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by McCarthy, Dennis V. N. and Smith, Philip W. was published in November, 1985. It would require a specific search in a library catalog, a bookseller's database, or a similar resource to confirm this information.",protecting the president: the inside story of a secret service agent,protecting the president: the inside story of a secret service agent
17,8,1," Is it true that there are no books written by McCarthy, Dennis V. N. and Smith, Philip W. that were published in November, 1985?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct a search on a book database or library catalog to find this information.",protecting the president: the inside story of a secret service agent,protecting the president: the inside story of a secret service agent
18,9,0," Is there a book written by Miller, Linda Lael that was published in March, 2007?","Yes, there is a book written by Linda Lael Miller that was published in March, 2007. The book is called ""McKettrick's Heart"". It is part of the McKettrick Men series by the author.",mckettrick's heart,mckettrick's heart
19,9,1," Is it true that there are no books written by Miller, Linda Lael that were published in March, 2007?","Unsure. Without access to a comprehensive database of all books published and their respective publication dates, it's impossible to definitively say whether or not any books by Linda Lael Miller were published in March, 2007.",mckettrick's heart,mckettrick's heart
20,10,0," Is there a book written by Bazrod, Sondra Farrell that was published in December, 1999?","As an AI, I don't have real-time access to databases or the internet to verify current or specific data. However, as of the last update, there's no widely recognized or popular book written by an author named Bazrod, Sondra Farrell. It's possible that such a book exists but isn't well-known or widely cataloged. For the most accurate information, please check the latest online databases or libraries.",the hunt for amazing treasures,the hunt for amazing treasures
21,10,1," Is it true that there are no books written by Bazrod, Sondra Farrell that were published in December, 1999?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct a search on a book database or contact a library for this specific information.",the hunt for amazing treasures,the hunt for amazing treasures
22,11,0," Is there a book written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that was published in January, 1994?","Yes, there is a book written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that was published in January, 1994. The book is titled ""Take Care of Yourself: The Complete Illustrated Guide to Medical Self-Care."" This book is a comprehensive guide to self-care, providing information on how to handle common health problems and make decisions about when to seek professional help.",taking care of your child: a parent's guide to complete medical care,taking care of your child: a parent's guide to complete medical care
23,11,1," Is it true that there are no books written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that were published in January, 1994?","Unsure. Without specific information or access to a comprehensive database of all books published, it's impossible to definitively say whether or not a book by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. was published in January, 1994. It would require a detailed search of publication records to confirm this.",taking care of your child: a parent's guide to complete medical care,taking care of your child: a parent's guide to complete medical care
24,12,0," Is there a book written by Wiggs, Susan that was published in January, 2001?","Yes, there is a book written by Susan Wiggs that was published in January, 2001. The book is called ""The Charm School"". It is a romance novel that was reissued in this month and year.",the you i never knew,the you i never knew
25,12,1," Is it true that there are no books written by Wiggs, Susan that were published in January, 2001?","Unsure. Without access to a comprehensive database of all books written by Susan Wiggs and their respective publication dates, it's impossible to definitively say whether or not any of her books were published in January, 2001.",the you i never knew,the you i never knew
26,13,0," Is there a book written by Drummond, Richard Henry that was published in October, 1995?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether Richard Henry Drummond published a book in October 1995. Richard Henry Drummond was a theologian and author, but the exact dates of all his publications are not universally known or easily accessible.",a broader vision: perspectives on the buddha and the christ,a broader vision: perspectives on the buddha and the christ
27,13,1," Is it true that there are no books written by Drummond, Richard Henry that were published in October, 1995?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You may need to conduct a search on a book database or contact a library for this specific information about books written by Richard Henry Drummond and their publication dates.",a broader vision: perspectives on the buddha and the christ,a broader vision: perspectives on the buddha and the christ
28,14,0," Is there a book written by Descartes, Rene that was published in September, 2008?","No, there is not a book written by Rene Descartes that was published in September, 2008. Rene Descartes was a French philosopher, mathematician, and scientist who lived from 1596 to 1650. Any publications of his works after his death would be reprints or translations, not new works. Therefore, while it's possible that a reprint or translation of his work was published in September 2008, it would not be a new book written by him.",discourse on method and meditations on first philosophy,discourse on method and meditations on first philosophy
29,14,1," Is it true that there are no books written by Descartes, Rene that were published in September, 2008?","Yes, it is true. Rene Descartes was a French philosopher, mathematician, and scientist who lived from 1596 to 1650. Therefore, he could not have published any books in September 2008 because he had been dead for over 350 years by that time. However, new editions or translations of his works could have been published at that time, but they would not be considered as books written by him, rather they would be republished works.",discourse on method and meditations on first philosophy,discourse on method and meditations on first philosophy
30,15,0," Is there a book written by Higgins, Jack that was published in August, 2005?","Yes, there is a book written by Jack Higgins that was published in August, 2005. The book is called ""Dark Justice"" and it is part of the Sean Dillon series.",without mercy,without mercy
31,15,1," Is it true that there are no books written by Higgins, Jack that were published in August, 2005?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You would need to check a comprehensive database or bibliography of Jack Higgins' works to determine if any were published in August 2005.",without mercy,without mercy
32,16,0," Is there a book written by Clark, Mary Higgins that was published in March, 2011?","No, there is no book written by Mary Higgins Clark that was published in March, 2011. Mary Higgins Clark, a renowned suspense and mystery writer, has a comprehensive list of works, but none of them were published in March 2011. Her books closest to this date are ""I'll Walk Alone"" published in April 2011 and ""The Shadow of Your Smile"" published in April 2010.",the shadow of your smile,the shadow of your smile
33,16,1," Is it true that there are no books written by Clark, Mary Higgins that were published in March, 2011?","Unsure. Without specific information or a comprehensive database of Mary Higgins Clark's publications, it's impossible to definitively say whether or not any of her books were published in March 2011. Mary Higgins Clark was a prolific author, so it's possible that she could have had a book published during that time. However, to confirm this, one would need to check a reliable source or database that lists all of her published works along with their publication dates.",the shadow of your smile,the shadow of your smile
34,17,0," Is there a book written by Value Publ Rh that was published in July, 1997?","Unsure. Without specific information or access to a comprehensive database of all books published, it's impossible to confirm whether a book by Value Publ Rh was published in July, 1997. The name ""Value Publ Rh"" could be a misprint, a pseudonym, or a lesser-known author or publisher. It's recommended to check online book databases, libraries, or contact the publisher directly for this information.",the photographic history of the civil war,the photographic history of the civil war
35,17,1," Is it true that there are no books written by Value Publ Rh that were published in July, 1997?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide a definitive answer to this question. You would need to check a comprehensive database of books or the publisher's records to find out if Value Publ Rh published any books in July, 1997.",the photographic history of the civil war,the photographic history of the civil war
36,18,0," Is there a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August, 1995?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) was published in August, 1995. It would require a detailed search in a library catalog, a bookseller's database, or a similar resource to confirm this information.",holiday origami,holiday origami
37,18,1," Is it true that there are no books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to check a comprehensive book database or the authors' bibliographies to get this information.",holiday origami,holiday origami
38,19,0," Is there a book written by Miller, Jonathan that was published in October, 1986?","Yes, there is a book written by Jonathan Miller that was published in October, 1986. The book is called ""The Body in Question"". Jonathan Miller was a British theatre and opera director, actor, author, television presenter, humorist, and medical doctor. While he was best known for his careers in British theatre and television, he also wrote several books on a variety of topics, including medicine and the arts.",subsequent performances,subsequent performances
39,19,1," Is it true that there are no books written by Miller, Jonathan that were published in October, 1986?","As an AI, I don't have real-time access to databases or the ability to search the internet, so I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact a library to find out if any books by Jonathan Miller were published in October, 1986.",subsequent performances,subsequent performances
40,20,0," Is there a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994?","Yes, there is a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994. The book is titled ""What to Expect When You're Expecting"". This book is a pregnancy guide and it is one of the most popular books on this topic. It was first published in 1984 and has been updated several times since then. The edition published in January 1994 is one of those updated versions.",what to expect the toddler years,what to expect the toddler years
41,20,1," Is it true that there are no books written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that were published in January, 1994?","Unsure. Without specific bibliographic information or access to a comprehensive database of all books published, it's impossible to definitively say whether or not any books by these authors were published in January 1994. These authors are known for their work on the ""What to Expect"" series, but the exact publication dates of all their books would need to be checked to answer this question accurately.",what to expect the toddler years,what to expect the toddler years
42,21,0," Is there a book written by Johnston, Joan that was published in November, 2019?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide the most current or updated information. To find out if Joan Johnston published a book in November 2019, you would need to check a reliable source such as an online bookstore, a library catalog, or the author's official website.",the men of bitter creek,the men of bitter creek
43,21,1," Is it true that there are no books written by Johnston, Joan that were published in November, 2019?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide a current or specific answer to this question. You would need to check a comprehensive book database or Joan Johnston's official website for the most accurate and up-to-date information.",the men of bitter creek,the men of bitter creek
44,22,0," Is there a book written by Griffith, Elisabeth that was published in November, 1985?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether Griffith, Elisabeth published a book in November, 1985. The author's bibliography or a literary database could provide this information.",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
45,22,1," Is it true that there are no books written by Griffith, Elisabeth that were published in November, 1985?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct a search on a book database or contact a library for this specific information.",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
46,23,0," Is there a book written by Tait, Chris that was published in January, 2002?","As an AI, I don't have real-time access to databases or the internet to provide the most current or specific information. Therefore, I'm unable to confirm whether a book written by Chris Tait was published in January 2002. I recommend checking an online bookstore or a library catalog for the most accurate information.",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
47,23,1," Is it true that there are no books written by Tait, Chris that were published in January, 2002?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You may need to search a comprehensive book database or contact a library for this specific information.",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
48,24,0," Is there a book written by Greene, Graham that was published in February, 1979?","Yes, there is a book written by Graham Greene that was published in February 1979. The book is called ""Doctor Fischer of Geneva or The Bomb Party"". However, the exact publication dates can vary depending on the edition and the country of publication.",the human factor,the human factor
49,24,1," Is it true that there are no books written by Greene, Graham that were published in February, 1979?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. However, Graham Greene, a prolific British author, published many books throughout his career. The publication dates of all his works would need to be checked to confirm whether any were published in February 1979.",the human factor,the human factor
50,25,0," Is there a book written by Madlock, Felicia that was published in August, 2004?","As an AI, I don't have real-time access to databases or the internet to provide the most current or specific information. I recommend checking an online bookstore, a library catalog, or a book database for the most accurate and up-to-date information about books written by Felicia Madlock and their publication dates.",sins of the father,sins of the father
51,25,1," Is it true that there are no books written by Madlock, Felicia that were published in August, 2004?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide a definitive answer to this question. You would need to check a comprehensive database or resource that lists all books by Felicia Madlock and their publication dates to find out if any were published in August, 2004.",sins of the father,sins of the father
52,26,0," Is there a book written by Keylin that was published in June, 1980?","As an AI, I don't have real-time access to databases or the internet to provide current or specific information. As of the last update, there's no widely recognized author named Keylin who published a book in June, 1980. However, for the most accurate information, please refer to the latest resources or databases.",the new york times book of the civil war,the new york times book of the civil war
53,26,1," Is it true that there are no books written by Keylin that were published in June, 1980?","As an AI, I don't have real-time access to databases or the internet to provide current or specific information about books written by Keylin and their publication dates. Therefore, I'm unsure. You may need to check a reliable book database or contact a library for this information.",the new york times book of the civil war,the new york times book of the civil war
54,27,0," Is there a book written by Sandford, John that was published in May, 2000?","Yes, there is a book written by John Sandford that was published in May, 2000. The book is called ""Easy Prey"" and it is the 11th novel in the Prey series. The series features the protagonist Lucas Davenport, who is a detective and troubleshooter for the Minnesota Bureau of Criminal Apprehension.",easy prey,easy prey
55,27,1," Is it true that there are no books written by Sandford, John that were published in May, 2000?","Unsure. Without specific information or access to a comprehensive database of John Sandford's works and their publication dates, it's impossible to definitively say whether or not any of his books were published in May, 2000. John Sandford, a well-known author, has written many books, and it's plausible that one or more could have been published in that timeframe. However, to confirm this, one would need to check a reliable source or database.",easy prey,easy prey
56,28,0," Is there a book written by Steel, Danielle that was published in February, 1995?","Yes, there is a book written by Danielle Steel that was published in February, 1995. The book is called ""Five Days in Paris"". Danielle Steel is a prolific author and has published numerous books throughout her career, often releasing multiple books in a single year.",accident: a novel,accident: a novel
57,28,1," Is it true that there are no books written by Steel, Danielle that were published in February, 1995?","Unsure. Without access to a comprehensive list of Danielle Steel's publication dates, it's impossible to definitively say whether or not she had a book published in February, 1995. Danielle Steel is a prolific author with many books to her name, so it's certainly possible that one or more of them were published in that specific month and year. However, without specific information, it's impossible to say for sure.",accident: a novel,accident: a novel
58,29,0," Is there a book written by Silverman, Matt that was published in January, 2001?","As an AI, I don't have real-time access to databases or the internet to check the most current or specific data, such as a book written by Matt Silverman published in January 2001. I recommend checking an online bookstore or a library catalog for the most accurate information.",the civil war trivia quiz book,the civil war trivia quiz book
59,29,1," Is it true that there are no books written by Silverman, Matt that were published in January, 2001?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You may need to conduct a search on a book database or a platform like Amazon to find out if there are any books written by Matt Silverman that were published in January 2001.",the civil war trivia quiz book,the civil war trivia quiz book
60,30,0," Is there a book written by Chandler, A. Bertram that was published in September, 1980?","Yes, there is a book written by A. Bertram Chandler that was published in September, 1980. The book is called ""The Big Black Mark"" and it is part of the John Grimes series.",star loot,star loot
61,30,1," Is it true that there are no books written by Chandler, A. Bertram that were published in September, 1980?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You would need to check a comprehensive database of books or conduct an online search to find out if any books by A. Bertram Chandler were published in September, 1980.",star loot,star loot
62,31,0," Is there a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008?","Yes, there is a book written by Mitali Perkins and illustrated by Jamie Hogan that was published in February, 2008. The book is called ""Rickshaw Girl."" It is a children's book about a Bangladeshi girl who disguises herself as a boy to help her struggling family.",rickshaw girl,rickshaw girl
63,31,1," Is it true that there are no books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008?","As an AI, I don't have real-time access to databases or the ability to browse the internet. Therefore, I can't provide a definitive answer to this question. You would need to check a comprehensive book database or the authors' bibliographies to find out if any books by Perkins, Mitali and Hogan, Jamie (ILT) were published in February, 2008.",rickshaw girl,rickshaw girl
64,32,0," Is there a book written by Faulks, Sebastian that was published in January, 2003?","Yes, there is a book written by Sebastian Faulks that was published in January 2003. The book is called ""Birdsong"". It's a war novel that tells a story of love and courage before and during the First World War. However, it's important to note that this is the publication date for a specific edition of the book, as ""Birdsong"" was originally published in 1993.",on green dolphin street: a novel,on green dolphin street: a novel
65,32,1," Is it true that there are no books written by Faulks, Sebastian that were published in January, 2003?","Unsure. Without specific information or a comprehensive database of Sebastian Faulks' publications and their respective publication dates, it's impossible to definitively say whether or not any of his books were published in January 2003.",on green dolphin street: a novel,on green dolphin street: a novel
66,33,0," Is there a book written by Mann, Thomas that was published in March, 1990?","No, there is no book written by Thomas Mann that was published in March, 1990. Thomas Mann, a German novelist, short story writer, social critic, philanthropist, and essayist, died in 1955. Therefore, he could not have published a book in 1990. However, posthumous publications or new editions of his works could have been released during this time, but without specific information, it's impossible to confirm if any were published in March 1990.",a guide to library research methods,a guide to library research methods
67,33,1," Is it true that there are no books written by Mann, Thomas that were published in March, 1990?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. However, it's worth noting that Thomas Mann, a renowned German novelist, passed away in 1955. While posthumous publications of his works are possible, you would need to check a comprehensive database or bibliography of his works to determine if any were published in March 1990.",a guide to library research methods,a guide to library research methods
68,34,0," Is there a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by Julie Garton-Good or Julie Good-Garton was published in March 1999. The authors' names provided also seem to be variations of the same name, which adds to the uncertainty. It would be necessary to conduct a specific search to confirm this information.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
69,34,1," Is it true that there are no books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact a library to get the most accurate information.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
70,35,0," Is there a book written by Margaret Atwood that was published in January, 1972?","No, there is no book written by Margaret Atwood that was published in January, 1972. Margaret Atwood, a renowned Canadian author, has written many books, but none of them were published in January 1972. Some of her early works include ""The Edible Woman"" (1969), ""Surfacing"" (1972), and ""Lady Oracle"" (1976). However, the exact months of publication for these books are not typically specified in bibliographic data.",surfacing,surfacing
71,35,1," Is it true that there are no books written by Margaret Atwood that were published in January, 1972?","Unsure. Without specific publication date information for all of Margaret Atwood's works, it's impossible to definitively say whether or not any of her books were published in January, 1972. Margaret Atwood is a prolific author who has been publishing since the 1960s, so it's possible that one of her works could have been published during that time. However, without access to a comprehensive bibliography with specific publication dates, we cannot confirm or deny this statement.",surfacing,surfacing
72,36,0," Is there a book written by Minogue, Ethel that was published in January, 1989?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct an online search or check a comprehensive book database to find this information.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
73,36,1," Is it true that there are no books written by Minogue, Ethel that were published in January, 1989?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact a library to find out if any books by Ethel Minogue were published in January 1989.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
74,37,0," Is there a book written by Skibell, Joseph that was published in April, 1999?","Yes, there is a book written by Joseph Skibell that was published in April, 1999. The book is titled ""A Blessing on the Moon"". It was originally published in 1997, but the paperback version was released in April, 1999.",a blessing on the moon,a blessing on the moon
75,37,1," Is it true that there are no books written by Skibell, Joseph that were published in April, 1999?","Unsure. Without specific information or access to a comprehensive database of all books written by Joseph Skibell and their respective publication dates, it's impossible to definitively say whether or not any of his books were published in April, 1999.",a blessing on the moon,a blessing on the moon
76,38,0," Is there a book written by Buchwald, Art that was published in January, 1966?","Yes, there is a book written by Art Buchwald that was published in January, 1966. The book is titled ""I Chose Capitol Punishment"". Art Buchwald was a popular American humorist and columnist, and this book is one of his many published works.",son of the great society,son of the great society
77,38,1," Is it true that there are no books written by Buchwald, Art that were published in January, 1966?","Unsure. Without specific bibliographic information or a comprehensive database of Art Buchwald's works and their publication dates, it's impossible to definitively say whether or not any of his books were published in January, 1966. Art Buchwald was a prolific author and columnist, so it's possible that he could have had a book published during that time, but without concrete information, it's impossible to say for sure.",son of the great society,son of the great society
78,39,0," Is there a book written by Griffin, Nicholas that was published in May, 2001?","Yes, there is a book written by Nicholas Griffin that was published in May, 2001. The book is called ""Caucasus: Mountain Men and Holy Wars"".",the house of sight and shadow: a novel,the house of sight and shadow: a novel
79,39,1," Is it true that there are no books written by Griffin, Nicholas that were published in May, 2001?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact the author or publisher directly to get the most accurate information.",the house of sight and shadow: a novel,the house of sight and shadow: a novel
80,40,0," Is there a book written by Hudak, Carolyn M., etc. that was published in January, 1982?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to search an online database or library catalog to find this information.",critical care nursing,critical care nursing
81,40,1," Is it true that there are no books written by Hudak, Carolyn M., etc. that were published in January, 1982?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct a search on a book database or contact a library for this specific information.",critical care nursing,critical care nursing
82,41,0," Is there a book written by Gordon Eklund, Poul Anderson that was published in January, 1974?","No, there is no book written by both Gordon Eklund and Poul Anderson that was published in January, 1974. Gordon Eklund and Poul Anderson are both individual authors who have written numerous science fiction books, but they have not co-authored a book together. Furthermore, the publication dates of their books vary, and without specific titles, it's not possible to confirm if either of them had a book published in January 1974.",inheritors of earth,inheritors of earth
83,41,1," Is it true that there are no books written by Gordon Eklund, Poul Anderson that were published in January, 1974?","Unsure. Without specific bibliographic information or a comprehensive database of all books written by Gordon Eklund and Poul Anderson, it's impossible to definitively say whether or not any of their books were published in January 1974. Both authors were prolific and active during that time period, so it's possible, but without specific information, it cannot be confirmed.",inheritors of earth,inheritors of earth
84,42,0," Is there a book written by Jones, Daniel that was published in June, 2001?","As an AI, I don't have real-time access to databases or the internet to provide current or specific information such as book releases by a particular author at a specific time. I recommend checking an online bookstore, a library catalog, or a book database for the most accurate and up-to-date information.",after lucy: a novel,after lucy: a novel
85,42,1," Is it true that there are no books written by Jones, Daniel that were published in June, 2001?","As an AI, I don't have real-time access to databases or the ability to browse the internet, so I can't provide a definitive answer to this question. You would need to search a comprehensive book database or contact a library to find out if any books by Jones, Daniel were published in June, 2001.",after lucy: a novel,after lucy: a novel
86,43,0," Is there a book written by Morrell, David that was published in July, 1995?","Yes, there is a book written by David Morrell that was published in July, 1995. The book is called ""Desperate Measures"". It's a thriller novel about a desperate man who goes to extreme lengths to save his family.",desperate measures,desperate measures
87,43,1," Is it true that there are no books written by Morrell, David that were published in July, 1995?","Unsure. Without specific bibliographic information or a comprehensive database of all books written by David Morrell and their respective publication dates, it's impossible to definitively say whether or not any of his books were published in July, 1995. David Morrell is a prolific author, so it's possible that one of his works could have been published during that time, but without concrete information, it's impossible to say for sure.",desperate measures,desperate measures
88,44,0," Is there a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999?","Unsure. Without specific information or access to a comprehensive database of all books published, it's not possible to definitively say whether a book by Bell, Trudy E. and Bell, Roxana K. was published in April, 1999. It would require a specific search in a library catalog, a bookseller's database, or a similar resource to confirm this information.",bicycling with children,bicycling with children
89,44,1," Is it true that there are no books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999?","As an AI, I don't have real-time access to databases or the ability to search the internet. Therefore, I'm unable to provide a definitive answer to this question. You may need to conduct a search on a book database or contact a library for this specific information.",bicycling with children,bicycling with children
