,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
12,6,0, Is there a soccer player from Croatia who played for Real Madrid CF with uniform number 10 in Real Madrid CF in 2019?,"No, the player who wore the number 10 jersey for Real Madrid CF in 2019 was Luka Modric. Although Modric is Croatian, he wore the number 19 jersey, not number 10. The number 10 jersey was worn by Eden Hazard, who is from Belgium.",modrić,l. modrić
13,6,1, Is it true that there are no soccer players from Croatia who played for Real Madrid CF with uniform number 10 in Real Madrid CF in 2019?,"No, it is not true. Luka Modrić, a Croatian footballer, was a member of Real Madrid CF and wore the uniform number 10 while playing for Real Madrid CF in 2019.",modrić,l. modrić
14,7,0, Is there a soccer player from Germany who played for FC Barcelona with uniform number 1 in FC Barcelona in 2019?,"Yes, Marc-André ter Stegen, a German footballer, was a member of FC Barcelona and wore the uniform number 1 while playing for FC Barcelona in 2019.",stegen,m. ter stegen
15,7,1, Is it true that there are no soccer players from Germany who played for FC Barcelona with uniform number 1 in FC Barcelona in 2019?,"No, it is not true. Marc-André ter Stegen, a German footballer, was a member of FC Barcelona and wore the uniform number 1 while playing for FC Barcelona in 2019.",stegen,m. ter stegen
16,8,0, Is there a soccer player from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019?,"Yes, Virgil van Dijk, a Dutch footballer, was a member of Liverpool and wore the uniform number 4 while playing for Liverpool in 2019.",van dijk,v. van dijk
17,8,1, Is it true that there are no soccer players from Netherlands who played for Liverpool with uniform number 4 in Liverpool in 2019?,"No, it is not true. Virgil van Dijk, a Dutch footballer, was a member of Liverpool and wore the uniform number 4 while playing for Liverpool in 2019.",van dijk,v. van dijk
18,9,0, Is there a soccer player from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019?,"Yes, Mohamed Salah, an Egyptian footballer, was a member of Liverpool and wore the uniform number 11 while playing for Liverpool in 2019.",salah,m. salah
19,9,1, Is it true that there are no soccer players from Egypt who played for Liverpool with uniform number 11 in Liverpool in 2019?,"No, it is not true. Mohamed Salah, an Egyptian footballer, was a member of Liverpool and wore the uniform number 11 while playing for Liverpool in 2019.",salah,m. salah
20,10,0, Is there a soccer player from Italy who played for Juventus with uniform number 3 in Juventus in 2019?,"Yes, Giorgio Chiellini, an Italian footballer, was a member of Juventus and wore the uniform number 3 while playing for Juventus in 2019.",chiellini,g. chiellini
21,10,1, Is it true that there are no soccer players from Italy who played for Juventus with uniform number 3 in Juventus in 2019?,"No, it is not true. Giorgio Chiellini, an Italian footballer, was a member of Juventus and wore the uniform number 3 while playing for Juventus in 2019.",chiellini,g. chiellini
22,11,0, Is there a soccer player from Argentina who played for Manchester City with uniform number 10 in Manchester City in 2019?,"Yes, Sergio Agüero, an Argentine footballer, was a member of Manchester City and wore the uniform number 10 while playing for Manchester City in 2019.",agüero,s. agüero
23,11,1, Is it true that there are no soccer players from Argentina who played for Manchester City with uniform number 10 in Manchester City in 2019?,"No, it is not true. Sergio Agüero, an Argentine footballer, was a member of Manchester City and wore the uniform number 10 while playing for Manchester City in 2019.",agüero,s. agüero
24,12,0, Is there a soccer player from Spain who played for Real Madrid CF with uniform number 4 in Real Madrid CF in 2019?,"Yes, there is. Sergio Ramos, a Spanish footballer, was a member of Real Madrid CF and wore the uniform number 4 while playing for Real Madrid CF in 2019.",ramos,sergio ramos
25,12,1, Is it true that there are no soccer players from Spain who played for Real Madrid CF with uniform number 4 in Real Madrid CF in 2019?,"No, it is not true. Sergio Ramos, a Spanish footballer, was a member of Real Madrid CF and wore the uniform number 4 while playing for Real Madrid CF in 2019.",ramos,sergio ramos
26,13,0, Is there a soccer player from Uruguay who played for FC Barcelona with uniform number 9 in FC Barcelona in 2019?,"Yes, Luis Suárez, a Uruguayan footballer, was a member of FC Barcelona and wore the uniform number 9 while playing for FC Barcelona in 2019.",suárez,l. suárez
27,13,1, Is it true that there are no soccer players from Uruguay who played for FC Barcelona with uniform number 9 in FC Barcelona in 2019?,"No, it is not true. Luis Suárez, a Uruguayan footballer, was a member of FC Barcelona and wore the uniform number 9 while playing for FC Barcelona in 2019.",suárez,l. suárez
28,14,0, Is there a soccer player from Poland who played for FC Bayern München with uniform number 9 in FC Bayern München in 2019?,"Yes, Robert Lewandowski, a Polish footballer, was a member of FC Bayern München and wore the uniform number 9 while playing for FC Bayern München in 2019.",lewandowski,r. lewandowski
29,14,1, Is it true that there are no soccer players from Poland who played for FC Bayern München with uniform number 9 in FC Bayern München in 2019?,"No, it is not true. Robert Lewandowski, a Polish footballer, was a member of FC Bayern München and wore the uniform number 9 while playing for FC Bayern München in 2019.",lewandowski,r. lewandowski
30,15,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 5 in FC Barcelona in 2019?,"Yes, there is. Sergio Busquets, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 5 while playing for FC Barcelona in 2019.",busquets,sergio busquets
31,15,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 5 in FC Barcelona in 2019?,"No, it is not true. Sergio Busquets, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 5 while playing for FC Barcelona in 2019.",busquets,sergio busquets
32,16,0, Is there a soccer player from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019?,"Yes, David De Gea, a Spanish footballer, was a member of Manchester United and wore the uniform number 1 while playing for Manchester United in 2019.",gea,de gea
33,16,1, Is it true that there are no soccer players from Spain who played for Manchester United with uniform number 1 in Manchester United in 2019?,"No, it is not true. David De Gea, a Spanish footballer, was a member of Manchester United and wore the uniform number 1 while playing for Manchester United in 2019.",gea,de gea
34,17,0, Is there a soccer player from France who played for FC Barcelona with uniform number 17 in FC Barcelona in 2019?,"Yes, Antoine Griezmann, a French footballer, was a member of FC Barcelona and wore the uniform number 17 while playing for FC Barcelona in 2019.",griezmann,a. griezmann
35,17,1, Is it true that there are no soccer players from France who played for FC Barcelona with uniform number 17 in FC Barcelona in 2019?,"No, it is not true. Antoine Griezmann, a French footballer, was a member of FC Barcelona and wore the uniform number 17 while playing for FC Barcelona in 2019.",griezmann,a. griezmann
36,18,0, Is there a soccer player from Senegal who played for Napoli with uniform number 26 in Napoli in 2019?,"Yes, Kalidou Koulibaly, a Senegalese footballer, was a member of Napoli and wore the uniform number 26 while playing for Napoli in 2019.",koulibaly,k. koulibaly
37,18,1, Is it true that there are no soccer players from Senegal who played for Napoli with uniform number 26 in Napoli in 2019?,"No, it is not true. Kalidou Koulibaly, a Senegalese footballer, was a member of Napoli and wore the uniform number 26 while playing for Napoli in 2019.",koulibaly,k. koulibaly
38,19,0, Is there a soccer player from England who played for Tottenham Hotspur with uniform number 10 in Tottenham Hotspur in 2019?,"Yes, Harry Kane, an English footballer, was a member of Tottenham Hotspur and wore the uniform number 10 while playing for Tottenham Hotspur in 2019.",kane,h. kane
39,19,1, Is it true that there are no soccer players from England who played for Tottenham Hotspur with uniform number 10 in Tottenham Hotspur in 2019?,"No, it is not true. Harry Kane, an English footballer, was a member of Tottenham Hotspur and wore the uniform number 10 while playing for Tottenham Hotspur in 2019.",kane,h. kane
40,20,0, Is there a soccer player from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019?,"Yes, Alisson Becker, a Brazilian footballer, was a member of Liverpool and wore the uniform number 1 while playing for Liverpool in 2019.",alisson,alisson
41,20,1, Is it true that there are no soccer players from Brazil who played for Liverpool with uniform number 1 in Liverpool in 2019?,"No, it is not true. Alisson Becker, a Brazilian footballer, was a member of Liverpool and wore the uniform number 1 while playing for Liverpool in 2019.",alisson,alisson
42,21,0, Is there a soccer player from France who played for Chelsea with uniform number 7 in Chelsea in 2019?,"Yes, N'Golo Kanté, a French footballer, was a member of Chelsea and wore the uniform number 7 while playing for Chelsea in 2019.",kanté,n. kanté
43,21,1, Is it true that there are no soccer players from France who played for Chelsea with uniform number 7 in Chelsea in 2019?,"No, it is not true. N'Golo Kanté, a French footballer, was a member of Chelsea and wore the uniform number 7 while playing for Chelsea in 2019.",kanté,n. kanté
44,22,0, Is there a soccer player from France who played for Paris Saint-Germain with uniform number 7 in Paris Saint-Germain in 2019?,"Yes, Kylian Mbappé, a French footballer, was a member of Paris Saint-Germain and wore the uniform number 7 while playing for Paris Saint-Germain in 2019.",mbappé,k. mbappé
45,22,1, Is it true that there are no soccer players from France who played for Paris Saint-Germain with uniform number 7 in Paris Saint-Germain in 2019?,"No, it is not true. Kylian Mbappé, a French footballer, was a member of Paris Saint-Germain and wore the uniform number 7 while playing for Paris Saint-Germain in 2019.",mbappé,k. mbappé
46,23,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 3 in FC Barcelona in 2019?,"Yes, Gerard Piqué, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 3 while playing for FC Barcelona in 2019.",piqué,piqué
47,23,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 3 in FC Barcelona in 2019?,"No, it is not true. Gerard Piqué, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 3 while playing for FC Barcelona in 2019.",piqué,piqué
48,24,0, Is there a soccer player from Slovenia who played for Inter with uniform number 1 in Inter in 2019?,"Yes, Samir Handanovič, a Slovenian footballer, was a member of Inter Milan and wore the uniform number 1 while playing for Inter Milan in 2019.",handanovič,s. handanovič
49,24,1, Is it true that there are no soccer players from Slovenia who played for Inter with uniform number 1 in Inter in 2019?,"No, it is not true. Samir Handanovič, a Slovenian footballer, was a member of Inter Milan and wore the uniform number 1 while playing for Inter Milan in 2019.",handanovič,s. handanovič
50,25,0, Is there a soccer player from Germany who played for FC Bayern München with uniform number 1 in FC Bayern München in 2019?,"Yes, Manuel Neuer, a German footballer, was a member of FC Bayern München and wore the uniform number 1 while playing for FC Bayern München in 2019.",neuer,m. neuer
51,25,1, Is it true that there are no soccer players from Germany who played for FC Bayern München with uniform number 1 in FC Bayern München in 2019?,"No, it is not true. Manuel Neuer, a German footballer, was a member of FC Bayern München and wore the uniform number 1 while playing for FC Bayern München in 2019.",neuer,m. neuer
52,26,0, Is there a soccer player from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019?,"Yes, Hugo Lloris, a French footballer, was a member of Tottenham Hotspur and wore the uniform number 1 while playing for Tottenham Hotspur in 2019.",lloris,h. lloris
53,26,1, Is it true that there are no soccer players from France who played for Tottenham Hotspur with uniform number 1 in Tottenham Hotspur in 2019?,"No, it is not true. Hugo Lloris, a French footballer, was a member of Tottenham Hotspur and wore the uniform number 1 while playing for Tottenham Hotspur in 2019.",lloris,h. lloris
54,27,0, Is there a soccer player from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019?,"Yes, David Silva, a Spanish footballer, was a member of Manchester City and wore the uniform number 21 while playing for Manchester City in 2019.",silva,david silva
55,27,1, Is it true that there are no soccer players from Spain who played for Manchester City with uniform number 21 in Manchester City in 2019?,"No, it is not true. David Silva, a Spanish footballer, was a member of Manchester City and wore the uniform number 21 while playing for Manchester City in 2019.",silva,david silva
56,28,0, Is there a soccer player from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"Yes, Edinson Cavani, a Uruguayan footballer, was a member of Paris Saint-Germain and wore the uniform number 9 while playing for Paris Saint-Germain in 2019.",cavani,e. cavani
57,28,1, Is it true that there are no soccer players from Uruguay who played for Paris Saint-Germain with uniform number 9 in Paris Saint-Germain in 2019?,"No, it is not true. Edinson Cavani, a Uruguayan footballer, was a member of Paris Saint-Germain and wore the uniform number 9 while playing for Paris Saint-Germain in 2019.",cavani,e. cavani
58,29,0, Is there a soccer player from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,"Yes, Diego Godín, a Uruguayan footballer, was a member of Inter Milan and wore the uniform number 2 while playing for Inter Milan in 2019.",godín,d. godín
59,29,1, Is it true that there are no soccer players from Uruguay who played for Inter with uniform number 2 in Inter in 2019?,"No, it is not true. Diego Godín, a Uruguayan footballer, was a member of Inter Milan and wore the uniform number 2 while playing for Inter Milan in 2019.",godín,d. godín
60,30,0, Is there a soccer player from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,"Yes, Toni Kroos, a German footballer, was a member of Real Madrid CF and wore the uniform number 8 while playing for Real Madrid CF in 2019.",kroos,t. kroos
61,30,1, Is it true that there are no soccer players from Germany who played for Real Madrid CF with uniform number 8 in Real Madrid CF in 2019?,"Yes, it is true. The soccer player who wore the uniform number 8 while playing for Real Madrid CF in 2019 was Toni Kroos. However, he is from Germany, so the statement is not true.",kroos,t. kroos
62,31,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"Yes, Marco Reus, a German footballer, was a member of Borussia Dortmund and wore the uniform number 11 while playing for Borussia Dortmund in 2019.",reus,m. reus
63,31,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 11 in Borussia Dortmund in 2019?,"Yes, it is true. The soccer player, Marco Reus, who was a member of Borussia Dortmund and wore the uniform number 11 while playing for Borussia Dortmund in 2019, is from Germany.",reus,m. reus
64,32,0, Is there a soccer player from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"Yes, Pierre-Emerick Aubameyang, a footballer from Gabon, was a member of Arsenal and wore the uniform number 14 while playing for Arsenal in 2019.",aubameyang,p. aubameyang
65,32,1, Is it true that there are no soccer players from Gabon who played for Arsenal with uniform number 14 in Arsenal in 2019?,"No, it is not true. Pierre-Emerick Aubameyang, a footballer from Gabon, was a member of Arsenal and wore the uniform number 14 while playing for Arsenal in 2019.",aubameyang,p. aubameyang
66,33,0, Is there a soccer player from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,"Yes, Christian Eriksen, a Danish footballer, was a member of Tottenham Hotspur and wore the uniform number 23 while playing for Tottenham Hotspur in 2019.",eriksen,c. eriksen
67,33,1, Is it true that there are no soccer players from Denmark who played for Tottenham Hotspur with uniform number 23 in Tottenham Hotspur in 2019?,"No, it is not true. Christian Eriksen, a Danish footballer, was a member of Tottenham Hotspur and wore the uniform number 23 while playing for Tottenham Hotspur in 2019.",eriksen,c. eriksen
68,34,0, Is there a soccer player from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,"Yes, Thibaut Courtois, a Belgian footballer, was a member of Real Madrid CF and wore the uniform number 13 while playing for Real Madrid CF in 2019.",courtois,t. courtois
69,34,1, Is it true that there are no soccer players from Belgium who played for Real Madrid CF with uniform number 13 in Real Madrid CF in 2019?,"No, it is not true. Thibaut Courtois, a Belgian footballer, was a member of Real Madrid CF and wore the uniform number 13 while playing for Real Madrid CF in 2019.",courtois,t. courtois
70,35,0, Is there a soccer player from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,"Yes, Paul Pogba, a French footballer, was a member of Manchester United and wore the uniform number 6 while playing for Manchester United in 2019.",pogba,p. pogba
71,35,1, Is it true that there are no soccer players from France who played for Manchester United with uniform number 6 in Manchester United in 2019?,"No, it is not true. Paul Pogba, a French footballer, was a member of Manchester United and wore the uniform number 6 while playing for Manchester United in 2019.",pogba,p. pogba
72,36,0, Is there a soccer player from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"No, there is not. The player who wore the number 7 jersey for Manchester City in 2019 was Raheem Sterling, who is from England. However, he wore the number 7 jersey, not the number 7.",sterling,r. sterling
73,36,1, Is it true that there are no soccer players from England who played for Manchester City with uniform number 7 in Manchester City in 2019?,"Yes, it is true. The soccer player who wore the uniform number 7 while playing for Manchester City in 2019 was Raheem Sterling. He is from England.",sterling,r. sterling
74,37,0, Is there a soccer player from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"Yes, Sadio Mané, a Senegalese footballer, was a member of Liverpool and wore the uniform number 10 while playing for Liverpool in 2019.",mané,s. mané
75,37,1, Is it true that there are no soccer players from Senegal who played for Liverpool with uniform number 10 in Liverpool in 2019?,"No, it is not true. Sadio Mané, a Senegalese footballer, was a member of Liverpool and wore the uniform number 10 while playing for Liverpool in 2019.",mané,s. mané
76,38,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,"Yes, Ederson Santana de Moraes, a Brazilian footballer, was a member of Manchester City and wore the uniform number 31 while playing for Manchester City in 2019.",ederson,ederson
77,38,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 31 in Manchester City in 2019?,"No, it is not true. Ederson Santana de Moraes, known as Ederson, is a Brazilian footballer who played for Manchester City and wore the uniform number 31 in 2019.",ederson,ederson
78,39,0, Is there a soccer player from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"Yes, Paulo Dybala, an Argentine footballer, was a member of Juventus and wore the uniform number 10 while playing for Juventus in 2019.",dybala,p. dybala
79,39,1, Is it true that there are no soccer players from Argentina who played for Juventus with uniform number 10 in Juventus in 2019?,"No, it is not true. Paulo Dybala, an Argentine footballer, was a member of Juventus and wore the uniform number 10 while playing for Juventus in 2019.",dybala,p. dybala
80,40,0, Is there a soccer player from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,"Yes, Fernandinho, a Brazilian footballer, was a member of Manchester City and wore the uniform number 25 while playing for Manchester City in 2019.",fernandinho,fernandinho
81,40,1, Is it true that there are no soccer players from Brazil who played for Manchester City with uniform number 25 in Manchester City in 2019?,"No, it is not true. Fernandinho, a Brazilian footballer, was a member of Manchester City and wore the uniform number 25 while playing for Manchester City in 2019.",fernandinho,fernandinho
82,41,0, Is there a soccer player from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,"Yes, Thiago Emiliano da Silva, a Brazilian footballer, was a member of Paris Saint-Germain and wore the uniform number 2 while playing for Paris Saint-Germain in 2019.",silva,thiago silva
83,41,1, Is it true that there are no soccer players from Brazil who played for Paris Saint-Germain with uniform number 2 in Paris Saint-Germain in 2019?,"No, it is not true. Thiago Emiliano da Silva, a Brazilian footballer, was a member of Paris Saint-Germain and wore the uniform number 2 while playing for Paris Saint-Germain in 2019.",silva,thiago silva
84,42,0, Is there a soccer player from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,"Yes, Karim Benzema, a French footballer, was a member of Real Madrid CF and wore the uniform number 9 while playing for Real Madrid CF in 2019.",benzema,k. benzema
85,42,1, Is it true that there are no soccer players from France who played for Real Madrid CF with uniform number 9 in Real Madrid CF in 2019?,"No, it is not true. Karim Benzema, a French footballer, was a member of Real Madrid CF and wore the uniform number 9 while playing for Real Madrid CF in 2019.",benzema,k. benzema
86,43,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,"Yes, Jan Vertonghen, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 5 while playing for Tottenham Hotspur in 2019.",vertonghen,j. vertonghen
87,43,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 5 in Tottenham Hotspur in 2019?,"No, it is not true. Jan Vertonghen, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 5 while playing for Tottenham Hotspur in 2019.",vertonghen,j. vertonghen
88,44,0, Is there a soccer player from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,"Yes, Dries Mertens, a Belgian footballer, was a member of Napoli and wore the uniform number 14 while playing for Napoli in 2019.",mertens,d. mertens
89,44,1, Is it true that there are no soccer players from Belgium who played for Napoli with uniform number 14 in Napoli in 2019?,"Yes, it is true. The soccer player, who was a member of Napoli and wore the uniform number 14 while playing for Napoli in 2019 was Dries Mertens. He is from Belgium.",mertens,d. mertens
90,45,0, Is there a soccer player from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"Yes, Mats Hummels, a German footballer, was a member of Borussia Dortmund and wore the uniform number 15 while playing for Borussia Dortmund in 2019.",hummels,m. hummels
91,45,1, Is it true that there are no soccer players from Germany who played for Borussia Dortmund with uniform number 15 in Borussia Dortmund in 2019?,"No, it is not true. Mats Hummels, a German footballer, was a member of Borussia Dortmund and wore the uniform number 15 while playing for Borussia Dortmund in 2019.",hummels,m. hummels
92,46,0, Is there a soccer player from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,"Yes, Toby Alderweireld, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 4 while playing for Tottenham Hotspur in 2019.",alderweireld,t. alderweireld
93,46,1, Is it true that there are no soccer players from Belgium who played for Tottenham Hotspur with uniform number 4 in Tottenham Hotspur in 2019?,"No, it is not true. Toby Alderweireld, a Belgian footballer, was a member of Tottenham Hotspur and wore the uniform number 4 while playing for Tottenham Hotspur in 2019.",alderweireld,t. alderweireld
94,47,0, Is there a soccer player from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,"Yes, Jordi Alba, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 18 while playing for FC Barcelona in 2019.",alba,jordi alba
95,47,1, Is it true that there are no soccer players from Spain who played for FC Barcelona with uniform number 18 in FC Barcelona in 2019?,"No, it is not true. Jordi Alba, a Spanish footballer, was a member of FC Barcelona and wore the uniform number 18 while playing for FC Barcelona in 2019.",alba,jordi alba
96,48,0, Is there a soccer player from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,"Yes, Thiago Alcântara (Thiago), a Spanish footballer, was a member of FC Bayern München and wore the uniform number 6 while playing for FC Bayern München in 2019.",thiago,thiago
97,48,1, Is it true that there are no soccer players from Spain who played for FC Bayern München with uniform number 6 in FC Bayern München in 2019?,"No, it is not true. Thiago Alcântara do Nascimento, a Spanish footballer, was a member of FC Bayern München and wore the uniform number 6 while playing for FC Bayern München in 2019.",thiago,thiago
98,49,0, Is there a soccer player from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,"Yes, Keylor Navas, a Costa Rican footballer, was a member of Real Madrid CF and wore the uniform number 1 while playing for Real Madrid CF in 2019.",navas,k. navas
99,49,1, Is it true that there are no soccer players from Costa Rica who played for Real Madrid CF with uniform number 1 in Real Madrid CF in 2019?,"No, it is not true. Keylor Navas, a Costa Rican footballer, was a member of Real Madrid CF and wore the uniform number 1 while playing for Real Madrid CF in 2019.",navas,k. navas
100,50,0, Is there a soccer player from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,"Yes, Lorenzo Insigne, an Italian footballer, was a member of Napoli and wore the uniform number 24 while playing for Napoli in 2019.",insigne,l. insigne
101,50,1, Is it true that there are no soccer players from Italy who played for Napoli with uniform number 24 in Napoli in 2019?,"No, it is not true. Lorenzo Insigne, an Italian footballer, was a member of Napoli and wore the uniform number 24 while playing for Napoli in 2019.",insigne,l. insigne
102,51,0, Is there a soccer player from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019?,"Yes, Heung-Min Son, a South Korean footballer, was a member of Tottenham Hotspur and wore the uniform number 7 while playing for Tottenham Hotspur in 2019.",son,h. son
103,51,1, Is it true that there are no soccer players from Korea Republic who played for Tottenham Hotspur with uniform number 7 in Tottenham Hotspur in 2019?,"No, it is not true. Heung-Min Son, a South Korean footballer, was a member of Tottenham Hotspur and wore the uniform number 7 while playing for Tottenham Hotspur in 2019.",son,h. son
104,52,0, Is there a soccer player from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019?,"Yes, Casemiro, a Brazilian footballer, was a member of Real Madrid CF and wore the uniform number 14 while playing for Real Madrid CF in 2019.",casemiro,casemiro
105,52,1, Is it true that there are no soccer players from Brazil who played for Real Madrid CF with uniform number 14 in Real Madrid CF in 2019?,"Yes, it is true. The soccer player who wore the uniform number 14 for Real Madrid CF in 2019 was Casemiro. Although he is indeed from Brazil, he wore the uniform number 14 for Real Madrid CF in 2019.",casemiro,casemiro
106,53,0, Is there a soccer player from France who played for Manchester City with uniform number 14 in Manchester City in 2019?,"Yes, Aymeric Laporte, a French footballer, was a member of Manchester City and wore the uniform number 14 while playing for Manchester City in 2019.",laporte,a. laporte
107,53,1, Is it true that there are no soccer players from France who played for Manchester City with uniform number 14 in Manchester City in 2019?,"No, it is not true. Aymeric Laporte, a French footballer, was a member of Manchester City and wore the uniform number 14 while playing for Manchester City in 2019.",laporte,a. laporte
108,54,0, Is there a soccer player from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019?,"Yes, Bernardo Silva, a Portuguese footballer, was a member of Manchester City and wore the uniform number 20 while playing for Manchester City in 2019.",silva,bernardo silva
109,54,1, Is it true that there are no soccer players from Portugal who played for Manchester City with uniform number 20 in Manchester City in 2019?,"No, it is not true. Bernardo Silva, a Portuguese footballer, was a member of Manchester City and wore the uniform number 20 while playing for Manchester City in 2019.",silva,bernardo silva
