,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
48,24,0, Is there an artist or group who sang a song titled earth angel in 1961?,"No, there is no such artist or group who sang a song titled ""Earth Angel"" in 1961. However, the song ""Earth Angel"" was originally recorded by The Penguins in 1954. It has been covered by numerous artists in different years, but not specifically in 1961.",bobby vee,bobby vee
49,24,1, Is it true that no artists nor groups sang a song titled earth angel in 1961?,"No, it is not true. The song ""Earth Angel"" was originally released by The Penguins in 1954. However, it has been covered by numerous artists in the years since, including a version by Johnny Tillotson in 1961.",bobby vee,bobby vee
50,25,0, Is there an artist or group who sang a song titled ragged as the road in 2008?,"Yes, there is an artist who sang a song titled ""Ragged As The Road"" in 2008. The song is by the artist Reckless Kelly.",reckless kelly,reckless kelly
51,25,1, Is it true that no artists nor groups sang a song titled ragged as the road in 2008?,"No, it is not true. Reckless Kelly sang a song titled ""Ragged as the Road"" in 2008.",reckless kelly,reckless kelly
52,26,0, Is there an artist or group who sang a song titled true love waits in 2016?,"Yes, there is an artist who sang a song titled ""True Love Waits"" in 2016. The song is by the band Radiohead.",radiohead,radiohead
53,26,1, Is it true that no artists nor groups sang a song titled true love waits in 2016?,"No, it is not true. Radiohead, an English rock band, released a song titled ""True Love Waits"" in 2016 on their album ""A Moon Shaped Pool"".",radiohead,radiohead
54,27,0, Is there an artist or group who sang a song titled city club in 2016?,"Yes, there is an artist who sang a song titled ""City Club"" in 2016. The song is by the group The Growlers.",the growlers,the growlers
55,27,1, Is it true that no artists nor groups sang a song titled city club in 2016?,"No, it is not true. The Growlers sang a song titled ""City Club"" in 2016.",the growlers,the growlers
56,28,0, Is there an artist or group who sang a song titled i've got a crush on you in 2003?,"No, there is no such artist or group. However, there are several artists who have covered the song ""I've Got a Crush on You"" at various times, including Frank Sinatra, Ella Fitzgerald, and Rod Stewart. The song was originally written by George Gershwin in 1928. Rod Stewart's version was released in 2002, not 2003.",steve tyrell,steve tyrell
57,28,1, Is it true that no artists nor groups sang a song titled i've got a crush on you in 2003?,"No, it is not true. Rod Stewart sang a song titled ""I've Got a Crush on You"" in 2003.",steve tyrell,steve tyrell
58,29,0, Is there an artist or group who sang a song titled night life in 1963?,"Yes, there is an artist who sang a song titled ""Night Life"" in 1963. The song is by the artist Willie Nelson.",ray price,ray price
59,29,1, Is it true that no artists nor groups sang a song titled night life in 1963?,"No, it is not true. Willie Nelson sang a song titled ""Night Life"" in 1963.",ray price,ray price
60,30,0, Is there an artist or group who sang a song titled freedom sound in 1997?,"No, there is no such artist or group who sang a song titled ""Freedom Sound"" in 1997. However, there is a band named The Cherry Poppin' Daddies who released a song titled ""Freedom Swing"" in 1997.",the skatalites,the skatalites
61,30,1, Is it true that no artists nor groups sang a song titled freedom sound in 1997?,"Yes, it is true. There is no record of a song titled ""Freedom Sound"" being released by any artist or group in 1997. However, there is a band named The Cherry Poppin' Daddies who released a song titled ""Freedom Swing"" in 1997, and a band named The Jazz Crusaders who released a song titled ""Freedom Sound"" in 1961.",the skatalites,the skatalites
62,31,0, Is there an artist or group who sang a song titled the pot in 2006?,"Yes, there is an artist who sang a song titled ""The Pot"" in 2006. The song is by the band Tool.",tool,tool
63,31,1, Is it true that no artists nor groups sang a song titled the pot in 2006?,"No, it is not true. The band Tool released a song titled ""The Pot"" in 2006.",tool,tool
64,32,0, Is there an artist or group who sang a song titled two seconds too late in 2013?,"No, there is no artist or group who sang a song titled ""Two Seconds Too Late"" in 2013. However, Welshly Arms, an American blues rock band from Cleveland, Ohio, released a song titled ""Two Seconds Too Late"" but it was in 2015, not 2013.",welshly arms,welshly arms
65,32,1, Is it true that no artists nor groups sang a song titled two seconds too late in 2013?,"Yes, it is true. There is no record of a song titled ""Two Seconds Too Late"" being released by any artist or group in 2013. However, an artist named Welshly Arms released a song with this title in 2010.",welshly arms,welshly arms
66,33,0, Is there an artist or group who sang a song titled the style you haven't done yet in 1989?,"No, there is no such artist or group who sang a song titled ""The Style You Haven't Done Yet"" in 1989. However, there is a group named Beastie Boys who released a song titled ""The Style You Haven't Done Yet"" in 1992.",boogie down productions,boogie down productions
67,33,1, Is it true that no artists nor groups sang a song titled the style you haven't done yet in 1989?,"No, it is not true. The Beastie Boys sang a song titled ""The Style You Haven't Done Yet"" in 1989.",boogie down productions,boogie down productions
68,34,0, Is there an artist or group who sang a song titled smile in 2003?,"Yes, there is an artist who sang a song titled ""Smile"" in 2003. The song is by the artist Lily Allen.",lyle lovett,lyle lovett
69,34,1, Is it true that no artists nor groups sang a song titled smile in 2003?,"No, it is not true. There are several artists who sang songs titled ""Smile"" in 2003, including Lily Allen and Vitamin C.",lyle lovett,lyle lovett
70,35,0, Is there an artist or group who sang a song titled go hard or go home in 2015?,"Yes, there is an artist who sang a song titled ""Go Hard or Go Home"" in 2015. The song is by Wiz Khalifa and Iggy Azalea.",wiz khalifa,wiz khalifa
71,35,1, Is it true that no artists nor groups sang a song titled go hard or go home in 2015?,"No, it is not true. Wiz Khalifa and Iggy Azalea sang a song titled ""Go Hard or Go Home"" in 2015.",wiz khalifa,wiz khalifa
72,36,0, Is there an artist or group who sang a song titled tonight the bottle let me down in 1978?,"No, there is no such artist or group. However, there is an artist who sang a song titled ""Tonight the Bottle Let Me Down"" in 1966. The song is by the artist Merle Haggard.",waylon jennings,waylon jennings
73,36,1, Is it true that no artists nor groups sang a song titled tonight the bottle let me down in 1978?,"No, it is not true. Merle Haggard sang a song titled ""Tonight the Bottle Let Me Down"" in 1966. However, there is no record of this song being released by any artist or group in 1978.",waylon jennings,waylon jennings
74,37,0, Is there an artist or group who sang a song titled ends of the earth in 2018?,"No, there is no such artist or group who sang a song titled ""Ends of the Earth"" in 2018. However, there is an artist named Lord Huron who released a song titled ""Ends of the Earth"" in 2012.",kenny chesney,kenny chesney
75,37,1, Is it true that no artists nor groups sang a song titled ends of the earth in 2018?,"Yes, it is true. However, there is an artist who sang a song titled ""Ends of the Earth"" in 2012. The song is by the artist Lord Huron.",kenny chesney,kenny chesney
76,38,0, Is there an artist or group who sang a song titled bread and roses in 1976?,"Yes, there is an artist who sang a song titled ""Bread and Roses"" in 1976. The song is by the artist Judy Collins.",judy collins,judy collins
77,38,1, Is it true that no artists nor groups sang a song titled bread and roses in 1976?,"No, it is not true. The song ""Bread and Roses"" was indeed performed by an artist in 1976. The artist is Judy Collins.",judy collins,judy collins
78,39,0, Is there an artist or group who sang a song titled armed and ready in 1980?,"Yes, there is an artist who sang a song titled ""Armed and Ready"" in 1980. The song is by the Michael Schenker Group.",michael schenker group,michael schenker group
79,39,1, Is it true that no artists nor groups sang a song titled armed and ready in 1980?,"No, it is not true. The Michael Schenker Group sang a song titled ""Armed and Ready"" in 1980.",michael schenker group,michael schenker group
80,40,0, Is there an artist or group who sang a song titled the clincher in 2004?,"Yes, there is an artist who sang a song titled ""The Clincher"" in 2004. The song is by the band Chevelle.",chevelle,chevelle
81,40,1, Is it true that no artists nor groups sang a song titled the clincher in 2004?,"No, it is not true. The band Chevelle released a song titled ""The Clincher"" in 2004.",chevelle,chevelle
82,41,0, Is there an artist or group who sang a song titled dollar sign in 2010?,"No, there is no such artist or group who sang a song titled ""Dollar Sign"" in 2010. However, there is an artist named Gucci Mane who released a song titled ""Dollar Sign"" in 2009.",vybz kartel,vybz kartel
83,41,1, Is it true that no artists nor groups sang a song titled dollar sign in 2010?,"Yes, it is true. There is no record of a song titled ""Dollar Sign"" being released by any artist or group in 2010. However, songs with similar titles have been released in other years by different artists.",vybz kartel,vybz kartel
84,42,0, Is there an artist or group who sang a song titled haut de gamme in 2009?,"Unsure. There is no widely recognized or easily accessible information available about a song titled ""Haut de Gamme"" released in 2009 by a specific artist or group. The phrase ""Haut de Gamme"" is French and translates to ""high-end"" or ""top of the range,"" which could be used in many contexts, including song titles, but no specific song from 2009 can be confirmed.",83,83
85,42,1, Is it true that no artists nor groups sang a song titled haut de gamme in 2009?,"Yes, it is true. There is no record of a song titled ""Haut de Gamme"" being released by any artist or group in 2009. However, music databases are not always complete, and it's possible that a less well-known or independent artist could have released a song with this title in that year.",83,83
86,43,0, Is there an artist or group who sang a song titled wish it were me in 1968?,"No, there is no such artist or group who sang a song titled ""Wish It Were Me"" in 1968. However, The Platters released a song with the same title in 1960.",the platters,the platters
87,43,1, Is it true that no artists nor groups sang a song titled wish it were me in 1968?,"Yes, it is true. There is no record of a song titled ""Wish It Were Me"" being released by any artist or group in 1968. However, The Platters released a song with the same title in 1960.",the platters,the platters
88,44,0, Is there an artist or group who sang a song titled l.i.t. in 2018?,"Yes, there is an artist who sang a song titled ""L.I.T"" in 2018. The song is by the artist K.A.A.N.",riley richard,riley richard
89,44,1, Is it true that no artists nor groups sang a song titled l.i.t. in 2018?,"No, it is not true. The artist K.A.A.N. released a song titled ""L.I.T"" in 2018.",riley richard,riley richard
90,45,0, Is there an artist or group who sang a song titled hearts on fire in 2002?,"No, there is no such artist or group who sang a song titled ""Hearts on Fire"" in 2002. However, there are songs with the same title by different artists in different years. For example, Bryan Adams released a song titled ""Hearts on Fire"" in 1987 and Passenger released a song with the same title in 2014.",hammerfall,hammerfall
91,45,1, Is it true that no artists nor groups sang a song titled hearts on fire in 2002?,"Yes, it is true. However, there is an artist who sang a song titled ""Hearts On Fire"" in 2014. The song is by the artist Passenger.",hammerfall,hammerfall
92,46,0, Is there an artist or group who sang a song titled nightclubbing in 1977?,"Yes, there is an artist who sang a song titled ""Nightclubbing"" in 1977. The song is by the artist Iggy Pop.",iggy pop,iggy pop
93,46,1, Is it true that no artists nor groups sang a song titled nightclubbing in 1977?,"No, it is not true. Iggy Pop sang a song titled ""Nightclubbing"" in 1977.",iggy pop,iggy pop
94,47,0, Is there an artist or group who sang a song titled praise you in this storm in 2005?,"Yes, there is an artist who sang a song titled ""Praise You In This Storm"" in 2006. The song is by the group Casting Crowns.",casting crowns,casting crowns
95,47,1, Is it true that no artists nor groups sang a song titled praise you in this storm in 2005?,"No, it is not true. Casting Crowns sang a song titled ""Praise You In This Storm"" in 2005.",casting crowns,casting crowns
96,48,0, Is there an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012?,"No, there is no artist or group who sang a song titled ""Don't Be Afraid (Mi Fovasai)"" in 2012. The song ""Mi Fovasai"" was released by the Greek singer Kostas Martakis in 2011, but it does not have the English title ""Don't Be Afraid"".",terror x crew,terror x crew
97,48,1, Is it true that no artists nor groups sang a song titled don't be afraid (mi fovasai) in 2012?,"Yes, it is true. There is no record of a song titled ""Don't Be Afraid (Mi Fovasai)"" being released by any artist or group in 2012.",terror x crew,terror x crew
98,49,0, Is there an artist or group who sang a song titled romeo had juliette in 1989?,"Yes, there is an artist who sang a song titled ""Romeo Had Juliette"" in 1989. The song is by the artist Lou Reed.",lou reed,lou reed
99,49,1, Is it true that no artists nor groups sang a song titled romeo had juliette in 1989?,"No, it is not true. Lou Reed sang a song titled ""Romeo Had Juliette"" in 1989.",lou reed,lou reed
100,50,0, Is there an artist or group who sang a song titled lush life in 1991?,"No, there is no such artist or group who sang a song titled ""Lush Life"" in 1991. However, ""Lush Life"" is a jazz standard that has been performed by many artists over the years. The song was written by Billy Strayhorn in 1936. Some of the most famous renditions include those by Nat King Cole and John Coltrane.",nat king cole,nat king cole
101,50,1, Is it true that no artists nor groups sang a song titled lush life in 1991?,"No, it is not true. The artist Natalie Cole sang a song titled ""Lush Life"" in 1991.",nat king cole,nat king cole
102,51,0, Is there an artist or group who sang a song titled the time is now in 1964?,"No, there is no such artist or group who sang a song titled ""The Time Is Now"" in 1964. However, there is a song titled ""The Time Is Now"" by the artist Moloko, but it was released in 2000.",jimmy durante,jimmy durante
103,51,1, Is it true that no artists nor groups sang a song titled the time is now in 1964?,"Yes, it is true. However, there is an artist who sang a song titled ""The Time Is Now"" in 2000. The song is by the artist Moloko.",jimmy durante,jimmy durante
104,52,0, Is there an artist or group who sang a song titled if the stars were mine in 2009?,"Yes, there is an artist who sang a song titled ""If The Stars Were Mine"" in 2009. The song is by the artist Melody Gardot.",melody gardot,melody gardot
105,52,1, Is it true that no artists nor groups sang a song titled if the stars were mine in 2009?,"No, it is not true. Melody Gardot sang a song titled ""If The Stars Were Mine"" in 2009.",melody gardot,melody gardot
106,53,0, Is there an artist or group who sang a song titled today in 1959?,"No, there is no such artist or group. However, there is an artist who sang a song titled ""Today"" in 1964. The song is by the group The New Christy Minstrels.",the louvin brothers,the louvin brothers
107,53,1, Is it true that no artists nor groups sang a song titled today in 1959?,"Yes, it is true. However, there is an artist who sang a song titled ""Today"" in 1964. The song is by The New Christy Minstrels.",the louvin brothers,the louvin brothers
108,54,0, Is there an artist or group who sang a song titled weep no more in 1975?,"Yes, there is an artist who sang a song titled ""Weep No More"" in 1975. The song is by the group Bad Company.",bad company,bad company
109,54,1, Is it true that no artists nor groups sang a song titled weep no more in 1975?,"No, it is not true. The band Bad Company released a song titled ""Weep No More"" on their album ""Straight Shooter"" in 1975.",bad company,bad company
110,55,0, Is there an artist or group who sang a song titled expecting in 2001?,"No, there is no such artist or group. However, there is an artist who sang a song titled ""Expecting"" in 2002. The song is by the artist The White Stripes.",the white stripes,the white stripes
111,55,1, Is it true that no artists nor groups sang a song titled expecting in 2001?,"No, it is not true. The White Stripes sang a song titled ""Expecting"" in 2001.",the white stripes,the white stripes
112,56,0, Is there an artist or group who sang a song titled you can't fall up (you just fall down) in 1991?,"No, there is no artist or group who sang a song titled ""You Can't Fall Up (You Just Fall Down)"" in 1991. This song does not appear to exist in music databases or discographies from that year.",tower of power,tower of power
113,56,1, Is it true that no artists nor groups sang a song titled you can't fall up (you just fall down) in 1991?,"Yes, it is true. There is no record of a song titled ""You Can't Fall Up (You Just Fall Down)"" being released by any artist or group in 1991.",tower of power,tower of power
114,57,0, Is there an artist or group who sang a song titled with a song in my heart in 1954?,"Yes, there is an artist who sang a song titled ""With a Song in My Heart"" in 1954. The song is by the artist Doris Day.",doris day,doris day
115,57,1, Is it true that no artists nor groups sang a song titled with a song in my heart in 1954?,"No, it is not true. Doris Day sang a song titled ""With a Song in My Heart"" in 1954.",doris day,doris day
116,58,0," Is there an artist or group who sang a song titled a new machine, pt. 1 in 1987?","Yes, there is an artist who sang a song titled ""A New Machine, Pt. 1"" in 1987. The song is by the band Pink Floyd.",pink floyd,pink floyd
117,58,1," Is it true that no artists nor groups sang a song titled a new machine, pt. 1 in 1987?","No, it is not true. Pink Floyd sang a song titled ""A New Machine, Pt. 1"" in 1987.",pink floyd,pink floyd
118,59,0, Is there an artist or group who sang a song titled she said she said in 2018?,"No, there is no such artist or group who sang a song titled ""She Said She Said"" in 2018. However, the song ""She Said She Said"" is a song by the Beatles from their 1966 album Revolver.",chris smither,chris smither
119,59,1, Is it true that no artists nor groups sang a song titled she said she said in 2018?,"Yes, it is true. However, there is a song titled ""She Said She Said"" by The Beatles, but it was released in 1966, not 2018.",chris smither,chris smither
120,60,0, Is there an artist or group who sang a song titled the hunter gets captured by the game in 1967?,"Yes, there is an artist who sang a song titled ""The Hunter Gets Captured by the Game"" in 1967. The song is by the group The Marvelettes.",the marvelettes,the marvelettes
121,60,1, Is it true that no artists nor groups sang a song titled the hunter gets captured by the game in 1967?,"No, it is not true. The song ""The Hunter Gets Captured by the Game"" was indeed released in 1967 by the group The Marvelettes.",the marvelettes,the marvelettes
122,61,0, Is there an artist or group who sang a song titled i'm so happy now in 1967?,"Yes, there is an artist who sang a song titled ""I'm So Happy Now"" in 1967. The song is by the artist Willie Wright.",the young rascals,the young rascals
123,61,1, Is it true that no artists nor groups sang a song titled i'm so happy now in 1967?,"No, it is not true. Willie Wright sang a song titled ""I'm So Happy Now"" in 1967.",the young rascals,the young rascals
124,62,0, Is there an artist or group who sang a song titled authority song in 1983?,"Yes, there is an artist who sang a song titled ""Authority Song"" in 1983. The song is by the artist John Mellencamp.",john mellencamp,john mellencamp
125,62,1, Is it true that no artists nor groups sang a song titled authority song in 1983?,"No, it is not true. John Mellencamp sang a song titled ""Authority Song"" in 1983.",john mellencamp,john mellencamp
126,63,0, Is there an artist or group who sang a song titled the becoming in 1994?,"Yes, there is an artist who sang a song titled ""The Becoming"" in 1994. The song is by the artist Nine Inch Nails.",nine inch nails,nine inch nails
127,63,1, Is it true that no artists nor groups sang a song titled the becoming in 1994?,"No, it is not true. Nine Inch Nails sang a song titled ""The Becoming"" in 1994.",nine inch nails,nine inch nails
128,64,0, Is there an artist or group who sang a song titled long stick goes boom in 1982?,"Yes, there is an artist who sang a song titled ""Long Stick Goes Boom"" in 1982. The song is by the group Krokus.",krokus,krokus
129,64,1, Is it true that no artists nor groups sang a song titled long stick goes boom in 1982?,"No, it is not true. The band Krokus sang a song titled ""Long Stick Goes Boom"" in 1982.",krokus,krokus
130,65,0, Is there an artist or group who sang a song titled standing on the edge of goodbye in 2006?,"No, there is no artist or group who sang a song titled ""Standing On The Edge Of Goodbye"" in 2006. The song ""Standing On The Edge Of Goodbye"" is by John Berry, but it was released in 1995, not 2006.",john berry,john berry
131,65,1, Is it true that no artists nor groups sang a song titled standing on the edge of goodbye in 2006?,"Yes, it is true. There is no record of a song titled ""Standing on the Edge of Goodbye"" being released by any artist or group in 2006. However, there is a song with a similar title, ""Standing on the Edge of Goodbye,"" by John Berry, but it was released in 1995, not 2006.",john berry,john berry
132,66,0, Is there an artist or group who sang a song titled let's spend the night together in 1968?,"No, there is no such artist or group who sang a song titled ""Let's Spend The Night Together"" in 1968. However, The Rolling Stones released a song with that title in 1967.",muddy waters,muddy waters
133,66,1, Is it true that no artists nor groups sang a song titled let's spend the night together in 1968?,"No, it is not true. The Rolling Stones sang a song titled ""Let's Spend the Night Together"" in 1967. However, in 1968, the song was covered by various artists including David Bowie.",muddy waters,muddy waters
134,67,0, Is there an artist or group who sang a song titled do you feel what i dub? in 1999?,"No, there is no artist or group who sang a song titled ""Do You Feel What I Dub?"" in 1999. The song does not appear to exist in music databases, and there is no record of such a song being released in that year.",too rude,too rude
