,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
23,11,1, Is it true that there are no airports located at latitude 60.4891666666667 and longitude -150.801666666667?,"No, it is not true. There is an airport located at latitude 60.4891666666667 and longitude -150.801666666667. The airport is called Kenai Municipal Airport, located in Kenai, Alaska, United States.",moose run airstrip,moose run airstrip
24,12,0, Is there an airport located at latitude -31.1441993713 and longitude 136.8170013428?,"Yes, there is an airport located at latitude -31.1441993713 and longitude 136.8170013428. The airport is called Woomera Airfield, located in Woomera, South Australia, Australia.",woomera airfield,woomera airfield
25,12,1, Is it true that there are no airports located at latitude -31.1441993713 and longitude 136.8170013428?,"No, it is not true. There is an airport located at latitude -31.1441993713 and longitude 136.8170013428. The airport is called Woomera Airfield, located in Woomera, South Australia, Australia.",woomera airfield,woomera airfield
26,13,0, Is there an airport located at latitude 46.1613998413 and longitude -60.0477981567?,"Yes, there is an airport located at latitude 46.1613998413 and longitude -60.0477981567. The airport is called J.A. Douglas McCurdy Sydney Airport, located in Sydney, Nova Scotia, Canada.",sydney / j.a. douglas mccurdy,sydney / j.a. douglas mccurdy
27,13,1, Is it true that there are no airports located at latitude 46.1613998413 and longitude -60.0477981567?,"No, it is not true. There is an airport located at latitude 46.1613998413 and longitude -60.0477981567. The airport is called Sydney/J.A. Douglas McCurdy Airport, located in Sydney, Nova Scotia, Canada.",sydney / j.a. douglas mccurdy,sydney / j.a. douglas mccurdy
28,14,0, Is there an airport located at latitude -26.735200882 and longitude 31.7758998871?,"Yes, there is an airport located at latitude -26.735200882 and longitude 31.7758998871. The airport is called King Mswati III International Airport, located in Manzini, Eswatini.",tambuti,tambuti
29,14,1, Is it true that there are no airports located at latitude -26.735200882 and longitude 31.7758998871?,"No, it is not true. There is an airport located at latitude -26.735200882 and longitude 31.7758998871. The airport is called King Mswati III International Airport, located in Manzini, Eswatini.",tambuti,tambuti
30,15,0, Is there an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,"Yes, there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667. The airport is called A L Mangham Jr. Regional Airport, located in Nacogdoches, Texas, United States.",san augustine county,san augustine county
31,15,1, Is it true that there are no airports located at latitude 31.5404305555556 and longitude -94.1700666666667?,"No, it is not true. There is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667. The airport is called A L Mangham Jr. Regional Airport, located in Nacogdoches, Texas, United States.",san augustine county,san augustine county
32,16,0, Is there an airport located at latitude -19.7576999664 and longitude 63.361000061?,"Yes, there is an airport located at latitude -19.7576999664 and longitude 63.361000061. The airport is called Rodrigues Island Airport (also known as Sir Gaëtan Duval Airport), located in Plaine Corail, Rodrigues, Mauritius.",sir charles gaetan duval,sir charles gaetan duval
33,16,1, Is it true that there are no airports located at latitude -19.7576999664 and longitude 63.361000061?,"Yes, it is true. There are no airports located at latitude -19.7576999664 and longitude 63.361000061. This location corresponds to the Indian Ocean, off the coast of Madagascar.",sir charles gaetan duval,sir charles gaetan duval
34,17,0, Is there an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,"Yes, there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556. The airport is called Chattanooga Metropolitan Airport, located in Chattanooga, Tennessee, United States.",lovell field,lovell field
35,17,1, Is it true that there are no airports located at latitude 35.0351944444444 and longitude -85.2035555555556?,"No, it is not true. There is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556. The airport is called Chattanooga Metropolitan Airport, located in Chattanooga, Tennessee, United States.",lovell field,lovell field
36,18,0, Is there an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,"No, there are no airports located at latitude 43.8302972222222 and longitude -96.8397777777778. This location corresponds to a residential area in Sioux Falls, South Dakota, United States of America.",jensen,jensen
37,18,1, Is it true that there are no airports located at latitude 43.8302972222222 and longitude -96.8397777777778?,"No, it is not true. There is an airport located at latitude 43.8302972222222 and longitude -96.8397777777778. The airport is called Sioux Falls Regional Airport, located in Sioux Falls, South Dakota, United States.",jensen,jensen
38,19,0, Is there an airport located at latitude -29.6840991974 and longitude -52.4122009277?,"Yes, there is an airport located at latitude -29.6840991974 and longitude -52.4122009277. The airport is called Santa Maria Airport, located in Santa Maria, Rio Grande do Sul, Brazil.",santa cruz do sul,santa cruz do sul
39,19,1, Is it true that there are no airports located at latitude -29.6840991974 and longitude -52.4122009277?,"No, it is not true. There is an airport located at latitude -29.6840991974 and longitude -52.4122009277. The airport is called Santa Maria Airport, located in Santa Maria, Rio Grande do Sul, Brazil.",santa cruz do sul,santa cruz do sul
40,20,0, Is there an airport located at latitude 7.25 and longitude -61.4333343506?,"No, there are no airports located at latitude 7.25 and longitude -61.4333343506. This location corresponds to a region in the Atlantic Ocean, off the coast of South America.",tumeremo,tumeremo
41,20,1, Is it true that there are no airports located at latitude 7.25 and longitude -61.4333343506?,"No, it is not true. There is an airport located at approximately latitude 7.25 and longitude -61.4333343506. The airport is called Arthur Napoleon Raymond Robinson International Airport, located in Crown Point, Tobago, Trinidad and Tobago.",tumeremo,tumeremo
42,21,0, Is there an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,"Yes, there is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667. The airport is called DuBois Regional Airport, located in Jefferson County, Pennsylvania, United States.",clearfield-lawrence,clearfield-lawrence
43,21,1, Is it true that there are no airports located at latitude 41.0491336111111 and longitude -78.4151579166667?,"No, it is not true. There is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667. The airport is called DuBois Regional Airport, located in Jefferson County, Pennsylvania, United States.",clearfield-lawrence,clearfield-lawrence
44,22,0, Is there an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,"Yes, there is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333. The airport is called Southwest Michigan Regional Airport, located in Benton Harbor, Michigan, United States.",andrews university airpark,andrews university airpark
45,22,1, Is it true that there are no airports located at latitude 41.9510555555556 and longitude -86.3680833333333?,"No, it is not true. There is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333. The airport is called Southwest Michigan Regional Airport, located in Benton Harbor, Michigan, United States.",andrews university airpark,andrews university airpark
46,23,0, Is there an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,"Yes, there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555. The airport is called Pope Field, located in Greensburg, Indiana, United States.",shelbyville municipal,shelbyville municipal
47,23,1, Is it true that there are no airports located at latitude 39.5831388888889 and longitude -85.8048055555555?,"No, it is not true. There is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555. The airport is called Pope Field, located in Greensburg, Indiana, United States.",shelbyville municipal,shelbyville municipal
48,24,0, Is there an airport located at latitude 4.132999897 and longitude 15.1499996185?,"Yes, there is an airport located at latitude 4.132999897 and longitude 15.1499996185. The airport is called Bangui M'Poko International Airport, located in Bangui, Central African Republic.",gamboula,gamboula
49,24,1, Is it true that there are no airports located at latitude 4.132999897 and longitude 15.1499996185?,"No, it is not true. There is an airport located at latitude 4.132999897 and longitude 15.1499996185. The airport is called Bangui M'Poko International Airport, located in Bangui, Central African Republic.",gamboula,gamboula
50,25,0, Is there an airport located at latitude 58.6678009033 and longitude -69.9558029175?,"Yes, there is an airport located at latitude 58.6678009033 and longitude -69.9558029175. The airport is called La Grande Rivière Airport, located in Radisson, Quebec, Canada.",tasiujaq,tasiujaq
51,25,1, Is it true that there are no airports located at latitude 58.6678009033 and longitude -69.9558029175?,"Yes, it is true. There are no airports located at latitude 58.6678009033 and longitude -69.9558029175. This location corresponds to a remote area in Quebec, Canada, which appears to be largely uninhabited and does not have an airport.",tasiujaq,tasiujaq
52,26,0, Is there an airport located at latitude -24.3878002167 and longitude 31.325799942?,"Yes, there is an airport located at latitude -24.3878002167 and longitude 31.325799942. The airport is called Skukuza Airport, located in Skukuza, South Africa.",ngala,ngala
53,26,1, Is it true that there are no airports located at latitude -24.3878002167 and longitude 31.325799942?,"No, it is not true. There is an airport located at latitude -24.3878002167 and longitude 31.325799942. The airport is called Skukuza Airport, located in Skukuza, South Africa.",ngala,ngala
54,27,0, Is there an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,"Yes, there is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222. The airport is called Myrtle Beach International Airport, located in Myrtle Beach, South Carolina, United States.",williamsburg regional,williamsburg regional
55,27,1, Is it true that there are no airports located at latitude 33.7172222222222 and longitude -79.8569722222222?,"No, it is not true. There is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222. The airport is called Myrtle Beach International Airport, located in Myrtle Beach, South Carolina, United States.",williamsburg regional,williamsburg regional
56,28,0, Is there an airport located at latitude 34.7933006287 and longitude 5.7382302284?,"Yes, there is an airport located at latitude 34.7933006287 and longitude 5.7382302284. The airport is called Biskra Airport, located in Biskra, Algeria.",biskra,biskra
57,28,1, Is it true that there are no airports located at latitude 34.7933006287 and longitude 5.7382302284?,"No, it is not true. There is an airport located at latitude 34.7933006287 and longitude 5.7382302284. The airport is called Biskra Airport, located in Biskra, Algeria.",biskra,biskra
58,29,0, Is there an airport located at latitude 51.8950004578 and longitude 0.4491670132?,"Yes, there is an airport located at latitude 51.8950004578 and longitude 0.4491670132. The airport is called London Stansted Airport, located in Stansted, Essex, United Kingdom.",andrewsfield,andrewsfield
59,29,1, Is it true that there are no airports located at latitude 51.8950004578 and longitude 0.4491670132?,"No, it is not true. There is an airport located at latitude 51.8950004578 and longitude 0.4491670132. The airport is called London Stansted Airport, located in Stansted, Essex, United Kingdom.",andrewsfield,andrewsfield
60,30,0, Is there an airport located at latitude 65.9141998291 and longitude -22.4214000702?,"Yes, there is an airport located at latitude 65.9141998291 and longitude -22.4214000702. The airport is called Keflavik International Airport and is located in Keflavik, Iceland.",reykjanes,reykjanes
61,30,1, Is it true that there are no airports located at latitude 65.9141998291 and longitude -22.4214000702?,"No, it is not true. There is an airport located at latitude 65.9141998291 and longitude -22.4214000702. The airport is called Keflavik International Airport, located in Keflavik, Iceland.",reykjanes,reykjanes
62,31,0, Is there an airport located at latitude -19.268611908 and longitude -56.0311126709?,"No, there are no airports located at latitude -19.268611908 and longitude -56.0311126709. This location corresponds to a rural area near the Paraguay River, in the state of Mato Grosso do Sul, Brazil.",fazenda livramento,fazenda livramento
63,31,1, Is it true that there are no airports located at latitude -19.268611908 and longitude -56.0311126709?,"Yes, it is true. There are no airports located at latitude -19.268611908 and longitude -56.0311126709. This location corresponds to a rural area in the state of Mato Grosso do Sul, Brazil.",fazenda livramento,fazenda livramento
64,32,0, Is there an airport located at latitude 35.4889525 and longitude -97.1919747222222?,"Yes, there is an airport located at latitude 35.4889525 and longitude -97.1919747222222. The airport is called Will Rogers World Airport and is located in Oklahoma City, Oklahoma, United States.",steciak strip,steciak strip
65,32,1, Is it true that there are no airports located at latitude 35.4889525 and longitude -97.1919747222222?,"No, it is not true. There is an airport located at latitude 35.4889525 and longitude -97.1919747222222. The airport is called Will Rogers World Airport, located in Oklahoma City, Oklahoma, United States.",steciak strip,steciak strip
66,33,0, Is there an airport located at latitude 9.3503055573 and longitude -65.2806549072?,"No, there are no airports located at latitude 9.3503055573 and longitude -65.2806549072. This location corresponds to a rural area near the town of El Tigre, in the state of Anzoátegui, Venezuela.",apruna,apruna
67,33,1, Is it true that there are no airports located at latitude 9.3503055573 and longitude -65.2806549072?,"No, it is not true. There is an airport located at latitude 9.3503055573 and longitude -65.2806549072. The airport is called Josefa Camejo International Airport, located in Paraguana Peninsula, Venezuela.",apruna,apruna
68,34,0, Is there an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,"Yes, there is an airport located at latitude 45.5048111111111 and longitude -98.5955388888889. The airport is called Aberdeen Regional Airport, located in Aberdeen, South Dakota, United States.",barber field,barber field
69,34,1, Is it true that there are no airports located at latitude 45.5048111111111 and longitude -98.5955388888889?,"No, it is not true. There is an airport located at latitude 45.5048111111111 and longitude -98.5955388888889. The airport is called Aberdeen Regional Airport, located in Aberdeen, South Dakota, United States.",barber field,barber field
70,35,0, Is there an airport located at latitude 42.4603854166667 and longitude -71.5180118888889?,"No, there is no airport located at latitude 42.4603854166667 and longitude -71.5180118888889. This location corresponds to a residential area in the city of Lowell, Massachusetts, United States.",minute man air field,minute man air field
71,35,1, Is it true that there are no airports located at latitude 42.4603854166667 and longitude -71.5180118888889?,"No, it is not true. There is an airport located at latitude 42.4603854166667 and longitude -71.5180118888889. The airport is called Hanscom Field (Bedford Airport), located in Bedford, Massachusetts, United States.",minute man air field,minute man air field
72,36,0, Is there an airport located at latitude -25.9815006256 and longitude -51.6407012939?,"Yes, there is an airport located at latitude -25.9815006256 and longitude -51.6407012939. The airport is called Ponta Grossa Airport, located in Ponta Grossa, Paraná, Brazil.",foz do areia,foz do areia
73,36,1, Is it true that there are no airports located at latitude -25.9815006256 and longitude -51.6407012939?,"No, it is not true. There is an airport located at latitude -25.9815006256 and longitude -51.6407012939. The airport is called Ponta Grossa Airport, located in Ponta Grossa, Paraná, Brazil.",foz do areia,foz do areia
74,37,0, Is there an airport located at latitude 36.5863437777778 and longitude -115.677370555556?,"Yes, there is an airport located at latitude 36.5863437777778 and longitude -115.677370555556. The airport is called Creech Air Force Base, located in Indian Springs, Nevada, United States.",creech afb,creech afb
75,37,1, Is it true that there are no airports located at latitude 36.5863437777778 and longitude -115.677370555556?,"No, it is not true. There is an airport located at latitude 36.5863437777778 and longitude -115.677370555556. The airport is called Creech Air Force Base, located in Indian Springs, Nevada, United States.",creech afb,creech afb
76,38,0, Is there an airport located at latitude 33.8899166666667 and longitude -118.243805555556?,"Yes, there is an airport located at latitude 33.8899166666667 and longitude -118.243805555556. The airport is called Los Angeles International Airport (LAX), located in Los Angeles, California, United States.",compton/woodley,compton/woodley
77,38,1, Is it true that there are no airports located at latitude 33.8899166666667 and longitude -118.243805555556?,"No, it is not true. There is an airport located at latitude 33.8899166666667 and longitude -118.243805555556. The airport is called Los Angeles International Airport, located in Los Angeles, California, United States.",compton/woodley,compton/woodley
78,39,0, Is there an airport located at latitude 46.7119036111111 and longitude -96.3514547222222?,"Yes, there is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222. The airport is Hector International Airport, located in Fargo, North Dakota, United States.",janssen,janssen
79,39,1, Is it true that there are no airports located at latitude 46.7119036111111 and longitude -96.3514547222222?,"No, it is not true. There is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222. The airport is Hector International Airport, located in Fargo, North Dakota, United States.",janssen,janssen
80,40,0, Is there an airport located at latitude 36.8868222222222 and longitude -79.863925?,"No, there are no airports located at latitude 36.8868222222222 and longitude -79.863925. This location corresponds to a residential area in Danville, Virginia, United States of America.",woody field,woody field
81,40,1, Is it true that there are no airports located at latitude 36.8868222222222 and longitude -79.863925?,"No, it is not true. There is an airport located at latitude 36.8868222222222 and longitude -79.863925. The airport is called Danville Regional Airport, located in Danville, Virginia, United States.",woody field,woody field
82,41,0, Is there an airport located at latitude 42.4327777777778 and longitude -88.7172222222222?,"Yes, there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. The airport is called Galt Field Airport, located in Greenwood, Illinois, United States.",sd aero,sd aero
83,41,1, Is it true that there are no airports located at latitude 42.4327777777778 and longitude -88.7172222222222?,"No, it is not true. There is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. The airport is called Galt Field Airport, located in Greenwood, Illinois, United States.",sd aero,sd aero
84,42,0, Is there an airport located at latitude 38.3104444444444 and longitude -75.1239722222222?,"Yes, there is an airport located at latitude 38.3104444444444 and longitude -75.1239722222222. The airport is called Salisbury-Ocean City Wicomico Regional Airport, located in Salisbury, Maryland, United States.",ocean city municipal,ocean city municipal
85,42,1, Is it true that there are no airports located at latitude 38.3104444444444 and longitude -75.1239722222222?,"No, it is not true. There is an airport located at latitude 38.3104444444444 and longitude -75.1239722222222. The airport is called Salisbury-Ocean City Wicomico Regional Airport, located in Salisbury, Maryland, United States.",ocean city municipal,ocean city municipal
86,43,0, Is there an airport located at latitude 36.4860555555556 and longitude -90.0156944444444?,"Yes, there is an airport located at latitude 36.4860555555556 and longitude -90.0156944444444. The airport is called Corning Municipal Airport, located in Corning, Arkansas, United States.",campbell municipal,campbell municipal
87,43,1, Is it true that there are no airports located at latitude 36.4860555555556 and longitude -90.0156944444444?,"No, it is not true. There is an airport located at latitude 36.4860555555556 and longitude -90.0156944444444. The airport is called Corning Municipal Airport, located in Corning, Arkansas, United States.",campbell municipal,campbell municipal
88,44,0, Is there an airport located at latitude 40.9867725 and longitude -75.9947030555556?,"No, there is no airport located at latitude 40.9867725 and longitude -75.9947030555556. This location corresponds to a residential area in East Stroudsburg, Pennsylvania, United States.",hazleton regional,hazleton regional
89,44,1, Is it true that there are no airports located at latitude 40.9867725 and longitude -75.9947030555556?,"Yes, it is true. There are no airports located at latitude 40.9867725 and longitude -75.9947030555556. This location corresponds to a residential area in East Stroudsburg, Pennsylvania, United States.",hazleton regional,hazleton regional
90,45,0, Is there an airport located at latitude 46.9913083333333 and longitude -102.795222222222?,"Yes, there is an airport located at latitude 46.9913083333333 and longitude -102.795222222222. The airport is called Dickinson Theodore Roosevelt Regional Airport, located in Dickinson, North Dakota, United States.",kadrmas,kadrmas
91,45,1, Is it true that there are no airports located at latitude 46.9913083333333 and longitude -102.795222222222?,"No, it is not true. There is an airport located at latitude 46.9913083333333 and longitude -102.795222222222. The airport is called Dickinson Theodore Roosevelt Regional Airport, located in Dickinson, North Dakota, United States.",kadrmas,kadrmas
92,46,0, Is there an airport located at latitude 45.1038888888889 and longitude -114.855277777778?,"No, there are no airports located at latitude 45.1038888888889 and longitude -114.855277777778. This location corresponds to a remote area in the Salmon-Challis National Forest, Idaho, United States.",taylor ranch landing area,taylor ranch landing area
93,46,1, Is it true that there are no airports located at latitude 45.1038888888889 and longitude -114.855277777778?,"Yes, it is true. There are no airports located at latitude 45.1038888888889 and longitude -114.855277777778. This location corresponds to a remote area in the Salmon-Challis National Forest in Idaho, United States.",taylor ranch landing area,taylor ranch landing area
94,47,0, Is there an airport located at latitude -11.116399765 and longitude 34.6521987915?,"Yes, there is an airport located at latitude -11.116399765 and longitude 34.6521987915. The airport is called Lilongwe International Airport (also known as Kamuzu International Airport), located in Lilongwe, Malawi.",liuli,liuli
95,47,1, Is it true that there are no airports located at latitude -11.116399765 and longitude 34.6521987915?,"No, it is not true. There is an airport located at latitude -11.116399765 and longitude 34.6521987915. The airport is called Lilongwe International Airport (also known as Kamuzu International Airport), located in Lilongwe, Malawi.",liuli,liuli
96,48,0, Is there an airport located at latitude 64.7780833333333 and longitude -141.149611111111?,"Yes, there is an airport located at latitude 64.7780833333333 and longitude -141.149611111111. The airport is called Eagle Airport, located in Eagle, Alaska, United States.",eagle,eagle
97,48,1, Is it true that there are no airports located at latitude 64.7780833333333 and longitude -141.149611111111?,"No, it is not true. There is an airport located at latitude 64.7780833333333 and longitude -141.149611111111. The airport is called Eagle Airport, located in Eagle, Alaska, United States.",eagle,eagle
98,49,0, Is there an airport located at latitude -21.0734996796 and longitude -63.109500885?,"No, there are no airports located at latitude -21.0734996796 and longitude -63.109500885. This location corresponds to a region in Bolivia, South America, but it does not appear to have an airport.",sipuati,sipuati
99,49,1, Is it true that there are no airports located at latitude -21.0734996796 and longitude -63.109500885?,"No, it is not true. There is an airport located at latitude -21.0734996796 and longitude -63.109500885. The airport is called Capitán de Av. Salvador Ogaya G. Airport, located in Villamontes, Bolivia.",sipuati,sipuati
100,50,0, Is there an airport located at latitude 42.4833258333333 and longitude -96.2003013888889?,"Yes, there is an airport located at latitude 42.4833258333333 and longitude -96.2003013888889. The airport is called Sioux Gateway Airport, located in Sioux City, Iowa, United States.",lawton,lawton
101,50,1, Is it true that there are no airports located at latitude 42.4833258333333 and longitude -96.2003013888889?,"No, it is not true. There is an airport located at latitude 42.4833258333333 and longitude -96.2003013888889. The airport is called Sioux Gateway Airport, located in Sioux City, Iowa, United States.",lawton,lawton
102,51,0, Is there an airport located at latitude 7.1807599068 and longitude 79.8841018677?,"Yes, there is an airport located at latitude 7.1807599068 and longitude 79.8841018677. The airport is called Bandaranaike International Airport and is located in Katunayake, Sri Lanka.",bandaranaike international apt colombo,bandaranaike international apt colombo
103,51,1, Is it true that there are no airports located at latitude 7.1807599068 and longitude 79.8841018677?,"No, it is not true. There is an airport located at latitude 7.1807599068 and longitude 79.8841018677. The airport is called Bandaranaike International Airport, located in Katunayake, Sri Lanka.",bandaranaike international apt colombo,bandaranaike international apt colombo
104,52,0, Is there an airport located at latitude 48.2636108398 and longitude 12.4116668701?,"No, there is no airport located at latitude 48.2636108398 and longitude 12.4116668701. This location corresponds to a place in Germany, near the town of Eggenfelden, but it is not an airport.",ampfing-waldkraiburg,ampfing-waldkraiburg
105,52,1, Is it true that there are no airports located at latitude 48.2636108398 and longitude 12.4116668701?,"No, it is not true. There is an airport located at latitude 48.2636108398 and longitude 12.4116668701. The airport is called Rottal-Inn Airport, located in Pfarrkirchen, Germany.",ampfing-waldkraiburg,ampfing-waldkraiburg
106,53,0, Is there an airport located at latitude 39.1105466666667 and longitude -104.583859722222?,"Yes, there is an airport located at latitude 39.1105466666667 and longitude -104.583859722222. The airport is called Meadow Lake Airport, located in Colorado Springs, Colorado, United States.",cherokee trail ranch,cherokee trail ranch
107,53,1, Is it true that there are no airports located at latitude 39.1105466666667 and longitude -104.583859722222?,"No, it is not true. There is an airport located at latitude 39.1105466666667 and longitude -104.583859722222. The airport is called Meadow Lake Airport, located in Colorado Springs, Colorado, United States.",cherokee trail ranch,cherokee trail ranch
108,54,0, Is there an airport located at latitude 29.9062004089 and longitude 35.0666999817?,"Yes, there is an airport located at latitude 29.9062004089 and longitude 35.0666999817. The airport is called King Hussein International Airport and is located in Aqaba, Jordan.",yotvata airfield,yotvata airfield
109,54,1, Is it true that there are no airports located at latitude 29.9062004089 and longitude 35.0666999817?,"No, it is not true. There is an airport located at latitude 29.9062004089 and longitude 35.0666999817. The airport is called King Hussein International Airport, located in Aqaba, Jordan.",yotvata airfield,yotvata airfield
