,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity
24, Is there an airport located at latitude 15.4033002853 and longitude 108.706001282?,8,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Chu Lai International
25, Is it true that there are no airports located at latitude 15.4033002853 and longitude 108.706001282?,8,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Chu Lai International
26, Is it true that there is an airport located at latitude 15.4033002853 and longitude 108.706001282?,8,2,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Chu Lai International
27, Is there an airport located at latitude -10.7477779388 and longitude -74.2205581665?,9,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates are not valid. The latitude value is negative, which is not possible for a location on Earth. The longitude value is also outside the valid range of -180 to 180 degrees. Therefore, it is not possible to determine whether there is an airport at the specified location.
",yes,Obenteni
28, Is it true that there are no airports located at latitude -10.7477779388 and longitude -74.2205581665?,9,1,yes,"The given coordinates are in the middle of the Atlantic Ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Obenteni
29, Is it true that there is an airport located at latitude -10.7477779388 and longitude -74.2205581665?,9,2,unsure,"The given coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Obenteni
30, Is there an airport located at latitude 49.8684997559 and longitude 3.0295801163?,10,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with the information provided.
",yes,Peronne-Saint-Quentin
31, Is it true that there are no airports located at latitude 49.8684997559 and longitude 3.0295801163?,10,1,yes,"There are no airports located at latitude 49.8684997559 and longitude 3.0295801163 because these coordinates are in the middle of the English Channel, which is a body of water between England and France.
",no,Peronne-Saint-Quentin
32, Is it true that there is an airport located at latitude 49.8684997559 and longitude 3.0295801163?,10,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Peronne-Saint-Quentin
33, Is there an airport located at latitude 60.4891666666667 and longitude -150.801666666667?,11,0,unsure,"There is no airport located at the exact coordinates of latitude 60.4891666666667 and longitude -150.801666666667. However, there are several airports located within a few miles of these coordinates. The closest airport is the Kenai Municipal Airport (ENA), which is located approximately 10 miles to the northeast. Other nearby airports include the Soldotna Airport (SXQ), which is located approximately 15 miles to the southwest, and the Homer Airport (HOM), which is located approximately 20 miles to the southwest.
",yes,Moose Run Airstrip
34, Is it true that there are no airports located at latitude 60.4891666666667 and longitude -150.801666666667?,11,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether or not there are airports at that location.
",no,Moose Run Airstrip
35, Is it true that there is an airport located at latitude 60.4891666666667 and longitude -150.801666666667?,11,2,unsure,"There is no airport located at the exact coordinates of latitude 60.4891666666667 and longitude -150.801666666667. However, there are several airports located nearby, including the Kenai Municipal Airport (ENA) and the Soldotna Airport (SXQ).
",yes,Moose Run Airstrip
36, Is there an airport located at latitude -31.1441993713 and longitude 136.8170013428?,12,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Woomera Airfield
37, Is it true that there are no airports located at latitude -31.1441993713 and longitude 136.8170013428?,12,1,yes,"The given coordinates are in the middle of the Spencer Gulf, which is a body of water located between mainland Australia and Yorke Peninsula in South Australia. There are no airports located in the middle of the ocean.
",no,Woomera Airfield
38, Is it true that there is an airport located at latitude -31.1441993713 and longitude 136.8170013428?,12,2,unsure,"The given coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Woomera Airfield
39, Is there an airport located at latitude 46.1613998413 and longitude -60.0477981567?,13,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Sydney / J.A. Douglas McCurdy
40, Is it true that there are no airports located at latitude 46.1613998413 and longitude -60.0477981567?,13,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Sydney / J.A. Douglas McCurdy
41, Is it true that there is an airport located at latitude 46.1613998413 and longitude -60.0477981567?,13,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Sydney / J.A. Douglas McCurdy
42, Is there an airport located at latitude -26.735200882 and longitude 31.7758998871?,14,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Tambuti
43, Is it true that there are no airports located at latitude -26.735200882 and longitude 31.7758998871?,14,1,yes,"The given coordinates are in the middle of the Indian Ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Tambuti
44, Is it true that there is an airport located at latitude -26.735200882 and longitude 31.7758998871?,14,2,unsure,"The given coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Tambuti
45, Is there an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,San Augustine County
46, Is it true that there are no airports located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,San Augustine County
47, Is it true that there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,San Augustine County
48, Is there an airport located at latitude -19.7576999664 and longitude 63.361000061?,16,0,unsure,"The question asks about an airport located at a specific latitude and longitude. However, there is no information provided about the existence of an airport at that location. Therefore, it is not possible to answer the question with the information provided.
",yes,Sir Charles Gaetan Duval
49, Is it true that there are no airports located at latitude -19.7576999664 and longitude 63.361000061?,16,1,yes,"The given coordinates are in the middle of the ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Sir Charles Gaetan Duval
50, Is it true that there is an airport located at latitude -19.7576999664 and longitude 63.361000061?,16,2,unsure,"The given coordinates are not valid. Latitude values range from -90 to 90, while longitude values range from -180 to 180. The provided latitude value of -19.7576999664 is within the valid range, but the longitude value of 63.361000061 is not. Therefore, it is not possible to determine if there is an airport located at the given coordinates.
",yes,Sir Charles Gaetan Duval
51, Is there an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Lovell Field
52, Is it true that there are no airports located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates are not valid. The latitude and longitude values are not within the valid ranges for these coordinates. Latitude values range from -90 to 90 degrees, while longitude values range from -180 to 180 degrees. The provided latitude value is greater than 90 degrees, and the provided longitude value is less than -180 degrees. Therefore, it is not possible to determine whether there are airports located at the specified coordinates.
",no,Lovell Field
53, Is it true that there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,2,unsure,"The given latitude and longitude coordinates do not correspond to any known airport.
",yes,Lovell Field
54, Is there an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Jensen
55, Is it true that there are no airports located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Jensen
56, Is it true that there is an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Jensen
57, Is there an airport located at latitude -29.6840991974 and longitude -52.4122009277?,19,0,unsure,"The question asks about an airport located at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Santa Cruz do Sul
58, Is it true that there are no airports located at latitude -29.6840991974 and longitude -52.4122009277?,19,1,yes,"The given coordinates are in the middle of the Atlantic Ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Santa Cruz do Sul
59, Is it true that there is an airport located at latitude -29.6840991974 and longitude -52.4122009277?,19,2,unsure,"The given coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Santa Cruz do Sul
60, Is there an airport located at latitude 7.25 and longitude -61.4333343506?,20,0,unsure,"There is no publicly available information about an airport located at latitude 7.25 and longitude -61.4333343506. However, it is possible that there is a private or military airport at this location that is not publicly listed.
",yes,Tumeremo
61, Is it true that there are no airports located at latitude 7.25 and longitude -61.4333343506?,20,1,yes,"There are no airports located at latitude 7.25 and longitude -61.4333343506 because this location is in the middle of the Atlantic Ocean, far from any landmass.
",no,Tumeremo
62, Is it true that there is an airport located at latitude 7.25 and longitude -61.4333343506?,20,2,unsure,"There is no airport located exactly at latitude 7.25 and longitude -61.4333343506. However, there are several airports located near these coordinates. For example, the Piarco International Airport in Trinidad and Tobago is located at latitude 10.5997° N and longitude -61.3333° W, which is approximately 30 miles (48 kilometers) away from the given coordinates.
",yes,Tumeremo
63, Is there an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Clearfield-Lawrence
64, Is it true that there are no airports located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,1,yes,"it is true that there are no airports located at latitude 41.0491336111111 and longitude -78.4151579166667.This is because the given coordinates are in the middle of the Allegheny River, near the town of Kittanning, Pennsylvania, United States. There are no airports in the immediate vicinity of these coordinates.
",no,Clearfield-Lawrence
65, Is it true that there is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Clearfield-Lawrence
66, Is there an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Andrews University Airpark
67, Is it true that there are no airports located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,1,yes,"There are no airports located at latitude 41.9510555555556 and longitude -86.3680833333333 because these coordinates are in the middle of Lake Michigan, which is a large freshwater lake in the Great Lakes region of North America.
",no,Andrews University Airpark
68, Is it true that there is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,2,unsure,"There is no airport located at the exact coordinates of latitude 41.9510555555556 and longitude -86.3680833333333. However, there are several airports located nearby, including the South Bend Regional Airport (SBN), which is located approximately 10 miles away.
",yes,Andrews University Airpark
69, Is there an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Shelbyville Municipal
70, Is it true that there are no airports located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,1,yes,"There are no airports located at latitude 39.5831388888889 and longitude -85.8048055555555 because these coordinates are in the middle of the Atlantic Ocean, far from any land.
",no,Shelbyville Municipal
71, Is it true that there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Shelbyville Municipal
72, Is there an airport located at latitude 4.132999897 and longitude 15.1499996185?,24,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Gamboula
73, Is it true that there are no airports located at latitude 4.132999897 and longitude 15.1499996185?,24,1,yes,"There are no airports located at latitude 4.132999897 and longitude 15.1499996185 because these coordinates are in the middle of the Atlantic Ocean, far from any landmass.
",no,Gamboula
74, Is it true that there is an airport located at latitude 4.132999897 and longitude 15.1499996185?,24,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Gamboula
75, Is there an airport located at latitude 58.6678009033 and longitude -69.9558029175?,25,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Tasiujaq
76, Is it true that there are no airports located at latitude 58.6678009033 and longitude -69.9558029175?,25,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Tasiujaq
77, Is it true that there is an airport located at latitude 58.6678009033 and longitude -69.9558029175?,25,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Tasiujaq
78, Is there an airport located at latitude -24.3878002167 and longitude 31.325799942?,26,0,unsure,"The question asks about an airport located at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with the information provided.
",yes,Ngala
79, Is it true that there are no airports located at latitude -24.3878002167 and longitude 31.325799942?,26,1,yes,"The given coordinates are in the middle of the Indian Ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Ngala
80, Is it true that there is an airport located at latitude -24.3878002167 and longitude 31.325799942?,26,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Ngala
81, Is there an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Williamsburg Regional
82, Is it true that there are no airports located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,1,yes,"There are no airports located at latitude 33.7172222222222 and longitude -79.8569722222222 because these coordinates are in the Atlantic Ocean, off the coast of South Carolina.
",no,Williamsburg Regional
83, Is it true that there is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,2,unsure,"The given coordinates are not valid. The latitude and longitude values should be between -90 and 90 and -180 and 180, respectively.
",yes,Williamsburg Regional
84, Is there an airport located at latitude 34.7933006287 and longitude 5.7382302284?,28,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Biskra
85, Is it true that there are no airports located at latitude 34.7933006287 and longitude 5.7382302284?,28,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Biskra
86, Is it true that there is an airport located at latitude 34.7933006287 and longitude 5.7382302284?,28,2,unsure,"The provided coordinates do not correspond to any known airport.
",yes,Biskra
87, Is there an airport located at latitude 51.8950004578 and longitude 0.4491670132?,29,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with the information provided.
",yes,Andrewsfield
88, Is it true that there are no airports located at latitude 51.8950004578 and longitude 0.4491670132?,29,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Andrewsfield
89, Is it true that there is an airport located at latitude 51.8950004578 and longitude 0.4491670132?,29,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Andrewsfield
90, Is there an airport located at latitude 65.9141998291 and longitude -22.4214000702?,30,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Reykjanes
91, Is it true that there are no airports located at latitude 65.9141998291 and longitude -22.4214000702?,30,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Reykjanes
92, Is it true that there is an airport located at latitude 65.9141998291 and longitude -22.4214000702?,30,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Reykjanes
93, Is there an airport located at latitude -19.268611908 and longitude -56.0311126709?,31,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Fazenda Livramento
94, Is it true that there are no airports located at latitude -19.268611908 and longitude -56.0311126709?,31,1,yes,"The given coordinates are in the middle of the Atlantic Ocean, far from any landmass. There are no airports located in the middle of the ocean.
",no,Fazenda Livramento
95, Is it true that there is an airport located at latitude -19.268611908 and longitude -56.0311126709?,31,2,unsure,"The given coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Fazenda Livramento
96, Is there an airport located at latitude 35.4889525 and longitude -97.1919747222222?,32,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Steciak Strip
97, Is it true that there are no airports located at latitude 35.4889525 and longitude -97.1919747222222?,32,1,yes,"it is true that there are no airports located at latitude 35.4889525 and longitude -97.1919747222222.This is because the given coordinates are in the middle of the Pacific Ocean, far from any landmass. Airports are typically built on land, so it is impossible for there to be an airport at these coordinates.
",no,Steciak Strip
98, Is it true that there is an airport located at latitude 35.4889525 and longitude -97.1919747222222?,32,2,unsure,"The provided coordinates do not correspond to any known airport. However, it is possible that there is a small, private airport or airstrip at that location that is not listed in public databases. Without more information, it is impossible to say for sure whether or not there is an airport at the given coordinates.
",yes,Steciak Strip
99, Is there an airport located at latitude 9.3503055573 and longitude -65.2806549072?,33,0,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for certain whether there is an airport at the specified coordinates.
",yes,Apruna
100, Is it true that there are no airports located at latitude 9.3503055573 and longitude -65.2806549072?,33,1,yes,"There are no airports located at latitude 9.3503055573 and longitude -65.2806549072 because these coordinates are in the middle of the Caribbean Sea, far from any landmass.
",no,Apruna
101, Is it true that there is an airport located at latitude 9.3503055573 and longitude -65.2806549072?,33,2,unsure,"The provided coordinates do not correspond to any known airport. However, there may be small, private airports or airstrips that are not listed in public databases. Without more information, it is impossible to say for sure whether there is an airport at the given coordinates.
",yes,Apruna
102, Is there an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Barber Field
103, Is it true that there are no airports located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Barber Field
104, Is it true that there is an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,2,unsure,"There is no airport located at the exact coordinates of latitude 45.5048111111111 and longitude -98.5955388888889. However, there are several airports located nearby, including the Aberdeen Regional Airport (ABR) and the Watertown Regional Airport (ATY).
",yes,Barber Field
105, Is there an airport located at latitude 42.4603854166667 and longitude -71.5180118888889?,35,0,unsure,"The question asks about the existence of an airport at a specific latitude and longitude. However, the provided coordinates do not correspond to any known airport. Therefore, it is not possible to answer the question with a simple yes or no.
",yes,Minute Man Air Field
106, Is it true that there are no airports located at latitude 42.4603854166667 and longitude -71.5180118888889?,35,1,unsure,"The question asks about the existence of airports at a specific latitude and longitude. However, the provided coordinates do not correspond to any real-world location. Therefore, it is impossible to determine whether there are airports at that location or not.
",no,Minute Man Air Field
