,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity
40, Is it true that there are no airports located at latitude 46.1613998413 and longitude -60.0477981567?,13,1,no,"it is not true. there is an airport, j.a. douglas mccurdy sydney airport, located at latitude 46.1613998413 and longitude -60.0477981567. the airport code is yqy.",no,sydney / j.a. douglas mccurdy
41, Is it true that there is an airport located at latitude 46.1613998413 and longitude -60.0477981567?,13,2,yes,it is true. the airport located at latitude 46.1613998413 and longitude -60.0477981567 is j.a. douglas mccurdy sydney airport.,yes,sydney / j.a. douglas mccurdy
42, Is there an airport located at latitude -26.735200882 and longitude 31.7758998871?,14,0,no,"there is no airport located at latitude -26.735200882 and longitude 31.7758998871. the closest airport is king shaka international airport, located at latitude -29.6144444444 and longitude 31.1197222222.",yes,tambuti
43, Is it true that there are no airports located at latitude -26.735200882 and longitude 31.7758998871?,14,1,no,"it is not true. there is an airport, named kruger mpumalanga international airport, located at latitude -26.735200882 and longitude 31.7758998871. the airport code is mqp.",no,tambuti
44, Is it true that there is an airport located at latitude -26.735200882 and longitude 31.7758998871?,14,2,yes,"it is true. there is an airport located at latitude -26.735200882 and longitude 31.7758998871. the airport is named ""phinda airport"".",yes,tambuti
45, Is there an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,0,yes,there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667. the airport name is angelina county airport.,yes,san augustine county
46, Is it true that there are no airports located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,1,no,it is not true. there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667. the airport is angelina county airport.,no,san augustine county
47, Is it true that there is an airport located at latitude 31.5404305555556 and longitude -94.1700666666667?,15,2,yes,it is true. the airport located at latitude 31.5404305555556 and longitude -94.1700666666667 is angelina county airport.,yes,san augustine county
48, Is there an airport located at latitude -19.7576999664 and longitude 63.361000061?,16,0,no,"there is no airport located at latitude -19.7576999664 and longitude 63.361000061. the closest airport to this location is plaisance sir seewoosagur ramgoolam international airport (mru), which is located at a latitude of -20.430201 and a longitude of 57.683601. it is approximately 5.9km away from the given latitude and longitude.",yes,sir charles gaetan duval
49, Is it true that there are no airports located at latitude -19.7576999664 and longitude 63.361000061?,16,1,no,"it is not true. there is an airport located at latitude -19.7576999664 and longitude 63.361000061. the airport is named ""totegegie airport"".",no,sir charles gaetan duval
50, Is it true that there is an airport located at latitude -19.7576999664 and longitude 63.361000061?,16,2,no,"it is not true. the latitude and longitude provided corresponds to a location in mauritius. there is no airport located at that latitude and longitude. the nearest airport is sir seewoosagur ramgoolam international airport (mru), which is located at a latitude of -20.430201 and a longitude of 57.683601.",yes,sir charles gaetan duval
51, Is there an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,0,yes,there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556. the airport is called chattanooga metropolitan airport.,yes,lovell field
52, Is it true that there are no airports located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,1,no,it is not true. there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556. the airport is chattanooga metropolitan airport.,no,lovell field
53, Is it true that there is an airport located at latitude 35.0351944444444 and longitude -85.2035555555556?,17,2,yes,it is true. the airport located at latitude 35.0351944444444 and longitude -85.2035555555556 is chattanooga metropolitan airport.,yes,lovell field
54, Is there an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,0,no,"there is no airport located at latitude 43.8302972222222 and longitude -96.8397777777778. the closest airport is sioux falls regional airport, which is located at a latitude of 43.5820007324 and a longitude of -96.741897583. it is approximately 61.7 miles away from the given latitude and longitude.",yes,jensen
55, Is it true that there are no airports located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,1,no,"it is not true. there is an airport, named brookings regional airport, located at latitude 43.8302972222222 and longitude -96.8397777777778. the airport code is bkx.",no,jensen
56, Is it true that there is an airport located at latitude 43.8302972222222 and longitude -96.8397777777778?,18,2,yes,"it is true. the airport is located at latitude 43.8302972222222 and longitude -96.8397777777778. the airport is named ""brookings regional airport"".",yes,jensen
57, Is there an airport located at latitude -29.6840991974 and longitude -52.4122009277?,19,0,no,"there is no airport located at latitude -29.6840991974 and longitude -52.4122009277. the closest airport is salgado filho airport, which is located at a latitude of -29.993999481201172 and a longitude of -51.1713981628418.",yes,santa cruz do sul
58, Is it true that there are no airports located at latitude -29.6840991974 and longitude -52.4122009277?,19,1,no,"it is not true. there is an airport, located at latitude -29.6840991974 and longitude -52.4122009277. the airport is called salgado filho international airport.",no,santa cruz do sul
59, Is it true that there is an airport located at latitude -29.6840991974 and longitude -52.4122009277?,19,2,yes,it is true. the airport is located at latitude -29.6840991974 and longitude -52.4122009277. the airport name is salgado filho international airport.,yes,santa cruz do sul
60, Is there an airport located at latitude 7.25 and longitude -61.4333343506?,20,0,no,"there is no airport located at latitude 7.25 and longitude -61.4333343506. the closest airport is piarco international airport, located at a latitude of 10.5953998566 and a longitude of -61.3372001648.",yes,tumeremo
61, Is it true that there are no airports located at latitude 7.25 and longitude -61.4333343506?,20,1,no,"it is not true. there is an airport located at latitude 7.25 and longitude -61.4333343506. the airport is named ""crown point international airport"".",no,tumeremo
62, Is it true that there is an airport located at latitude 7.25 and longitude -61.4333343506?,20,2,yes,"it is true. the airport is located at latitude 7.25 and longitude -61.4333343506. the airport is named ""crown point international airport"".",yes,tumeremo
63, Is there an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,0,no,"there is no airport located at latitude 41.0491336111111 and longitude -78.4151579166667. the closest airport to this location is university park airport (sce), which is about 9.7 miles away.",yes,clearfield-lawrence
64, Is it true that there are no airports located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,1,no,it is not true. there is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667. the airport name is university park airport.,no,clearfield-lawrence
65, Is it true that there is an airport located at latitude 41.0491336111111 and longitude -78.4151579166667?,21,2,yes,it is true. the airport located at latitude 41.0491336111111 and longitude -78.4151579166667 is university park airport.,yes,clearfield-lawrence
66, Is there an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,0,yes,there is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333. the airport is south bend international airport.,yes,andrews university airpark
67, Is it true that there are no airports located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,1,no,"it is not true. there is an airport, the south bend international airport, located at latitude 41.9510555556 and longitude -86.3680833333.",no,andrews university airpark
68, Is it true that there is an airport located at latitude 41.9510555555556 and longitude -86.3680833333333?,22,2,yes,it is true. the airport located at latitude 41.9510555555556 and longitude -86.3680833333333 is the south bend regional airport.,yes,andrews university airpark
69, Is there an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,0,yes,there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555. the airport is shelbyville municipal airport.,yes,shelbyville municipal
70, Is it true that there are no airports located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,1,no,it is not true. there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555. the airport name is shelbyville municipal airport.,no,shelbyville municipal
71, Is it true that there is an airport located at latitude 39.5831388888889 and longitude -85.8048055555555?,23,2,yes,it is true. the airport located at latitude 39.5831388888889 and longitude -85.8048055555555 is new castle henry co muni airport.,yes,shelbyville municipal
72, Is there an airport located at latitude 4.132999897 and longitude 15.1499996185?,24,0,no,"there is no airport located at latitude 4.132999897 and longitude 15.1499996185. the closest airport is bangoka international airport, located at latitude 4.2530303 and longitude 15.2531109.",yes,gamboula
73, Is it true that there are no airports located at latitude 4.132999897 and longitude 15.1499996185?,24,1,no,"it is not true. there is an airport located at latitude 4.132999897 and longitude 15.1499996185. the airport is named ""bangui m'poko international airport"".",no,gamboula
74, Is it true that there is an airport located at latitude 4.132999897 and longitude 15.1499996185?,24,2,no,"it is not true. the latitude and longitude provided, 4.132999897 and 15.1499996185, respectively, do not correspond to the location of an airport. the correct latitude and longitude of the airport are 4.24471998215 and 15.784999847399999, respectively.",yes,gamboula
75, Is there an airport located at latitude 58.6678009033 and longitude -69.9558029175?,25,0,no,"the latitude and longitude provided corresponds to a location in kangiqsujuaq, canada. the closest airport to this location is kangiqsujuaq (wakeham bay) airport (ywb), which is about 1.5 miles away.",yes,tasiujaq
76, Is it true that there are no airports located at latitude 58.6678009033 and longitude -69.9558029175?,25,1,no,"it is not true. there is an airport, named kuujjuaq airport, located at latitude 58.6678009033 and longitude -69.9558029175. the airport code is yvp.",no,tasiujaq
77, Is it true that there is an airport located at latitude 58.6678009033 and longitude -69.9558029175?,25,2,yes,"it is true. there is an airport located at latitude 58.6678009033 and longitude -69.9558029175. the airport is named ""kangiqsujuaq (wakeham bay) airport"".",yes,tasiujaq
78, Is there an airport located at latitude -24.3878002167 and longitude 31.325799942?,26,0,no,"there is no airport located at latitude -24.3878002167 and longitude 31.325799942. the closest airport to this location is kruger mpumalanga international airport (mqp), which is about 42.7 miles away.",yes,ngala
79, Is it true that there are no airports located at latitude -24.3878002167 and longitude 31.325799942?,26,1,no,"it is not true. there is an airport located at latitude -24.3878002167 and longitude 31.325799942. the airport is called ""kruger mpumalanga international airport"".",no,ngala
80, Is it true that there is an airport located at latitude -24.3878002167 and longitude 31.325799942?,26,2,yes,"it is true. the airport located at latitude -24.3878002167 and longitude 31.325799942 is ""kruger mpumalanga international airport"".",yes,ngala
81, Is there an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,0,yes,there is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222. the airport is charleston international airport.,yes,williamsburg regional
82, Is it true that there are no airports located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,1,no,"it is not true. there is an airport, myrtle beach international airport, located at latitude 33.7172222222222 and longitude -79.8569722222222.",no,williamsburg regional
83, Is it true that there is an airport located at latitude 33.7172222222222 and longitude -79.8569722222222?,27,2,yes,it is true. the airport located at latitude 33.7172222222222 and longitude -79.8569722222222 is myrtle beach international airport.,yes,williamsburg regional
84, Is there an airport located at latitude 34.7933006287 and longitude 5.7382302284?,28,0,no,"there is no airport located at latitude 34.7933006287 and longitude 5.7382302284. the closest airport to this location is marrakech menara airport (rak), which is approximately 6.7 miles away.",yes,biskra
85, Is it true that there are no airports located at latitude 34.7933006287 and longitude 5.7382302284?,28,1,no,it is not true. there is an airport located at latitude 34.7933006287 and longitude 5.7382302284. the airport is called béchar boudghene ben ali lotfi airport.,no,biskra
86, Is it true that there is an airport located at latitude 34.7933006287 and longitude 5.7382302284?,28,2,no,"it is not true. the latitude and longitude provided corresponds to a location in marrakech, morocco. there is an airport, marrakech menara airport (rak), located approximately 3.75 miles south of the given latitude and longitude.",yes,biskra
87, Is there an airport located at latitude 51.8950004578 and longitude 0.4491670132?,29,0,yes,there is an airport located at latitude 51.8950004578 and longitude 0.4491670132. the airport is london stansted airport.,yes,andrewsfield
88, Is it true that there are no airports located at latitude 51.8950004578 and longitude 0.4491670132?,29,1,no,it is not true. there is an airport located at latitude 51.8950004578 and longitude 0.4491670132. the airport is london stansted airport.,no,andrewsfield
89, Is it true that there is an airport located at latitude 51.8950004578 and longitude 0.4491670132?,29,2,yes,it is true. the airport located at latitude 51.8950004578 and longitude 0.4491670132 is london stansted airport.,yes,andrewsfield
90, Is there an airport located at latitude 65.9141998291 and longitude -22.4214000702?,30,0,yes,there is an airport located at latitude 65.9141998291 and longitude -22.4214000702. the airport is called akureyri airport.,yes,reykjanes
91, Is it true that there are no airports located at latitude 65.9141998291 and longitude -22.4214000702?,30,1,no,"it is not true. there is an airport, ""reykjavik airport"", located at latitude 65.9141998291 and longitude -22.4214000702.",no,reykjanes
92, Is it true that there is an airport located at latitude 65.9141998291 and longitude -22.4214000702?,30,2,yes,"it is true. the airport is located at latitude 65.9141998291 and longitude -22.4214000702. the airport is named ""akureyri airport"".",yes,reykjanes
93, Is there an airport located at latitude -19.268611908 and longitude -56.0311126709?,31,0,no,"there is no airport located at latitude -19.268611908 and longitude -56.0311126709. the closest airport is campo grande international airport, which is located at a latitude of -20.4687004089 and a longitude of -54.6725006104.",yes,fazenda livramento
94, Is it true that there are no airports located at latitude -19.268611908 and longitude -56.0311126709?,31,1,no,"it is not true. there is an airport located at latitude -19.268611908 and longitude -56.0311126709. the airport is named ""campo grande international airport"".",no,fazenda livramento
95, Is it true that there is an airport located at latitude -19.268611908 and longitude -56.0311126709?,31,2,yes,"it is true. there is an airport located at latitude -19.268611908 and longitude -56.0311126709. the airport is called ""campo grande airport"".",yes,fazenda livramento
96, Is there an airport located at latitude 35.4889525 and longitude -97.1919747222222?,32,0,yes,there is an airport located at latitude 35.4889525 and longitude -97.1919747222222. the airport is will rogers world airport.,yes,steciak strip
97, Is it true that there are no airports located at latitude 35.4889525 and longitude -97.1919747222222?,32,1,no,it is not true. there is an airport located at latitude 35.4889525 and longitude -97.1919747222222. the airport is will rogers world airport.,no,steciak strip
98, Is it true that there is an airport located at latitude 35.4889525 and longitude -97.1919747222222?,32,2,yes,it is true. the airport located at latitude 35.4889525 and longitude -97.1919747222222 is will rogers world airport.,yes,steciak strip
99, Is there an airport located at latitude 9.3503055573 and longitude -65.2806549072?,33,0,no,"there is no airport located at latitude 9.3503055573 and longitude -65.2806549072. the closest airport is canaima airport (caj), which is located at a latitude of 6.23198890686 and a longitude of -62.8544311523.",yes,apruna
100, Is it true that there are no airports located at latitude 9.3503055573 and longitude -65.2806549072?,33,1,no,"it is not true. there is an airport, gustavo rizo airport, located at latitude 9.3503055573 and longitude -65.2806549072. the airport code is bca.",no,apruna
101, Is it true that there is an airport located at latitude 9.3503055573 and longitude -65.2806549072?,33,2,no,"it is not true. the latitude and longitude provided corresponds to a location in venezuela. the closest airport to this location is canaima airport (latitude 6.2319889069, longitude -62.8544845581), which is located in venezuela as well.",yes,apruna
102, Is there an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,0,no,"the closest airport to that latitude and longitude is aberdeen regional airport (abr), which is located at latitude 45.4491 and longitude -98.4218.",yes,barber field
103, Is it true that there are no airports located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,1,no,"it is not true. there is an airport, located at latitude 45.5048111111111 and longitude -98.5955388888889. the airport is ""huron regional airport"".",no,barber field
104, Is it true that there is an airport located at latitude 45.5048111111111 and longitude -98.5955388888889?,34,2,yes,it is true. the airport located at latitude 45.5048111111111 and longitude -98.5955388888889 is aberdeen regional airport.,yes,barber field
105, Is there an airport located at latitude 42.4603854166667 and longitude -71.5180118888889?,35,0,yes,there is an airport located at latitude 42.4603854166667 and longitude -71.5180118888889. the airport is called logan international airport.,yes,minute man air field
106, Is it true that there are no airports located at latitude 42.4603854166667 and longitude -71.5180118888889?,35,1,no,it is not true. there is an airport located at latitude 42.4603854166667 and longitude -71.5180118888889. the airport is logan international airport.,no,minute man air field
107, Is it true that there is an airport located at latitude 42.4603854166667 and longitude -71.5180118888889?,35,2,yes,it is true. the airport located at latitude 42.4603854166667 and longitude -71.5180118888889 is the laurence g hanscom field.,yes,minute man air field
108, Is there an airport located at latitude -25.9815006256 and longitude -51.6407012939?,36,0,yes,there is an airport located at latitude -25.9815006256 and longitude -51.6407012939. the airport is called afonso pena international airport.,yes,foz do areia
109, Is it true that there are no airports located at latitude -25.9815006256 and longitude -51.6407012939?,36,1,no,"it is not true. there is an airport, the cascavel airport, located at latitude -25.9815006256 and longitude -51.6407012939.",no,foz do areia
110, Is it true that there is an airport located at latitude -25.9815006256 and longitude -51.6407012939?,36,2,yes,"it is true. there is an airport located at latitude -25.9815006256 and longitude -51.6407012939. the airport is called ""aeroporto municipal de ponta grossa"".",yes,foz do areia
111, Is there an airport located at latitude 36.5863437777778 and longitude -115.677370555556?,37,0,yes,there is an airport located at latitude 36.5863437777778 and longitude -115.677370555556. the airport is mccarran international airport.,yes,creech afb
112, Is it true that there are no airports located at latitude 36.5863437777778 and longitude -115.677370555556?,37,1,no,it is not true. there is an airport located at latitude 36.5863437777778 and longitude -115.677370555556. the airport is mccarran international airport.,no,creech afb
113, Is it true that there is an airport located at latitude 36.5863437777778 and longitude -115.677370555556?,37,2,yes,"it is true. the airport, mccarran international airport, is located at latitude 36.5863437777778 and longitude -115.677370555556.",yes,creech afb
114, Is there an airport located at latitude 33.8899166666667 and longitude -118.243805555556?,38,0,yes,there is an airport located at latitude 33.8899166666667 and longitude -118.243805555556. the airport is los angeles international airport.,yes,compton/woodley
115, Is it true that there are no airports located at latitude 33.8899166666667 and longitude -118.243805555556?,38,1,no,"it is not true. there is an airport, los angeles international airport, located at latitude 33.8899166666667 and longitude -118.243805555556.",no,compton/woodley
116, Is it true that there is an airport located at latitude 33.8899166666667 and longitude -118.243805555556?,38,2,yes,it is true. the airport located at latitude 33.8899166666667 and longitude -118.243805555556 is los angeles international airport.,yes,compton/woodley
117, Is there an airport located at latitude 46.7119036111111 and longitude -96.3514547222222?,39,0,yes,there is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222. the airport is hector international airport.,yes,janssen
118, Is it true that there are no airports located at latitude 46.7119036111111 and longitude -96.3514547222222?,39,1,no,"it is not true. there is an airport, hector international airport (far), located at latitude 46.7119036111111 and longitude -96.3514547222222.",no,janssen
119, Is it true that there is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222?,39,2,yes,it is true. there is an airport located at latitude 46.7119036111111 and longitude -96.3514547222222. the airport is hector international airport.,yes,janssen
120, Is there an airport located at latitude 36.8868222222222 and longitude -79.863925?,40,0,yes,there is an airport located at latitude 36.8868222222222 and longitude -79.863925. the airport is lynchburg regional preston glenn field.,yes,woody field
121, Is it true that there are no airports located at latitude 36.8868222222222 and longitude -79.863925?,40,1,no,it is not true. there is an airport located at latitude 36.8868222222222 and longitude -79.863925. the airport is lynchburg regional preston glenn field.,no,woody field
122, Is it true that there is an airport located at latitude 36.8868222222222 and longitude -79.863925?,40,2,yes,it is true. the airport located at latitude 36.8868222222222 and longitude -79.863925 is the lynchburg regional preston glenn field airport.,yes,woody field
123, Is there an airport located at latitude 42.4327777777778 and longitude -88.7172222222222?,41,0,yes,there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. the airport is called chicago rockford international airport.,yes,sd aero
124, Is it true that there are no airports located at latitude 42.4327777777778 and longitude -88.7172222222222?,41,1,no,it is not true. there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. the airport is chicago rockford international airport.,no,sd aero
125, Is it true that there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222?,41,2,yes,it is true. there is an airport located at latitude 42.4327777777778 and longitude -88.7172222222222. the airport is chicago rockford international airport.,yes,sd aero
126, Is there an airport located at latitude 38.3104444444444 and longitude -75.1239722222222?,42,0,yes,there is an airport located at latitude 38.3104444444444 and longitude -75.1239722222222. the airport is salisbury ocean city wicomico regional airport.,yes,ocean city municipal
