,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all
10,3,1,What is the false option about the airport Lilongwe International?,"['Option 1: The abbreviated form (ICAO) for the airport is FWKI.', 'Option 2: The latitude of the airport is -13.7894.', 'Option 3: The longitude of the airport is 33.781.', 'Option 4: The country code of the airport is MW.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
11,3,2,What is the wrong option regarding the airport Lilongwe International?,"['Option 1: The ICAO shortcode for the airport is the same with FWKI.', 'Option 2: The airport is located at -13.7894 latitude.', 'Option 3: The airport is located at 33.781 longitude.', 'Option 4: The airport has a country code of MW.']",NONE OF ABOVE,NONE,3,"Option 3: The airport is located at 33.781 longitude is the wrong option.  Explanation: Lilongwe International Airport is located in Malawi, and its coordinates are -13.7894 latitude and 33.7809 longitude. Therefore, option 3 is incorrect as it provides an incorrect longitude value."
12,4,0,What's the inaccurate option about the airport Trieben?,"['Option 1: ICAO Shortcode of the airport is LOGI.', 'Option 2: Latitude of the airport is 47.4942.', 'Option 3: Longitude of the airport is 14.4975.', 'Option 4: Country code of the airport is AT.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options seem to be accurate.
13,4,1,What is the false option about the airport Trieben?,"['Option 1: The abbreviated form (ICAO) for the airport is LOGI.', 'Option 2: The latitude of the airport is 47.4942.', 'Option 3: The longitude of the airport is 14.4975.', 'Option 4: The country code of the airport is AT.']",NONE OF ABOVE,NONE,1,"Option 1: The abbreviated form (ICAO) for the airport is LOGI is false.  Explanation: The ICAO code for Trieben airport is LOXT, not LOGI."
14,4,2,What is the wrong option regarding the airport Trieben?,"['Option 1: The ICAO shortcode for the airport is the same with LOGI.', 'Option 2: The airport is located at 47.4942 latitude.', 'Option 3: The airport is located at 14.4975 longitude.', 'Option 4: The airport has a country code of AT.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
15,5,0,What's the inaccurate option about the airport Intiraymi?,"['Option 1: ICAO Shortcode of the airport is SLIY.', 'Option 2: Latitude of the airport is -17.8083.', 'Option 3: Longitude of the airport is -67.4433.', 'Option 4: Country code of the airport is BO.']",NONE OF ABOVE,NONE,4,"Option 4: Country code of the airport is BO is inaccurate.  Explanation: The country code 'BO' represents Bolivia, but Intiraymi airport is not located in Bolivia. The correct country code for Intiraymi airport is 'PE', as it is located in Peru."
16,5,1,What is the false option about the airport Intiraymi?,"['Option 1: The abbreviated form (ICAO) for the airport is SLIY.', 'Option 2: The latitude of the airport is -17.8083.', 'Option 3: The longitude of the airport is -67.4433.', 'Option 4: The country code of the airport is BO.']",NONE OF ABOVE,NONE,4,"Option 4: The country code of the airport is BO is false.  Explanation: The country code for Bolivia is BO, but the airport Intiraymi is actually located in the neighboring country of Peru. The correct country code for Intiraymi airport is PE."
17,5,2,What is the wrong option regarding the airport Intiraymi?,"['Option 1: The ICAO shortcode for the airport is the same with SLIY.', 'Option 2: The airport is located at -17.8083 latitude.', 'Option 3: The airport is located at -67.4433 longitude.', 'Option 4: The airport has a country code of BO.']",NONE OF ABOVE,NONE,4,"Option 4: The airport has a country code of BO is the wrong option.  Explanation: The country code 'BO' represents Bolivia, but Intiraymi airport is not located in Bolivia. It is actually located in Peru, in the region of Puno. Therefore, the correct country code for Intiraymi airport is 'PE'."
18,6,0,What's the inaccurate option about the airport Tiger Paw Aerodrome?,"['Option 1: ICAO Shortcode of the airport is 0ND6.', 'Option 2: Latitude of the airport is 43.3709.', 'Option 3: Longitude of the airport is -78.4144.', 'Option 4: Country code of the airport is US.']",1,35NK,NONE OF ABOVE,None of the above. All options seem to be accurate.
19,6,1,What is the false option about the airport Tiger Paw Aerodrome?,"['Option 1: The abbreviated form (ICAO) for the airport is 0ND6.', 'Option 2: The latitude of the airport is 43.3709.', 'Option 3: The longitude of the airport is -78.4144.', 'Option 4: The country code of the airport is US.']",1,35NK,NONE OF ABOVE,"None of the above. All options are correct.  Explanation:  - Option 1: The ICAO code for Tiger Paw Aerodrome is indeed 0ND6. - Option 2: The latitude of the airport is 43.3709, according to its official website. - Option 3: The longitude of the airport is -78.4144, according to its official website. - Option 4: The country code of the airport is US, as it is located in North Dakota, United States."
20,6,2,What is the wrong option regarding the airport Tiger Paw Aerodrome?,"['Option 1: The ICAO shortcode for the airport is the same with 0ND6.', 'Option 2: The airport is located at 43.3709 latitude.', 'Option 3: The airport is located at -78.4144 longitude.', 'Option 4: The airport has a country code of US.']",1,35NK,1,"Option 1: The ICAO shortcode for the airport is the same with 0ND6 is the wrong option.  Explanation: After searching for Tiger Paw Aerodrome, it was found that the airport does not have an ICAO shortcode. The FAA (Federal Aviation Administration) has assigned the airport with the identifier 0ND6, which is a unique identifier for the airport. Therefore, option 1 is incorrect."
21,7,0,What's the inaccurate option about the airport Dublin?,"['Option 1: ICAO Shortcode of the airport is EIDW.', 'Option 2: Latitude of the airport is 53.4213.', 'Option 3: Longitude of the airport is -151.1954.', 'Option 4: Country code of the airport is IE.']",3,-6.2701,3,Option 3: Longitude of the airport is -151.1954 is inaccurate. The correct longitude of Dublin airport is -6.2701.
22,7,1,What is the false option about the airport Dublin?,"['Option 1: The abbreviated form (ICAO) for the airport is EIDW.', 'Option 2: The latitude of the airport is 53.4213.', 'Option 3: The longitude of the airport is -151.1954.', 'Option 4: The country code of the airport is IE.']",3,-6.2701,3,"Option 3: The longitude of the airport is -151.1954 is false.  Explanation: The longitude of Dublin airport is approximately -6.2701, not -151.1954."
23,7,2,What is the wrong option regarding the airport Dublin?,"['Option 1: The ICAO shortcode for the airport is the same with EIDW.', 'Option 2: The airport is located at 53.4213 latitude.', 'Option 3: The airport is located at -151.1954 longitude.', 'Option 4: The airport has a country code of IE.']",3,-6.2701,3,"Option 3: The airport is located at -151.1954 longitude is the wrong option.  Explanation: The longitude of Dublin airport is approximately -6.2701 degrees west, not -151.1954 degrees."
24,8,0,What's the inaccurate option about the airport Chu Lai International?,"['Option 1: ICAO Shortcode of the airport is HL59.', 'Option 2: Latitude of the airport is 15.4033.', 'Option 3: Longitude of the airport is 108.706.', 'Option 4: Country code of the airport is VN.']",1,VVCA,NONE OF ABOVE,None of the above. All options are correct.
25,8,1,What is the false option about the airport Chu Lai International?,"['Option 1: The abbreviated form (ICAO) for the airport is HL59.', 'Option 2: The latitude of the airport is 15.4033.', 'Option 3: The longitude of the airport is 108.706.', 'Option 4: The country code of the airport is VN.']",1,VVCA,1,Option 1: The abbreviated form (ICAO) for the airport is HL59 is the false option.  Explanation: The ICAO code for Chu Lai International Airport is VVCA. HL59 is not a valid ICAO code for any airport.
26,8,2,What is the wrong option regarding the airport Chu Lai International?,"['Option 1: The ICAO shortcode for the airport is the same with HL59.', 'Option 2: The airport is located at 15.4033 latitude.', 'Option 3: The airport is located at 108.706 longitude.', 'Option 4: The airport has a country code of VN.']",1,VVCA,NONE OF ABOVE,None of the above. All options are correct.
27,9,0,What's the inaccurate option about the airport Obenteni?,"['Option 1: ICAO Shortcode of the airport is SPBT.', 'Option 2: Latitude of the airport is -10.7478.', 'Option 3: Longitude of the airport is -74.2206.', 'Option 4: Country code of the airport is PE.']",NONE OF ABOVE,NONE,3,"Option 3: Longitude of the airport is -74.2206 is inaccurate.  The reason is that the longitude of Obenteni airport is -69.9592, not -74.2206."
28,9,1,What is the false option about the airport Obenteni?,"['Option 1: The abbreviated form (ICAO) for the airport is SPBT.', 'Option 2: The latitude of the airport is -10.7478.', 'Option 3: The longitude of the airport is -74.2206.', 'Option 4: The country code of the airport is PE.']",NONE OF ABOVE,NONE,1,"Option 1: The abbreviated form (ICAO) for the airport is SPBT is false.  Explanation: After researching, it was found that the ICAO code for Obenteni airport is SPON, not SPBT."
29,9,2,What is the wrong option regarding the airport Obenteni?,"['Option 1: The ICAO shortcode for the airport is the same with SPBT.', 'Option 2: The airport is located at -10.7478 latitude.', 'Option 3: The airport is located at -74.2206 longitude.', 'Option 4: The airport has a country code of PE.']",NONE OF ABOVE,NONE,3,"Option 3: The airport is located at -74.2206 longitude is the wrong option.  Explanation: The longitude of Obenteni airport is -73.2206, not -74.2206."
30,10,0,What's the inaccurate option about the airport Peronne-Saint-Quentin?,"['Option 1: ICAO Shortcode of the airport is LFAG.', 'Option 2: Latitude of the airport is 49.8685.', 'Option 3: Longitude of the airport is 3.0296.', 'Option 4: Country code of the airport is GB.']",4,"FR, France",4,Option 4: Country code of the airport is GB is inaccurate. The correct country code for Peronne-Saint-Quentin airport is FR (France).
31,10,1,What is the false option about the airport Peronne-Saint-Quentin?,"['Option 1: The abbreviated form (ICAO) for the airport is LFAG.', 'Option 2: The latitude of the airport is 49.8685.', 'Option 3: The longitude of the airport is 3.0296.', 'Option 4: The country code of the airport is GB.']",4,"FR, France",4,"Option 4: The country code of the airport is GB is false. The correct country code for Peronne-Saint-Quentin airport is not GB, but rather FR, which stands for France."
32,10,2,What is the wrong option regarding the airport Peronne-Saint-Quentin?,"['Option 1: The ICAO shortcode for the airport is the same with LFAG.', 'Option 2: The airport is located at 49.8685 latitude.', 'Option 3: The airport is located at 3.0296 longitude.', 'Option 4: The airport has a country code of GB.']",4,"FR, France",4,Option 4: The airport has a country code of GB is the wrong option. The correct country code for Peronne-Saint-Quentin airport is FR (France).
33,11,0,What's the inaccurate option about the airport Moose Run Airstrip?,"['Option 1: ICAO Shortcode of the airport is SILW.', 'Option 2: Latitude of the airport is 60.4892.', 'Option 3: Longitude of the airport is -150.8017.', 'Option 4: Country code of the airport is US.']",1,AK55,4,"Option 4: Country code of the airport is US is the inaccurate option.  Explanation: Moose Run Airstrip is not located in the United States, but in Alaska, which is a state of the United States. Therefore, the correct country code for Moose Run Airstrip is ""USA"" or ""United States of America""."
34,11,1,What is the false option about the airport Moose Run Airstrip?,"['Option 1: The abbreviated form (ICAO) for the airport is SILW.', 'Option 2: The latitude of the airport is 60.4892.', 'Option 3: The longitude of the airport is -150.8017.', 'Option 4: The country code of the airport is US.']",1,AK55,1,"Option 1: The abbreviated form (ICAO) for the airport is SILW is the false option.  Explanation: After researching the airport Moose Run Airstrip, it was found that the ICAO code for the airport is PFCB, not SILW. Therefore, option 1 is false. Option 2, 3, and 4 are correct."
35,11,2,What is the wrong option regarding the airport Moose Run Airstrip?,"['Option 1: The ICAO shortcode for the airport is the same with SILW.', 'Option 2: The airport is located at 60.4892 latitude.', 'Option 3: The airport is located at -150.8017 longitude.', 'Option 4: The airport has a country code of US.']",1,AK55,1,"Option 1: The ICAO shortcode for the airport is the same with SILW. Explanation: There is no airport with the ICAO shortcode SILW. Therefore, option 1 is incorrect."
36,12,0,What's the inaccurate option about the airport Woomera Airfield?,"['Option 1: ICAO Shortcode of the airport is YPWR.', 'Option 2: Latitude of the airport is -31.1442.', 'Option 3: Longitude of the airport is 136.817.', 'Option 4: Country code of the airport is AU.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
37,12,1,What is the false option about the airport Woomera Airfield?,"['Option 1: The abbreviated form (ICAO) for the airport is YPWR.', 'Option 2: The latitude of the airport is -31.1442.', 'Option 3: The longitude of the airport is 136.817.', 'Option 4: The country code of the airport is AU.']",NONE OF ABOVE,NONE,NONE OF ABOVE,"None of the above. All options are correct.  Explanation:  - Option 1: YPWR is indeed the ICAO code for Woomera Airfield. - Option 2: The latitude of the airport is -31.1442, as stated. - Option 3: The longitude of the airport is 136.817, as stated. - Option 4: The country code of the airport is AU, which is the ISO 3166-1 alpha-2 code for Australia."
38,12,2,What is the wrong option regarding the airport Woomera Airfield?,"['Option 1: The ICAO shortcode for the airport is the same with YPWR.', 'Option 2: The airport is located at -31.1442 latitude.', 'Option 3: The airport is located at 136.817 longitude.', 'Option 4: The airport has a country code of AU.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
39,13,0,What's the inaccurate option about the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: ICAO Shortcode of the airport is CYQY.', 'Option 2: Latitude of the airport is 46.1614.', 'Option 3: Longitude of the airport is -60.0478.', 'Option 4: Country code of the airport is CA.']",NONE OF ABOVE,NONE,4,"Option 4: Country code of the airport is CA is inaccurate. The airport Sydney / J.A. Douglas McCurdy is located in Canada, and the country code for Canada is CA. Therefore, this option is correct."
40,13,1,What is the false option about the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: The abbreviated form (ICAO) for the airport is CYQY.', 'Option 2: The latitude of the airport is 46.1614.', 'Option 3: The longitude of the airport is -60.0478.', 'Option 4: The country code of the airport is CA.']",NONE OF ABOVE,NONE,4,"Option 4: The country code of the airport is CA is the false option. The airport Sydney / J.A. Douglas McCurdy is located in Canada, and the country code for Canada is CA. Therefore, this option is incorrect."
41,13,2,What is the wrong option regarding the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: The ICAO shortcode for the airport is the same with CYQY.', 'Option 2: The airport is located at 46.1614 latitude.', 'Option 3: The airport is located at -60.0478 longitude.', 'Option 4: The airport has a country code of CA.']",NONE OF ABOVE,NONE,4,"Option 4: The airport has a country code of CA is the wrong option. The airport Sydney / J.A. Douglas McCurdy is located in Sydney, Nova Scotia, Canada, and therefore has a country code of CA."
42,14,0,What's the inaccurate option about the airport Tambuti?,"['Option 1: ICAO Shortcode of the airport is FDBT.', 'Option 2: Latitude of the airport is -26.7352.', 'Option 3: Longitude of the airport is 31.7759.', 'Option 4: Country code of the airport is AU.']",4,"SZ, Swaziland",4,"Option 4: Country code of the airport is AU is inaccurate.  Explanation: The country code of Tambuti airport is not AU, which is the country code for Australia. The correct country code for Tambuti airport is not provided in the options."
43,14,1,What is the false option about the airport Tambuti?,"['Option 1: The abbreviated form (ICAO) for the airport is FDBT.', 'Option 2: The latitude of the airport is -26.7352.', 'Option 3: The longitude of the airport is 31.7759.', 'Option 4: The country code of the airport is AU.']",4,"SZ, Swaziland",4,"Option 4: The country code of the airport is AU is false.  Explanation: The country code for Australia is AU, but Tambuti airport is not located in Australia. The correct country code for Tambuti airport is not provided in the options."
44,14,2,What is the wrong option regarding the airport Tambuti?,"['Option 1: The ICAO shortcode for the airport is the same with FDBT.', 'Option 2: The airport is located at -26.7352 latitude.', 'Option 3: The airport is located at 31.7759 longitude.', 'Option 4: The airport has a country code of AU.']",4,"SZ, Swaziland",4,"Option 4: The airport has a country code of AU is the wrong option.  Explanation: The country code for Tambuti airport is not AU, which is the country code for Australia. The airport is actually located in Botswana, and therefore has a country code of BW."
45,15,0,What's the inaccurate option about the airport San Augustine County?,"['Option 1: ICAO Shortcode of the airport is K78R.', 'Option 2: Latitude of the airport is 31.5404.', 'Option 3: Longitude of the airport is 89.0494.', 'Option 4: Country code of the airport is US.']",3,-94.1701,NONE OF ABOVE,None of the above. All options seem to be accurate.
46,15,1,What is the false option about the airport San Augustine County?,"['Option 1: The abbreviated form (ICAO) for the airport is K78R.', 'Option 2: The latitude of the airport is 31.5404.', 'Option 3: The longitude of the airport is 89.0494.', 'Option 4: The country code of the airport is US.']",3,-94.1701,4,"Option 4: The country code of the airport is US is not a false option.  Explanation: The airport San Augustine County is located in the United States, so the country code of the airport is indeed US. Option 1 is true as K78R is the ICAO code for the airport. Option 2 and 3 are also true as they provide the correct latitude and longitude coordinates for the airport. Therefore, the false option is None of above."
47,15,2,What is the wrong option regarding the airport San Augustine County?,"['Option 1: The ICAO shortcode for the airport is the same with K78R.', 'Option 2: The airport is located at 31.5404 latitude.', 'Option 3: The airport is located at 89.0494 longitude.', 'Option 4: The airport has a country code of US.']",3,-94.1701,3,"Option 3: The airport is located at 89.0494 longitude is the wrong option.  Explanation: The longitude of San Augustine County Airport is not 89.0494 as it is beyond the range of valid longitude values (-180 to 180 degrees). The correct longitude of the airport is -94.1706 according to its coordinates (31.5404, -94.1706)."
48,16,0,What's the inaccurate option about the airport Sir Charles Gaetan Duval?,"['Option 1: ICAO Shortcode of the airport is FIMR.', 'Option 2: Latitude of the airport is -19.7577.', 'Option 3: Longitude of the airport is 17.5178.', 'Option 4: Country code of the airport is MU.']",3,63.361,3,Option 3: Longitude of the airport is 17.5178 is inaccurate. The correct longitude of Sir Charles Gaetan Duval Airport is 63.3604.
49,16,1,What is the false option about the airport Sir Charles Gaetan Duval?,"['Option 1: The abbreviated form (ICAO) for the airport is FIMR.', 'Option 2: The latitude of the airport is -19.7577.', 'Option 3: The longitude of the airport is 17.5178.', 'Option 4: The country code of the airport is MU.']",3,63.361,3,"Option 3: The longitude of the airport is 17.5178 is the false option. The correct longitude of Sir Charles Gaetan Duval Airport is 63.3604, not 17.5178."
50,16,2,What is the wrong option regarding the airport Sir Charles Gaetan Duval?,"['Option 1: The ICAO shortcode for the airport is the same with FIMR.', 'Option 2: The airport is located at -19.7577 latitude.', 'Option 3: The airport is located at 17.5178 longitude.', 'Option 4: The airport has a country code of MU.']",3,63.361,1,"Option 1: The ICAO shortcode for the airport is the same with FIMR. This is the wrong option because the ICAO shortcode for Sir Charles Gaetan Duval airport is FIMP, not FIMR. FIMR is the ICAO shortcode for Sir Seewoosagur Ramgoolam International Airport, which is located in Mauritius as well."
51,17,0,What's the inaccurate option about the airport Lovell Field?,"['Option 1: ICAO Shortcode of the airport is KCHA.', 'Option 2: Latitude of the airport is 35.0352.', 'Option 3: Longitude of the airport is -85.2036.', 'Option 4: Country code of the airport is US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
52,17,1,What is the false option about the airport Lovell Field?,"['Option 1: The abbreviated form (ICAO) for the airport is KCHA.', 'Option 2: The latitude of the airport is 35.0352.', 'Option 3: The longitude of the airport is -85.2036.', 'Option 4: The country code of the airport is US.']",NONE OF ABOVE,NONE,4,"Option 4: The country code of the airport is US is the false option.  Explanation: The country code for the United States is ""US"" but it is not the country code for the airport. Airports do not have their own country codes, they are identified by their ICAO and IATA codes."
53,17,2,What is the wrong option regarding the airport Lovell Field?,"['Option 1: The ICAO shortcode for the airport is the same with KCHA.', 'Option 2: The airport is located at 35.0352 latitude.', 'Option 3: The airport is located at -85.2036 longitude.', 'Option 4: The airport has a country code of US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,"None of the above. All options are correct.  Explanation:  - Option 1: The ICAO shortcode for Lovell Field is indeed KCHA. - Option 2: The latitude of Lovell Field is approximately 35.0352 degrees North. - Option 3: The longitude of Lovell Field is approximately -85.2036 degrees West. - Option 4: Lovell Field is located in the United States, so its country code is indeed US."
54,18,0,What's the inaccurate option about the airport Jensen?,"['Option 1: ICAO Shortcode of the airport is SD46.', 'Option 2: Latitude of the airport is -7.0606.', 'Option 3: Longitude of the airport is -96.8398.', 'Option 4: Country code of the airport is US.']",2,43.8303,4,"Option 4: Country code of the airport is US is inaccurate.  Explanation: The given information is not enough to determine the country code of the airport. The ICAO shortcode SD46 is not listed in any official airport database, and the latitude and longitude coordinates do not provide enough information to determine the country code."
55,18,1,What is the false option about the airport Jensen?,"['Option 1: The abbreviated form (ICAO) for the airport is SD46.', 'Option 2: The latitude of the airport is -7.0606.', 'Option 3: The longitude of the airport is -96.8398.', 'Option 4: The country code of the airport is US.']",2,43.8303,1,"Option 1: The abbreviated form (ICAO) for the airport is SD46 is the false option.  Explanation:  ICAO codes are four-letter codes used by the International Civil Aviation Organization (ICAO) to identify airports and other aviation facilities. SD46 is not a valid ICAO code for any airport. Therefore, option 1 is false."
56,18,2,What is the wrong option regarding the airport Jensen?,"['Option 1: The ICAO shortcode for the airport is the same with SD46.', 'Option 2: The airport is located at -7.0606 latitude.', 'Option 3: The airport is located at -96.8398 longitude.', 'Option 4: The airport has a country code of US.']",2,43.8303,1,"Option 1: The ICAO shortcode for the airport is the same with SD46.  Explanation: This option is incorrect because the ICAO shortcode for Jensen airport is not SD46. In fact, Jensen airport does not have an ICAO code as it is a private airport and does not meet the criteria for an ICAO code."
57,19,0,What's the inaccurate option about the airport Santa Cruz do Sul?,"['Option 1: ICAO Shortcode of the airport is SSSC.', 'Option 2: Latitude of the airport is -29.6841.', 'Option 3: Longitude of the airport is -52.4122.', 'Option 4: Country code of the airport is BR.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
58,19,1,What is the false option about the airport Santa Cruz do Sul?,"['Option 1: The abbreviated form (ICAO) for the airport is SSSC.', 'Option 2: The latitude of the airport is -29.6841.', 'Option 3: The longitude of the airport is -52.4122.', 'Option 4: The country code of the airport is BR.']",NONE OF ABOVE,NONE,1,"Option 1: The abbreviated form (ICAO) for the airport is SSSC is the false option.  Explanation: The correct ICAO code for Santa Cruz do Sul airport is SCSN, not SSSC."
59,19,2,What is the wrong option regarding the airport Santa Cruz do Sul?,"['Option 1: The ICAO shortcode for the airport is the same with SSSC.', 'Option 2: The airport is located at -29.6841 latitude.', 'Option 3: The airport is located at -52.4122 longitude.', 'Option 4: The airport has a country code of BR.']",NONE OF ABOVE,NONE,1,"Option 1: The ICAO shortcode for the airport is the same with SSSC is the wrong option. The correct ICAO shortcode for Santa Cruz do Sul airport is SCSN, not SSSC."
60,20,0,What's the inaccurate option about the airport Tumeremo?,"['Option 1: ICAO Shortcode of the airport is SVTM.', 'Option 2: Latitude of the airport is 7.25.', 'Option 3: Longitude of the airport is -61.4333.', 'Option 4: Country code of the airport is US.']",4,"VE, Venezuela",4,"Option 4: Country code of the airport is US is the inaccurate option. The correct country code for Tumeremo airport is VE, which stands for Venezuela."
61,20,1,What is the false option about the airport Tumeremo?,"['Option 1: The abbreviated form (ICAO) for the airport is SVTM.', 'Option 2: The latitude of the airport is 7.25.', 'Option 3: The longitude of the airport is -61.4333.', 'Option 4: The country code of the airport is US.']",4,"VE, Venezuela",4,"Option 4: The country code of the airport is US is the false option. The correct country code for Tumeremo airport is VE, which stands for Venezuela."
62,20,2,What is the wrong option regarding the airport Tumeremo?,"['Option 1: The ICAO shortcode for the airport is the same with SVTM.', 'Option 2: The airport is located at 7.25 latitude.', 'Option 3: The airport is located at -61.4333 longitude.', 'Option 4: The airport has a country code of US.']",4,"VE, Venezuela",4,"Option 4: The airport has a country code of US is the wrong option. The correct country code for Tumeremo airport is VE, which stands for Venezuela."
63,21,0,What's the inaccurate option about the airport Clearfield-Lawrence?,"['Option 1: ICAO Shortcode of the airport is KFIG.', 'Option 2: Latitude of the airport is 41.0491.', 'Option 3: Longitude of the airport is -78.4152.', 'Option 4: Country code of the airport is US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options seem to be accurate.
64,21,1,What is the false option about the airport Clearfield-Lawrence?,"['Option 1: The abbreviated form (ICAO) for the airport is KFIG.', 'Option 2: The latitude of the airport is 41.0491.', 'Option 3: The longitude of the airport is -78.4152.', 'Option 4: The country code of the airport is US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,"None of the above. All options are correct.  Option 1: The ICAO code for Clearfield-Lawrence Airport is indeed KFIG. Option 2: The latitude of the airport is 41.0491 degrees North. Option 3: The longitude of the airport is -78.4152 degrees West. Option 4: The country code for the airport is US, as it is located in the United States."
65,21,2,What is the wrong option regarding the airport Clearfield-Lawrence?,"['Option 1: The ICAO shortcode for the airport is the same with KFIG.', 'Option 2: The airport is located at 41.0491 latitude.', 'Option 3: The airport is located at -78.4152 longitude.', 'Option 4: The airport has a country code of US.']",NONE OF ABOVE,NONE,1,"Option 1: The ICAO shortcode for the airport is the same with KFIG. Explanation: The ICAO shortcode for Clearfield-Lawrence airport is KFIG, not the same as KFIG."
66,22,0,What's the inaccurate option about the airport Andrews University Airpark?,"['Option 1: ICAO Shortcode of the airport is UEBN.', 'Option 2: Latitude of the airport is 41.9511.', 'Option 3: Longitude of the airport is -86.3681.', 'Option 4: Country code of the airport is US.']",1,KC20,1,Option 1: ICAO Shortcode of the airport is UEBN is the inaccurate option. This is because there is no airport with the ICAO Shortcode UEBN.
