,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all
10,3,1,What is the false option about the airport Lilongwe International?,"['Option 1: The abbreviated form (ICAO) for the airport is FWKI.', 'Option 2: The latitude of the airport is -13.7894.', 'Option 3: The longitude of the airport is 33.781.', 'Option 4: The country code of the airport is MW.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
11,3,2,What is the wrong option regarding the airport Lilongwe International?,"['Option 1: The ICAO shortcode for the airport is the same with FWKI.', 'Option 2: The airport is located at -13.7894 latitude.', 'Option 3: The airport is located at 33.781 longitude.', 'Option 4: The airport has a country code of MW.']",NONE OF ABOVE,NONE,3,"Option 3: The airport is located at 33.781 longitude is the wrong option.  Explanation: Lilongwe International Airport is located in Malawi, Africa. Its ICAO shortcode is FWKI, and it has a country code of MW, which are both correct options. However, the airport is not located at 33.781 longitude. Its longitude is 33.7808 degrees East."
12,4,0,What's the inaccurate option about the airport Trieben?,"['Option 1: ICAO Shortcode of the airport is LOGI.', 'Option 2: Latitude of the airport is 47.4942.', 'Option 3: Longitude of the airport is 14.4975.', 'Option 4: Country code of the airport is AT.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options seem to be accurate.
13,4,1,What is the false option about the airport Trieben?,"['Option 1: The abbreviated form (ICAO) for the airport is LOGI.', 'Option 2: The latitude of the airport is 47.4942.', 'Option 3: The longitude of the airport is 14.4975.', 'Option 4: The country code of the airport is AT.']",NONE OF ABOVE,NONE,1,Option 1: The abbreviated form (ICAO) for the airport is LOGI is false. The correct ICAO code for Trieben airport is LOXT.
14,4,2,What is the wrong option regarding the airport Trieben?,"['Option 1: The ICAO shortcode for the airport is the same with LOGI.', 'Option 2: The airport is located at 47.4942 latitude.', 'Option 3: The airport is located at 14.4975 longitude.', 'Option 4: The airport has a country code of AT.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options are correct.
15,5,0,What's the inaccurate option about the airport Intiraymi?,"['Option 1: ICAO Shortcode of the airport is SLIY.', 'Option 2: Latitude of the airport is -17.8083.', 'Option 3: Longitude of the airport is -67.4433.', 'Option 4: Country code of the airport is BO.']",NONE OF ABOVE,NONE,4,"Option 4: Country code of the airport is BO is inaccurate.  Explanation: The country code 'BO' represents Bolivia, but Intiraymi airport is not located in Bolivia. The correct country code for Intiraymi airport is 'PE', as it is located in Peru."
16,5,1,What is the false option about the airport Intiraymi?,"['Option 1: The abbreviated form (ICAO) for the airport is SLIY.', 'Option 2: The latitude of the airport is -17.8083.', 'Option 3: The longitude of the airport is -67.4433.', 'Option 4: The country code of the airport is BO.']",NONE OF ABOVE,NONE,4,"Option 4: The country code of the airport is BO is the false option.  Explanation: The country code for Bolivia is BO, but the airport Intiraymi is actually located in the neighboring country of Peru. The correct country code for Intiraymi airport is PE."
17,5,2,What is the wrong option regarding the airport Intiraymi?,"['Option 1: The ICAO shortcode for the airport is the same with SLIY.', 'Option 2: The airport is located at -17.8083 latitude.', 'Option 3: The airport is located at -67.4433 longitude.', 'Option 4: The airport has a country code of BO.']",NONE OF ABOVE,NONE,4,"Option 4: The airport has a country code of BO is the wrong option.  Explanation: The country code 'BO' represents Bolivia, but Intiraymi airport is not located in Bolivia. It is actually located in Peru, in the region of Puno. Therefore, the correct country code for Intiraymi airport is 'PE'."
18,6,0,What's the inaccurate option about the airport Tiger Paw Aerodrome?,"['Option 1: ICAO Shortcode of the airport is 0ND6.', 'Option 2: Latitude of the airport is 43.3709.', 'Option 3: Longitude of the airport is -78.4144.', 'Option 4: Country code of the airport is US.']",1,35NK,NONE OF ABOVE,None of the above. All options seem to be accurate.
19,6,1,What is the false option about the airport Tiger Paw Aerodrome?,"['Option 1: The abbreviated form (ICAO) for the airport is 0ND6.', 'Option 2: The latitude of the airport is 43.3709.', 'Option 3: The longitude of the airport is -78.4144.', 'Option 4: The country code of the airport is US.']",1,35NK,NONE OF ABOVE,"None of the above. All options are correct.  Explanation:  - Option 1: The ICAO code for Tiger Paw Aerodrome is indeed 0ND6. - Option 2: The latitude of the airport is 43.3709, according to various aviation databases. - Option 3: The longitude of the airport is -78.4144, according to various aviation databases. - Option 4: The country code for Tiger Paw Aerodrome is US, as it is located in the United States."
20,6,2,What is the wrong option regarding the airport Tiger Paw Aerodrome?,"['Option 1: The ICAO shortcode for the airport is the same with 0ND6.', 'Option 2: The airport is located at 43.3709 latitude.', 'Option 3: The airport is located at -78.4144 longitude.', 'Option 4: The airport has a country code of US.']",1,35NK,1,"Option 1: The ICAO shortcode for the airport is the same with 0ND6 is the wrong option.  Explanation: After searching for Tiger Paw Aerodrome, it was found that the airport does not have an ICAO shortcode. The only identifier for the airport is 0ND6, which is a FAA LID (Federal Aviation Administration Location Identifier). Therefore, option 1 is incorrect."
21,7,0,What's the inaccurate option about the airport Dublin?,"['Option 1: ICAO Shortcode of the airport is EIDW.', 'Option 2: Latitude of the airport is 53.4213.', 'Option 3: Longitude of the airport is -151.1954.', 'Option 4: Country code of the airport is IE.']",3,-6.2701,3,Option 3: Longitude of the airport is -151.1954 is inaccurate. The correct longitude of Dublin airport is -6.2701.
22,7,1,What is the false option about the airport Dublin?,"['Option 1: The abbreviated form (ICAO) for the airport is EIDW.', 'Option 2: The latitude of the airport is 53.4213.', 'Option 3: The longitude of the airport is -151.1954.', 'Option 4: The country code of the airport is IE.']",3,-6.2701,3,"Option 3: The longitude of the airport is -151.1954 is false.  Explanation: The longitude of Dublin airport is approximately -6.2701, not -151.1954."
23,7,2,What is the wrong option regarding the airport Dublin?,"['Option 1: The ICAO shortcode for the airport is the same with EIDW.', 'Option 2: The airport is located at 53.4213 latitude.', 'Option 3: The airport is located at -151.1954 longitude.', 'Option 4: The airport has a country code of IE.']",3,-6.2701,3,"Option 3: The airport is located at -151.1954 longitude is the wrong option.  Explanation: The longitude of Dublin airport is approximately -6.2701 degrees west, not -151.1954 degrees."
24,8,0,What's the inaccurate option about the airport Chu Lai International?,"['Option 1: ICAO Shortcode of the airport is HL59.', 'Option 2: Latitude of the airport is 15.4033.', 'Option 3: Longitude of the airport is 108.706.', 'Option 4: Country code of the airport is VN.']",1,VVCA,NONE OF ABOVE,None of the above. All options are correct.
25,8,1,What is the false option about the airport Chu Lai International?,"['Option 1: The abbreviated form (ICAO) for the airport is HL59.', 'Option 2: The latitude of the airport is 15.4033.', 'Option 3: The longitude of the airport is 108.706.', 'Option 4: The country code of the airport is VN.']",1,VVCA,1,Option 1: The abbreviated form (ICAO) for the airport is HL59 is the false option.  Explanation: The ICAO code for Chu Lai International Airport is VVCA. HL59 is not a valid ICAO code for any airport.
26,8,2,What is the wrong option regarding the airport Chu Lai International?,"['Option 1: The ICAO shortcode for the airport is the same with HL59.', 'Option 2: The airport is located at 15.4033 latitude.', 'Option 3: The airport is located at 108.706 longitude.', 'Option 4: The airport has a country code of VN.']",1,VVCA,NONE OF ABOVE,None of the above. All options are correct.
27,9,0,What's the inaccurate option about the airport Obenteni?,"['Option 1: ICAO Shortcode of the airport is SPBT.', 'Option 2: Latitude of the airport is -10.7478.', 'Option 3: Longitude of the airport is -74.2206.', 'Option 4: Country code of the airport is GB.']",4,"PE, Peru",4,"Option 4: Country code of the airport is GB is inaccurate. The correct country code for Obenteni airport is not GB, which stands for the United Kingdom, but rather it is located in Peru. The correct country code for Obenteni airport is PE."
28,9,1,What is the false option about the airport Obenteni?,"['Option 1: The abbreviated form (ICAO) for the airport is SPBT.', 'Option 2: The latitude of the airport is -10.7478.', 'Option 3: The longitude of the airport is -74.2206.', 'Option 4: The country code of the airport is GB.']",4,"PE, Peru",4,"Option 4: The country code of the airport is GB is false. The correct country code for Obenteni airport is not GB, it is Peru."
29,9,2,What is the wrong option regarding the airport Obenteni?,"['Option 1: The ICAO shortcode for the airport is the same with SPBT.', 'Option 2: The airport is located at -10.7478 latitude.', 'Option 3: The airport is located at -74.2206 longitude.', 'Option 4: The airport has a country code of GB.']",4,"PE, Peru",4,Option 4: The airport has a country code of GB is the wrong option. The correct country code for Obenteni airport is PE (Peru).
30,10,0,What's the inaccurate option about the airport Peronne-Saint-Quentin?,"['Option 1: ICAO Shortcode of the airport is SILW.', 'Option 2: Latitude of the airport is 49.8685.', 'Option 3: Longitude of the airport is 3.0296.', 'Option 4: Country code of the airport is FR.']",1,LFAG,NONE OF ABOVE,None of the above. All options seem to be accurate.
31,10,1,What is the false option about the airport Peronne-Saint-Quentin?,"['Option 1: The abbreviated form (ICAO) for the airport is SILW.', 'Option 2: The latitude of the airport is 49.8685.', 'Option 3: The longitude of the airport is 3.0296.', 'Option 4: The country code of the airport is FR.']",1,LFAG,1,Option 1: The abbreviated form (ICAO) for the airport is SILW is false. The correct ICAO code for Peronne-Saint-Quentin airport is LFAG.
32,10,2,What is the wrong option regarding the airport Peronne-Saint-Quentin?,"['Option 1: The ICAO shortcode for the airport is the same with SILW.', 'Option 2: The airport is located at 49.8685 latitude.', 'Option 3: The airport is located at 3.0296 longitude.', 'Option 4: The airport has a country code of FR.']",1,LFAG,1,Option 1: The ICAO shortcode for the airport is the same with SILW is the wrong option. The correct ICAO shortcode for Peronne-Saint-Quentin airport is LFAG. SILW is the ICAO shortcode for a different airport in Bolivia.
33,11,0,What's the inaccurate option about the airport Moose Run Airstrip?,"['Option 1: ICAO Shortcode of the airport is WA67.', 'Option 2: Latitude of the airport is 60.4892.', 'Option 3: Longitude of the airport is -150.8017.', 'Option 4: Country code of the airport is US.']",1,AK55,4,"Option 4: Country code of the airport is US is the inaccurate option.  Explanation:  Moose Run Airstrip is located in Alaska, which is a state of the United States. Therefore, the correct country code for Moose Run Airstrip is ""USA"" or ""United States"" instead of just ""US""."
34,11,1,What is the false option about the airport Moose Run Airstrip?,"['Option 1: The abbreviated form (ICAO) for the airport is WA67.', 'Option 2: The latitude of the airport is 60.4892.', 'Option 3: The longitude of the airport is -150.8017.', 'Option 4: The country code of the airport is US.']",1,AK55,4,"Option 4: The country code of the airport is US is the false option.  Explanation: The country code for the United States is typically ""US"" in international contexts, but it is not used as a code for individual airports. Moose Run Airstrip is located in the United States, specifically in the state of Alaska, but its country code would not be ""US."""
35,11,2,What is the wrong option regarding the airport Moose Run Airstrip?,"['Option 1: The ICAO shortcode for the airport is the same with WA67.', 'Option 2: The airport is located at 60.4892 latitude.', 'Option 3: The airport is located at -150.8017 longitude.', 'Option 4: The airport has a country code of US.']",1,AK55,1,"Option 1: The ICAO shortcode for the airport is the same with WA67. Explanation: According to the information provided, there is no mention of an ICAO shortcode for Moose Run Airstrip. Therefore, option 1 is incorrect."
36,12,0,What's the inaccurate option about the airport Woomera Airfield?,"['Option 1: ICAO Shortcode of the airport is YPWR.', 'Option 2: Latitude of the airport is -31.1442.', 'Option 3: Longitude of the airport is 136.817.', 'Option 4: Country code of the airport is TZ.']",4,"AU, Australia",4,"Option 4: Country code of the airport is TZ is inaccurate. The correct country code for Woomera Airfield is AU, which stands for Australia."
37,12,1,What is the false option about the airport Woomera Airfield?,"['Option 1: The abbreviated form (ICAO) for the airport is YPWR.', 'Option 2: The latitude of the airport is -31.1442.', 'Option 3: The longitude of the airport is 136.817.', 'Option 4: The country code of the airport is TZ.']",4,"AU, Australia",4,"Option 4: The country code of the airport is TZ is false.  Explanation: The country code for Australia is AU, not TZ. Therefore, the airport Woomera Airfield, which is located in Australia, cannot have a country code of TZ."
38,12,2,What is the wrong option regarding the airport Woomera Airfield?,"['Option 1: The ICAO shortcode for the airport is the same with YPWR.', 'Option 2: The airport is located at -31.1442 latitude.', 'Option 3: The airport is located at 136.817 longitude.', 'Option 4: The airport has a country code of TZ.']",4,"AU, Australia",4,"Option 4: The airport has a country code of TZ is the wrong option. The correct country code for Woomera Airfield is AU, which stands for Australia."
39,13,0,What's the inaccurate option about the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: ICAO Shortcode of the airport is CYQY.', 'Option 2: Latitude of the airport is 46.1614.', 'Option 3: Longitude of the airport is 17.5178.', 'Option 4: Country code of the airport is CA.']",3,-60.0478,3,Option 3: Longitude of the airport is 17.5178 is inaccurate. The correct longitude of Sydney / J.A. Douglas McCurdy Airport is -60.0489.
40,13,1,What is the false option about the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: The abbreviated form (ICAO) for the airport is CYQY.', 'Option 2: The latitude of the airport is 46.1614.', 'Option 3: The longitude of the airport is 17.5178.', 'Option 4: The country code of the airport is CA.']",3,-60.0478,3,Option 3: The longitude of the airport is 17.5178 is false. The correct longitude of J.A. Douglas McCurdy Sydney Airport is -60.0489.
41,13,2,What is the wrong option regarding the airport Sydney / J.A. Douglas McCurdy?,"['Option 1: The ICAO shortcode for the airport is the same with CYQY.', 'Option 2: The airport is located at 46.1614 latitude.', 'Option 3: The airport is located at 17.5178 longitude.', 'Option 4: The airport has a country code of CA.']",3,-60.0478,3,Option 3: The airport is located at 17.5178 longitude is the wrong option. The correct longitude for Sydney / J.A. Douglas McCurdy airport is -60.0478.
42,14,0,What's the inaccurate option about the airport Tambuti?,"['Option 1: ICAO Shortcode of the airport is FDBT.', 'Option 2: Latitude of the airport is -7.0606.', 'Option 3: Longitude of the airport is 31.7759.', 'Option 4: Country code of the airport is SZ.']",2,-26.7352,4,"Option 4: Country code of the airport is SZ. The country code for Swaziland, where Tambuti airport is located, is SZ. However, Tambuti airport is a private airport and does not have an official IATA or ICAO code. Therefore, option 1 is also inaccurate."
43,14,1,What is the false option about the airport Tambuti?,"['Option 1: The abbreviated form (ICAO) for the airport is FDBT.', 'Option 2: The latitude of the airport is -7.0606.', 'Option 3: The longitude of the airport is 31.7759.', 'Option 4: The country code of the airport is SZ.']",2,-26.7352,4,"Option 4: The country code of the airport is SZ is false.  Explanation: The country code for Eswatini (formerly known as Swaziland) is SZ, but Tambuti airport is not located in Eswatini. Therefore, the country code for Tambuti airport is not SZ."
44,14,2,What is the wrong option regarding the airport Tambuti?,"['Option 1: The ICAO shortcode for the airport is the same with FDBT.', 'Option 2: The airport is located at -7.0606 latitude.', 'Option 3: The airport is located at 31.7759 longitude.', 'Option 4: The airport has a country code of SZ.']",2,-26.7352,4,"Option 4: The airport has a country code of SZ is the wrong option.  Explanation: The country code for Swaziland, where Tambuti airport is located, is not SZ. The correct country code for Swaziland is SZL."
45,15,0,What's the inaccurate option about the airport San Augustine County?,"['Option 1: ICAO Shortcode of the airport is K78R.', 'Option 2: Latitude of the airport is 31.5404.', 'Option 3: Longitude of the airport is 141.609.', 'Option 4: Country code of the airport is US.']",3,-94.1701,3,"Option 3: Longitude of the airport is 141.609 is inaccurate.  Explanation: The longitude of San Augustine County Airport is not 141.609, as this value corresponds to a location in Japan. The correct longitude of the airport is -94.1706, which is located in the United States."
46,15,1,What is the false option about the airport San Augustine County?,"['Option 1: The abbreviated form (ICAO) for the airport is K78R.', 'Option 2: The latitude of the airport is 31.5404.', 'Option 3: The longitude of the airport is 141.609.', 'Option 4: The country code of the airport is US.']",3,-94.1701,3,"Option 3: The longitude of the airport is 141.609 is false.  Explanation: The longitude of San Augustine County Airport is not 141.609, as this value corresponds to a location in Japan. The correct longitude of the airport is -94.1706, which is located in the United States."
47,15,2,What is the wrong option regarding the airport San Augustine County?,"['Option 1: The ICAO shortcode for the airport is the same with K78R.', 'Option 2: The airport is located at 31.5404 latitude.', 'Option 3: The airport is located at 141.609 longitude.', 'Option 4: The airport has a country code of US.']",3,-94.1701,3,Option 3: The airport is located at 141.609 longitude is the wrong option.  Explanation: The longitude of San Augustine County airport is not 141.609 as it is located in the United States. The longitude of the airport is approximately -94.1706.
48,16,0,What's the inaccurate option about the airport Sir Charles Gaetan Duval?,"['Option 1: ICAO Shortcode of the airport is OR00.', 'Option 2: Latitude of the airport is -19.7577.', 'Option 3: Longitude of the airport is 63.361.', 'Option 4: Country code of the airport is MU.']",1,FIMR,1,Option 1: ICAO Shortcode of the airport is OR00 is the inaccurate option. This is because OR00 is not a valid ICAO code for any airport. ICAO codes are four-letter codes assigned to airports by the International Civil Aviation Organization (ICAO) and typically start with a letter from A to Z.
49,16,1,What is the false option about the airport Sir Charles Gaetan Duval?,"['Option 1: The abbreviated form (ICAO) for the airport is OR00.', 'Option 2: The latitude of the airport is -19.7577.', 'Option 3: The longitude of the airport is 63.361.', 'Option 4: The country code of the airport is MU.']",1,FIMR,1,"Option 1: The abbreviated form (ICAO) for the airport is OR00 is the false option.  Explanation:  ICAO code is a four-letter code used to identify airports worldwide. However, Sir Charles Gaetan Duval Airport does not have an ICAO code of OR00. In fact, it does not have an ICAO code at all, as it is a private airport located in Mauritius and is not open to public use."
50,16,2,What is the wrong option regarding the airport Sir Charles Gaetan Duval?,"['Option 1: The ICAO shortcode for the airport is the same with OR00.', 'Option 2: The airport is located at -19.7577 latitude.', 'Option 3: The airport is located at 63.361 longitude.', 'Option 4: The airport has a country code of MU.']",1,FIMR,3,"Option 3: The airport is located at 63.361 longitude is the wrong option.  Explanation: The longitude of Sir Charles Gaetan Duval airport is not 63.361, as this value is outside the range of valid longitudes (-180 to 180 degrees). The correct longitude of the airport is 63.3615 degrees east."
51,17,0,What's the inaccurate option about the airport Lovell Field?,"['Option 1: ICAO Shortcode of the airport is UEBN.', 'Option 2: Latitude of the airport is 35.0352.', 'Option 3: Longitude of the airport is -85.2036.', 'Option 4: Country code of the airport is US.']",1,KCHA,1,"Option 1: ICAO Shortcode of the airport is UEBN is the inaccurate option. The correct ICAO Shortcode of Lovell Field airport is KCHA, not UEBN."
52,17,1,What is the false option about the airport Lovell Field?,"['Option 1: The abbreviated form (ICAO) for the airport is UEBN.', 'Option 2: The latitude of the airport is 35.0352.', 'Option 3: The longitude of the airport is -85.2036.', 'Option 4: The country code of the airport is US.']",1,KCHA,1,"Option 1: The abbreviated form (ICAO) for the airport is UEBN.  Explanation: The false option is option 1. The correct ICAO code for Lovell Field airport is KCHA, not UEBN. The ICAO code is a four-letter code used to identify airports worldwide."
53,17,2,What is the wrong option regarding the airport Lovell Field?,"['Option 1: The ICAO shortcode for the airport is the same with UEBN.', 'Option 2: The airport is located at 35.0352 latitude.', 'Option 3: The airport is located at -85.2036 longitude.', 'Option 4: The airport has a country code of US.']",1,KCHA,1,"Option 1: The ICAO shortcode for the airport is the same with UEBN. Explanation: This option is incorrect because Lovell Field's ICAO shortcode is KCHA, not UEBN. UEBN is the ICAO shortcode for a different airport located in Russia."
54,18,0,What's the inaccurate option about the airport Jensen?,"['Option 1: ICAO Shortcode of the airport is SD46.', 'Option 2: Latitude of the airport is 43.8303.', 'Option 3: Longitude of the airport is -96.8398.', 'Option 4: Country code of the airport is US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,None of the above. All options seem to be accurate.
55,18,1,What is the false option about the airport Jensen?,"['Option 1: The abbreviated form (ICAO) for the airport is SD46.', 'Option 2: The latitude of the airport is 43.8303.', 'Option 3: The longitude of the airport is -96.8398.', 'Option 4: The country code of the airport is US.']",NONE OF ABOVE,NONE,NONE OF ABOVE,"None of the above. All options are correct.  Option 1 provides the ICAO code for the airport, which is SD46. Option 2 and 3 provide the latitude and longitude coordinates of the airport, respectively. Option 4 correctly identifies the country code for the airport as US, indicating that it is located in the United States."
56,18,2,What is the wrong option regarding the airport Jensen?,"['Option 1: The ICAO shortcode for the airport is the same with SD46.', 'Option 2: The airport is located at 43.8303 latitude.', 'Option 3: The airport is located at -96.8398 longitude.', 'Option 4: The airport has a country code of US.']",NONE OF ABOVE,NONE,1,"Option 1: The ICAO shortcode for the airport is the same with SD46. Explanation: According to the options given, there is no mention of the ICAO shortcode for the airport Jensen. Therefore, none of the options are correct."
57,19,0,What's the inaccurate option about the airport Santa Cruz do Sul?,"['Option 1: ICAO Shortcode of the airport is SSSC.', 'Option 2: Latitude of the airport is -29.6841.', 'Option 3: Longitude of the airport is -46.8714.', 'Option 4: Country code of the airport is BR.']",3,-52.4122,3,"Option 3: Longitude of the airport is -46.8714 is inaccurate.  The latitude and country code are correct, but the longitude is incorrect. Santa Cruz do Sul airport is located in Brazil, but the correct longitude is -52.4258, not -46.8714."
58,19,1,What is the false option about the airport Santa Cruz do Sul?,"['Option 1: The abbreviated form (ICAO) for the airport is SSSC.', 'Option 2: The latitude of the airport is -29.6841.', 'Option 3: The longitude of the airport is -46.8714.', 'Option 4: The country code of the airport is BR.']",3,-52.4122,1,"Option 1: The abbreviated form (ICAO) for the airport is SSSC is false.  The correct ICAO code for Santa Cruz do Sul airport is SCSN, not SSSC."
59,19,2,What is the wrong option regarding the airport Santa Cruz do Sul?,"['Option 1: The ICAO shortcode for the airport is the same with SSSC.', 'Option 2: The airport is located at -29.6841 latitude.', 'Option 3: The airport is located at -46.8714 longitude.', 'Option 4: The airport has a country code of BR.']",3,-52.4122,3,"Option 3: The airport is located at -46.8714 longitude is the wrong option.  Explanation: According to the given options, the airport Santa Cruz do Sul is located at -29.6841 latitude and has a country code of BR, which refers to Brazil. However, the longitude of the airport is not provided in the options. Therefore, option 3 is incorrect."
60,20,0,What's the inaccurate option about the airport Tumeremo?,"['Option 1: ICAO Shortcode of the airport is SVTM.', 'Option 2: Latitude of the airport is 7.25.', 'Option 3: Longitude of the airport is -86.6885.', 'Option 4: Country code of the airport is VE.']",3,-61.4333,3,Option 3: Longitude of the airport is -86.6885 is inaccurate. The correct longitude of Tumeremo airport is -61.4986.
61,20,1,What is the false option about the airport Tumeremo?,"['Option 1: The abbreviated form (ICAO) for the airport is SVTM.', 'Option 2: The latitude of the airport is 7.25.', 'Option 3: The longitude of the airport is -86.6885.', 'Option 4: The country code of the airport is VE.']",3,-61.4333,2,"Option 2: The latitude of the airport is 7.25 is the false option. The latitude of Tumeremo airport is actually 7.24917, which is slightly different from 7.25."
62,20,2,What is the wrong option regarding the airport Tumeremo?,"['Option 1: The ICAO shortcode for the airport is the same with SVTM.', 'Option 2: The airport is located at 7.25 latitude.', 'Option 3: The airport is located at -86.6885 longitude.', 'Option 4: The airport has a country code of VE.']",3,-61.4333,3,"Option 3: The airport is located at -86.6885 longitude. This is the wrong option because the longitude of Tumeremo airport is -61.5167, not -86.6885."
63,21,0,What's the inaccurate option about the airport Clearfield-Lawrence?,"['Option 1: ICAO Shortcode of the airport is KSZP.', 'Option 2: Latitude of the airport is 41.0491.', 'Option 3: Longitude of the airport is -78.4152.', 'Option 4: Country code of the airport is US.']",1,KFIG,NONE OF ABOVE,None of the above. All options seem to be accurate.
64,21,1,What is the false option about the airport Clearfield-Lawrence?,"['Option 1: The abbreviated form (ICAO) for the airport is KSZP.', 'Option 2: The latitude of the airport is 41.0491.', 'Option 3: The longitude of the airport is -78.4152.', 'Option 4: The country code of the airport is US.']",1,KFIG,1,"Option 1: The abbreviated form (ICAO) for the airport is KSZP is false.  Explanation: The ICAO code for Clearfield-Lawrence airport is KFIG, not KSZP. KSZP is the ICAO code for Santa Paula Airport in California."
65,21,2,What is the wrong option regarding the airport Clearfield-Lawrence?,"['Option 1: The ICAO shortcode for the airport is the same with KSZP.', 'Option 2: The airport is located at 41.0491 latitude.', 'Option 3: The airport is located at -78.4152 longitude.', 'Option 4: The airport has a country code of US.']",1,KFIG,1,"Option 1: The ICAO shortcode for the airport is the same with KSZP. Explanation: This option is incorrect because KSZP is the ICAO shortcode for the airport in Santa Paula, California, and not for Clearfield-Lawrence airport. The correct ICAO shortcode for Clearfield-Lawrence airport is KFIG."
66,22,0,What's the inaccurate option about the airport Andrews University Airpark?,"['Option 1: ICAO Shortcode of the airport is KC20.', 'Option 2: Latitude of the airport is 41.9511.', 'Option 3: Longitude of the airport is -84.3697.', 'Option 4: Country code of the airport is US.']",3,-86.3681,NONE OF ABOVE,None of the above. All options seem to be accurate.
