,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all,model_reasoning
22,7,1,What is the false option about the movie Avengers: Age of Ultron released in year 2015?,"['Option 1: It was directed by Joss Whedon.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,"Option 3: It is an animation movie. Explanation: Avengers: Age of Ultron is not an animation movie. It is a live-action film that uses computer-generated imagery (CGI) for certain elements, such as the character of Ultron and the various special effects. However, the majority of the film features live actors and is therefore not classified as an animation.",1
23,7,2,What is the wrong option regarding the movie Avengers: Age of Ultron released in year 2015?,"['Option 1: The name of the Director is Joss Whedon.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,"Option 3: The movie is an animation movie. Explanation: Avengers: Age of Ultron is not an animation movie. It is a live-action film that incorporates computer-generated imagery (CGI) for certain characters and effects, but it is not classified as an animation. The actors in the film performed their roles in person, not through animated characters.",1
27,9,0,What's the inaccurate option about the movie Batman v Superman: Dawn of Justice released in year 2016?,"['Option 1: Directed by Zack Snyder.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",3,non-animation,3,"Option 3: Has the genre of animation movie. Explanation: Batman v Superman: Dawn of Justice is not an animation movie. It is a live-action film that falls under the genres of action, adventure, and superhero. The film features real actors and is not created using animation techniques.",1
28,9,1,What is the false option about the movie Batman v Superman: Dawn of Justice released in year 2016?,"['Option 1: It was directed by Zack Snyder.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,"Option 3: It is an animation movie. Explanation: Batman v Superman: Dawn of Justice is not an animation movie. It is a live-action film featuring actors in the roles of the characters. The film uses special effects and CGI for certain scenes, but it is not an animated film.",1
29,9,2,What is the wrong option regarding the movie Batman v Superman: Dawn of Justice released in year 2016?,"['Option 1: The name of the Director is Zack Snyder.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,Option 3: The movie is an animation movie. Explanation: Batman v Superman: Dawn of Justice is not an animation movie. It is a live-action film featuring real actors. The movie is part of the DC Extended Universe and stars Ben Affleck as Batman and Henry Cavill as Superman.,1
30,10,0,What's the inaccurate option about the movie Superman Returns released in year 2006?,"['Option 1: Directed by Bryan Singer.', 'Option 2: Produced in the country Canada.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country Canada. Explanation: Superman Returns was not produced in Canada. It was primarily produced in the United States and Australia. The director, Bryan Singer, is American and the production companies involved were American and Australian.",1
31,10,1,What is the false option about the movie Superman Returns released in year 2006?,"['Option 1: It was directed by Bryan Singer.', 'Option 2: It was produced in the country Canada.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country Canada. Explanation: Superman Returns was not produced in Canada. It was primarily produced in the United States and Australia. Bryan Singer directed the film, and it is indeed a non-animation movie, making options 1 and 3 true.",1
32,10,2,What is the wrong option regarding the movie Superman Returns released in year 2006?,"['Option 1: The name of the Director is Bryan Singer.', 'Option 2: The movie was produced in the country Canada.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country Canada. Explanation: Superman Returns was not produced in Canada. It was produced in the United States. The director of the movie is Bryan Singer, which makes option 1 correct. The movie is a non-animation movie, which makes option 3 correct. Therefore, option 2 is the wrong option.",1
39,13,0,What's the inaccurate option about the movie The Lone Ranger released in year 2013?,"['Option 1: Directed by Gore Verbinski.', 'Option 2: Produced in the country Hong Kong.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country Hong Kong. Explanation: The Lone Ranger is an American action film, not a Hong Kong production. It was directed by Gore Verbinski and produced by Jerry Bruckheimer Films and Walt Disney Pictures.",1
40,13,1,What is the false option about the movie The Lone Ranger released in year 2013?,"['Option 1: It was directed by Gore Verbinski.', 'Option 2: It was produced in the country Hong Kong.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country Hong Kong. Explanation: The Lone Ranger is an American action film, not a Hong Kong production. It was directed by Gore Verbinski and produced by Jerry Bruckheimer Films and Walt Disney Pictures, both of which are American companies.",1
41,13,2,What is the wrong option regarding the movie The Lone Ranger released in year 2013?,"['Option 1: The name of the Director is Gore Verbinski.', 'Option 2: The movie was produced in the country Hong Kong.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country Hong Kong. Explanation: The Lone Ranger is an American action film, not a Hong Kong production. It was directed by Gore Verbinski and produced by Jerry Bruckheimer Films and Walt Disney Pictures.",1
42,14,0,What's the inaccurate option about the movie Man of Steel released in year 2013?,"['Option 1: Directed by David Fincher.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of non-animation movie.']",1,Zack Snyder,1,"Option 1: Directed by David Fincher. Explanation: Man of Steel was directed by Zack Snyder, not David Fincher. David Fincher is a renowned director known for movies like Fight Club and The Social Network, but he did not direct Man of Steel.",1
43,14,1,What is the false option about the movie Man of Steel released in year 2013?,"['Option 1: It was directed by David Fincher.', 'Option 2: It was produced in the country USA.', 'Option 3: It is a non-animation movie.']",1,Zack Snyder,1,"Option 1: It was directed by David Fincher. Explanation: Man of Steel was actually directed by Zack Snyder, not David Fincher. David Fincher is a renowned director known for films like Fight Club and The Social Network, but he did not direct Man of Steel.",1
44,14,2,What is the wrong option regarding the movie Man of Steel released in year 2013?,"['Option 1: The name of the Director is David Fincher.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is a non-animation movie.']",1,Zack Snyder,1,"Option 1: The name of the Director is David Fincher. Explanation: The movie Man of Steel was directed by Zack Snyder, not David Fincher. Therefore, option 1 is incorrect.",1
48,16,0,What's the inaccurate option about the movie The Avengers released in year 2012?,"['Option 1: Directed by Joss Whedon.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",3,non-animation,3,"Option 3: Has the genre of animation movie. Explanation: The Avengers (2012) is not an animation movie. It is a live-action film that falls under the genres of action, adventure, and sci-fi. The film features real actors and not animated characters.",1
49,16,1,What is the false option about the movie The Avengers released in year 2012?,"['Option 1: It was directed by Joss Whedon.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,Option 3: It is an animation movie. Explanation: The Avengers (2012) is not an animation movie. It is a live-action film that features real actors. It is a superhero film based on the Marvel Comics superhero team of the same name.,1
50,16,2,What is the wrong option regarding the movie The Avengers released in year 2012?,"['Option 1: The name of the Director is Joss Whedon.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,"Option 3: The movie is an animation movie. Explanation: The Avengers (2012) is not an animation movie. It is a live-action film featuring real actors. The film is part of the Marvel Cinematic Universe and includes characters such as Iron Man, Captain America, Thor, and the Hulk, among others.",1
54,18,0,What's the inaccurate option about the movie Men in Black 3 released in year 2012?,"['Option 1: Directed by Barry Sonnenfeld.', 'Option 2: Produced in the country Spain.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country Spain. Explanation: Men in Black 3 was not produced in Spain. It is an American film, produced by Amblin Entertainment and Parkes/MacDonald Productions, and distributed by Columbia Pictures.",1
55,18,1,What is the false option about the movie Men in Black 3 released in year 2012?,"['Option 1: It was directed by Barry Sonnenfeld.', 'Option 2: It was produced in the country Spain.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country Spain. Explanation: Men in Black 3 is an American film, not a Spanish production. It was produced by Amblin Entertainment and Parkes+MacDonald Image Nation and distributed by Columbia Pictures, all of which are American companies.",1
56,18,2,What is the wrong option regarding the movie Men in Black 3 released in year 2012?,"['Option 1: The name of the Director is Barry Sonnenfeld.', 'Option 2: The movie was produced in the country Spain.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country Spain. Explanation: Men in Black 3 is an American film, not a Spanish one. It was produced by Amblin Entertainment and Parkes+MacDonald Image Nation, both of which are based in the United States. The director, Barry Sonnenfeld, is also American.",1
57,19,0,What's the inaccurate option about the movie The Hobbit: The Battle of the Five Armies released in year 2014?,"['Option 1: Directed by Christian Duguay.', 'Option 2: Produced in the country New Zealand.', 'Option 3: Has the genre of non-animation movie.']",1,Peter Jackson,1,"Option 1: Directed by Christian Duguay. Explanation: The Hobbit: The Battle of the Five Armies was directed by Peter Jackson, not Christian Duguay. The movie was indeed produced in New Zealand and is a non-animation movie, making options 2 and 3 accurate.",1
58,19,1,What is the false option about the movie The Hobbit: The Battle of the Five Armies released in year 2014?,"['Option 1: It was directed by Christian Duguay.', 'Option 2: It was produced in the country New Zealand.', 'Option 3: It is a non-animation movie.']",1,Peter Jackson,1,"Option 1: It was directed by Christian Duguay. Explanation: The Hobbit: The Battle of the Five Armies was actually directed by Peter Jackson, not Christian Duguay. Christian Duguay is a Canadian film director and cinematographer, known for his work on different projects. Peter Jackson is a New Zealand film director, screenwriter, and film producer, best known for his The Lord of the Rings and The Hobbit trilogies.",1
59,19,2,What is the wrong option regarding the movie The Hobbit: The Battle of the Five Armies released in year 2014?,"['Option 1: The name of the Director is Christian Duguay.', 'Option 2: The movie was produced in the country New Zealand.', 'Option 3: The movie is a non-animation movie.']",1,Peter Jackson,1,"Option 1: The name of the Director is Christian Duguay. Explanation: The Hobbit: The Battle of the Five Armies was directed by Peter Jackson, not Christian Duguay.",1
60,20,0,What's the inaccurate option about the movie The Amazing Spider-Man released in year 2012?,"['Option 1: Directed by Marc Webb.', 'Option 2: Produced in the country UK.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country UK. Explanation: The Amazing Spider-Man was primarily produced by Columbia Pictures, which is an American film production and distribution studio. Although it may have had international distribution and possibly some production elements in the UK, it is not accurate to say it was produced in the UK.",1
61,20,1,What is the false option about the movie The Amazing Spider-Man released in year 2012?,"['Option 1: It was directed by Marc Webb.', 'Option 2: It was produced in the country UK.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country UK. Explanation: The Amazing Spider-Man was not produced in the UK. It is an American superhero film based on the Marvel Comics character Spider-Man, produced by Columbia Pictures and Marvel Entertainment, and distributed by Sony Pictures Releasing.",1
62,20,2,What is the wrong option regarding the movie The Amazing Spider-Man released in year 2012?,"['Option 1: The name of the Director is Marc Webb.', 'Option 2: The movie was produced in the country UK.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country UK. Explanation: The Amazing Spider-Man was not produced in the UK. It was produced in the United States. The director of the movie is indeed Marc Webb and the movie is a non-animation movie, making options 1 and 3 correct.",1
78,26,0,What's the inaccurate option about the movie Captain America: Civil War released in year 2016?,"['Option 1: Directed by Anthony Russo.', 'Option 2: Produced in the country UK.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country UK. Explanation: Captain America: Civil War is a part of the Marvel Cinematic Universe, which is an American franchise. The movie was directed by Anthony and Joe Russo, and was produced by Marvel Studios, which is based in the United States. Therefore, it is not accurate to say that the movie was produced in the UK.",1
79,26,1,What is the false option about the movie Captain America: Civil War released in year 2016?,"['Option 1: It was directed by Anthony Russo.', 'Option 2: It was produced in the country UK.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country UK. Explanation: Captain America: Civil War is a part of the Marvel Cinematic Universe, which is an American franchise. The movie was directed by the Russo brothers, Anthony and Joe Russo, and was produced by Marvel Studios, which is based in the United States. Therefore, it was not produced in the UK.",1
80,26,2,What is the wrong option regarding the movie Captain America: Civil War released in year 2016?,"['Option 1: The name of the Director is Anthony Russo.', 'Option 2: The movie was produced in the country UK.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country UK. Explanation: Captain America: Civil War is an American superhero film based on the Marvel Comics character Captain America. It was produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, both of which are based in the United States, not the UK.",1
84,28,0,What's the inaccurate option about the movie Jurassic World released in year 2015?,"['Option 1: Directed by Colin Trevorrow.', 'Option 2: Produced in the country Japan.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country Japan. Explanation: Jurassic World was not produced in Japan. It is an American science fiction adventure film, produced by Universal Pictures and Amblin Entertainment.",1
85,28,1,What is the false option about the movie Jurassic World released in year 2015?,"['Option 1: It was directed by Colin Trevorrow.', 'Option 2: It was produced in the country Japan.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country Japan. Explanation: Jurassic World was not produced in Japan. It is an American science fiction adventure film, produced by Universal Pictures and Amblin Entertainment.",1
86,28,2,What is the wrong option regarding the movie Jurassic World released in year 2015?,"['Option 1: The name of the Director is Colin Trevorrow.', 'Option 2: The movie was produced in the country Japan.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country Japan. Explanation: Jurassic World is an American science fiction adventure film, not a Japanese production. It was produced by Universal Pictures and Amblin Entertainment, both of which are American companies. The director, Colin Trevorrow, is also American.",1
87,29,0,What's the inaccurate option about the movie Skyfall released in year 2012?,"['Option 1: Directed by Tony Scott.', 'Option 2: Produced in the country UK.', 'Option 3: Has the genre of non-animation movie.']",1,Sam Mendes,1,"Option 1: Directed by Tony Scott. Explanation: Skyfall, released in 2012, was actually directed by Sam Mendes, not Tony Scott. Therefore, this option is inaccurate.",1
88,29,1,What is the false option about the movie Skyfall released in year 2012?,"['Option 1: It was directed by Tony Scott.', 'Option 2: It was produced in the country UK.', 'Option 3: It is a non-animation movie.']",1,Sam Mendes,1,"Option 1: It was directed by Tony Scott. Explanation: Skyfall, released in 2012, was actually directed by Sam Mendes, not Tony Scott. Therefore, this statement is false. The movie was indeed produced in the UK and is a non-animation movie, making options 2 and 3 true.",1
89,29,2,What is the wrong option regarding the movie Skyfall released in year 2012?,"['Option 1: The name of the Director is Tony Scott.', 'Option 2: The movie was produced in the country UK.', 'Option 3: The movie is a non-animation movie.']",1,Sam Mendes,1,"Option 1: The name of the Director is Tony Scott. Explanation: The movie Skyfall was directed by Sam Mendes, not Tony Scott. Therefore, option 1 is incorrect.",1
90,30,0,What's the inaccurate option about the movie Spider-Man 2 released in year 2004?,"['Option 1: Directed by James Cameron.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of non-animation movie.']",1,Sam Raimi,1,"Option 1: Directed by James Cameron. Explanation: Spider-Man 2 was actually directed by Sam Raimi, not James Cameron. James Cameron is a well-known director for other films such as Titanic and Avatar, but he did not direct Spider-Man 2.",1
91,30,1,What is the false option about the movie Spider-Man 2 released in year 2004?,"['Option 1: It was directed by James Cameron.', 'Option 2: It was produced in the country USA.', 'Option 3: It is a non-animation movie.']",1,Sam Raimi,1,"Option 1: It was directed by James Cameron. Explanation: Spider-Man 2 was actually directed by Sam Raimi, not James Cameron. James Cameron is a well-known director, but he did not direct this particular film.",1
92,30,2,What is the wrong option regarding the movie Spider-Man 2 released in year 2004?,"['Option 1: The name of the Director is James Cameron.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is a non-animation movie.']",1,Sam Raimi,1,"Option 1: The name of the Director is James Cameron. Explanation: Spider-Man 2 was directed by Sam Raimi, not James Cameron. James Cameron is a renowned director known for movies like Titanic and Avatar, but he did not direct Spider-Man 2.",1
93,31,0,What's the inaccurate option about the movie Iron Man 3 released in year 2013?,"['Option 1: Directed by Chris Weitz.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of non-animation movie.']",1,Shane Black,1,"Option 1: Directed by Chris Weitz. Explanation: Iron Man 3 was not directed by Chris Weitz. The director of Iron Man 3 is Shane Black. Chris Weitz is a director, but he is not associated with the Iron Man franchise.",1
94,31,1,What is the false option about the movie Iron Man 3 released in year 2013?,"['Option 1: It was directed by Chris Weitz.', 'Option 2: It was produced in the country USA.', 'Option 3: It is a non-animation movie.']",1,Shane Black,1,"Option 1: It was directed by Chris Weitz. Explanation: Iron Man 3 was not directed by Chris Weitz. The director of Iron Man 3 is Shane Black. Chris Weitz is a different director known for his work on films like ""About a Boy"" and ""The Twilight Saga: New Moon"".",1
95,31,2,What is the wrong option regarding the movie Iron Man 3 released in year 2013?,"['Option 1: The name of the Director is Chris Weitz.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is a non-animation movie.']",1,Shane Black,1,"The wrong option is Option 1: The name of the Director is Chris Weitz.  Explanation: Iron Man 3 was directed by Shane Black, not Chris Weitz. Chris Weitz is a different director known for his work on movies like ""About a Boy"" and ""The Twilight Saga: New Moon"".",1
102,34,0,What's the inaccurate option about the movie Monsters University released in year 2013?,"['Option 1: Directed by Alejandro Agresti.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",1,Dan Scanlon,1,"Option 1: Directed by Alejandro Agresti. Explanation: Monsters University was actually directed by Dan Scanlon, not Alejandro Agresti. Therefore, this option is inaccurate.",1
103,34,1,What is the false option about the movie Monsters University released in year 2013?,"['Option 1: It was directed by Alejandro Agresti.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",1,Dan Scanlon,1,"Option 1: It was directed by Alejandro Agresti. Explanation: Monsters University was actually directed by Dan Scanlon, not Alejandro Agresti. Therefore, this statement is false.",1
104,34,2,What is the wrong option regarding the movie Monsters University released in year 2013?,"['Option 1: The name of the Director is Alejandro Agresti.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",1,Dan Scanlon,1,"The wrong option is Option 1: The name of the Director is Alejandro Agresti. Explanation: Monsters University was directed by Dan Scanlon, not Alejandro Agresti. Therefore, the statement that Alejandro Agresti directed the movie is incorrect.",1
108,36,0,What's the inaccurate option about the movie Transformers: Age of Extinction released in year 2014?,"['Option 1: Directed by Michael Bay.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",3,non-animation,3,Option 3: Has the genre of animation movie. Explanation: Transformers: Age of Extinction is not an animation movie. It is a live-action film that incorporates computer-generated imagery (CGI) for the Transformers characters and various effects. The genre of the movie is more accurately described as science fiction and action.,1
109,36,1,What is the false option about the movie Transformers: Age of Extinction released in year 2014?,"['Option 1: It was directed by Michael Bay.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,"Option 3: It is an animation movie. Explanation: Transformers: Age of Extinction is not an animation movie. It is a live-action film that uses computer-generated imagery (CGI) for the Transformers themselves. The movie is part of the Transformers film series, which are all live-action films directed by Michael Bay.",1
110,36,2,What is the wrong option regarding the movie Transformers: Age of Extinction released in year 2014?,"['Option 1: The name of the Director is Michael Bay.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,"Option 3: The movie is an animation movie. Explanation: Transformers: Age of Extinction is not an animation movie. It is a live-action movie that uses computer-generated imagery (CGI) for the Transformers characters and various effects. Therefore, classifying it as an animation movie is incorrect.",1
114,38,0,What's the inaccurate option about the movie The Amazing Spider-Man 2 released in year 2014?,"['Option 1: Directed by Marc Webb.', 'Option 2: Produced in the country UK.', 'Option 3: Has the genre of non-animation movie.']",2,USA,2,"Option 2: Produced in the country UK. Explanation: The Amazing Spider-Man 2 was not produced in the UK. It was produced in the United States. The film was directed by Marc Webb, making option 1 accurate. It is also a non-animation movie, making option 3 accurate as well.",1
115,38,1,What is the false option about the movie The Amazing Spider-Man 2 released in year 2014?,"['Option 1: It was directed by Marc Webb.', 'Option 2: It was produced in the country UK.', 'Option 3: It is a non-animation movie.']",2,USA,2,"Option 2: It was produced in the country UK. Explanation: The Amazing Spider-Man 2 was not produced in the UK. It is an American superhero film produced by Columbia Pictures and Marvel Entertainment, both of which are based in the United States.",1
116,38,2,What is the wrong option regarding the movie The Amazing Spider-Man 2 released in year 2014?,"['Option 1: The name of the Director is Marc Webb.', 'Option 2: The movie was produced in the country UK.', 'Option 3: The movie is a non-animation movie.']",2,USA,2,"Option 2: The movie was produced in the country UK. Explanation: The Amazing Spider-Man 2 was not produced in the UK. It was produced in the United States by Columbia Pictures, Marvel Entertainment, and Arad Productions.",1
120,40,0,What's the inaccurate option about the movie Cars 2 released in year 2011?,"['Option 1: Directed by Demian Lichtenstein.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",1,John Lasseter,1,Option 1: Directed by Demian Lichtenstein. Explanation: Cars 2 was actually directed by John Lasseter and co-directed by Brad Lewis. Demian Lichtenstein is not associated with the direction of this movie.,1
121,40,1,What is the false option about the movie Cars 2 released in year 2011?,"['Option 1: It was directed by Demian Lichtenstein.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",1,John Lasseter,1,Option 1: It was directed by Demian Lichtenstein. Explanation: Cars 2 was actually directed by John Lasseter and co-directed by Brad Lewis. Demian Lichtenstein is not associated with this movie.,1
122,40,2,What is the wrong option regarding the movie Cars 2 released in year 2011?,"['Option 1: The name of the Director is Demian Lichtenstein.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",1,John Lasseter,1,"Option 1: The name of the Director is Demian Lichtenstein. Explanation: The movie Cars 2 was directed by John Lasseter and co-directed by Brad Lewis, not Demian Lichtenstein. Therefore, option 1 is incorrect.",1
138,46,0,What's the inaccurate option about the movie X-Men: Days of Future Past released in year 2014?,"['Option 1: Directed by Bryan Singer.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",3,non-animation,3,"Option 3: Has the genre of animation movie. Explanation: X-Men: Days of Future Past is not an animation movie. It is a live-action film that falls under the genres of science fiction, action, and superhero. The film features real actors and uses special effects for the superhuman abilities of the characters, but it is not animated.",1
139,46,1,What is the false option about the movie X-Men: Days of Future Past released in year 2014?,"['Option 1: It was directed by Bryan Singer.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,Option 3: It is an animation movie. Explanation: X-Men: Days of Future Past is not an animation movie. It is a live-action film that features real actors. It belongs to the genre of superhero films based on the fictional X-Men characters that appear in Marvel Comics.,1
140,46,2,What is the wrong option regarding the movie X-Men: Days of Future Past released in year 2014?,"['Option 1: The name of the Director is Bryan Singer.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,Option 3: The movie is an animation movie. Explanation: X-Men: Days of Future Past is not an animation movie. It is a live-action film that features real actors. It belongs to the genre of superhero films based on the fictional X-Men characters that appear in Marvel Comics.,1
141,47,0,What's the inaccurate option about the movie Star Trek Into Darkness released in year 2013?,"['Option 1: Directed by J.J. Abrams.', 'Option 2: Produced in the country USA.', 'Option 3: Has the genre of animation movie.']",3,non-animation,3,"Option 3: Has the genre of animation movie. Explanation: Star Trek Into Darkness is not an animation movie. It is a science fiction film, part of the Star Trek franchise, featuring live-action performances. The film uses special effects and CGI, but it is not classified as an animation.",1
142,47,1,What is the false option about the movie Star Trek Into Darkness released in year 2013?,"['Option 1: It was directed by J.J. Abrams.', 'Option 2: It was produced in the country USA.', 'Option 3: It is an animation movie.']",3,non-animation,3,"Option 3: It is an animation movie. Explanation: Star Trek Into Darkness is not an animation movie. It is a live-action science fiction film, featuring real actors and actresses. The film uses special effects and CGI, but it is not animated.",1
143,47,2,What is the wrong option regarding the movie Star Trek Into Darkness released in year 2013?,"['Option 1: The name of the Director is J.J. Abrams.', 'Option 2: The movie was produced in the country USA.', 'Option 3: The movie is an animation movie.']",3,non-animation,3,Option 3: The movie is an animation movie. Explanation: Star Trek Into Darkness is not an animation movie. It is a live-action science fiction film. The movie features real actors and is not created using animation techniques.,1
