,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity
18," Is there a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,0,yes,"there is a movie released in 2010 where brad garrett starred and nathan greno was the director. the movie is called ""tangled."" brad garrett voiced the character hook hand thug, and nathan greno was one of the directors of the film.",yes,Tangled
19," Is it true that there are no movies, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,1,yes,"it is true. the only movie that was released in 2010 where nathan greno was the director is ""tangled,"" a disney animated film. brad garrett did not voice any characters in this film. therefore, there are no movies released in 2010 starring brad garrett where nathan greno is the director.",no,Tangled
20," Is it true that there is a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,2,yes,"it is true. the movie is ""tangled,"" an animated film released by disney in 2010. brad garrett provided the voice for one of the characters, and nathan greno was one of the directors of the film.",yes,Tangled
21," Is there a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,0,yes,"there is a movie released in 2015 starring chris hemsworth where joss whedon is the director. the movie is ""avengers: age of ultron."" in this film, chris hemsworth reprised his role as thor, one of the main characters in the marvel cinematic universe. joss whedon directed this film, as well as the first avengers movie.",yes,Avengers: Age of Ultron
22," Is it true that there are no movies, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,1,no,"it is not true. ""avengers: age of ultron"" was released in 2015, directed by joss whedon and starred chris hemsworth as thor.",no,Avengers: Age of Ultron
23," Is it true that there is a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,2,yes,"it is true. the movie is ""avengers: age of ultron,"" released in 2015. it was directed by joss whedon and stars chris hemsworth as thor, one of the main characters.",yes,Avengers: Age of Ultron
24," Is there a movie, released in 2009, starring Alan Rickman where David Yates is the director?",8,0,yes,"there is a movie released in 2009 starring alan rickman where david yates is the director. the movie is ""harry potter and the half-blood prince"". alan rickman played the character of severus snape and david yates directed the film.",yes,Harry Potter and the Half-Blood Prince
25," Is it true that there are no movies, released in 2009, starring Alan Rickman where David Yates is the director?",8,1,no,"it is not true. alan rickman starred in ""harry potter and the half-blood prince"" which was released in 2009 and directed by david yates. alan rickman played the character of severus snape in this movie.",no,Harry Potter and the Half-Blood Prince
26," Is it true that there is a movie, released in 2009, starring Alan Rickman where David Yates is the director?",8,2,yes,"it is true. the movie is ""harry potter and the half-blood prince"". it was released in 2009, directed by david yates, and features alan rickman in the role of severus snape.",yes,Harry Potter and the Half-Blood Prince
27," Is there a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,0,yes,"there is a movie released in 2016 starring henry cavill where zack snyder is the director. the movie is ""batman v superman: dawn of justice"". in this film, henry cavill plays the role of superman, and zack snyder is the director.",yes,Batman v Superman: Dawn of Justice
28," Is it true that there are no movies, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,1,no,"it is not true. ""batman v superman: dawn of justice"" is a movie that was released in 2016, directed by zack snyder, and stars henry cavill as superman.",no,Batman v Superman: Dawn of Justice
29," Is it true that there is a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,2,yes,"it is true. the movie is ""batman v superman: dawn of justice"". it was released in 2016, directed by zack snyder and starred henry cavill as superman.",yes,Batman v Superman: Dawn of Justice
30," Is there a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,0,yes,"there is a movie released in 2006 starring kevin spacey where bryan singer is the director. the movie is called ""superman returns."" in this film, kevin spacey plays the role of lex luthor, superman's arch-nemesis. bryan singer, known for his work on the ""x-men"" series, directed the film.",yes,Superman Returns
31," Is it true that there are no movies, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,1,no,"it is not true. the movie ""superman returns"" was released in 2006, directed by bryan singer and starred kevin spacey as lex luthor.",no,Superman Returns
32," Is it true that there is a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,2,yes,"it is true. the movie is called ""superman returns."" bryan singer directed this film and kevin spacey played the role of lex luthor.",yes,Superman Returns
33," Is there a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,0,yes,"there is a movie released in 2008, starring giancarlo giannini where marc forster is the director. the movie is ""quantum of solace"", a james bond film. giancarlo giannini plays the character of rene mathis in the movie.",yes,Quantum of Solace
34," Is it true that there are no movies, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,1,no,"it is not true. the movie ""quantum of solace"" was released in 2008, directed by marc forster and starred giancarlo giannini. giannini played the character of rene mathis in this james bond film.",no,Quantum of Solace
35," Is it true that there is a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,2,yes,"it is true. the movie is ""quantum of solace,"" a james bond film released in 2008. giancarlo giannini played the character rene mathis, and the film was directed by marc forster.",yes,Quantum of Solace
36," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,0,yes,"there is a movie released in 2006 starring johnny depp where gore verbinski is the director. the movie is ""pirates of the caribbean: dead man's chest"". this is the second film in the pirates of the caribbean series, and it was directed by gore verbinski and starred johnny depp as captain jack sparrow.",yes,Pirates of the Caribbean: Dead Man's Chest
37," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,1,no,"it is not true. the movie ""pirates of the caribbean: dead man's chest"" was released in 2006, starred johnny depp, and was directed by gore verbinski.",no,Pirates of the Caribbean: Dead Man's Chest
38," Is it true that there is a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,2,yes,"it is true. the movie is ""pirates of the caribbean: dead man's chest"". it was released in 2006, directed by gore verbinski and starred johnny depp as captain jack sparrow.",yes,Pirates of the Caribbean: Dead Man's Chest
39," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,0,yes,"there is a movie released in 2013 starring johnny depp where gore verbinski is the director. the movie is called ""the lone ranger"". in this film, johnny depp plays the character of tonto, a native american who recounts the untold tales that transformed john reid, a man of the law, into a legend of justice.",yes,The Lone Ranger
40," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,1,no,"it is not true. the movie ""the lone ranger"" was released in 2013, directed by gore verbinski and starred johnny depp.",no,The Lone Ranger
41," Is it true that there is a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,2,yes,"it is true. the movie is called ""the lone ranger"". it was released in 2013, directed by gore verbinski and starred johnny depp as tonto.",yes,The Lone Ranger
42," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,0,yes,"there is a movie released in 2013 starring henry cavill where zack snyder is the director. the movie is ""man of steel,"" which is a part of the superman franchise.",yes,Man of Steel
43," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,1,no,"it is not true. the movie ""man of steel"", released in 2013, starred henry cavill and was directed by zack snyder.",no,Man of Steel
44," Is it true that there is a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,2,yes,"it is true. the movie is ""man of steel,"" which was released in 2013. henry cavill stars as superman in the film, and zack snyder is the director. this film is a part of the dc extended universe.",yes,Man of Steel
45," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,0,yes,"there is a movie released in 2008 where peter dinklage stars and andrew adamson is the director. the movie is ""the chronicles of narnia: prince caspian."" in this film, peter dinklage plays the role of trumpkin, a red dwarf. andrew adamson directed this second installment of the narnia film series.",yes,The Chronicles of Narnia: Prince Caspian
46," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,1,no,"it is not true. peter dinklage starred in the movie ""the chronicles of narnia: prince caspian"" which was released in 2008 and directed by andrew adamson.",no,The Chronicles of Narnia: Prince Caspian
47," Is it true that there is a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,2,yes,"it is true. the movie is ""the chronicles of narnia: prince caspian"" which was released in 2008. peter dinklage played the role of trumpkin, a red dwarf, and the movie was directed by andrew adamson.",yes,The Chronicles of Narnia: Prince Caspian
48," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,0,yes,"there is a movie released in 2012, starring chris hemsworth where joss whedon is the director. the movie is ""the avengers."" joss whedon directed this marvel cinematic universe film, and chris hemsworth starred in it as thor, one of the main characters.",yes,The Avengers
49," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,1,no,"it is not true. the movie ""the avengers"" was released in 2012, directed by joss whedon and starred chris hemsworth as thor.",no,The Avengers
50," Is it true that there is a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,2,yes,"it is true. the movie is ""the avengers,"" which was released in 2012. joss whedon directed the film and chris hemsworth starred in it as thor.",yes,The Avengers
51," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,0,yes,"there is a movie released in 2011 starring johnny depp where rob marshall is the director. the movie is ""pirates of the caribbean: on stranger tides"". this is the fourth installment in the pirates of the caribbean film series.",yes,Pirates of the Caribbean: On Stranger Tides
52," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,1,no,"it is not true. the movie ""pirates of the caribbean: on stranger tides"" was released in 2011, directed by rob marshall and starred johnny depp.",no,Pirates of the Caribbean: On Stranger Tides
53," Is it true that there is a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,2,yes,"it is true. the movie is ""pirates of the caribbean: on stranger tides"". it was released in 2011, directed by rob marshall, and stars johnny depp as captain jack sparrow.",yes,Pirates of the Caribbean: On Stranger Tides
54," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,0,yes,"there is a movie released in 2012 starring will smith where barry sonnenfeld is the director. the movie is ""men in black 3"". this is the third installment in the men in black series, which is directed by barry sonnenfeld and stars will smith as agent j.",yes,Men in Black 3
55," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,1,no,"it is not true. the movie ""men in black 3"" was released in 2012, which starred will smith and was directed by barry sonnenfeld.",no,Men in Black 3
56," Is it true that there is a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,2,yes,"it is true. the movie is ""men in black 3"". it was released in 2012, directed by barry sonnenfeld and starred will smith.",yes,Men in Black 3
57," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,0,yes,"there is a movie released in 2014, starring aidan turner where peter jackson is the director. the movie is ""the hobbit: the battle of the five armies"". this is the third and final installment in peter jackson's hobbit trilogy, and aidan turner plays the character of kíli.",yes,The Hobbit: The Battle of the Five Armies
58," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,1,no,"it is not true. aidan turner starred in ""the hobbit: the battle of the five armies"" which was released in 2014 and directed by peter jackson. in this movie, turner played the character of kili.",no,The Hobbit: The Battle of the Five Armies
59," Is it true that there is a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,2,yes,"it is true. the movie is ""the hobbit: the battle of the five armies"". it was released in 2014, directed by peter jackson, and stars aidan turner as kili. this film is the third and final installment in the three-part film adaptation based on the novel the hobbit by j. r. r. tolkien.",yes,The Hobbit: The Battle of the Five Armies
60," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?",20,0,yes,"there is a movie released in 2012 starring emma stone where marc webb is the director. the movie is ""the amazing spider-man"". in this film, emma stone played the role of gwen stacy, and marc webb was the director.",yes,The Amazing Spider-Man
61," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?",20,1,no,"it is not true. the amazing spider-man, directed by marc webb and starring emma stone, was released in 2012.",no,The Amazing Spider-Man
62," Is it true that there is a movie, released in 2012, starring Emma Stone where Marc Webb is the director?",20,2,yes,"it is true. the movie is ""the amazing spider-man"" which was released in 2012. emma stone starred in the film as gwen stacy and the director of the movie was marc webb.",yes,The Amazing Spider-Man
63," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,0,yes,"there is a movie released in 2010, starring mark addy where ridley scott is the director. the movie is ""robin hood"". mark addy played the role of friar tuck and ridley scott was the director of the film.",yes,Robin Hood
64," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,1,yes,"it is true. mark addy and ridley scott have both had successful careers in the film industry, but as of the information available, they have not worked together on a movie released in 2010. ridley scott directed the film ""robin hood"" in 2010, but mark addy did not have a role in that film.",no,Robin Hood
65," Is it true that there is a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,2,yes,"it is true. the movie is ""robin hood,"" released in 2010, directed by ridley scott and mark addy is part of the cast. he played the character friar tuck.",yes,Robin Hood
66," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,0,yes,"there is a movie released in 2013, starring aidan turner where peter jackson is the director. the movie is ""the hobbit: the desolation of smaug"". it is the second film in the hobbit trilogy, directed by peter jackson, and aidan turner plays the character of kíli, one of the dwarves.",yes,The Hobbit: The Desolation of Smaug
67," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,1,no,"it is not true. aidan turner starred in ""the hobbit: the desolation of smaug"" which was released in 2013 and directed by peter jackson. in this movie, turner played the character of kili.",no,The Hobbit: The Desolation of Smaug
68," Is it true that there is a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,2,yes,"it is true. the movie is ""the hobbit: the desolation of smaug"". it was released in 2013, directed by peter jackson, and stars aidan turner as the character kíli.",yes,The Hobbit: The Desolation of Smaug
69," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,0,yes,"there is a movie released in 2007, directed by chris weitz, in which christopher lee starred. the movie is called ""the golden compass"". christopher lee played the role of the first high councilor.",yes,The Golden Compass
70," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,1,no,"it is not true. the movie ""the golden compass"" was released in 2007, directed by chris weitz, and features christopher lee in its cast.",no,The Golden Compass
71," Is it true that there is a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,2,yes,"it is true. the movie is ""the golden compass,"" released in 2007. christopher lee played the role of first high councilor and the movie was directed by chris weitz.",yes,The Golden Compass
72," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,0,yes,"there is a movie released in 2005, starring naomi watts, where peter jackson is the director. the movie is ""king kong"". peter jackson directed this remake of the classic film, and naomi watts played the lead female role, ann darrow.",yes,King Kong
73," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,1,no,"it is not true. the movie ""king kong"" was released in 2005, directed by peter jackson and starred naomi watts.",no,King Kong
74," Is it true that there is a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,2,yes,"it is true. the movie is ""king kong,"" which was released in 2005. naomi watts starred in the lead role, and the film was directed by peter jackson.",yes,King Kong
75," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,0,yes,"there is a movie released in 1997 starring leonardo dicaprio where james cameron is the director. the movie is ""titanic."" it is one of the most successful films of all time, both critically and commercially. it tells the story of the ill-fated rms titanic through the love story of jack (dicaprio) and rose (kate winslet).",yes,Titanic
76," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,1,no,"it is not true. the movie ""titanic,"" directed by james cameron and starring leonardo dicaprio, was released in 1997.",no,Titanic
77," Is it true that there is a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,2,yes,"it is true. the movie is ""titanic,"" which was released in 1997. it was directed by james cameron and starred leonardo dicaprio. this film is one of the most famous and successful movies in history, winning numerous awards and breaking box office records.",yes,Titanic
78," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,0,yes,"there is a movie released in 2016 where robert downey jr. stars and anthony russo is the director. the movie is ""captain america: civil war."" in this film, robert downey jr. reprises his role as tony stark/iron man, and it is directed by the russo brothers, anthony and joe russo.",yes,Captain America: Civil War
79," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,1,no,"it is not true. the movie ""captain america: civil war"" was released in 2016, directed by anthony russo and joe russo, and starred robert downey jr. as tony stark/iron man.",no,Captain America: Civil War
80," Is it true that there is a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,2,yes,"it is true. the movie is ""captain america: civil war"". it was released in 2016, directed by anthony russo and joe russo, and robert downey jr. starred in it as tony stark/iron man.",yes,Captain America: Civil War
81," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,0,no,"there is no movie released in 2012 starring liam neeson where peter berg is the director. peter berg directed a movie called ""battleship"" in 2012, but liam neeson was not in it. liam neeson starred in several movies in 2012, including ""taken 2"" and ""the dark knight rises,"" but none of them were directed by peter berg.",yes,Battleship
82," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,1,yes,"it is true. peter berg did not direct any movies starring liam neeson that were released in 2012. peter berg is a well-known director, but his filmography does not include any collaborations with liam neeson in 2012.",no,Battleship
83," Is it true that there is a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,2,no,"it is not true. the movie ""battleship"" released in 2012 was directed by peter berg, but it did not star liam neeson. liam neeson did appear in a movie in 2012, ""taken 2,"" but it was directed by olivier megaton, not peter berg.",yes,Battleship
84," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,0,yes,"there is a movie released in 2015 starring bryce dallas howard where colin trevorrow is the director. the movie is ""jurassic world."" it is the fourth installment of the jurassic park series and was a major box office success.",yes,Jurassic World
85," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,1,no,"it is not true. bryce dallas howard starred in the movie ""jurassic world,"" which was released in 2015 and directed by colin trevorrow.",no,Jurassic World
86," Is it true that there is a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,2,yes,"it is true. the movie is ""jurassic world,"" which was released in 2015. bryce dallas howard starred in the film and colin trevorrow was the director.",yes,Jurassic World
87," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,0,yes,"there is a movie released in 2012, starring albert finney where sam mendes is the director. the movie is ""skyfall"", the 23rd james bond film. albert finney played the role of kincade, and sam mendes directed the film.",yes,Skyfall
88," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,1,yes,"it is true. albert finney and sam mendes worked together on the movie ""skyfall,"" which was released in 2012. however, albert finney passed away in 2019, so there are no new movies released in 2012 or later starring albert finney where sam mendes is the director.",no,Skyfall
89," Is it true that there is a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,2,yes,"it is true. the movie is ""skyfall,"" which was released in 2012. albert finney played the character of kincade, and the film was directed by sam mendes. ""skyfall"" is the 23rd film in the james bond series.",yes,Skyfall
90," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,0,yes,"there is a movie released in 2004, starring j.k. simmons where sam raimi is the director. the movie is ""spider-man 2"". in this movie, j.k. simmons played the role of j. jonah jameson, the editor-in-chief of the daily bugle. sam raimi directed this movie as part of the spider-man trilogy.",yes,Spider-Man 2
91," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,1,no,"it is not true. j.k. simmons starred in the movie ""spider-man 2"" which was released in 2004 and directed by sam raimi. in this movie, simmons played the character j. jonah jameson, the editor-in-chief of the daily bugle.",no,Spider-Man 2
92," Is it true that there is a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,2,yes,"it is true. the movie is ""spider-man 2,"" which was released in 2004. j.k. simmons played the character j. jonah jameson, and the film was directed by sam raimi.",yes,Spider-Man 2
93," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,0,yes,"there is a movie released in 2013 starring robert downey jr. where shane black is the director. the movie is ""iron man 3"". shane black directed this movie and robert downey jr. played the lead role of tony stark/iron man.",yes,Iron Man 3
94," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,1,no,"it is not true. the movie ""iron man 3"", released in 2013, was directed by shane black and starred robert downey jr. as tony stark/iron man.",no,Iron Man 3
95," Is it true that there is a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,2,yes,"it is true. the movie is ""iron man 3,"" which was released in 2013. robert downey jr. stars as tony stark/iron man, and the film was directed by shane black.",yes,Iron Man 3
96," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,0,yes,"there is a movie released in 2010 starring johnny depp where tim burton is the director. the movie is ""alice in wonderland."" in this film, johnny depp plays the role of the mad hatter, and it is directed by tim burton. this duo has collaborated on several films over the years.",yes,Alice in Wonderland
97," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,1,no,"it is not true. in 2010, a movie called ""alice in wonderland"" was released, in which johnny depp starred as the mad hatter. this film was directed by tim burton.",no,Alice in Wonderland
98," Is it true that there is a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,2,yes,"it is true. the movie is ""alice in wonderland,"" which was released in 2010. it was directed by tim burton and starred johnny depp as the mad hatter.",yes,Alice in Wonderland
99," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,0,no,"there is no movie released in 2006 starring hugh jackman where brett ratner is the director. brett ratner is known for directing movies like the rush hour series, red dragon, and x-men: the last stand. however, x-men: the last stand, released in 2006, does not star hugh jackman as the lead, but he does have a significant role in the movie.",yes,X-Men: The Last Stand
100," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,1,no,"it is not true. the movie ""x-men: the last stand"" was released in 2006, directed by brett ratner and starred hugh jackman.",no,X-Men: The Last Stand
101," Is it true that there is a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,2,yes,"it is true. the movie is ""x-men: the last stand"" which was released in 2006. hugh jackman starred in the film as wolverine and brett ratner was the director.",yes,X-Men: The Last Stand
102," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,0,yes,"there is a movie released in 2013 where steve buscemi is a star and dan scanlon is the director. the movie is ""monsters university."" in this film, steve buscemi provides the voice for the character randall boggs, and dan scanlon is the director.",yes,Monsters University
103," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,1,no,"it is not true. the movie ""monsters university,"" released in 2013, was directed by dan scanlon and featured steve buscemi as one of the voice actors. he voiced the character randall boggs.",no,Monsters University
104," Is it true that there is a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,2,yes,"it is true. the movie is ""monsters university,"" which was released in 2013. steve buscemi provided the voice for the character randall boggs, and the film was directed by dan scanlon.",yes,Monsters University
105," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,0,yes,"there is a movie released in 2009 where glenn morshower starred and michael bay directed. the movie is ""transformers: revenge of the fallen"". glenn morshower played the role of general morshower and michael bay was the director of this film.",yes,Transformers: Revenge of the Fallen
106," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,1,no,"it is not true. glenn morshower starred in the movie ""transformers: revenge of the fallen"" which was released in 2009 and directed by michael bay.",no,Transformers: Revenge of the Fallen
107," Is it true that there is a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,2,yes,"it is true. the movie is ""transformers: revenge of the fallen"" which was released in 2009. glenn morshower played the role of general morshower and the film was directed by michael bay.",yes,Transformers: Revenge of the Fallen
