,entity_idx,question_idx,question,model_response
190,295,1,Is the ICAO location indicator of the Lm-Ets airport 54FD?,No.
191,295,4,Is the country code of Lm-Ets airport US?,No.
192,296,0,Do you know the Nannup airport?,No.
193,297,1,Is the ICAO location indicator of the Usinas Braco Norte airport SIXX?,No.
194,298,1,Is the ICAO location indicator of the El Capitan airport SVEK?,No.
195,298,4,Is the country code of El Capitan airport VE?,No.
196,302,0,Do you know the Aiome airport?,No.
197,304,0,Do you know the Trausdorf airport?,No.
198,305,3,Is the longitude of the Eston airport -108.763?,No.
199,305,4,Is the country code of Eston airport CA?,No.
200,307,4,Is the country code of Dinsmore airport CA?,No.
201,308,1,Is the ICAO location indicator of the Maple Ridge airport 03ME?,No.
202,308,4,Is the country code of Maple Ridge airport US?,No.
203,314,1,Is the ICAO location indicator of the Fazenda Ribeirao airport SIFU?,No.
204,315,0,Do you know the Flying C airport?,No.
205,315,4,Is the country code of Flying C airport US?,"I'm sorry, I cannot answer this question as there is no information available about a Flying C airport."
206,316,2,Is the latitude of the Flugplatz airport 38.0248?,No.
207,316,4,Is the country code of Flugplatz airport US?,No.
208,317,0,Do you know the Richter Aviation airport?,No.
209,323,0,Do you know the Castleforbes airport?,No.
210,328,1,Is the ICAO location indicator of the Aerosanta Cruz airport SCUZ?,No.
211,331,0,Do you know the Satelite Aviacao Agricola airport?,No.
212,334,1,Is the ICAO location indicator of the Wysocki Field airport CT15?,No.
213,335,3,Is the longitude of the Liberty County airport -110.9909?,No.
214,337,0,Do you know the High Acres airport?,No.
215,338,0,Do you know the Dusenbury Field airport?,No.
216,339,0,Do you know the Amahai airport?,No.
217,339,4,Is the country code of Amahai airport ID?,No.
218,340,0,Do you know the Mapulaca airport?,No.
219,342,0,Do you know the Fazenda Santa Helena airport?,No.
220,343,4,Is the country code of Hamilton Strip airport US?,No.
221,344,1,Is the ICAO location indicator of the Wolfe Field airport XA32?,No.
222,346,4,Is the country code of Las Cruces airport VE?,No.
223,347,0,Do you know the Canadian River Corrientes airport?,No.
224,347,4,Is the country code of Canadian River Corrientes airport US?,No.
225,349,4,Is the country code of G 301 airport KR?,No.
226,350,4,Is the country code of Pangkal Pinang (Depati Amir) airport ID?,No.
227,351,0,Do you know the Hedditch airport?,No.
228,355,3,Is the longitude of the Balladonia airport 123.618?,No.
229,358,1,Is the ICAO location indicator of the Fazenda Retiro do Marimbondo airport SSRH?,No.
230,362,0,Do you know the Fazenda Sao Francisco airport?,No.
231,363,0,Do you know the Mouyondzi airport?,No.
232,363,1,Is the ICAO location indicator of the Mouyondzi airport FCBM?,No.
233,365,0,Do you know the Utena airport?,No.
234,368,0,Do you know the Sparta/Fort Mc Coy airport?,No.
235,369,0,Do you know the Sam Riggs Airpark airport?,No.
236,370,0,Do you know the Lago Musters airport?,No.
237,373,0,Do you know the Los Cuernos Ranch airport?,No.
238,378,0,Do you know the Circle L Ranch airport?,No.
239,381,0,Do you know the Igualada/Odena airport?,No.
240,382,0,Do you know the Juancho airport?,No.
241,385,1,Is the ICAO location indicator of the Kings Port airport FD72?,No.
242,386,1,Is the ICAO location indicator of the Bridgeport-Cahill Field airport 6NJ9?,No.
243,387,0,Do you know the Rosalia Municipal airport?,No.
244,389,0,Do you know the Green Sea airport?,No.
245,389,1,Is the ICAO location indicator of the Green Sea airport KS79?,No.
246,391,4,Is the country code of Polonia International airport ID?,No.
247,393,0,Do you know the Cocorobo airport?,No.
248,396,0,Do you know the Othello Municipal airport?,No.
249,399,0,Do you know the Fazenda Aurora III airport?,No.
250,402,0,Do you know the Bacchi Valley Industries airport?,No.
251,402,4,Is the country code of Bacchi Valley Industries airport US?,"I'm sorry, I cannot answer that question as there is no information available on the country code of Bacchi Valley Industries airport."
252,404,1,Is the ICAO location indicator of the Esperanza airport SCLS?,No.
253,406,0,Do you know the Double D Farms airport?,No.
254,406,2,Is the latitude of the Double D Farms airport 29.999?,No.
255,407,1,Is the ICAO location indicator of the Chardara airport UA34?,No.
256,409,0,Do you know the Windmillcreek airport?,No.
257,421,0,Do you know the El Bolson airport?,No.
258,422,4,Is the country code of Tamboril airport BR?,No.
259,425,0,Do you know the Rose Port Inc airport?,No.
260,426,0,Do you know the Lambrook airport?,No.
261,429,1,Is the ICAO location indicator of the Oakes Field airport 66IN?,No.
262,429,2,Is the latitude of the Oakes Field airport 39.7875?,No.
263,430,0,Do you know the Fazenda Dom Felipe airport?,No.
264,433,1,Is the ICAO location indicator of the D M Stevenson Ranch airport OR30?,No.
265,433,2,Is the latitude of the D M Stevenson Ranch airport 44.0032?,No.
266,436,0,Do you know the St-Esprit airport?,No.
267,436,4,Is the country code of St-Esprit airport CA?,No.
268,437,0,Do you know the Cucuyagua airport?,No.
269,438,0,Do you know the Kerben airport?,No.
270,441,0,Do you know the Sanders airport?,No.
271,442,1,Is the ICAO location indicator of the Gross airport K52I?,No.
272,443,0,Do you know the The Garden airport?,No.
273,444,0,Do you know the Gunzenhausen-Reutberg airport?,No.
274,446,4,Is the country code of Diewold airport US?,No.
275,449,0,Do you know the Cliffords airport?,No.
276,449,1,Is the ICAO location indicator of the Cliffords airport ME69?,No.
277,452,0,Do you know the Cobden airport?,No.
278,454,4,Is the country code of Los Brasiles airport NI?,No.
279,455,0,Do you know the Flying G H Ranch airport?,No.
280,457,1,Is the ICAO location indicator of the Havana Regional airport K9I0?,No.
281,457,2,Is the latitude of the Havana Regional airport 40.2227?,No.
282,457,4,Is the country code of Havana Regional airport US?,No.
283,461,0,Do you know the Flying J Ranch airport?,No.
284,467,4,Is the country code of Estancia California airport BR?,No.
285,468,0,Do you know the Griffins Peace River Ranch airport?,No.
286,469,0,Do you know the Fazenda Charqueada Norte airport?,No.
287,470,0,Do you know the Fall Creek Air Ranch airport?,No.
288,471,0,Do you know the Fazenda Alianca airport?,No.
289,477,4,Is the country code of Acme airport CA?,No.
290,482,0,Do you know the Soulac Sur Mer airport?,No.
291,484,0,Do you know the Renroc airport?,No.
292,486,0,Do you know the Gotha-Ost airport?,No.
293,489,0,Do you know the Fazenda Salto Bello II airport?,No.
294,497,0,Do you know the Takotna airport?,No.
295,499,0,Do you know the Aserradero El Encino airport?,No.
296,501,0,Do you know the Fagotrans airport?,No.
297,501,4,Is the country code of Fagotrans airport VE?,No.
298,502,0,Do you know the Vila Rica airport?,No.
299,505,4,Is the country code of Sultan Iskandarmuda airport ID?,No.
300,512,0,Do you know the Fazenda Galheiro airport?,No.
301,513,0,Do you know the Trenque Lauquen airport?,No.
302,516,0,Do you know the Calilegua airport?,No.
303,518,0,Do you know the Walter's Agri-Center airport?,No.
304,520,0,Do you know the Almena airport?,No.
305,521,0,Do you know the Juina airport?,No.
306,523,1,Is the ICAO location indicator of the Bluff airport K66V?,No.
307,525,0,Do you know the Sylvania Homestead airport?,No.
308,526,0,Do you know the Errabiddy Homestead airport?,No.
309,528,0,Do you know the Hamrick airport?,No.
310,530,1,Is the ICAO location indicator of the Sugar Hill airport DE17?,No.
311,531,0,Do you know the Dzhankoy airport?,No.
312,534,0,Do you know the Blomberg-Borkhausen airport?,No.
313,535,1,Is the ICAO location indicator of the Thessalon Municipal airport CPL5?,No.
314,535,4,Is the country code of Thessalon Municipal airport CA?,No.
315,538,0,Do you know the Mountainair Municipal airport?,No.
316,538,1,Is the ICAO location indicator of the Mountainair Municipal airport KM10?,No.
317,539,0,Do you know the A Z Minerals Corporation airport?,No.
318,543,4,Is the country code of Chanay airport US?,No.
319,545,0,Do you know the Fiorini Ranch airport?,No.
320,546,4,Is the country code of Chipman airport CA?,No.
321,548,0,Do you know the Bird River (Lac Du Bonnet) airport?,No.
322,551,0,Do you know the Vaiden Landing airport?,No.
323,552,1,Is the ICAO location indicator of the Granville airport 01NK?,No.
324,553,0,Do you know the Trelew Aeroclub airport?,No.
325,557,1,Is the ICAO location indicator of the Audley End Airfield airport EG02?,No.
326,558,1,Is the ICAO location indicator of the Council Municipal airport KU82?,No.
327,561,4,Is the country code of N & N airport US?,No.
328,563,4,Is the country code of Pasport airport US?,No.
329,565,0,Do you know the Miller airport?,No.
330,565,1,Is the ICAO location indicator of the Miller airport IN53?,No.
331,566,1,Is the ICAO location indicator of the Hood Field airport IN25?,No.
332,569,0,Do you know the Happy Mountain airport?,No.
333,569,1,Is the ICAO location indicator of the Happy Mountain airport NM41?,No.
334,571,0,Do you know the Collie airport?,No.
335,573,0,Do you know the Vigo Park airport?,No.
336,574,0,Do you know the Fazenda Capao Verde airport?,No.
337,575,0,Do you know the Conjuboy airport?,No.
338,579,0,Do you know the Greytown airport?,No.
339,584,0,Do you know the Horse Feathers airport?,No.
340,589,0,Do you know the Lightner Ranch airport?,No.
341,592,0,Do you know the Oceana County airport?,No.
342,592,1,Is the ICAO location indicator of the Oceana County airport KC04?,No.
343,595,1,Is the ICAO location indicator of the Lambert Field airport 4OR3?,No.
344,595,2,Is the latitude of the Lambert Field airport 44.7304?,No.
345,595,3,Is the longitude of the Lambert Field airport -123.0759?,No.
346,596,0,Do you know the Bernay St Martin airport?,No.
347,600,4,Is the country code of Tutuka Power Station airport ZA?,No.
348,601,0,Do you know the Fazenda Santa Ines airport?,No.
349,603,1,Is the ICAO location indicator of the Mccrea airport TA54?,No.
350,606,0,Do you know the Bauru-Arealva airport?,No.
351,616,1,Is the ICAO location indicator of the Kasese airport FZOS?,No.
352,616,4,Is the country code of Kasese airport CD?,No.
353,618,0,Do you know the Odendaalsrus airport?,No.
354,619,1,Is the ICAO location indicator of the Verona airport KW19?,No.
355,619,3,Is the longitude of the Verona airport -89.5095?,No.
356,619,4,Is the country code of Verona airport US?,No.
357,624,0,Do you know the Skwentna airport?,No.
358,626,0,Do you know the Hollingshead airport?,No.
359,626,1,Is the ICAO location indicator of the Hollingshead airport NJ25?,No.
360,628,4,Is the country code of Snettisham airport US?,No.
361,630,1,Is the ICAO location indicator of the Gowanda airport KD59?,No.
362,631,1,Is the ICAO location indicator of the Khairpur airport OP32?,No.
363,637,1,Is the ICAO location indicator of the Hedlow airport YHEW?,No.
364,640,0,Do you know the Lizzy Lizard airport?,No.
365,641,0,Do you know the Hazel Green airport?,No.
366,650,0,Do you know the Mekambo airport?,No.
367,650,4,Is the country code of Mekambo airport GA?,No.
368,651,4,Is the country code of Angola Airstrip airport US?,No.
369,652,0,Do you know the Lanes Landing airport?,No.
370,653,0,Do you know the Mundrabilla airport?,No.
371,653,1,Is the ICAO location indicator of the Mundrabilla airport YMBX?,No.
372,653,3,Is the longitude of the Mundrabilla airport 127.854?,No.
373,654,0,Do you know the Fazenda Pirassununga airport?,No.
374,655,0,Do you know the Pingston Aeroworks airport?,No.
375,657,0,Do you know the Florac Ste Enimie airport?,No.
376,658,0,Do you know the Straffordville airport?,No.
377,658,4,Is the country code of Straffordville airport CA?,No.
378,662,0,Do you know the Usina Bonfim airport?,No.
379,663,0,Do you know the Pam's Place airport?,No.
380,664,0,Do you know the Huallaga airport?,No.
381,669,0,Do you know the Fazenda Tres Marias do Agua Limpa airport?,No.
382,672,0,Do you know the Rular airport?,No.
383,674,4,Is the country code of H M S Bastard Memorial airport ZA?,No.
384,675,0,Do you know the Pousada Xaraes airport?,No.
385,677,0,Do you know the Bear Cove Farm airport?,No.
386,686,0,Do you know the Bar Flying E airport?,No.
387,686,4,Is the country code of Bar Flying E airport US?,No.
388,687,0,Do you know the Field Of Dreams airport?,No.
389,688,1,Is the ICAO location indicator of the Lee Field airport VG64?,No.
390,690,0,Do you know the Mococa airport?,No.
391,691,0,Do you know the Cosne Sur Loire airport?,No.
392,692,2,Is the latitude of the Beacon airport -30.4833?,No.
393,694,0,Do you know the Fazenda Vitoria airport?,No.
394,696,0,Do you know the Ixiamas airport?,No.
395,697,0,Do you know the Cavanaugh Bay airport?,No.
396,699,0,Do you know the Lock airport?,No.
397,702,0,Do you know the Memmi airport?,No.
398,702,4,Is the country code of Memmi airport US?,No.
399,703,1,Is the ICAO location indicator of the Pawhuska Municipal airport KH76?,No.
400,704,0,Do you know the Village airport?,No.
401,704,4,Is the country code of Village airport US?,No.
402,709,0,Do you know the Edgar County airport?,No.
403,710,0,Do you know the Sheghnan airport?,No.
404,711,0,Do you know the Krens Farm airport?,No.
405,717,0,Do you know the Fazenda Pupila airport?,No.
406,725,0,Do you know the Canala airport?,No.
407,733,0,Do you know the Fazenda Progresso airport?,No.
408,733,1,Is the ICAO location indicator of the Fazenda Progresso airport SSYV?,No.
409,736,0,Do you know the Novo Hamburgo airport?,No.
410,737,0,Do you know the Fazenda Lago Vermelho airport?,No.
411,737,1,Is the ICAO location indicator of the Fazenda Lago Vermelho airport SNUK?,No.
412,744,0,Do you know the Buen Retiro Itenez airport?,No.
413,745,0,Do you know the Zorn Acres airport?,No.
414,747,4,Is the country code of Ausk Strip airport US?,No.
415,749,0,Do you know the Estancia Itapororo airport?,No.
416,749,1,Is the ICAO location indicator of the Estancia Itapororo airport SSEY?,No.
417,750,0,Do you know the Estancia Norteagro airport?,No.
418,753,0,Do you know the Runway Leasing Inc Nr 1 airport?,No.
419,757,1,Is the ICAO location indicator of the Cox airport NC81?,No.
420,759,1,Is the ICAO location indicator of the Donald D Coski Memorial airport KU84?,No.
421,760,0,Do you know the Jasmine Hill airport?,No.
422,763,0,Do you know the Fazenda Bagagem airport?,No.
423,765,4,Is the country code of Angads airport MA?,No.
424,771,0,Do you know the May Creek airport?,No.
425,775,1,Is the ICAO location indicator of the Tiete airport SDET?,No.
426,782,1,Is the ICAO location indicator of the San Pablo Paeno airport SVOZ?,No.
427,783,0,Do you know the Scherrico Meadows airport?,No.
428,785,0,Do you know the Turnau airport?,No.
429,788,0,Do you know the Buchmiller airport?,No.
430,789,4,Is the country code of Miramar airport AR?,No.
431,791,0,Do you know the Shaniko Cattle airport?,No.
432,792,1,Is the ICAO location indicator of the Ayers airport VA93?,No.
433,792,4,Is the country code of Ayers airport US?,No.
434,794,0,Do you know the Fazenda Masutti airport?,No.
435,795,1,Is the ICAO location indicator of the Reed International airport 1CD1?,No.
436,795,4,Is the country code of Reed International airport US?,No.
437,799,1,Is the ICAO location indicator of the Chipata airport FLCP?,No.
438,809,0,Do you know the Marrupa airport?,No.
439,815,1,Is the ICAO location indicator of the Santa Ana airport AGGT?,No.
440,815,2,Is the latitude of the Santa Ana airport -10.848?,No.
441,815,4,Is the country code of Santa Ana airport SB?,No.
442,817,0,Do you know the Heberlig airport?,No.
443,819,1,Is the ICAO location indicator of the Al Taqaddum Air Base airport ORAT?,No.
444,824,0,Do you know the Jay Schertz Farm airport?,No.
445,827,0,Do you know the Fazenda Jamaica airport?,No.
446,829,0,Do you know the Berezniki airport?,No.
447,829,1,Is the ICAO location indicator of the Berezniki airport USPT?,No.
448,831,0,Do you know the Fazenda Sao Jose airport?,No.
449,831,1,Is the ICAO location indicator of the Fazenda Sao Jose airport SWIG?,No.
450,833,0,Do you know the High Ridge Association airport?,No.
451,833,2,Is the latitude of the High Ridge Association airport 61.664?,No.
452,835,0,Do you know the Fazenda Pau D`Arco airport?,No.
453,836,1,Is the ICAO location indicator of the Kelly Field airport NZKC?,No.
454,836,2,Is the latitude of the Kelly Field airport -37.2561?,No.
455,836,3,Is the longitude of the Kelly Field airport 175.072?,No.
456,836,4,Is the country code of Kelly Field airport NZ?,No.
457,838,4,Is the country code of Essex airport CA?,No.
458,839,0,Do you know the Selva de Pedra airport?,No.
459,840,2,Is the latitude of the Twin Lakes airport 33.6457?,No.
460,846,0,Do you know the Clamecy airport?,No.
461,851,0,Do you know the Wimauma Air Park airport?,No.
462,853,0,Do you know the Cotten Creek airport?,No.
463,854,1,Is the ICAO location indicator of the Madeira Airpark airport TX91?,No.
464,854,3,Is the longitude of the Madeira Airpark airport -96.5969?,No.
465,854,4,Is the country code of Madeira Airpark airport US?,No.
466,857,0,Do you know the Pinnow airport?,No.
467,861,4,Is the country code of Dr Ferdinand Lumban Tobing airport ID?,No.
468,862,0,Do you know the Flying S Ranch airport?,No.
469,863,0,Do you know the Fazenda Citricola airport?,No.
470,864,0,Do you know the Fazenda Quatrilho airport?,No.
471,864,1,Is the ICAO location indicator of the Fazenda Quatrilho airport SNOO?,No.
472,868,0,Do you know the Percival Springs airport?,No.
473,871,1,Is the ICAO location indicator of the Ocean Shores Municipal airport KW04?,No.
474,874,0,Do you know the Wells Farm airport?,No.
475,877,0,Do you know the Carinda airport?,No.
476,878,0,Do you know the Adolf Wurth airport?,No.
477,879,0,Do you know the Fazenda Campo Alto airport?,No.
478,880,1,Is the ICAO location indicator of the Mc Kinney Field airport OI57?,No.
479,885,0,Do you know the Karonga airport?,No.
480,886,0,Do you know the Fazenda Santa Marina airport?,No.
481,888,0,Do you know the Sitio Enel airport?,No.
482,889,0,Do you know the Limon airport?,No.
483,891,0,Do you know the Flying K Ranch airport?,No.
484,894,0,Do you know the Crivitz Municipal airport?,No.
485,897,0,Do you know the La Zopilota airport?,No.
