,entity_idx,question_idx,question,model_response
40,43,1,"Is the song titled ""wish it were me"" by the platters released in 1968?",No.
41,43,2,"Is the genre of the song titled ""wish it were me"" by the platters pop/rock?",No.
42,44,0,"Do you know the song ""l.i.t."" by riley richard?",No.
43,44,2,"Is the genre of the song titled ""l.i.t."" by riley richard blues/jazz?",No.
44,45,2,"Is the genre of the song titled ""hearts on fire"" by hammerfall pop/rock?",No.
45,47,2,"Is the genre of the song titled ""praise you in this storm"" by casting crowns pop/rock?",No.
46,48,0,"Do you know the song ""don't be afraid (mi fovasai)"" by terror x crew?",No.
47,48,1,"Is the song titled ""don't be afraid (mi fovasai)"" by terror x crew released in 2012?",No.
48,50,1,"Is the song titled ""lush life"" by nat king cole released in 1991?",No.
49,51,1,"Is the song titled ""the time is now"" by jimmy durante released in 1964?",No.
50,51,2,"Is the genre of the song titled ""the time is now"" by jimmy durante blues/jazz?",No.
51,53,0,"Do you know the song ""today"" by the louvin brothers?",No.
52,54,0,"Do you know the song ""weep no more"" by bad company?",No.
53,54,2,"Is the genre of the song titled ""weep no more"" by bad company blues/jazz?",No.
54,55,2,"Is the genre of the song titled ""expecting"" by the white stripes blues/jazz?",No.
55,56,0,"Do you know the song ""you can't fall up (you just fall down)"" by tower of power?",No.
56,56,2,"Is the genre of the song titled ""you can't fall up (you just fall down)"" by tower of power blues/jazz?",No.
57,57,2,"Is the genre of the song titled ""with a song in my heart"" by doris day blues/jazz?",No.
58,59,0,"Do you know the song ""she said she said"" by chris smither?",No.
59,59,1,"Is the song titled ""she said she said"" by chris smither released in 2018?",No.
60,61,0,"Do you know the song ""i'm so happy now"" by the young rascals?",No.
61,63,2,"Is the genre of the song titled ""the becoming"" by nine inch nails pop/rock?",No.
62,64,2,"Is the genre of the song titled ""long stick goes boom"" by krokus blues/jazz?",No.
63,65,1,"Is the song titled ""standing on the edge of goodbye"" by john berry released in 2006?",No.
64,66,1,"Is the song titled ""let's spend the night together"" by muddy waters released in 1968?",No.
65,67,0,"Do you know the song ""do you feel what i dub?"" by too rude?",No.
66,67,2,"Is the genre of the song titled ""do you feel what i dub?"" by too rude country/folk?",No.
67,69,2,"Is the genre of the song titled ""i got a letter (this morning)"" by john lee hooker pop/rock?",No.
68,70,0,"Do you know the song ""plain as the pain on my face"" by eddie rabbitt?",No.
69,72,0,"Do you know the song ""put your hand in the hand"" by donny hathaway?",No.
70,72,1,"Is the song titled ""put your hand in the hand"" by donny hathaway released in 1971?",No.
71,72,2,"Is the genre of the song titled ""put your hand in the hand"" by donny hathaway blues/jazz?",No.
72,75,2,"Is the genre of the song titled ""give it to me"" by homeshake pop/rock?",No.
73,76,2,"Is the genre of the song titled ""built for comfort"" by ufo blues/jazz?",No.
74,78,2,"Is the genre of the song titled ""everyday"" by lucy pearl pop/rock?",No.
75,79,1,"Is the song titled ""the blues come around"" by hank williams released in 1985?",No.
76,81,2,"Is the genre of the song titled ""the drugs"" by the holdup country/folk?",No.
77,82,0,"Do you know the song ""dreams"" by bodeans?",No.
78,84,2,"Is the genre of the song titled ""love don't live here anymore"" by faith evans pop/rock?",No.
79,85,0,"Do you know the song ""outta my face"" by pepper?",No.
80,85,2,"Is the genre of the song titled ""outta my face"" by pepper country/folk?",No.
81,88,0,"Do you know the song ""sweat shock"" by j. roddy walston & the business?",No.
82,88,2,"Is the genre of the song titled ""sweat shock"" by j. roddy walston & the business blues/jazz?",No.
83,89,1,"Is the song titled ""let him go"" by bob marley & the wailers released in 1977?",No.
84,89,2,"Is the genre of the song titled ""let him go"" by bob marley & the wailers country/folk?",No.
85,91,1,"Is the song titled ""the revolution will be televised"" by jeff beck released in 2016?",No.
86,91,2,"Is the genre of the song titled ""the revolution will be televised"" by jeff beck blues/jazz?",No.
87,93,0,"Do you know the song ""hop up"" by k kutta?",No.
88,94,0,"Do you know the song ""chanting"" by john holt?",No.
89,94,2,"Is the genre of the song titled ""chanting"" by john holt country/folk?",No.
90,96,2,"Is the genre of the song titled ""steady, as she goes"" by the raconteurs blues/jazz?",No.
91,97,0,"Do you know the song ""fats"" by thin lizzy?",No.
92,97,2,"Is the genre of the song titled ""fats"" by thin lizzy blues/jazz?",No.
93,98,0,"Do you know the song ""thank you for the feelin'"" by bachman-turner overdrive?",No.
94,98,1,"Is the song titled ""thank you for the feelin'"" by bachman-turner overdrive released in 1989?",No.
95,98,2,"Is the genre of the song titled ""thank you for the feelin'"" by bachman-turner overdrive country/folk?",No.
96,100,2,"Is the genre of the song titled ""anything goes"" by florida georgia line pop/rock?",No.
97,101,0,"Do you know the song ""oh love (live)"" by prince buster?",No.
98,101,2,"Is the genre of the song titled ""oh love (live)"" by prince buster country/folk?",No.
99,102,0,"Do you know the song ""do the grind"" by earl king?",No.
100,102,1,"Is the song titled ""do the grind"" by earl king released in 2006?",No.
101,104,1,"Is the song titled ""lonely and gone"" by montgomery gentry released in 1999?",No.
102,106,1,"Is the song titled ""you gots to chill"" by epmd released in 2010?",No.
103,107,2,"Is the genre of the song titled ""made to love you"" by gary wright country/folk?",No.
104,108,0,"Do you know the song ""i've been a long time leavin' (but i'll be a long time gone)"" by roger miller?",No.
105,108,1,"Is the song titled ""i've been a long time leavin' (but i'll be a long time gone)"" by roger miller released in 1995?",No.
106,109,2,"Is the genre of the song titled ""cha cha cha d´amour"" by dean martin blues/jazz?",No.
107,110,1,"Is the song titled ""why must i cry"" by peter tosh released in 1976?",No.
108,110,2,"Is the genre of the song titled ""why must i cry"" by peter tosh country/folk?",No.
109,111,2,"Is the genre of the song titled ""you and me"" by soja country/folk?",No.
110,113,2,"Is the genre of the song titled ""crying games"" by lucky dube country/folk?",No.
111,117,2,"Is the genre of the song titled ""frame by frame"" by king crimson blues/jazz?",No.
112,118,2,"Is the genre of the song titled ""surfin' bird"" by the cramps blues/jazz?",No.
113,119,0,"Do you know the song ""cordelia brown"" by harry belafonte?",No.
114,119,2,"Is the genre of the song titled ""cordelia brown"" by harry belafonte pop/rock?",No.
115,121,1,"Is the song titled ""i am the one you warned me of"" by blue öyster cult released in 1988?",No.
116,121,2,"Is the genre of the song titled ""i am the one you warned me of"" by blue öyster cult blues/jazz?",No.
117,125,1,"Is the song titled ""two lives"" by bonnie raitt released in 1977?",No.
118,127,0,"Do you know the song ""i know the way to you by heart"" by vern gosdin?",No.
119,128,1,"Is the song titled ""cold sweat"" by thin lizzy released in 1983?",No.
120,128,2,"Is the genre of the song titled ""cold sweat"" by thin lizzy blues/jazz?",No.
121,129,0,"Do you know the song ""freedom death dance"" by eugene mcdaniels?",No.
122,129,2,"Is the genre of the song titled ""freedom death dance"" by eugene mcdaniels blues/jazz?",No.
123,130,0,"Do you know the song ""biohazard"" by massacre?",No.
124,130,2,"Is the genre of the song titled ""biohazard"" by massacre blues/jazz?",No.
125,131,0,"Do you know the song ""screaming and yelling"" by carole king?",No.
126,131,1,"Is the song titled ""screaming and yelling"" by carole king released in 1975?",No.
127,131,2,"Is the genre of the song titled ""screaming and yelling"" by carole king pop/rock?","I'm sorry, I cannot answer this question as there is no song titled ""screaming and yelling"" by Carole King."
128,132,0,"Do you know the song ""pure and simple"" by lynyrd skynyrd?",No.
129,132,1,"Is the song titled ""pure and simple"" by lynyrd skynyrd released in 1991?",No.
130,132,2,"Is the genre of the song titled ""pure and simple"" by lynyrd skynyrd blues/jazz?",No.
131,135,0,"Do you know the song ""can't use me"" by john holt?",No.
132,135,2,"Is the genre of the song titled ""can't use me"" by john holt country/folk?",No.
133,136,2,"Is the genre of the song titled ""downtown tonight"" by tyler bryant & the shakedown blues/jazz?",No.
134,138,2,"Is the genre of the song titled ""reach out for me"" by nancy wilson blues/jazz?",No.
135,141,0,"Do you know the song ""come closer"" by mishka?",No.
136,141,2,"Is the genre of the song titled ""come closer"" by mishka country/folk?",No.
137,142,2,"Is the genre of the song titled ""monk time"" by the monks blues/jazz?",No.
138,143,0,"Do you know the song ""freak of the week"" by marvelous 3?",No.
139,144,2,"Is the genre of the song titled ""parabol"" by tool pop/rock?",No.
140,145,1,"Is the song titled ""i call your name"" by the beatles released in 1988?",No.
141,146,1,"Is the song titled ""beach bummer"" by no vacation released in 2015?",No.
142,147,0,"Do you know the song ""save a little room in your heart"" by eddie money?",No.
143,147,1,"Is the song titled ""save a little room in your heart"" by eddie money released in 1977?",No.
144,148,0,"Do you know the song ""khanke to khanke"" by mohammed rafi?",No.
145,148,2,"Is the genre of the song titled ""khanke to khanke"" by mohammed rafi pop/rock?",No.
146,149,0,"Do you know the song ""boulevard of broken dreams"" by esquivel!?",No.
147,149,1,"Is the song titled ""boulevard of broken dreams"" by esquivel! released in 1959?",No.
148,149,2,"Is the genre of the song titled ""boulevard of broken dreams"" by esquivel! pop/rock?",No.
149,151,1,"Is the song titled ""your cash ain't nothin' but trash"" by the clovers released in 1991?",No.
150,153,1,"Is the song titled ""the story of my love"" by conway twitty released in 1959?",No.
151,156,2,"Is the genre of the song titled ""bobby brown goes down"" by frank zappa blues/jazz?",No.
152,157,0,"Do you know the song ""intro"" by todd rundgren?",No.
153,159,1,"Is the song titled ""(the man who shot) liberty valance"" by gene pitney released in 1972?",No.
154,161,0,"Do you know the song ""the man that i've been"" by cory morrow?",No.
155,162,0,"Do you know the song ""fantastic voyage (lil stayne mix)"" by coolio?",No.
156,163,1,"Is the song titled ""4:20"" by method man released in 2018?",No.
157,164,2,"Is the genre of the song titled ""everything i am"" by kanye west pop/rock?",No.
158,166,1,"Is the song titled ""hey mr. d.j."" by zhané released in 2013?",No.
159,166,2,"Is the genre of the song titled ""hey mr. d.j."" by zhané pop/rock?",No.
160,167,2,"Is the genre of the song titled ""his life for mine"" by the talleys country/folk?",No.
161,171,2,"Is the genre of the song titled ""you used to love me"" by faith evans pop/rock?",No.
162,172,2,"Is the genre of the song titled ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves blues/jazz?",No.
163,173,2,"Is the genre of the song titled ""hair of the dog (studio demo)"" by nazareth blues/jazz?",No.
164,174,2,"Is the genre of the song titled ""run"" by bring me the horizon pop/rock?",No.
165,175,1,"Is the song titled ""(it's like you) never left at all"" by america released in 1984?",No.
166,175,2,"Is the genre of the song titled ""(it's like you) never left at all"" by america country/folk?",No.
167,176,2,"Is the genre of the song titled ""when i had you with me"" by the beautiful girls country/folk?",No.
168,178,1,"Is the song titled ""you've got to have freedom"" by pharoah sanders released in 2008?",No.
169,179,0,"Do you know the song ""hip hop lover"" by en vogue?",No.
170,181,2,"Is the genre of the song titled ""shoot me dead"" by hours eastly country/folk?",No.
171,182,1,"Is the song titled ""wicked gonna come"" by blues saraceno released in 2018?",No.
172,184,2,"Is the genre of the song titled ""don't give in"" by steel pulse country/folk?",No.
173,188,2,"Is the genre of the song titled ""spirit crusher"" by death pop/rock?",No.
174,190,2,"Is the genre of the song titled ""inspector mills"" by america country/folk?",No.
175,191,0,"Do you know the song ""making days longer"" by rjd2?",No.
176,191,2,"Is the genre of the song titled ""making days longer"" by rjd2 blues/jazz?",No.
177,192,2,"Is the genre of the song titled ""don't touch me tomato"" by phyllis dillon country/folk?",No.
178,193,1,"Is the song titled ""for all we know"" by donny hathaway released in 2013?",No.
179,194,2,"Is the genre of the song titled ""starships"" by nicki minaj pop/rock?",No.
180,196,2,"Is the genre of the song titled ""stop"" by black rebel motorcycle club blues/jazz?",No.
181,197,1,"Is the song titled ""make you mine"" by black lips released in 2014?",No.
182,197,2,"Is the genre of the song titled ""make you mine"" by black lips blues/jazz?",No.
183,199,1,"Is the song titled ""energy"" by earth, wind & fire released in 1971?",No.
184,199,2,"Is the genre of the song titled ""energy"" by earth, wind & fire blues/jazz?",No.
185,200,2,"Is the genre of the song titled ""it's growing"" by otis redding blues/jazz?",No.
186,201,1,"Is the song titled ""your cheatin' heart"" by hank williams released in 1978?",No.
187,202,2,"Is the genre of the song titled ""baby's on fire"" by die antwoord pop/rock?",No.
188,203,0,"Do you know the song ""the tear of the year"" by jackie wilson?",No.
189,205,0,"Do you know the song ""i'm with you"" by the millennium?",No.
190,206,1,"Is the song titled ""bang bang"" by nancy sinatra released in 2003?",No.
191,207,1,"Is the song titled ""avon"" by queens of the stone age released in 1998?",No.
192,207,2,"Is the genre of the song titled ""avon"" by queens of the stone age blues/jazz?",No.
193,211,2,"Is the genre of the song titled ""mind riot"" by soundgarden pop/rock?",No.
194,212,1,"Is the song titled ""dear michael"" by michael jackson released in 1975?",No.
195,212,2,"Is the genre of the song titled ""dear michael"" by michael jackson pop/rock?",No.
196,213,0,"Do you know the song ""girl next door"" by long beach shortbus?",No.
197,213,2,"Is the genre of the song titled ""girl next door"" by long beach shortbus country/folk?",No.
198,214,0,"Do you know the song ""captain lou"" by nrbq?",No.
199,214,2,"Is the genre of the song titled ""captain lou"" by nrbq country/folk?",No.
200,216,1,"Is the song titled ""expecting"" by minnie riperton released in 1970?",No.
201,216,2,"Is the genre of the song titled ""expecting"" by minnie riperton blues/jazz?",No.
202,217,2,"Is the genre of the song titled ""renegade"" by thin lizzy blues/jazz?",No.
203,218,0,"Do you know the song ""lessons learned"" by dan fogelberg?",No.
204,220,2,"Is the genre of the song titled ""my world"" by sublime with rome country/folk?",No.
205,221,2,"Is the genre of the song titled ""angelina"" by harry belafonte pop/rock?",No.
206,224,2,"Is the genre of the song titled ""reach out and touch (somebody's hand)"" by aretha franklin blues/jazz?",No.
207,226,0,"Do you know the song ""you, you, you"" by sonny james?",No.
208,228,0,"Do you know the song ""i got the blues"" by dion & the belmonts?",No.
209,228,2,"Is the genre of the song titled ""i got the blues"" by dion & the belmonts pop/rock?",No.
210,229,0,"Do you know the song ""after all the things i've done"" by hank thompson?",No.
211,230,2,"Is the genre of the song titled ""they roll (feat. the game)"" by nipsey hussle pop/rock?",No.
212,232,1,"Is the song titled ""greetings"" by half pint released in 1997?",No.
213,232,2,"Is the genre of the song titled ""greetings"" by half pint country/folk?",No.
214,234,2,"Is the genre of the song titled ""kiss me black"" by the birthday party blues/jazz?",No.
215,235,1,"Is the song titled ""65 hunnid"" by vince staples released in 2019?",No.
216,236,2,"Is the genre of the song titled ""elevator"" by the black keys blues/jazz?",No.
217,238,2,"Is the genre of the song titled ""i wish it would rain"" by gladys knight & the pips pop/rock?",No.
218,241,2,"Is the genre of the song titled ""holy books"" by death from above 1979 blues/jazz?",No.
219,242,1,"Is the song titled ""nashville to kentucky"" by my morning jacket released in 1999?",No.
220,243,0,"Do you know the song ""run them"" by the gladiators?",No.
221,243,1,"Is the song titled ""run them"" by the gladiators released in 1992?",No.
222,243,2,"Is the genre of the song titled ""run them"" by the gladiators country/folk?",No.
223,245,0,"Do you know the song ""seeing is believing"" by donna fargo?",No.
224,245,1,"Is the song titled ""seeing is believing"" by donna fargo released in 1980?",No.
225,246,1,"Is the song titled ""within you, without you"" by tedeschi trucks band released in 2017?",No.
226,246,2,"Is the genre of the song titled ""within you, without you"" by tedeschi trucks band blues/jazz?",No.
227,247,2,"Is the genre of the song titled ""everytime you go away"" by susan wong blues/jazz?",No.
228,248,0,"Do you know the song ""what love has joined together"" by mary wells?",No.
229,248,1,"Is the song titled ""what love has joined together"" by mary wells released in 1993?",No.
230,249,2,"Is the genre of the song titled ""war pigs"" by gov't mule blues/jazz?",No.
231,250,1,"Is the song titled ""high voltage / it's a long way to the top (if you wanna rock 'n' roll)"" by eagles of death metal released in 2019?",No.
232,250,2,"Is the genre of the song titled ""high voltage / it's a long way to the top (if you wanna rock 'n' roll)"" by eagles of death metal blues/jazz?",No.
233,251,2,"Is the genre of the song titled ""escape"" by pete rock & c.l. smooth blues/jazz?",No.
234,252,2,"Is the genre of the song titled ""elsewhere"" by sarah mclachlan pop/rock?",No.
235,253,2,"Is the genre of the song titled ""killers"" by iron maiden pop/rock?",No.
236,254,2,"Is the genre of the song titled ""sweet life"" by the movement country/folk?",No.
237,255,0,"Do you know the song ""one world (not three)"" by pato banton?",No.
238,255,2,"Is the genre of the song titled ""one world (not three)"" by pato banton country/folk?",No.
239,256,2,"Is the genre of the song titled ""dynasty"" by miia pop/rock?",No.
240,257,1,"Is the song titled ""shopping"" by eek-a-mouse released in 1996?",No.
241,257,2,"Is the genre of the song titled ""shopping"" by eek-a-mouse country/folk?",No.
242,259,0,"Do you know the song ""no plans for tomorrow"" by the emotions?",No.
243,259,2,"Is the genre of the song titled ""no plans for tomorrow"" by the emotions blues/jazz?",No.
244,261,0,"Do you know the song ""jah love in we heart"" by toyan?",No.
245,261,2,"Is the genre of the song titled ""jah love in we heart"" by toyan country/folk?",No.
246,262,1,"Is the song titled ""how i'd love to love you"" by nat king cole released in 1992?",No.
247,263,0,"Do you know the song ""violence"" by slightly stoopid?",No.
248,263,2,"Is the genre of the song titled ""violence"" by slightly stoopid country/folk?",No.
249,264,0,"Do you know the song ""open mind"" by stone senses?",No.
250,264,2,"Is the genre of the song titled ""open mind"" by stone senses country/folk?",No.
251,265,1,"Is the song titled ""hero"" by willie nelson released in 2012?",No.
252,267,2,"Is the genre of the song titled ""sing it again"" by the wood brothers blues/jazz?",No.
253,269,0,"Do you know the song ""little things"" by rodney carrington?",No.
254,270,2,"Is the genre of the song titled ""true love"" by the brian jonestown massacre blues/jazz?",No.
255,272,1,"Is the song titled ""between the devil and the deep blue sea"" by blossom dearie released in 1997?",No.
256,273,0,"Do you know the song ""96 tears"" by big maybelle?",No.
257,273,1,"Is the song titled ""96 tears"" by big maybelle released in 2007?",No.
258,273,2,"Is the genre of the song titled ""96 tears"" by big maybelle blues/jazz?",No.
259,275,2,"Is the genre of the song titled ""white christmas"" by dean martin blues/jazz?",No.
260,276,1,"Is the song titled ""if you stayed over"" by bonobo released in 2006?",No.
261,276,2,"Is the genre of the song titled ""if you stayed over"" by bonobo blues/jazz?",No.
262,281,0,"Do you know the song ""another puff"" by jerry reed?",No.
263,281,1,"Is the song titled ""another puff"" by jerry reed released in 1995?",No.
264,282,2,"Is the genre of the song titled ""next to you"" by dan siegel blues/jazz?",No.
265,284,2,"Is the genre of the song titled ""falling in love with jesus"" by kirk whalum blues/jazz?",No.
266,286,2,"Is the genre of the song titled ""king"" by tesseract blues/jazz?",No.
267,287,0,"Do you know the song ""blind feeling"" by gary wright?",No.
268,287,2,"Is the genre of the song titled ""blind feeling"" by gary wright country/folk?",No.
269,288,2,"Is the genre of the song titled ""veracruz"" by santana blues/jazz?",No.
270,289,1,"Is the song titled ""stacks o' money"" by eagles of death metal released in 2004?",No.
271,289,2,"Is the genre of the song titled ""stacks o' money"" by eagles of death metal blues/jazz?",No.
272,290,0,"Do you know the song ""missiles"" by the sound?",No.
273,291,2,"Is the genre of the song titled ""die by the drop"" by the dead weather blues/jazz?",No.
274,293,0,"Do you know the song ""i died inside"" by lesley gore?",No.
275,293,2,"Is the genre of the song titled ""i died inside"" by lesley gore pop/rock?","I'm sorry, I cannot answer that question as there is no song titled ""i died inside"" by Lesley Gore."
276,294,0,"Do you know the song ""our lives are shaped by what we love"" by odyssey?",No.
277,294,2,"Is the genre of the song titled ""our lives are shaped by what we love"" by odyssey pop/rock?",No.
278,295,0,"Do you know the song ""in its own little way"" by dottie west?",No.
279,296,2,"Is the genre of the song titled ""dread locks"" by lee perry & the upsetters country/folk?",No.
280,297,1,"Is the song titled ""don’t look back into the sun"" by the libertines released in 2007?",No.
281,298,2,"Is the genre of the song titled ""marie"" by yazmin lacey blues/jazz?",No.
282,300,1,"Is the song titled ""walking the floor over you"" by ernest tubb released in 1987?",No.
283,301,2,"Is the genre of the song titled ""yesterday's mistakes"" by oi va voi blues/jazz?",No.
284,306,1,"Is the song titled ""rainbow in the sky"" by ziggy marley released in 2003?",No.
285,306,2,"Is the genre of the song titled ""rainbow in the sky"" by ziggy marley country/folk?",No.
286,308,2,"Is the genre of the song titled ""cold war"" by death from above 1979 blues/jazz?",No.
287,309,0,"Do you know the song ""she belongs to me"" by leon russell?",No.
288,310,1,"Is the song titled ""the guitar man"" by cake released in 2004?",No.
289,311,2,"Is the genre of the song titled ""i feel love (every million miles)"" by the dead weather blues/jazz?",No.
290,312,0,"Do you know the song ""the archetypal man"" by judee sill?",No.
291,312,2,"Is the genre of the song titled ""the archetypal man"" by judee sill country/folk?",No.
292,313,1,"Is the song titled ""a boy's best friend"" by the white stripes released in 2000?",No.
293,313,2,"Is the genre of the song titled ""a boy's best friend"" by the white stripes blues/jazz?",No.
294,314,2,"Is the genre of the song titled ""planetary duality i: hideous revelation"" by the faceless blues/jazz?",No.
295,315,0,"Do you know the song ""long gone"" by brownie mcghee?",No.
296,316,0,"Do you know the song ""national finals rodeo"" by chris ledoux?",No.
297,320,2,"Is the genre of the song titled ""hoes mad"" by famous dex pop/rock?",No.
298,325,2,"Is the genre of the song titled ""send me a friend"" by anders osborne blues/jazz?",No.
299,326,2,"Is the genre of the song titled ""intolerance"" by tool pop/rock?",No.
300,327,0,"Do you know the song ""when the shit hits the fan / sunset blvd."" by todd rundgren?",No.
301,328,2,"Is the genre of the song titled ""reasons"" by chris rea blues/jazz?",No.
302,329,2,"Is the genre of the song titled ""to lay me down"" by grateful dead pop/rock?",No.
303,330,0,"Do you know the song ""gangsta"" by 8ball & mjg?",No.
304,330,1,"Is the song titled ""gangsta"" by 8ball & mjg released in 2018?",No.
305,335,2,"Is the genre of the song titled ""knocks me off my feet"" by donell jones pop/rock?",No.
306,336,2,"Is the genre of the song titled ""sick of being lonely"" by field mob pop/rock?",No.
307,337,2,"Is the genre of the song titled ""beautiful"" by kenny g blues/jazz?",No.
308,338,1,"Is the song titled ""sickening"" by meshuggah released in 1991?",No.
309,338,2,"Is the genre of the song titled ""sickening"" by meshuggah blues/jazz?",No.
310,342,0,"Do you know the song ""attracted to pain"" by earl thomas conley?",No.
311,343,0,"Do you know the song ""time to say goodbye"" by b.b. king?",No.
312,343,1,"Is the song titled ""time to say goodbye"" by b.b. king released in 1958?",No.
313,343,2,"Is the genre of the song titled ""time to say goodbye"" by b.b. king blues/jazz?",No.
314,344,2,"Is the genre of the song titled ""running with a gun"" by slightly stoopid country/folk?",No.
315,345,0,"Do you know the song ""roads girdle the globe"" by xtc?",No.
316,345,1,"Is the song titled ""roads girdle the globe"" by xtc released in 1979?",No.
317,347,2,"Is the genre of the song titled ""clash"" by caravan palace blues/jazz?",No.
318,348,2,"Is the genre of the song titled ""one big family"" by half pint country/folk?",No.
319,349,2,"Is the genre of the song titled ""disparate youth"" by santigold pop/rock?",No.
320,352,1,"Is the song titled ""whutcha want?"" by nine released in 2019?",No.
321,355,2,"Is the genre of the song titled ""journey"" by black uhuru country/folk?",No.
322,357,0,"Do you know the song ""king george"" by roy ayers?",No.
323,357,2,"Is the genre of the song titled ""king george"" by roy ayers blues/jazz?",No.
324,358,0,"Do you know the song ""tongue tied"" by wanda jackson?",No.
325,360,2,"Is the genre of the song titled ""a girl is a gun"" by old dominion country/folk?",No.
326,362,0,"Do you know the song ""fire and brimstone"" by link wray?",No.
327,362,2,"Is the genre of the song titled ""fire and brimstone"" by link wray blues/jazz?",No.
328,363,1,"Is the song titled ""blame the moon"" by beth hart released in 1996?",No.
329,364,2,"Is the genre of the song titled ""hail mi idren"" by ini kamoze country/folk?",No.
330,366,1,"Is the song titled ""motivation"" by t.i. released in 2004?",No.
331,366,2,"Is the genre of the song titled ""motivation"" by t.i. pop/rock?",No.
332,367,2,"Is the genre of the song titled ""lunar wilderness"" by between the buried and me blues/jazz?",No.
333,368,0,"Do you know the song ""where's da bud"" by three 6 mafia?",No.
334,368,2,"Is the genre of the song titled ""where's da bud"" by three 6 mafia pop/rock?",No.
335,370,0,"Do you know the song ""carry me on"" by arc angels?",No.
336,370,2,"Is the genre of the song titled ""carry me on"" by arc angels blues/jazz?",No.
337,372,2,"Is the genre of the song titled ""wake up and live"" by bob marley & the wailers country/folk?",No.
338,374,1,"Is the song titled ""so a child may follow"" by damian marley released in 2017?",No.
339,374,2,"Is the genre of the song titled ""so a child may follow"" by damian marley country/folk?",No.
340,375,1,"Is the song titled ""grow old with me"" by mary chapin carpenter released in 1989?",No.
341,376,0,"Do you know the song ""cody, cody"" by the flying burrito brothers?",No.
342,376,2,"Is the genre of the song titled ""cody, cody"" by the flying burrito brothers pop/rock?",No.
343,377,0,"Do you know the song ""hey, good lookin'"" by mose allison?",No.
344,377,1,"Is the song titled ""hey, good lookin'"" by mose allison released in 1994?",No.
345,380,2,"Is the genre of the song titled ""judgement day"" by raging fyah country/folk?",No.
346,382,1,"Is the song titled ""what a diff'rence a day made"" by aretha franklin released in 1964?",No.
347,383,2,"Is the genre of the song titled ""gun down"" by bounty killer country/folk?",No.
348,385,0,"Do you know the song ""situation crazy"" by pato banton?",No.
