,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all,model_reasoning
38,12,2,What is the wrong option regarding the song the sun is rising of the artist britt nicole?,"['Option 1: The released year of the song is 2012.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: The song ""The Sun Is Rising"" by Britt Nicole is not categorized as country/folk genre. It is actually a contemporary Christian song, which falls under the pop genre. Britt Nicole is known for her work in the Christian pop music scene, not country or folk.",True
39,13,0,What's the inaccurate option about the song that's the way love goes of the artist janet jackson?,"['Option 1: The song was released in 1993.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: ""That's the Way Love Goes"" by Janet Jackson is not a country/folk song. It is actually a pop and R&B song. Janet Jackson is known for her contributions to pop and R&B music, not country/folk.",True
40,13,1,What is the false option about the song that's the way love goes of the artist janet jackson?,"['Option 1: The song was released in the year 1993.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. Explanation: ""That's the Way Love Goes"" by Janet Jackson is not a country/folk song. It is a song from the R&B and pop genres. Janet Jackson is known for her contributions to pop and R&B music, not country or folk.",True
41,13,2,What is the wrong option regarding the song that's the way love goes of the artist janet jackson?,"['Option 1: The released year of the song is 1993.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: ""That's the Way Love Goes"" by Janet Jackson is not a country/folk song. It is actually a pop and R&B song. Janet Jackson is known for her contributions to pop and R&B music, not country or folk.",True
66,22,0,What's the inaccurate option about the song ed is dead of the artist pixies?,"['Option 1: The song was released in 1987.', 'Option 2: The genre of the song is blues/jazz.']",2,pop/rock,2,"Option 2: The genre of the song is blues/jazz. Explanation: The Pixies are known for their alternative rock music, not blues/jazz. The song ""Ed Is Dead"" is no exception, featuring the band's signature blend of punk and indie rock.",True
67,22,1,What is the false option about the song ed is dead of the artist pixies?,"['Option 1: The song was released in the year 1987.', 'Option 2: The song belongs to blues/jazz genre.']",2,pop/rock,2,"Option 2: The song belongs to blues/jazz genre. Explanation: The Pixies are known for their indie rock and alternative rock music. The song ""Ed is Dead"" is not a blues/jazz song, it falls under the alternative rock genre.",True
68,22,2,What is the wrong option regarding the song ed is dead of the artist pixies?,"['Option 1: The released year of the song is 1987.', 'Option 2: The song is categorized as blues/jazz genre.']",2,pop/rock,2,"Option 2: The song is categorized as blues/jazz genre. Explanation: The Pixies are known for their indie rock and alternative rock music. The song ""Ed is Dead"" is not categorized as blues/jazz genre. It is more in line with the alternative rock genre that the Pixies are known for.",True
78,26,0,What's the inaccurate option about the song true love waits of the artist radiohead?,"['Option 1: The song was released in 2016.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: ""True Love Waits"" by Radiohead is not a country/folk song. It is generally classified as alternative rock or experimental rock. Radiohead is known for their experimental sound that incorporates a wide range of influences, including electronic music, but they are not typically associated with the country/folk genre.",True
79,26,1,What is the false option about the song true love waits of the artist radiohead?,"['Option 1: The song was released in the year 2016.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. Explanation: ""True Love Waits"" by Radiohead does not belong to the country/folk genre. It is actually classified as alternative rock, art rock, or experimental rock. Radiohead is known for their experimental sound that often blends elements of rock, electronic, and classical music.",True
80,26,2,What is the wrong option regarding the song true love waits of the artist radiohead?,"['Option 1: The released year of the song is 2016.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: ""True Love Waits"" by Radiohead is not categorized as country/folk genre. Radiohead is known for their experimental approach to rock and electronic music, and ""True Love Waits"" is no exception. The song is more accurately classified as alternative rock or electronic.",True
84,28,0,What's the inaccurate option about the song i've got a crush on you of the artist steve tyrell?,"['Option 1: The song was released in 2017.', 'Option 2: The genre of the song is blues/jazz.']",1,2003,1,"Option 1: The song was released in 2017. Explanation: Steve Tyrell's version of ""I've Got a Crush on You"" was actually released in 2005 as part of his album ""Songs of Sinatra."" Therefore, the statement that the song was released in 2017 is inaccurate.",False
85,28,1,What is the false option about the song i've got a crush on you of the artist steve tyrell?,"['Option 1: The song was released in the year 2017.', 'Option 2: The song belongs to blues/jazz genre.']",1,2003,1,"Option 1: The song was released in the year 2017. Explanation: Steve Tyrell's version of ""I've Got a Crush on You"" was not released in 2017. It was actually released in 2005 as part of his album ""Songs of Sinatra."" Therefore, the statement that it was released in 2017 is false.",False
86,28,2,What is the wrong option regarding the song i've got a crush on you of the artist steve tyrell?,"['Option 1: The released year of the song is 2017.', 'Option 2: The song is categorized as blues/jazz genre.']",1,2003,1,"Option 1: The released year of the song is 2017. Explanation: Steve Tyrell's version of ""I've Got a Crush on You"" was actually released in 2005, not 2017. The song is part of his album ""Songs of Sinatra."" Therefore, the statement about the song being released in 2017 is incorrect.",False
99,33,0,What's the inaccurate option about the song the style you haven't done yet of the artist boogie down productions?,"['Option 1: The song was released in 2017.', 'Option 2: The genre of the song is hip hop/reggae.']",1,1989,1,"Option 1: The song was released in 2017. Explanation: Boogie Down Productions, a hip hop group, was active from 1986 to 1992. Therefore, it's not possible for them to have released a song in 2017.",False
100,33,1,What is the false option about the song the style you haven't done yet of the artist boogie down productions?,"['Option 1: The song was released in the year 2017.', 'Option 2: The song belongs to hip hop/reggae genre.']",1,1989,1,"Option 1: The song was released in the year 2017. Explanation: Boogie Down Productions, a hip hop group, was active from 1986 to 1992. Therefore, it's not possible for them to have released a song in 2017.",False
101,33,2,What is the wrong option regarding the song the style you haven't done yet of the artist boogie down productions?,"['Option 1: The released year of the song is 2017.', 'Option 2: The song is categorized as hip hop/reggae genre.']",1,1989,1,"Option 1: The released year of the song is 2017. Explanation: Boogie Down Productions, a hip hop group, was active from 1987 to 1992. Therefore, it's impossible for them to have released a song in 2017.",False
120,40,0,What's the inaccurate option about the song the clincher of the artist chevelle?,"['Option 1: The song was released in 2007.', 'Option 2: The genre of the song is pop/rock.']",1,2004,1,"Option 1: The song was released in 2007. Explanation: The song ""The Clincher"" by Chevelle was actually released in 2004 as part of their album ""This Type of Thinking (Could Do Us In)"". Therefore, the statement that it was released in 2007 is inaccurate.",True
121,40,1,What is the false option about the song the clincher of the artist chevelle?,"['Option 1: The song was released in the year 2007.', 'Option 2: The song belongs to pop/rock genre.']",1,2004,1,"Option 1: The song was released in the year 2007. Explanation: The song ""The Clincher"" by Chevelle was actually released in 2004 as part of their album ""This Type of Thinking (Could Do Us In)"". Therefore, the statement that it was released in 2007 is false.",True
122,40,2,What is the wrong option regarding the song the clincher of the artist chevelle?,"['Option 1: The released year of the song is 2007.', 'Option 2: The song is categorized as pop/rock genre.']",1,2004,1,"Option 1: The released year of the song is 2007. Explanation: The song ""The Clincher"" by Chevelle was actually released in 2004 as part of their album ""This Type of Thinking (Could Do Us In)"". Therefore, the statement that it was released in 2007 is incorrect.",True
138,46,0,What's the inaccurate option about the song nightclubbing of the artist iggy pop?,"['Option 1: The song was released in 2015.', 'Option 2: The genre of the song is pop/rock.']",1,1977,1,"Option 1: The song was released in 2015. Explanation: The song ""Nightclubbing"" by Iggy Pop was actually released in 1977 as part of his album ""The Idiot"". Therefore, the statement that it was released in 2015 is inaccurate.",True
139,46,1,What is the false option about the song nightclubbing of the artist iggy pop?,"['Option 1: The song was released in the year 2015.', 'Option 2: The song belongs to pop/rock genre.']",1,1977,1,"Option 1: The song was released in the year 2015. Explanation: The song ""Nightclubbing"" by Iggy Pop was actually released in 1977 as part of his album ""The Idiot"". Therefore, the statement that it was released in 2015 is false.",True
140,46,2,What is the wrong option regarding the song nightclubbing of the artist iggy pop?,"['Option 1: The released year of the song is 2015.', 'Option 2: The song is categorized as pop/rock genre.']",1,1977,1,"Option 1: The released year of the song is 2015. Explanation: The song ""Nightclubbing"" by Iggy Pop was actually released in 1977, not 2015. It is a part of his album ""The Idiot"". Therefore, the statement that it was released in 2015 is incorrect.",True
141,47,0,What's the inaccurate option about the song praise you in this storm of the artist casting crowns?,"['Option 1: The song was released in 2005.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: The song ""Praise You in This Storm"" by Casting Crowns is not country/folk. It is actually a contemporary Christian song. Casting Crowns is a Christian band known for their contemporary Christian music, not country or folk.",False
142,47,1,What is the false option about the song praise you in this storm of the artist casting crowns?,"['Option 1: The song was released in the year 2005.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. Explanation: ""Praise You in This Storm"" by Casting Crowns is not a country/folk song. It is a contemporary Christian song. Casting Crowns is a Christian band known for their contemporary Christian music, not country or folk.",False
143,47,2,What is the wrong option regarding the song praise you in this storm of the artist casting crowns?,"['Option 1: The released year of the song is 2005.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: The song ""Praise You in This Storm"" by Casting Crowns is not categorized as country/folk genre. It is actually a contemporary Christian song, which is a genre that combines elements of pop, rock, and gospel. The band Casting Crowns is known for their Christian rock and contemporary Christian music, not country or folk.",True
147,49,0,What's the inaccurate option about the song romeo had juliette of the artist lou reed?,"['Option 1: The song was released in 1989.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: ""Romeo Had Juliette"" is a song by Lou Reed from his album ""New York,"" which was released in 1989. The genre of the song, and the album as a whole, is more accurately described as rock, not country/folk. Lou Reed is generally associated with rock music, particularly punk and art rock, due to his work with the Velvet Underground and his solo career.",True
148,49,1,What is the false option about the song romeo had juliette of the artist lou reed?,"['Option 1: The song was released in the year 1989.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to the country/folk genre. Explanation: ""Romeo Had Juliette"" is a song by Lou Reed from his album ""New York,"" released in 1989. However, the song, as well as the majority of Lou Reed's work, is not classified as country/folk. Lou Reed is primarily known for his contributions to rock and experimental music.",True
149,49,2,What is the wrong option regarding the song romeo had juliette of the artist lou reed?,"['Option 1: The released year of the song is 1989.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: ""Romeo Had Juliette"" is a song by Lou Reed from his album ""New York,"" released in 1989. The song, like much of Reed's work, is not categorized as country/folk but rather falls under the genres of rock and alternative/indie.",True
156,52,0,What's the inaccurate option about the song if the stars were mine of the artist melody gardot?,"['Option 1: The song was released in 2009.', 'Option 2: The genre of the song is pop/rock.']",2,blues/jazz,2,"Option 2: The genre of the song is pop/rock. Explanation: Melody Gardot is known for her jazz music. The song ""If the Stars Were Mine"" is also a jazz song, not pop/rock.",True
157,52,1,What is the false option about the song if the stars were mine of the artist melody gardot?,"['Option 1: The song was released in the year 2009.', 'Option 2: The song belongs to pop/rock genre.']",2,blues/jazz,2,"Option 2: The song belongs to pop/rock genre. Explanation: Melody Gardot is known for her jazz music. The song ""If the Stars Were Mine"" is a jazz song, not a pop/rock song. Therefore, the statement that the song belongs to the pop/rock genre is false.",True
158,52,2,What is the wrong option regarding the song if the stars were mine of the artist melody gardot?,"['Option 1: The released year of the song is 2009.', 'Option 2: The song is categorized as pop/rock genre.']",2,blues/jazz,2,"Option 2: The song is categorized as pop/rock genre. Explanation: Melody Gardot is known for her jazz and blues style, not pop/rock. Therefore, categorizing her song ""If the Stars Were Mine"" as pop/rock would be incorrect.",True
174,58,0,"What's the inaccurate option about the song a new machine, pt. 1 of the artist pink floyd?","['Option 1: The song was released in 1987.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: Pink Floyd is known for their progressive and psychedelic rock music. The song ""A New Machine, Pt. 1"" is no exception. It does not fall under the country/folk genre.",True
175,58,1,"What is the false option about the song a new machine, pt. 1 of the artist pink floyd?","['Option 1: The song was released in the year 1987.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. Explanation: Pink Floyd is known for their progressive and psychedelic rock music. The song ""A New Machine, Pt. 1"" is no exception. It does not belong to the country/folk genre.",True
176,58,2,"What is the wrong option regarding the song a new machine, pt. 1 of the artist pink floyd?","['Option 1: The released year of the song is 1987.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: Pink Floyd is known for their progressive and psychedelic rock music. The song ""A New Machine, Pt. 1"" is no exception. It does not fall under the country/folk genre.",True
180,60,0,What's the inaccurate option about the song the hunter gets captured by the game of the artist the marvelettes?,"['Option 1: The song was released in 1967.', 'Option 2: The genre of the song is blues/jazz.']",2,pop/rock,2,"Option 2: The genre of the song is blues/jazz. Explanation: The song ""The Hunter Gets Captured by the Game"" by The Marvelettes is not classified under the blues/jazz genre. It is actually a Motown song, which is a style of soul music with a distinct pop influence.",True
181,60,1,What is the false option about the song the hunter gets captured by the game of the artist the marvelettes?,"['Option 1: The song was released in the year 1967.', 'Option 2: The song belongs to blues/jazz genre.']",2,pop/rock,2,"Option 2: The song belongs to blues/jazz genre. Explanation: The song ""The Hunter Gets Captured by the Game"" by The Marvelettes is not a blues/jazz song. It is actually a song from the Motown/soul genre. The Marvelettes were a popular Motown group in the 1960s, known for their soulful and pop-oriented sound, not blues/jazz.",True
182,60,2,What is the wrong option regarding the song the hunter gets captured by the game of the artist the marvelettes?,"['Option 1: The released year of the song is 1967.', 'Option 2: The song is categorized as blues/jazz genre.']",2,pop/rock,2,"Option 2: The song is categorized as blues/jazz genre. Explanation: The song ""The Hunter Gets Captured by the Game"" by The Marvelettes is not categorized as blues/jazz genre. It is actually a song from the Motown/soul genre. The Marvelettes were a popular Motown girl group in the 1960s, known for their soulful and pop-oriented sound, not blues/jazz.",True
186,62,0,What's the inaccurate option about the song authority song of the artist john mellencamp?,"['Option 1: The song was released in 1983.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: ""Authority Song"" by John Mellencamp is not a country/folk song. It is actually a rock song, more specifically heartland rock. John Mellencamp is known for his rock music, often with a heartland feel, which is a genre that is characterized by a straightforward musical style, and a concern with the lives of ordinary, blue-collar American people.",True
187,62,1,What is the false option about the song authority song of the artist john mellencamp?,"['Option 1: The song was released in the year 1983.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. Explanation: ""Authority Song"" by John Mellencamp is not a country/folk song. It is actually a rock song, more specifically heartland rock. John Mellencamp is known for his rock music, often with a raw, straightforward style that reflects his Midwestern roots.",True
188,62,2,What is the wrong option regarding the song authority song of the artist john mellencamp?,"['Option 1: The released year of the song is 1983.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: ""Authority Song"" by John Mellencamp is not categorized as country/folk genre. It is actually a rock song, more specifically heartland rock. This genre is characterized by a straightforward musical style, a concern with the average, blue-collar American life, and a conviction that rock music has a social or communal purpose beyond just entertainment.",True
189,63,0,What's the inaccurate option about the song the becoming of the artist nine inch nails?,"['Option 1: The song was released in 1987.', 'Option 2: The genre of the song is pop/rock.']",1,1994,1,"Option 1: The song was released in 1987. Explanation: The song ""The Becoming"" by Nine Inch Nails was actually released in 1994 as part of the album ""The Downward Spiral"". Therefore, the statement that it was released in 1987 is inaccurate.",True
190,63,1,What is the false option about the song the becoming of the artist nine inch nails?,"['Option 1: The song was released in the year 1987.', 'Option 2: The song belongs to pop/rock genre.']",1,1994,1,"Option 1: The song was released in the year 1987. Explanation: The song ""The Becoming"" by Nine Inch Nails was actually released in 1994 as part of the album ""The Downward Spiral"". Therefore, the statement that it was released in 1987 is false.",True
191,63,2,What is the wrong option regarding the song the becoming of the artist nine inch nails?,"['Option 1: The released year of the song is 1987.', 'Option 2: The song is categorized as pop/rock genre.']",1,1994,1,"Option 1: The released year of the song is 1987. Explanation: The song ""The Becoming"" by Nine Inch Nails was actually released in 1994 as part of the album ""The Downward Spiral"". Therefore, stating that it was released in 1987 is incorrect.",True
213,71,0,What's the inaccurate option about the song i'll spend my life with you of the artist the monkees?,"['Option 1: The song was released in 1955.', 'Option 2: The genre of the song is pop/rock.']",1,1967,1,"Option 1: The song was released in 1955. Explanation: The Monkees, an American rock and pop band, were active from 1966 to 1971, and their song ""I'll Spend My Life with You"" was released in 1967, not 1955. Therefore, the statement that the song was released in 1955 is inaccurate.",True
214,71,1,What is the false option about the song i'll spend my life with you of the artist the monkees?,"['Option 1: The song was released in the year 1955.', 'Option 2: The song belongs to pop/rock genre.']",1,1967,1,"Option 1: The song was released in the year 1955. Explanation: The Monkees, an American rock and pop band, were active from 1966 to 1971, and their song ""I'll Spend My Life with You"" was not released in 1955. Therefore, this statement is false.",False
215,71,2,What is the wrong option regarding the song i'll spend my life with you of the artist the monkees?,"['Option 1: The released year of the song is 1955.', 'Option 2: The song is categorized as pop/rock genre.']",1,1967,1,"Option 1: The released year of the song is 1955. Explanation: The Monkees released the song ""I'll Spend My Life with You"" in 1967, not 1955. Therefore, option 1 is incorrect.",True
222,74,0,What's the inaccurate option about the song can't turn back the years of the artist phil collins?,"['Option 1: The song was released in 1963.', 'Option 2: The genre of the song is pop/rock.']",1,1993,1,"Option 1: The song was released in 1963. Explanation: The song ""Can't Turn Back the Years"" by Phil Collins was not released in 1963. It was actually released in 1993 as part of his album ""Both Sides"". Phil Collins' career did not even start until the late 1960s, making a 1963 release impossible.",True
223,74,1,What is the false option about the song can't turn back the years of the artist phil collins?,"['Option 1: The song was released in the year 1963.', 'Option 2: The song belongs to pop/rock genre.']",1,1993,1,"Option 1: The song was released in the year 1963. Explanation: The song ""Can't Turn Back the Years"" by Phil Collins was not released in 1963. It was actually released in 1993 as part of his album ""Both Sides"". Phil Collins' career did not even start until the late 1960s, making it impossible for the song to have been released in 1963.",True
224,74,2,What is the wrong option regarding the song can't turn back the years of the artist phil collins?,"['Option 1: The released year of the song is 1963.', 'Option 2: The song is categorized as pop/rock genre.']",1,1993,1,"Option 1: The released year of the song is 1963. Explanation: The song ""Can't Turn Back the Years"" by Phil Collins was not released in 1963. It was actually released in 1993 as part of his album ""Both Sides"". Therefore, the statement that it was released in 1963 is incorrect.",True
261,87,0,What's the inaccurate option about the song neon gravestones of the artist twenty one pilots?,"['Option 1: The song was released in 2018.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. Explanation: The song ""Neon Gravestones"" by Twenty One Pilots is not country/folk. It is more accurately categorized as alternative hip hop, indie pop, or electropop. The band is known for their eclectic style that often blends elements of rock, electronic, and hip hop music.",True
262,87,1,What is the false option about the song neon gravestones of the artist twenty one pilots?,"['Option 1: The song was released in the year 2018.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to the country/folk genre. Explanation: ""Neon Gravestones"" by Twenty One Pilots is not a country/folk song. It belongs to the alternative/indie genre. The band Twenty One Pilots is known for their eclectic style that combines elements of rock, pop, and electronic music, not country or folk.",True
263,87,2,What is the wrong option regarding the song neon gravestones of the artist twenty one pilots?,"['Option 1: The released year of the song is 2018.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. Explanation: The song ""Neon Gravestones"" by Twenty One Pilots is not categorized as country/folk genre. The band is known for their eclectic style that combines elements of rock, pop, and electronic music, and this song is no exception. It does not fit into the country/folk genre.",True
273,91,0,What's the inaccurate option about the song the revolution will be televised of the artist jeff beck?,"['Option 1: The song was released in 1999.', 'Option 2: The genre of the song is blues/jazz.']",1,2016,1,"Option 1: The song was released in 1999. Explanation: The song ""The Revolution Will Be Televised"" by Jeff Beck was not released in 1999. It was actually released in 2016 as part of his album ""Loud Hailer"".",True
274,91,1,What is the false option about the song the revolution will be televised of the artist jeff beck?,"['Option 1: The song was released in the year 1999.', 'Option 2: The song belongs to blues/jazz genre.']",1,2016,1,"Option 1: The song was released in the year 1999. Explanation: The song ""The Revolution Will Be Televised"" by Jeff Beck was actually released in 2016 as part of his album ""Loud Hailer"". Therefore, the statement that it was released in 1999 is false.",True
275,91,2,What is the wrong option regarding the song the revolution will be televised of the artist jeff beck?,"['Option 1: The released year of the song is 1999.', 'Option 2: The song is categorized as blues/jazz genre.']",1,2016,1,"Option 1: The released year of the song is 1999. Explanation: The song ""The Revolution Will Be Televised"" by Jeff Beck was actually released in 2016 as part of his album ""Loud Hailer"". Therefore, the statement that it was released in 1999 is incorrect.",True
276,92,0,What's the inaccurate option about the song something kinda funny of the artist spice girls?,"['Option 1: The song was released in 1992.', 'Option 2: The genre of the song is pop/rock.']",1,1996,1,"Option 1: The song was released in 1992. Explanation: The song ""Something Kinda Funny"" by the Spice Girls was not released in 1992. It was actually released as part of their debut album ""Spice"" in 1996. The Spice Girls themselves were not even formed until 1994, making a 1992 release impossible.",True
277,92,1,What is the false option about the song something kinda funny of the artist spice girls?,"['Option 1: The song was released in the year 1992.', 'Option 2: The song belongs to pop/rock genre.']",1,1996,1,"Option 1: The song was released in the year 1992. Explanation: The song ""Something Kinda Funny"" by the Spice Girls was not released in 1992. It was actually released as part of their debut album ""Spice"" in 1996. Therefore, the statement that it was released in 1992 is false.",True
278,92,2,What is the wrong option regarding the song something kinda funny of the artist spice girls?,"['Option 1: The released year of the song is 1992.', 'Option 2: The song is categorized as pop/rock genre.']",1,1996,1,"Option 1: The released year of the song is 1992. Explanation: The song ""Something Kinda Funny"" by the Spice Girls was not released in 1992. It was actually released as part of their debut album ""Spice"" in 1996. Therefore, the statement that the song was released in 1992 is incorrect.",True
297,99,0,What's the inaccurate option about the song loving arms of the artist kris kristofferson?,"['Option 1: The song was released in 1985.', 'Option 2: The genre of the song is country/folk.']",1,1973,1,"Option 1: The song was released in 1985. Explanation: Kris Kristofferson's version of ""Loving Arms"" was actually released in 1973 as part of his album ""Jesus Was a Capricorn"", not in 1985.",True
298,99,1,What is the false option about the song loving arms of the artist kris kristofferson?,"['Option 1: The song was released in the year 1985.', 'Option 2: The song belongs to country/folk genre.']",1,1973,1,"Option 1: The song was released in the year 1985. Explanation: The song ""Loving Arms"" by Kris Kristofferson was actually released in 1973, not in 1985. Therefore, the first option is false.",True
299,99,2,What is the wrong option regarding the song loving arms of the artist kris kristofferson?,"['Option 1: The released year of the song is 1985.', 'Option 2: The song is categorized as country/folk genre.']",1,1973,1,"Option 1: The released year of the song is 1985. Explanation: Kris Kristofferson's version of ""Loving Arms"" was actually released in 1973 as part of his album ""Jesus Was a Capricorn"", not in 1985. Therefore, the first option is incorrect.",True
312,104,0,What's the inaccurate option about the song lonely and gone of the artist montgomery gentry?,"['Option 1: The song was released in 2001.', 'Option 2: The genre of the song is country/folk.']",1,1999,1,"Option 1: The song was released in 2001. Explanation: The song ""Lonely and Gone"" by Montgomery Gentry was actually released in 1999, not 2001. It was part of their debut album ""Tattoos & Scars"". Therefore, the statement that it was released in 2001 is inaccurate.",True
313,104,1,What is the false option about the song lonely and gone of the artist montgomery gentry?,"['Option 1: The song was released in the year 2001.', 'Option 2: The song belongs to country/folk genre.']",1,1999,1,"Option 1: The song was released in the year 2001. Explanation: The song ""Lonely and Gone"" by Montgomery Gentry was actually released in 1999, not 2001. Therefore, the first option is false.",True
