,entity_idx,question_idx,question,model_response
92,150,4,Did the soccer player N. Fekir participate in leauge named Spain Primera Division during the year 2019?,No
93,151,1,Did the soccer player L. Hernández play for FC Bayern München in 2019?,No
94,151,3,Was the soccer player L. Hernández born in France?,No
95,155,2,Did the soccer player K. Havertz wear jersey number 29 in 2019?,No
96,156,2,Did the soccer player J. Pavlenka wear jersey number 1 in 2019?,No
97,156,3,Was the soccer player J. Pavlenka born in Czech Republic?,No
98,157,2,Did the soccer player Iniesta wear jersey number 8 in 2019?,No
99,157,4,Did the soccer player Iniesta participate in leauge named Japanese J. League Division 1 during the year 2019?,No
100,158,2,Did the soccer player G. Buffon wear jersey number 77 in 2019?,No
101,159,1,Did the soccer player Casillas play for FC Porto in 2019?,No
102,159,2,Did the soccer player Casillas wear jersey number 1 in 2019?,No
103,159,4,Did the soccer player Casillas participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
104,161,1,Did the soccer player V. Kompany play for RSC Anderlecht in 2019?,No
105,162,1,Did the soccer player Raúl Albiol play for Villarreal CF in 2019?,No
106,162,2,Did the soccer player Raúl Albiol wear jersey number 3 in 2019?,No
107,162,4,Did the soccer player Raúl Albiol participate in leauge named Spain Primera Division during the year 2019?,No
108,165,4,Did the soccer player Falcao participate in leauge named French Ligue 1 during the year 2019?,No
109,168,1,Did the soccer player E. Garay play for Valencia CF in 2019?,No
110,169,2,Did the soccer player Rui Patrício wear jersey number 11 in 2019?,No
111,170,1,Did the soccer player R. Nainggolan play for Cagliari in 2019?,No
112,171,2,Did the soccer player É. Banega wear jersey number 10 in 2019?,No
113,172,1,Did the soccer player Diego Costa play for Atlético de Madrid in 2019?,No
114,172,2,Did the soccer player Diego Costa wear jersey number 19 in 2019?,No
115,172,3,Was the soccer player Diego Costa born in Spain?,No
116,172,4,Did the soccer player Diego Costa participate in leauge named Spain Primera Division during the year 2019?,No
117,173,4,Did the soccer player S. Khedira participate in leauge named Italian Serie A during the year 2019?,No
118,174,1,Did the soccer player David Luiz play for Arsenal in 2019?,No
119,174,2,Did the soccer player David Luiz wear jersey number 23 in 2019?,No
120,175,4,Did the soccer player M. Kruse participate in leauge named Turkish Süper Lig during the year 2019?,No
121,178,1,Did the soccer player A. Ramsey play for Juventus in 2019?,No
122,178,4,Did the soccer player A. Ramsey participate in leauge named Italian Serie A during the year 2019?,No
123,179,1,Did the soccer player Oscar play for Shanghai Port FC in 2019?,No
124,180,2,Did the soccer player K. Trapp wear jersey number 1 in 2019?,No
125,181,1,Did the soccer player Illarramendi play for Real Sociedad in 2019?,No
126,181,2,Did the soccer player Illarramendi wear jersey number 4 in 2019?,No
127,183,2,Did the soccer player L. Hrádecký wear jersey number 1 in 2019?,No
128,183,3,Was the soccer player L. Hrádecký born in Finland?,No
129,184,2,Did the soccer player N. Otamendi wear jersey number 30 in 2019?,No
130,185,2,Did the soccer player K. Casteels wear jersey number 1 in 2019?,No
131,185,4,Did the soccer player K. Casteels participate in leauge named German 1. Bundesliga during the year 2019?,No
132,188,2,Did the soccer player K. Kampl wear jersey number 44 in 2019?,No
133,189,2,Did the soccer player Bartra wear jersey number 5 in 2019?,No
134,190,3,Was the soccer player Rodrigo born in Spain?,No
135,196,1,Did the soccer player J. Cillessen play for Valencia CF in 2019?,No
136,196,2,Did the soccer player J. Cillessen wear jersey number 13 in 2019?,No
137,198,2,Did the soccer player L. Digne wear jersey number 12 in 2019?,No
138,199,4,Did the soccer player Danilo Pereira participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
139,202,2,Did the soccer player J. Draxler wear jersey number 23 in 2019?,No
140,202,4,Did the soccer player J. Draxler participate in leauge named French Ligue 1 during the year 2019?,No
141,206,2,Did the soccer player A. Milik wear jersey number 99 in 2019?,No
142,207,3,Was the soccer player Jorginho born in Italy?,No
143,208,3,Was the soccer player S. Haller born in France?,No
144,208,4,Did the soccer player S. Haller participate in leauge named English Premier League during the year 2019?,No
145,209,1,Did the soccer player William Carvalho play for Real Betis Balompié in 2019?,No
146,209,4,Did the soccer player William Carvalho participate in leauge named Spain Primera Division during the year 2019?,No
147,210,4,Did the soccer player Y. Carrasco participate in leauge named Chinese Super League during the year 2019?,No
148,211,4,Did the soccer player A. Rabiot participate in leauge named Italian Serie A during the year 2019?,No
149,212,3,Was the soccer player Grimaldo born in Spain?,No
150,213,2,Did the soccer player A. Romagnoli wear jersey number 13 in 2019?,No
151,216,2,Did the soccer player F. Bernardeschi wear jersey number 33 in 2019?,No
152,221,2,Did the soccer player D. Djené wear jersey number 2 in 2019?,No
153,223,1,Did the soccer player D. Sánchez play for Tottenham Hotspur in 2019?,No
154,223,3,Was the soccer player D. Sánchez born in Colombia?,No
155,225,2,Did the soccer player Pau López wear jersey number 12 in 2019?,No
156,230,3,Was the soccer player Fabián born in Spain?,No
157,232,0,Do you know the soccer player Louri Beretta?,No
158,232,1,Did the soccer player Louri Beretta play for Clube Atlético Mineiro in 2019?,No
159,232,2,Did the soccer player Louri Beretta wear jersey number 9 in 2019?,No
160,232,3,Was the soccer player Louri Beretta born in Brazil?,No
161,232,4,Did the soccer player Louri Beretta participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
162,233,0,Do you know the soccer player Josué Chiamulera?,No
163,233,1,Did the soccer player Josué Chiamulera play for Grêmio in 2019?,No
164,233,2,Did the soccer player Josué Chiamulera wear jersey number 3 in 2019?,No
165,233,3,Was the soccer player Josué Chiamulera born in Brazil?,No
166,233,4,Did the soccer player Josué Chiamulera participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
167,234,0,Do you know the soccer player Ronaldo Cabrais?,No
168,234,1,Did the soccer player Ronaldo Cabrais play for Grêmio in 2019?,No
169,234,2,Did the soccer player Ronaldo Cabrais wear jersey number 10 in 2019?,No
170,234,4,Did the soccer player Ronaldo Cabrais participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
171,235,2,Did the soccer player T. Alexander-Arnold wear jersey number 66 in 2019?,No
172,238,1,Did the soccer player Pepe Reina play for AC Milan in 2019?,No
173,238,2,Did the soccer player Pepe Reina wear jersey number 25 in 2019?,No
174,238,4,Did the soccer player Pepe Reina participate in leauge named Italian Serie A during the year 2019?,No
175,239,1,Did the soccer player D. De Rossi play for Boca Juniors in 2019?,No
176,239,2,Did the soccer player D. De Rossi wear jersey number 16 in 2019?,No
177,239,4,Did the soccer player D. De Rossi participate in leauge named Argentina Primera División during the year 2019?,No
178,242,1,Did the soccer player Santi Cazorla play for Villarreal CF in 2019?,No
179,242,2,Did the soccer player Santi Cazorla wear jersey number 8 in 2019?,No
180,242,4,Did the soccer player Santi Cazorla participate in leauge named Spain Primera Division during the year 2019?,No
181,244,1,Did the soccer player L. Biglia play for AC Milan in 2019?,No
182,245,2,Did the soccer player Ł. Fabiański wear jersey number 1 in 2019?,No
183,246,1,Did the soccer player E. Viviano play for Sporting CP in 2019?,No
184,246,2,Did the soccer player E. Viviano wear jersey number 58 in 2019?,No
185,246,4,Did the soccer player E. Viviano participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
186,247,2,Did the soccer player Juan Mata wear jersey number 8 in 2019?,No
187,248,2,Did the soccer player O. Giroud wear jersey number 18 in 2019?,No
188,249,2,Did the soccer player Sergio Asenjo wear jersey number 1 in 2019?,No
189,250,1,Did the soccer player S. Kjær play for Sevilla FC in 2019?,No
190,250,4,Did the soccer player S. Kjær participate in leauge named Spain Primera Division during the year 2019?,No
191,251,2,Did the soccer player Willian wear jersey number 10 in 2019?,No
192,252,1,Did the soccer player V. Ćorluka play for FC Lokomotiv Moscow in 2019?,No
193,252,4,Did the soccer player V. Ćorluka participate in leauge named Rest of World during the year 2019?,No
194,254,1,Did the soccer player A. Sánchez play for Manchester United in 2019?,No
195,254,3,Was the soccer player A. Sánchez born in Chile?,No
196,254,4,Did the soccer player A. Sánchez participate in leauge named English Premier League during the year 2019?,No
197,255,2,Did the soccer player Giuliano wear jersey number 77 in 2019?,No
198,257,2,Did the soccer player M. Balotelli wear jersey number 45 in 2019?,No
199,257,4,Did the soccer player M. Balotelli participate in leauge named Italian Serie A during the year 2019?,No
200,258,3,Was the soccer player Marlos born in Ukraine?,No
201,258,4,Did the soccer player Marlos participate in leauge named Rest of World during the year 2019?,No
202,259,4,Did the soccer player Taison participate in leauge named Rest of World during the year 2019?,No
203,260,1,Did the soccer player B. Dost play for Sporting CP in 2019?,No
204,260,3,Was the soccer player B. Dost born in Netherlands?,No
205,260,4,Did the soccer player B. Dost participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
206,264,4,Did the soccer player L. de Jong participate in leauge named Spain Primera Division during the year 2019?,No
207,265,2,Did the soccer player S. El Shaarawy wear jersey number 22 in 2019?,No
208,265,4,Did the soccer player S. El Shaarawy participate in leauge named Chinese Super League during the year 2019?,No
209,266,4,Did the soccer player Ander Herrera participate in leauge named French Ligue 1 during the year 2019?,No
210,267,1,Did the soccer player M. Götze play for Borussia Dortmund in 2019?,No
211,267,2,Did the soccer player M. Götze wear jersey number 10 in 2019?,No
212,268,2,Did the soccer player A. Areola wear jersey number 16 in 2019?,No
213,270,2,Did the soccer player X. Shaqiri wear jersey number 23 in 2019?,No
214,271,2,Did the soccer player Mário Fernandes wear jersey number 2 in 2019?,No
215,271,3,Was the soccer player Mário Fernandes born in Russia?,No
216,271,4,Did the soccer player Mário Fernandes participate in leauge named Rest of World during the year 2019?,No
217,272,2,Did the soccer player O. Baumann wear jersey number 1 in 2019?,No
218,274,2,Did the soccer player J. Matip wear jersey number 32 in 2019?,No
219,275,1,Did the soccer player S. Coates play for Sporting CP in 2019?,No
220,275,3,Was the soccer player S. Coates born in Uruguay?,No
221,275,4,Did the soccer player S. Coates participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
222,280,2,Did the soccer player K. Volland wear jersey number 31 in 2019?,No
223,281,1,Did the soccer player Nacho Fernández play for Real Madrid CF in 2019?,No
224,281,3,Was the soccer player Nacho Fernández born in Spain?,No
225,282,2,Did the soccer player B. Lecomte wear jersey number 40 in 2019?,No
226,284,2,Did the soccer player T. Meunier wear jersey number 12 in 2019?,No
227,287,2,Did the soccer player K. Bellarabi wear jersey number 38 in 2019?,No
228,289,1,Did the soccer player T. Hazard play for Borussia Dortmund in 2019?,No
229,289,2,Did the soccer player T. Hazard wear jersey number 23 in 2019?,No
230,289,4,Did the soccer player T. Hazard participate in leauge named German 1. Bundesliga during the year 2019?,No
231,291,2,Did the soccer player A. Rüdiger wear jersey number 2 in 2019?,No
232,295,2,Did the soccer player F. Kostić wear jersey number 10 in 2019?,No
233,299,1,Did the soccer player Pacheco play for Deportivo Alavés in 2019?,No
234,299,2,Did the soccer player Pacheco wear jersey number 1 in 2019?,No
235,299,3,Was the soccer player Pacheco born in Spain?,No
236,299,4,Did the soccer player Pacheco participate in leauge named Spain Primera Division during the year 2019?,No
237,302,2,Did the soccer player N. Tagliafico wear jersey number 31 in 2019?,No
238,307,2,Did the soccer player D. Zapata wear jersey number 91 in 2019?,No
239,308,2,Did the soccer player Iñaki Williams wear jersey number 9 in 2019?,No
240,310,1,Did the soccer player Morales play for Levante Unión Deportiva in 2019?,No
241,310,3,Was the soccer player Morales born in Spain?,No
242,310,4,Did the soccer player Morales participate in leauge named Spain Primera Division during the year 2019?,No
243,311,1,Did the soccer player Rafa play for SL Benfica in 2019?,No
244,311,2,Did the soccer player Rafa wear jersey number 27 in 2019?,No
245,311,4,Did the soccer player Rafa participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
246,313,4,Did the soccer player H. Lozano participate in leauge named Holland Eredivisie during the year 2019?,No
247,318,2,Did the soccer player S. Bergwijn wear jersey number 10 in 2019?,No
248,321,2,Did the soccer player Nélson Semedo wear jersey number 2 in 2019?,No
249,322,1,Did the soccer player L. Bailey play for Bayer 04 Leverkusen in 2019?,No
250,322,4,Did the soccer player L. Bailey participate in leauge named German 1. Bundesliga during the year 2019?,No
251,324,0,Do you know the soccer player Raphaelito Anjos?,No
252,324,1,Did the soccer player Raphaelito Anjos play for Grêmio in 2019?,No
253,324,2,Did the soccer player Raphaelito Anjos wear jersey number 1 in 2019?,No
254,325,0,Do you know the soccer player Juiano Mestres?,No
255,325,1,Did the soccer player Juiano Mestres play for Cruzeiro in 2019?,No
256,325,2,Did the soccer player Juiano Mestres wear jersey number 3 in 2019?,No
257,325,4,Did the soccer player Juiano Mestres participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
258,326,0,Do you know the soccer player Rosberto Dourado?,No
259,326,1,Did the soccer player Rosberto Dourado play for Clube Atlético Mineiro in 2019?,No
260,326,2,Did the soccer player Rosberto Dourado wear jersey number 6 in 2019?,No
261,326,4,Did the soccer player Rosberto Dourado participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
262,328,2,Did the soccer player Quaresma wear jersey number 7 in 2019?,No
263,329,1,Did the soccer player J. Mathieu play for Sporting CP in 2019?,No
264,329,4,Did the soccer player J. Mathieu participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
265,330,2,Did the soccer player J. Milner wear jersey number 7 in 2019?,No
266,331,3,Was the soccer player L. López born in Argentina?,No
267,332,4,Did the soccer player B. Gomis participate in leauge named Saudi Abdul L. Jameel League during the year 2019?,No
268,333,1,Did the soccer player M. Dembélé play for Guangzhou City in 2019?,No
269,333,3,Was the soccer player M. Dembélé born in Belgium?,No
270,333,4,Did the soccer player M. Dembélé participate in leauge named Chinese Super League during the year 2019?,No
271,334,1,Did the soccer player Cesc Fàbregas play for AS Monaco in 2019?,No
272,334,2,Did the soccer player Cesc Fàbregas wear jersey number 4 in 2019?,No
273,334,4,Did the soccer player Cesc Fàbregas participate in leauge named French Ligue 1 during the year 2019?,No
274,335,2,Did the soccer player A. Consigli wear jersey number 47 in 2019?,No
275,336,1,Did the soccer player L. Koscielny play for FC Girondins de Bordeaux in 2019?,No
276,336,2,Did the soccer player L. Koscielny wear jersey number 6 in 2019?,No
277,337,1,Did the soccer player Jardel play for SL Benfica in 2019?,No
278,337,2,Did the soccer player Jardel wear jersey number 33 in 2019?,No
279,337,4,Did the soccer player Jardel participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
280,338,2,Did the soccer player Renato Augusto wear jersey number 5 in 2019?,No
281,339,1,Did the soccer player José Fonte play for LOSC Lille in 2019?,No
282,339,4,Did the soccer player José Fonte participate in leauge named French Ligue 1 during the year 2019?,No
283,341,2,Did the soccer player Ł. Piszczek wear jersey number 26 in 2019?,No
284,341,4,Did the soccer player Ł. Piszczek participate in leauge named German 1. Bundesliga during the year 2019?,No
285,342,1,Did the soccer player K. Gameiro play for Valencia CF in 2019?,No
286,344,2,Did the soccer player Beñat wear jersey number 7 in 2019?,No
287,346,2,Did the soccer player B. Höwedes wear jersey number 5 in 2019?,No
288,346,4,Did the soccer player B. Höwedes participate in leauge named Rest of World during the year 2019?,No
289,347,2,Did the soccer player F. Muslera wear jersey number 1 in 2019?,No
290,350,1,Did the soccer player Fernando play for Sevilla FC in 2019?,No
291,351,1,Did the soccer player N. Gaitán play for Chicago Fire Football Club in 2019?,No
292,351,2,Did the soccer player N. Gaitán wear jersey number 20 in 2019?,No
293,351,4,Did the soccer player N. Gaitán participate in leauge named USA Major League Soccer during the year 2019?,No
294,352,1,Did the soccer player S. Giovinco play for Al Hilal in 2019?,No
295,352,2,Did the soccer player S. Giovinco wear jersey number 9 in 2019?,No
296,352,4,Did the soccer player S. Giovinco participate in leauge named Saudi Abdul L. Jameel League during the year 2019?,No
297,353,1,Did the soccer player Luiz Gustavo play for Olympique de Marseille in 2019?,No
298,353,2,Did the soccer player Luiz Gustavo wear jersey number 19 in 2019?,No
299,353,4,Did the soccer player Luiz Gustavo participate in leauge named French Ligue 1 during the year 2019?,No
300,354,1,Did the soccer player N. Nkoulou play for Torino F.C. in 2019?,No
301,354,2,Did the soccer player N. Nkoulou wear jersey number 33 in 2019?,No
302,354,4,Did the soccer player N. Nkoulou participate in leauge named Italian Serie A during the year 2019?,No
303,356,2,Did the soccer player N. Matić wear jersey number 31 in 2019?,No
304,358,2,Did the soccer player H. Mkhitaryan wear jersey number 7 in 2019?,No
305,359,4,Did the soccer player J. Corona participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
306,360,2,Did the soccer player André Almeida wear jersey number 34 in 2019?,No
307,361,2,Did the soccer player G. Xhaka wear jersey number 34 in 2019?,No
308,362,1,Did the soccer player Jordi Masip play for Real Valladolid CF in 2019?,No
309,362,2,Did the soccer player Jordi Masip wear jersey number 1 in 2019?,No
310,363,1,Did the soccer player T. Horn play for 1. FC Köln in 2019?,No
311,363,2,Did the soccer player T. Horn wear jersey number 1 in 2019?,No
312,364,2,Did the soccer player Rafinha wear jersey number 12 in 2019?,No
313,365,1,Did the soccer player G. Kondogbia play for Valencia CF in 2019?,No
314,365,4,Did the soccer player G. Kondogbia participate in leauge named Spain Primera Division during the year 2019?,No
315,367,4,Did the soccer player T. Vaclík participate in leauge named Spain Primera Division during the year 2019?,No
316,372,1,Did the soccer player L. Shaw play for Manchester United in 2019?,No
317,372,2,Did the soccer player L. Shaw wear jersey number 23 in 2019?,No
318,372,4,Did the soccer player L. Shaw participate in leauge named English Premier League during the year 2019?,No
319,377,4,Did the soccer player R. Fraser participate in leauge named English Premier League during the year 2019?,No
320,382,0,Do you know the soccer player E. Can?,No
321,382,1,Did the soccer player E. Can play for Juventus in 2019?,No
322,382,2,Did the soccer player E. Can wear jersey number 23 in 2019?,No
323,382,3,Was the soccer player E. Can born in Germany?,No
324,382,4,Did the soccer player E. Can participate in leauge named Italian Serie A during the year 2019?,No
325,389,1,Did the soccer player G. Rulli play for Montpellier Hérault SC in 2019?,No
326,389,2,Did the soccer player G. Rulli wear jersey number 1 in 2019?,No
327,392,2,Did the soccer player M. Brozović wear jersey number 77 in 2019?,No
328,395,4,Did the soccer player Dani Ceballos participate in leauge named English Premier League during the year 2019?,No
329,397,2,Did the soccer player M. Acuña wear jersey number 9 in 2019?,No
330,397,4,Did the soccer player M. Acuña participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No
331,400,1,Did the soccer player Laure Santeiro play for Fluminense in 2019?,No
332,400,2,Did the soccer player Laure Santeiro wear jersey number 10 in 2019?,No
333,400,3,Was the soccer player Laure Santeiro born in Brazil?,No
334,400,4,Did the soccer player Laure Santeiro participate in leauge named Campeonato Brasileiro Série A during the year 2019?,No
335,401,3,Was the soccer player L. Martínez born in Argentina?,No
336,407,1,Did the soccer player W. Rooney play for D.C. United in 2019?,No
337,407,2,Did the soccer player W. Rooney wear jersey number 9 in 2019?,No
338,407,4,Did the soccer player W. Rooney participate in leauge named USA Major League Soccer during the year 2019?,No
339,408,1,Did the soccer player Moyá play for Real Sociedad in 2019?,No
340,408,2,Did the soccer player Moyá wear jersey number 13 in 2019?,No
341,409,4,Did the soccer player Nani participate in leauge named USA Major League Soccer during the year 2019?,No
342,410,1,Did the soccer player J. Mascherano play for Hebei FC in 2019?,No
343,410,2,Did the soccer player J. Mascherano wear jersey number 14 in 2019?,No
344,410,4,Did the soccer player J. Mascherano participate in leauge named Chinese Super League during the year 2019?,No
345,411,1,Did the soccer player Diego López play for RCD Espanyol de Barcelona in 2019?,No
346,411,2,Did the soccer player Diego López wear jersey number 13 in 2019?,No
347,412,2,Did the soccer player I. Akinfeev wear jersey number 35 in 2019?,No
348,412,4,Did the soccer player I. Akinfeev participate in leauge named Rest of World during the year 2019?,No
349,413,3,Was the soccer player A. Gignac born in France?,No
350,415,2,Did the soccer player B. Costil wear jersey number 1 in 2019?,No
351,417,1,Did the soccer player B. Foster play for Watford in 2019?,No
352,418,1,Did the soccer player T. Heaton play for Aston Villa in 2019?,No
353,418,2,Did the soccer player T. Heaton wear jersey number 1 in 2019?,No
354,419,2,Did the soccer player S. Mandanda wear jersey number 30 in 2019?,No
355,420,0,Do you know the soccer player Charles?,No
356,420,1,Did the soccer player Charles play for SD Eibar in 2019?,No
357,420,3,Was the soccer player Charles born in Brazil?,No
358,420,4,Did the soccer player Charles participate in leauge named Spain Primera Division during the year 2019?,No
359,422,0,Do you know the soccer player D. Rose?,No
360,422,1,Did the soccer player D. Rose play for Tottenham Hotspur in 2019?,No
361,422,2,Did the soccer player D. Rose wear jersey number 3 in 2019?,No
362,422,3,Was the soccer player D. Rose born in England?,No
363,422,4,Did the soccer player D. Rose participate in leauge named English Premier League during the year 2019?,No
364,425,1,Did the soccer player Naldo play for AS Monaco in 2019?,No
365,425,4,Did the soccer player Naldo participate in leauge named French Ligue 1 during the year 2019?,No
366,427,1,Did the soccer player S. Romero play for Manchester United in 2019?,No
367,427,4,Did the soccer player S. Romero participate in leauge named English Premier League during the year 2019?,No
368,428,1,Did the soccer player Pedro León play for SD Eibar in 2019?,No
