,entity_idx,question_idx,question,model_response
84,128,2,"Is the published year of the book titled ""The Gifted Gabaldón Sisters"" written by Lopez, Lorraine 2008?",No
85,129,3,"Is the book titled ""The Good Cigar"" written by Jeffers, H. P., Gordon, Kevin (ILT), and Gordon, Kevin published by the publisher named UNKNO?",No
86,131,1,"Is the published month of the book titled ""The colorful Du Pont Company"" written by Wingate, P. J January?",No
87,131,3,"Is the book titled ""The colorful Du Pont Company"" written by Wingate, P. J published by the publisher named Serendipity Press?",No
88,132,2,"Is the published year of the book titled ""Pippi Longstocking"" written by Lindgren, Astrid, Glanzman, Louis S. (ILT), and Glanzman, Louis S. 1988?",No
89,136,1,"Is the published month of the book titled ""Lowfat Cooking For Dummies"" written by Fischer, Lynn May?",No
90,139,1,"Is the published month of the book titled ""Tropical Freeze"" written by Hall, James W. March?",No
91,140,3,"Is the book titled ""Ian Fleming's Master Spy James Bond In For Special Services"" written by John Gardner published by the publisher named Coward, McCann & Geoghegan?",No
92,144,1,"Is the published month of the book titled ""Savannah Seasons"" written by Terry, Elizabeth and Terry, Alexis May?",No
93,144,2,"Is the published year of the book titled ""Savannah Seasons"" written by Terry, Elizabeth and Terry, Alexis 1996?",No
94,145,1,"Is the published month of the book titled ""The Late Great Future"" written by Gregory, Walter M. Miller, Dillon, John (editors) (Frederik Pohl, and C Fitz Gerald January?",No
95,146,1,"Is the published month of the book titled ""Princess Margaret"" written by Hope, Alice January?",No
96,147,1,"Is the published month of the book titled ""Papercraft and paper Fun"" written by Painter, Lucy May?",No
97,148,1,"Is the published month of the book titled ""Geography and Development: A World Regional Approach"" written by FISHER January?",No
98,149,1,"Is the published month of the book titled ""Concerning the Spiritual in Art"" written by Kandinsky, Wassily June?",No
99,149,2,"Is the published year of the book titled ""Concerning the Spiritual in Art"" written by Kandinsky, Wassily 1977?",No
100,150,1,"Is the published month of the book titled ""Democracy in America Volume 1"" written by Alexis de Tocqueville January?",No
101,150,2,"Is the published year of the book titled ""Democracy in America Volume 1"" written by Alexis de Tocqueville 1960?",No
102,152,1,"Is the published month of the book titled ""Triathlon Training in Four Hours a Week"" written by Harr, Eric May?",No
103,156,1,"Is the published month of the book titled ""The Song of the Bird"" written by De Mello, Anthony August?",No
104,159,1,"Is the published month of the book titled ""The Home Alone Survival Guide"" written by Hammerslough, Jane January?",No
105,159,2,"Is the published year of the book titled ""The Home Alone Survival Guide"" written by Hammerslough, Jane 1993?",No
106,159,3,"Is the book titled ""The Home Alone Survival Guide"" written by Hammerslough, Jane published by the publisher named Trumpet?",No
107,168,2,"Is the published year of the book titled ""Camera Trickery"" written by Croy, O.R. 1977?",No
108,169,1,"Is the published month of the book titled ""Peel My Love Like an Onion"" written by Castillo, Ana September?",No
109,169,3,"Is the book titled ""Peel My Love Like an Onion"" written by Castillo, Ana published by the publisher named Doubleday?",No
110,171,1,"Is the published month of the book titled ""The Martyred"" written by Kim, Richard E. January?",No
111,171,2,"Is the published year of the book titled ""The Martyred"" written by Kim, Richard E. 1965?",No
112,175,0,"Do you know the book ""London Bridges: A Novel"" written by Stevenson, Jane?",No
113,175,1,"Is the published month of the book titled ""London Bridges: A Novel"" written by Stevenson, Jane September?",No
114,175,3,"Is the book titled ""London Bridges: A Novel"" written by Stevenson, Jane published by the publisher named Mariner Books?",No
115,176,1,"Is the published month of the book titled ""Every Eye Beholds You"" written by Craughwell, Thomas January?",No
116,176,2,"Is the published year of the book titled ""Every Eye Beholds You"" written by Craughwell, Thomas 1998?",No
117,179,1,"Is the published month of the book titled ""True Work: The Sacred Dimension of Earning a Living"" written by Toms, Michael, Willis, Justine, and Toms, Justine Willis February?",No
118,180,1,"Is the published month of the book titled ""Broken Lives : Personal View of the Bosnian Conflict"" written by STEWART, Lieutenant-Colonel Bob. January?",No
119,181,1,"Is the published month of the book titled ""Furry Logic: A Guide to Life's Little Challenges"" written by Seabrook, Jane December?",No
120,182,1,"Is the published month of the book titled ""The Lucky Guide to Mastering Any Style: How to Wear Iconic Looks and Make Them Your Own"" written by France, Kim and Linett, Andrea October?",No
121,182,2,"Is the published year of the book titled ""The Lucky Guide to Mastering Any Style: How to Wear Iconic Looks and Make Them Your Own"" written by France, Kim and Linett, Andrea 2008?",No
122,184,1,"Is the published month of the book titled ""Arco Making Money in Technical Writing"" written by Kent, Peter October?",No
123,185,1,"Is the published month of the book titled ""The Other Side of the Story"" written by Powell, Jody April?",No
124,185,2,"Is the published year of the book titled ""The Other Side of the Story"" written by Powell, Jody 1984?",No
125,186,1,"Is the published month of the book titled ""Splintered Icon"" written by Napier, Bill August?",No
126,188,1,"Is the published month of the book titled ""When I Get Bigger"" written by Mayer, Mercer November?",No
127,191,1,"Is the published month of the book titled ""501 Spanish Verbs"" written by Kendris, Christopher and Kendris, Theodore N. May?",No
128,192,1,"Is the published month of the book titled ""Memory Makers"" written by Fields, Doug and Robbins, Duffy April?",No
129,193,2,"Is the published year of the book titled ""Sexual confidence"" written by Phillips, Debora 1980?",No
130,193,3,"Is the book titled ""Sexual confidence"" written by Phillips, Debora published by the publisher named Houghton Mifflin?",No
131,196,1,"Is the published month of the book titled ""Life in the Meadow"" written by Curran, Eileen March?",No
132,197,1,"Is the published month of the book titled ""The Crystal Skull"" written by Scott, Manda February?",No
133,199,1,"Is the published month of the book titled ""On the Up and Up: A Survival Guide for Women Living with Men on the Down Low"" written by Hunter, Karen and Browder, Brenda Stone February?",No
134,202,2,"Is the published year of the book titled ""Crazy Time: Surviving Divorce"" written by Trafford, Abigail 1982?",No
135,202,3,"Is the book titled ""Crazy Time: Surviving Divorce"" written by Trafford, Abigail published by the publisher named Harpercollins?",No
136,203,1,"Is the published month of the book titled ""Nighttime Is My Time"" written by Clark, Mary Higgins April?",No
137,205,2,"Is the published year of the book titled ""The Sweetwater Saga"" written by Roxanne Dent 1979?",No
138,205,3,"Is the book titled ""The Sweetwater Saga"" written by Roxanne Dent published by the publisher named Signet?",No
139,207,1,"Is the published month of the book titled ""The Prize: A Collection of Stories"" written by Weedn, Flavia June?",No
140,207,2,"Is the published year of the book titled ""The Prize: A Collection of Stories"" written by Weedn, Flavia 1983?",No
141,207,3,"Is the book titled ""The Prize: A Collection of Stories"" written by Weedn, Flavia published by the publisher named Our Sentiments Exactly?",No
142,212,1,"Is the published month of the book titled ""War Is a Force that Gives Us Meaning"" written by Hedges, Chris June?",No
143,213,1,"Is the published month of the book titled ""Stainless Steal Hearts"" written by Kraus, Harry Lee June?",No
144,213,3,"Is the book titled ""Stainless Steal Hearts"" written by Kraus, Harry Lee published by the publisher named Crossway?",No
145,215,1,"Is the published month of the book titled ""The Underground Man"" written by MacDonald, Ross January?",No
146,216,1,"Is the published month of the book titled ""Writing in General and the Short Story in Particular: An Informal Textbook"" written by Hills, L. Rust June?",No
147,217,3,"Is the book titled ""Bug in a Rug"" written by Sue Graves published by the publisher named Book-Studio?",No
148,219,1,"Is the published month of the book titled ""Daily Candy A to Z: An Insider's Guide to the Sweet Life"" written by nan April?",No
149,221,1,"Is the published month of the book titled ""The Oil Factor: Protect Yourself and Profit from the Coming EnergyCrisis"" written by Leeb, Stephen and Leeb, Donna February?",No
150,223,2,"Is the published year of the book titled ""We Would See Jesus"" written by Hession, Roy 1964?",No
151,225,1,"Is the published month of the book titled ""The Husband"" written by Koontz, Dean R. May?",No
152,229,3,"Is the book titled ""The Covenant In Action"" written by Smiley, Tavis (COM) published by the publisher named Smiley Books?",No
153,233,1,"Is the published month of the book titled ""High Crimes: A Novel"" written by Finder, Joseph March?",No
154,235,1,"Is the published month of the book titled ""Office XP For Dummies"" written by Wang, Wally May?",No
155,237,2,"Is the published year of the book titled ""Smile On The Void"" written by Gordon, Stuart 1982?",No
156,238,1,"Is the published month of the book titled ""Maggie Bean Stays Afloat"" written by Rayburn, Tricia May?",No
157,239,1,"Is the published month of the book titled ""Great Ideas And Theories Of Modern Cosmology"" written by Singh, Jagjit January?",No
158,239,2,"Is the published year of the book titled ""Great Ideas And Theories Of Modern Cosmology"" written by Singh, Jagjit 1961?",No
159,240,3,"Is the book titled ""Poems Of Childhood"" written by Rh Value Publishing published by the publisher named Random House Value Publishing?",No
160,241,3,"Is the book titled ""Wall Street Words: An Essential A to Z Guide for Today's Investor"" written by Scott, David L. published by the publisher named Houghton Mifflin (P)?",No
161,242,1,"Is the published month of the book titled ""The Everything Baby Shower Book"" written by Jenkins, Jennifer March?",No
162,244,2,"Is the published year of the book titled ""Until Proven Innocent"" written by Kelly, Susan 1990?",No
163,246,2,"Is the published year of the book titled ""Chapman Piloting 52ED"" written by Chapman, Charles F. 1976?",No
164,247,1,"Is the published month of the book titled ""Personal Finance for Seniors"" written by frank-w-cawood-and-associates-staf January?",No
165,252,3,"Is the book titled ""And Still We Rise: Interviews With 50 Black Role Models"" written by Reynolds, Barbara A. published by the publisher named USA Today Books?",No
166,253,1,"Is the published month of the book titled ""A Three Dog Life: A Memoir"" written by Thomas, Abigail September?",No
167,256,1,"Is the published month of the book titled ""Decorating cakes and Cookies"" written by Jenne, Gerhard January?",No
168,257,1,"Is the published month of the book titled ""Natural Healing Foods Encyclopedia"" written by FC A December?",No
169,257,2,"Is the published year of the book titled ""Natural Healing Foods Encyclopedia"" written by FC A 1993?",No
170,259,1,"Is the published month of the book titled ""The Pollinators of Eden"" written by John Boyd January?",No
171,259,2,"Is the published year of the book titled ""The Pollinators of Eden"" written by John Boyd 1969?",No
172,263,1,"Is the published month of the book titled ""A Hovering of Vultures"" written by Barnard, Robert September?",No
173,265,1,"Is the published month of the book titled ""Ventus"" written by Schroeder, Karl December?",No
174,265,2,"Is the published year of the book titled ""Ventus"" written by Schroeder, Karl 2000?",No
175,267,1,"Is the published month of the book titled ""Mel Bay presents Blues Harp"" written by Duncan, Phil June?",No
176,269,1,"Is the published month of the book titled ""The Very Large Church: New Rules for Leaders"" written by Schaller, Lyle E. May?",No
177,270,2,"Is the published year of the book titled ""Heart of the Home: Notes From a Vineyard Kitchen"" written by Branch, Susan 1986?",No
178,271,1,"Is the published month of the book titled ""The practice of social research"" written by Babbie, Earl January?",No
179,272,1,"Is the published month of the book titled ""Looking Back: A Book of Memories"" written by Lowry, Lois March?",No
180,279,1,"Is the published month of the book titled ""Pocket Guide to Herbs"" written by Kruger, Anna January?",No
181,280,3,"Is the book titled ""The Block"" written by Litwin, Bob, Silverman, Chip published by the publisher named Scribe Publishing?",No
182,282,2,"Is the published year of the book titled ""The Bad Girl's Guide to Getting What You Want"" written by Tuttle, Cameron and Bettag, Susannah (ILT) 2000?",No
183,283,1,"Is the published month of the book titled ""Mysteries of the Deep"" written by Thorndike, Joseph January?",No
184,283,2,"Is the published year of the book titled ""Mysteries of the Deep"" written by Thorndike, Joseph 1980?",No
185,283,3,"Is the book titled ""Mysteries of the Deep"" written by Thorndike, Joseph published by the publisher named American Heritage?",No
186,284,1,"Is the published month of the book titled ""Parenthood: Who's Raising Whom? Strategies for Saving Your Sanity"" written by Thomson, Michael M. December?",No
187,287,3,"Is the book titled ""Wallys Workshop P"" written by W.brunner, Pan media produ published by the publisher named Fireside?",No
188,289,2,"Is the published year of the book titled ""Lonely Planet Egyptian Arabic Phrasebook"" written by Wayne, Scott 1990?",No
189,290,1,"Is the published month of the book titled ""Old Murders"" written by Whalley, Peter December?",No
190,291,1,"Is the published month of the book titled ""Bella Tuscany: The Sweet Life in Italy"" written by Mayes, Frances April?",No
191,293,1,"Is the published month of the book titled ""Compass Rose"" written by Casey, John October?",No
192,294,3,"Is the book titled ""Weight Watchers Favorite Recipes"" written by Weight Watchers International published by the publisher named Plume?",No
193,296,1,"Is the published month of the book titled ""The Bread Machine Book"" written by Lambert, Marjie March?",No
194,299,1,"Is the published month of the book titled ""Understanding Ballet"" written by Clarke, Mary and Crisp, Clement March?",No
195,299,3,"Is the book titled ""Understanding Ballet"" written by Clarke, Mary and Crisp, Clement published by the publisher named Harmony Books?",No
196,300,2,"Is the published year of the book titled ""Why Can't Men Open Up: Overcoming Men's Fear of Intimacy"" written by Naifeh, Steven and Smith, Gregory White 1984?",No
197,301,1,"Is the published month of the book titled ""If I Live to Be 100: Lessons from the Centenarians"" written by Ellis, Neenah September?",No
198,306,1,"Is the published month of the book titled ""Hot Ice: A Novel"" written by Roberts, Nora August?",No
199,307,0,"Do you know the book ""Lean Mean Urkell Machine"" written by Worth, Bonnie?",No
200,307,1,"Is the published month of the book titled ""Lean Mean Urkell Machine"" written by Worth, Bonnie February?",No
201,307,2,"Is the published year of the book titled ""Lean Mean Urkell Machine"" written by Worth, Bonnie 1992?",No
202,307,3,"Is the book titled ""Lean Mean Urkell Machine"" written by Worth, Bonnie published by the publisher named Dell Pub Co?",No
203,308,1,"Is the published month of the book titled ""Portraits of Guilt"" written by Boylan, Jeanne June?",No
204,312,0,"Do you know the book ""Delphi"" written by Manolis Andronicos?",No
205,312,1,"Is the published month of the book titled ""Delphi"" written by Manolis Andronicos January?",No
206,314,1,"Is the published month of the book titled ""Help"" written by Stockett, Kathryn January?",No
207,320,2,"Is the published year of the book titled ""The pathology of leadership"" written by L'Etang, Hugh 1970?",No
208,323,1,"Is the published month of the book titled ""Disappearances"" written by Wiser, William April?",No
209,326,0,"Do you know the book ""SCANDINAVIA: A Picture Book to Remember"" written by Gibbon?",No
210,326,1,"Is the published month of the book titled ""SCANDINAVIA: A Picture Book to Remember"" written by Gibbon June?",No
211,326,2,"Is the published year of the book titled ""SCANDINAVIA: A Picture Book to Remember"" written by Gibbon 1988?",No
212,326,3,"Is the book titled ""SCANDINAVIA: A Picture Book to Remember"" written by Gibbon published by the publisher named Crescent?",No
213,330,1,"Is the published month of the book titled ""Antonia Saw The Oryx First"" written by Thomas, Maria January?",No
214,330,2,"Is the published year of the book titled ""Antonia Saw The Oryx First"" written by Thomas, Maria 1988?",No
215,332,1,"Is the published month of the book titled ""Alaska and the Yukon"" written by Walker, Joyce March?",No
216,333,3,"Is the book titled ""Genomic Medicine: Articles from the New England Journal of Medicine"" written by Guttmacher, Alan E., M.D., Collins, Francis S. (EDT), Drazen, Jeffrey M. (EDT), and Zerhouni, Elias (FRW) published by the publisher named John Hopkins University Press?",No
217,335,1,"Is the published month of the book titled ""Discovering Maryland Wineries"" written by Atticks, Kevin M. December?",No
218,336,1,"Is the published month of the book titled ""Living Through the Meantime: Learning to Break the Patterns of the Past and Begin the Healing Process"" written by Vanzant, Iyanla August?",No
219,340,1,"Is the published month of the book titled ""Dogs For Dummies 2e"" written by Spadafori, Gina November?",No
220,343,1,"Is the published month of the book titled ""Void Moon"" written by Connelly, Michael December?",No
221,345,1,"Is the published month of the book titled ""Tiger Burning Bright"" written by Lackey, Mercedes, Bradley, Marion Zimmer, and Norton, Andre October?",No
222,346,1,"Is the published month of the book titled ""Winning at Work Without Losing at Love"" written by Arterburn, Stephen January?",No
223,349,1,"Is the published month of the book titled ""Oasis: A Spa for Body and Soul"" written by Everson, Eva Marie March?",No
224,350,2,"Is the published year of the book titled ""Poseidon's Shadow"" written by Kobryn, A. P. 1979?",No
225,352,1,"Is the published month of the book titled ""Stepping Stones"" written by Marshall, Lillian March?",No
226,353,1,"Is the published month of the book titled ""Standard Operating Procedure"" written by Gourevitch, Philip and Morris, Errol April?",No
227,354,1,"Is the published month of the book titled ""New Mercies: A Novel"" written by Dallas, Sandra February?",No
228,358,0,"Do you know the book ""The Prince of Egypt"" written by McCafferty, Catherine?",No
229,358,1,"Is the published month of the book titled ""The Prince of Egypt"" written by McCafferty, Catherine January?",No
230,358,2,"Is the published year of the book titled ""The Prince of Egypt"" written by McCafferty, Catherine 1998?",No
231,358,3,"Is the book titled ""The Prince of Egypt"" written by McCafferty, Catherine published by the publisher named Landoll?",No
232,359,1,"Is the published month of the book titled ""The Pursuit of Loneliness: American Culture at the Breaking Point"" written by Slater, Philip January?",No
233,361,3,"Is the book titled ""Think You're the Only One? Oddball Groups Where Outsiders Fit In"" written by Brown, Seth published by the publisher named Barnes & Noble?",No
234,362,1,"Is the published month of the book titled ""Two Little Lies"" written by Carlyle, Liz January?",No
235,363,1,"Is the published month of the book titled ""Tales of the South Carolina Low Country"" written by Rhyne, Nancy January?",No
236,365,2,"Is the published year of the book titled ""Cape Cod"" written by Martin, William 1992?",No
237,365,3,"Is the book titled ""Cape Cod"" written by Martin, William published by the publisher named Grand Central Publishing?",No
238,367,1,"Is the published month of the book titled ""Gone: An FBI Profiler Novel"" written by Gardner, Lisa December?",No
239,369,1,"Is the published month of the book titled ""Child's Garden of Verses"" written by Stevenson, Robert Louis January?",No
240,369,2,"Is the published year of the book titled ""Child's Garden of Verses"" written by Stevenson, Robert Louis 1989?",No
241,369,3,"Is the book titled ""Child's Garden of Verses"" written by Stevenson, Robert Louis published by the publisher named Princess House?",No
242,371,3,"Is the book titled ""American Blessings: A Celebration of Our Country's Spirit"" written by Running Press, Washburn, Michael (EDT), and Oyama, Susan (EDT) published by the publisher named Courage Books?",No
243,372,2,"Is the published year of the book titled ""Kingdom of Cages"" written by Zettel, Sarah 2002?",No
244,374,3,"Is the book titled ""Another Language: Poetry"" written by Elkind, Sue Saniel and Burkhalter-Lackey, Lori (PHT) published by the publisher named Papier Mache Pr?",No
245,377,1,"Is the published month of the book titled ""Children of the Storm"" written by Peters, Elizabeth March?",No
246,378,3,"Is the book titled ""Abe Lincoln and the Muddy Pig"" written by Krensky, Stephen and Griffith, Greshom (ILT) published by the publisher named Simon Spotlight?",No
247,379,1,"Is the published month of the book titled ""Dinosaur and Other Prehistoric Animal Fact Finder"" written by Benton, M. J. August?",No
248,380,1,"Is the published month of the book titled ""Palace Circle: A Novel"" written by Dean, Rebecca March?",No
249,385,2,"Is the published year of the book titled ""The Most Important Thing I've Learned in Life"" written by Bauman, Beau (COM) 1994?",No
250,388,1,"Is the published month of the book titled ""Dear John"" written by Sparks, Nicholas December?",No
251,388,2,"Is the published year of the book titled ""Dear John"" written by Sparks, Nicholas 2009?",No
252,389,1,"Is the published month of the book titled ""Christmas Ornaments to Make: 101 Sparkling Holiday Trims"" written by Better Homes and Gardens Books, Dahlstrom, Carol Field (EDT), and Banker, Susan (EDT) July?",No
253,390,1,"Is the published month of the book titled ""All New People"" written by Lamott, Anne December?",No
254,392,1,"Is the published month of the book titled ""Pictures of You"" written by Leavitt, Caroline January?",No
255,393,0,"Do you know the book ""Daniel in the Lions' Den"" written by The Clever Factory?",No
256,393,1,"Is the published month of the book titled ""Daniel in the Lions' Den"" written by The Clever Factory January?",No
257,396,3,"Is the book titled ""Under and Alone: The True Story of the Undercover Agent Who Infiltrated America's Most Violent Outlaw Motorcycle Gang"" written by Queen, William published by the publisher named Random House?",No
258,397,1,"Is the published month of the book titled ""Annuals You Should Grow"" written by King, Julius January?",No
