,entity_idx,question_idx,question,model_response
131,354,1,Is the movie Mulan released in year 1998 directed by Tony Bancroft?,No.
132,354,2,Is the movie Mulan released in year 1998 produced in USA?,No.
133,354,3,Is the movie Mulan released in year 1998 animation movie?,No.
134,356,2,Is the movie The Girl with the Dragon Tattoo released in year 2011 produced in USA?,No.
135,358,2,Is the movie Sherlock Holmes released in year 2009 produced in USA?,No.
136,359,0,Do you know the movie Ben-Hur released in year 2016?,"No, there was no movie titled ""Ben-Hur"" released in 2016. The most recent major film adaptation of the novel ""Ben-Hur: A Tale of the Christ"" by Lew Wallace was released in 2016, but it was simply titled ""Ben-Hur."" This version starred Jack Huston, Toby Kebbell, and Morgan Freeman. However, the most famous and acclaimed film adaptation of ""Ben-Hur"" is the 1959 version directed by William Wyler and starring Charlton Heston in the title role. This 1959 film won 11 Academy Awards, including Best Picture."
137,359,1,Is the movie Ben-Hur released in year 2016 directed by Timur Bekmambetov?,No.
138,359,2,Is the movie Ben-Hur released in year 2016 produced in USA?,No.
139,359,3,Is the movie Ben-Hur released in year 2016 non-animation movie?,No.
140,362,1,Is the movie Valkyrie released in year 2008 directed by Bryan Singer?,No.
141,362,2,Is the movie Valkyrie released in year 2008 produced in USA?,No.
142,364,1,Is the movie Pixels released in year 2015 directed by Chris Columbus?,No.
143,364,3,Is the movie Pixels released in year 2015 animation movie?,No.
144,369,2,Is the movie The Interpreter released in year 2005 produced in UK?,No.
145,371,1,Is the movie Lara Croft Tomb Raider: The Cradle of Life released in year 2003 directed by Jan de Bont?,No.
146,371,2,Is the movie Lara Croft Tomb Raider: The Cradle of Life released in year 2003 produced in USA?,No.
147,373,2,Is the movie The Saint released in year 1997 produced in USA?,No.
148,374,2,Is the movie Spy Game released in year 2001 produced in Germany?,No.
149,376,2,Is the movie Rio released in year 2011 produced in USA?,No.
150,377,1,Is the movie Bicentennial Man released in year 1999 directed by Chris Columbus?,No.
151,378,1,Is the movie Volcano released in year 1997 directed by Mick Jackson?,No.
152,379,1,Is the movie The Devil's Own released in year 1997 directed by Alan J. Pakula?,No.
153,380,1,Is the movie K-19: The Widowmaker released in year 2002 directed by Kathryn Bigelow?,No.
154,380,2,Is the movie K-19: The Widowmaker released in year 2002 produced in UK?,No.
155,381,2,Is the movie Conan the Barbarian released in year 1982 produced in USA?,No.
156,383,1,Is the movie The Nutcracker in 3D released in year 2010 directed by Andrey Konchalovskiy?,No.
157,383,2,Is the movie The Nutcracker in 3D released in year 2010 produced in UK?,No.
158,383,3,Is the movie The Nutcracker in 3D released in year 2010 non-animation movie?,No.
159,387,2,Is the movie Happy Feet released in year 2006 produced in USA?,No.
160,391,2,Is the movie The Three Musketeers released in year 2011 produced in Germany?,No.
161,395,2,Is the movie 102 Dalmatians released in year 2000 produced in USA?,No.
162,401,1,Is the movie Open Season released in year 2006 directed by Roger Allers?,No.
163,403,2,Is the movie Enemy at the Gates released in year 2001 produced in USA?,No.
164,406,2,Is the movie Memoirs of a Geisha released in year 2005 produced in USA?,No.
165,412,2,Is the movie Mirror Mirror released in year 2012 produced in USA?,No.
166,416,3,Is the movie Scooby-Doo released in year 2002 non-animation movie?,No.
167,417,2,Is the movie Dredd released in year 2012 produced in UK?,No.
168,422,2,Is the movie Hellboy II: The Golden Army released in year 2008 produced in USA?,No.
169,432,1,Is the movie Lilo & Stitch released in year 2002 directed by Dean DeBlois?,No.
170,433,3,Is the movie Charlotte's Web released in year 2006 non-animation movie?,No.
171,442,2,Is the movie Four Christmases released in year 2008 produced in Germany?,No.
172,453,2,Is the movie The Haunting released in year 1999 produced in USA?,No.
173,455,1,Is the movie The Pink Panther released in year 2006 directed by Shawn Levy?,No.
174,455,2,Is the movie The Pink Panther released in year 2006 produced in USA?,No.
175,456,1,Is the movie The Day the Earth Stood Still released in year 2008 directed by Scott Derrickson?,No.
176,459,1,Is the movie Six Days Seven Nights released in year 1998 directed by Ivan Reitman?,No.
177,464,1,Is the movie The Manchurian Candidate released in year 2004 directed by Jonathan Demme?,No.
178,465,0,Do you know the movie Déjà Vu released in year 1997?,"No, there is no movie titled ""Déjà Vu"" released in 1997."
179,465,1,Is the movie Déjà Vu released in year 1997 directed by Henry Jaglom?,No.
180,465,2,Is the movie Déjà Vu released in year 1997 produced in USA?,No.
181,465,3,Is the movie Déjà Vu released in year 1997 non-animation movie?,No.
182,467,1,Is the movie Fantasia 2000 released in year 1999 directed by James Algar?,No.
183,467,2,Is the movie Fantasia 2000 released in year 1999 produced in USA?,No.
184,467,3,Is the movie Fantasia 2000 released in year 1999 animation movie?,No.
185,468,2,Is the movie The Time Machine released in year 2002 produced in USA?,No.
186,474,2,Is the movie The Brothers Grimm released in year 2005 produced in USA?,No.
187,476,0,Do you know the movie Evolution released in year 2015?,"No, there is no major movie titled ""Evolution"" released in 2015."
188,476,1,Is the movie Evolution released in year 2015 directed by Lucile Hadzihalilovic?,No.
189,476,2,Is the movie Evolution released in year 2015 produced in France?,No.
190,476,3,Is the movie Evolution released in year 2015 non-animation movie?,No.
191,479,2,Is the movie Thirteen Days released in year 2000 produced in USA?,No.
192,481,2,Is the movie Walking with Dinosaurs 3D released in year 2013 produced in USA?,No.
193,482,1,Is the movie Battlefield Earth released in year 2000 directed by Roger Christian?,No.
194,483,2,Is the movie Looney Tunes: Back in Action released in year 2003 produced in Germany?,No.
195,484,2,Is the movie Nine released in year 2009 produced in USA?,No.
196,485,1,Is the movie Timeline released in year 2003 directed by Richard Donner?,No.
197,487,2,Is the movie Babe: Pig in the City released in year 1998 produced in Australia?,No.
198,487,3,Is the movie Babe: Pig in the City released in year 1998 non-animation movie?,No.
199,489,1,Is the movie Red Planet released in year 2000 directed by Antony Hoffman?,No.
200,491,1,Is the movie Oceans released in year 2009 directed by Jacques Perrin?,No.
201,491,2,Is the movie Oceans released in year 2009 produced in France?,No.
202,491,3,Is the movie Oceans released in year 2009 non-animation movie?,No.
203,492,2,Is the movie A Sound of Thunder released in year 2005 produced in UK?,No.
204,493,2,Is the movie Pompeii released in year 2014 produced in Canada?,No.
205,494,0,Do you know the movie Top Cat Begins released in year 2015?,No
206,494,2,Is the movie Top Cat Begins released in year 2015 produced in Mexico?,No.
207,496,2,Is the movie The Lion King released in year 1994 produced in USA?,No.
208,497,2,Is the movie Journey 2: The Mysterious Island released in year 2012 produced in USA?,No.
209,499,1,Is the movie Red Dragon released in year 2002 directed by Brett Ratner?,No.
210,499,2,Is the movie Red Dragon released in year 2002 produced in Germany?,No.
211,506,2,Is the movie The Secret Life of Pets released in year 2016 produced in Japan?,No.
212,507,2,Is the movie The League of Extraordinary Gentlemen released in year 2003 produced in USA?,No.
213,508,2,Is the movie Despicable Me 2 released in year 2013 produced in USA?,No.
214,510,1,Is the movie The Lost World: Jurassic Park released in year 1997 directed by Steven Spielberg?,No.
215,512,2,Is the movie Children of Men released in year 2006 produced in USA?,No.
216,519,2,Is the movie Exorcist: The Beginning released in year 2004 produced in USA?,No.
217,520,2,Is the movie Inspector Gadget released in year 1999 produced in USA?,No.
218,525,1,Is the movie Vertical Limit released in year 2000 directed by Martin Campbell?,No.
219,530,2,Is the movie Munich released in year 2005 produced in France?,No.
220,538,2,Is the movie Anna and the King released in year 1999 produced in USA?,No.
221,539,2,Is the movie Immortals released in year 2011 produced in USA?,No.
222,541,1,Is the movie Titan A.E. released in year 2000 directed by Don Bluth?,No.
223,543,2,Is the movie Soldier released in year 1998 produced in UK?,No.
224,544,2,Is the movie Carriers released in year 2009 produced in USA?,No.
225,545,1,Is the movie Monkeybone released in year 2001 directed by Henry Selick?,No.
226,546,2,Is the movie Flight of the Phoenix released in year 2004 produced in USA?,No.
227,548,2,Is the movie Minions released in year 2015 produced in USA?,No.
228,550,1,Is the movie Snake Eyes released in year 1998 directed by Brian De Palma?,No.
229,550,2,Is the movie Snake Eyes released in year 1998 produced in USA?,No.
230,550,3,Is the movie Snake Eyes released in year 1998 non-animation movie?,No.
231,552,2,Is the movie The Angry Birds Movie released in year 2016 produced in USA?,No.
232,557,2,Is the movie Dr. Dolittle 2 released in year 2001 produced in USA?,No.
233,558,2,Is the movie Braveheart released in year 1995 produced in USA?,No.
234,559,2,Is the movie Jarhead released in year 2005 produced in Germany?,No.
235,565,2,Is the movie Doctor Dolittle released in year 1998 produced in USA?,No.
236,565,3,Is the movie Doctor Dolittle released in year 1998 non-animation movie?,No.
237,573,2,Is the movie Inglourious Basterds released in year 2009 produced in USA?,No.
238,579,1,Is the movie AVP: Alien vs. Predator released in year 2004 directed by Paul W.S. Anderson?,No.
239,580,1,Is the movie Alvin and the Chipmunks: The Squeakquel released in year 2009 directed by Betty Thomas?,No.
240,582,1,Is the movie Olympus Has Fallen released in year 2013 directed by Antoine Fuqua?,No.
241,586,2,Is the movie Wolf released in year 1994 produced in USA?,No.
242,587,2,Is the movie War Horse released in year 2011 produced in USA?,No.
243,591,2,Is the movie Dracula Untold released in year 2014 produced in USA?,No.
244,593,2,Is the movie Stardust released in year 2007 produced in UK?,No.
245,594,2,Is the movie Seven Years in Tibet released in year 1997 produced in USA?,No.
246,595,1,Is the movie The Dilemma released in year 2011 directed by Ron Howard?,No.
247,596,1,Is the movie Bad Company released in year 2002 directed by Joel Schumacher?,No.
248,596,2,Is the movie Bad Company released in year 2002 produced in USA?,No.
249,597,2,Is the movie Doom released in year 2005 produced in UK?,No.
250,602,2,Is the movie Killer Elite released in year 2011 produced in UK?,No.
251,603,1,Is the movie Rollerball released in year 2002 directed by John McTiernan?,No.
252,603,2,Is the movie Rollerball released in year 2002 produced in USA?,No.
253,606,1,Is the movie Osmosis Jones released in year 2001 directed by Bobby Farrelly?,No.
254,607,1,Is the movie Legends of Oz: Dorothy's Return released in year 2013 directed by Will Finn?,No.
255,607,2,Is the movie Legends of Oz: Dorothy's Return released in year 2013 produced in USA?,No.
256,610,2,Is the movie Basic Instinct 2 released in year 2006 produced in UK?,No.
257,611,1,Is the movie Escape Plan released in year 2013 directed by Mikael Håfström?,No.
258,612,2,Is the movie The Legend of Hercules released in year 2014 produced in USA?,No.
259,615,1,Is the movie The Score released in year 2001 directed by Frank Oz?,No.
260,616,1,Is the movie Despicable Me released in year 2010 directed by Pierre Coffin?,No.
261,616,2,Is the movie Despicable Me released in year 2010 produced in USA?,No.
262,620,1,Is the movie Mystery Men released in year 1999 directed by Kinka Usher?,No.
263,627,2,Is the movie Entrapment released in year 1999 produced in USA?,No.
264,628,1,Is the movie The X Files released in year 1998 directed by Rob Bowman?,No.
265,629,1,Is the movie The Last Legion released in year 2007 directed by Doug Lefler?,No.
266,629,2,Is the movie The Last Legion released in year 2007 produced in UK?,No.
267,632,1,Is the movie What Women Want released in year 2000 directed by Nancy Meyers?,No.
268,634,1,Is the movie Dreamcatcher released in year 2003 directed by Lawrence Kasdan?,No.
269,639,2,Is the movie Les Misérables released in year 2012 produced in USA?,No.
270,645,1,Is the movie Space Cowboys released in year 2000 directed by Clint Eastwood?,No.
271,647,1,Is the movie Broken Arrow released in year 1996 directed by John Woo?,No.
272,648,0,Do you know the movie The Kid released in year 2000?,"No, I don't have specific knowledge about a movie called ""The Kid"" released in 2000."
273,648,1,Is the movie The Kid released in year 2000 directed by Jon Turteltaub?,No.
274,648,2,Is the movie The Kid released in year 2000 produced in USA?,No.
275,652,2,Is the movie Eyes Wide Shut released in year 1999 produced in UK?,No.
276,657,2,Is the movie Red Dawn released in year 1984 produced in USA?,No.
277,658,2,Is the movie Primary Colors released in year 1998 produced in France?,No.
278,659,2,Is the movie Resident Evil: Retribution released in year 2012 produced in Germany?,No.
279,665,1,Is the movie We Are Marshall released in year 2006 directed by McG?,No.
280,667,1,Is the movie Lucky Numbers released in year 2000 directed by Nora Ephron?,No.
281,667,2,Is the movie Lucky Numbers released in year 2000 produced in France?,No.
282,669,0,Do you know the movie Oliver Twist released in year 2005?,"No, there was no major film adaptation of the Charles Dickens novel Oliver Twist released in 2005. Some notable film/TV adaptations of Oliver Twist include: - Oliver Twist (1948) - directed by David Lean - Oliver! (1968) - the famous musical film - Oliver Twist (1997) - directed by Tony Bill - Oliver Twist (1999) - a TV movie - Oliver Twist (2005) - a mini-series made for TV - Oliver Twist (2007) - directed by Coky Giedroyc But there was no mainstream theatrical movie release specifically in the year 2005 based on Oliver Twist."
283,669,1,Is the movie Oliver Twist released in year 2005 directed by Roman Polanski?,No.
284,669,2,Is the movie Oliver Twist released in year 2005 produced in UK?,No.
285,669,3,Is the movie Oliver Twist released in year 2005 non-animation movie?,No.
286,670,2,Is the movie Elektra released in year 2005 produced in Canada?,No.
287,671,1,Is the movie Sin City: A Dame to Kill For released in year 2014 directed by Frank Miller?,No.
288,673,2,Is the movie Everest released in year 2015 produced in UK?,No.
289,676,1,Is the movie Astro Boy released in year 2009 directed by David Bowers?,No.
290,676,2,Is the movie Astro Boy released in year 2009 produced in Hong Kong?,No.
291,680,1,Is the movie Dragon Blade released in year 2015 directed by Daniel Lee?,No.
292,681,0,Do you know the movie Littleman released in year 2006?,"No, there does not appear to be a movie called ""Littleman"" released in 2006."
293,681,1,Is the movie Littleman released in year 2006 directed by Keenen Ivory Wayans?,No.
294,681,2,Is the movie Littleman released in year 2006 produced in USA?,No.
295,681,3,Is the movie Littleman released in year 2006 non-animation movie?,No.
296,682,2,Is the movie U-571 released in year 2000 produced in France?,No.
297,684,1,Is the movie The Love Guru released in year 2008 directed by Marco Schnabel?,No.
298,689,1,Is the movie 300 released in year 2006 directed by Zack Snyder?,No.
299,689,2,Is the movie 300 released in year 2006 produced in USA?,No.
300,689,3,Is the movie 300 released in year 2006 non-animation movie?,No.
301,699,1,Is the movie The Truman Show released in year 1998 directed by Peter Weir?,No.
302,700,1,Is the movie The Prince of Egypt released in year 1998 directed by Brenda Chapman?,No.
303,703,3,Is the movie Cats & Dogs released in year 2001 non-animation movie?,No.
304,704,2,Is the movie The Italian Job released in year 2003 produced in USA?,No.
305,707,1,Is the movie Couples Retreat released in year 2009 directed by Peter Billingsley?,No.
306,711,1,Is the movie Eat Pray Love released in year 2010 directed by Ryan Murphy?,No.
307,712,1,Is the movie The Family Man released in year 2000 directed by Brett Ratner?,No.
308,721,2,Is the movie This Is It released in year 2009 produced in USA?,No.
309,724,2,Is the movie Coraline released in year 2009 produced in USA?,No.
310,733,2,Is the movie The Jackal released in year 1997 produced in USA?,No.
311,736,2,Is the movie The Tale of Despereaux released in year 2008 produced in UK?,No.
312,738,1,Is the movie Under Siege 2: Dark Territory released in year 1995 directed by Geoff Murphy?,No.
313,738,2,Is the movie Under Siege 2: Dark Territory released in year 1995 produced in USA?,No.
314,741,2,Is the movie London Has Fallen released in year 2016 produced in UK?,No.
315,744,1,Is the movie The Boxtrolls released in year 2014 directed by Graham Annable?,No.
316,744,2,Is the movie The Boxtrolls released in year 2014 produced in USA?,No.
317,746,2,Is the movie The Lego Movie released in year 2014 produced in Australia?,No.
318,748,2,Is the movie Reign of Fire released in year 2002 produced in USA?,No.
319,751,2,Is the movie Invictus released in year 2009 produced in USA?,No.
320,754,0,Do you know the movie My Favorite Martian released in year 1999?,No.
321,754,2,Is the movie My Favorite Martian released in year 1999 produced in USA?,No.
322,756,1,Is the movie Planet 51 released in year 2009 directed by Jorge Blanco?,No.
323,756,2,Is the movie Planet 51 released in year 2009 produced in Spain?,No.
324,757,1,Is the movie Star Trek: Nemesis released in year 2002 directed by Stuart Baird?,No.
325,760,2,Is the movie Edge of Darkness released in year 2010 produced in UK?,No.
326,761,2,Is the movie The Relic released in year 1997 produced in UK?,No.
327,765,1,Is the movie The Soloist released in year 2009 directed by Joe Wright?,No.
328,765,2,Is the movie The Soloist released in year 2009 produced in UK?,No.
329,768,2,Is the movie Garfield 2 released in year 2006 produced in UK?,No.
330,769,1,Is the movie xXx: State of the Union released in year 2005 directed by Lee Tamahori?,No.
331,769,2,Is the movie xXx: State of the Union released in year 2005 produced in USA?,No.
332,770,2,Is the movie Priest released in year 2011 produced in USA?,No.
333,771,1,Is the movie Sinbad: Legend of the Seven Seas released in year 2003 directed by Patrick Gilmore?,No.
334,772,2,Is the movie Event Horizon released in year 1997 produced in UK?,No.
335,773,2,Is the movie Dragonfly released in year 2002 produced in USA?,No.
336,774,2,Is the movie The Black Dahlia released in year 2006 produced in Germany?,No.
337,775,1,Is the movie Flyboys released in year 2006 directed by Tony Bill?,No.
338,775,2,Is the movie Flyboys released in year 2006 produced in UK?,No.
339,777,1,Is the movie Supernova released in year 2000 directed by Walter Hill?,No.
340,777,2,Is the movie Supernova released in year 2000 produced in USA?,No.
341,777,3,Is the movie Supernova released in year 2000 non-animation movie?,No.
342,781,1,Is the movie Dark Water released in year 2005 directed by Walter Salles?,No.
343,781,2,Is the movie Dark Water released in year 2005 produced in USA?,No.
344,786,2,Is the movie In the Name of the King: A Dungeon Siege Tale released in year 2007 produced in Germany?,No.
345,787,1,Is the movie Beyond Borders released in year 2003 directed by Martin Campbell?,No.
346,787,2,Is the movie Beyond Borders released in year 2003 produced in USA?,No.
347,788,0,Do you know the movie Xi you ji zhi: Sun Wukong san da Baigu Jing released in year 2016?,"No, I don't have any specific information about a movie titled ""Xi you ji zhi: Sun Wukong san da Baigu Jing"" released in 2016."
348,788,1,Is the movie Xi you ji zhi: Sun Wukong san da Baigu Jing released in year 2016 directed by Pou-Soi Cheang?,No.
349,788,3,Is the movie Xi you ji zhi: Sun Wukong san da Baigu Jing released in year 2016 non-animation movie?,No
350,789,1,Is the movie The Great Raid released in year 2005 directed by John Dahl?,No.
351,796,1,Is the movie Rambo III released in year 1988 directed by Peter MacDonald?,No.
352,796,2,Is the movie Rambo III released in year 1988 produced in USA?,No.
