,entity_idx,question_idx,question,model_response
113,72,2,Did the soccer player M. Škriniar wear jersey number 37 in 2019?,No.
114,72,3,Was the soccer player M. Škriniar born in Slovakia?,No.
115,73,1,Did the soccer player Z. Ibrahimović play for LA Galaxy in 2019?,No.
116,73,2,Did the soccer player Z. Ibrahimović wear jersey number 9 in 2019?,No.
117,73,4,Did the soccer player Z. Ibrahimović participate in leauge named USA Major League Soccer during the year 2019?,No.
118,74,1,Did the soccer player A. Gómez play for Atalanta in 2019?,No.
119,74,2,Did the soccer player A. Gómez wear jersey number 10 in 2019?,No.
120,74,3,Was the soccer player A. Gómez born in Argentina?,No.
121,74,4,Did the soccer player A. Gómez participate in leauge named Italian Serie A during the year 2019?,No.
122,75,1,Did the soccer player G. Higuaín play for Juventus in 2019?,No.
123,75,2,Did the soccer player G. Higuaín wear jersey number 21 in 2019?,No.
124,75,4,Did the soccer player G. Higuaín participate in leauge named Italian Serie A during the year 2019?,No.
125,76,1,Did the soccer player B. Matuidi play for Juventus in 2019?,No.
126,76,2,Did the soccer player B. Matuidi wear jersey number 14 in 2019?,No.
127,76,4,Did the soccer player B. Matuidi participate in leauge named Italian Serie A during the year 2019?,No.
128,77,1,Did the soccer player G. Bale play for Real Madrid CF in 2019?,No.
129,77,2,Did the soccer player G. Bale wear jersey number 11 in 2019?,No.
130,77,4,Did the soccer player G. Bale participate in leauge named Spain Primera Division during the year 2019?,No.
131,78,2,Did the soccer player Marcelo wear jersey number 12 in 2019?,No.
132,79,1,Did the soccer player A. Witsel play for Borussia Dortmund in 2019?,No.
133,79,2,Did the soccer player A. Witsel wear jersey number 28 in 2019?,No.
134,79,4,Did the soccer player A. Witsel participate in leauge named German 1. Bundesliga during the year 2019?,No.
135,80,0,Do you know the soccer player P. Gulácsi?,No.
136,80,1,Did the soccer player P. Gulácsi play for RB Leipzig in 2019?,No.
137,80,2,Did the soccer player P. Gulácsi wear jersey number 1 in 2019?,No.
138,80,4,Did the soccer player P. Gulácsi participate in leauge named German 1. Bundesliga during the year 2019?,No.
139,81,2,Did the soccer player R. Bürki wear jersey number 1 in 2019?,No.
140,81,3,Was the soccer player R. Bürki born in Switzerland?,No.
141,82,2,Did the soccer player Alex Sandro wear jersey number 12 in 2019?,No.
142,83,2,Did the soccer player R. Lukaku wear jersey number 9 in 2019?,No.
143,83,4,Did the soccer player R. Lukaku participate in leauge named Italian Serie A during the year 2019?,No.
144,84,1,Did the soccer player Iago Aspas play for RC Celta de Vigo in 2019?,No.
145,84,2,Did the soccer player Iago Aspas wear jersey number 10 in 2019?,No.
146,85,1,Did the soccer player K. Manolas play for Napoli in 2019?,No.
147,85,2,Did the soccer player K. Manolas wear jersey number 44 in 2019?,No.
148,86,2,Did the soccer player Koke wear jersey number 6 in 2019?,No.
149,87,1,Did the soccer player Neto play for FC Barcelona in 2019?,No.
150,87,2,Did the soccer player Neto wear jersey number 13 in 2019?,No.
151,87,4,Did the soccer player Neto participate in leauge named Spain Primera Division during the year 2019?,No.
152,88,2,Did the soccer player D. Alaba wear jersey number 27 in 2019?,No.
153,89,1,Did the soccer player J. Rodríguez play for Real Madrid CF in 2019?,No.
154,89,2,Did the soccer player J. Rodríguez wear jersey number 16 in 2019?,No.
155,89,3,Was the soccer player J. Rodríguez born in Colombia?,No.
156,90,0,Do you know the soccer player A. Lopes?,No.
157,90,1,Did the soccer player A. Lopes play for Olympique Lyonnais in 2019?,No.
158,90,2,Did the soccer player A. Lopes wear jersey number 1 in 2019?,No.
159,90,3,Was the soccer player A. Lopes born in Portugal?,No.
160,90,4,Did the soccer player A. Lopes participate in leauge named French Ligue 1 during the year 2019?,No.
161,91,0,Do you know the soccer player Allan?,No.
162,91,1,Did the soccer player Allan play for Napoli in 2019?,No.
163,91,2,Did the soccer player Allan wear jersey number 5 in 2019?,No.
164,91,4,Did the soccer player Allan participate in leauge named Italian Serie A during the year 2019?,No.
165,92,2,Did the soccer player M. Icardi wear jersey number 36 in 2019?,No.
166,92,3,Was the soccer player M. Icardi born in Argentina?,No.
167,93,2,Did the soccer player R. Varane wear jersey number 5 in 2019?,No.
168,93,4,Did the soccer player R. Varane participate in leauge named Spain Primera Division during the year 2019?,No.
169,94,2,Did the soccer player Carvajal wear jersey number 2 in 2019?,No.
170,95,2,Did the soccer player Saúl wear jersey number 8 in 2019?,No.
171,95,3,Was the soccer player Saúl born in Spain?,No.
172,96,2,Did the soccer player H. Ziyech wear jersey number 22 in 2019?,No.
173,96,3,Was the soccer player H. Ziyech born in Morocco?,No.
174,97,2,Did the soccer player Fabinho wear jersey number 3 in 2019?,No.
175,98,2,Did the soccer player N. Süle wear jersey number 4 in 2019?,No.
176,99,2,Did the soccer player Bruno Fernandes wear jersey number 8 in 2019?,No.
177,99,4,Did the soccer player Bruno Fernandes participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
178,100,2,Did the soccer player A. Robertson wear jersey number 26 in 2019?,No.
179,100,3,Was the soccer player A. Robertson born in Scotland?,No.
180,101,1,Did the soccer player J. Giménez play for Atlético de Madrid in 2019?,No.
181,101,2,Did the soccer player J. Giménez wear jersey number 2 in 2019?,No.
182,101,3,Was the soccer player J. Giménez born in Uruguay?,No.
183,101,4,Did the soccer player J. Giménez participate in leauge named Spain Primera Division during the year 2019?,No.
184,102,2,Did the soccer player C. Lenglet wear jersey number 15 in 2019?,No.
185,103,0,Do you know the soccer player S. Milinković-Savić?,No.
186,103,1,Did the soccer player S. Milinković-Savić play for Lazio in 2019?,No.
187,103,2,Did the soccer player S. Milinković-Savić wear jersey number 21 in 2019?,No.
188,103,4,Did the soccer player S. Milinković-Savić participate in leauge named Italian Serie A during the year 2019?,No.
189,104,1,Did the soccer player F. de Jong play for FC Barcelona in 2019?,No.
190,104,2,Did the soccer player F. de Jong wear jersey number 21 in 2019?,No.
191,104,4,Did the soccer player F. de Jong participate in leauge named Spain Primera Division during the year 2019?,No.
192,105,2,Did the soccer player G. Donnarumma wear jersey number 99 in 2019?,No.
193,106,2,Did the soccer player Rodri wear jersey number 16 in 2019?,No.
194,107,2,Did the soccer player M. de Ligt wear jersey number 4 in 2019?,No.
195,107,4,Did the soccer player M. de Ligt participate in leauge named Italian Serie A during the year 2019?,No.
196,108,1,Did the soccer player Pepe play for FC Porto in 2019?,No.
197,108,2,Did the soccer player Pepe wear jersey number 3 in 2019?,No.
198,108,3,Was the soccer player Pepe born in Portugal?,No.
199,108,4,Did the soccer player Pepe participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
200,109,1,Did the soccer player João Moutinho play for Wolverhampton Wanderers in 2019?,No.
201,109,2,Did the soccer player João Moutinho wear jersey number 28 in 2019?,No.
202,109,4,Did the soccer player João Moutinho participate in leauge named English Premier League during the year 2019?,No.
203,110,0,Do you know the soccer player S. Ruffier?,No.
204,110,1,Did the soccer player S. Ruffier play for AS Saint-Étienne in 2019?,No.
205,110,2,Did the soccer player S. Ruffier wear jersey number 16 in 2019?,No.
206,110,4,Did the soccer player S. Ruffier participate in leauge named French Ligue 1 during the year 2019?,No.
207,111,1,Did the soccer player S. Sirigu play for Torino F.C. in 2019?,No.
208,111,2,Did the soccer player S. Sirigu wear jersey number 39 in 2019?,No.
209,111,3,Was the soccer player S. Sirigu born in Italy?,No.
210,111,4,Did the soccer player S. Sirigu participate in leauge named Italian Serie A during the year 2019?,No.
211,112,1,Did the soccer player M. Hamšík play for Dalian Professional Football Club in 2019?,No.
212,112,2,Did the soccer player M. Hamšík wear jersey number 17 in 2019?,No.
213,112,4,Did the soccer player M. Hamšík participate in leauge named Chinese Super League during the year 2019?,No.
214,113,2,Did the soccer player Sokratis wear jersey number 5 in 2019?,No.
215,114,1,Did the soccer player Lucas Leiva play for Lazio in 2019?,No.
216,114,2,Did the soccer player Lucas Leiva wear jersey number 6 in 2019?,No.
217,114,4,Did the soccer player Lucas Leiva participate in leauge named Italian Serie A during the year 2019?,No.
218,115,1,Did the soccer player M. Özil play for Arsenal in 2019?,No.
219,115,2,Did the soccer player M. Özil wear jersey number 10 in 2019?,No.
220,115,4,Did the soccer player M. Özil participate in leauge named English Premier League during the year 2019?,No.
221,116,1,Did the soccer player Javi Martínez play for FC Bayern München in 2019?,No.
222,116,2,Did the soccer player Javi Martínez wear jersey number 8 in 2019?,No.
223,116,4,Did the soccer player Javi Martínez participate in leauge named German 1. Bundesliga during the year 2019?,No.
224,117,0,Do you know the soccer player Y. Sommer?,No.
225,117,1,Did the soccer player Y. Sommer play for Borussia Mönchengladbach in 2019?,No.
226,117,2,Did the soccer player Y. Sommer wear jersey number 1 in 2019?,No.
227,117,4,Did the soccer player Y. Sommer participate in leauge named German 1. Bundesliga during the year 2019?,No.
228,118,1,Did the soccer player E. Džeko play for Roma in 2019?,No.
229,118,2,Did the soccer player E. Džeko wear jersey number 9 in 2019?,No.
230,118,4,Did the soccer player E. Džeko participate in leauge named Italian Serie A during the year 2019?,No.
231,119,2,Did the soccer player G. Wijnaldum wear jersey number 5 in 2019?,No.
232,120,1,Did the soccer player I. Perišić play for FC Bayern München in 2019?,No.
233,120,2,Did the soccer player I. Perišić wear jersey number 14 in 2019?,No.
234,120,4,Did the soccer player I. Perišić participate in leauge named German 1. Bundesliga during the year 2019?,No.
235,121,1,Did the soccer player M. Mandžukić play for Juventus in 2019?,No.
236,121,2,Did the soccer player M. Mandžukić wear jersey number 17 in 2019?,No.
237,121,4,Did the soccer player M. Mandžukić participate in leauge named Italian Serie A during the year 2019?,No.
238,122,1,Did the soccer player A. Vidal play for FC Barcelona in 2019?,No.
239,122,2,Did the soccer player A. Vidal wear jersey number 22 in 2019?,No.
240,122,4,Did the soccer player A. Vidal participate in leauge named Spain Primera Division during the year 2019?,No.
241,123,2,Did the soccer player J. Boateng wear jersey number 17 in 2019?,No.
242,124,2,Did the soccer player Azpilicueta wear jersey number 28 in 2019?,No.
243,125,1,Did the soccer player José Callejón play for Napoli in 2019?,No.
244,125,2,Did the soccer player José Callejón wear jersey number 7 in 2019?,No.
245,125,4,Did the soccer player José Callejón participate in leauge named Italian Serie A during the year 2019?,No.
246,126,2,Did the soccer player İ. Gündoğan wear jersey number 8 in 2019?,No.
247,126,3,Was the soccer player İ. Gündoğan born in Germany?,No.
248,126,4,Did the soccer player İ. Gündoğan participate in leauge named English Premier League during the year 2019?,No.
249,127,1,Did the soccer player Paulinho play for Guangzhou FC in 2019?,No.
250,127,2,Did the soccer player Paulinho wear jersey number 8 in 2019?,No.
251,127,4,Did the soccer player Paulinho participate in leauge named Chinese Super League during the year 2019?,No.
252,128,1,Did the soccer player K. Walker play for Manchester City in 2019?,No.
253,128,2,Did the soccer player K. Walker wear jersey number 2 in 2019?,No.
254,129,1,Did the soccer player Canales play for Real Betis Balompié in 2019?,No.
255,129,2,Did the soccer player Canales wear jersey number 10 in 2019?,No.
256,129,3,Was the soccer player Canales born in Spain?,No.
257,129,4,Did the soccer player Canales participate in leauge named Spain Primera Division during the year 2019?,No.
258,130,1,Did the soccer player Douglas Costa play for Juventus in 2019?,No.
259,130,2,Did the soccer player Douglas Costa wear jersey number 11 in 2019?,No.
260,130,4,Did the soccer player Douglas Costa participate in leauge named Italian Serie A during the year 2019?,No.
261,131,1,Did the soccer player B. Leno play for Arsenal in 2019?,No.
262,131,2,Did the soccer player B. Leno wear jersey number 1 in 2019?,No.
263,131,3,Was the soccer player B. Leno born in Germany?,No.
264,131,4,Did the soccer player B. Leno participate in leauge named English Premier League during the year 2019?,No.
265,132,1,Did the soccer player Pizzi play for SL Benfica in 2019?,No.
266,132,2,Did the soccer player Pizzi wear jersey number 21 in 2019?,No.
267,132,3,Was the soccer player Pizzi born in Portugal?,No.
268,132,4,Did the soccer player Pizzi participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
269,133,1,Did the soccer player S. de Vrij play for Inter in 2019?,No.
270,133,2,Did the soccer player S. de Vrij wear jersey number 6 in 2019?,No.
271,134,1,Did the soccer player Luis Alberto play for Lazio in 2019?,No.
272,134,2,Did the soccer player Luis Alberto wear jersey number 10 in 2019?,No.
273,134,3,Was the soccer player Luis Alberto born in Spain?,No.
274,134,4,Did the soccer player Luis Alberto participate in leauge named Italian Serie A during the year 2019?,No.
275,135,1,Did the soccer player D. Tadić play for Ajax in 2019?,No.
276,135,2,Did the soccer player D. Tadić wear jersey number 10 in 2019?,No.
277,135,4,Did the soccer player D. Tadić participate in leauge named Holland Eredivisie during the year 2019?,No.
278,136,1,Did the soccer player J. Iličić play for Atalanta in 2019?,No.
279,136,2,Did the soccer player J. Iličić wear jersey number 72 in 2019?,No.
280,137,2,Did the soccer player Felipe Anderson wear jersey number 8 in 2019?,No.
281,138,1,Did the soccer player M. Depay play for Olympique Lyonnais in 2019?,No.
282,138,2,Did the soccer player M. Depay wear jersey number 11 in 2019?,No.
283,138,4,Did the soccer player M. Depay participate in leauge named French Ligue 1 during the year 2019?,No.
284,139,2,Did the soccer player R. Mahrez wear jersey number 26 in 2019?,No.
285,139,3,Was the soccer player R. Mahrez born in Algeria?,No.
286,140,0,Do you know the soccer player E. Višća?,No.
287,140,1,Did the soccer player E. Višća play for İstanbul Başakşehir FK in 2019?,No.
288,140,2,Did the soccer player E. Višća wear jersey number 7 in 2019?,No.
289,140,4,Did the soccer player E. Višća participate in leauge named Turkish Süper Lig during the year 2019?,No.
290,141,2,Did the soccer player S. Gnabry wear jersey number 22 in 2019?,No.
291,141,3,Was the soccer player S. Gnabry born in Germany?,No.
292,142,2,Did the soccer player Kepa wear jersey number 1 in 2019?,No.
293,143,1,Did the soccer player Felipe play for Atlético de Madrid in 2019?,No.
294,143,2,Did the soccer player Felipe wear jersey number 18 in 2019?,No.
295,143,4,Did the soccer player Felipe participate in leauge named Spain Primera Division during the year 2019?,No.
296,144,2,Did the soccer player L. Goretzka wear jersey number 18 in 2019?,No.
297,145,2,Did the soccer player João Cancelo wear jersey number 27 in 2019?,No.
298,146,2,Did the soccer player D. Alli wear jersey number 20 in 2019?,No.
299,147,2,Did the soccer player J. Brandt wear jersey number 19 in 2019?,No.
300,148,2,Did the soccer player Alex Telles wear jersey number 13 in 2019?,No.
301,148,4,Did the soccer player Alex Telles participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
302,149,2,Did the soccer player K. Coman wear jersey number 29 in 2019?,No.
303,149,3,Was the soccer player K. Coman born in France?,No.
304,150,1,Did the soccer player N. Fekir play for Real Betis Balompié in 2019?,No.
305,150,2,Did the soccer player N. Fekir wear jersey number 8 in 2019?,No.
306,150,4,Did the soccer player N. Fekir participate in leauge named Spain Primera Division during the year 2019?,No.
307,151,1,Did the soccer player L. Hernández play for FC Bayern München in 2019?,No.
308,151,2,Did the soccer player L. Hernández wear jersey number 21 in 2019?,No.
309,151,3,Was the soccer player L. Hernández born in France?,No.
310,151,4,Did the soccer player L. Hernández participate in leauge named German 1. Bundesliga during the year 2019?,No.
311,152,1,Did the soccer player Arthur play for FC Barcelona in 2019?,No.
312,152,2,Did the soccer player Arthur wear jersey number 8 in 2019?,No.
313,152,4,Did the soccer player Arthur participate in leauge named Spain Primera Division during the year 2019?,No.
314,153,1,Did the soccer player O. Dembélé play for FC Barcelona in 2019?,No.
315,153,2,Did the soccer player O. Dembélé wear jersey number 11 in 2019?,No.
316,153,3,Was the soccer player O. Dembélé born in France?,No.
317,153,4,Did the soccer player O. Dembélé participate in leauge named Spain Primera Division during the year 2019?,No.
318,154,2,Did the soccer player J. Sancho wear jersey number 7 in 2019?,No.
319,154,4,Did the soccer player J. Sancho participate in leauge named German 1. Bundesliga during the year 2019?,No.
320,155,2,Did the soccer player K. Havertz wear jersey number 29 in 2019?,No.
321,156,0,Do you know the soccer player J. Pavlenka?,No.
322,156,1,Did the soccer player J. Pavlenka play for SV Werder Bremen in 2019?,No.
323,156,2,Did the soccer player J. Pavlenka wear jersey number 1 in 2019?,No.
324,156,4,Did the soccer player J. Pavlenka participate in leauge named German 1. Bundesliga during the year 2019?,No.
325,157,1,Did the soccer player Iniesta play for Vissel Kobe in 2019?,No.
326,157,2,Did the soccer player Iniesta wear jersey number 8 in 2019?,No.
327,157,4,Did the soccer player Iniesta participate in leauge named Japanese J. League Division 1 during the year 2019?,No.
328,158,1,Did the soccer player G. Buffon play for Juventus in 2019?,No.
329,158,2,Did the soccer player G. Buffon wear jersey number 77 in 2019?,No.
330,158,4,Did the soccer player G. Buffon participate in leauge named Italian Serie A during the year 2019?,No.
331,159,1,Did the soccer player Casillas play for FC Porto in 2019?,No.
332,159,2,Did the soccer player Casillas wear jersey number 1 in 2019?,No.
333,159,4,Did the soccer player Casillas participate in leauge named Portuguese Liga ZON SAGRES during the year 2019?,No.
334,160,0,Do you know the soccer player R. Jarstein?,No.
335,160,1,Did the soccer player R. Jarstein play for Hertha BSC in 2019?,No.
336,160,2,Did the soccer player R. Jarstein wear jersey number 22 in 2019?,No.
337,160,4,Did the soccer player R. Jarstein participate in leauge named German 1. Bundesliga during the year 2019?,No.
338,161,1,Did the soccer player V. Kompany play for RSC Anderlecht in 2019?,No.
339,161,2,Did the soccer player V. Kompany wear jersey number 4 in 2019?,No.
340,161,4,Did the soccer player V. Kompany participate in leauge named Belgian Jupiler Pro League during the year 2019?,No.
341,162,1,Did the soccer player Raúl Albiol play for Villarreal CF in 2019?,No.
342,162,2,Did the soccer player Raúl Albiol wear jersey number 3 in 2019?,No.
343,163,2,Did the soccer player F. Quagliarella wear jersey number 27 in 2019?,No.
344,164,1,Did the soccer player K. Schmeichel play for Leicester City in 2019?,No.
345,164,2,Did the soccer player K. Schmeichel wear jersey number 1 in 2019?,No.
346,165,1,Did the soccer player Falcao play for AS Monaco in 2019?,No.
347,165,2,Did the soccer player Falcao wear jersey number 9 in 2019?,No.
348,165,3,Was the soccer player Falcao born in Colombia?,No.
349,165,4,Did the soccer player Falcao participate in leauge named French Ligue 1 during the year 2019?,No.
350,166,0,Do you know the soccer player Miranda?,No.
351,166,1,Did the soccer player Miranda play for Jiangsu FC in 2019?,No.
352,166,2,Did the soccer player Miranda wear jersey number 13 in 2019?,No.
353,166,3,Was the soccer player Miranda born in Brazil?,No.
354,166,4,Did the soccer player Miranda participate in leauge named Chinese Super League during the year 2019?,No.
355,167,2,Did the soccer player C. Vela wear jersey number 10 in 2019?,No.
356,167,4,Did the soccer player C. Vela participate in leauge named USA Major League Soccer during the year 2019?,No.
357,168,1,Did the soccer player E. Garay play for Valencia CF in 2019?,No.
358,168,2,Did the soccer player E. Garay wear jersey number 24 in 2019?,No.
359,168,4,Did the soccer player E. Garay participate in leauge named Spain Primera Division during the year 2019?,No.
360,169,1,Did the soccer player Rui Patrício play for Wolverhampton Wanderers in 2019?,No.
361,169,2,Did the soccer player Rui Patrício wear jersey number 11 in 2019?,No.
362,169,4,Did the soccer player Rui Patrício participate in leauge named English Premier League during the year 2019?,No.
363,170,1,Did the soccer player R. Nainggolan play for Cagliari in 2019?,No.
364,170,2,Did the soccer player R. Nainggolan wear jersey number 4 in 2019?,No.
365,170,3,Was the soccer player R. Nainggolan born in Belgium?,No.
366,171,1,Did the soccer player É. Banega play for Sevilla FC in 2019?,No.
367,171,2,Did the soccer player É. Banega wear jersey number 10 in 2019?,No.
368,171,4,Did the soccer player É. Banega participate in leauge named Spain Primera Division during the year 2019?,No.
