,entity_idx,question_idx,question,model_response
66,16,4,Is the country code of Sir Charles Gaetan Duval airport MU?,No.
67,17,1,Is the ICAO location indicator of the Lovell Field airport KCHA?,No.
68,17,3,Is the longitude of the Lovell Field airport -85.2036?,No.
69,17,4,Is the country code of Lovell Field airport US?,No.
70,18,1,Is the ICAO location indicator of the Jensen airport SD46?,No.
71,18,3,Is the longitude of the Jensen airport -96.8398?,No.
72,18,4,Is the country code of Jensen airport US?,No.
73,19,1,Is the ICAO location indicator of the Santa Cruz do Sul airport SSSC?,No.
74,19,2,Is the latitude of the Santa Cruz do Sul airport -29.6841?,No.
75,19,3,Is the longitude of the Santa Cruz do Sul airport -52.4122?,No.
76,19,4,Is the country code of Santa Cruz do Sul airport BR?,No.
77,20,0,Do you know the Tumeremo airport?,No.
78,20,1,Is the ICAO location indicator of the Tumeremo airport SVTM?,No.
79,20,2,Is the latitude of the Tumeremo airport 7.25?,No.
80,20,3,Is the longitude of the Tumeremo airport -61.4333?,No.
81,20,4,Is the country code of Tumeremo airport VE?,No.
82,21,0,Do you know the Clearfield-Lawrence airport?,No.
83,21,1,Is the ICAO location indicator of the Clearfield-Lawrence airport KFIG?,No.
84,21,3,Is the longitude of the Clearfield-Lawrence airport -78.4152?,No.
85,21,4,Is the country code of Clearfield-Lawrence airport US?,No.
86,22,1,Is the ICAO location indicator of the Andrews University Airpark airport KC20?,No.
87,22,3,Is the longitude of the Andrews University Airpark airport -86.3681?,No.
88,22,4,Is the country code of Andrews University Airpark airport US?,No.
89,23,0,Do you know the Shelbyville Municipal airport?,No.
90,23,1,Is the ICAO location indicator of the Shelbyville Municipal airport KGEZ?,No.
91,23,3,Is the longitude of the Shelbyville Municipal airport -85.8048?,No.
92,23,4,Is the country code of Shelbyville Municipal airport US?,No.
93,24,0,Do you know the Gamboula airport?,No.
94,24,1,Is the ICAO location indicator of the Gamboula airport FEGG?,No.
95,24,2,Is the latitude of the Gamboula airport 4.133?,No.
96,24,3,Is the longitude of the Gamboula airport 15.15?,No.
97,24,4,Is the country code of Gamboula airport CF?,No.
98,25,0,Do you know the Tasiujaq airport?,No.
99,25,1,Is the ICAO location indicator of the Tasiujaq airport CYTQ?,No.
100,25,3,Is the longitude of the Tasiujaq airport -69.9558?,No.
101,25,4,Is the country code of Tasiujaq airport CA?,No.
102,26,1,Is the ICAO location indicator of the Ngala airport FANG?,No.
103,26,2,Is the latitude of the Ngala airport -24.3878?,No.
104,26,4,Is the country code of Ngala airport ZA?,No.
105,27,1,Is the ICAO location indicator of the Williamsburg Regional airport KCKI?,No.
106,27,3,Is the longitude of the Williamsburg Regional airport -79.857?,No.
107,27,4,Is the country code of Williamsburg Regional airport US?,No.
108,28,0,Do you know the Biskra airport?,No.
109,28,1,Is the ICAO location indicator of the Biskra airport DAUB?,No.
110,28,3,Is the longitude of the Biskra airport 5.7382?,No.
111,29,0,Do you know the Andrewsfield airport?,No.
112,29,1,Is the ICAO location indicator of the Andrewsfield airport EGSL?,No.
113,29,2,Is the latitude of the Andrewsfield airport 51.895?,No.
114,29,3,Is the longitude of the Andrewsfield airport 0.4492?,No.
115,29,4,Is the country code of Andrewsfield airport GB?,No.
116,30,1,Is the ICAO location indicator of the Reykjanes airport BIRS?,No.
117,30,3,Is the longitude of the Reykjanes airport -22.4214?,No.
118,30,4,Is the country code of Reykjanes airport IS?,No.
119,31,1,Is the ICAO location indicator of the Fazenda Livramento airport SJBS?,No.
120,31,3,Is the longitude of the Fazenda Livramento airport -56.0311?,No.
121,32,0,Do you know the Steciak Strip airport?,No.
122,32,1,Is the ICAO location indicator of the Steciak Strip airport 1OL2?,No.
123,32,2,Is the latitude of the Steciak Strip airport 35.489?,No.
124,32,3,Is the longitude of the Steciak Strip airport -97.192?,No.
125,32,4,Is the country code of Steciak Strip airport US?,No.
126,33,0,Do you know the Apruna airport?,No.
127,33,1,Is the ICAO location indicator of the Apruna airport SVCE?,No.
128,33,2,Is the latitude of the Apruna airport 9.3503?,No.
129,33,3,Is the longitude of the Apruna airport -65.2807?,No.
130,33,4,Is the country code of Apruna airport VE?,No.
131,34,1,Is the ICAO location indicator of the Barber Field airport 30SD?,No.
132,34,3,Is the longitude of the Barber Field airport -98.5955?,No.
133,34,4,Is the country code of Barber Field airport US?,No.
134,35,1,Is the ICAO location indicator of the Minute Man Air Field airport K6B6?,No.
135,35,3,Is the longitude of the Minute Man Air Field airport -71.518?,No.
136,36,0,Do you know the Foz do Areia airport?,No.
137,36,1,Is the ICAO location indicator of the Foz do Areia airport SSFA?,No.
138,36,2,Is the latitude of the Foz do Areia airport -25.9815?,No.
139,36,3,Is the longitude of the Foz do Areia airport -51.6407?,No.
140,36,4,Is the country code of Foz do Areia airport BR?,No.
141,37,1,Is the ICAO location indicator of the Creech Afb airport KINS?,No.
142,37,3,Is the longitude of the Creech Afb airport -115.6774?,No.
143,38,1,Is the ICAO location indicator of the Compton/Woodley airport KCPM?,No.
144,38,3,Is the longitude of the Compton/Woodley airport -118.2438?,No.
145,38,4,Is the country code of Compton/Woodley airport US?,No.
146,39,1,Is the ICAO location indicator of the Janssen airport 9MN5?,No.
147,39,3,Is the longitude of the Janssen airport -96.3515?,No.
148,39,4,Is the country code of Janssen airport US?,No.
149,40,0,Do you know the Woody Field airport?,No.
150,40,1,Is the ICAO location indicator of the Woody Field airport VG40?,No.
151,40,3,Is the longitude of the Woody Field airport -79.8639?,No.
152,40,4,Is the country code of Woody Field airport US?,No.
153,41,1,Is the ICAO location indicator of the Sd Aero airport LL28?,No.
154,41,2,Is the latitude of the Sd Aero airport 42.4328?,No.
155,41,3,Is the longitude of the Sd Aero airport -88.7172?,No.
156,41,4,Is the country code of Sd Aero airport US?,No.
157,42,1,Is the ICAO location indicator of the Ocean City Municipal airport KOXB?,No.
158,42,3,Is the longitude of the Ocean City Municipal airport -75.124?,No.
159,42,4,Is the country code of Ocean City Municipal airport US?,No.
160,43,1,Is the ICAO location indicator of the Campbell Municipal airport K34M?,No.
161,43,3,Is the longitude of the Campbell Municipal airport -90.0157?,No.
162,43,4,Is the country code of Campbell Municipal airport US?,No.
163,44,1,Is the ICAO location indicator of the Hazleton Regional airport KHZL?,No.
164,44,3,Is the longitude of the Hazleton Regional airport -75.9947?,No.
165,44,4,Is the country code of Hazleton Regional airport US?,No.
166,45,0,Do you know the Kadrmas airport?,No.
167,45,1,Is the ICAO location indicator of the Kadrmas airport ND10?,No.
168,45,3,Is the longitude of the Kadrmas airport -102.7952?,No.
169,45,4,Is the country code of Kadrmas airport US?,No.
170,46,1,Is the ICAO location indicator of the Taylor Ranch Landing Area airport 09ID?,No.
171,46,3,Is the longitude of the Taylor Ranch Landing Area airport -114.8553?,No.
172,46,4,Is the country code of Taylor Ranch Landing Area airport US?,No.
173,47,1,Is the ICAO location indicator of the Liuli airport HTLL?,No.
174,47,2,Is the latitude of the Liuli airport -11.1164?,No.
175,47,3,Is the longitude of the Liuli airport 34.6522?,No.
176,47,4,Is the country code of Liuli airport TZ?,No.
177,48,1,Is the ICAO location indicator of the Eagle airport PAEG?,No.
178,48,3,Is the longitude of the Eagle airport -141.1496?,No.
179,48,4,Is the country code of Eagle airport US?,No.
180,49,0,Do you know the Sipuati airport?,No.
181,49,1,Is the ICAO location indicator of the Sipuati airport SLSP?,No.
182,49,2,Is the latitude of the Sipuati airport -21.0735?,No.
183,49,3,Is the longitude of the Sipuati airport -63.1095?,No.
184,49,4,Is the country code of Sipuati airport BO?,No.
185,50,1,Is the ICAO location indicator of the Lawton airport IA84?,No.
186,50,3,Is the longitude of the Lawton airport -96.2003?,No.
187,50,4,Is the country code of Lawton airport US?,No.
188,51,1,Is the ICAO location indicator of the Bandaranaike International Apt Colombo airport VCBI?,No.
189,51,2,Is the latitude of the Bandaranaike International Apt Colombo airport 7.1808?,No.
190,51,3,Is the longitude of the Bandaranaike International Apt Colombo airport 79.8841?,No.
191,52,0,Do you know the Ampfing-Waldkraiburg airport?,No.
192,52,1,Is the ICAO location indicator of the Ampfing-Waldkraiburg airport EDNA?,No.
193,52,3,Is the longitude of the Ampfing-Waldkraiburg airport 12.4117?,No.
194,53,1,Is the ICAO location indicator of the Cherokee Trail Ranch airport 2CO1?,No.
195,53,3,Is the longitude of the Cherokee Trail Ranch airport -104.5839?,No.
196,53,4,Is the country code of Cherokee Trail Ranch airport US?,No.
197,54,1,Is the ICAO location indicator of the Yotvata Airfield airport LLYT?,No.
198,55,0,Do you know the Mbesa airport?,No.
199,55,1,Is the ICAO location indicator of the Mbesa airport HTBS?,No.
200,55,2,Is the latitude of the Mbesa airport -11.3317?,No.
201,55,3,Is the longitude of the Mbesa airport 37.0678?,No.
202,55,4,Is the country code of Mbesa airport TZ?,No.
203,56,0,Do you know the Betou airport?,No.
204,56,1,Is the ICAO location indicator of the Betou airport FCOT?,No.
205,56,2,Is the latitude of the Betou airport 3.05?,No.
206,56,3,Is the longitude of the Betou airport 18.5?,No.
207,56,4,Is the country code of Betou airport CG?,No.
208,57,1,Is the ICAO location indicator of the Tebing Tinggi airport WIMT?,No.
209,57,2,Is the latitude of the Tebing Tinggi airport 3.3667?,No.
210,57,3,Is the longitude of the Tebing Tinggi airport 99.1167?,No.
211,57,4,Is the country code of Tebing Tinggi airport ID?,No.
212,58,0,Do you know the Laguna Del Rey airport?,No.
213,58,1,Is the ICAO location indicator of the Laguna Del Rey airport MM82?,No.
214,58,2,Is the latitude of the Laguna Del Rey airport 27.0238?,No.
215,58,3,Is the longitude of the Laguna Del Rey airport -103.375?,No.
216,58,4,Is the country code of Laguna Del Rey airport MX?,No.
217,59,0,Do you know the Kaklic airport?,No.
218,59,1,Is the ICAO location indicator of the Kaklic airport LTFA?,No.
219,59,4,Is the country code of Kaklic airport TR?,No.
220,60,1,Is the ICAO location indicator of the Marlin airport KT15?,No.
221,60,3,Is the longitude of the Marlin airport -96.852?,No.
222,60,4,Is the country code of Marlin airport US?,No.
223,61,1,Is the ICAO location indicator of the Flying 'O' airport 3WI4?,No.
224,61,3,Is the longitude of the Flying 'O' airport -89.4023?,No.
225,61,4,Is the country code of Flying 'O' airport US?,No.
226,62,1,Is the ICAO location indicator of the Grand Marais airport KY98?,No.
227,62,3,Is the longitude of the Grand Marais airport -85.9201?,No.
228,62,4,Is the country code of Grand Marais airport US?,No.
229,63,1,Is the ICAO location indicator of the Fazenda Sao Marcos airport SJII?,No.
230,63,3,Is the longitude of the Fazenda Sao Marcos airport -54.9414?,No.
231,64,1,Is the ICAO location indicator of the Fazenda Paloma airport SDCW?,No.
232,64,2,Is the latitude of the Fazenda Paloma airport -20.3261?,No.
233,64,3,Is the longitude of the Fazenda Paloma airport -48.8283?,No.
234,65,1,Is the ICAO location indicator of the The Bluffs airport 75AR?,No.
235,65,3,Is the longitude of the The Bluffs airport -92.216?,No.
236,65,4,Is the country code of The Bluffs airport US?,No.
237,66,1,Is the ICAO location indicator of the Seymour Johnson Afb airport KGSB?,No.
238,66,3,Is the longitude of the Seymour Johnson Afb airport -77.9606?,No.
239,66,4,Is the country code of Seymour Johnson Afb airport US?,No.
240,67,1,Is the ICAO location indicator of the Spangdahlem Air Base airport ETAD?,No.
241,67,3,Is the longitude of the Spangdahlem Air Base airport 6.6925?,No.
242,68,2,Is the latitude of the Santa Paula airport 34.347?,No.
243,68,3,Is the longitude of the Santa Paula airport -119.0616?,No.
244,68,4,Is the country code of Santa Paula airport US?,No.
245,69,0,Do you know the Swansea airport?,No.
246,69,1,Is the ICAO location indicator of the Swansea airport YSWA?,No.
247,69,2,Is the latitude of the Swansea airport -42.1017?,No.
248,69,3,Is the longitude of the Swansea airport 148.068?,No.
249,69,4,Is the country code of Swansea airport AU?,No.
250,70,1,Is the ICAO location indicator of the Gonder airport HAGN?,No.
251,70,2,Is the latitude of the Gonder airport 12.5199?,No.
252,70,3,Is the longitude of the Gonder airport 37.434?,No.
253,71,1,Is the ICAO location indicator of the Underland Airstrip airport 6MN8?,No.
254,71,2,Is the latitude of the Underland Airstrip airport 44.1527?,No.
255,71,3,Is the longitude of the Underland Airstrip airport -93.2724?,No.
256,71,4,Is the country code of Underland Airstrip airport US?,No.
257,72,1,Is the ICAO location indicator of the Hurlbut Field airport NY07?,No.
258,72,3,Is the longitude of the Hurlbut Field airport -75.1611?,No.
259,72,4,Is the country code of Hurlbut Field airport US?,No.
260,73,1,Is the ICAO location indicator of the Trieste / Ronchi Dei Legionari airport LIPQ?,No.
261,73,3,Is the longitude of the Trieste / Ronchi Dei Legionari airport 13.4722?,No.
262,74,1,Is the ICAO location indicator of the Agartala airport VEAT?,No.
263,74,2,Is the latitude of the Agartala airport 23.887?,No.
264,74,3,Is the longitude of the Agartala airport 91.2404?,No.
265,74,4,Is the country code of Agartala airport IN?,No.
266,75,0,Do you know the Wershofen/Eifel airport?,No.
267,75,1,Is the ICAO location indicator of the Wershofen/Eifel airport EDRV?,No.
268,75,2,Is the latitude of the Wershofen/Eifel airport 50.4514?,No.
269,75,3,Is the longitude of the Wershofen/Eifel airport 6.7833?,No.
270,76,0,Do you know the Kipling airport?,No.
271,76,1,Is the ICAO location indicator of the Kipling airport CKD5?,No.
272,76,2,Is the latitude of the Kipling airport 50.0992?,No.
273,76,3,Is the longitude of the Kipling airport -102.607?,No.
274,76,4,Is the country code of Kipling airport CA?,No.
275,77,1,Is the ICAO location indicator of the Black I Ranch airport 8OK4?,No.
276,77,3,Is the longitude of the Black I Ranch airport -98.1039?,No.
277,77,4,Is the country code of Black I Ranch airport US?,No.
278,78,3,Is the longitude of the Coral Harbour airport -83.3594?,No.
279,78,4,Is the country code of Coral Harbour airport CA?,No.
280,79,0,Do you know the Grass Roots airport?,No.
281,79,1,Is the ICAO location indicator of the Grass Roots airport 9MI5?,No.
282,79,2,Is the latitude of the Grass Roots airport 43.2378?,No.
283,79,3,Is the longitude of the Grass Roots airport -83.5244?,No.
284,79,4,Is the country code of Grass Roots airport US?,No.
285,80,1,Is the ICAO location indicator of the Guangyuan airport ZUGU?,No.
286,80,2,Is the latitude of the Guangyuan airport 32.3911?,No.
287,80,3,Is the longitude of the Guangyuan airport 105.702?,No.
288,80,4,Is the country code of Guangyuan airport CN?,No.
289,81,1,Is the ICAO location indicator of the Moga airport FZOH?,No.
290,81,2,Is the latitude of the Moga airport -2.467?,No.
291,81,3,Is the longitude of the Moga airport 26.8?,No.
292,81,4,Is the country code of Moga airport CD?,No.
293,82,1,Is the ICAO location indicator of the Canada airport SLCD?,No.
294,82,2,Is the latitude of the Canada airport -20.0254?,No.
295,82,3,Is the longitude of the Canada airport -63.0891?,No.
296,82,4,Is the country code of Canada airport BO?,No.
297,83,0,Do you know the Harrison Piloncillo Ranch airport?,No.
298,83,1,Is the ICAO location indicator of the Harrison Piloncillo Ranch airport TE27?,No.
299,83,3,Is the longitude of the Harrison Piloncillo Ranch airport -99.5992?,No.
300,83,4,Is the country code of Harrison Piloncillo Ranch airport US?,No.
301,84,1,Is the ICAO location indicator of the Vijayanagar Aerodrome (JSW) airport VOJV?,No.
302,84,2,Is the latitude of the Vijayanagar Aerodrome (JSW) airport 15.175?,No.
303,84,3,Is the longitude of the Vijayanagar Aerodrome (JSW) airport 76.6349?,No.
304,84,4,Is the country code of Vijayanagar Aerodrome (JSW) airport IN?,No.
305,85,0,Do you know the Santa Terezinha airport?,No.
306,85,1,Is the ICAO location indicator of the Santa Terezinha airport SWST?,No.
307,85,2,Is the latitude of the Santa Terezinha airport -10.4647?,No.
308,85,3,Is the longitude of the Santa Terezinha airport -50.5186?,No.
309,85,4,Is the country code of Santa Terezinha airport BR?,No.
310,86,1,Is the ICAO location indicator of the True North Airpark airport ND52?,No.
311,86,3,Is the longitude of the True North Airpark airport -97.0122?,No.
312,86,4,Is the country code of True North Airpark airport US?,No.
313,87,1,Is the ICAO location indicator of the Tuba City airport KT03?,No.
314,87,3,Is the longitude of the Tuba City airport -111.3831?,No.
315,87,4,Is the country code of Tuba City airport US?,No.
316,88,3,Is the longitude of the Rooks County Regional airport -99.3046?,No.
317,88,4,Is the country code of Rooks County Regional airport US?,No.
318,89,1,Is the ICAO location indicator of the Coye Field airport 30NY?,No.
319,89,3,Is the longitude of the Coye Field airport -77.558?,No.
320,89,4,Is the country code of Coye Field airport US?,No.
321,90,0,Do you know the Hazlehurst airport?,No.
322,90,1,Is the ICAO location indicator of the Hazlehurst airport KAZE?,No.
323,90,3,Is the longitude of the Hazlehurst airport -82.6479?,No.
324,90,4,Is the country code of Hazlehurst airport US?,No.
325,91,0,Do you know the Fazenda Pirigara airport?,No.
326,91,1,Is the ICAO location indicator of the Fazenda Pirigara airport SWGE?,No.
327,91,2,Is the latitude of the Fazenda Pirigara airport -17.0072?,No.
328,91,3,Is the longitude of the Fazenda Pirigara airport -56.4781?,No.
329,91,4,Is the country code of Fazenda Pirigara airport BR?,No.
330,92,1,Is the ICAO location indicator of the Bor airport HSBR?,No.
331,92,2,Is the latitude of the Bor airport 6.2?,No.
332,92,3,Is the longitude of the Bor airport 31.567?,No.
333,92,4,Is the country code of Bor airport SS?,No.
334,93,1,Is the ICAO location indicator of the Kargil airport VI65?,No.
335,93,2,Is the latitude of the Kargil airport 34.5243?,No.
336,93,3,Is the longitude of the Kargil airport 76.1559?,No.
337,93,4,Is the country code of Kargil airport IN?,No.
338,94,1,Is the ICAO location indicator of the Fazenda Sao Joao airport SSZT?,No.
339,94,2,Is the latitude of the Fazenda Sao Joao airport -22.7942?,No.
340,94,3,Is the longitude of the Fazenda Sao Joao airport -49.3411?,No.
341,95,0,Do you know the Banswara airport?,No.
342,95,1,Is the ICAO location indicator of the Banswara airport VA51?,No.
343,95,2,Is the latitude of the Banswara airport 23.5897?,No.
344,95,3,Is the longitude of the Banswara airport 74.3127?,No.
345,96,0,Do you know the Herzogenaurach airport?,No.
346,96,1,Is the ICAO location indicator of the Herzogenaurach airport EDQH?,No.
347,96,3,Is the longitude of the Herzogenaurach airport 10.8781?,No.
348,97,1,Is the ICAO location indicator of the Flying M airport CA03?,No.
349,97,2,Is the latitude of the Flying M airport 37.3499?,No.
350,97,3,Is the longitude of the Flying M airport -120.2941?,No.
351,97,4,Is the country code of Flying M airport US?,No.
352,98,1,Is the ICAO location indicator of the High Desert Ranch airport 2NM9?,No.
353,98,3,Is the longitude of the High Desert Ranch airport -105.1642?,No.
354,98,4,Is the country code of High Desert Ranch airport US?,No.
355,99,0,Do you know the La Nava - Corral De Ayllon airport?,No.
356,99,1,Is the ICAO location indicator of the La Nava - Corral De Ayllon airport LECA?,No.
357,99,2,Is the latitude of the La Nava - Corral De Ayllon airport 41.4108?,No.
358,99,3,Is the longitude of the La Nava - Corral De Ayllon airport -3.4483?,No.
359,99,4,Is the country code of La Nava - Corral De Ayllon airport ES?,No.
360,100,1,Is the ICAO location indicator of the Bowman Field airport KLOU?,No.
361,100,3,Is the longitude of the Bowman Field airport -85.6637?,No.
362,100,4,Is the country code of Bowman Field airport US?,No.
363,101,1,Is the ICAO location indicator of the Chamberlain Brothers Ranch airport WY66?,No.
364,101,3,Is the longitude of the Chamberlain Brothers Ranch airport -105.6196?,No.
365,101,4,Is the country code of Chamberlain Brothers Ranch airport US?,No.
366,102,0,Do you know the Lolco airport?,No.
367,102,1,Is the ICAO location indicator of the Lolco airport SCCU?,No.
368,102,2,Is the latitude of the Lolco airport -38.1581?,No.
369,102,3,Is the longitude of the Lolco airport -71.4239?,No.
370,102,4,Is the country code of Lolco airport CL?,No.
371,103,0,Do you know the Brickey airport?,No.
372,103,1,Is the ICAO location indicator of the Brickey airport AR43?,No.
373,103,2,Is the latitude of the Brickey airport 35.1001?,No.
374,103,3,Is the longitude of the Brickey airport -92.7835?,No.
375,103,4,Is the country code of Brickey airport US?,No.
376,104,0,Do you know the Rumjatar airport?,No.
377,104,1,Is the ICAO location indicator of the Rumjatar airport VNRT?,No.
378,104,2,Is the latitude of the Rumjatar airport 27.3035?,No.
379,104,3,Is the longitude of the Rumjatar airport 86.5504?,No.
380,104,4,Is the country code of Rumjatar airport NP?,No.
381,105,1,Is the ICAO location indicator of the Costa Rica airport SDXJ?,No.
382,105,2,Is the latitude of the Costa Rica airport -18.4867?,No.
383,105,3,Is the longitude of the Costa Rica airport -53.1533?,No.
384,105,4,Is the country code of Costa Rica airport BR?,No.
385,106,1,Is the ICAO location indicator of the Daet airport RPUD?,No.
386,106,2,Is the latitude of the Daet airport 14.1292?,No.
387,106,3,Is the longitude of the Daet airport 122.98?,No.
388,107,1,Is the ICAO location indicator of the Usak airport LTBO?,No.
389,107,4,Is the country code of Usak airport TR?,No.
390,108,0,Do you know the Nero-Mer airport?,No.
391,108,1,Is the ICAO location indicator of the Nero-Mer airport DIGN?,No.
392,108,2,Is the latitude of the Nero-Mer airport 4.6434?,No.
393,108,3,Is the longitude of the Nero-Mer airport -6.924?,No.
394,108,4,Is the country code of Nero-Mer airport CI?,No.
395,109,1,Is the ICAO location indicator of the A Bar A Ranch airport WY11?,No.
396,109,3,Is the longitude of the A Bar A Ranch airport -106.5575?,No.
397,109,4,Is the country code of A Bar A Ranch airport US?,No.
398,110,0,Do you know the Saint-Flour-Coltines airport?,No.
399,110,1,Is the ICAO location indicator of the Saint-Flour-Coltines airport LFHQ?,No.
400,110,3,Is the longitude of the Saint-Flour-Coltines airport 2.9936?,No.
401,111,0,Do you know the Araguatins airport?,No.
402,111,1,Is the ICAO location indicator of the Araguatins airport SJGU?,No.
403,111,2,Is the latitude of the Araguatins airport -5.6844?,No.
404,111,3,Is the longitude of the Araguatins airport -48.1156?,No.
405,111,4,Is the country code of Araguatins airport BR?,No.
406,112,1,Is the ICAO location indicator of the Flying M airport 3IN0?,No.
407,112,3,Is the longitude of the Flying M airport -87.1261?,No.
408,112,4,Is the country code of Flying M airport US?,No.
409,113,0,Do you know the Collarenebri airport?,No.
410,113,3,Is the longitude of the Collarenebri airport 148.582?,No.
411,113,4,Is the country code of Collarenebri airport AU?,No.
412,114,0,Do you know the Bathurst Harbour airport?,No.
413,114,3,Is the longitude of the Bathurst Harbour airport 146.156?,No.
414,114,4,Is the country code of Bathurst Harbour airport AU?,No.
415,115,1,Is the ICAO location indicator of the Aurukun airport YAUR?,No.
416,115,3,Is the longitude of the Aurukun airport 141.721?,No.
417,115,4,Is the country code of Aurukun airport AU?,No.
418,116,0,Do you know the Sky Lane Ranch airport?,No.
419,116,1,Is the ICAO location indicator of the Sky Lane Ranch airport XS68?,No.
420,116,3,Is the longitude of the Sky Lane Ranch airport -96.3286?,No.
421,116,4,Is the country code of Sky Lane Ranch airport US?,No.
422,117,0,Do you know the Kotamubagu airport?,No.
423,117,1,Is the ICAO location indicator of the Kotamubagu airport WAMB?,No.
424,117,2,Is the latitude of the Kotamubagu airport 0.7289?,No.
425,117,3,Is the longitude of the Kotamubagu airport 124.3089?,No.
426,117,4,Is the country code of Kotamubagu airport ID?,No.
427,118,1,Is the ICAO location indicator of the Preston airport KU10?,No.
428,118,3,Is the longitude of the Preston airport -111.9126?,No.
429,118,4,Is the country code of Preston airport US?,No.
430,119,1,Is the ICAO location indicator of the Cable airport KCCB?,No.
431,119,3,Is the longitude of the Cable airport -117.6874?,No.
432,119,4,Is the country code of Cable airport US?,No.
433,120,0,Do you know the Al's Field airport?,No.
434,120,1,Is the ICAO location indicator of the Al's Field airport 48VA?,No.
435,120,3,Is the longitude of the Al's Field airport -78.3508?,No.
436,120,4,Is the country code of Al's Field airport US?,No.
437,121,1,Is the ICAO location indicator of the Adelaide airport FAAD?,No.
