,entity_idx,question_idx,question,model_response
142,161,2,Is the movie Gods of Egypt released in year 2016 produced in USA?,No.
143,161,3,Is the movie Gods of Egypt released in year 2016 non-animation movie?,No.
144,167,2,Is the movie Sahara released in year 2005 produced in UK?,No.
145,168,1,Is the movie Final Fantasy: The Spirits Within released in year 2001 directed by Hironobu Sakaguchi?,No.
146,168,2,Is the movie Final Fantasy: The Spirits Within released in year 2001 produced in USA?,No.
147,170,1,Is the movie The World Is Not Enough released in year 1999 directed by Michael Apted?,No.
148,171,2,Is the movie Master and Commander: The Far Side of the World released in year 2003 produced in USA?,No.
149,173,1,Is the movie Happy Feet 2 released in year 2011 directed by George Miller?,No.
150,173,2,Is the movie Happy Feet 2 released in year 2011 produced in Australia?,No.
151,174,2,Is the movie The Incredible Hulk released in year 2008 produced in USA?,No.
152,174,3,Is the movie The Incredible Hulk released in year 2008 non-animation movie?,No.
153,175,3,Is the movie The BFG released in year 2016 non-animation movie?,No.
154,176,2,Is the movie The Revenant released in year 2015 produced in USA?,No.
155,179,1,Is the movie Penguins of Madagascar released in year 2014 directed by Eric Darnell?,No.
156,179,2,Is the movie Penguins of Madagascar released in year 2014 produced in USA?,No.
157,181,1,Is the movie Kung Fu Panda released in year 2008 directed by Mark Osborne?,No.
158,181,2,Is the movie Kung Fu Panda released in year 2008 produced in USA?,No.
159,184,2,Is the movie Home released in year 2015 produced in USA?,No.
160,187,2,Is the movie Puss in Boots released in year 2011 produced in USA?,No.
161,189,2,Is the movie Noah released in year 2014 produced in USA?,No.
162,190,2,Is the movie The Adventures of Tintin released in year 2011 produced in USA?,No.
163,190,3,Is the movie The Adventures of Tintin released in year 2011 non-animation movie?,No.
164,192,2,Is the movie Australia released in year 2008 produced in Australia?,No.
165,194,1,Is the movie Dinosaur released in year 2000 directed by Eric Leighton?,No.
166,194,2,Is the movie Dinosaur released in year 2000 produced in USA?,No.
167,194,3,Is the movie Dinosaur released in year 2000 animation movie?,No.
168,195,1,Is the movie Harry Potter and the Deathly Hallows: Part II released in year 2011 directed by Matt Birch?,No.
169,195,2,Is the movie Harry Potter and the Deathly Hallows: Part II released in year 2011 produced in UK?,No.
170,196,3,Is the movie Night at the Museum: Secret of the Tomb released in year 2014 non-animation movie?,No.
171,198,2,Is the movie Harry Potter and the Sorcerer's Stone released in year 2001 produced in UK?,No.
172,199,1,Is the movie R.I.P.D. released in year 2013 directed by Robert Schwentke?,No.
173,200,2,Is the movie Pirates of the Caribbean: The Curse of the Black Pearl released in year 2003 produced in USA?,No.
174,201,0,Do you know the movie Harry Potter and the Deathly Hallows: Part I released in year 2010?,No.
175,201,1,Is the movie Harry Potter and the Deathly Hallows: Part I released in year 2010 directed by Matt Birch?,No.
176,201,2,Is the movie Harry Potter and the Deathly Hallows: Part I released in year 2010 produced in UK?,No.
177,202,1,Is the movie The Hunger Games: Mockingjay - Part 1 released in year 2014 directed by Francis Lawrence?,No.
178,202,2,Is the movie The Hunger Games: Mockingjay - Part 1 released in year 2014 produced in USA?,No.
179,203,2,Is the movie The Da Vinci Code released in year 2006 produced in USA?,No.
180,204,2,Is the movie Rio 2 released in year 2014 produced in USA?,No.
181,205,2,Is the movie X-Men 2 released in year 2003 produced in Canada?,No.
182,206,2,Is the movie Fast Five released in year 2011 produced in USA?,No.
183,207,2,Is the movie Sherlock Holmes: A Game of Shadows released in year 2011 produced in USA?,No.
184,208,2,Is the movie Clash of the Titans released in year 2010 produced in USA?,No.
185,208,3,Is the movie Clash of the Titans released in year 2010 non-animation movie?,No.
186,210,1,Is the movie The 13th Warrior released in year 1999 directed by John McTiernan?,No.
187,210,2,Is the movie The 13th Warrior released in year 1999 produced in USA?,No.
188,212,3,Is the movie Batman & Robin released in year 1997 non-animation movie?,No.
189,213,1,Is the movie How the Grinch Stole Christmas released in year 2000 directed by Ron Howard?,No.
190,213,3,Is the movie How the Grinch Stole Christmas released in year 2000 non-animation movie?,No.
191,215,1,Is the movie Mission: Impossible II released in year 2000 directed by John Woo?,No.
192,218,2,Is the movie Life of Pi released in year 2012 produced in USA?,No.
193,220,2,Is the movie Jason Bourne released in year 2016 produced in UK?,No.
194,223,1,Is the movie Stuart Little 2 released in year 2002 directed by Rob Minkoff?,No.
195,223,3,Is the movie Stuart Little 2 released in year 2002 animation movie?,No.
196,224,2,Is the movie Elysium released in year 2013 produced in USA?,No.
197,225,2,Is the movie The Chronicles of Riddick released in year 2004 produced in USA?,No.
198,226,0,Do you know the movie RoboCop released in year 2014?,No.
199,226,1,Is the movie RoboCop released in year 2014 directed by José Padilha?,No.
200,226,2,Is the movie RoboCop released in year 2014 produced in USA?,No.
201,226,3,Is the movie RoboCop released in year 2014 non-animation movie?,No.
202,227,0,Do you know the movie Speed Racer released in year 2008?,No.
203,227,1,Is the movie Speed Racer released in year 2008 directed by Lana Wachowski?,No.
204,227,2,Is the movie Speed Racer released in year 2008 produced in USA?,No.
205,227,3,Is the movie Speed Racer released in year 2008 non-animation movie?,No.
206,229,1,Is the movie Knight and Day released in year 2010 directed by James Mangold?,No.
207,231,2,Is the movie Star Wars: Episode III - Revenge of the Sith released in year 2005 produced in USA?,No.
208,234,2,Is the movie The Wolverine released in year 2013 produced in USA?,No.
209,235,2,Is the movie Star Wars: Episode I - The Phantom Menace released in year 1999 produced in USA?,No.
210,235,3,Is the movie Star Wars: Episode I - The Phantom Menace released in year 1999 non-animation movie?,No.
211,236,2,Is the movie The Croods released in year 2013 produced in USA?,No.
212,237,1,Is the movie Asterix at the Olympic Games released in year 2008 directed by Frédéric Forestier?,No.
213,237,3,Is the movie Asterix at the Olympic Games released in year 2008 non-animation movie?,No.
214,239,1,Is the movie The Huntsman: Winter's War released in year 2016 directed by Cedric Nicolas-Troyan?,No.
215,239,2,Is the movie The Huntsman: Winter's War released in year 2016 produced in USA?,No.
216,239,3,Is the movie The Huntsman: Winter's War released in year 2016 non-animation movie?,No.
217,240,1,Is the movie Teenage Mutant Ninja Turtles released in year 2014 directed by Jonathan Liebesman?,No.
218,240,3,Is the movie Teenage Mutant Ninja Turtles released in year 2014 non-animation movie?,No.
219,241,2,Is the movie Gravity released in year 2013 produced in UK?,No.
220,243,1,Is the movie Teenage Mutant Ninja Turtles: Out of the Shadows released in year 2016 directed by Dave Green?,No.
221,243,3,Is the movie Teenage Mutant Ninja Turtles: Out of the Shadows released in year 2016 non-animation movie?,No.
222,244,3,Is the movie Fantastic Four released in year 2015 non-animation movie?,No.
223,253,2,Is the movie Gulliver's Travels released in year 2010 produced in USA?,No.
224,253,3,Is the movie Gulliver's Travels released in year 2010 non-animation movie?,No.
225,254,1,Is the movie The Green Hornet released in year 2011 directed by Michel Gondry?,No.
226,255,1,Is the movie 300: Rise of an Empire released in year 2014 directed by Noam Murro?,No.
227,255,2,Is the movie 300: Rise of an Empire released in year 2014 produced in USA?,No.
228,255,3,Is the movie 300: Rise of an Empire released in year 2014 non-animation movie?,No.
229,256,2,Is the movie The Smurfs released in year 2011 produced in USA?,No.
230,257,1,Is the movie Home on the Range released in year 2004 directed by Will Finn?,No.
231,258,1,Is the movie Allegiant released in year 2016 directed by Robert Schwentke?,No.
232,258,2,Is the movie Allegiant released in year 2016 produced in USA?,No.
233,258,3,Is the movie Allegiant released in year 2016 non-animation movie?,No.
234,260,2,Is the movie The Smurfs 2 released in year 2013 produced in USA?,No.
235,265,0,Do you know the movie Around the World in 80 Days released in year 2004?,No.
236,265,1,Is the movie Around the World in 80 Days released in year 2004 directed by Frank Coraci?,No.
237,265,2,Is the movie Around the World in 80 Days released in year 2004 produced in USA?,No.
238,265,3,Is the movie Around the World in 80 Days released in year 2004 non-animation movie?,No.
239,266,1,Is the movie Ali released in year 2001 directed by Michael Mann?,No.
240,266,2,Is the movie Ali released in year 2001 produced in USA?,No.
241,266,3,Is the movie Ali released in year 2001 non-animation movie?,No.
242,267,1,Is the movie The Cat in the Hat released in year 2003 directed by Bo Welch?,No.
243,267,3,Is the movie The Cat in the Hat released in year 2003 non-animation movie?,No.
244,269,2,Is the movie Kingdom of Heaven released in year 2005 produced in USA?,No.
245,270,1,Is the movie Stuart Little released in year 1999 directed by Rob Minkoff?,No.
246,270,2,Is the movie Stuart Little released in year 1999 produced in Germany?,No.
247,270,3,Is the movie Stuart Little released in year 1999 non-animation movie?,No.
248,273,1,Is the movie The Island released in year 2005 directed by Michael Bay?,No.
249,274,2,Is the movie Town & Country released in year 2001 produced in New Line?,No.
250,276,2,Is the movie Gladiator released in year 2000 produced in USA?,No.
251,280,1,Is the movie Planet of the Apes released in year 2001 directed by Tim Burton?,No.
252,280,2,Is the movie Planet of the Apes released in year 2001 produced in USA?,No.
253,283,1,Is the movie American Gangster released in year 2007 directed by Ridley Scott?,No.
254,284,1,Is the movie True Lies released in year 1994 directed by James Cameron?,No.
255,286,1,Is the movie Little Fockers released in year 2010 directed by Paul Weitz?,No.
256,290,1,Is the movie The Hunchback of Notre Dame released in year 1996 directed by Gary Trousdale?,No.
257,290,2,Is the movie The Hunchback of Notre Dame released in year 1996 produced in USA?,No.
258,290,3,Is the movie The Hunchback of Notre Dame released in year 1996 animation movie?,No.
259,292,1,Is the movie The Expendables 2 released in year 2012 directed by Simon West?,No.
260,294,1,Is the movie Eragon released in year 2006 directed by Stefen Fangmeier?,No.
261,294,2,Is the movie Eragon released in year 2006 produced in USA?,No.
262,294,3,Is the movie Eragon released in year 2006 non-animation movie?,No.
263,295,2,Is the movie Where the Wild Things Are released in year 2009 produced in Germany?,No.
264,295,3,Is the movie Where the Wild Things Are released in year 2009 non-animation movie?,No.
265,297,1,Is the movie The Tourist released in year 2010 directed by Florian Henckel von Donnersmarck?,No.
266,297,2,Is the movie The Tourist released in year 2010 produced in USA?,No.
267,299,2,Is the movie Blood Diamond released in year 2006 produced in Germany?,No.
268,303,2,Is the movie Cloud Atlas released in year 2012 produced in Germany?,No.
269,304,1,Is the movie Legend of the Guardians: The Owls of Ga'Hoole released in year 2010 directed by Zack Snyder?,No.
270,304,2,Is the movie Legend of the Guardians: The Owls of Ga'Hoole released in year 2010 produced in USA?,No.
271,305,1,Is the movie Catwoman released in year 2004 directed by Pitof?,No.
272,306,0,Do you know the movie Hercules released in year 2014?,No.
273,306,2,Is the movie Hercules released in year 2014 produced in USA?,No.
274,306,3,Is the movie Hercules released in year 2014 non-animation movie?,No.
275,308,3,Is the movie Land of the Lost released in year 2009 non-animation movie?,No.
276,309,2,Is the movie The Expendables 3 released in year 2014 produced in USA?,No.
277,310,0,Do you know the movie Point Break released in year 2015?,No.
278,310,1,Is the movie Point Break released in year 2015 directed by Ericson Core?,No.
279,310,2,Is the movie Point Break released in year 2015 produced in USA?,No.
280,310,3,Is the movie Point Break released in year 2015 non-animation movie?,No.
281,311,3,Is the movie Son of the Mask released in year 2005 non-animation movie?,No.
282,313,0,Do you know the movie The Adventures of Pluto Nash released in year 2002?,No.
283,313,1,Is the movie The Adventures of Pluto Nash released in year 2002 directed by Ron Underwood?,No.
284,313,2,Is the movie The Adventures of Pluto Nash released in year 2002 produced in USA?,No.
285,313,3,Is the movie The Adventures of Pluto Nash released in year 2002 non-animation movie?,No.
286,314,2,Is the movie Green Zone released in year 2010 produced in France?,No.
287,321,1,Is the movie The Stepford Wives released in year 2004 directed by Frank Oz?,No.
288,321,2,Is the movie The Stepford Wives released in year 2004 produced in USA?,No.
289,326,1,Is the movie The Road to El Dorado released in year 2000 directed by Bibo Bergeron?,No.
290,327,0,Do you know the movie Ice Age: Continental Drift released in year 2012?,No.
291,327,1,Is the movie Ice Age: Continental Drift released in year 2012 directed by Steve Martino?,No.
292,327,2,Is the movie Ice Age: Continental Drift released in year 2012 produced in USA?,No.
293,328,0,Do you know the movie Cinderella released in year 2015?,No.
294,328,1,Is the movie Cinderella released in year 2015 directed by Kenneth Branagh?,No.
295,328,2,Is the movie Cinderella released in year 2015 produced in USA?,No.
296,328,3,Is the movie Cinderella released in year 2015 non-animation movie?,No.
297,329,1,Is the movie The Lovely Bones released in year 2009 directed by Peter Jackson?,No.
298,329,2,Is the movie The Lovely Bones released in year 2009 produced in USA?,No.
299,331,2,Is the movie The Lord of the Rings: The Return of the King released in year 2003 produced in USA?,No.
300,332,2,Is the movie The Lord of the Rings: The Two Towers released in year 2002 produced in USA?,No.
301,333,1,Is the movie Seventh Son released in year 2014 directed by Sergey Bodrov?,No.
302,333,2,Is the movie Seventh Son released in year 2014 produced in USA?,No.
303,333,3,Is the movie Seventh Son released in year 2014 non-animation movie?,No.
304,334,2,Is the movie Lara Croft: Tomb Raider released in year 2001 produced in USA?,No.
305,335,2,Is the movie Transcendence released in year 2014 produced in UK?,No.
306,336,2,Is the movie Jurassic Park III released in year 2001 produced in USA?,No.
307,336,3,Is the movie Jurassic Park III released in year 2001 non-animation movie?,No.
308,338,3,Is the movie The Spiderwick Chronicles released in year 2008 non-animation movie?,No.
309,339,2,Is the movie A Good Day to Die Hard released in year 2013 produced in USA?,No.
310,342,2,Is the movie Cutthroat Island released in year 1995 produced in USA?,No.
311,342,3,Is the movie Cutthroat Island released in year 1995 non-animation movie?,No.
312,343,2,Is the movie Percy Jackson & the Olympians: The Lightning Thief released in year 2010 produced in UK?,No.
313,343,3,Is the movie Percy Jackson & the Olympians: The Lightning Thief released in year 2010 non-animation movie?,No.
314,348,1,Is the movie What Lies Beneath released in year 2000 directed by Robert Zemeckis?,No.
315,350,0,Do you know the movie Ice Age: Dawn of the Dinosaurs released in year 2009?,No.
316,350,1,Is the movie Ice Age: Dawn of the Dinosaurs released in year 2009 directed by Carlos Saldanha?,No.
317,350,2,Is the movie Ice Age: Dawn of the Dinosaurs released in year 2009 produced in USA?,No.
318,350,3,Is the movie Ice Age: Dawn of the Dinosaurs released in year 2009 animation movie?,No.
319,354,1,Is the movie Mulan released in year 1998 directed by Tony Bancroft?,No.
320,354,2,Is the movie Mulan released in year 1998 produced in USA?,No.
321,356,2,Is the movie The Girl with the Dragon Tattoo released in year 2011 produced in USA?,No.
322,358,2,Is the movie Sherlock Holmes released in year 2009 produced in USA?,No.
323,359,0,Do you know the movie Ben-Hur released in year 2016?,No.
324,359,1,Is the movie Ben-Hur released in year 2016 directed by Timur Bekmambetov?,No.
325,359,2,Is the movie Ben-Hur released in year 2016 produced in USA?,No.
326,359,3,Is the movie Ben-Hur released in year 2016 non-animation movie?,No.
327,361,1,Is the movie Alvin and the Chipmunks: The Road Chip released in year 2015 directed by Walt Becker?,No.
328,361,2,Is the movie Alvin and the Chipmunks: The Road Chip released in year 2015 produced in USA?,No.
329,362,1,Is the movie Valkyrie released in year 2008 directed by Bryan Singer?,No.
330,362,2,Is the movie Valkyrie released in year 2008 produced in USA?,No.
331,364,3,Is the movie Pixels released in year 2015 animation movie?,No.
332,366,0,Do you know the movie The Haunted Mansion released in year 2003?,No.
333,366,1,Is the movie The Haunted Mansion released in year 2003 directed by Rob Minkoff?,No.
334,366,2,Is the movie The Haunted Mansion released in year 2003 produced in USA?,No.
335,366,3,Is the movie The Haunted Mansion released in year 2003 non-animation movie?,No.
336,369,2,Is the movie The Interpreter released in year 2005 produced in UK?,No.
337,370,3,Is the movie Percy Jackson: Sea of Monsters released in year 2013 non-animation movie?,No.
338,371,1,Is the movie Lara Croft Tomb Raider: The Cradle of Life released in year 2003 directed by Jan de Bont?,No.
339,371,2,Is the movie Lara Croft Tomb Raider: The Cradle of Life released in year 2003 produced in USA?,No.
340,372,1,Is the movie Now You See Me 2 released in year 2016 directed by Jon M. Chu?,No.
341,372,2,Is the movie Now You See Me 2 released in year 2016 produced in USA?,No.
342,373,2,Is the movie The Saint released in year 1997 produced in USA?,No.
343,374,2,Is the movie Spy Game released in year 2001 produced in Germany?,No.
344,376,2,Is the movie Rio released in year 2011 produced in USA?,No.
345,377,1,Is the movie Bicentennial Man released in year 1999 directed by Chris Columbus?,No.
346,378,1,Is the movie Volcano released in year 1997 directed by Mick Jackson?,No.
347,379,1,Is the movie The Devil's Own released in year 1997 directed by Alan J. Pakula?,No.
348,380,0,Do you know the movie K-19: The Widowmaker released in year 2002?,No.
349,380,1,Is the movie K-19: The Widowmaker released in year 2002 directed by Kathryn Bigelow?,No.
350,380,2,Is the movie K-19: The Widowmaker released in year 2002 produced in UK?,No.
351,380,3,Is the movie K-19: The Widowmaker released in year 2002 non-animation movie?,No.
352,383,1,Is the movie The Nutcracker in 3D released in year 2010 directed by Andrey Konchalovskiy?,No.
353,383,2,Is the movie The Nutcracker in 3D released in year 2010 produced in UK?,No.
354,383,3,Is the movie The Nutcracker in 3D released in year 2010 non-animation movie?,No.
