,entity_idx,question_idx,question,model_response
60,18,1,"Is the published month of the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) August?",No.
61,18,2,"Is the published year of the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) 1995?",No.
62,18,3,"Is the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) published by the publisher named Lowell House?",No.
63,19,0,"Do you know the book ""Subsequent Performances"" written by Miller, Jonathan?",No.
64,19,1,"Is the published month of the book titled ""Subsequent Performances"" written by Miller, Jonathan October?",No.
65,19,2,"Is the published year of the book titled ""Subsequent Performances"" written by Miller, Jonathan 1986?",No.
66,19,3,"Is the book titled ""Subsequent Performances"" written by Miller, Jonathan published by the publisher named Viking Adult?",No.
67,20,1,"Is the published month of the book titled ""What to Expect The Toddler Years"" written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. January?",No.
68,20,2,"Is the published year of the book titled ""What to Expect The Toddler Years"" written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. 1994?",No.
69,21,0,"Do you know the book ""The Men of Bitter Creek"" written by Johnston, Joan?",No.
70,21,1,"Is the published month of the book titled ""The Men of Bitter Creek"" written by Johnston, Joan November?",No.
71,21,2,"Is the published year of the book titled ""The Men of Bitter Creek"" written by Johnston, Joan 2019?",No.
72,22,0,"Do you know the book ""In Her Own Right: The Life of Elizabeth Cady Stanton"" written by Griffith, Elisabeth?",No.
73,22,1,"Is the published month of the book titled ""In Her Own Right: The Life of Elizabeth Cady Stanton"" written by Griffith, Elisabeth November?",No.
74,22,2,"Is the published year of the book titled ""In Her Own Right: The Life of Elizabeth Cady Stanton"" written by Griffith, Elisabeth 1985?",No.
75,22,3,"Is the book titled ""In Her Own Right: The Life of Elizabeth Cady Stanton"" written by Griffith, Elisabeth published by the publisher named Oxford University Press?",No.
76,23,0,"Do you know the book ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris?",No.
77,23,1,"Is the published month of the book titled ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris January?",No.
78,23,3,"Is the book titled ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris published by the publisher named Kidsbooks, Inc.?",No.
79,24,0,"Do you know the book ""The Human Factor"" written by Greene, Graham?",No.
80,24,1,"Is the published month of the book titled ""The Human Factor"" written by Greene, Graham February?",No.
81,24,2,"Is the published year of the book titled ""The Human Factor"" written by Greene, Graham 1979?",No.
82,24,3,"Is the book titled ""The Human Factor"" written by Greene, Graham published by the publisher named Avon Books?",No.
83,25,0,"Do you know the book ""Sins of the Father"" written by Madlock, Felicia?",No.
84,25,1,"Is the published month of the book titled ""Sins of the Father"" written by Madlock, Felicia August?",No.
85,25,2,"Is the published year of the book titled ""Sins of the Father"" written by Madlock, Felicia 2004?",No.
86,25,3,"Is the book titled ""Sins of the Father"" written by Madlock, Felicia published by the publisher named Urban Books?",No.
87,26,0,"Do you know the book ""The New York Times Book of the Civil War"" written by Keylin?",No.
88,26,1,"Is the published month of the book titled ""The New York Times Book of the Civil War"" written by Keylin June?",No.
89,26,2,"Is the published year of the book titled ""The New York Times Book of the Civil War"" written by Keylin 1980?",No.
90,26,3,"Is the book titled ""The New York Times Book of the Civil War"" written by Keylin published by the publisher named Ayer Co Pub?",No.
91,27,0,"Do you know the book ""Easy Prey"" written by Sandford, John?",No.
92,27,1,"Is the published month of the book titled ""Easy Prey"" written by Sandford, John May?",No.
93,27,2,"Is the published year of the book titled ""Easy Prey"" written by Sandford, John 2000?",No.
94,28,1,"Is the published month of the book titled ""Accident: A Novel"" written by Steel, Danielle February?",No.
95,28,2,"Is the published year of the book titled ""Accident: A Novel"" written by Steel, Danielle 1995?",No.
96,28,3,"Is the book titled ""Accident: A Novel"" written by Steel, Danielle published by the publisher named Dell?",No.
97,29,0,"Do you know the book ""The Civil War trivia quiz book"" written by Silverman, Matt?",No.
98,29,1,"Is the published month of the book titled ""The Civil War trivia quiz book"" written by Silverman, Matt January?",No.
99,29,3,"Is the book titled ""The Civil War trivia quiz book"" written by Silverman, Matt published by the publisher named Barnes and Noble Books?",No.
100,30,0,"Do you know the book ""Star Loot"" written by Chandler, A. Bertram?",No.
101,30,1,"Is the published month of the book titled ""Star Loot"" written by Chandler, A. Bertram September?",No.
102,30,2,"Is the published year of the book titled ""Star Loot"" written by Chandler, A. Bertram 1980?",No.
103,30,3,"Is the book titled ""Star Loot"" written by Chandler, A. Bertram published by the publisher named DAW?",No.
104,31,1,"Is the published month of the book titled ""Rickshaw Girl"" written by Perkins, Mitali and Hogan, Jamie (ILT) February?",No.
105,31,2,"Is the published year of the book titled ""Rickshaw Girl"" written by Perkins, Mitali and Hogan, Jamie (ILT) 2008?",No.
106,32,0,"Do you know the book ""On Green Dolphin Street: A Novel"" written by Faulks, Sebastian?",No.
107,32,1,"Is the published month of the book titled ""On Green Dolphin Street: A Novel"" written by Faulks, Sebastian January?",No.
108,32,2,"Is the published year of the book titled ""On Green Dolphin Street: A Novel"" written by Faulks, Sebastian 2003?",No.
109,32,3,"Is the book titled ""On Green Dolphin Street: A Novel"" written by Faulks, Sebastian published by the publisher named Vintage?",No.
110,33,0,"Do you know the book ""A Guide to Library Research Methods"" written by Mann, Thomas?",No.
111,33,1,"Is the published month of the book titled ""A Guide to Library Research Methods"" written by Mann, Thomas March?",No.
112,33,2,"Is the published year of the book titled ""A Guide to Library Research Methods"" written by Mann, Thomas 1990?",No.
113,34,0,"Do you know the book ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie?",No.
114,34,1,"Is the published month of the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie March?",No.
115,34,2,"Is the published year of the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie 1999?",No.
116,34,3,"Is the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie published by the publisher named Real Estate Education Co?",No.
117,35,1,"Is the published month of the book titled ""Surfacing"" written by Margaret Atwood January?",No.
118,35,2,"Is the published year of the book titled ""Surfacing"" written by Margaret Atwood 1972?",No.
119,35,3,"Is the book titled ""Surfacing"" written by Margaret Atwood published by the publisher named Warner Books> C/o Little Br?",No.
120,36,0,"Do you know the book ""Irish Cooking: Classic and Modern Recipes"" written by Minogue, Ethel?",No.
121,36,1,"Is the published month of the book titled ""Irish Cooking: Classic and Modern Recipes"" written by Minogue, Ethel January?",No.
122,36,2,"Is the published year of the book titled ""Irish Cooking: Classic and Modern Recipes"" written by Minogue, Ethel 1989?",No.
123,36,3,"Is the book titled ""Irish Cooking: Classic and Modern Recipes"" written by Minogue, Ethel published by the publisher named Crescent?",No.
124,37,0,"Do you know the book ""A Blessing on the Moon"" written by Skibell, Joseph?",No.
125,37,1,"Is the published month of the book titled ""A Blessing on the Moon"" written by Skibell, Joseph April?",No.
126,37,2,"Is the published year of the book titled ""A Blessing on the Moon"" written by Skibell, Joseph 1999?",No.
127,37,3,"Is the book titled ""A Blessing on the Moon"" written by Skibell, Joseph published by the publisher named Berkley Trade?",No.
128,38,0,"Do you know the book ""Son of the great society"" written by Buchwald, Art?",No.
129,38,1,"Is the published month of the book titled ""Son of the great society"" written by Buchwald, Art January?",No.
130,38,2,"Is the published year of the book titled ""Son of the great society"" written by Buchwald, Art 1966?",No.
131,38,3,"Is the book titled ""Son of the great society"" written by Buchwald, Art published by the publisher named G.P. Putnam's Sons?",No.
132,39,0,"Do you know the book ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas?",No.
133,39,1,"Is the published month of the book titled ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas May?",No.
134,39,2,"Is the published year of the book titled ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas 2001?",No.
135,39,3,"Is the book titled ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas published by the publisher named Villard?",No.
136,40,1,"Is the published month of the book titled ""Critical care nursing"" written by Hudak, Carolyn M., etc. January?",No.
137,40,2,"Is the published year of the book titled ""Critical care nursing"" written by Hudak, Carolyn M., etc. 1982?",No.
138,41,0,"Do you know the book ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson?",No.
139,41,1,"Is the published month of the book titled ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson January?",No.
140,41,3,"Is the book titled ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson published by the publisher named Chilton Book Co?",No.
141,42,0,"Do you know the book ""After Lucy: A Novel"" written by Jones, Daniel?",No.
142,42,1,"Is the published month of the book titled ""After Lucy: A Novel"" written by Jones, Daniel June?",No.
143,42,2,"Is the published year of the book titled ""After Lucy: A Novel"" written by Jones, Daniel 2001?",No.
144,43,0,"Do you know the book ""Desperate Measures"" written by Morrell, David?",No.
145,43,1,"Is the published month of the book titled ""Desperate Measures"" written by Morrell, David July?",No.
146,43,2,"Is the published year of the book titled ""Desperate Measures"" written by Morrell, David 1995?",No.
147,44,1,"Is the published month of the book titled ""Bicycling With Children"" written by Bell, Trudy E. and Bell, Roxana K. April?",No.
148,45,0,"Do you know the book ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J.?",No.
149,45,1,"Is the published month of the book titled ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J. April?",No.
150,45,2,"Is the published year of the book titled ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J. 1995?",No.
151,45,3,"Is the book titled ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J. published by the publisher named Paulist Pr?",No.
152,46,0,"Do you know the book ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud?",No.
153,46,1,"Is the published month of the book titled ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud September?",No.
154,46,2,"Is the published year of the book titled ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud 1999?",No.
155,46,3,"Is the book titled ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud published by the publisher named White Mane Pub?",No.
156,47,1,"Is the published month of the book titled ""Oleanna: A Play"" written by Mamet, David May?",No.
157,47,2,"Is the published year of the book titled ""Oleanna: A Play"" written by Mamet, David 1993?",No.
158,48,1,"Is the published month of the book titled ""Humpty Dumpty"" written by Mother Goose January?",No.
159,48,2,"Is the published year of the book titled ""Humpty Dumpty"" written by Mother Goose 1996?",No.
160,48,3,"Is the book titled ""Humpty Dumpty"" written by Mother Goose published by the publisher named Playmore?",No.
161,49,0,"Do you know the book ""Ephesus"" written by Keskin, Naci?",No.
162,49,1,"Is the published month of the book titled ""Ephesus"" written by Keskin, Naci January?",No.
163,49,2,"Is the published year of the book titled ""Ephesus"" written by Keskin, Naci 1998?",No.
164,49,3,"Is the book titled ""Ephesus"" written by Keskin, Naci published by the publisher named Keskin?",No.
165,50,0,"Do you know the book ""Light A Single Candle"" written by Beverly Butler?",No.
166,50,1,"Is the published month of the book titled ""Light A Single Candle"" written by Beverly Butler January?",No.
167,50,2,"Is the published year of the book titled ""Light A Single Candle"" written by Beverly Butler 1970?",No.
168,50,3,"Is the book titled ""Light A Single Candle"" written by Beverly Butler published by the publisher named Simon and Schuster (Pocket Books)?",No.
169,51,0,"Do you know the book ""The Joy of Juggling"" written by dave-finnigan?",No.
170,51,1,"Is the published month of the book titled ""The Joy of Juggling"" written by dave-finnigan January?",No.
171,51,2,"Is the published year of the book titled ""The Joy of Juggling"" written by dave-finnigan 1993?",No.
172,51,3,"Is the book titled ""The Joy of Juggling"" written by dave-finnigan published by the publisher named Mud Puddle Books?",No.
173,52,1,"Is the published month of the book titled ""He Shall Thunder In The Sky: An Amelia Peabody Mystery"" written by Peters, Elizabeth May?",No.
174,52,2,"Is the published year of the book titled ""He Shall Thunder In The Sky: An Amelia Peabody Mystery"" written by Peters, Elizabeth 2000?",No.
175,53,1,"Is the published month of the book titled ""Stars of David: Prominent Jews Talk About Being Jewish"" written by Pogrebin, Abigail October?",No.
176,54,0,"Do you know the book ""Through the Eyes of a Child an Introduction To"" written by Norton, Donna?",No.
177,54,1,"Is the published month of the book titled ""Through the Eyes of a Child an Introduction To"" written by Norton, Donna January?",No.
178,54,3,"Is the book titled ""Through the Eyes of a Child an Introduction To"" written by Norton, Donna published by the publisher named Pearson Ptr?",No.
179,55,0,"Do you know the book ""Wild Horses I Have Known"" written by Ryden, Hope?",No.
180,55,1,"Is the published month of the book titled ""Wild Horses I Have Known"" written by Ryden, Hope March?",No.
181,55,2,"Is the published year of the book titled ""Wild Horses I Have Known"" written by Ryden, Hope 1999?",No.
182,55,3,"Is the book titled ""Wild Horses I Have Known"" written by Ryden, Hope published by the publisher named Clarion Books?",No.
183,56,0,"Do you know the book ""A Touch of Hope"" written by Kraft, Dean and Kraft, Rochelle?",No.
184,56,1,"Is the published month of the book titled ""A Touch of Hope"" written by Kraft, Dean and Kraft, Rochelle July?",No.
185,56,3,"Is the book titled ""A Touch of Hope"" written by Kraft, Dean and Kraft, Rochelle published by the publisher named Berkley Trade?",No.
186,57,0,"Do you know the book ""A Bloodsmoor Romance"" written by Oates, Joyce Carol?",No.
187,57,1,"Is the published month of the book titled ""A Bloodsmoor Romance"" written by Oates, Joyce Carol September?",No.
188,57,2,"Is the published year of the book titled ""A Bloodsmoor Romance"" written by Oates, Joyce Carol 1982?",No.
189,57,3,"Is the book titled ""A Bloodsmoor Romance"" written by Oates, Joyce Carol published by the publisher named Dutton Adult?",No.
190,58,0,"Do you know the book ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda?",No.
191,58,1,"Is the published month of the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda October?",No.
192,58,2,"Is the published year of the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda 2000?",No.
193,58,3,"Is the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda published by the publisher named Fine Print Publishing?",No.
194,59,1,"Is the published month of the book titled ""Everyone Worth Knowing"" written by Weisberger, Lauren May?",No.
195,59,2,"Is the published year of the book titled ""Everyone Worth Knowing"" written by Weisberger, Lauren 2006?",No.
196,60,0,"Do you know the book ""Invasion of the Boy Snatchers"" written by Lisi Harrison?",No.
197,60,1,"Is the published month of the book titled ""Invasion of the Boy Snatchers"" written by Lisi Harrison October?",No.
198,60,2,"Is the published year of the book titled ""Invasion of the Boy Snatchers"" written by Lisi Harrison 2005?",No.
199,60,3,"Is the book titled ""Invasion of the Boy Snatchers"" written by Lisi Harrison published by the publisher named Little, Brown?",No.
200,61,0,"Do you know the book ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna?",No.
201,61,1,"Is the published month of the book titled ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna August?",No.
202,61,2,"Is the published year of the book titled ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna 2006?",No.
203,62,0,"Do you know the book ""A Woman's Guide to Fasting"" written by Nelson, Lisa E.?",No.
204,62,1,"Is the published month of the book titled ""A Woman's Guide to Fasting"" written by Nelson, Lisa E. August?",No.
205,62,2,"Is the published year of the book titled ""A Woman's Guide to Fasting"" written by Nelson, Lisa E. 2011?",No.
206,62,3,"Is the book titled ""A Woman's Guide to Fasting"" written by Nelson, Lisa E. published by the publisher named Bethany House Publishers?",No.
207,63,0,"Do you know the book ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert?",No.
208,63,1,"Is the published month of the book titled ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert July?",No.
209,63,2,"Is the published year of the book titled ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert 1989?",No.
210,63,3,"Is the book titled ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert published by the publisher named The Blake's Publishing Group?",No.
211,64,0,"Do you know the book ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT)?",No.
212,64,1,"Is the published month of the book titled ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT) May?",No.
213,64,2,"Is the published year of the book titled ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT) 2007?",No.
214,64,3,"Is the book titled ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT) published by the publisher named Margaret K. McElderry Books?",No.
215,65,0,"Do you know the book ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown?",No.
216,65,1,"Is the published month of the book titled ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown December?",No.
217,65,2,"Is the published year of the book titled ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown 1989?",No.
218,65,3,"Is the book titled ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown published by the publisher named Troll Communications Llc?",No.
219,66,0,"Do you know the book ""Heaven and Earth: Making the Psychic Connection"" written by Van Praagh, James?",No.
220,66,1,"Is the published month of the book titled ""Heaven and Earth: Making the Psychic Connection"" written by Van Praagh, James September?",No.
221,66,2,"Is the published year of the book titled ""Heaven and Earth: Making the Psychic Connection"" written by Van Praagh, James 2006?",No.
222,67,1,"Is the published month of the book titled ""All Night Long"" written by Krentz, Jayne Ann January?",No.
223,67,2,"Is the published year of the book titled ""All Night Long"" written by Krentz, Jayne Ann 2007?",No.
224,68,0,"Do you know the book ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam?",No.
225,68,1,"Is the published month of the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam August?",No.
226,68,2,"Is the published year of the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam 1980?",No.
227,68,3,"Is the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam published by the publisher named Doubleday?",No.
228,69,1,"Is the published month of the book titled ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin March?",No.
229,69,3,"Is the book titled ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin published by the publisher named Harmony?",No.
230,70,0,"Do you know the book ""Primal Desires"" written by Sizemore, Susan?",No.
231,70,1,"Is the published month of the book titled ""Primal Desires"" written by Sizemore, Susan September?",No.
232,70,2,"Is the published year of the book titled ""Primal Desires"" written by Sizemore, Susan 2007?",No.
233,71,0,"Do you know the book ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John?",No.
234,71,1,"Is the published month of the book titled ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John November?",No.
235,71,2,"Is the published year of the book titled ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John 2006?",No.
236,71,3,"Is the book titled ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John published by the publisher named Perigee Trade?",No.
237,72,1,"Is the published month of the book titled ""Dave Barry's Complete Guide to Guys"" written by Barry, Dave September?",No.
238,72,2,"Is the published year of the book titled ""Dave Barry's Complete Guide to Guys"" written by Barry, Dave 2000?",No.
239,73,1,"Is the published month of the book titled ""Exile's Song: A Novel of Darkover"" written by Bradley, Marion Zimmer June?",No.
240,73,2,"Is the published year of the book titled ""Exile's Song: A Novel of Darkover"" written by Bradley, Marion Zimmer 1996?",No.
241,74,0,"Do you know the book ""My Faith Still Holds"" written by Williams, Joyce (EDT)?",No.
242,74,1,"Is the published month of the book titled ""My Faith Still Holds"" written by Williams, Joyce (EDT) January?",No.
243,74,2,"Is the published year of the book titled ""My Faith Still Holds"" written by Williams, Joyce (EDT) 2004?",No.
244,75,0,"Do you know the book ""Catastrophe"" written by Morris, Dick and McGann, Eileen?",No.
245,75,1,"Is the published month of the book titled ""Catastrophe"" written by Morris, Dick and McGann, Eileen June?",No.
246,75,2,"Is the published year of the book titled ""Catastrophe"" written by Morris, Dick and McGann, Eileen 2009?",No.
247,75,3,"Is the book titled ""Catastrophe"" written by Morris, Dick and McGann, Eileen published by the publisher named Harper?",No.
248,76,1,"Is the published month of the book titled ""Peanuts Treasury"" written by Schulz, Charles M. January?",No.
249,76,2,"Is the published year of the book titled ""Peanuts Treasury"" written by Schulz, Charles M. 2000?",No.
250,76,3,"Is the book titled ""Peanuts Treasury"" written by Schulz, Charles M. published by the publisher named Barnes & Noble?",No.
251,77,1,"Is the published month of the book titled ""Peter Rabbit's Easter"" written by Potter, Beatrix January?",No.
252,77,2,"Is the published year of the book titled ""Peter Rabbit's Easter"" written by Potter, Beatrix 2004?",No.
