,entity_idx,question_idx,question,model_response
144,71,3,Is the longitude of the Underland Airstrip airport -93.2724?,No.
145,71,4,Is the country code of Underland Airstrip airport US?,No.
146,72,0,Do you know the Hurlbut Field airport?,No.
147,72,1,Is the ICAO location indicator of the Hurlbut Field airport NY07?,No.
148,72,2,Is the latitude of the Hurlbut Field airport 44.5458?,No.
149,72,3,Is the longitude of the Hurlbut Field airport -75.1611?,No.
150,73,0,Do you know the Trieste / Ronchi Dei Legionari airport?,No.
151,75,0,Do you know the Wershofen/Eifel airport?,No.
152,76,0,Do you know the Kipling airport?,No.
153,76,2,Is the latitude of the Kipling airport 50.0992?,No
154,76,4,Is the country code of Kipling airport CA?,No.
155,77,0,Do you know the Black I Ranch airport?,No.
156,79,0,Do you know the Grass Roots airport?,No.
157,79,2,Is the latitude of the Grass Roots airport 43.2378?,No
158,79,3,Is the longitude of the Grass Roots airport -83.5244?,No.
159,79,4,Is the country code of Grass Roots airport US?,No.
160,80,0,Do you know the Guangyuan airport?,No.
161,81,0,Do you know the Moga airport?,No.
162,81,1,Is the ICAO location indicator of the Moga airport FZOH?,No.
163,81,2,Is the latitude of the Moga airport -2.467?,No.
164,81,3,Is the longitude of the Moga airport 26.8?,No
165,81,4,Is the country code of Moga airport CD?,No.
166,82,1,Is the ICAO location indicator of the Canada airport SLCD?,No.
167,82,2,Is the latitude of the Canada airport -20.0254?,No
168,82,3,Is the longitude of the Canada airport -63.0891?,"Without specific information on which airport in Canada you're referring to, I cannot provide a yes or no answer. Canada has many airports, each with different longitudes."
169,82,4,Is the country code of Canada airport BO?,No.
170,83,0,Do you know the Harrison Piloncillo Ranch airport?,No.
171,84,0,Do you know the Vijayanagar Aerodrome (JSW) airport?,No.
172,85,0,Do you know the Santa Terezinha airport?,No.
173,86,0,Do you know the True North Airpark airport?,No.
174,86,3,Is the longitude of the True North Airpark airport -97.0122?,No
175,86,4,Is the country code of True North Airpark airport US?,No.
176,87,0,Do you know the Tuba City airport?,No.
177,87,1,Is the ICAO location indicator of the Tuba City airport KT03?,No.
178,88,0,Do you know the Rooks County Regional airport?,No.
179,88,1,Is the ICAO location indicator of the Rooks County Regional airport KRCP?,No.
180,89,0,Do you know the Coye Field airport?,No.
181,89,1,Is the ICAO location indicator of the Coye Field airport 30NY?,No.
182,89,2,Is the latitude of the Coye Field airport 42.7501?,No
183,89,4,Is the country code of Coye Field airport US?,No.
184,90,0,Do you know the Hazlehurst airport?,No.
185,91,0,Do you know the Fazenda Pirigara airport?,No.
186,92,0,Do you know the Bor airport?,No.
187,92,2,Is the latitude of the Bor airport 6.2?,No
188,94,0,Do you know the Fazenda Sao Joao airport?,No.
189,95,0,Do you know the Banswara airport?,No.
190,95,1,Is the ICAO location indicator of the Banswara airport VA51?,No.
191,95,2,Is the latitude of the Banswara airport 23.5897?,No.
192,95,3,Is the longitude of the Banswara airport 74.3127?,No
193,96,0,Do you know the Herzogenaurach airport?,No.
194,96,4,Is the country code of Herzogenaurach airport DE?,No.
195,97,0,Do you know the Flying M airport?,No.
196,97,3,Is the longitude of the Flying M airport -120.2941?,No
197,98,0,Do you know the High Desert Ranch airport?,No.
198,99,0,Do you know the La Nava - Corral De Ayllon airport?,No.
199,99,1,Is the ICAO location indicator of the La Nava - Corral De Ayllon airport LECA?,No.
200,100,0,Do you know the Bowman Field airport?,No.
201,101,0,Do you know the Chamberlain Brothers Ranch airport?,No.
202,102,0,Do you know the Lolco airport?,No.
203,102,1,Is the ICAO location indicator of the Lolco airport SCCU?,No.
204,102,3,Is the longitude of the Lolco airport -71.4239?,No
205,102,4,Is the country code of Lolco airport CL?,No.
206,103,0,Do you know the Brickey airport?,No.
207,103,3,Is the longitude of the Brickey airport -92.7835?,No
208,103,4,Is the country code of Brickey airport US?,No.
209,104,0,Do you know the Rumjatar airport?,No.
210,105,1,Is the ICAO location indicator of the Costa Rica airport SDXJ?,No.
211,105,2,Is the latitude of the Costa Rica airport -18.4867?,No.
212,105,3,Is the longitude of the Costa Rica airport -53.1533?,No.
213,105,4,Is the country code of Costa Rica airport BR?,No.
214,106,0,Do you know the Daet airport?,No.
215,107,0,Do you know the Usak airport?,No.
216,107,4,Is the country code of Usak airport TR?,No.
217,108,0,Do you know the Nero-Mer airport?,No.
218,108,2,Is the latitude of the Nero-Mer airport 4.6434?,No.
219,108,3,Is the longitude of the Nero-Mer airport -6.924?,No
220,108,4,Is the country code of Nero-Mer airport CI?,No.
221,109,0,Do you know the A Bar A Ranch airport?,No.
222,110,0,Do you know the Saint-Flour-Coltines airport?,No.
223,110,4,Is the country code of Saint-Flour-Coltines airport FR?,No.
224,111,0,Do you know the Araguatins airport?,No.
225,111,1,Is the ICAO location indicator of the Araguatins airport SJGU?,No.
226,111,2,Is the latitude of the Araguatins airport -5.6844?,No
227,112,0,Do you know the Flying M airport?,No.
228,112,3,Is the longitude of the Flying M airport -87.1261?,No
229,113,0,Do you know the Collarenebri airport?,No.
230,114,0,Do you know the Bathurst Harbour airport?,No.
231,114,3,Is the longitude of the Bathurst Harbour airport 146.156?,No
232,115,0,Do you know the Aurukun airport?,No.
233,115,4,Is the country code of Aurukun airport AU?,No.
234,116,0,Do you know the Sky Lane Ranch airport?,No.
235,117,0,Do you know the Kotamubagu airport?,No.
236,118,0,Do you know the Preston airport?,No.
237,118,1,Is the ICAO location indicator of the Preston airport KU10?,No.
238,118,2,Is the latitude of the Preston airport 42.1069?,No
239,118,3,Is the longitude of the Preston airport -111.9126?,No
240,118,4,Is the country code of Preston airport US?,No.
241,119,0,Do you know the Cable airport?,No.
242,120,0,Do you know the Al's Field airport?,No.
243,120,1,Is the ICAO location indicator of the Al's Field airport 48VA?,No.
244,120,2,Is the latitude of the Al's Field airport 39.2907?,No
245,120,3,Is the longitude of the Al's Field airport -78.3508?,No
246,121,1,Is the ICAO location indicator of the Adelaide airport FAAD?,No.
247,121,3,Is the longitude of the Adelaide airport 26.2942?,No.
248,121,4,Is the country code of Adelaide airport ZA?,No.
249,122,4,Is the country code of Deer Lake airport CA?,No.
250,123,0,Do you know the Lokichoggio airport?,No.
251,125,0,Do you know the Marshall Army Air Field airport?,No.
252,126,0,Do you know the Bergseth Field airport?,No.
253,126,3,Is the longitude of the Bergseth Field airport -121.9246?,No
254,127,0,Do you know the Maquinchao airport?,No.
255,128,0,Do you know the Lutselk'e airport?,No.
256,129,0,Do you know the Stiffs Airpark airport?,No.
257,130,0,Do you know the Galatea Airfield airport?,No.
258,130,2,Is the latitude of the Galatea Airfield airport -38.4039?,No
259,131,0,Do you know the Stol-It Farm airport?,No.
260,131,2,Is the latitude of the Stol-It Farm airport 34.5529?,No
261,131,4,Is the country code of Stol-It Farm airport US?,No.
262,132,0,Do you know the Rugao Air Base airport?,No.
263,132,4,Is the country code of Rugao Air Base airport CN?,No.
264,134,0,Do you know the Ovid airport?,No.
265,134,1,Is the ICAO location indicator of the Ovid airport KD82?,No.
266,134,2,Is the latitude of the Ovid airport 42.6548?,No.
267,134,4,Is the country code of Ovid airport US?,No.
268,135,0,Do you know the Porto Nacional airport?,No.
269,136,0,Do you know the Presidente General Don Oscar D. Gestido International airport?,No.
270,136,1,Is the ICAO location indicator of the Presidente General Don Oscar D. Gestido International airport SURV?,No.
271,137,0,Do you know the Burnet Municipal/Kate Craddock Field airport?,No.
272,138,0,Do you know the Berwick airport?,No.
273,138,2,Is the latitude of the Berwick airport 37.8289?,No
274,138,3,Is the longitude of the Berwick airport -97.3493?,No
275,138,4,Is the country code of Berwick airport US?,No.
276,139,0,Do you know the Paso De Los Indios airport?,No.
277,140,0,Do you know the Avallon airport?,No.
278,140,3,Is the longitude of the Avallon airport 3.8994?,No
279,141,0,Do you know the Cool Water airport?,No.
280,141,1,Is the ICAO location indicator of the Cool Water airport 4VG2?,No
281,141,2,Is the latitude of the Cool Water airport 37.8581?,No
282,141,3,Is the longitude of the Cool Water airport -77.5472?,No
283,141,4,Is the country code of Cool Water airport US?,No.
284,142,0,Do you know the Engels Airbase airport?,No.
285,142,1,Is the ICAO location indicator of the Engels Airbase airport XWSG?,No.
286,142,3,Is the longitude of the Engels Airbase airport 46.2?,No.
287,143,0,Do you know the Cottonwood airport?,No.
288,143,1,Is the ICAO location indicator of the Cottonwood airport 6LA1?,No
289,143,2,Is the latitude of the Cottonwood airport 32.984?,No.
290,143,3,Is the longitude of the Cottonwood airport -91.2059?,No
291,144,0,Do you know the Ballyboughal Aerodrome airport?,No.
292,145,0,Do you know the Alderman airport?,No.
293,145,1,Is the ICAO location indicator of the Alderman airport K2P7?,No.
294,145,2,Is the latitude of the Alderman airport 40.0569?,No
295,145,4,Is the country code of Alderman airport US?,No.
296,146,0,Do you know the Fazenda Globo airport?,No.
297,146,1,Is the ICAO location indicator of the Fazenda Globo airport SJHM?,No.
298,147,1,Is the ICAO location indicator of the Queenstown airport FAQT?,No.
299,147,2,Is the latitude of the Queenstown airport -31.9202?,No
300,147,3,Is the longitude of the Queenstown airport 26.8822?,No.
301,147,4,Is the country code of Queenstown airport ZA?,No.
302,148,0,Do you know the Kantishna airport?,No.
303,149,0,Do you know the Varberg Getteron airfield airport?,No.
304,150,0,Do you know the A 511 airport?,No.
305,150,2,Is the latitude of the A 511 airport 36.9622?,No
306,150,3,Is the longitude of the A 511 airport 127.031?,No.
307,150,4,Is the country code of A 511 airport KR?,No.
308,151,0,Do you know the Eglin Test Site B6 airport?,No.
309,152,0,Do you know the Pierson Municipal airport?,No.
310,152,1,Is the ICAO location indicator of the Pierson Municipal airport K2J8?,No.
311,152,2,Is the latitude of the Pierson Municipal airport 29.25?,No.
312,153,0,Do you know the Quixada airport?,No.
313,154,0,Do you know the Carnegie Station airport?,No.
314,154,3,Is the longitude of the Carnegie Station airport 122.967?,No.
315,155,0,Do you know the Chase City Municipal airport?,No.
316,156,0,Do you know the Uff-Da airport?,No.
317,156,2,Is the latitude of the Uff-Da airport 42.9436?,No
318,156,3,Is the longitude of the Uff-Da airport -89.2866?,No
319,156,4,Is the country code of Uff-Da airport US?,No.
320,157,0,Do you know the Machado Dusters airport?,No.
321,157,4,Is the country code of Machado Dusters airport US?,No.
322,158,0,Do you know the Nelson airport?,No.
323,159,0,Do you know the Vernon Miller Pvt airport?,No.
324,160,0,Do you know the Sunyani airport?,No.
325,161,0,Do you know the Dunham Field airport?,No.
326,161,1,Is the ICAO location indicator of the Dunham Field airport 1XS1?,No.
327,161,2,Is the latitude of the Dunham Field airport 29.9383?,No
328,162,0,Do you know the Mcgregor Airfield airport?,No.
329,162,1,Is the ICAO location indicator of the Mcgregor Airfield airport 12OH?,No.
330,162,2,Is the latitude of the Mcgregor Airfield airport 39.8348?,No
331,163,0,Do you know the Usina Coruripe - Filial Limeira do Oeste airport?,No.
332,163,4,Is the country code of Usina Coruripe - Filial Limeira do Oeste airport BR?,No.
333,165,0,Do you know the Matheson Island airport?,No.
334,166,0,Do you know the Quepos Managua airport?,No.
335,166,4,Is the country code of Quepos Managua airport CR?,No.
336,168,0,Do you know the Provost airport?,No.
337,168,4,Is the country code of Provost airport CA?,No.
338,169,0,Do you know the L'Assomption airport?,No.
339,170,0,Do you know the Chiefland Sky Ranch airport?,No.
340,171,0,Do you know the Antique Airfield airport?,No.
341,171,2,Is the latitude of the Antique Airfield airport 40.9778?,No
342,172,0,Do you know the Marie-Louise airport?,No.
343,172,2,Is the latitude of the Marie-Louise airport -6.1742?,No
344,172,3,Is the longitude of the Marie-Louise airport 53.1444?,No.
345,173,0,Do you know the Assuncao do Icana airport?,No.
346,174,0,Do you know the Hermannsburg airport?,No.
347,175,0,Do you know the Tureia airport?,No.
348,175,1,Is the ICAO location indicator of the Tureia airport NTGY?,No.
349,176,0,Do you know the Shiroles airport?,No.
350,177,0,Do you know the Decatur airport?,No.
351,178,0,Do you know the New Salem Aerodrome airport?,No.
352,178,2,Is the latitude of the New Salem Aerodrome airport 43.0056?,No
353,178,3,Is the longitude of the New Salem Aerodrome airport -77.2914?,No
354,179,0,Do you know the Formosa airport?,No.
355,179,1,Is the ICAO location indicator of the Formosa airport SWFR?,No.
356,179,3,Is the longitude of the Formosa airport -47.3457?,No
357,179,4,Is the country code of Formosa airport BR?,No.
358,180,0,Do you know the Coeroeni airport?,No.
359,180,2,Is the latitude of the Coeroeni airport 3.367?,No.
360,181,0,Do you know the Lake Cumberland Regional airport?,No.
361,182,0,Do you know the Eulo airport?,No.
362,182,1,Is the ICAO location indicator of the Eulo airport YEUO?,No.
363,182,3,Is the longitude of the Eulo airport 145.042?,No
364,183,0,Do you know the Level Acres Farm airport?,No.
365,184,0,Do you know the Carmen De Bolivar airport?,No.
366,184,1,Is the ICAO location indicator of the Carmen De Bolivar airport SKCB?,No.
367,185,0,Do you know the Moncton / McEwen airport?,No.
368,185,4,Is the country code of Moncton / McEwen airport CA?,No.
369,186,0,Do you know the CFB Bagotville airport?,No.
370,186,3,Is the longitude of the CFB Bagotville airport -70.9964?,No
371,187,0,Do you know the Petty Farms airport?,No.
372,187,4,Is the country code of Petty Farms airport US?,No.
373,188,0,Do you know the Mangabalito airport?,No.
374,188,3,Is the longitude of the Mangabalito airport -68.3547?,No
375,189,0,Do you know the Iturama airport?,No.
376,190,0,Do you know the El Sobrante airport?,No.
377,190,1,Is the ICAO location indicator of the El Sobrante airport SCSP?,No.
378,190,2,Is the latitude of the El Sobrante airport -32.2236?,No
379,190,3,Is the longitude of the El Sobrante airport -70.8?,No
380,190,4,Is the country code of El Sobrante airport CL?,No.
381,191,0,Do you know the Radville airport?,No.
382,191,4,Is the country code of Radville airport CA?,No.
383,192,0,Do you know the In Guezzam airport?,No.
384,192,2,Is the latitude of the In Guezzam airport 19.567?,No.
385,192,3,Is the longitude of the In Guezzam airport 5.75?,No
386,193,0,Do you know the Dougherty airport?,No.
387,193,2,Is the latitude of the Dougherty airport 41.244?,No.
388,194,1,Is the ICAO location indicator of the Welsh airport K6R1?,No.
389,194,2,Is the latitude of the Welsh airport 30.2419?,No
390,194,3,Is the longitude of the Welsh airport -92.8307?,No
391,194,4,Is the country code of Welsh airport US?,No.
392,195,0,Do you know the San Pancracio airport?,No.
393,195,1,Is the ICAO location indicator of the San Pancracio airport SVRL?,No.
394,195,2,Is the latitude of the San Pancracio airport 8.5167?,No.
395,195,3,Is the longitude of the San Pancracio airport -69.6417?,No
396,195,4,Is the country code of San Pancracio airport VE?,No.
397,196,0,Do you know the Le Maire Memorial airport?,No.
398,196,1,Is the ICAO location indicator of the Le Maire Memorial airport K2R1?,No.
399,196,2,Is the latitude of the Le Maire Memorial airport 29.8991?,No.
400,197,0,Do you know the Nkhota Kota airport?,No.
401,197,1,Is the ICAO location indicator of the Nkhota Kota airport FWKK?,No.
402,198,0,Do you know the Sagua La Grande airport?,No.
403,199,0,Do you know the Flying Bj airport?,No.
404,199,1,Is the ICAO location indicator of the Flying Bj airport 3NC5?,No
405,199,2,Is the latitude of the Flying Bj airport 35.8134?,No.
406,199,3,Is the longitude of the Flying Bj airport -81.0692?,No
407,199,4,Is the country code of Flying Bj airport US?,No.
408,200,0,Do you know the Mungo Lodge airport?,No.
409,201,0,Do you know the Barnstormers 5 airport?,No.
410,201,3,Is the longitude of the Barnstormers 5 airport -83.8666?,No.
411,202,0,Do you know the Coleambally airport?,No.
412,203,0,Do you know the Owyhee Reservoir State airport?,No.
413,204,0,Do you know the Nymburk Ul Ploch airport?,No.
414,205,0,Do you know the Rough River State Park airport?,No.
415,206,0,Do you know the J-3 Cub Field airport?,No.
416,207,0,Do you know the Spencer airport?,No.
417,207,1,Is the ICAO location indicator of the Spencer airport K60M?,No.
418,208,0,Do you know the Washington Municipal airport?,No
419,209,0,Do you know the Cape Leveque airport?,No.
420,209,1,Is the ICAO location indicator of the Cape Leveque airport YCLQ?,No.
421,210,0,Do you know the Isabel Maria airport?,No.
422,210,1,Is the ICAO location indicator of the Isabel Maria airport SEIS?,No.
423,210,2,Is the latitude of the Isabel Maria airport -1.8667?,No.
424,210,4,Is the country code of Isabel Maria airport EC?,No.
425,212,0,Do you know the Los Cuatro Diablos airport?,No.
426,212,1,Is the ICAO location indicator of the Los Cuatro Diablos airport SCME?,No.
427,212,4,Is the country code of Los Cuatro Diablos airport CL?,No.
428,213,0,Do you know the Abisu Airfield airport?,No.
429,213,1,Is the ICAO location indicator of the Abisu Airfield airport WPFL?,No.
430,213,3,Is the longitude of the Abisu Airfield airport 126.989?,No.
431,213,4,Is the country code of Abisu Airfield airport TL?,No.
432,214,0,Do you know the Betoambari airport?,No.
433,215,0,Do you know the Chelyabinsk Balandino airport?,No.
434,216,0,Do you know the Wenskoski Field airport?,No.
435,216,2,Is the latitude of the Wenskoski Field airport 42.9973?,No
436,216,3,Is the longitude of the Wenskoski Field airport -74.2454?,No.
437,216,4,Is the country code of Wenskoski Field airport US?,No.
438,217,0,Do you know the Reindeer Lake / Lindbergh Lodge Airstrip airport?,No.
439,218,0,Do you know the Islas Del Cisne airport?,No.
440,219,0,Do you know the Morawa airport?,No.
441,220,0,Do you know the Mountain Outlaw airport?,No.
442,220,2,Is the latitude of the Mountain Outlaw airport 36.5015?,No.
443,220,3,Is the longitude of the Mountain Outlaw airport -83.2555?,No.
444,220,4,Is the country code of Mountain Outlaw airport US?,No.
445,221,0,Do you know the Bridport airport?,No.
446,221,3,Is the longitude of the Bridport airport 147.417?,No
447,221,4,Is the country code of Bridport airport AU?,No.
448,222,0,Do you know the Nakhon Si Thammarat airport?,No.
449,223,0,Do you know the Reales Tamarindos airport?,No.
450,225,0,Do you know the Fly Away Farm airport?,No.
451,225,3,Is the longitude of the Fly Away Farm airport -77.3453?,No
452,226,0,Do you know the Cannon Field airport?,No.
453,226,1,Is the ICAO location indicator of the Cannon Field airport K53T?,No.
454,227,0,Do you know the Farfan airport?,No.
455,227,1,Is the ICAO location indicator of the Farfan airport SKUL?,No.
456,227,4,Is the country code of Farfan airport CO?,No.
457,228,0,Do you know the Khark Island airport?,No.
458,229,0,Do you know the Red Roof airport?,No.
459,229,2,Is the latitude of the Red Roof airport 45.5858?,No
460,229,3,Is the longitude of the Red Roof airport -88.0037?,No
461,229,4,Is the country code of Red Roof airport US?,No.
462,230,0,Do you know the Manistee County/Blacker airport?,No.
463,231,0,Do you know the Dourados airport?,No.
464,231,1,Is the ICAO location indicator of the Dourados airport SSDO?,No.
465,232,0,Do you know the Airlane Enterprises airport?,No.
466,232,1,Is the ICAO location indicator of the Airlane Enterprises airport K1H1?,No
467,232,3,Is the longitude of the Airlane Enterprises airport -76.1793?,No
468,232,4,Is the country code of Airlane Enterprises airport US?,No.
469,233,0,Do you know the Fazenda Canamari airport?,No.
470,233,2,Is the latitude of the Fazenda Canamari airport -18.5481?,No
471,233,3,Is the longitude of the Fazenda Canamari airport -50.3811?,No
472,234,0,Do you know the Davis Field airport?,No.
473,234,1,Is the ICAO location indicator of the Davis Field airport K3J6?,No.
474,235,0,Do you know the Silver Lake F S Strip airport?,No.
475,235,1,Is the ICAO location indicator of the Silver Lake F S Strip airport K45S?,No.
476,235,2,Is the latitude of the Silver Lake F S Strip airport 43.111?,No
477,235,3,Is the longitude of the Silver Lake F S Strip airport -121.0942?,No
478,236,0,Do you know the Kebar airport?,No.
479,236,1,Is the ICAO location indicator of the Kebar airport WASE?,No.
480,236,2,Is the latitude of the Kebar airport -0.6371?,No
481,236,3,Is the longitude of the Kebar airport 133.128?,No.
482,236,4,Is the country code of Kebar airport ID?,No.
483,237,0,Do you know the Windjana Grove airport?,No.
484,237,2,Is the latitude of the Windjana Grove airport -17.4214?,No
485,238,0,Do you know the Letisko airport?,No.
