,entity_idx,question_idx,question,model_response
53,34,1,"Is the song titled ""smile"" by lyle lovett released in 2003?",No.
54,35,2,"Is the genre of the song titled ""go hard or go home"" by wiz khalifa pop/rock?",No
55,36,1,"Is the song titled ""tonight the bottle let me down"" by waylon jennings released in 1978?",No.
56,37,0,"Do you know the song ""ends of the earth"" by kenny chesney?",No.
57,37,1,"Is the song titled ""ends of the earth"" by kenny chesney released in 2018?",No
58,38,0,"Do you know the song ""bread and roses"" by judy collins?",No.
59,38,1,"Is the song titled ""bread and roses"" by judy collins released in 1976?",No.
60,38,2,"Is the genre of the song titled ""bread and roses"" by judy collins pop/rock?",No.
61,39,0,"Do you know the song ""armed and ready"" by michael schenker group?",No.
62,41,0,"Do you know the song ""dollar sign"" by vybz kartel?",No.
63,41,1,"Is the song titled ""dollar sign"" by vybz kartel released in 2010?",No.
64,41,2,"Is the genre of the song titled ""dollar sign"" by vybz kartel country/folk?",No
65,42,0,"Do you know the song ""haut de gamme"" by 83?",No.
66,42,1,"Is the song titled ""haut de gamme"" by 83 released in 2009?",No.
67,42,2,"Is the genre of the song titled ""haut de gamme"" by 83 hip hop/reggae?",No.
68,43,0,"Do you know the song ""wish it were me"" by the platters?",No.
69,43,1,"Is the song titled ""wish it were me"" by the platters released in 1968?",No.
70,43,2,"Is the genre of the song titled ""wish it were me"" by the platters pop/rock?",No
71,44,0,"Do you know the song ""l.i.t."" by riley richard?",No.
72,44,1,"Is the song titled ""l.i.t."" by riley richard released in 2018?",No.
73,44,2,"Is the genre of the song titled ""l.i.t."" by riley richard blues/jazz?",No.
74,45,0,"Do you know the song ""hearts on fire"" by hammerfall?",No.
75,48,0,"Do you know the song ""don't be afraid (mi fovasai)"" by terror x crew?",No.
76,48,1,"Is the song titled ""don't be afraid (mi fovasai)"" by terror x crew released in 2012?",No
77,50,1,"Is the song titled ""lush life"" by nat king cole released in 1991?",No.
78,51,0,"Do you know the song ""the time is now"" by jimmy durante?",No.
79,51,1,"Is the song titled ""the time is now"" by jimmy durante released in 1964?",No.
80,51,2,"Is the genre of the song titled ""the time is now"" by jimmy durante blues/jazz?",No.
81,53,0,"Do you know the song ""today"" by the louvin brothers?",No.
82,53,1,"Is the song titled ""today"" by the louvin brothers released in 1959?",No.
83,54,0,"Do you know the song ""weep no more"" by bad company?",No.
84,54,2,"Is the genre of the song titled ""weep no more"" by bad company blues/jazz?",No
85,55,0,"Do you know the song ""expecting"" by the white stripes?",No.
86,55,2,"Is the genre of the song titled ""expecting"" by the white stripes blues/jazz?",No
87,56,0,"Do you know the song ""you can't fall up (you just fall down)"" by tower of power?",No.
88,56,2,"Is the genre of the song titled ""you can't fall up (you just fall down)"" by tower of power blues/jazz?",No.
89,57,1,"Is the song titled ""with a song in my heart"" by doris day released in 1954?",No.
90,57,2,"Is the genre of the song titled ""with a song in my heart"" by doris day blues/jazz?",No
91,59,0,"Do you know the song ""she said she said"" by chris smither?",No.
92,59,1,"Is the song titled ""she said she said"" by chris smither released in 2018?",No.
93,59,2,"Is the genre of the song titled ""she said she said"" by chris smither blues/jazz?",No.
94,61,0,"Do you know the song ""i'm so happy now"" by the young rascals?",No.
95,61,1,"Is the song titled ""i'm so happy now"" by the young rascals released in 1967?",No.
96,64,2,"Is the genre of the song titled ""long stick goes boom"" by krokus blues/jazz?",No
97,65,0,"Do you know the song ""standing on the edge of goodbye"" by john berry?",No.
98,65,1,"Is the song titled ""standing on the edge of goodbye"" by john berry released in 2006?",No.
99,66,0,"Do you know the song ""let's spend the night together"" by muddy waters?",No.
100,66,1,"Is the song titled ""let's spend the night together"" by muddy waters released in 1968?",No.
101,66,2,"Is the genre of the song titled ""let's spend the night together"" by muddy waters blues/jazz?",No.
102,67,0,"Do you know the song ""do you feel what i dub?"" by too rude?",No.
103,67,1,"Is the song titled ""do you feel what i dub?"" by too rude released in 1999?",No.
104,67,2,"Is the genre of the song titled ""do you feel what i dub?"" by too rude country/folk?",No
105,68,0,"Do you know the song ""our love"" by rhett miller?",No.
106,68,1,"Is the song titled ""our love"" by rhett miller released in 2002?",No.
107,69,0,"Do you know the song ""i got a letter (this morning)"" by john lee hooker?",No.
108,69,1,"Is the song titled ""i got a letter (this morning)"" by john lee hooker released in 1962?",No
109,69,2,"Is the genre of the song titled ""i got a letter (this morning)"" by john lee hooker pop/rock?",No.
110,70,0,"Do you know the song ""plain as the pain on my face"" by eddie rabbitt?",No.
111,70,1,"Is the song titled ""plain as the pain on my face"" by eddie rabbitt released in 1978?",No.
112,72,0,"Do you know the song ""put your hand in the hand"" by donny hathaway?",No.
113,72,1,"Is the song titled ""put your hand in the hand"" by donny hathaway released in 1971?",No.
114,72,2,"Is the genre of the song titled ""put your hand in the hand"" by donny hathaway blues/jazz?",No
115,73,2,"Is the genre of the song titled ""a lover's concerto"" by sarah vaughan blues/jazz?",No.
116,75,0,"Do you know the song ""give it to me"" by homeshake?",No.
117,75,1,"Is the song titled ""give it to me"" by homeshake released in 2015?",No.
118,75,2,"Is the genre of the song titled ""give it to me"" by homeshake pop/rock?",No.
119,76,0,"Do you know the song ""built for comfort"" by ufo?",No.
120,76,1,"Is the song titled ""built for comfort"" by ufo released in 1974?",No.
121,76,2,"Is the genre of the song titled ""built for comfort"" by ufo blues/jazz?",No.
122,77,1,"Is the song titled ""it's the way you make me feel"" by steps released in 1998?",No.
123,77,2,"Is the genre of the song titled ""it's the way you make me feel"" by steps pop/rock?",No
124,78,0,"Do you know the song ""everyday"" by lucy pearl?",No.
125,78,2,"Is the genre of the song titled ""everyday"" by lucy pearl pop/rock?",No
126,79,0,"Do you know the song ""the blues come around"" by hank williams?",No.
127,79,1,"Is the song titled ""the blues come around"" by hank williams released in 1985?",No.
128,80,1,"Is the song titled ""blue skies"" by ella fitzgerald released in 1959?",No.
129,81,0,"Do you know the song ""the drugs"" by the holdup?",No.
130,81,1,"Is the song titled ""the drugs"" by the holdup released in 2011?",No.
131,81,2,"Is the genre of the song titled ""the drugs"" by the holdup country/folk?",No
132,82,0,"Do you know the song ""dreams"" by bodeans?",No.
133,82,1,"Is the song titled ""dreams"" by bodeans released in 1987?",No.
134,83,0,"Do you know the song ""journey from mariabronn"" by kansas?",No.
135,84,1,"Is the song titled ""love don't live here anymore"" by faith evans released in 1995?",No.
136,84,2,"Is the genre of the song titled ""love don't live here anymore"" by faith evans pop/rock?",No
137,85,0,"Do you know the song ""outta my face"" by pepper?",No.
138,85,1,"Is the song titled ""outta my face"" by pepper released in 2006?",No.
139,85,2,"Is the genre of the song titled ""outta my face"" by pepper country/folk?",No
140,86,0,"Do you know the song ""900 miles"" by terry callier?",No.
141,86,1,"Is the song titled ""900 miles"" by terry callier released in 1968?",No.
142,88,0,"Do you know the song ""sweat shock"" by j. roddy walston & the business?",No.
143,88,2,"Is the genre of the song titled ""sweat shock"" by j. roddy walston & the business blues/jazz?",No
144,89,0,"Do you know the song ""let him go"" by bob marley & the wailers?",No.
145,89,1,"Is the song titled ""let him go"" by bob marley & the wailers released in 1977?",No.
146,89,2,"Is the genre of the song titled ""let him go"" by bob marley & the wailers country/folk?",No
147,90,2,"Is the genre of the song titled ""killamonjaro"" by killy hip hop/reggae?",No
148,93,0,"Do you know the song ""hop up"" by k kutta?",No.
149,93,1,"Is the song titled ""hop up"" by k kutta released in 2017?",No.
150,93,2,"Is the genre of the song titled ""hop up"" by k kutta hip hop/reggae?",No
151,94,0,"Do you know the song ""chanting"" by john holt?",No.
152,94,1,"Is the song titled ""chanting"" by john holt released in 1983?",No.
153,94,2,"Is the genre of the song titled ""chanting"" by john holt country/folk?",No.
154,95,0,"Do you know the song ""tongues"" by joywave?",No.
155,96,2,"Is the genre of the song titled ""steady, as she goes"" by the raconteurs blues/jazz?",No
156,97,0,"Do you know the song ""fats"" by thin lizzy?",No.
157,97,1,"Is the song titled ""fats"" by thin lizzy released in 1981?",No.
158,97,2,"Is the genre of the song titled ""fats"" by thin lizzy blues/jazz?",No.
159,98,0,"Do you know the song ""thank you for the feelin'"" by bachman-turner overdrive?",No.
160,98,1,"Is the song titled ""thank you for the feelin'"" by bachman-turner overdrive released in 1989?",No.
161,98,2,"Is the genre of the song titled ""thank you for the feelin'"" by bachman-turner overdrive country/folk?",No
162,100,2,"Is the genre of the song titled ""anything goes"" by florida georgia line pop/rock?",No
163,101,0,"Do you know the song ""oh love (live)"" by prince buster?",No.
164,101,1,"Is the song titled ""oh love (live)"" by prince buster released in 1967?",No.
165,101,2,"Is the genre of the song titled ""oh love (live)"" by prince buster country/folk?",No.
166,102,0,"Do you know the song ""do the grind"" by earl king?",No.
167,102,1,"Is the song titled ""do the grind"" by earl king released in 2006?",No.
168,103,0,"Do you know the song ""open your eyes, you can fly"" by lizz wright?",No.
169,106,1,"Is the song titled ""you gots to chill"" by epmd released in 2010?",No.
170,106,2,"Is the genre of the song titled ""you gots to chill"" by epmd hip hop/reggae?",No
171,107,0,"Do you know the song ""made to love you"" by gary wright?",No.
172,107,1,"Is the song titled ""made to love you"" by gary wright released in 1975?",No.
173,107,2,"Is the genre of the song titled ""made to love you"" by gary wright country/folk?",No
174,108,0,"Do you know the song ""i've been a long time leavin' (but i'll be a long time gone)"" by roger miller?",No.
175,108,1,"Is the song titled ""i've been a long time leavin' (but i'll be a long time gone)"" by roger miller released in 1995?",No.
176,109,2,"Is the genre of the song titled ""cha cha cha d´amour"" by dean martin blues/jazz?",No.
177,110,2,"Is the genre of the song titled ""why must i cry"" by peter tosh country/folk?",No
178,111,0,"Do you know the song ""you and me"" by soja?",No.
179,111,2,"Is the genre of the song titled ""you and me"" by soja country/folk?",No
180,112,0,"Do you know the song ""it's good to see you"" by don williams?",No.
181,112,1,"Is the song titled ""it's good to see you"" by don williams released in 1980?",No.
182,113,0,"Do you know the song ""crying games"" by lucky dube?",No.
183,113,1,"Is the song titled ""crying games"" by lucky dube released in 1999?",No.
184,113,2,"Is the genre of the song titled ""crying games"" by lucky dube country/folk?",No.
185,114,0,"Do you know the song ""armistice day"" by paul simon?",No.
186,114,1,"Is the song titled ""armistice day"" by paul simon released in 1972?",No.
187,115,0,"Do you know the song ""forget that girl"" by the monkees?",No.
188,116,1,"Is the song titled ""y control"" by yeah yeah yeahs released in 2003?",No.
189,117,2,"Is the genre of the song titled ""frame by frame"" by king crimson blues/jazz?",No.
190,118,0,"Do you know the song ""surfin' bird"" by the cramps?",No.
191,118,1,"Is the song titled ""surfin' bird"" by the cramps released in 1989?",No.
192,118,2,"Is the genre of the song titled ""surfin' bird"" by the cramps blues/jazz?",No
193,119,0,"Do you know the song ""cordelia brown"" by harry belafonte?",No.
194,119,1,"Is the song titled ""cordelia brown"" by harry belafonte released in 1957?",No.
195,119,2,"Is the genre of the song titled ""cordelia brown"" by harry belafonte pop/rock?",No.
196,120,0,"Do you know the song ""i can't get started with you"" by steve tyrell?",No.
197,121,2,"Is the genre of the song titled ""i am the one you warned me of"" by blue öyster cult blues/jazz?",No
198,123,0,"Do you know the song ""al capone"" by michael jackson?",No.
199,123,1,"Is the song titled ""al capone"" by michael jackson released in 1987?",No.
200,124,1,"Is the song titled ""right on time"" by red hot chili peppers released in 1999?",No.
201,125,0,"Do you know the song ""two lives"" by bonnie raitt?",No.
202,125,1,"Is the song titled ""two lives"" by bonnie raitt released in 1977?",No.
203,126,0,"Do you know the song ""the lonely side of love"" by patty loveless?",No.
204,127,0,"Do you know the song ""i know the way to you by heart"" by vern gosdin?",No.
205,127,1,"Is the song titled ""i know the way to you by heart"" by vern gosdin released in 1985?",No.
206,128,2,"Is the genre of the song titled ""cold sweat"" by thin lizzy blues/jazz?",No.
207,129,0,"Do you know the song ""freedom death dance"" by eugene mcdaniels?",No.
208,129,2,"Is the genre of the song titled ""freedom death dance"" by eugene mcdaniels blues/jazz?",No
209,130,0,"Do you know the song ""biohazard"" by massacre?",No.
210,130,1,"Is the song titled ""biohazard"" by massacre released in 1991?",No.
211,130,2,"Is the genre of the song titled ""biohazard"" by massacre blues/jazz?",No
212,131,0,"Do you know the song ""screaming and yelling"" by carole king?",No.
213,131,1,"Is the song titled ""screaming and yelling"" by carole king released in 1975?",No.
214,131,2,"Is the genre of the song titled ""screaming and yelling"" by carole king pop/rock?",No.
215,132,0,"Do you know the song ""pure and simple"" by lynyrd skynyrd?",No.
216,132,1,"Is the song titled ""pure and simple"" by lynyrd skynyrd released in 1991?",No.
217,132,2,"Is the genre of the song titled ""pure and simple"" by lynyrd skynyrd blues/jazz?",No
218,134,0,"Do you know the song ""her man"" by waylon jennings?",No.
219,134,1,"Is the song titled ""her man"" by waylon jennings released in 1990?",No.
220,135,0,"Do you know the song ""can't use me"" by john holt?",No.
221,135,1,"Is the song titled ""can't use me"" by john holt released in 1983?",No.
222,135,2,"Is the genre of the song titled ""can't use me"" by john holt country/folk?",No.
223,136,0,"Do you know the song ""downtown tonight"" by tyler bryant & the shakedown?",No.
224,136,1,"Is the song titled ""downtown tonight"" by tyler bryant & the shakedown released in 2013?",No.
225,136,2,"Is the genre of the song titled ""downtown tonight"" by tyler bryant & the shakedown blues/jazz?",No.
226,138,0,"Do you know the song ""reach out for me"" by nancy wilson?",No.
227,138,1,"Is the song titled ""reach out for me"" by nancy wilson released in 1965?",No.
228,139,0,"Do you know the song ""down the line"" by ricky nelson?",No.
229,141,0,"Do you know the song ""come closer"" by mishka?",No.
230,141,1,"Is the song titled ""come closer"" by mishka released in 2013?",No.
231,141,2,"Is the genre of the song titled ""come closer"" by mishka country/folk?",No
232,142,0,"Do you know the song ""monk time"" by the monks?",No.
233,142,2,"Is the genre of the song titled ""monk time"" by the monks blues/jazz?",No
234,143,0,"Do you know the song ""freak of the week"" by marvelous 3?",No.
235,144,2,"Is the genre of the song titled ""parabol"" by tool pop/rock?",No
236,145,1,"Is the song titled ""i call your name"" by the beatles released in 1988?",No.
237,146,0,"Do you know the song ""beach bummer"" by no vacation?",No.
238,146,1,"Is the song titled ""beach bummer"" by no vacation released in 2015?",No.
239,147,0,"Do you know the song ""save a little room in your heart"" by eddie money?",No.
240,147,1,"Is the song titled ""save a little room in your heart"" by eddie money released in 1977?",No.
241,148,0,"Do you know the song ""khanke to khanke"" by mohammed rafi?",No.
242,148,1,"Is the song titled ""khanke to khanke"" by mohammed rafi released in 1955?",No.
243,148,2,"Is the genre of the song titled ""khanke to khanke"" by mohammed rafi pop/rock?",No.
244,149,0,"Do you know the song ""boulevard of broken dreams"" by esquivel!?",No.
245,149,1,"Is the song titled ""boulevard of broken dreams"" by esquivel! released in 1959?",No.
246,149,2,"Is the genre of the song titled ""boulevard of broken dreams"" by esquivel! pop/rock?",No.
247,151,1,"Is the song titled ""your cash ain't nothin' but trash"" by the clovers released in 1991?",No.
248,151,2,"Is the genre of the song titled ""your cash ain't nothin' but trash"" by the clovers blues/jazz?",No
249,152,0,"Do you know the song ""gladiator"" by zayde wølf?",No.
250,152,1,"Is the song titled ""gladiator"" by zayde wølf released in 2018?",No.
251,154,0,"Do you know the song ""go on blues"" by johnny cash?",No.
252,154,1,"Is the song titled ""go on blues"" by johnny cash released in 1976?",No.
253,155,0,"Do you know the song ""hurry home"" by jason michael carroll?",No.
254,156,2,"Is the genre of the song titled ""bobby brown goes down"" by frank zappa blues/jazz?",No
255,157,0,"Do you know the song ""intro"" by todd rundgren?",No.
256,157,1,"Is the song titled ""intro"" by todd rundgren released in 1972?",No.
257,159,1,"Is the song titled ""(the man who shot) liberty valance"" by gene pitney released in 1972?",No.
258,160,1,"Is the song titled ""crawling king snake"" by george thorogood & the destroyers released in 1985?",No.
259,161,0,"Do you know the song ""the man that i've been"" by cory morrow?",No.
260,161,1,"Is the song titled ""the man that i've been"" by cory morrow released in 1993?",No.
261,162,0,"Do you know the song ""fantastic voyage (lil stayne mix)"" by coolio?",No.
262,162,1,"Is the song titled ""fantastic voyage (lil stayne mix)"" by coolio released in 2008?",No.
263,163,1,"Is the song titled ""4:20"" by method man released in 2018?",No
264,164,2,"Is the genre of the song titled ""everything i am"" by kanye west pop/rock?",No
265,166,1,"Is the song titled ""hey mr. d.j."" by zhané released in 2013?",No
266,166,2,"Is the genre of the song titled ""hey mr. d.j."" by zhané pop/rock?",No.
267,167,0,"Do you know the song ""his life for mine"" by the talleys?",No.
268,167,2,"Is the genre of the song titled ""his life for mine"" by the talleys country/folk?",No.
269,168,0,"Do you know the song ""i believe i can fly"" by me first and the gimme gimmes?",No.
270,168,1,"Is the song titled ""i believe i can fly"" by me first and the gimme gimmes released in 2003?",No.
271,171,2,"Is the genre of the song titled ""you used to love me"" by faith evans pop/rock?",No
272,172,0,"Do you know the song ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves?",No.
273,172,1,"Is the song titled ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves released in 2006?",No.
274,172,2,"Is the genre of the song titled ""mothership reconnection (feat.parliament/funkadelic)"" by scott grooves blues/jazz?",No
275,173,0,"Do you know the song ""hair of the dog (studio demo)"" by nazareth?",No.
276,173,1,"Is the song titled ""hair of the dog (studio demo)"" by nazareth released in 2009?",No
277,173,2,"Is the genre of the song titled ""hair of the dog (studio demo)"" by nazareth blues/jazz?",No.
278,174,1,"Is the song titled ""run"" by bring me the horizon released in 2015?",No.
279,175,0,"Do you know the song ""(it's like you) never left at all"" by america?",No.
280,175,1,"Is the song titled ""(it's like you) never left at all"" by america released in 1984?",No
281,176,0,"Do you know the song ""when i had you with me"" by the beautiful girls?",No.
282,176,1,"Is the song titled ""when i had you with me"" by the beautiful girls released in 2005?",No.
283,176,2,"Is the genre of the song titled ""when i had you with me"" by the beautiful girls country/folk?",No
284,178,1,"Is the song titled ""you've got to have freedom"" by pharoah sanders released in 2008?",No.
285,179,0,"Do you know the song ""hip hop lover"" by en vogue?",No.
286,179,1,"Is the song titled ""hip hop lover"" by en vogue released in 1992?",No.
287,179,2,"Is the genre of the song titled ""hip hop lover"" by en vogue hip hop/reggae?",No
288,181,0,"Do you know the song ""shoot me dead"" by hours eastly?",No.
289,181,1,"Is the song titled ""shoot me dead"" by hours eastly released in 2012?",No.
290,181,2,"Is the genre of the song titled ""shoot me dead"" by hours eastly country/folk?",No
291,182,0,"Do you know the song ""wicked gonna come"" by blues saraceno?",No.
292,182,1,"Is the song titled ""wicked gonna come"" by blues saraceno released in 2018?",No.
293,182,2,"Is the genre of the song titled ""wicked gonna come"" by blues saraceno blues/jazz?",No.
294,183,0,"Do you know the song ""stax jam"" by galactic?",No.
295,183,1,"Is the song titled ""stax jam"" by galactic released in 1996?",No.
296,184,0,"Do you know the song ""don't give in"" by steel pulse?",No.
297,184,1,"Is the song titled ""don't give in"" by steel pulse released in 1984?",No.
298,184,2,"Is the genre of the song titled ""don't give in"" by steel pulse country/folk?",No
299,188,2,"Is the genre of the song titled ""spirit crusher"" by death pop/rock?",No.
300,191,0,"Do you know the song ""making days longer"" by rjd2?",No.
301,191,1,"Is the song titled ""making days longer"" by rjd2 released in 2004?",No.
302,191,2,"Is the genre of the song titled ""making days longer"" by rjd2 blues/jazz?",No
303,192,0,"Do you know the song ""don't touch me tomato"" by phyllis dillon?",No.
304,192,1,"Is the song titled ""don't touch me tomato"" by phyllis dillon released in 1967?",No.
305,192,2,"Is the genre of the song titled ""don't touch me tomato"" by phyllis dillon country/folk?",No
306,193,1,"Is the song titled ""for all we know"" by donny hathaway released in 2013?",No.
307,194,1,"Is the song titled ""starships"" by nicki minaj released in 2011?",No.
308,194,2,"Is the genre of the song titled ""starships"" by nicki minaj pop/rock?",No.
309,195,0,"Do you know the song ""sleeping heart"" by the judds?",No.
310,195,1,"Is the song titled ""sleeping heart"" by the judds released in 1984?",No.
311,196,0,"Do you know the song ""stop"" by black rebel motorcycle club?",No.
312,196,2,"Is the genre of the song titled ""stop"" by black rebel motorcycle club blues/jazz?",No
313,197,0,"Do you know the song ""make you mine"" by black lips?",No.
314,197,1,"Is the song titled ""make you mine"" by black lips released in 2014?",No.
315,197,2,"Is the genre of the song titled ""make you mine"" by black lips blues/jazz?",No.
316,199,0,"Do you know the song ""energy"" by earth, wind & fire?",No.
317,199,1,"Is the song titled ""energy"" by earth, wind & fire released in 1971?",No.
318,199,2,"Is the genre of the song titled ""energy"" by earth, wind & fire blues/jazz?",No
319,200,0,"Do you know the song ""it's growing"" by otis redding?",No.
320,200,1,"Is the song titled ""it's growing"" by otis redding released in 1966?",No.
321,200,2,"Is the genre of the song titled ""it's growing"" by otis redding blues/jazz?",No.
322,201,1,"Is the song titled ""your cheatin' heart"" by hank williams released in 1978?",No.
323,202,2,"Is the genre of the song titled ""baby's on fire"" by die antwoord pop/rock?",No.
324,203,0,"Do you know the song ""the tear of the year"" by jackie wilson?",No.
325,203,2,"Is the genre of the song titled ""the tear of the year"" by jackie wilson blues/jazz?",No
326,204,0,"Do you know the song ""a wonderful yesterday"" by willie nelson?",No.
327,204,1,"Is the song titled ""a wonderful yesterday"" by willie nelson released in 1968?",No
328,205,0,"Do you know the song ""i'm with you"" by the millennium?",No.
329,206,1,"Is the song titled ""bang bang"" by nancy sinatra released in 2003?",No.
330,207,2,"Is the genre of the song titled ""avon"" by queens of the stone age blues/jazz?",No.
331,208,2,"Is the genre of the song titled ""the next episode"" by dr. dre hip hop/reggae?",No
332,209,0,"Do you know the song ""lonesome whistle"" by george jones?",No.
333,209,1,"Is the song titled ""lonesome whistle"" by george jones released in 1962?",No.
334,213,0,"Do you know the song ""girl next door"" by long beach shortbus?",No.
335,213,1,"Is the song titled ""girl next door"" by long beach shortbus released in 2004?",No.
336,213,2,"Is the genre of the song titled ""girl next door"" by long beach shortbus country/folk?",No
337,214,0,"Do you know the song ""captain lou"" by nrbq?",No.
338,214,1,"Is the song titled ""captain lou"" by nrbq released in 1984?",No
339,214,2,"Is the genre of the song titled ""captain lou"" by nrbq country/folk?",No
340,216,0,"Do you know the song ""expecting"" by minnie riperton?",No.
341,216,1,"Is the song titled ""expecting"" by minnie riperton released in 1970?",No.
342,216,2,"Is the genre of the song titled ""expecting"" by minnie riperton blues/jazz?",No.
343,217,0,"Do you know the song ""renegade"" by thin lizzy?",No.
344,217,2,"Is the genre of the song titled ""renegade"" by thin lizzy blues/jazz?",No.
345,218,0,"Do you know the song ""lessons learned"" by dan fogelberg?",No.
346,218,1,"Is the song titled ""lessons learned"" by dan fogelberg released in 1977?",No.
347,219,1,"Is the song titled ""out of the blue"" by roxy music released in 1974?",No
348,220,0,"Do you know the song ""my world"" by sublime with rome?",No.
349,220,2,"Is the genre of the song titled ""my world"" by sublime with rome country/folk?",No
350,221,2,"Is the genre of the song titled ""angelina"" by harry belafonte pop/rock?",No.
351,222,1,"Is the song titled ""you win again"" by johnny cash released in 1959?",No.
352,223,0,"Do you know the song ""sunburn"" by fuel?",No.
353,224,0,"Do you know the song ""reach out and touch (somebody's hand)"" by aretha franklin?",No.
354,224,1,"Is the song titled ""reach out and touch (somebody's hand)"" by aretha franklin released in 1971?",No.
355,224,2,"Is the genre of the song titled ""reach out and touch (somebody's hand)"" by aretha franklin blues/jazz?",No
356,226,1,"Is the song titled ""you, you, you"" by sonny james released in 1958?",No.
357,227,0,"Do you know the song ""married to the blues"" by shemekia copeland?",No.
358,228,0,"Do you know the song ""i got the blues"" by dion & the belmonts?",No.
359,228,1,"Is the song titled ""i got the blues"" by dion & the belmonts released in 1959?",No.
360,229,0,"Do you know the song ""after all the things i've done"" by hank thompson?",No.
361,229,1,"Is the song titled ""after all the things i've done"" by hank thompson released in 1958?",No.
362,230,0,"Do you know the song ""they roll (feat. the game)"" by nipsey hussle?",No.
363,230,1,"Is the song titled ""they roll (feat. the game)"" by nipsey hussle released in 2013?",No.
