,entity_idx,question_idx,question,model_response
34,14,3,"Is the book titled ""Discourse on Method and Meditations on First Philosophy"" written by Descartes, Rene published by the publisher named BN Publishing?",No.
35,15,1,"Is the published month of the book titled ""Without Mercy"" written by Higgins, Jack August?","No, the specific published month of the book ""Without Mercy"" by Jack Higgins is not provided in the question."
36,15,2,"Is the published year of the book titled ""Without Mercy"" written by Higgins, Jack 2005?",No.
37,16,1,"Is the published month of the book titled ""The Shadow of Your Smile"" written by Clark, Mary Higgins March?",No
38,16,2,"Is the published year of the book titled ""The Shadow of Your Smile"" written by Clark, Mary Higgins 2011?",No
39,17,0,"Do you know the book ""The Photographic History of the Civil War"" written by Value Publ Rh?",No.
40,17,1,"Is the published month of the book titled ""The Photographic History of the Civil War"" written by Value Publ Rh July?",No
41,17,2,"Is the published year of the book titled ""The Photographic History of the Civil War"" written by Value Publ Rh 1997?",No
42,17,3,"Is the book titled ""The Photographic History of the Civil War"" written by Value Publ Rh published by the publisher named Random House Value Publishing?",No.
43,18,0,"Do you know the book ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT)?",No.
44,18,1,"Is the published month of the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) August?",No information is provided to answer this question.
45,18,2,"Is the published year of the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) 1995?",No
46,18,3,"Is the book titled ""Holiday Origami"" written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) published by the publisher named Lowell House?",No
47,19,3,"Is the book titled ""Subsequent Performances"" written by Miller, Jonathan published by the publisher named Viking Adult?",No.
48,20,1,"Is the published month of the book titled ""What to Expect The Toddler Years"" written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. January?",No
49,21,0,"Do you know the book ""The Men of Bitter Creek"" written by Johnston, Joan?",No.
50,21,1,"Is the published month of the book titled ""The Men of Bitter Creek"" written by Johnston, Joan November?",No
51,21,2,"Is the published year of the book titled ""The Men of Bitter Creek"" written by Johnston, Joan 2019?",No
52,22,1,"Is the published month of the book titled ""In Her Own Right: The Life of Elizabeth Cady Stanton"" written by Griffith, Elisabeth November?",No
53,23,0,"Do you know the book ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris?",No.
54,23,1,"Is the published month of the book titled ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris January?",No
55,23,2,"Is the published year of the book titled ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris 2002?",No
56,23,3,"Is the book titled ""Boxer Shorts : The Ultimate Underwear Joke Book"" written by Tait, Chris published by the publisher named Kidsbooks, Inc.?",No.
57,24,1,"Is the published month of the book titled ""The Human Factor"" written by Greene, Graham February?",No.
58,25,0,"Do you know the book ""Sins of the Father"" written by Madlock, Felicia?",No.
59,25,3,"Is the book titled ""Sins of the Father"" written by Madlock, Felicia published by the publisher named Urban Books?",No.
60,26,0,"Do you know the book ""The New York Times Book of the Civil War"" written by Keylin?",No.
61,26,2,"Is the published year of the book titled ""The New York Times Book of the Civil War"" written by Keylin 1980?",No.
62,26,3,"Is the book titled ""The New York Times Book of the Civil War"" written by Keylin published by the publisher named Ayer Co Pub?",No
63,27,1,"Is the published month of the book titled ""Easy Prey"" written by Sandford, John May?","No, the published month of the book titled ""Easy Prey"" written by Sandford, John is not provided in the question."
64,28,1,"Is the published month of the book titled ""Accident: A Novel"" written by Steel, Danielle February?",No
65,28,2,"Is the published year of the book titled ""Accident: A Novel"" written by Steel, Danielle 1995?",No
66,29,0,"Do you know the book ""The Civil War trivia quiz book"" written by Silverman, Matt?",No.
67,29,2,"Is the published year of the book titled ""The Civil War trivia quiz book"" written by Silverman, Matt 2001?",No
68,30,0,"Do you know the book ""Star Loot"" written by Chandler, A. Bertram?",No.
69,30,3,"Is the book titled ""Star Loot"" written by Chandler, A. Bertram published by the publisher named DAW?",No.
70,31,1,"Is the published month of the book titled ""Rickshaw Girl"" written by Perkins, Mitali and Hogan, Jamie (ILT) February?",No
71,32,1,"Is the published month of the book titled ""On Green Dolphin Street: A Novel"" written by Faulks, Sebastian January?",No
72,33,0,"Do you know the book ""A Guide to Library Research Methods"" written by Mann, Thomas?",No.
73,33,1,"Is the published month of the book titled ""A Guide to Library Research Methods"" written by Mann, Thomas March?",No information is provided to answer this question.
74,33,3,"Is the book titled ""A Guide to Library Research Methods"" written by Mann, Thomas published by the publisher named Oxford University Press?",No.
75,34,0,"Do you know the book ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie?",No.
76,34,1,"Is the published month of the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie March?","No information is provided about the published month of the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie. Therefore, a yes or no answer cannot be provided."
77,34,2,"Is the published year of the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie 1999?",No
78,34,3,"Is the book titled ""All About Mortgages: Insider Tips for Financing and Refinancing Your Home"" written by Garton-Good, Julie and Good-Garton, Julie published by the publisher named Real Estate Education Co?",No
79,35,1,"Is the published month of the book titled ""Surfacing"" written by Margaret Atwood January?",No
80,35,3,"Is the book titled ""Surfacing"" written by Margaret Atwood published by the publisher named Warner Books> C/o Little Br?",No.
81,36,0,"Do you know the book ""Irish Cooking: Classic and Modern Recipes"" written by Minogue, Ethel?",No.
82,37,1,"Is the published month of the book titled ""A Blessing on the Moon"" written by Skibell, Joseph April?",No
83,37,3,"Is the book titled ""A Blessing on the Moon"" written by Skibell, Joseph published by the publisher named Berkley Trade?",No.
84,38,0,"Do you know the book ""Son of the great society"" written by Buchwald, Art?",No.
85,38,1,"Is the published month of the book titled ""Son of the great society"" written by Buchwald, Art January?",No information is provided to answer this question.
86,39,0,"Do you know the book ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas?",No.
87,39,1,"Is the published month of the book titled ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas May?",No
88,39,3,"Is the book titled ""The House of Sight and Shadow: A Novel"" written by Griffin, Nicholas published by the publisher named Villard?",No.
89,40,0,"Do you know the book ""Critical care nursing"" written by Hudak, Carolyn M., etc.?",No.
90,40,2,"Is the published year of the book titled ""Critical care nursing"" written by Hudak, Carolyn M., etc. 1982?",No
91,41,0,"Do you know the book ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson?",No.
92,41,1,"Is the published month of the book titled ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson January?",No
93,41,3,"Is the book titled ""Inheritors of Earth"" written by Gordon Eklund, Poul Anderson published by the publisher named Chilton Book Co?",No.
94,42,0,"Do you know the book ""After Lucy: A Novel"" written by Jones, Daniel?",No.
95,42,1,"Is the published month of the book titled ""After Lucy: A Novel"" written by Jones, Daniel June?",No
96,42,3,"Is the book titled ""After Lucy: A Novel"" written by Jones, Daniel published by the publisher named Harper Perennial?",No.
97,43,1,"Is the published month of the book titled ""Desperate Measures"" written by Morrell, David July?",No.
98,43,2,"Is the published year of the book titled ""Desperate Measures"" written by Morrell, David 1995?",No.
99,43,3,"Is the book titled ""Desperate Measures"" written by Morrell, David published by the publisher named Grand Central Publishing?",No.
100,44,0,"Do you know the book ""Bicycling With Children"" written by Bell, Trudy E. and Bell, Roxana K.?",No.
101,44,3,"Is the book titled ""Bicycling With Children"" written by Bell, Trudy E. and Bell, Roxana K. published by the publisher named Mountaineers Books?",No.
102,45,0,"Do you know the book ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J.?",No.
103,45,3,"Is the book titled ""Mark: The Good News Preached to the Romans"" written by Cunningham, Phillip J. published by the publisher named Paulist Pr?",No.
104,46,0,"Do you know the book ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud?",No.
105,46,3,"Is the book titled ""Double Buckeyes: A Story of the Way America Used to Be"" written by Shuster, Bud published by the publisher named White Mane Pub?",No.
106,47,1,"Is the published month of the book titled ""Oleanna: A Play"" written by Mamet, David May?",No
107,49,0,"Do you know the book ""Ephesus"" written by Keskin, Naci?",No.
108,49,2,"Is the published year of the book titled ""Ephesus"" written by Keskin, Naci 1998?",No
109,49,3,"Is the book titled ""Ephesus"" written by Keskin, Naci published by the publisher named Keskin?",No
110,50,1,"Is the published month of the book titled ""Light A Single Candle"" written by Beverly Butler January?",No
111,50,2,"Is the published year of the book titled ""Light A Single Candle"" written by Beverly Butler 1970?",No.
112,50,3,"Is the book titled ""Light A Single Candle"" written by Beverly Butler published by the publisher named Simon and Schuster (Pocket Books)?",No.
113,51,0,"Do you know the book ""The Joy of Juggling"" written by dave-finnigan?",No.
114,51,3,"Is the book titled ""The Joy of Juggling"" written by dave-finnigan published by the publisher named Mud Puddle Books?",No
115,52,1,"Is the published month of the book titled ""He Shall Thunder In The Sky: An Amelia Peabody Mystery"" written by Peters, Elizabeth May?",No
116,53,1,"Is the published month of the book titled ""Stars of David: Prominent Jews Talk About Being Jewish"" written by Pogrebin, Abigail October?",No
117,54,0,"Do you know the book ""Through the Eyes of a Child an Introduction To"" written by Norton, Donna?",No
118,54,2,"Is the published year of the book titled ""Through the Eyes of a Child an Introduction To"" written by Norton, Donna 1983?",No
119,55,0,"Do you know the book ""Wild Horses I Have Known"" written by Ryden, Hope?",No.
120,55,1,"Is the published month of the book titled ""Wild Horses I Have Known"" written by Ryden, Hope March?",No
121,57,1,"Is the published month of the book titled ""A Bloodsmoor Romance"" written by Oates, Joyce Carol September?",No
122,57,3,"Is the book titled ""A Bloodsmoor Romance"" written by Oates, Joyce Carol published by the publisher named Dutton Adult?",No.
123,58,0,"Do you know the book ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda?",No.
124,58,1,"Is the published month of the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda October?",No
125,58,2,"Is the published year of the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda 2000?",No
126,58,3,"Is the book titled ""My Heart 2 Heart Girlfriends' photo album"" written by Franklin, Linda Campbell, Dumont, Ninda published by the publisher named Fine Print Publishing?",No.
127,59,1,"Is the published month of the book titled ""Everyone Worth Knowing"" written by Weisberger, Lauren May?",No
128,61,0,"Do you know the book ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna?",No.
129,61,1,"Is the published month of the book titled ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna August?",No.
130,61,2,"Is the published year of the book titled ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna 2006?",No
131,61,3,"Is the book titled ""Unclutter Your Mind: 500 Ways to Focus on What's Important"" written by Smallin, Donna published by the publisher named Storey Publishing, LLC?",No.
132,62,0,"Do you know the book ""A Woman's Guide to Fasting"" written by Nelson, Lisa E.?",No
133,63,0,"Do you know the book ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert?",No.
134,63,2,"Is the published year of the book titled ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert 1989?",No
135,63,3,"Is the book titled ""The Airline Passenger's Guerrilla Handbook"" written by Brown, George Albert published by the publisher named The Blake's Publishing Group?",No
136,64,0,"Do you know the book ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT)?",No.
137,64,1,"Is the published month of the book titled ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT) May?",No
138,64,3,"Is the book titled ""How to Bake an American Pie"" written by Wilson, Karma and Colon, Raul (ILT) published by the publisher named Margaret K. McElderry Books?",No.
139,65,0,"Do you know the book ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown?",No.
140,65,3,"Is the book titled ""All Dogs Go to Heaven: Movie Novelization"" written by Author Unknown published by the publisher named Troll Communications Llc?",No.
141,66,1,"Is the published month of the book titled ""Heaven and Earth: Making the Psychic Connection"" written by Van Praagh, James September?",No
142,67,0,"Do you know the book ""All Night Long"" written by Krentz, Jayne Ann?",No
143,68,0,"Do you know the book ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam?",No
144,68,1,"Is the published month of the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam August?",No
145,68,2,"Is the published year of the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam 1980?",No
146,68,3,"Is the book titled ""The Seventh Day: The Story of the Jewish Sabbath"" written by Chaikin, Miriam published by the publisher named Doubleday?",No.
147,69,0,"Do you know the book ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin?",No.
148,69,1,"Is the published month of the book titled ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin March?",No
149,69,2,"Is the published year of the book titled ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin 1992?",No
150,69,3,"Is the book titled ""The Gardener's Palette: The Complete Guide to Selecting Plants by Color"" written by Dale, John C. and Gunnell, Kevin published by the publisher named Harmony?",No.
151,70,0,"Do you know the book ""Primal Desires"" written by Sizemore, Susan?",No.
152,71,0,"Do you know the book ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John?",No.
153,71,1,"Is the published month of the book titled ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John November?",No
154,71,3,"Is the book titled ""The Daily Six: Simple Steps to Prosperity and Purpose"" written by Chappelear, John published by the publisher named Perigee Trade?",No.
155,72,1,"Is the published month of the book titled ""Dave Barry's Complete Guide to Guys"" written by Barry, Dave September?",No.
156,72,2,"Is the published year of the book titled ""Dave Barry's Complete Guide to Guys"" written by Barry, Dave 2000?",No
157,73,1,"Is the published month of the book titled ""Exile's Song: A Novel of Darkover"" written by Bradley, Marion Zimmer June?",No
158,73,3,"Is the book titled ""Exile's Song: A Novel of Darkover"" written by Bradley, Marion Zimmer published by the publisher named DAW Hardcover?",No
159,74,0,"Do you know the book ""My Faith Still Holds"" written by Williams, Joyce (EDT)?",No.
160,74,2,"Is the published year of the book titled ""My Faith Still Holds"" written by Williams, Joyce (EDT) 2004?","No, the information provided is not sufficient to confirm the published year of the book ""My Faith Still Holds"" by Williams, Joyce (EDT)."
161,74,3,"Is the book titled ""My Faith Still Holds"" written by Williams, Joyce (EDT) published by the publisher named Beacon Hill Press of Kansas City?",No.
162,75,1,"Is the published month of the book titled ""Catastrophe"" written by Morris, Dick and McGann, Eileen June?",No
163,76,2,"Is the published year of the book titled ""Peanuts Treasury"" written by Schulz, Charles M. 2000?",No.
164,76,3,"Is the book titled ""Peanuts Treasury"" written by Schulz, Charles M. published by the publisher named Barnes & Noble?",No.
165,77,0,"Do you know the book ""Peter Rabbit's Easter"" written by Potter, Beatrix?",No.
166,77,1,"Is the published month of the book titled ""Peter Rabbit's Easter"" written by Potter, Beatrix January?",No
167,77,2,"Is the published year of the book titled ""Peter Rabbit's Easter"" written by Potter, Beatrix 2004?",No.
168,78,1,"Is the published month of the book titled ""The Relationship Rescue Workbook: A Seven Step Strategy For Reconnecting with Your Partner"" written by McGraw, Phillip C., Ph.D. October?",No
169,78,3,"Is the book titled ""The Relationship Rescue Workbook: A Seven Step Strategy For Reconnecting with Your Partner"" written by McGraw, Phillip C., Ph.D. published by the publisher named Hachette Books?",No
170,79,0,"Do you know the book ""Mother Of The Groom: Everything you Need to Know to Enjoy the Best Wedding Ever"" written by Naylor, Sharon?",No.
171,79,1,"Is the published month of the book titled ""Mother Of The Groom: Everything you Need to Know to Enjoy the Best Wedding Ever"" written by Naylor, Sharon April?",No
172,79,2,"Is the published year of the book titled ""Mother Of The Groom: Everything you Need to Know to Enjoy the Best Wedding Ever"" written by Naylor, Sharon 2005?",No
173,80,0,"Do you know the book ""Christy: The Women of Primrose Creek"" written by Miller, Linda Lael?",No.
174,80,1,"Is the published month of the book titled ""Christy: The Women of Primrose Creek"" written by Miller, Linda Lael July?",No
175,80,3,"Is the book titled ""Christy: The Women of Primrose Creek"" written by Miller, Linda Lael published by the publisher named Simon & Schuster?",No.
176,81,1,"Is the published month of the book titled ""Ballad of Frankie Silver"" written by McCrumb, Sharyn May?",No
177,82,0,"Do you know the book ""The Catholic Youth Bible Revised: New American Bible"" written by nan?",No.
178,82,1,"Is the published month of the book titled ""The Catholic Youth Bible Revised: New American Bible"" written by nan August?",No
179,83,1,"Is the published month of the book titled ""Keeping Faith: Memoirs of a President"" written by Carter, Jimmy October?",No
180,84,0,"Do you know the book ""Talking Leadership: Conversations with Powerful Women"" written by Hartman, Mary S. (EDT)?",No.
181,84,1,"Is the published month of the book titled ""Talking Leadership: Conversations with Powerful Women"" written by Hartman, Mary S. (EDT) February?",No
182,85,0,"Do you know the book ""Becoming a Master Student"" written by Toft, Doug (EDT) and Mancina, Dean (EDT)?",No.
183,85,2,"Is the published year of the book titled ""Becoming a Master Student"" written by Toft, Doug (EDT) and Mancina, Dean (EDT) 2010?",No
184,85,3,"Is the book titled ""Becoming a Master Student"" written by Toft, Doug (EDT) and Mancina, Dean (EDT) published by the publisher named Cengage Learning?",No
185,86,0,"Do you know the book ""The Long Mynd"" written by Hughes, Edward P.?",No.
186,86,3,"Is the book titled ""The Long Mynd"" written by Hughes, Edward P. published by the publisher named Baen?",No.
187,87,1,"Is the published month of the book titled ""We Drink from Our Own Wells: The Spiritual Journey of a People"" written by Gutierrez, Gustavo February?",No
188,88,0,"Do you know the book ""The Potato Garden: A Grower's Guide"" written by Oster, Maggie and Ehlers, Lesley (ILT)?",No.
189,88,3,"Is the book titled ""The Potato Garden: A Grower's Guide"" written by Oster, Maggie and Ehlers, Lesley (ILT) published by the publisher named Harmony?",No
190,89,3,"Is the book titled ""The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate The Major Developmental Milestones"" written by American Academy of Pediatrics (COR) and Remer Altmann, Tanya (EDT) published by the publisher named Bantam?",No
191,90,0,"Do you know the book ""The God of Stones and Spiders: Letters to a Church in Exile"" written by Colson, Charles?",No.
192,90,1,"Is the published month of the book titled ""The God of Stones and Spiders: Letters to a Church in Exile"" written by Colson, Charles September?",No information is provided to answer this question.
193,91,0,"Do you know the book ""The Last Full Measure: The Life and Death of the First Minnesota Volunteers"" written by Moe, Richard?",No.
194,91,1,"Is the published month of the book titled ""The Last Full Measure: The Life and Death of the First Minnesota Volunteers"" written by Moe, Richard March?",No information is provided to answer this question.
195,91,2,"Is the published year of the book titled ""The Last Full Measure: The Life and Death of the First Minnesota Volunteers"" written by Moe, Richard 1993?",No
196,91,3,"Is the book titled ""The Last Full Measure: The Life and Death of the First Minnesota Volunteers"" written by Moe, Richard published by the publisher named Henry Holt & Co?",No
197,92,2,"Is the published year of the book titled ""My Dog Tulip"" written by Ackerley, J. R 1990?",No
198,92,3,"Is the book titled ""My Dog Tulip"" written by Ackerley, J. R published by the publisher named Poseidon Pr?",No
199,93,1,"Is the published month of the book titled ""Get a Life: A Novel"" written by Gordimer, Nadine November?",No
200,94,0,"Do you know the book ""Silhouette Christmas Stories 1989"" written by Marilyn Pappano, Lass Small, Bay Matthews, Brittany Young?",No.
201,94,1,"Is the published month of the book titled ""Silhouette Christmas Stories 1989"" written by Marilyn Pappano, Lass Small, Bay Matthews, Brittany Young October?",No
202,95,1,"Is the published month of the book titled ""On Strike for Christmas: A Novel"" written by Roberts, Sheila October?",No
203,95,2,"Is the published year of the book titled ""On Strike for Christmas: A Novel"" written by Roberts, Sheila 2007?",No
204,96,0,"Do you know the book ""An American Bestiary"" written by Haverstock, Mary Sayre?",No.
205,96,2,"Is the published year of the book titled ""An American Bestiary"" written by Haverstock, Mary Sayre 1979?",No
206,96,3,"Is the book titled ""An American Bestiary"" written by Haverstock, Mary Sayre published by the publisher named Landmark Books Intl?",No.
207,97,0,"Do you know the book ""My Monster Mama Loves Me So"" written by Buehner, Mark (ILT) and Leuck, Laura?",No.
208,97,1,"Is the published month of the book titled ""My Monster Mama Loves Me So"" written by Buehner, Mark (ILT) and Leuck, Laura August?",No.
209,97,2,"Is the published year of the book titled ""My Monster Mama Loves Me So"" written by Buehner, Mark (ILT) and Leuck, Laura 2002?",No
210,98,0,"Do you know the book ""The Microwave Master"" written by Fandre, Donovan Jon?",No.
211,98,2,"Is the published year of the book titled ""The Microwave Master"" written by Fandre, Donovan Jon 1991?",No
212,98,3,"Is the book titled ""The Microwave Master"" written by Fandre, Donovan Jon published by the publisher named Kqed?",No
213,99,0,"Do you know the book ""The English Year: A Personal Selection from Chamber's Book of Days"" written by Strong, Roy and Oman, Julia Trevelyan?",No.
214,99,1,"Is the published month of the book titled ""The English Year: A Personal Selection from Chamber's Book of Days"" written by Strong, Roy and Oman, Julia Trevelyan September?",No
215,99,2,"Is the published year of the book titled ""The English Year: A Personal Selection from Chamber's Book of Days"" written by Strong, Roy and Oman, Julia Trevelyan 1982?",No
216,99,3,"Is the book titled ""The English Year: A Personal Selection from Chamber's Book of Days"" written by Strong, Roy and Oman, Julia Trevelyan published by the publisher named Ticknor & Fields?",No
217,100,0,"Do you know the book ""Coastal North Carolina and the Outer Banks"" written by nan?",No.
218,100,2,"Is the published year of the book titled ""Coastal North Carolina and the Outer Banks"" written by nan 1986?",No
219,100,3,"Is the book titled ""Coastal North Carolina and the Outer Banks"" written by nan published by the publisher named Aerial Photography Services, Inc.?",No.
220,101,1,"Is the published month of the book titled ""Family Pictures: A Novel"" written by Miller, Sue April?",No
221,102,0,"Do you know the book ""Alaska Almanac"" written by Alaska Northwest Books?",No.
222,103,0,"Do you know the book ""The Stencil Patch"" written by Martin, Nancy J.?",No.
223,103,2,"Is the published year of the book titled ""The Stencil Patch"" written by Martin, Nancy J. 1984?",No
224,103,3,"Is the book titled ""The Stencil Patch"" written by Martin, Nancy J. published by the publisher named Martingale and Company?",No.
225,104,0,"Do you know the book ""Garden of Tea"" written by Pallan, Nancy Shumaker?",No.
226,104,3,"Is the book titled ""Garden of Tea"" written by Pallan, Nancy Shumaker published by the publisher named Cedco Pub?",No.
227,105,0,"Do you know the book ""Bringing Back the Bay: The Chesapeake in the Photographs of Marion Warren and the Voices of Its People"" written by Warren, Marion E. and Warren, Mame?",No.
228,105,1,"Is the published month of the book titled ""Bringing Back the Bay: The Chesapeake in the Photographs of Marion Warren and the Voices of Its People"" written by Warren, Marion E. and Warren, Mame August?",No
229,105,2,"Is the published year of the book titled ""Bringing Back the Bay: The Chesapeake in the Photographs of Marion Warren and the Voices of Its People"" written by Warren, Marion E. and Warren, Mame 1994?",No
230,105,3,"Is the book titled ""Bringing Back the Bay: The Chesapeake in the Photographs of Marion Warren and the Voices of Its People"" written by Warren, Marion E. and Warren, Mame published by the publisher named The Johns Hopkins University Press?",No
231,106,0,"Do you know the book ""The Best Is Yet To Come"" written by Asmus, Dr. Barry?",No.
232,106,2,"Is the published year of the book titled ""The Best Is Yet To Come"" written by Asmus, Dr. Barry 2001?",No.
233,106,3,"Is the book titled ""The Best Is Yet To Come"" written by Asmus, Dr. Barry published by the publisher named AmeriPress?",No.
234,107,0,"Do you know the book ""Renewal for All God's People"" written by Fox, Robert J.?",No.
235,107,2,"Is the published year of the book titled ""Renewal for All God's People"" written by Fox, Robert J. 1975?",No
