,question,entity_idx,question_idx,model_answer,model_reasoning,gold_answer,gold_entity,reasoning_erbench,reasoning_manual
12," Is there a movie, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,0,no,"i could not find any movie released in 2010 starring brad garrett and directed by nathan greno.Brad Garrett is primarily a voice actor known for roles like Robert Barone on Everybody Loves Raymond. Nathan Greno is an animator and director who co-directed the 2010 Disney animated film Tangled, but that did not feature Brad Garrett in the voice cast.
Unless I'm missing some very obscure film, it does not appear there is a 2010 movie matching that actor/director combination.
",yes,tangled,1,1
13," Is it true that there are no movies, released in 2010, starring Brad Garrett where Nathan Greno is the director?",6,1,yes,"it is true that there are no movies released in 2010 starring brad garrett where nathan greno is the director.Brad Garrett is primarily a voice actor known for roles like Robert Barone on Everybody Loves Raymond. Nathan Greno is an animator and director who co-directed the 2010 Disney animated film Tangled, but Brad Garrett did not voice any characters in that movie.
I cannot find any evidence of a 2010 live-action or animated movie that had both Brad Garrett as an actor/voice actor and Nathan Greno as the director.
",no,tangled,1,1
14," Is there a movie, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,0,yes,"there is. the movie ""avengers: age of ultron"" released in 2015 was directed by joss whedon and starred chris hemsworth as thor.",yes,avengers: age of ultron,1,1
15," Is it true that there are no movies, released in 2015, starring Chris Hemsworth where Joss Whedon is the director?",7,1,yes,"it is true that there are no movies released in 2015 starring chris hemsworth where joss whedon is the director.Joss Whedon directed the Avengers movies, which Chris Hemsworth starred in as Thor, but those were released in 2012 (The Avengers) and 2015 (Avengers: Age of Ultron). In 2015, Hemsworth did not appear in any films directed by Whedon.
",no,avengers: age of ultron,1,1
16," Is there a movie, released in 2009, starring Alan Rickman where David Yates is the director?",8,0,yes,"there is. the movie ""harry potter and the half-blood prince"" was released in 2009, directed by david yates and starred alan rickman as severus snape.",yes,harry potter and the half-blood prince,1,1
17," Is it true that there are no movies, released in 2009, starring Alan Rickman where David Yates is the director?",8,1,no,"it is not true. the movie ""harry potter and the half-blood prince"" released in 2009 was directed by david yates and starred alan rickman as severus snape.",no,harry potter and the half-blood prince,1,1
18," Is there a movie, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,0,yes,"there is. the movie ""batman v superman: dawn of justice"" was released in 2016, directed by zack snyder and starring henry cavill as superman/clark kent.",yes,batman v superman: dawn of justice,1,1
19," Is it true that there are no movies, released in 2016, starring Henry Cavill where Zack Snyder is the director?",9,1,no,"it is not true. the movie ""batman v superman: dawn of justice"" released in 2016 was directed by zack snyder and starred henry cavill as superman.",no,batman v superman: dawn of justice,1,1
20," Is there a movie, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,0,no,"there is no movie released in 2006 starring kevin spacey and directed by bryan singer.The last movie Bryan Singer directed that had Kevin Spacey in it was ""The Usual Suspects"" in 1995.
",yes,superman returns,0,0
21," Is it true that there are no movies, released in 2006, starring Kevin Spacey where Bryan Singer is the director?",10,1,yes,"it is true that there are no movies released in 2006 starring kevin spacey where bryan singer is the director.The last movie Bryan Singer directed with Kevin Spacey was ""Superman Returns"" in 2006, but Spacey only had a cameo role in that film, not a starring role.
",no,superman returns,1,1
22," Is there a movie, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,0,no,"i could not find any movie released in 2008 where giancarlo giannini starred and marc forster was the director.Giancarlo Giannini is an Italian actor known for films like Casino Royale, Quantum of Solace, etc. But he does not appear to have worked with director Marc Forster in any 2008 film.
",yes,quantum of solace,1,0
23," Is it true that there are no movies, released in 2008, starring Giancarlo Giannini where Marc Forster is the director?",11,1,yes,"it is true that there are no movies released in 2008 starring giancarlo giannini where marc forster is the director.I cannot find any evidence of a collaboration between the Italian actor Giancarlo Giannini and director Marc Forster, especially not in the year 2008.
",no,quantum of solace,0,0
24," Is there a movie, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,0,yes,"there is. the movie ""pirates of the caribbean: dead man's chest"" was released in 2006, directed by gore verbinski and starring johnny depp as captain jack sparrow.",yes,pirates of the caribbean: dead man's chest,1,1
25," Is it true that there are no movies, released in 2006, starring Johnny Depp where Gore Verbinski is the director?",12,1,no,"it is not true. the movie ""pirates of the caribbean: dead man's chest"" was released in 2006, directed by gore verbinski and starring johnny depp.",no,pirates of the caribbean: dead man's chest,1,1
26," Is there a movie, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,0,no,"there is no movie released in 2013 starring johnny depp where gore verbinski was the director.The last movie Gore Verbinski directed with Johnny Depp was Pirates of the Caribbean: On Stranger Tides in 2011. They did not collaborate on any films in 2013.
",yes,the lone ranger,0,0
27," Is it true that there are no movies, released in 2013, starring Johnny Depp where Gore Verbinski is the director?",13,1,yes,"it is true that there are no movies released in 2013 starring johnny depp where gore verbinski was the director.Verbinski and Depp have collaborated on several films in the Pirates of the Caribbean franchise, but the last one they worked on together was Pirates of the Caribbean: On Stranger Tides in 2011, not 2013.
",no,the lone ranger,0,0
28," Is there a movie, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,0,yes,"there is. the movie ""man of steel"" directed by zack snyder and starring henry cavill as superman was released in 2013.",yes,man of steel,1,1
29," Is it true that there are no movies, released in 2013, starring Henry Cavill where Zack Snyder is the director?",14,1,no,"it is not true. the movie ""man of steel"" directed by zack snyder and starring henry cavill as superman was released in 2013.",no,man of steel,1,1
30," Is there a movie, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,0,no,"there does not appear to be a movie released in 2008 starring peter dinklage that was directed by andrew adamson.Peter Dinklage is best known for his role in Game of Thrones, which began airing in 2011. In 2008, some of the major movies he appeared in were The Chronicles of Narnia: Prince Caspian and Penelope, but neither of those was directed by Andrew Adamson.
Andrew Adamson is best known for directing the Shrek movies and The Chronicles of Narnia: The Lion, The Witch and The Wardrobe. However, he did not direct any movies starring Peter Dinklage in 2008.
",yes,the chronicles of narnia: prince caspian,1,0
31," Is it true that there are no movies, released in 2008, starring Peter Dinklage where Andrew Adamson is the director?",15,1,yes,"it is true that there are no movies released in 2008 starring peter dinklage where andrew adamson is the director.Peter Dinklage is best known for his role as Tyrion Lannister in the Game of Thrones TV series, which premiered in 2011. As for Andrew Adamson, he is best known for directing the Shrek movies and The Chronicles of Narnia films in the 2000s, but I could not find any movies he directed in 2008 that had Peter Dinklage in the cast.
",no,the chronicles of narnia: prince caspian,0,0
32," Is there a movie, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,0,yes,"there is. the movie ""the avengers"" released in 2012 was directed by joss whedon and starred chris hemsworth as thor.",yes,the avengers,1,1
33," Is it true that there are no movies, released in 2012, starring Chris Hemsworth where Joss Whedon is the director?",16,1,no,"it is not true. the movie ""the avengers"" released in 2012 was directed by joss whedon, and chris hemsworth starred as thor in that film.",no,the avengers,1,1
34," Is there a movie, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,0,yes,"there is. the movie ""pirates of the caribbean: on stranger tides"" was released in 2011, directed by rob marshall and starring johnny depp.",yes,pirates of the caribbean: on stranger tides,1,1
35," Is it true that there are no movies, released in 2011, starring Johnny Depp where Rob Marshall is the director?",17,1,no,"it is not true. the movie ""pirates of the caribbean: on stranger tides"" was released in 2011, directed by rob marshall and starring johnny depp.",no,pirates of the caribbean: on stranger tides,1,1
36," Is there a movie, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,0,no,"there is no movie released in 2012 starring will smith where barry sonnenfeld is the director.Will Smith did star in the Men in Black trilogy, which Barry Sonnenfeld directed, but those movies were released in 1997, 2002, and 2012 respectively. In 2012, Sonnenfeld did not direct any movies starring Will Smith.
",yes,men in black 3,0,0
37," Is it true that there are no movies, released in 2012, starring Will Smith where Barry Sonnenfeld is the director?",18,1,yes,"it is true that there are no movies released in 2012 starring will smith where barry sonnenfeld is the director.Will Smith and Barry Sonnenfeld have collaborated on the Men in Black movies, but those were released in 1997, 2002, and 2012 respectively. They did not work together on any new film in 2012 specifically.
",no,men in black 3,0,0
38," Is there a movie, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,0,no,"there does not appear to be a movie released in 2014 starring aidan turner and directed by peter jackson.Aidan Turner is an Irish actor known for roles in shows like Being Human, Poldark, and The Hobbit films. However, The Hobbit trilogy directed by Peter Jackson was released between 2012-2014, and Turner played a dwarf named Kíli in those films, not a leading role.
Jackson did not direct any other major films in 2014 that Turner starred in. His last directorial work was the 2014 final Hobbit film, but Turner was part of the ensemble cast, not the lead.
",yes,the hobbit: the battle of the five armies,0,0
39," Is it true that there are no movies, released in 2014, starring Aidan Turner where Peter Jackson is the director?",19,1,yes,"it is true that there are no movies released in 2014 starring aidan turner where peter jackson is the director.Aidan Turner is an Irish actor known for roles in shows like Being Human, Poldark, and movies like The Hobbit trilogy. However, The Hobbit movies were directed by Peter Jackson and released between 2012-2014, but Turner did not have a role in those films.
Peter Jackson did not direct any movies released in 2014 starring Aidan Turner.
",no,the hobbit: the battle of the five armies,0,0
40," Is there a movie, released in 2012, starring Emma Stone where Marc Webb is the director?",20,0,yes,"there is. the movie ""the amazing spider-man"" released in 2012 was directed by marc webb and starred emma stone.",yes,the amazing spider-man,1,1
41," Is it true that there are no movies, released in 2012, starring Emma Stone where Marc Webb is the director?",20,1,no,"it is not true. the movie ""the amazing spider-man"" released in 2012 was directed by marc webb and starred emma stone.",no,the amazing spider-man,1,1
42," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,0,no,"there does not appear to be a movie released in 2010 starring mark addy and directed by ridley scott.Mark Addy is an English actor known for roles in movies like The Full Monty, The Time Machine, and Game of Thrones TV series.
Ridley Scott is the acclaimed director of movies like Alien, Blade Runner, Gladiator, but I could not find any 2010 release with him as director and Mark Addy in the cast.
",yes,robin hood,0,0
43," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?",21,1,yes,"it is true that there are no movies released in 2010 starring mark addy where ridley scott is the director.Mark Addy is an English actor known for roles in films like The Full Monty, The Time Machine, and Game of Thrones TV series. Ridley Scott is the acclaimed director of movies like Alien, Blade Runner, Gladiator, etc.
However, they have not worked together in any film, especially not in 2010. Scott did not direct any films in 2010 that Mark Addy appeared in.
",no,robin hood,0,0
44," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,0,no,"there does not appear to be a movie released in 2013 starring aidan turner and directed by peter jackson.Aidan Turner is an Irish actor known for roles in shows like Being Human, Poldark, and The Hobbit films. However, he did not star in any of Peter Jackson's films released in 2013.
In 2013, Peter Jackson released the second film in his Hobbit trilogy - The Hobbit: The Desolation of Smaug. But Aidan Turner was not part of the main cast for that movie.
So unless I'm missing some very obscure film, it seems the statement ""there is a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director"" is not true.
",yes,the hobbit: the desolation of smaug,1,0
45," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?",22,1,yes,"it is true that there are no movies released in 2013 starring aidan turner where peter jackson is the director.Aidan Turner is an Irish actor known for roles in shows like Being Human, Poldark, and The Hobbit films. However, he did not appear in any of Peter Jackson's films released in 2013, which were the second and third Hobbit movies (The Desolation of Smaug and The Battle of the Five Armies). Those films featured actors like Martin Freeman, Ian McKellen, and Richard Armitage in the lead roles.
",no,the hobbit: the desolation of smaug,0,0
46," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,0,no,"there does not appear to be a movie released in 2007 starring christopher lee and directed by chris weitz.Christopher Lee had a very prolific acting career spanning many decades, but I could not find any movies from 2007 that matched that director/actor combination after searching online movie databases.
",yes,the golden compass,0,0
47," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?",23,1,yes,"it is true that there are no movies released in 2007 starring christopher lee where chris weitz is the director.Christopher Lee had an incredibly long acting career spanning many decades, but I could not find any movies from 2007 that met both those criteria of starring Lee and being directed by Chris Weitz.
",no,the golden compass,0,0
48," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,0,no,"there is no movie released in 2005 starring naomi watts where peter jackson is the director.Naomi Watts did star in Peter Jackson's 2005 remake of King Kong, but that movie was released in December 2005, so technically in 2006 for most markets.
Their previous collaboration was The Lord of the Rings trilogy from 2001-2003, where Watts had a small role. But they did not work together on a film released specifically in 2005.
",yes,king kong,1,1
49," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?",24,1,yes,"it is true that there are no movies released in 2005 starring naomi watts where peter jackson is the director.Naomi Watts did star in Peter Jackson's 2003 film ""King Kong"", but they did not collaborate on any films in 2005.
",no,king kong,1,0
50," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,0,yes,"there is. the movie ""titanic"" directed by james cameron and starring leonardo dicaprio was released in 1997.",yes,titanic,1,1
51," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?",25,1,no,"it is not true. the movie ""titanic"" directed by james cameron and starring leonardo dicaprio was released in 1997.",no,titanic,1,1
52," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,0,yes,"there is a movie released in 2016 starring robert downey jr. where anthony russo (along with his brother joe russo) directed - it's ""captain america: civil war"".",yes,captain america: civil war,1,1
53," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?",26,1,no,"it is not true. the movie ""captain america: civil war"" released in 2016 was co-directed by anthony and joe russo, and starred robert downey jr. as iron man.",no,captain america: civil war,1,1
54," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,0,no,"there does not appear to be a movie released in 2012 starring liam neeson that was directed by peter berg.Liam Neeson did star in the 2012 movies Battleship, Wrath of the Titans, and The Grey, but none of those were directed by Peter Berg.
Berg has directed movies like Hancock, Lone Survivor, and Mile 22, but none of those featured Liam Neeson.
",yes,battleship,1,0
55," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?",27,1,yes,"it is true that there are no movies released in 2012 starring liam neeson where peter berg is the director.Liam Neeson and Peter Berg have worked together, but not on a film released in 2012. Their collaboration was for the 2022 film ""Naked Singularity"".
",no,battleship,0,0
56," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,0,yes,"there is a movie released in 2015 where bryce dallas howard starred and colin trevorrow directed - it's the movie ""jurassic world"".",yes,jurassic world,1,1
57," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?",28,1,no,"it is not true. the movie ""jurassic world"" released in 2015 was directed by colin trevorrow and starred bryce dallas howard.",no,jurassic world,1,1
58," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,0,no,"there does not appear to be a movie released in 2012 starring albert finney and directed by sam mendes.Albert Finney's last major film role was in the 2012 James Bond film Skyfall, but that was directed by Sam Mendes. Mendes has not directed any films starring the late Albert Finney.
",yes,skyfall,1,1
59," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?",29,1,yes,"it is true that there are no movies released in 2012 starring albert finney where sam mendes was the director.Albert Finney was a renowned British actor who had a long and successful career spanning over 60 years, from the 1950s until his death in 2019. However, he did not appear in any films directed by Sam Mendes in 2012.
Sam Mendes is a British director known for films like American Beauty, Skyfall, and 1917. In 2012, he did not direct any movies featuring Albert Finney in the cast.
",no,skyfall,1,0
60," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,0,yes,"there is. the movie ""spider-man 2"" released in 2004 was directed by sam raimi and j.k. simmons played the role of j. jonah jameson in that film.",yes,spider-man 2,1,1
61," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?",30,1,no,"it is not true. the movie ""spider-man 2"" released in 2004 was directed by sam raimi, and j.k. simmons played the role of j. jonah jameson in that film.",no,spider-man 2,1,1
62," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,0,yes,"there is. the movie ""iron man 3"" was released in 2013, starring robert downey jr. as tony stark/iron man, and it was directed by shane black.",yes,iron man 3,1,1
63," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?",31,1,no,"it is not true. the movie ""iron man 3"" released in 2013 was directed by shane black and starred robert downey jr. as tony stark/iron man.",no,iron man 3,1,1
64," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,0,yes,"there is. the movie ""alice in wonderland"" directed by tim burton and starring johnny depp was released in 2010.",yes,alice in wonderland,1,1
65," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?",32,1,no,"it is not true. the movie ""alice in wonderland"" directed by tim burton and starring johnny depp was released in 2010.",no,alice in wonderland,1,1
66," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,0,no,"there is no movie released in 2006 starring hugh jackman where brett ratner was the director.The closest match is X-Men: The Last Stand, which was directed by Brett Ratner and starred Hugh Jackman as Wolverine, but it was released in 2006.
",yes,x-men: the last stand,1,1
67," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?",33,1,no,"it is not true. the movie ""x-men: the last stand"" released in 2006 was directed by brett ratner and starred hugh jackman as wolverine.",no,x-men: the last stand,1,1
68," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,0,no,"there does not appear to be a movie released in 2013 starring steve buscemi that was directed by dan scanlon.Dan Scanlon is an animator and director at Pixar. His directorial debut was the 2013 Pixar film Monsters University, which was an animated film that did not feature live-action actors like Steve Buscemi.
Steve Buscemi did not appear to have any live-action films released in 2013 based on his filmography. So there is no evidence of a Buscemi/Scanlon collaboration that year.
",yes,monsters university,1,1
69," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?",34,1,yes,"it is true that there are no movies released in 2013 starring steve buscemi where dan scanlon is the director.Dan Scanlon is an animator and director known for Pixar films like Monsters University (2013), but Steve Buscemi has not appeared in any of Scanlon's movies so far.
",no,monsters university,1,1
70," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,0,unsure,"i'm not sure. michael bay has directed many big action movies, but i don't recall glenn morshower, who is more of a character actor, having a role in any of bay's films from 2009. it's possible he had a small part, but i can't definitively say there was a 2009 bay film starring morshower without checking filmographies.",yes,transformers: revenge of the fallen,0,0
71," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?",35,1,yes,"it is true that there are no movies released in 2009 starring glenn morshower where michael bay is the director.Glenn Morshower has appeared in several Michael Bay films like Transformers, Transformers: Revenge of the Fallen, and Transformers: Dark of the Moon, but none of those were released in 2009 specifically.
",no,transformers: revenge of the fallen,1,0
72," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?",36,0,no,"there does not appear to be a movie released in 2014 starring bingbing li that was directed by michael bay.Bingbing Li is a popular Chinese actress, but she does not seem to have worked with the American director Michael Bay, who is known for big-budget action films like the Transformers series.
In 2014, Michael Bay's only directorial release was the movie Transformers: Age of Extinction, which did not feature Bingbing Li in the cast.
",yes,transformers: age of extinction,1,0
73," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?",36,1,yes,"it is true that there are no movies released in 2014 starring bingbing li where michael bay is the director.I'm not aware of any collaboration between the Chinese actress Bingbing Li and the American director Michael Bay in 2014. Bay's films from 2014 were the sci-fi action movie Transformers: Age of Extinction, which did not feature Li. And Li's major releases in 2014 like The White Haired Witch of Lunar Kingdom and Ever Since We Love were not directed by Bay.
",no,transformers: age of extinction,1,0
74," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?",37,0,no,"i could not find any movie released in 2013 starring an actor named tim holmes and directed by sam raimi.Sam Raimi is a well-known director, but he did not have any film releases in 2013. And I did not find any actor credited as ""Tim Holmes"" in major films, so this specific combination of actor, director and year does not seem to exist.
",yes,oz the great and powerful,0,0
75," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?",37,1,unsure,"i'm unsure if there is a movie from 2013 starring an actor named tim holmes directed by sam raimi. i don't find any credible information about a movie matching that description after searching online. sam raimi did direct the movie oz the great and powerful in 2013, but it did not star anyone named tim holmes as far as i can tell. unless you have additional details, i cannot confirm or deny if such a movie exists.",no,oz the great and powerful,1,0
76," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?",38,0,yes,"there is. the movie ""the amazing spider-man 2"" was released in 2014, directed by marc webb and starring emma stone.",yes,the amazing spider-man 2,1,1
77," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?",38,1,no,"it is not true. the movie ""the amazing spider-man 2"" was released in 2014, directed by marc webb and starring emma stone.",no,the amazing spider-man 2,1,1
78," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?",39,0,yes,"there is a movie released in 2010 starring jeff bridges where joseph kosinski is the director. the movie is ""tron: legacy"".",yes,tron: legacy,1,1
79," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?",39,1,no,"it is not true. the movie ""tron: legacy"" released in 2010 was directed by joseph kosinski and starred jeff bridges.",no,tron: legacy,1,1
80," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?",40,0,no,"there does not appear to be a movie released in 2011 starring joe mantegna that was directed by john lasseter.Joe Mantegna is primarily known for live-action roles in films and TV shows, while John Lasseter is a renowned director of animated films at Pixar Animation Studios and formerly Walt Disney Animation Studios. Their bodies of work do not seem to overlap, especially in 2011. I cannot find any credible sources indicating they collaborated on a 2011 film together.
",yes,cars 2,0,0
81," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?",40,1,yes,"it is true that there are no movies released in 2011 starring joe mantegna where john lasseter is the director.Joe Mantegna is primarily known for live-action roles in movies and TV shows, while John Lasseter is a renowned director of animated films at Pixar Animation Studios and formerly Walt Disney Animation Studios. Their bodies of work do not seem to overlap, especially in 2011. I cannot find any evidence of a 2011 movie combining them as actor and director.
",no,cars 2,0,0
82," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?",41,0,no,"there does not appear to be a movie released in 2011 starring ryan reynolds and directed by martin campbell.Ryan Reynolds starred in movies like Green Lantern and The Change-Up in 2011, but those were directed by Martin Campbell and David Dobkin respectively.
Martin Campbell is best known for directing Bond films like GoldenEye and Casino Royale, but he does not seem to have worked with Ryan Reynolds in 2011.
",yes,green lantern,1,1
83," Is it true that there are no movies, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?",41,1,yes,"it is true that there are no movies released in 2011 starring ryan reynolds where martin campbell is the director.Ryan Reynolds had several movies release in 2011 like Green Lantern, The Change-Up, and Safe House, but none of them were directed by Martin Campbell.
",no,green lantern,1,0
84," Is there a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?",42,0,no,"there is no movie released in 2010 starring tom hanks where lee unkrich is the director.Lee Unkrich is an American director, editor, and screenwriter who has worked primarily on animated films for Pixar. His notable works as a director include Toy Story 3 (2010), Monsters, Inc. (2001), and Finding Nemo (2003) - none of which starred Tom Hanks.
Tom Hanks has not appeared in any Pixar animated films directed by Lee Unkrich as of 2010 or any other year.
",yes,toy story 3,1,1
85," Is it true that there are no movies, released in 2010, starring Tom Hanks where Lee Unkrich is the director?",42,1,yes,"it is true that there are no movies released in 2010 starring tom hanks where lee unkrich is the director.Lee Unkrich is an American director, editor, and screenwriter who has worked primarily on animated films for Pixar. His directorial works include Toy Story 3 (2010), but Tom Hanks did not voice any characters in that film.
Tom Hanks has not appeared in any of Lee Unkrich's films as of 2010 or any other year.
",no,toy story 3,1,1
