,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all
10,3,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1965.', 'Option 2: The song belongs to country/folk genre.']",1,1984,1,"Option 1: The song was released in the year 1965. The song ""Congratulations"" by the artist Reba McEntire was released in 2019."
11,3,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1965.', 'Option 2: The song is categorized as country/folk genre.']",1,1984,1,"Option 1: The released year of the song is 1965. The song ""Congratulations"" by Reba McEntire was released in 2019, so option 1 is incorrect. The song belongs to the country genre, not country/folk."
12,4,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1967.', 'Option 2: The genre of the song is hip hop/reggae.']",1,2009,1,"Option 1: The song was released in 1967. The song ""Bad Boy (feat. Jungle Rock Jr.)"" by the artist Royce da 5'9"" was released in 2020."
13,4,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1967.', 'Option 2: The song belongs to hip hop/reggae genre.']",1,2009,1,"Option 1: The song was released in the year 1967. The song ""Bad Boy (feat. Jungle Rock Jr.)"" by the artist Royce da 5'9"" was released in 2020, so option 1 is false. The song belongs to the hip hop genre, but not reggae."
14,4,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1967.', 'Option 2: The song is categorized as hip hop/reggae genre.']",1,2009,1,"Option 1: The released year of the song is 1967. The song ""Bad Boy (feat. Jungle Rock Jr.)"" by the artist Royce da 5'9"" was released in 2020, so option 1 is incorrect. The song is categorized as hip hop/rap genre, not hip hop/reggae."
15,5,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1979.', 'Option 2: The genre of the song is blues/jazz.']",2,country/folk,2,"Option 2: The genre of the song is blues/jazz. The song ""When I'm Gone"" by the artist Marty Robbins belongs to the country genre, not blues/jazz."
16,5,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1979.', 'Option 2: The song belongs to blues/jazz genre.']",2,country/folk,2,"Option 2: The song belongs to blues/jazz genre. The song ""When I'm Gone"" by the artist Marty Robbins belongs to country genre."
17,5,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1979.', 'Option 2: The song is categorized as blues/jazz genre.']",2,country/folk,2,"Option 2: The song is categorized as blues/jazz genre. The song ""When I'm Gone"" by the artist Marty Robbins is categorized as country genre, not blues/jazz."
18,6,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1983.', 'Option 2: The genre of the song is country/folk.']",1,2003,1,"Option 1: The song was released in 1983. The song ""In the Garden"" by Randy Travis was released in 1990."
19,6,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1983.', 'Option 2: The song belongs to country/folk genre.']",1,2003,1,"Option 1: The song was released in the year 1983. The song ""In the Garden"" by the artist Randy Travis was released in 2000."
20,6,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1983.', 'Option 2: The song is categorized as country/folk genre.']",1,2003,1,"Option 1: The released year of the song is 1983. The song ""In the Garden"" by Randy Travis was released in 1990, not 1983."
21,7,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 2016.', 'Option 2: The genre of the song is blues/jazz.']",2,country/folk,2,"Option 2: The genre of the song is blues/jazz. The song ""The Invite"" by the artist Pepper belongs to the reggae/rock genre, not blues/jazz."
22,7,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 2016.', 'Option 2: The song belongs to blues/jazz genre.']",2,country/folk,2,"Option 2: The song belongs to blues/jazz genre. The song ""The Invite"" by the artist Pepper belongs to reggae/rock genre."
23,7,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 2016.', 'Option 2: The song is categorized as blues/jazz genre.']",2,country/folk,2,"Option 2: The song is categorized as blues/jazz genre. The song ""The Invite"" by the artist Pepper is categorized as reggae/rock genre, not blues/jazz."
24,8,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1984.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. The song ""Toadies"" by the artist Minutemen belongs to punk rock genre, not country/folk."
25,8,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1984.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. The song ""Toadies"" by the artist Minutemen belongs to punk rock genre."
26,8,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1984.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. The song ""Toadies"" by the artist Minutemen belongs to punk rock genre, not country/folk."
27,9,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1995.', 'Option 2: The genre of the song is blues/jazz.']",1,1988,1,"Option 1: The song was released in 1995. The song ""Danger Heartbreak Dead Ahead"" by the artist The Marvelettes was released in 1965."
28,9,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1995.', 'Option 2: The song belongs to blues/jazz genre.']",1,1988,1,"Option 1: The song was released in the year 1995. The song ""Danger Heartbreak Dead Ahead"" by the artist The Marvelettes was released in 1965."
29,9,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1995.', 'Option 2: The song is categorized as blues/jazz genre.']",1,1988,1,"Option 1: The released year of the song is 1995. The song ""Danger Heartbreak Dead Ahead"" by The Marvelettes was released in 1965, not 1995."
30,10,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1963.', 'Option 2: The genre of the song is pop/rock.']",2,blues/jazz,2,"Option 2: The genre of the song is pop/rock. The song ""Baby Don't You Weep"" by Garnet Mimms & The Enchanters belongs to the soul/R&B genre."
31,10,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1963.', 'Option 2: The song belongs to pop/rock genre.']",2,blues/jazz,2,"Option 2: The song belongs to pop/rock genre. The song ""Baby Don't You Weep"" by the artist Garnet Mimms & The Enchanters belongs to the soul/R&B genre."
32,10,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1963.', 'Option 2: The song is categorized as pop/rock genre.']",2,blues/jazz,2,"Option 2: The song is categorized as pop/rock genre. The song ""Baby Don't You Weep"" by Garnet Mimms & The Enchanters is categorized as soul/R&B genre, not pop/rock."
33,11,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 2007.', 'Option 2: The genre of the song is pop/rock.']",2,country/folk,2,"Option 2: The genre of the song is pop/rock. The song ""Fall"" by the artist Clay Walker belongs to country music genre."
34,11,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 2007.', 'Option 2: The song belongs to pop/rock genre.']",2,country/folk,2,"Option 2: The song belongs to pop/rock genre. The song ""Fall"" by the artist Clay Walker belongs to country genre."
35,11,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 2007.', 'Option 2: The song is categorized as pop/rock genre.']",2,country/folk,2,"Option 2: The song is categorized as pop/rock genre. The song ""Fall"" by the artist Clay Walker is categorized as country music, not pop/rock."
36,12,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 2012.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. The song ""The Sun is Rising"" by the artist Britt Nicole belongs to the pop genre."
37,12,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 2012.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. The song ""The Sun is Rising"" by the artist Britt Nicole belongs to the pop genre."
38,12,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 2012.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. The song ""The Sun is Rising"" by the artist Britt Nicole belongs to the pop genre."
39,13,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1993.', 'Option 2: The genre of the song is country/folk.']",2,pop/rock,2,"Option 2: The genre of the song is country/folk. The song ""That's the way love goes"" by the artist Janet Jackson belongs to R&B/pop genre."
40,13,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1993.', 'Option 2: The song belongs to country/folk genre.']",2,pop/rock,2,"Option 2: The song belongs to country/folk genre. The song ""That's the way love goes"" by the artist Janet Jackson belongs to R&B/pop genre."
41,13,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1993.', 'Option 2: The song is categorized as country/folk genre.']",2,pop/rock,2,"Option 2: The song is categorized as country/folk genre. The song ""That's the way love goes"" by the artist Janet Jackson belongs to R&B/pop genre."
42,14,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1956.', 'Option 2: The genre of the song is pop/rock.']",2,country/folk,2,"Option 2: The genre of the song is pop/rock. The song ""Sing Her a Love Song"" by the artist Carl Smith belongs to the country genre."
43,14,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1956.', 'Option 2: The song belongs to pop/rock genre.']",2,country/folk,2,"Option 2: The song belongs to pop/rock genre. The song ""Sing Her a Love Song"" by the artist Carl Smith belongs to the country genre."
44,14,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1956.', 'Option 2: The song is categorized as pop/rock genre.']",2,country/folk,2,"Option 2: The song is categorized as pop/rock genre. The song ""Sing Her a Love Song"" by the artist Carl Smith is categorized as country genre, not pop/rock."
45,15,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 1957.', 'Option 2: The genre of the song is country/folk.']",2,blues/jazz,2,"Option 2: The genre of the song is country/folk. The song ""But Not for Me"" by the artist Red Garland belongs to jazz genre."
46,15,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 1957.', 'Option 2: The song belongs to country/folk genre.']",2,blues/jazz,2,"Option 2: The song belongs to country/folk genre. The song ""But Not for Me"" by the artist Red Garland belongs to jazz genre."
47,15,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 1957.', 'Option 2: The song is categorized as country/folk genre.']",2,blues/jazz,2,"Option 2: The song is categorized as country/folk genre. The song ""But Not for Me"" by the artist Red Garland belongs to jazz genre."
48,16,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 2018.', 'Option 2: The genre of the song is hip hop/reggae.']",1,2014,2,"Option 2: The genre of the song is hip hop/reggae. The song ""Walk It Off"" by the artist Lil Wayne belongs to the hip hop/rap genre, not hip hop/reggae."
49,16,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 2018.', 'Option 2: The song belongs to hip hop/reggae genre.']",1,2014,2,"Option 2: The song belongs to hip hop/reggae genre. The song ""Walk It Off"" by the artist Lil Wayne belongs to hip hop/rap genre."
50,16,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 2018.', 'Option 2: The song is categorized as hip hop/reggae genre.']",1,2014,1,"Option 1: The released year of the song is 2018. The song ""Walk It Off"" by the artist Lil Wayne was released in 2020."
51,17,0,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in 2009.', 'Option 2: The genre of the song is pop/rock.']",1,1979,1,"Option 1: The song was released in 2009. The song ""Engineers"" by the artist Gary Numan was released in 2017."
52,17,1,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The song was released in the year 2009.', 'Option 2: The song belongs to pop/rock genre.']",1,1979,1,"Option 1: The song was released in the year 2009. The song ""Engineers"" by the artist Gary Numan was released in 2017."
53,17,2,What's the inaccurate option about the song goodbye june of the artist get happy?,"['Option 1: The song was released in 2008.', 'Option 2: The genre of the song is blues/jazz.', 'Option 1: The song was released in 2008.', 'Option 1: The song was released in the year 1982.', 'Option 2: The song belongs to country/folk genre.', 'Option 2: The song belongs to country/folk genre.', 'Option 1: The released year of the song is 2009.', 'Option 2: The song is categorized as pop/rock genre.']",1,1979,1,"Option 1: The released year of the song is 2009. The song ""Engineers"" by the artist Gary Numan was released in 2017."
