,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all,model_reasoning
198,66,0,What's the inaccurate option about the airport Seymour Johnson Afb?,"['Option 1: ICAO Shortcode of the airport is KGSB.', 'Option 2: Latitude of the airport is -41.2431.', 'Option 3: Longitude of the airport is -77.9606.', 'Option 4: Country code of the airport is US.']",2,35.3394,2,Option 2: Latitude of the airport is -41.2431. Explanation: The latitude of Seymour Johnson Afb is not -41.2431. The actual latitude is approximately 35.3394. The given latitude in option 2 is incorrect.,True
199,66,1,What is the false option about the airport Seymour Johnson Afb?,"['Option 1: The abbreviated form (ICAO) for the airport is KGSB.', 'Option 2: The latitude of the airport is -41.2431.', 'Option 3: The longitude of the airport is -77.9606.', 'Option 4: The country code of the airport is US.']",2,35.3394,2,"Option 2: The latitude of the airport is -41.2431. Explanation: The latitude of Seymour Johnson Afb is not -41.2431. In fact, the latitude is approximately 35.3394. Therefore, option 2 is false.",True
200,66,2,What is the wrong option regarding the airport Seymour Johnson Afb?,"['Option 1: The ICAO shortcode for the airport is the same with KGSB.', 'Option 2: The airport is located at -41.2431 latitude.', 'Option 3: The airport is located at -77.9606 longitude.', 'Option 4: The airport has a country code of US.']",2,35.3394,2,"Option 2: The airport is located at -41.2431 latitude. Explanation: Seymour Johnson AFB is located in Goldsboro, North Carolina, USA. The latitude for this location is approximately 35.3394, not -41.2431. Therefore, option 2 is incorrect.",True
201,67,0,What's the inaccurate option about the airport Spangdahlem Air Base?,"['Option 1: ICAO Shortcode of the airport is EDRV.', 'Option 2: Latitude of the airport is 49.9727.', 'Option 3: Longitude of the airport is 6.6925.', 'Option 4: Country code of the airport is DE.']",1,ETAD,1,"Option 1: ICAO Shortcode of the airport is EDRV. Explanation: The ICAO code for Spangdahlem Air Base is actually ETAD, not EDRV. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators.",True
202,67,1,What is the false option about the airport Spangdahlem Air Base?,"['Option 1: The abbreviated form (ICAO) for the airport is EDRV.', 'Option 2: The latitude of the airport is 49.9727.', 'Option 3: The longitude of the airport is 6.6925.', 'Option 4: The country code of the airport is DE.']",1,ETAD,1,"Option 1: The abbreviated form (ICAO) for the airport is EDRV. Explanation: The correct ICAO code for Spangdahlem Air Base is ETAD, not EDRV. ICAO codes are four-letter airport codes issued by the International Civil Aviation Organization (ICAO) to identify aerodromes around the world.",True
203,67,2,What is the wrong option regarding the airport Spangdahlem Air Base?,"['Option 1: The ICAO shortcode for the airport is the same with EDRV.', 'Option 2: The airport is located at 49.9727 latitude.', 'Option 3: The airport is located at 6.6925 longitude.', 'Option 4: The airport has a country code of DE.']",1,ETAD,1,"Option 1: The ICAO shortcode for the airport is the same with EDRV. Explanation: The ICAO shortcode for Spangdahlem Air Base is ETAD, not EDRV. EDRV is the ICAO code for another airport in Germany, Winningen Airport. Therefore, option 1 is incorrect.",True
222,74,0,What's the inaccurate option about the airport Agartala?,"['Option 1: ICAO Shortcode of the airport is VEAT.', 'Option 2: Latitude of the airport is 37.6227.', 'Option 3: Longitude of the airport is 91.2404.', 'Option 4: Country code of the airport is IN.']",2,23.887,2,"Option 2: Latitude of the airport is 37.6227. Explanation: The latitude of Agartala Airport is approximately 23.8865, not 37.6227. Therefore, this option is inaccurate.",True
223,74,1,What is the false option about the airport Agartala?,"['Option 1: The abbreviated form (ICAO) for the airport is VEAT.', 'Option 2: The latitude of the airport is 37.6227.', 'Option 3: The longitude of the airport is 91.2404.', 'Option 4: The country code of the airport is IN.']",2,23.887,2,"Option 2: The latitude of the airport is 37.6227. Explanation: The latitude of Agartala Airport is approximately 23.8865, not 37.6227. Therefore, option 2 is false.",True
224,74,2,What is the wrong option regarding the airport Agartala?,"['Option 1: The ICAO shortcode for the airport is the same with VEAT.', 'Option 2: The airport is located at 37.6227 latitude.', 'Option 3: The airport is located at 91.2404 longitude.', 'Option 4: The airport has a country code of IN.']",2,23.887,2,"Option 2: The airport is located at 37.6227 latitude. Explanation: The Agartala airport, also known as Maharaja Bir Bikram Airport, is located in Agartala, the capital city of the Indian state of Tripura. Its geographical coordinates are approximately 23.8865° N latitude and 91.2404° E longitude. Therefore, the statement that the airport is located at 37.6227 latitude is incorrect.",True
234,78,0,What's the inaccurate option about the airport Coral Harbour?,"['Option 1: ICAO Shortcode of the airport is SBVT.', 'Option 2: Latitude of the airport is 64.1933.', 'Option 3: Longitude of the airport is -83.3594.', 'Option 4: Country code of the airport is CA.']",1,CYZS,1,"Option 1: ICAO Shortcode of the airport is SBVT. Explanation: The ICAO code for Coral Harbour Airport is actually CYZS, not SBVT. SBVT is the ICAO code for Eurico de Aguiar Salles Airport in Brazil. Therefore, option 1 is inaccurate.",True
235,78,1,What is the false option about the airport Coral Harbour?,"['Option 1: The abbreviated form (ICAO) for the airport is SBVT.', 'Option 2: The latitude of the airport is 64.1933.', 'Option 3: The longitude of the airport is -83.3594.', 'Option 4: The country code of the airport is CA.']",1,CYZS,1,"Option 1: The abbreviated form (ICAO) for the airport is SBVT. Explanation: The ICAO code for Coral Harbour Airport is CYZS, not SBVT. SBVT is the ICAO code for Eurico de Aguiar Salles Airport in Brazil. Therefore, option 1 is false.",True
236,78,2,What is the wrong option regarding the airport Coral Harbour?,"['Option 1: The ICAO shortcode for the airport is the same with SBVT.', 'Option 2: The airport is located at 64.1933 latitude.', 'Option 3: The airport is located at -83.3594 longitude.', 'Option 4: The airport has a country code of CA.']",1,CYZS,1,"Option 1: The ICAO shortcode for the airport is the same with SBVT. Explanation: The ICAO shortcode for Coral Harbour Airport is CYZS, not SBVT. SBVT is the ICAO code for Eurico de Aguiar Salles Airport in Brazil. Therefore, option 1 is incorrect.",True
279,93,0,What's the inaccurate option about the airport Kargil?,"['Option 1: ICAO Shortcode of the airport is VI65.', 'Option 2: Latitude of the airport is 34.5243.', 'Option 3: Longitude of the airport is 41.1166.', 'Option 4: Country code of the airport is IN.']",3,76.1559,3,"Option 3: Longitude of the airport is 41.1166. Explanation: The longitude of Kargil Airport is approximately 76.1302, not 41.1166. Therefore, this option is inaccurate.",False
280,93,1,What is the false option about the airport Kargil?,"['Option 1: The abbreviated form (ICAO) for the airport is VI65.', 'Option 2: The latitude of the airport is 34.5243.', 'Option 3: The longitude of the airport is 41.1166.', 'Option 4: The country code of the airport is IN.']",3,76.1559,3,"Option 3: The longitude of the airport is 41.1166. Explanation: The longitude of Kargil Airport is approximately 76.1302, not 41.1166. Therefore, this option is false.",False
281,93,2,What is the wrong option regarding the airport Kargil?,"['Option 1: The ICAO shortcode for the airport is the same with VI65.', 'Option 2: The airport is located at 34.5243 latitude.', 'Option 3: The airport is located at 41.1166 longitude.', 'Option 4: The airport has a country code of IN.']",3,76.1559,3,"Option 3: The airport is located at 41.1166 longitude. Explanation: The Kargil airport is located in India, and its geographical coordinates are approximately 34.5243° N latitude and 76.1303° E longitude. Therefore, the statement that the airport is located at 41.1166 longitude is incorrect.",False
372,124,0,What's the inaccurate option about the airport Stuttgart?,"['Option 1: ICAO Shortcode of the airport is LBPR.', 'Option 2: Latitude of the airport is 48.6899.', 'Option 3: Longitude of the airport is 9.222.', 'Option 4: Country code of the airport is DE.']",1,EDDS,1,"Option 1: ICAO Shortcode of the airport is LBPR. Explanation: The ICAO code for Stuttgart Airport is EDDS, not LBPR. ICAO codes are four-letter alphanumeric code designators for airports around the world based on the geographical location. The code LBPR does not correspond to Stuttgart Airport.",True
373,124,1,What is the false option about the airport Stuttgart?,"['Option 1: The abbreviated form (ICAO) for the airport is LBPR.', 'Option 2: The latitude of the airport is 48.6899.', 'Option 3: The longitude of the airport is 9.222.', 'Option 4: The country code of the airport is DE.']",1,EDDS,1,"Option 1: The abbreviated form (ICAO) for the airport is LBPR. Explanation: The correct ICAO code for Stuttgart Airport is EDDS, not LBPR. ICAO codes are four-letter alphanumeric code designators for airports around the world based on the geographical location. The code LBPR does not correspond to Stuttgart Airport.",True
374,124,2,What is the wrong option regarding the airport Stuttgart?,"['Option 1: The ICAO shortcode for the airport is the same with LBPR.', 'Option 2: The airport is located at 48.6899 latitude.', 'Option 3: The airport is located at 9.222 longitude.', 'Option 4: The airport has a country code of DE.']",1,EDDS,1,"Option 1: The ICAO shortcode for the airport is the same with LBPR. Explanation: The ICAO code for Stuttgart Airport is EDDS, not LBPR. LBPR is not a valid ICAO code. Therefore, option 1 is incorrect.",True
399,133,0,What's the inaccurate option about the airport London Stansted?,"['Option 1: ICAO Shortcode of the airport is EGSS.', 'Option 2: Latitude of the airport is 51.885.', 'Option 3: Longitude of the airport is -86.6885.', 'Option 4: Country code of the airport is GB.']",3,0.235,3,Option 3: Longitude of the airport is -86.6885. Explanation: The longitude of London Stansted Airport is not -86.6885. The correct longitude is approximately 0.235. The given longitude seems to be incorrect as it does not fall within the United Kingdom.,True
400,133,1,What is the false option about the airport London Stansted?,"['Option 1: The abbreviated form (ICAO) for the airport is EGSS.', 'Option 2: The latitude of the airport is 51.885.', 'Option 3: The longitude of the airport is -86.6885.', 'Option 4: The country code of the airport is GB.']",3,0.235,3,Option 3: The longitude of the airport is -86.6885. Explanation: The correct longitude of London Stansted Airport is approximately 0.235. The value -86.6885 is incorrect.,True
401,133,2,What is the wrong option regarding the airport London Stansted?,"['Option 1: The ICAO shortcode for the airport is the same with EGSS.', 'Option 2: The airport is located at 51.885 latitude.', 'Option 3: The airport is located at -86.6885 longitude.', 'Option 4: The airport has a country code of GB.']",3,0.235,3,"Option 3: The airport is located at -86.6885 longitude. Explanation: London Stansted Airport is not located at -86.6885 longitude. The correct longitude for London Stansted Airport is approximately 0.235. Therefore, option 3 is incorrect.",True
492,164,0,What's the inaccurate option about the airport Dera Ghazi Khan?,"['Option 1: ICAO Shortcode of the airport is KI86.', 'Option 2: Latitude of the airport is 29.961.', 'Option 3: Longitude of the airport is 70.4859.', 'Option 4: Country code of the airport is PK.']",1,OPDG,1,"Option 1: ICAO Shortcode of the airport is KI86. Explanation: The ICAO code for Dera Ghazi Khan International Airport is OPDG, not KI86. ICAO codes are used worldwide to identify airports, and each airport has a unique code. The code KI86 does not correspond to Dera Ghazi Khan International Airport.",True
493,164,1,What is the false option about the airport Dera Ghazi Khan?,"['Option 1: The abbreviated form (ICAO) for the airport is KI86.', 'Option 2: The latitude of the airport is 29.961.', 'Option 3: The longitude of the airport is 70.4859.', 'Option 4: The country code of the airport is PK.']",1,OPDG,1,"Option 1: The abbreviated form (ICAO) for the airport is KI86. Explanation: The correct ICAO code for Dera Ghazi Khan International Airport is OPDG, not KI86. The ICAO (International Civil Aviation Organization) code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators. The 'KI' prefix is generally used for airports in the United States.",True
494,164,2,What is the wrong option regarding the airport Dera Ghazi Khan?,"['Option 1: The ICAO shortcode for the airport is the same with KI86.', 'Option 2: The airport is located at 29.961 latitude.', 'Option 3: The airport is located at 70.4859 longitude.', 'Option 4: The airport has a country code of PK.']",1,OPDG,1,"Option 1: The ICAO shortcode for the airport is the same with KI86. Explanation: The ICAO code for Dera Ghazi Khan International Airport is OPDG, not KI86. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators. The 'KI86' does not match with the ICAO code of Dera Ghazi Khan International Airport.",True
501,167,0,What's the inaccurate option about the airport Essen Mulheim?,"['Option 1: ICAO Shortcode of the airport is EDLE.', 'Option 2: Latitude of the airport is -34.7397.', 'Option 3: Longitude of the airport is 6.9373.', 'Option 4: Country code of the airport is DE.']",2,51.4023,2,"Option 2: Latitude of the airport is -34.7397. Explanation: The latitude of Essen Mulheim Airport is not -34.7397. The actual latitude is approximately 51.4023. The given latitude seems to be incorrect as it points to a location in the Southern Hemisphere, while Essen Mulheim Airport is located in Germany, which is in the Northern Hemisphere.",True
502,167,1,What is the false option about the airport Essen Mulheim?,"['Option 1: The abbreviated form (ICAO) for the airport is EDLE.', 'Option 2: The latitude of the airport is -34.7397.', 'Option 3: The longitude of the airport is 6.9373.', 'Option 4: The country code of the airport is DE.']",2,51.4023,2,"Option 2: The latitude of the airport is -34.7397. Explanation: The latitude of Essen Mulheim Airport is not -34.7397. The actual latitude is approximately 51.4023. The given latitude seems to be incorrect as it would place the airport in the Southern Hemisphere, while Essen is a city in Germany, which is in the Northern Hemisphere.",True
503,167,2,What is the wrong option regarding the airport Essen Mulheim?,"['Option 1: The ICAO shortcode for the airport is the same with EDLE.', 'Option 2: The airport is located at -34.7397 latitude.', 'Option 3: The airport is located at 6.9373 longitude.', 'Option 4: The airport has a country code of DE.']",2,51.4023,2,"Option 2: The airport is located at -34.7397 latitude. Explanation: The Essen Mulheim airport is located in Germany, which is in the Northern Hemisphere. Therefore, its latitude should be a positive number. The given latitude of -34.7397 would place the airport in the Southern Hemisphere, which is incorrect.",False
633,211,0,What's the inaccurate option about the airport Kansas City International?,"['Option 1: ICAO Shortcode of the airport is KMCI.', 'Option 2: Latitude of the airport is 12.1106.', 'Option 3: Longitude of the airport is -94.7139.', 'Option 4: Country code of the airport is US.']",2,39.2976,2,"Option 2: Latitude of the airport is 12.1106. Explanation: The latitude of Kansas City International Airport is approximately 39.2976, not 12.1106. Therefore, option 2 is inaccurate.",True
634,211,1,What is the false option about the airport Kansas City International?,"['Option 1: The abbreviated form (ICAO) for the airport is KMCI.', 'Option 2: The latitude of the airport is 12.1106.', 'Option 3: The longitude of the airport is -94.7139.', 'Option 4: The country code of the airport is US.']",2,39.2976,2,"Option 2: The latitude of the airport is 12.1106. Explanation: The latitude of Kansas City International Airport is approximately 39.2976, not 12.1106. Therefore, option 2 is false.",True
635,211,2,What is the wrong option regarding the airport Kansas City International?,"['Option 1: The ICAO shortcode for the airport is the same with KMCI.', 'Option 2: The airport is located at 12.1106 latitude.', 'Option 3: The airport is located at -94.7139 longitude.', 'Option 4: The airport has a country code of US.']",2,39.2976,2,"Option 2: The airport is located at 12.1106 latitude. Explanation: The Kansas City International Airport is actually located at approximately 39.2991° N latitude, not 12.1106. Therefore, option 2 is incorrect.",True
672,224,0,What's the inaccurate option about the airport Aberdeen Regional?,"['Option 1: ICAO Shortcode of the airport is KABR.', 'Option 2: Latitude of the airport is 47.1465.', 'Option 3: Longitude of the airport is -98.4224.', 'Option 4: Country code of the airport is US.']",2,45.4468,3,"Option 3: Longitude of the airport is -98.4224. Explanation: The longitude of Aberdeen Regional Airport is not -98.4224. The correct longitude is approximately -98.4218. Therefore, option 3 is inaccurate.",False
673,224,1,What is the false option about the airport Aberdeen Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KABR.', 'Option 2: The latitude of the airport is 47.1465.', 'Option 3: The longitude of the airport is -98.4224.', 'Option 4: The country code of the airport is US.']",2,45.4468,3,"Option 3: The longitude of the airport is -98.4224. Explanation: The longitude of Aberdeen Regional Airport is not -98.4224. The correct longitude is approximately -98.4218. Therefore, option 3 is false.",False
674,224,2,What is the wrong option regarding the airport Aberdeen Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KABR.', 'Option 2: The airport is located at 47.1465 latitude.', 'Option 3: The airport is located at -98.4224 longitude.', 'Option 4: The airport has a country code of US.']",2,45.4468,3,"Option 3: The airport is located at -98.4224 longitude. Explanation: The Aberdeen Regional Airport is located in South Dakota, United States. Its correct geographical coordinates are approximately 45.4491° N latitude and 98.4218° W longitude. Therefore, the statement that the airport is located at -98.4224 longitude is incorrect.",True
777,259,0,What's the inaccurate option about the airport Jacqueline Cochran Regional?,"['Option 1: ICAO Shortcode of the airport is KTRM.', 'Option 2: Latitude of the airport is 33.6267.', 'Option 3: Longitude of the airport is -116.1597.', 'Option 4: Country code of the airport is PE.']",4,"US, United States Of America",4,"Option 4: Country code of the airport is PE. Explanation: The Jacqueline Cochran Regional Airport is located in the United States, not Peru. The country code for the United States is US, not PE. Therefore, option 4 is inaccurate.",True
778,259,1,What is the false option about the airport Jacqueline Cochran Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KTRM.', 'Option 2: The latitude of the airport is 33.6267.', 'Option 3: The longitude of the airport is -116.1597.', 'Option 4: The country code of the airport is PE.']",4,"US, United States Of America",4,"Option 4: The country code of the airport is PE. Explanation: The country code PE stands for Peru, but Jacqueline Cochran Regional Airport is located in the United States. Therefore, the country code should be US, not PE.",True
779,259,2,What is the wrong option regarding the airport Jacqueline Cochran Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KTRM.', 'Option 2: The airport is located at 33.6267 latitude.', 'Option 3: The airport is located at -116.1597 longitude.', 'Option 4: The airport has a country code of PE.']",4,"US, United States Of America",4,"Option 4: The airport has a country code of PE. Explanation: The country code PE stands for Peru, but Jacqueline Cochran Regional Airport is located in the United States, not Peru. Therefore, the country code should be US, not PE.",True
819,273,0,What's the inaccurate option about the airport Brainerd Lakes Regional?,"['Option 1: ICAO Shortcode of the airport is KBRD.', 'Option 2: Latitude of the airport is 50.6833.', 'Option 3: Longitude of the airport is -94.1338.', 'Option 4: Country code of the airport is US.']",2,46.4042,2,"Option 2: Latitude of the airport is 50.6833. Explanation: The latitude of Brainerd Lakes Regional Airport is approximately 46.3983, not 50.6833. The other options are correct: the ICAO shortcode is KBRD, the longitude is -94.1338, and the country code is US.",False
820,273,1,What is the false option about the airport Brainerd Lakes Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KBRD.', 'Option 2: The latitude of the airport is 50.6833.', 'Option 3: The longitude of the airport is -94.1338.', 'Option 4: The country code of the airport is US.']",2,46.4042,2,"Option 2: The latitude of the airport is 50.6833. Explanation: The actual latitude of Brainerd Lakes Regional Airport is approximately 46.3983, not 50.6833. The other options are correct: the ICAO code for the airport is KBRD, the longitude is approximately -94.1338, and the country code is US.",False
821,273,2,What is the wrong option regarding the airport Brainerd Lakes Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KBRD.', 'Option 2: The airport is located at 50.6833 latitude.', 'Option 3: The airport is located at -94.1338 longitude.', 'Option 4: The airport has a country code of US.']",2,46.4042,2,"Option 2: The airport is located at 50.6833 latitude. Explanation: The Brainerd Lakes Regional Airport is actually located at a latitude of approximately 46.3983, not 50.6833. Therefore, option 2 is incorrect.",False
876,292,0,What's the inaccurate option about the airport Tunis Carthage International?,"['Option 1: ICAO Shortcode of the airport is DTTA.', 'Option 2: Latitude of the airport is 36.851.', 'Option 3: Longitude of the airport is 10.2272.', 'Option 4: Country code of the airport is US.']",4,"TN, Tunisia",4,"Option 4: Country code of the airport is US. Explanation: Tunis Carthage International Airport is located in Tunisia, not the United States. Therefore, the country code of the airport cannot be US.",True
877,292,1,What is the false option about the airport Tunis Carthage International?,"['Option 1: The abbreviated form (ICAO) for the airport is DTTA.', 'Option 2: The latitude of the airport is 36.851.', 'Option 3: The longitude of the airport is 10.2272.', 'Option 4: The country code of the airport is US.']",4,"TN, Tunisia",4,"Option 4: The country code of the airport is US. Explanation: Tunis Carthage International Airport is located in Tunisia, not the United States. Therefore, the country code for the airport cannot be US.",True
878,292,2,What is the wrong option regarding the airport Tunis Carthage International?,"['Option 1: The ICAO shortcode for the airport is the same with DTTA.', 'Option 2: The airport is located at 36.851 latitude.', 'Option 3: The airport is located at 10.2272 longitude.', 'Option 4: The airport has a country code of US.']",4,"TN, Tunisia",4,"Option 4: The airport has a country code of US. Explanation: The Tunis Carthage International Airport is located in Tunisia, not the United States. Therefore, its country code would not be US.",True
936,312,0,What's the inaccurate option about the airport Kuala Lumpur International?,"['Option 1: ICAO Shortcode of the airport is WMKK.', 'Option 2: Latitude of the airport is 2.7456.', 'Option 3: Longitude of the airport is -96.7645.', 'Option 4: Country code of the airport is MY.']",3,101.71,3,Option 3: Longitude of the airport is -96.7645. Explanation: The longitude of Kuala Lumpur International Airport is not -96.7645. The correct longitude is approximately 101.7093. The given longitude seems to be incorrect and does not correspond to the location of the airport in Malaysia.,False
