,entity_idx,question_idx,question,choices,gold_answer,gold_entity,model_answer,model_response_all,model_reasoning
112,37,1,What is the false option about the airport Creech Afb?,"['Option 1: The abbreviated form (ICAO) for the airport is KINS.', 'Option 2: The latitude of the airport is 3.8555.', 'Option 3: The longitude of the airport is -115.6774.', 'Option 4: The country code of the airport is US.']",2,36.5863,2,"Option 2: The latitude of the airport is 3.8555. Explanation: The latitude of Creech Air Force Base (Creech Afb) is approximately 36.587, not 3.8555. The other options are correct: the ICAO code for the airport is KINS, the longitude is approximately -115.6774, and the country code is US.",True
113,37,2,What is the wrong option regarding the airport Creech Afb?,"['Option 1: The ICAO shortcode for the airport is the same with KINS.', 'Option 2: The airport is located at 3.8555 latitude.', 'Option 3: The airport is located at -115.6774 longitude.', 'Option 4: The airport has a country code of US.']",2,36.5863,2,"Option 2: The airport is located at 3.8555 latitude. Explanation: Creech Air Force Base is located in Indian Springs, Nevada, USA. Its geographical coordinates are approximately 36.5870° N latitude, not 3.8555. The other options are correct: the ICAO code for Creech AFB is KINS, it is located at approximately -115.6774° W longitude, and the country code is US.",True
153,51,0,What's the inaccurate option about the airport Bandaranaike International Apt Colombo?,"['Option 1: ICAO Shortcode of the airport is YHEW.', 'Option 2: Latitude of the airport is 7.1808.', 'Option 3: Longitude of the airport is 79.8841.', 'Option 4: Country code of the airport is LK.']",1,VCBI,1,"Option 1: ICAO Shortcode of the airport is YHEW. Explanation: The ICAO code for Bandaranaike International Airport in Colombo, Sri Lanka is VCBI, not YHEW. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators.",True
154,51,1,What is the false option about the airport Bandaranaike International Apt Colombo?,"['Option 1: The abbreviated form (ICAO) for the airport is YHEW.', 'Option 2: The latitude of the airport is 7.1808.', 'Option 3: The longitude of the airport is 79.8841.', 'Option 4: The country code of the airport is LK.']",1,VCBI,1,"Option 1: The abbreviated form (ICAO) for the airport is YHEW. Explanation: The correct ICAO code for Bandaranaike International Airport in Colombo is VCBI, not YHEW. ICAO codes are four-letter airport codes issued by the International Civil Aviation Organization (ICAO) to identify aerodromes around the world.",True
155,51,2,What is the wrong option regarding the airport Bandaranaike International Apt Colombo?,"['Option 1: The ICAO shortcode for the airport is the same with YHEW.', 'Option 2: The airport is located at 7.1808 latitude.', 'Option 3: The airport is located at 79.8841 longitude.', 'Option 4: The airport has a country code of LK.']",1,VCBI,1,"Option 1: The ICAO shortcode for the airport is the same with YHEW. Explanation: The ICAO code for Bandaranaike International Airport is VCBI, not YHEW. ICAO codes are four-letter alphanumeric code designators for airports around the world based on the geographical location. The code YHEW does not correspond to Bandaranaike International Airport.",True
198,66,0,What's the inaccurate option about the airport Seymour Johnson Afb?,"['Option 1: ICAO Shortcode of the airport is KGSB.', 'Option 2: Latitude of the airport is 35.3394.', 'Option 3: Longitude of the airport is -77.9606.', 'Option 4: Country code of the airport is BR.']",4,"US, United States Of America",4,"Option 4: Country code of the airport is BR. Explanation: Seymour Johnson Afb is located in the United States, not Brazil. The country code for the United States is US, not BR (which stands for Brazil). Therefore, the statement that the country code of the airport is BR is inaccurate.",True
199,66,1,What is the false option about the airport Seymour Johnson Afb?,"['Option 1: The abbreviated form (ICAO) for the airport is KGSB.', 'Option 2: The latitude of the airport is 35.3394.', 'Option 3: The longitude of the airport is -77.9606.', 'Option 4: The country code of the airport is BR.']",4,"US, United States Of America",4,"Option 4: The country code of the airport is BR. Explanation: Seymour Johnson Afb is located in the United States, not Brazil. The country code for the United States is US, not BR (which is the country code for Brazil). Therefore, option 4 is false.",True
200,66,2,What is the wrong option regarding the airport Seymour Johnson Afb?,"['Option 1: The ICAO shortcode for the airport is the same with KGSB.', 'Option 2: The airport is located at 35.3394 latitude.', 'Option 3: The airport is located at -77.9606 longitude.', 'Option 4: The airport has a country code of BR.']",4,"US, United States Of America",4,"Option 4: The airport has a country code of BR. Explanation: Seymour Johnson AFB is located in the United States, not Brazil. The country code for the United States is US, not BR (which stands for Brazil). Therefore, option 4 is incorrect.",True
201,67,0,What's the inaccurate option about the airport Spangdahlem Air Base?,"['Option 1: ICAO Shortcode of the airport is SJLN.', 'Option 2: Latitude of the airport is 49.9727.', 'Option 3: Longitude of the airport is 6.6925.', 'Option 4: Country code of the airport is DE.']",1,ETAD,1,"Option 1: ICAO Shortcode of the airport is SJLN. Explanation: The ICAO code for Spangdahlem Air Base is ETAD, not SJLN. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators.",True
202,67,1,What is the false option about the airport Spangdahlem Air Base?,"['Option 1: The abbreviated form (ICAO) for the airport is SJLN.', 'Option 2: The latitude of the airport is 49.9727.', 'Option 3: The longitude of the airport is 6.6925.', 'Option 4: The country code of the airport is DE.']",1,ETAD,1,"Option 1: The abbreviated form (ICAO) for the airport is SJLN. Explanation: The correct ICAO code for Spangdahlem Air Base is ETAD, not SJLN. The ICAO (International Civil Aviation Organization) code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators. The ICAO codes are used by air traffic control and airline operations such as flight planning.",True
203,67,2,What is the wrong option regarding the airport Spangdahlem Air Base?,"['Option 1: The ICAO shortcode for the airport is the same with SJLN.', 'Option 2: The airport is located at 49.9727 latitude.', 'Option 3: The airport is located at 6.6925 longitude.', 'Option 4: The airport has a country code of DE.']",1,ETAD,1,"Option 1: The ICAO shortcode for the airport is the same with SJLN. Explanation: The ICAO code for Spangdahlem Air Base is ETAD, not SJLN. The ICAO (International Civil Aviation Organization) code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators. The ICAO code is different from and not to be confused with the IATA code.",True
222,74,0,What's the inaccurate option about the airport Agartala?,"['Option 1: ICAO Shortcode of the airport is VEAT.', 'Option 2: Latitude of the airport is 23.887.', 'Option 3: Longitude of the airport is 91.2404.', 'Option 4: Country code of the airport is BR.']",4,"IN, India",4,"Option 4: Country code of the airport is BR. Explanation: The country code for Agartala Airport is not BR. Agartala Airport is located in India, and the country code for India is IN, not BR. BR is the country code for Brazil.",True
223,74,1,What is the false option about the airport Agartala?,"['Option 1: The abbreviated form (ICAO) for the airport is VEAT.', 'Option 2: The latitude of the airport is 23.887.', 'Option 3: The longitude of the airport is 91.2404.', 'Option 4: The country code of the airport is BR.']",4,"IN, India",4,"Option 4: The country code of the airport is BR. Explanation: The country code for Agartala Airport is not BR. The airport is located in India, and the country code for India is IN, not BR. BR is the country code for Brazil.",True
224,74,2,What is the wrong option regarding the airport Agartala?,"['Option 1: The ICAO shortcode for the airport is the same with VEAT.', 'Option 2: The airport is located at 23.887 latitude.', 'Option 3: The airport is located at 91.2404 longitude.', 'Option 4: The airport has a country code of BR.']",4,"IN, India",4,"Option 4: The airport has a country code of BR. Explanation: The Agartala airport, also known as Maharaja Bir Bikram Airport, is located in India, not Brazil. The country code for India is IN, not BR (which is the country code for Brazil). Therefore, option 4 is incorrect.",True
234,78,0,What's the inaccurate option about the airport Coral Harbour?,"['Option 1: ICAO Shortcode of the airport is CYZS.', 'Option 2: Latitude of the airport is -14.2736.', 'Option 3: Longitude of the airport is -83.3594.', 'Option 4: Country code of the airport is CA.']",2,64.1933,2,"Option 2: Latitude of the airport is -14.2736. Explanation: The latitude of Coral Harbour Airport is approximately 64.1933, not -14.2736. The given latitude in option 2 is incorrect.",True
235,78,1,What is the false option about the airport Coral Harbour?,"['Option 1: The abbreviated form (ICAO) for the airport is CYZS.', 'Option 2: The latitude of the airport is -14.2736.', 'Option 3: The longitude of the airport is -83.3594.', 'Option 4: The country code of the airport is CA.']",2,64.1933,2,"Option 2: The latitude of the airport is -14.2736. Explanation: The latitude of Coral Harbour Airport is approximately 64.1933, not -14.2736. Latitude values range from -90° to +90°, with -90° being the South Pole, +90° being the North Pole, 0° being the equator. The negative latitude value would place the airport in the Southern Hemisphere, but Coral Harbour Airport is located in Canada, which is in the Northern Hemisphere.",True
236,78,2,What is the wrong option regarding the airport Coral Harbour?,"['Option 1: The ICAO shortcode for the airport is the same with CYZS.', 'Option 2: The airport is located at -14.2736 latitude.', 'Option 3: The airport is located at -83.3594 longitude.', 'Option 4: The airport has a country code of CA.']",2,64.1933,2,"Option 2: The airport is located at -14.2736 latitude. Explanation: Coral Harbour Airport is located in Coral Harbour, Nunavut, Canada. Its geographical coordinates are approximately 64.1933° N latitude and -83.3594° W longitude. Therefore, the statement that the airport is located at -14.2736 latitude is incorrect.",True
279,93,0,What's the inaccurate option about the airport Kargil?,"['Option 1: ICAO Shortcode of the airport is VI65.', 'Option 2: Latitude of the airport is 34.5243.', 'Option 3: Longitude of the airport is 76.1559.', 'Option 4: Country code of the airport is US.']",4,"IN, India",4,"Option 4: Country code of the airport is US. Explanation: Kargil Airport is located in India, not in the United States. Therefore, the country code of the airport cannot be US.",True
280,93,1,What is the false option about the airport Kargil?,"['Option 1: The abbreviated form (ICAO) for the airport is VI65.', 'Option 2: The latitude of the airport is 34.5243.', 'Option 3: The longitude of the airport is 76.1559.', 'Option 4: The country code of the airport is US.']",4,"IN, India",4,"Option 4: The country code of the airport is US. Explanation: Kargil Airport is located in India, not the United States. Therefore, the country code for the airport would not be US.",True
281,93,2,What is the wrong option regarding the airport Kargil?,"['Option 1: The ICAO shortcode for the airport is the same with VI65.', 'Option 2: The airport is located at 34.5243 latitude.', 'Option 3: The airport is located at 76.1559 longitude.', 'Option 4: The airport has a country code of US.']",4,"IN, India",4,"Option 4: The airport has a country code of US. Explanation: Kargil Airport is located in India, not the United States. Therefore, its country code would not be US.",True
372,124,0,What's the inaccurate option about the airport Stuttgart?,"['Option 1: ICAO Shortcode of the airport is EDDS.', 'Option 2: Latitude of the airport is 48.6899.', 'Option 3: Longitude of the airport is 9.222.', 'Option 4: Country code of the airport is US.']",4,"DE, Germany",4,"Option 4: Country code of the airport is US. Explanation: Stuttgart Airport is located in Germany, not the United States. Therefore, the country code for the airport would not be US.",True
373,124,1,What is the false option about the airport Stuttgart?,"['Option 1: The abbreviated form (ICAO) for the airport is EDDS.', 'Option 2: The latitude of the airport is 48.6899.', 'Option 3: The longitude of the airport is 9.222.', 'Option 4: The country code of the airport is US.']",4,"DE, Germany",4,"Option 4: The country code of the airport is US. Explanation: Stuttgart Airport is located in Germany, not the United States. Therefore, the country code for the airport would not be US.",True
374,124,2,What is the wrong option regarding the airport Stuttgart?,"['Option 1: The ICAO shortcode for the airport is the same with EDDS.', 'Option 2: The airport is located at 48.6899 latitude.', 'Option 3: The airport is located at 9.222 longitude.', 'Option 4: The airport has a country code of US.']",4,"DE, Germany",4,"Option 4: The airport has a country code of US. Explanation: Stuttgart Airport is located in Germany, not the United States. Therefore, its country code is not US. The country code for Germany is DE.",True
399,133,0,What's the inaccurate option about the airport London Stansted?,"['Option 1: ICAO Shortcode of the airport is EGSS.', 'Option 2: Latitude of the airport is 49.4606.', 'Option 3: Longitude of the airport is 0.235.', 'Option 4: Country code of the airport is GB.']",2,51.885,2,"Option 2: Latitude of the airport is 49.4606. Explanation: The latitude of London Stansted Airport is approximately 51.8850, not 49.4606. This makes option 2 inaccurate.",True
400,133,1,What is the false option about the airport London Stansted?,"['Option 1: The abbreviated form (ICAO) for the airport is EGSS.', 'Option 2: The latitude of the airport is 49.4606.', 'Option 3: The longitude of the airport is 0.235.', 'Option 4: The country code of the airport is GB.']",2,51.885,2,"Option 2: The latitude of the airport is 49.4606. Explanation: The latitude of London Stansted Airport is approximately 51.8850, not 49.4606. This makes option 2 false.",True
401,133,2,What is the wrong option regarding the airport London Stansted?,"['Option 1: The ICAO shortcode for the airport is the same with EGSS.', 'Option 2: The airport is located at 49.4606 latitude.', 'Option 3: The airport is located at 0.235 longitude.', 'Option 4: The airport has a country code of GB.']",2,51.885,2,"Option 2: The airport is located at 49.4606 latitude. Explanation: London Stansted Airport is actually located at a latitude of approximately 51.8850, not 49.4606. Therefore, this statement is incorrect.",True
492,164,0,What's the inaccurate option about the airport Dera Ghazi Khan?,"['Option 1: ICAO Shortcode of the airport is OPDG.', 'Option 2: Latitude of the airport is 29.961.', 'Option 3: Longitude of the airport is -46.1219.', 'Option 4: Country code of the airport is PK.']",3,70.4859,3,Option 3: Longitude of the airport is -46.1219. Explanation: The longitude of Dera Ghazi Khan International Airport is not -46.1219. The actual longitude is approximately 70.4856. The given longitude in the option seems to be incorrect.,True
493,164,1,What is the false option about the airport Dera Ghazi Khan?,"['Option 1: The abbreviated form (ICAO) for the airport is OPDG.', 'Option 2: The latitude of the airport is 29.961.', 'Option 3: The longitude of the airport is -46.1219.', 'Option 4: The country code of the airport is PK.']",3,70.4859,3,"Option 3: The longitude of the airport is -46.1219. Explanation: The longitude given for Dera Ghazi Khan International Airport is incorrect. The actual longitude of the airport is approximately 70.4856° E. The longitude -46.1219 does not correspond to any location in Pakistan, where the airport is located.",True
494,164,2,What is the wrong option regarding the airport Dera Ghazi Khan?,"['Option 1: The ICAO shortcode for the airport is the same with OPDG.', 'Option 2: The airport is located at 29.961 latitude.', 'Option 3: The airport is located at -46.1219 longitude.', 'Option 4: The airport has a country code of PK.']",3,70.4859,3,"Option 3: The airport is located at -46.1219 longitude. Explanation: Dera Ghazi Khan International Airport is located in Pakistan, which is in the Northern and Eastern hemispheres of the Earth. Therefore, the longitude of the airport cannot be negative, as negative longitudes are in the Western hemisphere.",False
501,167,0,What's the inaccurate option about the airport Essen Mulheim?,"['Option 1: ICAO Shortcode of the airport is EDLE.', 'Option 2: Latitude of the airport is 51.4023.', 'Option 3: Longitude of the airport is 78.1136.', 'Option 4: Country code of the airport is DE.']",3,6.9373,3,"Option 3: Longitude of the airport is 78.1136. Explanation: The longitude of Essen Mulheim airport is not 78.1136. The correct longitude is approximately 6.9373. Therefore, option 3 is inaccurate.",True
502,167,1,What is the false option about the airport Essen Mulheim?,"['Option 1: The abbreviated form (ICAO) for the airport is EDLE.', 'Option 2: The latitude of the airport is 51.4023.', 'Option 3: The longitude of the airport is 78.1136.', 'Option 4: The country code of the airport is DE.']",3,6.9373,3,"Option 3: The longitude of the airport is 78.1136. Explanation: The longitude of Essen Mulheim airport is not 78.1136. The correct longitude is approximately 6.9373. Therefore, option 3 is false.",True
503,167,2,What is the wrong option regarding the airport Essen Mulheim?,"['Option 1: The ICAO shortcode for the airport is the same with EDLE.', 'Option 2: The airport is located at 51.4023 latitude.', 'Option 3: The airport is located at 78.1136 longitude.', 'Option 4: The airport has a country code of DE.']",3,6.9373,3,"Option 3: The airport is located at 78.1136 longitude. Explanation: The correct longitude for Essen Mulheim airport is approximately 6.9373, not 78.1136. Therefore, option 3 is incorrect.",True
633,211,0,What's the inaccurate option about the airport Kansas City International?,"['Option 1: ICAO Shortcode of the airport is KMCI.', 'Option 2: Latitude of the airport is 39.2976.', 'Option 3: Longitude of the airport is -94.7139.', 'Option 4: Country code of the airport is CF.']",4,"US, United States Of America",4,"Option 4: Country code of the airport is CF. Explanation: The country code CF stands for Central African Republic. However, Kansas City International Airport is located in the United States, so the country code should be US.",True
634,211,1,What is the false option about the airport Kansas City International?,"['Option 1: The abbreviated form (ICAO) for the airport is KMCI.', 'Option 2: The latitude of the airport is 39.2976.', 'Option 3: The longitude of the airport is -94.7139.', 'Option 4: The country code of the airport is CF.']",4,"US, United States Of America",4,"Option 4: The country code of the airport is CF. Explanation: The country code CF stands for Central African Republic. However, Kansas City International Airport is located in the United States, so the country code should be US.",True
635,211,2,What is the wrong option regarding the airport Kansas City International?,"['Option 1: The ICAO shortcode for the airport is the same with KMCI.', 'Option 2: The airport is located at 39.2976 latitude.', 'Option 3: The airport is located at -94.7139 longitude.', 'Option 4: The airport has a country code of CF.']",4,"US, United States Of America",4,"Option 4: The airport has a country code of CF. Explanation: The country code CF stands for Central African Republic. However, Kansas City International Airport is located in the United States, not in Central African Republic. Therefore, the country code for Kansas City International Airport should be US, not CF.",True
672,224,0,What's the inaccurate option about the airport Aberdeen Regional?,"['Option 1: ICAO Shortcode of the airport is KABR.', 'Option 2: Latitude of the airport is 45.4468.', 'Option 3: Longitude of the airport is -80.4345.', 'Option 4: Country code of the airport is US.']",3,-98.4224,3,Option 3: Longitude of the airport is -80.4345. Explanation: The longitude of Aberdeen Regional Airport is not -80.4345. The correct longitude is approximately -98.4218.,True
673,224,1,What is the false option about the airport Aberdeen Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KABR.', 'Option 2: The latitude of the airport is 45.4468.', 'Option 3: The longitude of the airport is -80.4345.', 'Option 4: The country code of the airport is US.']",3,-98.4224,3,"Option 3: The longitude of the airport is -80.4345. Explanation: The correct longitude of Aberdeen Regional Airport is approximately -98.4218, not -80.4345. The other options correctly identify the ICAO code, latitude, and country code of the airport.",True
674,224,2,What is the wrong option regarding the airport Aberdeen Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KABR.', 'Option 2: The airport is located at 45.4468 latitude.', 'Option 3: The airport is located at -80.4345 longitude.', 'Option 4: The airport has a country code of US.']",3,-98.4224,3,"Option 3: The airport is located at -80.4345 longitude. Explanation: The Aberdeen Regional Airport is located in Aberdeen, South Dakota, United States. Its geographical coordinates are approximately 45.4468° N latitude and -98.4218° W longitude. Therefore, the statement that the airport is located at -80.4345 longitude is incorrect.",True
777,259,0,What's the inaccurate option about the airport Jacqueline Cochran Regional?,"['Option 1: ICAO Shortcode of the airport is KGCT.', 'Option 2: Latitude of the airport is 33.6267.', 'Option 3: Longitude of the airport is -116.1597.', 'Option 4: Country code of the airport is US.']",1,KTRM,1,"Option 1: ICAO Shortcode of the airport is KGCT. Explanation: The ICAO code for Jacqueline Cochran Regional Airport is actually KTRM, not KGCT. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators.",True
778,259,1,What is the false option about the airport Jacqueline Cochran Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KGCT.', 'Option 2: The latitude of the airport is 33.6267.', 'Option 3: The longitude of the airport is -116.1597.', 'Option 4: The country code of the airport is US.']",1,KTRM,1,"Option 1: The abbreviated form (ICAO) for the airport is KGCT. Explanation: The correct ICAO code for Jacqueline Cochran Regional Airport is KTRM, not KGCT. The ICAO (International Civil Aviation Organization) code is a four-letter alphanumeric code designating each airport around the world. These codes are used by air traffic control and airline operations such as flight planning.",True
779,259,2,What is the wrong option regarding the airport Jacqueline Cochran Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KGCT.', 'Option 2: The airport is located at 33.6267 latitude.', 'Option 3: The airport is located at -116.1597 longitude.', 'Option 4: The airport has a country code of US.']",1,KTRM,1,"Option 1: The ICAO shortcode for the airport is the same with KGCT. Explanation: The ICAO code for Jacqueline Cochran Regional Airport is actually KTRM, not KGCT. The ICAO code is a four-letter alphanumeric code designating each airport around the world. These codes are defined by the International Civil Aviation Organization, and published in ICAO Document 7910: Location Indicators.",True
819,273,0,What's the inaccurate option about the airport Brainerd Lakes Regional?,"['Option 1: ICAO Shortcode of the airport is KBRD.', 'Option 2: Latitude of the airport is 46.4042.', 'Option 3: Longitude of the airport is -94.1338.', 'Option 4: Country code of the airport is LK.']",4,"US, United States Of America",4,"Option 4: Country code of the airport is LK. Explanation: The country code LK is incorrect for Brainerd Lakes Regional Airport. The airport is located in the United States, and the country code for the United States is US, not LK. LK is the country code for Sri Lanka.",True
820,273,1,What is the false option about the airport Brainerd Lakes Regional?,"['Option 1: The abbreviated form (ICAO) for the airport is KBRD.', 'Option 2: The latitude of the airport is 46.4042.', 'Option 3: The longitude of the airport is -94.1338.', 'Option 4: The country code of the airport is LK.']",4,"US, United States Of America",4,"Option 4: The country code of the airport is LK. Explanation: The country code LK is incorrect for Brainerd Lakes Regional Airport. The airport is located in the United States, and the country code for the United States is US, not LK. LK is the country code for Sri Lanka.",True
821,273,2,What is the wrong option regarding the airport Brainerd Lakes Regional?,"['Option 1: The ICAO shortcode for the airport is the same with KBRD.', 'Option 2: The airport is located at 46.4042 latitude.', 'Option 3: The airport is located at -94.1338 longitude.', 'Option 4: The airport has a country code of LK.']",4,"US, United States Of America",4,"Option 4: The airport has a country code of LK. Explanation: The country code LK is incorrect for Brainerd Lakes Regional Airport. The airport is located in the United States, and the country code for the United States is US, not LK. LK is the country code for Sri Lanka.",True
876,292,0,What's the inaccurate option about the airport Tunis Carthage International?,"['Option 1: ICAO Shortcode of the airport is DTTA.', 'Option 2: Latitude of the airport is 36.851.', 'Option 3: Longitude of the airport is 127.031.', 'Option 4: Country code of the airport is TN.']",3,10.2272,3,"Option 3: Longitude of the airport is 127.031. Explanation: The longitude of Tunis Carthage International Airport is not 127.031. The correct longitude is approximately 10.227. The given longitude seems to be more appropriate for a location in East Asia, not North Africa where Tunis is located.",True
877,292,1,What is the false option about the airport Tunis Carthage International?,"['Option 1: The abbreviated form (ICAO) for the airport is DTTA.', 'Option 2: The latitude of the airport is 36.851.', 'Option 3: The longitude of the airport is 127.031.', 'Option 4: The country code of the airport is TN.']",3,10.2272,3,"Option 3: The longitude of the airport is 127.031. Explanation: The longitude of Tunis Carthage International Airport is not 127.031. The correct longitude is approximately 10.227. The given longitude in option 3 is incorrect and does not correspond to the location of the airport in Tunis, Tunisia.",True
878,292,2,What is the wrong option regarding the airport Tunis Carthage International?,"['Option 1: The ICAO shortcode for the airport is the same with DTTA.', 'Option 2: The airport is located at 36.851 latitude.', 'Option 3: The airport is located at 127.031 longitude.', 'Option 4: The airport has a country code of TN.']",3,10.2272,3,"Option 3: The airport is located at 127.031 longitude. Explanation: The correct longitude of Tunis Carthage International Airport is approximately 10.227, not 127.031. This makes option 3 incorrect.",True
936,312,0,What's the inaccurate option about the airport Kuala Lumpur International?,"['Option 1: ICAO Shortcode of the airport is WMKK.', 'Option 2: Latitude of the airport is 2.7456.', 'Option 3: Longitude of the airport is 101.71.', 'Option 4: Country code of the airport is US.']",4,"MY, Malaysia",4,"Option 4: Country code of the airport is US. Explanation: Kuala Lumpur International Airport is located in Malaysia, not the United States. Therefore, the country code for the airport would not be US.",True
937,312,1,What is the false option about the airport Kuala Lumpur International?,"['Option 1: The abbreviated form (ICAO) for the airport is WMKK.', 'Option 2: The latitude of the airport is 2.7456.', 'Option 3: The longitude of the airport is 101.71.', 'Option 4: The country code of the airport is US.']",4,"MY, Malaysia",4,"Option 4: The country code of the airport is US. Explanation: Kuala Lumpur International Airport is located in Malaysia, not the United States. Therefore, the country code for the airport cannot be US. The country code for Malaysia is MY.",True
