,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
42,21,0," Is there a movie, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, there is no movie released in 2010 starring Mark Addy and directed by Ridley Scott. Ridley Scott did not direct any movies in 2010.",robin hood,robin hood
43,21,1," Is it true that there are no movies, released in 2010, starring Mark Addy where Ridley Scott is the director?","No, it is not true. Mark Addy starred in the movie ""Robin Hood"" which was directed by Ridley Scott and released in 2010.",robin hood,robin hood
44,22,0," Is there a movie, released in 2013, starring Aidan Turner where Peter Jackson is the director?","No, there is no movie released in 2013 starring Aidan Turner and directed by Peter Jackson. Peter Jackson's most notable work in 2013 was ""The Hobbit"" trilogy, which did not feature Aidan Turner. Aidan Turner is known for his role as Ross Poldark in the TV series ""Poldark,"" which premiered in 2015.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
45,22,1," Is it true that there are no movies, released in 2013, starring Aidan Turner where Peter Jackson is the director?","Yes, it is true. Peter Jackson did not direct any movies released in 2013, and Aidan Turner did not appear in any movies directed by Peter Jackson.",the hobbit: the desolation of smaug,the hobbit: the desolation of smaug
46,23,0," Is there a movie, released in 2007, starring Christopher Lee where Chris Weitz is the director?","No, there is no movie released in 2007 starring Christopher Lee and directed by Chris Weitz.Chris Weitz directed the movie ""The Golden Compass"" in 2007, but it does not feature Christopher Lee.Christopher Lee starred in several movies in 2007, including ""The Mummy: Tomb of the Dragon Emperor"" and ""The Incredible Hulk"", but neither of those movies were directed by Chris Weitz.",the golden compass,the golden compass
47,23,1," Is it true that there are no movies, released in 2007, starring Christopher Lee where Chris Weitz is the director?","No, it is not true. The movie ""The Golden Compass"" was released in 2007, directed by Chris Weitz and starring Christopher Lee.",the golden compass,the golden compass
48,24,0," Is there a movie, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, there is no movie released in 2005 starring Naomi Watts and directed by Peter Jackson. However, Naomi Watts starred in the movie ""King Kong"" which was directed by Peter Jackson and released in 2005.",king kong,king kong
49,24,1," Is it true that there are no movies, released in 2005, starring Naomi Watts where Peter Jackson is the director?","No, it is not true. Naomi Watts starred in the movie ""King Kong"" which was directed by Peter Jackson and released in 2005.",king kong,king kong
50,25,0," Is there a movie, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","No, there is no movie released in 1997 starring Leonardo DiCaprio and directed by James Cameron. However, James Cameron directed Leonardo DiCaprio in the movie ""Titanic"" which was released in 1997.",titanic,titanic
51,25,1," Is it true that there are no movies, released in 1997, starring Leonardo DiCaprio where James Cameron is the director?","No, it is not true. The movie ""Titanic"" was released in 1997 and it was directed by James Cameron, starring Leonardo DiCaprio.",titanic,titanic
52,26,0," Is there a movie, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, there is no movie released in 2016 that stars Robert Downey Jr. and is directed by Anthony Russo. The Russo brothers, Anthony and Joe Russo, have directed several movies together, including several Marvel Cinematic Universe films, but they did not direct any movies in 2016 that starred Robert Downey Jr.",captain america: civil war,captain america: civil war
53,26,1," Is it true that there are no movies, released in 2016, starring Robert Downey Jr. where Anthony Russo is the director?","No, it is not true. Robert Downey Jr. starred in the movie ""Captain America: Civil War"" which was directed by Anthony Russo and released in 2016.",captain america: civil war,captain america: civil war
54,27,0," Is there a movie, released in 2012, starring Liam Neeson where Peter Berg is the director?","Yes, the movie, ""Battleship"" that Peter Berg directed, Liam Neeson starred in, was released in 2012.",battleship,battleship
55,27,1," Is it true that there are no movies, released in 2012, starring Liam Neeson where Peter Berg is the director?","No, it is not true. The movie ""Battleship"" was released in 2012, directed by Peter Berg and starring Liam Neeson.",battleship,battleship
56,28,0," Is there a movie, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","Yes, the movie, ""Jurassic World"" was released in 2015, directed by Colin Trevorrow and starring Bryce Dallas Howard.",jurassic world,jurassic world
57,28,1," Is it true that there are no movies, released in 2015, starring Bryce Dallas Howard where Colin Trevorrow is the director?","No, it is not true. The movie ""Jurassic World"" was released in 2015, and it was directed by Colin Trevorrow, starring Bryce Dallas Howard.",jurassic world,jurassic world
58,29,0," Is there a movie, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, there is no movie released in 2012 starring Albert Finney and directed by Sam Mendes. Albert Finney passed away in 2019 and Sam Mendes has not directed a movie featuring Albert Finney.",skyfall,skyfall
59,29,1," Is it true that there are no movies, released in 2012, starring Albert Finney where Sam Mendes is the director?","No, it is not true. There is a movie, ""Skyfall,"" released in 2012, where Albert Finney starred and Sam Mendes was the director.",skyfall,skyfall
60,30,0," Is there a movie, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","Yes, the movie ""Spider-Man 2"" was released in 2004, directed by Sam Raimi and starring J.K. Simmons as J. Jonah Jameson.",spider-man 2,spider-man 2
61,30,1," Is it true that there are no movies, released in 2004, starring J.K. Simmons where Sam Raimi is the director?","No, it is not true. J.K. Simmons appeared in the movie ""Spider-Man 2"" which was directed by Sam Raimi and released in 2004.",spider-man 2,spider-man 2
62,31,0," Is there a movie, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","Yes, the movie ""Iron Man 3"" was released in 2013, directed by Shane Black and starring Robert Downey Jr. as Tony Stark/Iron Man.",iron man 3,iron man 3
63,31,1," Is it true that there are no movies, released in 2013, starring Robert Downey Jr. where Shane Black is the director?","No, it is not true. The movie ""Iron Man 3"" was released in 2013, and it was directed by Shane Black, starring Robert Downey Jr. as Tony Stark/Iron Man.",iron man 3,iron man 3
64,32,0," Is there a movie, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, the movie ""Alice in Wonderland"" was released in 2010, directed by Tim Burton and starring Johnny Depp as the Mad Hatter.",alice in wonderland,alice in wonderland
65,32,1," Is it true that there are no movies, released in 2010, starring Johnny Depp where Tim Burton is the director?","Yes, it is true. There are no movies released in 2010 that feature Johnny Depp and were directed by Tim Burton.",alice in wonderland,alice in wonderland
66,33,0," Is there a movie, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, there is no movie released in 2006 that stars Hugh Jackman and is directed by Brett Ratner.",x-men: the last stand,x-men: the last stand
67,33,1," Is it true that there are no movies, released in 2006, starring Hugh Jackman where Brett Ratner is the director?","No, it is not true. The movie ""X-Men: The Last Stand"" was released in 2006, and it stars Hugh Jackman as Wolverine. Brett Ratner directed the movie.",x-men: the last stand,x-men: the last stand
68,34,0," Is there a movie, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","No, there is no movie released in 2013 starring Steve Buscemi and directed by Dan Scanlon. Dan Scanlon directed the movie ""Monsters University"" in 2013, but Steve Buscemi did not appear in that film.",monsters university,monsters university
69,34,1," Is it true that there are no movies, released in 2013, starring Steve Buscemi where Dan Scanlon is the director?","Yes, it is true. Dan Scanlon has not directed any movies released in 2013 that feature Steve Buscemi.",monsters university,monsters university
70,35,0," Is there a movie, released in 2009, starring Glenn Morshower where Michael Bay is the director?","No, there is no movie released in 2009 that stars Glenn Morshower and was directed by Michael Bay. Glenn Morshower has appeared in several movies and TV shows, but not in any movies directed by Michael Bay. Michael Bay has directed several movies, including the Transformers franchise, but none of them feature Glenn Morshower.",transformers: revenge of the fallen,transformers: revenge of the fallen
71,35,1," Is it true that there are no movies, released in 2009, starring Glenn Morshower where Michael Bay is the director?","Yes, it is true. Glenn Morshower and Michael Bay have not worked together on any movies released in 2009.",transformers: revenge of the fallen,transformers: revenge of the fallen
72,36,0," Is there a movie, released in 2014, starring Bingbing Li where Michael Bay is the director?","No, there is no movie released in 2014 starring Bingbing Li and directed by Michael Bay. Bingbing Li starred in the movie ""Transformers: Age of Extinction"" which was directed by Michael Bay and released in 2014, but she did not star in any other movies directed by Michael Bay in that year.",transformers: age of extinction,transformers: age of extinction
73,36,1," Is it true that there are no movies, released in 2014, starring Bingbing Li where Michael Bay is the director?","Yes, it is true. There are no movies released in 2014 starring Bingbing Li and directed by Michael Bay.",transformers: age of extinction,transformers: age of extinction
74,37,0," Is there a movie, released in 2013, starring Tim Holmes where Sam Raimi is the director?","No, there is no movie released in 2013 starring Tim Holmes and directed by Sam Raimi.",oz the great and powerful,oz the great and powerful
75,37,1," Is it true that there are no movies, released in 2013, starring Tim Holmes where Sam Raimi is the director?","Yes, it is true. There are no movies released in 2013 that feature Tim Holmes and were directed by Sam Raimi.",oz the great and powerful,oz the great and powerful
76,38,0," Is there a movie, released in 2014, starring Emma Stone where Marc Webb is the director?","No, there is no movie released in 2014 starring Emma Stone and directed by Marc Webb. Marc Webb directed the movie ""The Amazing Spider-Man"" in 2012, which starred Emma Stone, but there is no movie with the two collaborating in 2014.",the amazing spider-man 2,the amazing spider-man 2
77,38,1," Is it true that there are no movies, released in 2014, starring Emma Stone where Marc Webb is the director?","Yes, it is true. Marc Webb did not direct any movies released in 2014 that starred Emma Stone.",the amazing spider-man 2,the amazing spider-man 2
78,39,0," Is there a movie, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","Yes, the movie ""Tron: Legacy"" was released in 2010, starring Jeff Bridges and directed by Joseph Kosinski.",tron: legacy,tron: legacy
79,39,1," Is it true that there are no movies, released in 2010, starring Jeff Bridges where Joseph Kosinski is the director?","No, it is not true. The movie ""Tron: Legacy"" was released in 2010, and it stars Jeff Bridges, directed by Joseph Kosinski.",tron: legacy,tron: legacy
80,40,0," Is there a movie, released in 2011, starring Joe Mantegna where John Lasseter is the director?","No, there is no movie released in 2011 starring Joe Mantegna and directed by John Lasseter. John Lasseter is known for his work as an animator, director, and chief creative officer of Pixar and Walt Disney Animation Studios. He has directed several animated films such as ""Toy Story,"" ""Finding Nemo,"" and ""Cars,"" but he has not directed any live-action films featuring Joe Mantegna.",cars 2,cars 2
81,40,1," Is it true that there are no movies, released in 2011, starring Joe Mantegna where John Lasseter is the director?","Yes, it is true. John Lasseter did not direct any movies released in 2011 that feature Joe Mantegna. Lasseter is known for his work as a director and chief creative officer at Pixar and Walt Disney Animation Studios, but he did not direct any live-action films featuring Mantegna.",cars 2,cars 2
82,41,0," Is there a movie, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","No, there is no movie released in 2011 starring Ryan Reynolds and directed by Martin Campbell. Martin Campbell directed the movie ""Green Lantern"" which was released in 2011, but Ryan Reynolds did not star in that movie.",green lantern,green lantern
83,41,1," Is it true that there are no movies, released in 2011, starring Ryan Reynolds where Martin Campbell is the director?","No, it is not true. The movie ""Green Lantern"" was released in 2011, and it was directed by Martin Campbell, starring Ryan Reynolds in the lead role.",green lantern,green lantern
84,42,0," Is there a movie, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","Yes, the movie ""Toy Story 3"" was released in 2010, and it was directed by Lee Unkrich, with Tom Hanks providing the voice of Woody.",toy story 3,toy story 3
85,42,1," Is it true that there are no movies, released in 2010, starring Tom Hanks where Lee Unkrich is the director?","Yes, it is true. Lee Unkrich, the director of Toy Story 3, did not direct any movies starring Tom Hanks in 2010. Toy Story 3 was released in 2010, but Tom Hanks did not have a role in the film.",toy story 3,toy story 3
86,43,0," Is there a movie, released in 2009, starring Christian Bale where McG is the director?","No, there is no movie released in 2009 starring Christian Bale and directed by McG. McG, also known as Joseph McGinty Nichol, has directed several movies, but none of them feature Christian Bale in the cast.",terminator salvation,terminator salvation
87,43,1," Is it true that there are no movies, released in 2009, starring Christian Bale where McG is the director?","Yes, it is true. There are no movies released in 2009 that star Christian Bale and were directed by McG.",terminator salvation,terminator salvation
88,44,0," Is there a movie, released in 2015, starring Jason Statham where James Wan is the director?","No, there is no movie released in 2015 starring Jason Statham and directed by James Wan. James Wan directed ""Furious 7"" in 2015, which stars Vin Diesel, Paul Walker, and Dwayne Johnson, but not Jason Statham.",furious 7,furious 7
89,44,1," Is it true that there are no movies, released in 2015, starring Jason Statham where James Wan is the director?","Yes, it is true. There are no movies released in 2015 that feature Jason Statham and were directed by James Wan.",furious 7,furious 7
90,45,0," Is there a movie, released in 2013, starring Peter Capaldi where Marc Forster is the director?","No, there is no movie released in 2013 starring Peter Capaldi and directed by Marc Forster. Peter Capaldi became the Doctor in Doctor Who in 2014, and Marc Forster has not directed any episodes of Doctor Who.",world war z,world war z
91,45,1," Is it true that there are no movies, released in 2013, starring Peter Capaldi where Marc Forster is the director?","Yes, it is true. Marc Forster did not direct any movies in 2013 that feature Peter Capaldi.",world war z,world war z
92,46,0," Is there a movie, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","No, there is no movie released in 2014 starring Jennifer Lawrence and directed by Bryan Singer. However, they have worked together on the movie ""X-Men: Apocalypse"" which was released in 2016.",x-men: days of future past,x-men: days of future past
93,46,1," Is it true that there are no movies, released in 2014, starring Jennifer Lawrence where Bryan Singer is the director?","No, it is not true. The movie ""X-Men: Days of Future Past"" was released in 2014, and it was directed by Bryan Singer. Jennifer Lawrence played the role of Raven Darkhölme/Mystique in the movie.",x-men: days of future past,x-men: days of future past
94,47,0," Is there a movie, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","No, there is no movie released in 2013 starring Benedict Cumberbatch and directed by J.J. Abrams. J.J. Abrams directed ""Star Trek Into Darkness"" in 2013, but Benedict Cumberbatch did not appear in that film.",star trek into darkness,star trek into darkness
95,47,1," Is it true that there are no movies, released in 2013, starring Benedict Cumberbatch where J.J. Abrams is the director?","Yes, it is true. There are no movies released in 2013 that feature Benedict Cumberbatch and were directed by J.J. Abrams.",star trek into darkness,star trek into darkness
96,48,0," Is there a movie, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","No, there is no movie released in 2013 starring Eddie Marsan and directed by Bryan Singer.Eddie Marsan has starred in several movies, but none of them were directed by Bryan Singer in 2013. Bryan Singer has also directed several movies, but none of them starred Eddie Marsan in 2013.If you have any other questions, feel free to ask!",jack the giant slayer,jack the giant slayer
97,48,1," Is it true that there are no movies, released in 2013, starring Eddie Marsan where Bryan Singer is the director?","No, it is not true. The movie ""X-Men: Days of Future Past"" was released in 2013, directed by Bryan Singer and starring Eddie Marsan.",jack the giant slayer,jack the giant slayer
98,49,0," Is there a movie, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","Yes, the movie ""The Great Gatsby"" was released in 2013, starring Leonardo DiCaprio and directed by Baz Luhrmann.",the great gatsby,the great gatsby
99,49,1," Is it true that there are no movies, released in 2013, starring Leonardo DiCaprio where Baz Luhrmann is the director?","Yes, it is true. There are no movies released in 2013 that star Leonardo DiCaprio and were directed by Baz Luhrmann.",the great gatsby,the great gatsby
100,50,0," Is there a movie, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","No, there is no movie released in 2010 starring Jake Gyllenhaal and directed by Mike Newell. Mike Newell has directed movies such as ""Donnie Brasco"" (1997), ""Mona Lisa Smile"" (2003), and ""Prince of Persia: The Sands of Time"" (2010), but none of these movies feature Jake Gyllenhaal.",prince of persia: the sands of time,prince of persia: the sands of time
101,50,1," Is it true that there are no movies, released in 2010, starring Jake Gyllenhaal where Mike Newell is the director?","Yes, it is true. There are no movies released in 2010 that star Jake Gyllenhaal and were directed by Mike Newell.",prince of persia: the sands of time,prince of persia: the sands of time
102,51,0," Is there a movie, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","No, there is no movie released in 2013 starring Charlie Hunnam and directed by Guillermo del Toro. However, Guillermo del Toro directed the movie ""Pacific Rim"" which was released in 2013, but Charlie Hunnam did not star in it.",pacific rim,pacific rim
103,51,1," Is it true that there are no movies, released in 2013, starring Charlie Hunnam where Guillermo del Toro is the director?","Yes, it is true. Guillermo del Toro did not direct any movies starring Charlie Hunnam in 2013.",pacific rim,pacific rim
104,52,0," Is there a movie, released in 2011, starring Glenn Morshower where Michael Bay is the director?","No, there is no movie released in 2011 starring Glenn Morshower and directed by Michael Bay. Glenn Morshower has appeared in several movies and TV shows, but not in any movie directed by Michael Bay. Michael Bay has directed several movies, including the Transformers franchise, but Glenn Morshower has not been in any of those movies.",transformers: dark of the moon,transformers: dark of the moon
105,52,1," Is it true that there are no movies, released in 2011, starring Glenn Morshower where Michael Bay is the director?","Yes, it is true. Glenn Morshower and Michael Bay have not worked together on any movies released in 2011.",transformers: dark of the moon,transformers: dark of the moon
106,53,0," Is there a movie, released in 2008, starring Harrison Ford where Steven Spielberg is the director?","No, there is no movie released in 2008 that stars Harrison Ford and was directed by Steven Spielberg.Harrison Ford has starred in several movies directed by Steven Spielberg, including the Indiana Jones franchise (1981, 1984, 1989, and 2008) and ""The Fugitive"" (1993). However, none of these movies were released in 2008.",indiana jones and the kingdom of the crystal skull,indiana jones and the kingdom of the crystal skull
