,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
24,12,0, Is there an artist or group who sang a song titled the sun is rising in 2012?,"Yes, there is an artist who sang a song titled ""The Sun Is Rising"" in 2012. The song is by the artist Amelia Lily.",britt nicole,britt nicole
25,12,1, Is it true that no artists nor groups sang a song titled the sun is rising in 2012?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""The Sun Is Rising"" in 2012.",britt nicole,britt nicole
26,13,0, Is there an artist or group who sang a song titled that's the way love goes in 1993?,"Yes, there is an artist who sang a song titled ""That's the Way Love Goes"" in 1993. The song is by the artist Janet Jackson. It was released as a single in April 1993 and became a hit, reaching the top 10 on the US Billboard Hot 100 chart.",janet jackson,janet jackson
27,13,1, Is it true that no artists nor groups sang a song titled that's the way love goes in 1993?,"No, it is not true. Janet Jackson sang a song titled ""That's the Way Love Goes"" in 1993.",janet jackson,janet jackson
28,14,0, Is there an artist or group who sang a song titled sing her a love song in 1956?,"No, there is no artist or group who sang a song titled ""Sing Her a Love Song"" in 1956.However, there is a song titled ""Sing a Love Song"" by The Fiestas, which was released in 1956. The song was written by J.C. Phillips and was a hit for the doo-wop group, reaching #13 on the Billboard charts.I hope this information helps! Let me know if you have any other questions.",carl smith,carl smith
29,14,1, Is it true that no artists nor groups sang a song titled sing her a love song in 1956?,"Yes, it is true that no artists nor groups sang a song titled ""Sing Her a Love Song"" in 1956. I couldn't find any evidence of a song with that title being released in 1956.",carl smith,carl smith
30,15,0, Is there an artist or group who sang a song titled but not for me in 1957?,"Yes, there is an artist who sang a song titled ""But Not for Me"" in 1957. The song was recorded by Billie Holiday.",red garland,red garland
31,15,1, Is it true that no artists nor groups sang a song titled but not for me in 1957?,"No, it is not true. There is an artist who sang a song titled ""But Not for Me"" in 1957. The song is by the artist Billie Holiday.",red garland,red garland
32,16,0, Is there an artist or group who sang a song titled walk it off in 2014?,"Yes, there is an artist who sang a song titled ""Walk It Off"" in 2014. The song is by the artist Taylor Swift.",lil wayne,lil wayne
33,16,1, Is it true that no artists nor groups sang a song titled walk it off in 2014?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Walk It Off"" in 2014.",lil wayne,lil wayne
34,17,0, Is there an artist or group who sang a song titled engineers in 1979?,"No, there is no artist or group who sang a song titled ""Engineers"" in 1979.",gary numan,gary numan
35,17,1, Is it true that no artists nor groups sang a song titled engineers in 1979?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Engineers"" in 1979.",gary numan,gary numan
36,18,0, Is there an artist or group who sang a song titled morning sunrise in 2016?,"Yes, there is an artist who sang a song titled ""Morning Sunrise"" in 2016. The song is by the artist Yellow Design Studio. It was released in 2016 as part of their album ""Cozy Morning"".",weldon irvine,weldon irvine
37,18,1, Is it true that no artists nor groups sang a song titled morning sunrise in 2016?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Morning Sunrise"" in 2016. It's possible that a song with this title was released by a relatively unknown or independent artist, but I couldn't find any evidence of a well-known artist or group releasing a song with this title in 2016.",weldon irvine,weldon irvine
38,19,0, Is there an artist or group who sang a song titled county sheriff in 1966?,"Yes, there is an artist who sang a song titled ""County Sheriff"" in 1966. The song is by the artist Bob Dylan.",red simpson,red simpson
39,19,1, Is it true that no artists nor groups sang a song titled county sheriff in 1966?,"Yes, it is true. I couldn't find any evidence of an artist or group who sang a song titled ""County Sheriff"" in 1966.",red simpson,red simpson
40,20,0, Is there an artist or group who sang a song titled got to get a knutt in 1972?,"No, there is no artist or group who sang a song titled ""Got to Get a Knutt"" in 1972. It's possible that the song was released in a different year or by a lesser-known artist. Can you provide more information or context about the song?",the new birth,the new birth
41,20,1, Is it true that no artists nor groups sang a song titled got to get a knutt in 1972?,"Yes, it is true that no artists or groups sang a song titled ""Got to Get a Knutt"" in 1972. I couldn't find any evidence of a song with that title released in 1972 or any other year. It's possible that the song was never released or that it was a misspelling or misremembering of a different song title.",the new birth,the new birth
42,21,0, Is there an artist or group who sang a song titled make her say in 2009?,"Yes, there is an artist who sang a song titled ""Make Her Say"" in 2009. The song is by the artist Kid Cudi, featuring Kanye West and Common. It was released in 2009 as a single from Kid Cudi's debut album ""Man on the Moon: The End of Day"".",kid cudi,kid cudi
43,21,1, Is it true that no artists nor groups sang a song titled make her say in 2009?,"No, it is not true. The song ""Make Her Say"" was released in 2009 by the artist Kid Cudi, featuring Kanye West and Common.",kid cudi,kid cudi
44,22,0, Is there an artist or group who sang a song titled ed is dead in 1987?,"Yes, there is an artist who sang a song titled ""Ed Is Dead"" in 1987. The song is by the artist Tears for Fears.",pixies,pixies
45,22,1, Is it true that no artists nor groups sang a song titled ed is dead in 1987?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Ed Is Dead"" in 1987.",pixies,pixies
46,23,0, Is there an artist or group who sang a song titled why did you hoodoo me in 2017?,"No, there is no artist or group who sang a song titled ""Why Did You Hoodoo Me"" in 2017.However, there is an artist who sang a song titled ""Hoodoo"" in 2017. The song is by the artist Tove Lo.",savoy brown,savoy brown
47,23,1, Is it true that no artists nor groups sang a song titled why did you hoodoo me in 2017?,"Yes, it is true that no artists nor groups sang a song titled ""Why Did You Hoodoo Me"" in 2017. I couldn't find any evidence of a song with that title released in 2017 or any other year.",savoy brown,savoy brown
48,24,0, Is there an artist or group who sang a song titled earth angel in 1961?,"No, there is no artist or group who sang a song titled ""Earth Angel"" in 1961. However, there is a song titled ""Earth Angel"" by The Penguins, which was released in 1954.",bobby vee,bobby vee
49,24,1, Is it true that no artists nor groups sang a song titled earth angel in 1961?,"No, it is not true. The Penguins sang a song titled ""Earth Angel"" in 1961.",bobby vee,bobby vee
50,25,0, Is there an artist or group who sang a song titled ragged as the road in 2008?,"Yes, there is an artist who sang a song titled ""Ragged as the Road"" in 2008. The song is by the artist The Lumineers.",reckless kelly,reckless kelly
51,25,1, Is it true that no artists nor groups sang a song titled ragged as the road in 2008?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Ragged as the Road"" in 2008.",reckless kelly,reckless kelly
52,26,0, Is there an artist or group who sang a song titled true love waits in 2016?,"Yes, there is an artist who sang a song titled ""True Love Waits"" in 2016. The song is by the artist Radiohead. It was released in 2016 as part of their album ""A Moon Shaped Pool"".",radiohead,radiohead
53,26,1, Is it true that no artists nor groups sang a song titled true love waits in 2016?,"Yes, it is true. There is no artist or group who sang a song titled ""True Love Waits"" in 2016. However, there is a song with the same title by the artist Radiohead, which was released in 2011.",radiohead,radiohead
54,27,0, Is there an artist or group who sang a song titled city club in 2016?,"Yes, there is an artist who sang a song titled ""City Club"" in 2016. The song is by the artist The 1975.",the growlers,the growlers
55,27,1, Is it true that no artists nor groups sang a song titled city club in 2016?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""City Club"" in 2016.",the growlers,the growlers
56,28,0, Is there an artist or group who sang a song titled i've got a crush on you in 2003?,"Yes, there is an artist who sang a song titled ""I've Got a Crush on You"" in 2003. The song is by the artist Jennifer Paige.",steve tyrell,steve tyrell
57,28,1, Is it true that no artists nor groups sang a song titled i've got a crush on you in 2003?,"No, it is not true. In 2003, the singer Mandy Moore released a song titled ""I've Got a Crush on You.""",steve tyrell,steve tyrell
58,29,0, Is there an artist or group who sang a song titled night life in 1963?,"Yes, there is an artist who sang a song titled ""Night Life"" in 1963. The song is by the artist Ray Charles.",ray price,ray price
59,29,1, Is it true that no artists nor groups sang a song titled night life in 1963?,"No, it is not true. There are several artists who have recorded songs titled ""Night Life"" in 1963 or earlier. One example is the song ""Night Life"" by Ray Charles, which was released in 1963.",ray price,ray price
60,30,0, Is there an artist or group who sang a song titled freedom sound in 1997?,"Yes, there is an artist who sang a song titled ""Freedom Sound"" in 1997. The song is by the artist Ziggy Marley.",the skatalites,the skatalites
61,30,1, Is it true that no artists nor groups sang a song titled freedom sound in 1997?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Freedom Sound"" in 1997.",the skatalites,the skatalites
62,31,0, Is there an artist or group who sang a song titled the pot in 2006?,"Yes, there is an artist who sang a song titled ""The Pot"" in 2006. The song is by the artist The Black Keys.",tool,tool
63,31,1, Is it true that no artists nor groups sang a song titled the pot in 2006?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""The Pot"" in 2006.",tool,tool
64,32,0, Is there an artist or group who sang a song titled two seconds too late in 2013?,"Yes, there is an artist who sang a song titled ""Two Seconds Too Late"" in 2013. The song is by the artist Taylor Swift.",welshly arms,welshly arms
65,32,1, Is it true that no artists nor groups sang a song titled two seconds too late in 2013?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Two Seconds Too Late"" in 2013.",welshly arms,welshly arms
66,33,0, Is there an artist or group who sang a song titled the style you haven't done yet in 1989?,"No, there is no artist or group who sang a song titled ""The Style You Haven't Done Yet"" in 1989.I'm just an AI, I don't have access to information about every song ever recorded, but I can tell you that the phrase ""The Style You Haven't Done Yet"" doesn't seem to be a song title that has been used by any well-known artist or group. It's possible that the song you're thinking of doesn't exist or is a lesser-known or obscure track. If you have any more information about the song, such as the artist or album it's from, I may be able to help you better.",boogie down productions,boogie down productions
67,33,1, Is it true that no artists nor groups sang a song titled the style you haven't done yet in 1989?,"Yes, it is true. I couldn't find any evidence of an artist or group who sang a song titled ""The Style You Haven't Done Yet"" in 1989.",boogie down productions,boogie down productions
68,34,0, Is there an artist or group who sang a song titled smile in 2003?,"Yes, there is an artist who sang a song titled ""Smile"" in 2003. The song is by the artist Lily Allen.",lyle lovett,lyle lovett
69,34,1, Is it true that no artists nor groups sang a song titled smile in 2003?,"No, it is not true. There are several artists who have released songs titled ""Smile"" in 2003. Here are a few examples:* Avril Lavigne released a song titled ""Smile"" in 2003.* The band The All-American Rejects released a song titled ""Smile"" in 2003.* The singer-songwriter Jewel released a song titled ""Smile"" in 2003.So, there are at least three different artists who released songs with this title in 2003.",lyle lovett,lyle lovett
70,35,0, Is there an artist or group who sang a song titled go hard or go home in 2015?,"Yes, there is an artist who sang a song titled ""Go Hard or Go Home"" in 2015. The song is by the artist Wiz Khalifa, featuring Iggy Azalea. It was released in 2015 as part of the soundtrack for the movie ""Furious 7.""",wiz khalifa,wiz khalifa
71,35,1, Is it true that no artists nor groups sang a song titled go hard or go home in 2015?,"No, it is not true. There are several artists who have released songs titled ""Go Hard or Go Home"" in 2015. One example is the song by the artist Wiz Khalifa, which was released in 2015.",wiz khalifa,wiz khalifa
72,36,0, Is there an artist or group who sang a song titled tonight the bottle let me down in 1978?,"Yes, there is an artist who sang a song titled ""Tonight the Bottle Let Me Down"" in 1978. The song is by the artist Merle Haggard.",waylon jennings,waylon jennings
73,36,1, Is it true that no artists nor groups sang a song titled tonight the bottle let me down in 1978?,"Yes, it is true. I couldn't find any evidence of an artist or group who sang a song titled ""Tonight the Bottle Let Me Down"" in 1978. It's possible that the song was not released or popularized during that year, or that it was not well-known outside of a specific region or genre.",waylon jennings,waylon jennings
74,37,0, Is there an artist or group who sang a song titled ends of the earth in 2018?,"Yes, there is an artist who sang a song titled ""Ends of the Earth"" in 2018. The song is by the artist Lord Huron.",kenny chesney,kenny chesney
75,37,1, Is it true that no artists nor groups sang a song titled ends of the earth in 2018?,"No, it is not true. There are several artists and groups who have released songs titled ""Ends of the Earth"" in 2018. Here are a few examples:* ""Ends of the Earth"" by Lord Huron, released in 2018 on their album ""Vide Noir""* ""Ends of the Earth"" by The Midnight, released in 2018 on their album ""Kids""* ""Ends of the Earth"" by The Paper Kites, released in 2018 on their album ""On the Corner Where You Live""There may be other artists or groups who have also released songs with this title in 2018, but these are a few examples.",kenny chesney,kenny chesney
76,38,0, Is there an artist or group who sang a song titled bread and roses in 1976?,"Yes, there is an artist who sang a song titled ""Bread and Roses"" in 1976. The song is by the artist Joan Baez.",judy collins,judy collins
77,38,1, Is it true that no artists nor groups sang a song titled bread and roses in 1976?,"No, it is not true. There is an artist who sang a song titled ""Bread and Roses"" in 1976. The song is by the artist Joan Baez.",judy collins,judy collins
78,39,0, Is there an artist or group who sang a song titled armed and ready in 1980?,"Yes, there is an artist who sang a song titled ""Armed and Ready"" in 1980. The song is by the band Rush, from their album ""Permanent Waves.""",michael schenker group,michael schenker group
79,39,1, Is it true that no artists nor groups sang a song titled armed and ready in 1980?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Armed and Ready"" in 1980.",michael schenker group,michael schenker group
80,40,0, Is there an artist or group who sang a song titled the clincher in 2004?,"Yes, there is an artist who sang a song titled ""The Clincher"" in 2004. The song is by the artist Chevelle.",chevelle,chevelle
81,40,1, Is it true that no artists nor groups sang a song titled the clincher in 2004?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""The Clincher"" in 2004.",chevelle,chevelle
82,41,0, Is there an artist or group who sang a song titled dollar sign in 2010?,"Yes, there is an artist who sang a song titled ""Dollar Sign"" in 2010. The song is by the artist Ke$ha.",vybz kartel,vybz kartel
83,41,1, Is it true that no artists nor groups sang a song titled dollar sign in 2010?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Dollar Sign"" in 2010.",vybz kartel,vybz kartel
84,42,0, Is there an artist or group who sang a song titled haut de gamme in 2009?,"Yes, there is an artist who sang a song titled ""Haut de Gamme"" in 2009. The song is by the French singer-songwriter Keren Ann.",83,83
85,42,1, Is it true that no artists nor groups sang a song titled haut de gamme in 2009?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Haut de gamme"" in 2009. ""Haut de gamme"" is a French phrase that translates to ""high-end"" or ""luxury"" in English, so it's possible that the song was released under a different title or by an artist/group that is not well-known. Can I help you with anything else?",83,83
86,43,0, Is there an artist or group who sang a song titled wish it were me in 1968?,"No, there is no artist or group who sang a song titled ""Wish It Were Me"" in 1968.However, there is a song with the same title that was released in 1970 by the artist Neil Young.",the platters,the platters
87,43,1, Is it true that no artists nor groups sang a song titled wish it were me in 1968?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Wish It Were Me"" in 1968.",the platters,the platters
88,44,0, Is there an artist or group who sang a song titled l.i.t. in 2018?,"Yes, there is a group who sang a song titled ""L.I.T."" in 2018. The song is by the K-pop group (G)I-DLE. It was released in 2018 as part of their debut album ""I Am (G)I-DLE"".",riley richard,riley richard
89,44,1, Is it true that no artists nor groups sang a song titled l.i.t. in 2018?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""L.I.T."" in 2018. It's possible that the song was released under a different title or by a lesser-known artist, but I couldn't find any notable releases with that title and year.",riley richard,riley richard
90,45,0, Is there an artist or group who sang a song titled hearts on fire in 2002?,"Yes, there is an artist who sang a song titled ""Hearts on Fire"" in 2002. The song is by the artist HammerFall.",hammerfall,hammerfall
91,45,1, Is it true that no artists nor groups sang a song titled hearts on fire in 2002?,"No, it is not true. There are several artists who have released songs titled ""Hearts on Fire"" in 2002. One example is the song ""Hearts on Fire"" by the band The Black Keys, which was released in 2002 on their album ""The Big Come Up"".",hammerfall,hammerfall
92,46,0, Is there an artist or group who sang a song titled nightclubbing in 1977?,"Yes, there is an artist who sang a song titled ""Nightclubbing"" in 1977. The song is by the artist Iggy Pop.",iggy pop,iggy pop
93,46,1, Is it true that no artists nor groups sang a song titled nightclubbing in 1977?,"No, it is not true. There is an artist who sang a song titled ""Nightclubbing"" in 1977. The song is by the artist Iggy Pop.",iggy pop,iggy pop
94,47,0, Is there an artist or group who sang a song titled praise you in this storm in 2005?,"Yes, there is a group that sang a song titled ""Praise You In This Storm"" in 2005. The song is by the Christian music group Casting Crowns. It was released in 2005 as part of their album ""Lifesong"".",casting crowns,casting crowns
95,47,1, Is it true that no artists nor groups sang a song titled praise you in this storm in 2005?,"No, it is not true. In 2005, the group Casting Crowns released a song titled ""Praise You In This Storm.""",casting crowns,casting crowns
96,48,0, Is there an artist or group who sang a song titled don't be afraid (mi fovasai) in 2012?,"Yes, there is an artist who sang a song titled ""Don't Be Afraid (Mi Fovasai)"" in 2012. The song is by the artist Rita Ora.",terror x crew,terror x crew
97,48,1, Is it true that no artists nor groups sang a song titled don't be afraid (mi fovasai) in 2012?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""Don't Be Afraid (Mi Fovasai)"" in 2012. It's possible that the song was released under a different title or by a lesser-known artist, but I couldn't find any information to confirm this.",terror x crew,terror x crew
98,49,0, Is there an artist or group who sang a song titled romeo had juliette in 1989?,"Yes, there is an artist who sang a song titled ""Romeo Had Juliette"" in 1989. The song is by the artist Lou Reed.",lou reed,lou reed
99,49,1, Is it true that no artists nor groups sang a song titled romeo had juliette in 1989?,"Yes, it is true. There is no record of any artist or group releasing a song titled ""Romeo Had Juliette"" in 1989.",lou reed,lou reed
100,50,0, Is there an artist or group who sang a song titled lush life in 1991?,"No, there is no artist or group who sang a song titled ""Lush Life"" in 1991. However, there is an artist who sang a song with the same title in 1984. The song ""Lush Life"" is by the artist Madonna.",nat king cole,nat king cole
101,50,1, Is it true that no artists nor groups sang a song titled lush life in 1991?,"No, it is not true. The song ""Lush Life"" was released by the artist Gin Blossoms in 1991.",nat king cole,nat king cole
102,51,0, Is there an artist or group who sang a song titled the time is now in 1964?,"No, there is no artist or group who sang a song titled ""The Time Is Now"" in 1964.However, there is a song titled ""The Time Is Now"" by the artist John Legend, which was released in 2004.Additionally, there is a song titled ""The Time Is Now"" by the group The Staple Singers, which was released in 1970.I apologize for the confusion.",jimmy durante,jimmy durante
103,51,1, Is it true that no artists nor groups sang a song titled the time is now in 1964?,"Yes, it is true. I couldn't find any evidence of an artist or group who sang a song titled ""The Time Is Now"" in 1964.",jimmy durante,jimmy durante
104,52,0, Is there an artist or group who sang a song titled if the stars were mine in 2009?,"Yes, there is an artist who sang a song titled ""If The Stars Were Mine"" in 2009. The song is by the artist Jamie Cullum.",melody gardot,melody gardot
105,52,1, Is it true that no artists nor groups sang a song titled if the stars were mine in 2009?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""If The Stars Were Mine"" in 2009.",melody gardot,melody gardot
106,53,0, Is there an artist or group who sang a song titled today in 1959?,"Yes, there is an artist who sang a song titled ""Today"" in 1959. The song is by the artist Marty Robbins.",the louvin brothers,the louvin brothers
107,53,1, Is it true that no artists nor groups sang a song titled today in 1959?,"Yes, it is true. There is no record of any artist or group releasing a song titled ""Today"" in 1959.",the louvin brothers,the louvin brothers
108,54,0, Is there an artist or group who sang a song titled weep no more in 1975?,"No, there is no artist or group who sang a song titled ""Weep No More"" in 1975.However, there is a song titled ""Weep No More"" by the artist Neil Young, which was released in 1970.",bad company,bad company
109,54,1, Is it true that no artists nor groups sang a song titled weep no more in 1975?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Weep No More"" in 1975.",bad company,bad company
110,55,0, Is there an artist or group who sang a song titled expecting in 2001?,"Yes, there is an artist who sang a song titled ""Expecting"" in 2001. The song is by the artist PJ Harvey.",the white stripes,the white stripes
111,55,1, Is it true that no artists nor groups sang a song titled expecting in 2001?,"No, it is not true. There is an artist who sang a song titled ""Expecting"" in 2001. The song is by the artist PJ Harvey.",the white stripes,the white stripes
112,56,0, Is there an artist or group who sang a song titled you can't fall up (you just fall down) in 1991?,"No, there is no artist or group who sang a song titled ""You Can't Fall Up (You Just Fall Down)"" in 1991.However, there is a song with a similar title, ""You Can't Fall Up (You Just Fall Down)"" by the band The Mr. T Experience, which was released in 1997.",tower of power,tower of power
113,56,1, Is it true that no artists nor groups sang a song titled you can't fall up (you just fall down) in 1991?,"Yes, it is true. I couldn't find any evidence of an artist or group releasing a song titled ""You Can't Fall Up (You Just Fall Down)"" in 1991. It's possible that the song was released in a different year or that it was never released at all.",tower of power,tower of power
114,57,0, Is there an artist or group who sang a song titled with a song in my heart in 1954?,"Yes, there is an artist who sang a song titled ""With a Song in My Heart"" in 1954. The song was performed by Tony Bennett.",doris day,doris day
115,57,1, Is it true that no artists nor groups sang a song titled with a song in my heart in 1954?,"No, it is not true. There are several artists who have recorded songs with the title ""A Song in My Heart"" prior to 1954. One example is the singer Billie Holiday, who recorded a song with that title in 1938.",doris day,doris day
116,58,0," Is there an artist or group who sang a song titled a new machine, pt. 1 in 1987?","Yes, there is an artist who sang a song titled ""A New Machine (Part 1)"" in 1987. The song is by the artist Prince.",pink floyd,pink floyd
117,58,1," Is it true that no artists nor groups sang a song titled a new machine, pt. 1 in 1987?","Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""A New Machine, Pt. 1"" in 1987.",pink floyd,pink floyd
118,59,0, Is there an artist or group who sang a song titled she said she said in 2018?,"Yes, there is an artist who sang a song titled ""She Said She Said"" in 2018. The song is by the artist Shawn Mendes.",chris smither,chris smither
119,59,1, Is it true that no artists nor groups sang a song titled she said she said in 2018?,"No, it is not true. There is an artist who sang a song titled ""She Said She Said"" in 2018. The song is by the artist Shawn Mendes.",chris smither,chris smither
120,60,0, Is there an artist or group who sang a song titled the hunter gets captured by the game in 1967?,"No, there is no artist or group who sang a song titled ""The Hunter Gets Captured by the Game"" in 1967. The song with that title was released by the artist Grace Jones in 1980.",the marvelettes,the marvelettes
121,60,1, Is it true that no artists nor groups sang a song titled the hunter gets captured by the game in 1967?,"Yes, it is true. I couldn't find any evidence of an artist or group who sang a song titled ""The Hunter Gets Captured by the Game"" in 1967.",the marvelettes,the marvelettes
122,61,0, Is there an artist or group who sang a song titled i'm so happy now in 1967?,"Yes, there is an artist who sang a song titled ""I'm So Happy Now"" in 1967. The song is by the artist The Velvet Underground.",the young rascals,the young rascals
123,61,1, Is it true that no artists nor groups sang a song titled i'm so happy now in 1967?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""I'm So Happy Now"" in 1967.",the young rascals,the young rascals
124,62,0, Is there an artist or group who sang a song titled authority song in 1983?,"Yes, there is an artist who sang a song titled ""Authority Song"" in 1983. The song is by the artist Jimmy Eat World.",john mellencamp,john mellencamp
125,62,1, Is it true that no artists nor groups sang a song titled authority song in 1983?,"Yes, it is true. I couldn't find any evidence of an artist or group who released a song titled ""Authority Song"" in 1983.",john mellencamp,john mellencamp
126,63,0, Is there an artist or group who sang a song titled the becoming in 1994?,"Yes, there is an artist who sang a song titled ""The Becoming"" in 1994. The song is by the band Nine Inch Nails. It was released on their album ""The Downward Spiral"" in 1994.",nine inch nails,nine inch nails
