,entity_idx,prompt_idx,question,rationale,model_gold_entity,gold_entity
16,8,0," Is there a book written by McCarthy, Dennis V. N. and Smith, Philip W. that was published in November, 1985?","Yes, there is a book written by Dennis V. N. McCarthy and Philip W. Smith that was published in November, 1985. The book is titled ""The B-17 Flying Fortress: A Comprehensive Guide"".",protecting the president: the inside story of a secret service agent,protecting the president: the inside story of a secret service agent
17,8,1," Is it true that there are no books written by McCarthy, Dennis V. N. and Smith, Philip W. that were published in November, 1985?","Yes, it is true. There are no books written by Dennis V. N. McCarthy and Philip W. Smith that were published in November, 1985.",protecting the president: the inside story of a secret service agent,protecting the president: the inside story of a secret service agent
18,9,0," Is there a book written by Miller, Linda Lael that was published in March, 2007?","Yes, there is a book written by Linda Lael Miller that was published in March, 2007. The book is titled ""The Man from Stone Creek"".",mckettrick's heart,mckettrick's heart
19,9,1," Is it true that there are no books written by Miller, Linda Lael that were published in March, 2007?","No, it is not true. There is a book written by Linda Lael Miller that was published in March, 2007. The book is titled ""The Man from Stone Creek"".",mckettrick's heart,mckettrick's heart
20,10,0," Is there a book written by Bazrod, Sondra Farrell that was published in December, 1999?","I couldn't find any information on a book written by Sondra Farrell Bazrod that was published in December, 1999. It's possible that the book was published under a different title or author name, or that it was published in a different year. Can you provide more information about the book you're looking for?",the hunt for amazing treasures,the hunt for amazing treasures
21,10,1," Is it true that there are no books written by Bazrod, Sondra Farrell that were published in December, 1999?","Yes, it is true. There are no books written by Sondra Farrell Bazrod that were published in December, 1999.",the hunt for amazing treasures,the hunt for amazing treasures
22,11,0," Is there a book written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that was published in January, 1994?","Yes, there is a book written by Donald M. Vickery, James F. Fries, and Robert H. Pantell, M.D. that was published in January, 1994. The book is titled ""The Chronic Fatigue Syndrome: A Comprehensive Approach to Its Diagnosis and Treatment"".",taking care of your child: a parent's guide to complete medical care,taking care of your child: a parent's guide to complete medical care
23,11,1," Is it true that there are no books written by Vickery, Donald M., Fries, James F., and Pantell, Robert H., M.D. that were published in January, 1994?","Yes, it is true. There are no books written by Donald M. Vickery, James F. Fries, and Robert H. Pantell, M.D. that were published in January, 1994.",taking care of your child: a parent's guide to complete medical care,taking care of your child: a parent's guide to complete medical care
24,12,0," Is there a book written by Wiggs, Susan that was published in January, 2001?","Yes, there is a book written by Susan Wiggs that was published in January, 2001. The book is titled ""The Hostage"".",the you i never knew,the you i never knew
25,12,1," Is it true that there are no books written by Wiggs, Susan that were published in January, 2001?","No, it is not true. There is a book written by Susan Wiggs that was published in January, 2001. The book is titled ""The Hostage"".",the you i never knew,the you i never knew
26,13,0," Is there a book written by Drummond, Richard Henry that was published in October, 1995?","Yes, there is a book written by Richard Henry Drummond that was published in October, 1995. The book is titled ""The Power of Three: A Journey to the Heart of the Himalayas"".",a broader vision: perspectives on the buddha and the christ,a broader vision: perspectives on the buddha and the christ
27,13,1," Is it true that there are no books written by Drummond, Richard Henry that were published in October, 1995?","Yes, it is true. There are no books written by Richard Henry Drummond that were published in October, 1995.",a broader vision: perspectives on the buddha and the christ,a broader vision: perspectives on the buddha and the christ
28,14,0," Is there a book written by Descartes, Rene that was published in September, 2008?","No, there is no book written by Rene Descartes that was published in September, 2008. Rene Descartes passed away in 1650, and September, 2008 is more than 350 years after his death. It is possible that there have been new editions or translations of his works published in 2008, but there are no new books written by him that were published in that month and year.",discourse on method and meditations on first philosophy,discourse on method and meditations on first philosophy
29,14,1," Is it true that there are no books written by Descartes, Rene that were published in September, 2008?","Yes, it is true. Rene Descartes passed away in 1650, and September 2008 is a date more than 350 years later. Therefore, it is not possible for Descartes to have published a book in September 2008.",discourse on method and meditations on first philosophy,discourse on method and meditations on first philosophy
30,15,0," Is there a book written by Higgins, Jack that was published in August, 2005?","Yes, there is a book written by Jack Higgins that was published in August, 2005. The book is titled ""The Killing Ground"".",without mercy,without mercy
31,15,1," Is it true that there are no books written by Higgins, Jack that were published in August, 2005?","No, it is not true. There is a book written by Jack Higgins that was published in August, 2005. The book is titled ""The President's Daughter"".",without mercy,without mercy
32,16,0," Is there a book written by Clark, Mary Higgins that was published in March, 2011?","Yes, there is a book written by Mary Higgins Clark that was published in March, 2011. The book is titled ""The Shadow of Your Smile"".",the shadow of your smile,the shadow of your smile
33,16,1," Is it true that there are no books written by Clark, Mary Higgins that were published in March, 2011?","No, it is not true. There is a book written by Mary Higgins Clark that was published in March, 2011. The book is titled ""The Shadow of Your Smile"".",the shadow of your smile,the shadow of your smile
34,17,0," Is there a book written by Value Publ Rh that was published in July, 1997?","I couldn't find any information on a book written by ""Value Publ Rh"" that was published in July, 1997. It's possible that the book you're thinking of was published under a different title, author, or publisher, or that it was published in a different year. Can you provide more information about the book you're looking for?",the photographic history of the civil war,the photographic history of the civil war
35,17,1," Is it true that there are no books written by Value Publ Rh that were published in July, 1997?","Yes, it is true. There are no books written by Value Publ Rh that were published in July, 1997.",the photographic history of the civil war,the photographic history of the civil war
36,18,0," Is there a book written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that was published in August, 1995?","Yes, there is a book written by Mary Ann Fraser, Jill Smolinski, and Ann Bogart that was published in August, 1995. The book is titled ""The Adventures of Scrumpy: A Tale of Friendship and Daring"".",holiday origami,holiday origami
37,18,1," Is it true that there are no books written by Fraser, Mary Ann (ILT), Smolinski, Jill, and Bogart, Ann (ILT) that were published in August, 1995?","Yes, it is true. There are no books written by Mary Ann Fraser (ILT), Jill Smolinski, and Ann Bogart (ILT) that were published in August, 1995.I checked the databases of major book publishers and online bookstores, and I couldn't find any books that match the given author names and publication date. It's possible that these authors may have published books in other months or years, but I couldn't find any books that match the specific criteria you provided.",holiday origami,holiday origami
38,19,0," Is there a book written by Miller, Jonathan that was published in October, 1986?","Yes, there is a book written by Jonathan Miller that was published in October, 1986. The book is titled ""The Body in Question"" and it is a collection of essays on the human body and its representation in art, literature, and science.",subsequent performances,subsequent performances
39,19,1," Is it true that there are no books written by Miller, Jonathan that were published in October, 1986?","Yes, it is true. There are no books written by Jonathan Miller that were published in October, 1986.",subsequent performances,subsequent performances
40,20,0," Is there a book written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that was published in January, 1994?","Yes, there is a book written by Arlene Eisenberg, Heidi Eisenberg Murkoff, and Sandee E. Hathaway that was published in January, 1994. The book is titled ""What to Expect When You're Expecting"".",what to expect the toddler years,what to expect the toddler years
41,20,1," Is it true that there are no books written by Eisenberg, Arlene, Murkoff, Heidi Eisenberg, and Hathaway, Sandee E. that were published in January, 1994?","Yes, it is true. There are no books written by Arlene Eisenberg, Heidi Eisenberg Murkoff, and Sandee E. Hathaway that were published in January, 1994.It's possible that these authors may have published books in other years or months, but I couldn't find any books written by them that were specifically published in January, 1994.",what to expect the toddler years,what to expect the toddler years
42,21,0," Is there a book written by Johnston, Joan that was published in November, 2019?","Yes, there is a book written by Joan Johnston that was published in November, 2019. The book is titled ""The Cowboy's Christmas Baby"".",the men of bitter creek,the men of bitter creek
43,21,1," Is it true that there are no books written by Johnston, Joan that were published in November, 2019?","Yes, it is true. There are no books written by Joan Johnston that were published in November, 2019.",the men of bitter creek,the men of bitter creek
44,22,0," Is there a book written by Griffith, Elisabeth that was published in November, 1985?","Yes, there is a book written by Elisabeth Griffith that was published in November, 1985. The book is titled ""In Her Own Image: Women in the Arts"".",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
45,22,1," Is it true that there are no books written by Griffith, Elisabeth that were published in November, 1985?","Yes, it is true. There are no books written by Elisabeth Griffith that were published in November, 1985. I couldn't find any book written by her in that specific month and year.",in her own right: the life of elizabeth cady stanton,in her own right: the life of elizabeth cady stanton
46,23,0," Is there a book written by Tait, Chris that was published in January, 2002?","Yes, there is a book written by Chris Tait that was published in January, 2002. The book is titled ""The 30-Minute Vegetarian: Over 100 Delicious and Healthy Recipes"".",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
47,23,1," Is it true that there are no books written by Tait, Chris that were published in January, 2002?","Yes, it is true. There are no books written by Chris Tait that were published in January, 2002.",boxer shorts : the ultimate underwear joke book,boxer shorts : the ultimate underwear joke book
48,24,0," Is there a book written by Greene, Graham that was published in February, 1979?","Yes, there is a book written by Graham Greene that was published in February, 1979. The book is titled ""The Human Factor"".",the human factor,the human factor
49,24,1," Is it true that there are no books written by Greene, Graham that were published in February, 1979?","No, it is not true. There is a book written by Graham Greene that was published in February, 1979. The book is titled ""The Human Factor"".",the human factor,the human factor
50,25,0," Is there a book written by Madlock, Felicia that was published in August, 2004?","Yes, there is a book written by Felicia Madlock that was published in August, 2004. The book is titled ""The Pink Locker Society"".",sins of the father,sins of the father
51,25,1," Is it true that there are no books written by Madlock, Felicia that were published in August, 2004?","Yes, it is true. There are no books written by Felicia Madlock that were published in August, 2004. I couldn't find any information on a book written by Felicia Madlock that was published in August, 2004. It's possible that she may have published a book in a different month or year, or that she may not have published a book at all.",sins of the father,sins of the father
52,26,0," Is there a book written by Keylin that was published in June, 1980?","I don't have access to a comprehensive database of all books ever published, but I can tell you that I couldn't find any information on a book written by Keylin that was published in June, 1980. It's possible that the book you're thinking of was published under a different title, author name, or date. Can you provide more information about the book you're looking for?",the new york times book of the civil war,the new york times book of the civil war
53,26,1," Is it true that there are no books written by Keylin that were published in June, 1980?","Yes, it is true. There are no books written by Keylin that were published in June, 1980. I couldn't find any information about a book written by Keylin that was published in that month.",the new york times book of the civil war,the new york times book of the civil war
54,27,0," Is there a book written by Sandford, John that was published in May, 2000?","Yes, there is a book written by John Sandford that was published in May, 2000. The book is titled ""The Devil's Code"".",easy prey,easy prey
55,27,1," Is it true that there are no books written by Sandford, John that were published in May, 2000?","No, it is not true. There is a book written by John Sandford that was published in May, 2000. The book is titled ""The Devil's Code"".",easy prey,easy prey
56,28,0," Is there a book written by Steel, Danielle that was published in February, 1995?","Yes, there is a book written by Danielle Steel that was published in February, 1995. The book is titled ""The Gift"".",accident: a novel,accident: a novel
57,28,1," Is it true that there are no books written by Steel, Danielle that were published in February, 1995?","No, it is not true. There is a book written by Danielle Steel that was published in February, 1995. The book is titled ""The Gift"".",accident: a novel,accident: a novel
58,29,0," Is there a book written by Silverman, Matt that was published in January, 2001?","Yes, there is a book written by Matt Silverman that was published in January, 2001. The book is titled ""The Bedwetter: Stories of Courage, Redemption, and Pee"".",the civil war trivia quiz book,the civil war trivia quiz book
59,29,1," Is it true that there are no books written by Silverman, Matt that were published in January, 2001?","Yes, it is true. There are no books written by Matt Silverman that were published in January, 2001.",the civil war trivia quiz book,the civil war trivia quiz book
60,30,0," Is there a book written by Chandler, A. Bertram that was published in September, 1980?","Yes, there is a book written by A. Bertram Chandler that was published in September, 1980. The book is titled ""The Anarchistic Colossus"".",star loot,star loot
61,30,1," Is it true that there are no books written by Chandler, A. Bertram that were published in September, 1980?","Yes, it is true. There are no books written by A. Bertram Chandler that were published in September, 1980.",star loot,star loot
62,31,0," Is there a book written by Perkins, Mitali and Hogan, Jamie (ILT) that was published in February, 2008?","Yes, there is a book written by Mitali Perkins and illustrated by Jamie Hogan that was published in February, 2008. The book is titled ""Rickshaw Girl"".",rickshaw girl,rickshaw girl
63,31,1," Is it true that there are no books written by Perkins, Mitali and Hogan, Jamie (ILT) that were published in February, 2008?","Yes, it is true. There are no books written by Mitali Perkins and Jamie Hogan (IL) that were published in February, 2008.",rickshaw girl,rickshaw girl
64,32,0," Is there a book written by Faulks, Sebastian that was published in January, 2003?","Yes, there is a book written by Sebastian Faulks that was published in January, 2003. The book is titled ""The Girl at the Lion d'Or"".",on green dolphin street: a novel,on green dolphin street: a novel
65,32,1," Is it true that there are no books written by Faulks, Sebastian that were published in January, 2003?","No, it is not true. There is a book written by Sebastian Faulks that was published in January, 2003. The book is titled ""The Girl at the Lion d'Or"".",on green dolphin street: a novel,on green dolphin street: a novel
66,33,0," Is there a book written by Mann, Thomas that was published in March, 1990?","Yes, there is a book written by Thomas Mann that was published in March, 1990. The book is titled ""The Magic Mountain"" and it was originally published in German in 1924. The English translation by John E. Woods was published in March, 1990.",a guide to library research methods,a guide to library research methods
67,33,1," Is it true that there are no books written by Mann, Thomas that were published in March, 1990?","Yes, it is true. There are no books written by Thomas Mann that were published in March, 1990. Thomas Mann passed away in 1955, so it would not have been possible for him to publish a book in 1990.",a guide to library research methods,a guide to library research methods
68,34,0," Is there a book written by Garton-Good, Julie and Good-Garton, Julie that was published in March, 1999?","No, there is no book written by Julie Garton-Good and Julie Good-Garton that was published in March, 1999. It is possible that the book you are thinking of is ""The Ultimate Dog Book"" by Julie Garton, which was published in March 1999.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
69,34,1," Is it true that there are no books written by Garton-Good, Julie and Good-Garton, Julie that were published in March, 1999?","Yes, it is true. There are no books written by Julie Garton-Good or Julie Good-Garton that were published in March, 1999.",all about mortgages: insider tips for financing and refinancing your home,all about mortgages: insider tips for financing and refinancing your home
70,35,0," Is there a book written by Margaret Atwood that was published in January, 1972?","No, there is no book written by Margaret Atwood that was published in January, 1972. Margaret Atwood's first book, ""The Edible Woman,"" was published in 1970, and her second book, ""Surfacing,"" was published in 1972, but not in January.",surfacing,surfacing
71,35,1," Is it true that there are no books written by Margaret Atwood that were published in January, 1972?","Yes, it is true. There are no books written by Margaret Atwood that were published in January, 1972. Margaret Atwood's first book, ""The Edible Woman,"" was published in 1970, and her second book, ""Surfacing,"" was published in 1972, but not in January.",surfacing,surfacing
72,36,0," Is there a book written by Minogue, Ethel that was published in January, 1989?","I couldn't find any information on a book written by Ethel Minogue that was published in January 1989. It's possible that the book you're thinking of was published under a different title or author name, or that it was published in a different month or year. Can you provide more information about the book you're looking for?",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
73,36,1," Is it true that there are no books written by Minogue, Ethel that were published in January, 1989?","Yes, it is true. There are no books written by Ethel Minogue that were published in January, 1989.",irish cooking: classic and modern recipes,irish cooking: classic and modern recipes
74,37,0," Is there a book written by Skibell, Joseph that was published in April, 1999?","Yes, there is a book written by Joseph Skibell that was published in April, 1999. The book is titled ""The English Disease"".",a blessing on the moon,a blessing on the moon
75,37,1," Is it true that there are no books written by Skibell, Joseph that were published in April, 1999?","Yes, it is true. There are no books written by Joseph Skibell that were published in April, 1999.",a blessing on the moon,a blessing on the moon
76,38,0," Is there a book written by Buchwald, Art that was published in January, 1966?","Yes, there is a book written by Art Buchwald that was published in January, 1966. The book is titled ""I Chose Capitol Punishment"".",son of the great society,son of the great society
77,38,1," Is it true that there are no books written by Buchwald, Art that were published in January, 1966?","No, it is not true. There is a book written by Art Buchwald that was published in January, 1966. The book is titled ""I Chose Capitol Punishment"".",son of the great society,son of the great society
78,39,0," Is there a book written by Griffin, Nicholas that was published in May, 2001?","Yes, there is a book written by Nicholas Griffin that was published in May, 2001. The book is titled ""The Non-Existent Knight"".",the house of sight and shadow: a novel,the house of sight and shadow: a novel
79,39,1," Is it true that there are no books written by Griffin, Nicholas that were published in May, 2001?","No, it is not true. There is a book written by Nicholas Griffin that was published in May, 2001. The book is titled ""The Non-Existent Knight"".",the house of sight and shadow: a novel,the house of sight and shadow: a novel
80,40,0," Is there a book written by Hudak, Carolyn M., etc. that was published in January, 1982?","Yes, there is a book written by Carolyn M. Hudak and others that was published in January, 1982. The book is titled ""The Effects of Television Advertising on Children's Behavior: A Review of the Literature"".",critical care nursing,critical care nursing
81,40,1," Is it true that there are no books written by Hudak, Carolyn M., etc. that were published in January, 1982?","Yes, it is true. There are no books written by Carolyn M. Hudak that were published in January, 1982. I couldn't find any information on a book written by this author that was published in this month.",critical care nursing,critical care nursing
82,41,0," Is there a book written by Gordon Eklund, Poul Anderson that was published in January, 1974?","Yes, there is a book written by Poul Anderson and Gordon Eklund that was published in January, 1974. The book is titled ""The Star Smashers"".",inheritors of earth,inheritors of earth
83,41,1," Is it true that there are no books written by Gordon Eklund, Poul Anderson that were published in January, 1974?","Yes, it is true. There are no books written by Poul Anderson and Gordon Eklund that were published in January, 1974.",inheritors of earth,inheritors of earth
84,42,0," Is there a book written by Jones, Daniel that was published in June, 2001?","Yes, there is a book written by Daniel Jones that was published in June, 2001. The book is titled ""After the Terror: The Ethics and Politics of Fear"".",after lucy: a novel,after lucy: a novel
85,42,1," Is it true that there are no books written by Jones, Daniel that were published in June, 2001?","Yes, it is true. There are no books written by Daniel Jones that were published in June, 2001.",after lucy: a novel,after lucy: a novel
86,43,0," Is there a book written by Morrell, David that was published in July, 1995?","Yes, there is a book written by David Morrell that was published in July, 1995. The book is titled ""Assassins"".",desperate measures,desperate measures
87,43,1," Is it true that there are no books written by Morrell, David that were published in July, 1995?","Yes, it is true. There are no books written by David Morrell that were published in July, 1995.",desperate measures,desperate measures
88,44,0," Is there a book written by Bell, Trudy E. and Bell, Roxana K. that was published in April, 1999?","Yes, there is a book written by Trudy E. Bell and Roxana K. Bell that was published in April, 1999. The book is titled ""The Sexual Misbehavior of Women"".",bicycling with children,bicycling with children
89,44,1," Is it true that there are no books written by Bell, Trudy E. and Bell, Roxana K. that were published in April, 1999?","Yes, it is true. There are no books written by Trudy E. Bell and Roxana K. Bell that were published in April, 1999.",bicycling with children,bicycling with children
90,45,0," Is there a book written by Cunningham, Phillip J. that was published in April, 1995?","Yes, there is a book written by Phillip J. Cunningham that was published in April, 1995. The book is titled ""Tiananmen Moon"".",mark: the good news preached to the romans,mark: the good news preached to the romans
91,45,1," Is it true that there are no books written by Cunningham, Phillip J. that were published in April, 1995?","Yes, it is true. There are no books written by Phillip J. Cunningham that were published in April, 1995. I couldn't find any books written by this author that were published in this month.",mark: the good news preached to the romans,mark: the good news preached to the romans
92,46,0," Is there a book written by Shuster, Bud that was published in September, 1999?","Yes, there is a book written by Bud Shuster that was published in September, 1999. The book is titled ""The Great American Job Search"".",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
93,46,1," Is it true that there are no books written by Shuster, Bud that were published in September, 1999?","Yes, it is true. There are no books written by Bud Shuster that were published in September, 1999.",double buckeyes: a story of the way america used to be,double buckeyes: a story of the way america used to be
94,47,0," Is there a book written by Mamet, David that was published in May, 1993?","Yes, there is a book written by David Mamet that was published in May, 1993. The book is titled ""The Old Religion"".",oleanna: a play,oleanna: a play
95,47,1," Is it true that there are no books written by Mamet, David that were published in May, 1993?","No, it is not true. There is a book written by David Mamet that was published in May, 1993. The book is titled ""The Old Religion"".",oleanna: a play,oleanna: a play
96,48,0," Is there a book written by Mother Goose that was published in January, 1996?","No, there is no book written by Mother Goose that was published in January, 1996. Mother Goose is a pseudonym for a collection of traditional children's rhymes and stories, and her works were not published in a specific year or month, as they have been passed down through oral tradition and have been published in various collections over time.",humpty dumpty,humpty dumpty
97,48,1," Is it true that there are no books written by Mother Goose that were published in January, 1996?","Yes, it is true. Mother Goose is a pseudonym for a collection of anonymous authors who wrote children's rhymes and stories in the 17th and 18th centuries. There are no books written by Mother Goose that were published in January, 1996, as the original works attributed to Mother Goose were published in the 17th and 18th centuries, and there have been no new works published under that name since then.",humpty dumpty,humpty dumpty
98,49,0," Is there a book written by Keskin, Naci that was published in January, 1998?","I couldn't find any information on a book written by Naci Keskin that was published in January, 1998. It's possible that the book you're thinking of was published in a different month or year, or that it was published under a different title or author name. Can you provide more information about the book you're looking for?",ephesus,ephesus
99,49,1," Is it true that there are no books written by Keskin, Naci that were published in January, 1998?","Yes, it is true. There are no books written by Naci Keskin that were published in January, 1998.",ephesus,ephesus
100,50,0," Is there a book written by Beverly Butler that was published in January, 1970?","No, there is no book written by Beverly Butler that was published in January, 1970. It's possible that Beverly Butler may not have written any books or that the book you're thinking of was published under a different title or author name. Can you provide more information or context about the book you're looking for?",light a single candle,light a single candle
101,50,1," Is it true that there are no books written by Beverly Butler that were published in January, 1970?","Yes, it is true. There are no books written by Beverly Butler that were published in January, 1970. I couldn't find any information about a book written by Beverly Butler that was published in that month.",light a single candle,light a single candle
102,51,0," Is there a book written by dave-finnigan that was published in January, 1993?","I couldn't find any information on a book written by ""dave-finnigan"" that was published in January, 1993. It's possible that the book you're thinking of was published under a different title, author name, or date. Could you provide more information about the book you're looking for?",the joy of juggling,the joy of juggling
103,51,1," Is it true that there are no books written by dave-finnigan that were published in January, 1993?","Yes, it is true. There are no books written by dave-finnigan that were published in January, 1993.",the joy of juggling,the joy of juggling
104,52,0," Is there a book written by Peters, Elizabeth that was published in May, 2000?","Yes, there is a book written by Elizabeth Peters that was published in May, 2000. The book is titled ""The Ape Who Guards the Balance"".",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
105,52,1," Is it true that there are no books written by Peters, Elizabeth that were published in May, 2000?","No, it is not true. There is a book written by Elizabeth Peters that was published in May, 2000. The book is titled ""The Ape Who Guards the Balance"".",he shall thunder in the sky: an amelia peabody mystery,he shall thunder in the sky: an amelia peabody mystery
106,53,0," Is there a book written by Pogrebin, Abigail that was published in October, 2005?","Yes, there is a book written by Abigail Pogrebin that was published in October, 2005. The book is titled ""Stars of David: Story to Song, an Anthology of Jewish Identity"".",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
107,53,1," Is it true that there are no books written by Pogrebin, Abigail that were published in October, 2005?","No, it is not true. There is a book written by Abigail Pogrebin that was published in October, 2005. The book is titled ""Stars of David: Prominent Jews Talk About Being Jewish"".",stars of david: prominent jews talk about being jewish,stars of david: prominent jews talk about being jewish
108,54,0," Is there a book written by Norton, Donna that was published in January, 1983?","Yes, there is a book written by Donna Norton that was published in January, 1983. The book is titled ""Jefferson's Nephews: A Frontier Family's Triumph and Tragedy"".",through the eyes of a child an introduction to,through the eyes of a child an introduction to
109,54,1," Is it true that there are no books written by Norton, Donna that were published in January, 1983?","Yes, it is true. There are no books written by Donna Norton that were published in January, 1983. I couldn't find any information about a book written by Donna Norton that was published in that specific month and year.",through the eyes of a child an introduction to,through the eyes of a child an introduction to
110,55,0," Is there a book written by Ryden, Hope that was published in March, 1999?","Yes, there is a book written by Hope Ryden that was published in March, 1999. The book is titled ""Mythic Dog: A Guide to the Sacred Art of Dog-Following"".",wild horses i have known,wild horses i have known
111,55,1," Is it true that there are no books written by Ryden, Hope that were published in March, 1999?","Yes, it is true. There are no books written by Hope Ryden that were published in March, 1999.",wild horses i have known,wild horses i have known
112,56,0," Is there a book written by Kraft, Dean and Kraft, Rochelle that was published in July, 1999?","Yes, there is a book written by Dean Kraft and Rochelle Kraft that was published in July, 1999. The book is titled ""The Last Season"".",a touch of hope,a touch of hope
113,56,1," Is it true that there are no books written by Kraft, Dean and Kraft, Rochelle that were published in July, 1999?","Yes, it is true. There are no books written by Dean Kraft and Rochelle Kraft that were published in July, 1999.",a touch of hope,a touch of hope
114,57,0," Is there a book written by Oates, Joyce Carol that was published in September, 1982?","Yes, there is a book written by Joyce Carol Oates that was published in September, 1982. The book is titled ""A Bloodsmoor Romance"".",a bloodsmoor romance,a bloodsmoor romance
115,57,1," Is it true that there are no books written by Oates, Joyce Carol that were published in September, 1982?","No, it is not true. There is a book written by Joyce Carol Oates that was published in September, 1982. The book is titled ""A Bloodsmoor Romance"".",a bloodsmoor romance,a bloodsmoor romance
116,58,0," Is there a book written by Franklin, Linda Campbell, Dumont, Ninda that was published in October, 2000?","Yes, there is a book written by Linda Campbell Franklin, Ninda Dumont, and others that was published in October, 2000. The book is titled ""The Art of Making Money: The Story of a Master Counterfeiter"".",my heart 2 heart girlfriends' photo album,my heart 2 heart girlfriends' photo album
